county,state,medianHouseholdIncome,medianHouseholdIncomeBucket,year
Richardson,NE,47917,195,2019
Rock,NE,56250,341,2019
Saline,NE,51502,256,2019
Sarpy,NE,82032,489,2019
Saunders,NE,68682,455,2019
Scotts Bluff,NE,49745,224,2019
Seward,NE,70389,462,2019
Sheridan,NE,45371,154,2019
Sherman,NE,50781,246,2019
Sioux,NE,48269,200,2019
Stanton,NE,63986,428,2019
Thayer,NE,51821,263,2019
Thomas,NE,59432,382,2019
Thurston,NE,51034,249,2019
Valley,NE,55324,328,2019
Washington,NE,71430,466,2019
Wayne,NE,56456,343,2019
Webster,NE,46188,166,2019
Wheeler,NE,51591,258,2019
York,NE,60298,392,2019
Churchill,NV,57824,362,2019
Clark,NV,59340,381,2019
Douglas,NV,66810,447,2019
Elko,NV,81232,487,2019
Esmeralda,NV,37375,54,2019
Eureka,NV,67105,450,2019
Humboldt,NV,67756,453,2019
Lander,NV,88030,498,2019
Lincoln,NV,58462,371,2019
Lyon,NV,56875,349,2019
Mineral,NV,35806,42,2019
Nye,NV,47300,185,2019
Pershing,NV,50491,240,2019
Storey,NV,66292,444,2019
Washoe,NV,64791,436,2019
White Pine,NV,60827,399,2019
Carson,NV,55718,334,2019
Belknap,NH,69447,459,2019
Carroll,NH,63153,419,2019
Cheshire,NH,64751,436,2019
Coos,NH,47117,180,2019
Grafton,NH,63389,422,2019
Hillsborough,NH,81460,488,2019
Merrimack,NH,75737,477,2019
Rockingham,NH,93756,502,2019
Strafford,NH,72960,470,2019
Sullivan,NH,61312,404,2019
Atlantic,NJ,62110,410,2019
Bergen,NJ,101144,507,2019
Burlington,NJ,87416,497,2019
Camden,NJ,70451,462,2019
Cape May,NJ,67074,449,2019
Cumberland,NJ,54149,309,2019
Essex,NJ,61510,406,2019
Gloucester,NJ,87283,497,2019
Hudson,NJ,71189,465,2019
Hunterdon,NJ,115379,510,2019
Mercer,NJ,81057,487,2019
Middlesex,NJ,89533,500,2019
Monmouth,NJ,99733,505,2019
Morris,NJ,115527,510,2019
Ocean,NJ,70909,464,2019
Passaic,NJ,69688,460,2019
Salem,NJ,66842,447,2019
Somerset,NJ,113611,509,2019
Sussex,NJ,94520,503,2019
Union,NJ,80198,486,2019
Warren,NJ,81307,487,2019
Bernalillo,NM,53329,294,2019
Catron,NM,41910,104,2019
Chaves,NM,43359,125,2019
Cibola,NM,39413,74,2019
Colfax,NM,36302,46,2019
Curry,NM,45092,150,2019
De Baca,NM,31625,24,2019
Dona Ana,NM,40973,92,2019
Eddy,NM,65328,439,2019
Grant,NM,37843,59,2019
Guadalupe,NM,24798,12,2019
Harding,NM,29375,18,2019
Hidalgo,NM,42526,114,2019
Lea,NM,60546,395,2019
Lincoln,NM,46216,167,2019
Los Alamos,NM,121324,511,2019
Luna,NM,29360,18,2019
McKinley,NM,33834,33,2019
Mora,NM,28446,16,2019
Otero,NM,41988,105,2019
Quay,NM,29035,17,2019
Rio Arriba,NM,39952,80,2019
Roosevelt,NM,42702,116,2019
Sandoval,NM,63802,426,2019
San Juan,NM,50518,240,2019
San Miguel,NM,30946,22,2019
Santa Fe,NM,61200,403,2019
Sierra,NM,29755,19,2019
Socorro,NM,42083,106,2019
Taos,NM,38329,64,2019
Torrance,NM,36120,45,2019
Union,NM,35884,43,2019
Valencia,NM,48945,211,2019
Albany,NY,66252,444,2019
Allegany,NY,48412,203,2019
Bronx,NY,40088,81,2019
Broome,NY,52226,271,2019
Cattaraugus,NY,48703,207,2019
Cayuga,NY,58377,371,2019
Chautauqua,NY,46820,176,2019
Chemung,NY,54940,323,2019
Chenango,NY,52002,265,2019
Clinton,NY,56365,342,2019
Columbia,NY,66787,446,2019
Cortland,NY,56023,338,2019
Delaware,NY,49544,220,2019
Dutchess,NY,81219,487,2019
Erie,NY,58121,367,2019
Essex,NY,56763,348,2019
Franklin,NY,50407,238,2019
Fulton,NY,50482,239,2019
Genesee,NY,60524,395,2019
Greene,NY,53601,299,2019
Hamilton,NY,58675,373,2019
Herkimer,NY,54646,318,2019
Jefferson,NY,52685,280,2019
Kings,NY,60231,391,2019
Lewis,NY,54524,315,2019
Livingston,NY,59510,384,2019
Madison,NY,61633,407,2019
Monroe,NY,60075,388,2019
Montgomery,NY,49462,218,2019
Nassau,NY,116100,510,2019
New York,NY,86553,495,2019
Niagara,NY,55522,332,2019
Oneida,NY,56027,338,2019
Onondaga,NY,61359,405,2019
Ontario,NY,64944,437,2019
Orange,NY,79944,485,2019
Orleans,NY,52620,279,2019
Oswego,NY,55967,337,2019
Otsego,NY,54028,307,2019
Putnam,NY,104486,508,2019
Queens,NY,68666,455,2019
Rensselaer,NY,68991,457,2019
Richmond,NY,82783,490,2019
Rockland,NY,93024,502,2019
St. Lawrence,NY,50940,249,2019
Saratoga,NY,84291,492,2019
Schenectady,NY,65499,441,2019
Schoharie,NY,57714,360,2019
Schuyler,NY,52327,273,2019
Seneca,NY,54545,315,2019
Steuben,NY,53663,301,2019
Suffolk,NY,101031,507,2019
Sullivan,NY,57426,357,2019
Tioga,NY,62999,417,2019
Tompkins,NY,60240,391,2019
Ulster,NY,64304,431,2019
Warren,NY,61024,401,2019
Washington,NY,57258,356,2019
Wayne,NY,59449,383,2019
Westchester,NY,96610,503,2019
Wyoming,NY,58052,366,2019
Yates,NY,56563,345,2019
Alamance,NC,49688,223,2019
Alexander,NC,48756,207,2019
Alleghany,NC,37830,58,2019
Anson,NC,40213,83,2019
Ashe,NC,40962,92,2019
Avery,NC,40340,85,2019
Beaufort,NC,45212,152,2019
Bertie,NC,35527,41,2019
Bladen,NC,36173,45,2019
Brunswick,NC,58236,368,2019
Buncombe,NC,52207,270,2019
Burke,NC,44557,143,2019
Cabarrus,NC,67328,451,2019
Caldwell,NC,44511,142,2019
Camden,NC,64572,434,2019
Carteret,NC,57194,354,2019
Caswell,NC,45733,160,2019
Catawba,NC,52056,267,2019
Chatham,NC,67031,448,2019
Cherokee,NC,41438,97,2019
Chowan,NC,46519,171,2019
Clay,NC,42222,109,2019
Cleveland,NC,42247,109,2019
Columbus,NC,37628,56,2019
Craven,NC,52687,280,2019
Cumberland,NC,46875,177,2019
Currituck,NC,69964,460,2019
Dare,NC,59381,381,2019
Davidson,NC,49546,220,2019
Davie,NC,60434,394,2019
Duplin,NC,41764,102,2019
Durham,NC,60958,400,2019
Edgecombe,NC,36866,49,2019
Forsyth,NC,51569,257,2019
Franklin,NC,55193,327,2019
Gaston,NC,52835,284,2019
Gates,NC,50750,246,2019
Graham,NC,39571,75,2019
Granville,NC,55856,336,2019
Greene,NC,39837,78,2019
Guilford,NC,53261,293,2019
Halifax,NC,35502,41,2019
Harnett,NC,53554,298,2019
Haywood,NC,51659,260,2019
Henderson,NC,55945,337,2019
Hertford,NC,41028,93,2019
Hoke,NC,48072,199,2019
Hyde,NC,39663,76,2019
Iredell,NC,60955,400,2019
Jackson,NC,47252,183,2019
Johnston,NC,59865,387,2019
Jones,NC,38158,62,2019
Lee,NC,49994,229,2019
Lenoir,NC,39402,74,2019
Lincoln,NC,57536,358,2019
McDowell,NC,43646,130,2019
Macon,NC,45507,156,2019
Madison,NC,45873,161,2019
Martin,NC,40090,81,2019
Mecklenburg,NC,66641,446,2019
Mitchell,NC,46103,164,2019
Montgomery,NC,44146,137,2019
Moore,NC,59963,387,2019
Nash,NC,49537,220,2019
New Hanover,NC,54891,322,2019
Northampton,NC,37146,51,2019
Onslow,NC,50278,235,2019
Orange,NC,71723,467,2019
Pamlico,NC,46728,175,2019
Pasquotank,NC,50558,241,2019
Pender,NC,57240,355,2019
Perquimans,NC,47162,180,2019
Person,NC,51020,249,2019
Pitt,NC,47437,186,2019
Polk,NC,48787,208,2019
Randolph,NC,47288,184,2019
Richmond,NC,36148,45,2019
Robeson,NC,34976,38,2019
Rockingham,NC,43579,128,2019
Rowan,NC,49842,225,2019
Rutherford,NC,42608,115,2019
Sampson,NC,42151,108,2019
Scotland,NC,37238,52,2019
Stanly,NC,52623,279,2019
Stokes,NC,48054,198,2019
Surry,NC,43597,129,2019
Swain,NC,39317,73,2019
Transylvania,NC,50212,233,2019
Tyrrell,NC,35300,39,2019
Union,NC,80033,485,2019
Vance,NC,40529,87,2019
Wake,NC,80591,486,2019
Warren,NC,36466,47,2019
Washington,NC,35979,44,2019
Watauga,NC,47526,189,2019
Wayne,NC,44416,140,2019
Wilkes,NC,44107,136,2019
Wilson,NC,43877,133,2019
Yadkin,NC,44682,145,2019
Yancey,NC,42222,109,2019
Adams,ND,56681,346,2019
Barnes,ND,58365,370,2019
Benson,ND,47667,191,2019
Billings,ND,75208,476,2019
Bottineau,ND,60381,393,2019
Bowman,ND,62442,413,2019
Burke,ND,77232,480,2019
Burleigh,ND,71524,466,2019
Cass,ND,64482,433,2019
Cavalier,ND,64798,436,2019
Dickey,ND,65492,441,2019
Divide,ND,62865,416,2019
Dunn,ND,76719,479,2019
Eddy,ND,54868,321,2019
Emmons,ND,55902,337,2019
Foster,ND,61425,405,2019
Golden Valley,ND,58690,374,2019
Grand Forks,ND,54051,307,2019
Grant,ND,50938,249,2019
Griggs,ND,53565,299,2019
Hettinger,ND,60164,390,2019
Kidder,ND,54643,317,2019
LaMoure,ND,60806,398,2019
Logan,ND,59375,381,2019
McHenry,ND,64179,430,2019
McIntosh,ND,52587,278,2019
McKenzie,ND,77845,481,2019
McLean,ND,68529,454,2019
Mercer,ND,82181,489,2019
Morton,ND,70556,463,2019
Mountrail,ND,72147,469,2019
Nelson,ND,52039,266,2019
Oliver,ND,78929,483,2019
Pembina,ND,64549,434,2019
Pierce,ND,55660,334,2019
Ramsey,ND,58910,376,2019
Ransom,ND,63903,428,2019
Renville,ND,73182,471,2019
Richland,ND,61371,405,2019
Rolette,ND,43158,121,2019
Sargent,ND,63073,419,2019
Sheridan,ND,51055,250,2019
Sioux,ND,38939,69,2019
Slope,ND,63611,424,2019
Stark,ND,72045,468,2019
Steele,ND,70724,463,2019
Stutsman,ND,57674,359,2019
Towner,ND,52300,272,2019
Traill,ND,64453,432,2019
Walsh,ND,55700,334,2019
Ward,ND,68871,456,2019
Wells,ND,57582,359,2019
Williams,ND,87161,497,2019
Adams,OH,39079,70,2019
Allen,OH,53131,290,2019
Ashland,OH,52823,283,2019
Ashtabula,OH,46700,174,2019
Athens,OH,40905,91,2019
Auglaize,OH,64074,429,2019
Belmont,OH,50904,248,2019
Brown,OH,54575,316,2019
Butler,OH,66117,443,2019
Carroll,OH,55267,327,2019
Champaign,OH,60112,389,2019
Clark,OH,50873,247,2019
Clermont,OH,66968,448,2019
Clinton,OH,52815,283,2019
Columbiana,OH,48345,202,2019
Coshocton,OH,46606,172,2019
Crawford,OH,44971,149,2019
Cuyahoga,OH,50366,237,2019
Darke,OH,55620,333,2019
Defiance,OH,59931,387,2019
Delaware,OH,106908,508,2019
Erie,OH,54226,310,2019
Fairfield,OH,67609,451,2019
Fayette,OH,47308,185,2019
Franklin,OH,61305,404,2019
Fulton,OH,63092,419,2019
Gallia,OH,44858,147,2019
Geauga,OH,82303,490,2019
Greene,OH,68720,456,2019
Guernsey,OH,45917,161,2019
Hamilton,OH,57212,354,2019
Hancock,OH,58450,371,2019
Hardin,OH,50506,240,2019
Harrison,OH,49689,223,2019
Henry,OH,59695,386,2019
Highland,OH,44169,137,2019
Hocking,OH,52363,274,2019
Holmes,OH,63753,426,2019
Huron,OH,52560,278,2019
Jackson,OH,47550,189,2019
Jefferson,OH,46581,171,2019
Knox,OH,57749,361,2019
Lake,OH,64466,432,2019
Lawrence,OH,45118,151,2019
Licking,OH,64589,434,2019
Logan,OH,56754,347,2019
Lorain,OH,58427,371,2019
Lucas,OH,48736,207,2019
Madison,OH,68022,453,2019
Mahoning,OH,46042,163,2019
Marion,OH,47498,188,2019
Medina,OH,76600,478,2019
Meigs,OH,44899,148,2019
Mercer,OH,62952,416,2019
Miami,OH,61041,401,2019
Monroe,OH,45289,153,2019
Montgomery,OH,51542,257,2019
Morgan,OH,42341,111,2019
Morrow,OH,59452,383,2019
Muskingum,OH,47254,183,2019
Noble,OH,46897,177,2019
Ottawa,OH,59099,379,2019
Paulding,OH,55330,329,2019
Perry,OH,50150,231,2019
Pickaway,OH,63633,424,2019
Pike,OH,42832,118,2019
Portage,OH,57618,359,2019
Preble,OH,58957,377,2019
Putnam,OH,64822,436,2019
Richland,OH,49547,220,2019
Ross,OH,51092,250,2019
Sandusky,OH,54089,308,2019
Scioto,OH,41330,95,2019
Seneca,OH,52500,277,2019
Shelby,OH,63806,426,2019
Stark,OH,53860,304,2019
Summit,OH,57181,354,2019
Trumbull,OH,47280,184,2019
Tuscarawas,OH,53243,292,2019
Union,OH,86715,495,2019
Van Wert,OH,54254,311,2019
Vinton,OH,45673,159,2019
Warren,OH,87125,496,2019
Washington,OH,50021,229,2019
Wayne,OH,58300,369,2019
Williams,OH,53183,291,2019
Wood,OH,62390,412,2019
Wyandot,OH,55767,335,2019
Adair,OK,34695,36,2019
Alfalfa,OK,61852,409,2019
Atoka,OK,39316,73,2019
Beaver,OK,52349,274,2019
Beckham,OK,50721,245,2019
Blaine,OK,45792,160,2019
Bryan,OK,44212,138,2019
Caddo,OK,46592,171,2019
Canadian,OK,72056,468,2019
Carter,OK,51419,255,2019
Cherokee,OK,42774,117,2019
Choctaw,OK,34489,35,2019
Cimarron,OK,46328,168,2019
Cleveland,OK,64016,429,2019
Coal,OK,40938,92,2019
Comanche,OK,52161,269,2019
Cotton,OK,50885,248,2019
Craig,OK,43329,125,2019
Creek,OK,51318,253,2019
Custer,OK,49900,227,2019
Delaware,OK,41696,101,2019
Dewey,OK,52428,275,2019
Ellis,OK,53245,292,2019
Garfield,OK,54006,306,2019
Garvin,OK,47125,180,2019
Grady,OK,60875,399,2019
Grant,OK,57727,361,2019
Greer,OK,41488,99,2019
Harmon,OK,48344,202,2019
Harper,OK,46154,165,2019
Haskell,OK,42348,111,2019
Hughes,OK,39365,73,2019
Jackson,OK,49703,224,2019
Jefferson,OK,39895,79,2019
Johnston,OK,41332,96,2019
Kay,OK,46809,176,2019
Kingfisher,OK,57777,361,2019
Kiowa,OK,38019,60,2019
Latimer,OK,44214,138,2019
Le Flore,OK,40677,88,2019
Lincoln,OK,50671,244,2019
Logan,OK,65357,439,2019
Love,OK,49399,217,2019
McClain,OK,67662,452,2019
McCurtain,OK,37061,51,2019
McIntosh,OK,39084,71,2019
Major,OK,54332,313,2019
Marshall,OK,45746,160,2019
Mayes,OK,50345,236,2019
Murray,OK,52478,276,2019
Muskogee,OK,43078,120,2019
Noble,OK,56117,339,2019
Nowata,OK,43145,121,2019
Okfuskee,OK,38411,65,2019
Oklahoma,OK,54520,315,2019
Okmulgee,OK,42998,119,2019
Osage,OK,49103,212,2019
Ottawa,OK,39872,79,2019
Pawnee,OK,48009,197,2019
Payne,OK,41603,100,2019
Pittsburg,OK,46784,176,2019
Pontotoc,OK,50392,238,2019
Pottawatomie,OK,49250,214,2019
Pushmataha,OK,37692,57,2019
Roger Mills,OK,51302,253,2019
Rogers,OK,65434,440,2019
Seminole,OK,39373,74,2019
Sequoyah,OK,40351,85,2019
Stephens,OK,47214,182,2019
Texas,OK,52282,272,2019
Tillman,OK,42280,110,2019
Tulsa,OK,55517,332,2019
Wagoner,OK,62795,415,2019
Washington,OK,54997,324,2019
Washita,OK,53274,293,2019
Woods,OK,54282,311,2019
Woodward,OK,60147,390,2019
Baker,OR,45998,163,2019
Benton,OR,62077,410,2019
Clackamas,OR,80484,486,2019
Clatsop,OR,54886,322,2019
Columbia,OR,62257,411,2019
Coos,OR,45051,150,2019
Crook,OR,49006,211,2019
Curry,OR,48440,203,2019
Deschutes,OR,67043,449,2019
Douglas,OR,47267,183,2019
Gilliam,OR,47500,188,2019
Grant,OR,44712,145,2019
Harney,OR,40735,89,2019
Hood River,OR,65679,442,2019
Jackson,OR,53412,296,2019
Jefferson,OR,53277,293,2019
Josephine,OR,45616,158,2019
Klamath,OR,46491,170,2019
Lake,OR,37898,59,2019
Lane,OR,52426,275,2019
Lincoln,OR,47882,194,2019
Linn,OR,55893,336,2019
Malheur,OR,43313,124,2019
Marion,OR,59625,384,2019
Morrow,OR,54269,311,2019
Multnomah,OR,69176,458,2019
Polk,OR,62691,414,2019
Sherman,OR,51071,250,2019
Tillamook,OR,49895,227,2019
Umatilla,OR,54699,318,2019
Union,OR,52171,269,2019
Wallowa,OR,51224,252,2019
Wasco,OR,53105,289,2019
Washington,OR,82215,489,2019
Wheeler,OR,40926,91,2019
Yamhill,OR,63902,428,2019
Adams,PA,67253,450,2019
Allegheny,PA,61043,402,2019
Armstrong,PA,51410,254,2019
Beaver,PA,57807,362,2019
Bedford,PA,50509,240,2019
Berks,PA,63728,425,2019
Blair,PA,49181,214,2019
Bradford,PA,52358,274,2019
Bucks,PA,89139,499,2019
Butler,PA,70668,463,2019
Cambria,PA,46659,173,2019
Cameron,PA,41165,94,2019
Carbon,PA,57006,351,2019
Centre,PA,60403,394,2019
Chester,PA,100214,506,2019
Clarion,PA,46680,174,2019
Clearfield,PA,49015,211,2019
Clinton,PA,50923,248,2019
Columbia,PA,50550,241,2019
Crawford,PA,50304,235,2019
Cumberland,PA,71269,465,2019
Dauphin,PA,60715,398,2019
Delaware,PA,74477,474,2019
Elk,PA,53440,297,2019
Erie,PA,51529,257,2019
Fayette,PA,47364,186,2019
Forest,PA,39717,76,2019
Franklin,PA,63379,422,2019
Fulton,PA,53476,297,2019
Greene,PA,54776,320,2019
Huntingdon,PA,51678,260,2019
Indiana,PA,49320,215,2019
Jefferson,PA,47603,190,2019
Juniata,PA,53879,304,2019
Lackawanna,PA,52821,283,2019
Lancaster,PA,66056,443,2019
Lawrence,PA,50204,233,2019
Lebanon,PA,60281,392,2019
Lehigh,PA,63897,427,2019
Luzerne,PA,53473,297,2019
Lycoming,PA,54241,310,2019
McKean,PA,48647,206,2019
Mercer,PA,50696,244,2019
Mifflin,PA,50219,233,2019
Monroe,PA,63934,428,2019
Montgomery,PA,91546,501,2019
Montour,PA,58333,370,2019
Northampton,PA,70471,462,2019
Northumberland,PA,48671,207,2019
Perry,PA,63718,425,2019
Philadelphia,PA,45927,162,2019
Pike,PA,65928,442,2019
Potter,PA,45419,155,2019
Schuylkill,PA,52280,272,2019
Snyder,PA,58997,377,2019
Somerset,PA,49089,212,2019
Sullivan,PA,47407,186,2019
Susquehanna,PA,54966,323,2019
Tioga,PA,51324,254,2019
Union,PA,59399,382,2019
Venango,PA,49945,228,2019
Warren,PA,50250,234,2019
Washington,PA,63543,423,2019
Wayne,PA,56096,339,2019
Westmoreland,PA,60471,395,2019
Wyoming,PA,59415,382,2019
York,PA,66457,445,2019
Bristol,RI,83092,491,2019
Kent,RI,73521,471,2019
Newport,RI,79454,484,2019
Providence,RI,58974,377,2019
Washington,RI,85531,494,2019
Abbeville,SC,38741,68,2019
Aiken,SC,51399,254,2019
Allendale,SC,27185,15,2019
Anderson,SC,50865,247,2019
Bamberg,SC,31422,24,2019
Barnwell,SC,35803,42,2019
Beaufort,SC,68377,454,2019
Berkeley,SC,63309,421,2019
Calhoun,SC,46339,168,2019
Charleston,SC,64022,429,2019
Cherokee,SC,36883,50,2019
Chester,SC,42442,112,2019
Chesterfield,SC,41505,99,2019
Clarendon,SC,40900,91,2019
Colleton,SC,36324,46,2019
Darlington,SC,38448,65,2019
Dillon,SC,30812,22,2019
Dorchester,SC,63080,419,2019
Edgefield,SC,49127,212,2019
Fairfield,SC,38213,63,2019
Florence,SC,47058,179,2019
Georgetown,SC,48456,204,2019
Greenville,SC,60351,393,2019
Greenwood,SC,42336,111,2019
Hampton,SC,33429,31,2019
Horry,SC,50704,244,2019
Jasper,SC,45601,158,2019
Kershaw,SC,51479,256,2019
Lancaster,SC,58849,376,2019
Laurens,SC,43304,124,2019
Lee,SC,32371,28,2019
Lexington,SC,61173,403,2019
McCormick,SC,43633,130,2019
Marion,SC,32063,26,2019
Marlboro,SC,33586,31,2019
Newberry,SC,44226,138,2019
Oconee,SC,49134,212,2019
Orangeburg,SC,37955,60,2019
Pickens,SC,49573,221,2019
Richland,SC,54767,320,2019
Saluda,SC,45714,159,2019
Spartanburg,SC,52332,273,2019
Sumter,SC,45661,159,2019
Union,SC,41186,95,2019
Williamsburg,SC,32485,28,2019
York,SC,65361,439,2019
Aurora,SD,64083,429,2019
Beadle,SD,52313,272,2019
Bennett,SD,47500,188,2019
Bon Homme,SD,54737,319,2019
Brookings,SD,58136,367,2019
Brown,SD,58216,368,2019
Brule,SD,57196,354,2019
Buffalo,SD,34808,37,2019
Butte,SD,46508,171,2019
Campbell,SD,54449,314,2019
Charles Mix,SD,50481,239,2019
Clark,SD,48980,211,2019
Clay,SD,50724,245,2019
Codington,SD,56376,342,2019
Corson,SD,35759,42,2019
Custer,SD,58522,372,2019
Davison,SD,50570,242,2019
Day,SD,46679,174,2019
Deuel,SD,65437,440,2019
Dewey,SD,47475,187,2019
Douglas,SD,58684,373,2019
Edmunds,SD,71324,466,2019
Fall River,SD,50588,243,2019
Faulk,SD,55096,325,2019
Grant,SD,58158,368,2019
Gregory,SD,43438,126,2019
Haakon,SD,42250,109,2019
Hamlin,SD,67105,450,2019
Hand,SD,54155,309,2019
Hanson,SD,64696,435,2019
Harding,SD,59655,385,2019
Hughes,SD,64783,436,2019
Hutchinson,SD,57089,352,2019
Hyde,SD,57788,361,2019
Jackson,SD,33295,30,2019
Jerauld,SD,49632,222,2019
Jones,SD,46149,165,2019
Kingsbury,SD,61699,407,2019
Lake,SD,61846,408,2019
Lawrence,SD,52641,279,2019
Lincoln,SD,82473,490,2019
Lyman,SD,53862,304,2019
McCook,SD,61507,406,2019
McPherson,SD,44574,143,2019
Marshall,SD,63723,425,2019
Meade,SD,60578,396,2019
Mellette,SD,30650,22,2019
Miner,SD,52910,285,2019
Minnehaha,SD,61772,408,2019
Moody,SD,61538,406,2019
Oglala Lakota,SD,31997,26,2019
Pennington,SD,57039,351,2019
Perkins,SD,57981,365,2019
Potter,SD,54583,317,2019
Roberts,SD,50348,236,2019
Sanborn,SD,56875,349,2019
Spink,SD,54423,314,2019
Stanley,SD,71382,466,2019
Sully,SD,62153,410,2019
Todd,SD,24331,12,2019
Tripp,SD,57720,360,2019
Turner,SD,59242,380,2019
Union,SD,70378,461,2019
Walworth,SD,55583,332,2019
Yankton,SD,58342,370,2019
Ziebach,SD,37400,54,2019
Anderson,TN,50392,238,2019
Bedford,TN,50415,238,2019
Benton,TN,37512,56,2019
Bledsoe,TN,44122,136,2019
Blount,TN,56667,346,2019
Bradley,TN,51331,254,2019
Campbell,TN,39803,77,2019
Cannon,TN,55330,329,2019
Carroll,TN,42637,115,2019
Carter,TN,38092,62,2019
Cheatham,TN,61913,409,2019
Chester,TN,51946,264,2019
Claiborne,TN,36835,49,2019
Clay,TN,32167,27,2019
Cocke,TN,36716,48,2019
Coffee,TN,50351,237,2019
Crockett,TN,44717,145,2019
Cumberland,TN,45958,162,2019
Davidson,TN,60388,394,2019
Decatur,TN,42031,106,2019
DeKalb,TN,45511,156,2019
Dickson,TN,53076,289,2019
Dyer,TN,44185,137,2019
Fayette,TN,60711,397,2019
Fentress,TN,36520,47,2019
Franklin,TN,51585,258,2019
Gibson,TN,43171,121,2019
Giles,TN,49614,221,2019
Grainger,TN,44064,135,2019
Greene,TN,42595,114,2019
Grundy,TN,40516,87,2019
Hamblen,TN,43619,129,2019
Hamilton,TN,55070,325,2019
Hancock,TN,30136,20,2019
Hardeman,TN,40304,84,2019
Hardin,TN,40682,88,2019
Hawkins,TN,41924,104,2019
Haywood,TN,37905,59,2019
Henderson,TN,43305,124,2019
Henry,TN,40502,87,2019
Hickman,TN,43596,129,2019
Houston,TN,42711,116,2019
Humphreys,TN,45667,159,2019
Jackson,TN,35207,39,2019
Jefferson,TN,49139,212,2019
Johnson,TN,36004,44,2019
Knox,TN,57470,358,2019
Lake,TN,35191,39,2019
Lauderdale,TN,39896,79,2019
Lawrence,TN,43614,129,2019
Lewis,TN,37277,53,2019
Lincoln,TN,49485,218,2019
Loudon,TN,58065,366,2019
McMinn,TN,43285,123,2019
McNairy,TN,39161,72,2019
Macon,TN,37430,55,2019
Madison,TN,48161,199,2019
Marion,TN,49432,218,2019
Marshall,TN,53197,291,2019
Maury,TN,57170,353,2019
Meigs,TN,49167,213,2019
Monroe,TN,42429,112,2019
Montgomery,TN,57541,358,2019
Moore,TN,57708,360,2019
Morgan,TN,41333,96,2019
Obion,TN,39615,75,2019
Overton,TN,37197,51,2019
Perry,TN,41034,93,2019
Pickett,TN,39554,75,2019
Polk,TN,43306,124,2019
Putnam,TN,44259,139,2019
Rhea,TN,42206,108,2019
Roane,TN,53367,295,2019
Robertson,TN,63307,421,2019
Rutherford,TN,67429,451,2019
Scott,TN,38864,69,2019
Sequatchie,TN,49370,217,2019
Sevier,TN,49610,221,2019
Shelby,TN,51657,260,2019
Smith,TN,48068,198,2019
Stewart,TN,45809,161,2019
Sullivan,TN,46684,174,2019
Sumner,TN,67204,450,2019
Tipton,TN,61291,404,2019
Trousdale,TN,56321,342,2019
Unicoi,TN,41890,104,2019
Union,TN,44671,144,2019
Van Buren,TN,42724,116,2019
Warren,TN,41125,94,2019
Washington,TN,48334,202,2019
Wayne,TN,41427,97,2019
Weakley,TN,39937,79,2019
White,TN,41998,106,2019
Williamson,TN,112962,509,2019
Wilson,TN,75991,478,2019
Anderson,TX,43455,126,2019
Andrews,TX,76158,478,2019
Angelina,TX,50453,239,2019
Aransas,TX,45137,151,2019
Archer,TX,63835,427,2019
Armstrong,TX,72500,469,2019
Atascosa,TX,55366,330,2019
Austin,TX,66206,443,2019
Bailey,TX,52273,271,2019
Bandera,TX,58661,373,2019
Bastrop,TX,64597,435,2019
Baylor,TX,40739,89,2019
Bee,TX,44578,143,2019
Bell,TX,54884,322,2019
Bexar,TX,57157,353,2019
Blanco,TX,66390,445,2019
Borden,TX,72188,469,2019
Bosque,TX,52148,268,2019
Bowie,TX,50164,232,2019
Brazoria,TX,81447,488,2019
Brazos,TX,49181,214,2019
Brewster,TX,47080,179,2019
Briscoe,TX,40227,83,2019
Brooks,TX,28333,16,2019
Brown,TX,48365,203,2019
Burleson,TX,57731,361,2019
Burnet,TX,59492,383,2019
Caldwell,TX,54152,309,2019
Calhoun,TX,58776,375,2019
Callahan,TX,48651,206,2019
Cameron,TX,38758,68,2019
Camp,TX,48207,200,2019
Carson,TX,74872,476,2019
Cass,TX,44848,147,2019
Castro,TX,50142,231,2019
Chambers,TX,91141,501,2019
Cherokee,TX,48186,200,2019
Childress,TX,43181,121,2019
Clay,TX,55989,338,2019
Cochran,TX,40962,92,2019
Coke,TX,45000,149,2019
Coleman,TX,46743,175,2019
Collin,TX,96913,504,2019
Collingsworth,TX,39120,71,2019
Colorado,TX,52559,278,2019
Comal,TX,79936,485,2019
Comanche,TX,53516,298,2019
Concho,TX,47500,188,2019
Cooke,TX,60202,391,2019
Coryell,TX,52893,285,2019
Cottle,TX,32305,27,2019
Crane,TX,65969,442,2019
Crockett,TX,47386,186,2019
Crosby,TX,40759,89,2019
Culberson,TX,37900,59,2019
Dallam,TX,58811,375,2019
Dallas,TX,59607,384,2019
Dawson,TX,43239,123,2019
Deaf Smith,TX,49701,223,2019
Delta,TX,51038,250,2019
Denton,TX,86913,496,2019
DeWitt,TX,55357,329,2019
Dickens,TX,42540,114,2019
Dimmit,TX,27161,14,2019
Donley,TX,42961,119,2019
Duval,TX,41186,95,2019
Eastland,TX,37276,53,2019
Ector,TX,62973,417,2019
Edwards,TX,40766,89,2019
Ellis,TX,76871,479,2019
El Paso,TX,46871,177,2019
Erath,TX,52742,282,2019
Falls,TX,39497,75,2019
Fannin,TX,54648,318,2019
Fayette,TX,60189,391,2019
