county,state,percentHighSchool,percentHighSchoolBucket,year
Autauga,AL,88.5,273,2019
Baldwin,AL,90.8,360,2019
Barbour,AL,73.2,19,2019
Bibb,AL,79.1,64,2019
Blount,AL,80.5,88,2019
Bullock,AL,74.7,26,2019
Butler,AL,85,174,2019
Calhoun,AL,84.4,158,2019
Chambers,AL,81.6,106,2019
Cherokee,AL,81.6,106,2019
Chilton,AL,81.8,109,2019
Choctaw,AL,81.4,102,2019
Clarke,AL,80.6,89,2019
Clay,AL,76.7,40,2019
Cleburne,AL,79,63,2019
Coffee,AL,85.9,194,2019
Colbert,AL,85.2,178,2019
Conecuh,AL,84.3,156,2019
Coosa,AL,80,78,2019
Covington,AL,83.4,139,2019
Crenshaw,AL,79.2,66,2019
Cullman,AL,81.6,106,2019
Dale,AL,86.1,201,2019
Dallas,AL,81.8,109,2019
DeKalb,AL,74.8,27,2019
Elmore,AL,86.6,214,2019
Escambia,AL,81.1,97,2019
Etowah,AL,84.6,164,2019
Fayette,AL,82.6,125,2019
Franklin,AL,77.2,46,2019
Geneva,AL,80.3,85,2019
Greene,AL,79.2,66,2019
Hale,AL,84,150,2019
Henry,AL,79.4,68,2019
Houston,AL,86,197,2019
Jackson,AL,83.2,135,2019
Jefferson,AL,90.1,330,2019
Lamar,AL,82.3,119,2019
Lauderdale,AL,87.4,236,2019
Lawrence,AL,79.3,67,2019
Lee,AL,90.9,364,2019
Limestone,AL,84.7,166,2019
Lowndes,AL,78.3,55,2019
Macon,AL,81.8,109,2019
Madison,AL,91.7,393,2019
Marengo,AL,83.8,147,2019
Marion,AL,79.6,71,2019
Marshall,AL,81.6,106,2019
Mobile,AL,86.5,212,2019
Monroe,AL,85.6,186,2019
Montgomery,AL,86.7,216,2019
Morgan,AL,84.1,153,2019
Perry,AL,82.8,128,2019
Pickens,AL,81.5,104,2019
Pike,AL,85,174,2019
Randolph,AL,79.6,71,2019
Russell,AL,83.8,147,2019
St. Clair,AL,84.6,164,2019
Shelby,AL,92.7,433,2019
Sumter,AL,86.7,216,2019
Talladega,AL,80.3,85,2019
Tallapoosa,AL,80.7,91,2019
Tuscaloosa,AL,88.3,264,2019
Walker,AL,81.8,109,2019
Washington,AL,82.6,125,2019
Wilcox,AL,76.5,38,2019
Winston,AL,78.8,60,2019
Aleutians East,AK,85.5,185,2019
Aleutians West,AK,89.5,308,2019
Anchorage,AK,93.9,470,2019
Bethel,AK,80.9,94,2019
Bristol Bay,AK,94,473,2019
Denali,AK,98.5,511,2019
Dillingham,AK,86.3,207,2019
Fairbanks North Star,AK,94.5,483,2019
Haines,AK,97.5,510,2019
Hoonah-Angoon,AK,93.7,465,2019
Juneau City,AK,96.4,507,2019
Kenai Peninsula,AK,92.7,433,2019
Ketchikan Gateway,AK,92.8,437,2019
Kodiak,AK,89.8,319,2019
Kusilvak,AK,78.9,62,2019
Lake and Peninsula,AK,88,254,2019
Matanuska-Susitna,AK,92.9,440,2019
Nome,AK,84.6,164,2019
North Slope,AK,89.7,315,2019
Northwest Arctic,AK,82.5,123,2019
Petersburg,AK,89.7,315,2019
Prince of Wales-Hyder,AK,90.8,360,2019
Sitka City,AK,94.7,487,2019
Skagway,AK,94.7,487,2019
Southeast Fairbanks,AK,89.9,323,2019
Valdez-Cordova,AK,95.4,498,2019
Wrangell City,AK,86.5,212,2019
Yakutat City,AK,91.2,376,2019
Yukon-Koyukuk,AK,86,197,2019
Apache,AZ,80.4,87,2019
Cochise,AZ,87.4,236,2019
Coconino,AZ,90.5,346,2019
Gila,AZ,86.3,207,2019
Graham,AZ,85.3,181,2019
Greenlee,AZ,88.1,257,2019
La Paz,AZ,76.9,42,2019
Maricopa,AZ,87.7,244,2019
Mohave,AZ,86.1,201,2019
Navajo,AZ,83.4,139,2019
Pima,AZ,88.4,268,2019
Pinal,AZ,85.8,192,2019
Santa Cruz,AZ,76.6,39,2019
Yavapai,AZ,91,368,2019
Yuma,AZ,73.3,19,2019
Arkansas,AR,83.9,148,2019
Ashley,AR,83.3,136,2019
Baxter,AR,88.7,280,2019
Benton,AR,88.6,276,2019
Boone,AR,87.4,236,2019
Bradley,AR,81,95,2019
Calhoun,AR,84.2,154,2019
Carroll,AR,86.3,207,2019
Chicot,AR,80.8,93,2019
Clark,AR,90,326,2019
Clay,AR,82.5,123,2019
Cleburne,AR,85.9,194,2019
Cleveland,AR,89.6,312,2019
Columbia,AR,85.9,194,2019
Conway,AR,87,225,2019
Craighead,AR,89.3,300,2019
Crawford,AR,85,174,2019
Crittenden,AR,82.6,125,2019
Cross,AR,83.6,143,2019
Dallas,AR,83.9,148,2019
Desha,AR,81.1,97,2019
Drew,AR,86.9,221,2019
Faulkner,AR,91.8,396,2019
Franklin,AR,83.7,144,2019
Fulton,AR,85.6,186,2019
Garland,AR,89.1,293,2019
Grant,AR,90.8,360,2019
Greene,AR,88.2,260,2019
Hempstead,AR,82.6,125,2019
Hot Spring,AR,85.8,192,2019
Howard,AR,85.2,178,2019
Independence,AR,86,197,2019
Izard,AR,83.8,147,2019
Jackson,AR,80.2,82,2019
Jefferson,AR,86.1,201,2019
Johnson,AR,78.9,62,2019
Lafayette,AR,79.7,73,2019
Lawrence,AR,84.1,153,2019
Lee,AR,75.8,34,2019
Lincoln,AR,81.1,97,2019
Little River,AR,89,290,2019
Logan,AR,86.2,204,2019
Lonoke,AR,89.1,293,2019
Madison,AR,80.6,89,2019
Marion,AR,86.5,212,2019
Miller,AR,86.5,212,2019
Mississippi,AR,81.1,97,2019
Monroe,AR,78.9,62,2019
Montgomery,AR,79.8,75,2019
Nevada,AR,90.4,342,2019
Newton,AR,86.5,212,2019
Ouachita,AR,86,197,2019
Perry,AR,84.8,168,2019
Phillips,AR,80.3,85,2019
Pike,AR,87.4,236,2019
Poinsett,AR,80.3,85,2019
Polk,AR,84.9,171,2019
Pope,AR,84.5,162,2019
Prairie,AR,83.2,135,2019
Pulaski,AR,90.4,342,2019
Randolph,AR,82.9,129,2019
St. Francis,AR,81.9,112,2019
Saline,AR,90.6,351,2019
Scott,AR,79.1,64,2019
Searcy,AR,81.8,109,2019
Sebastian,AR,84.1,153,2019
Sevier,AR,76.5,38,2019
Sharp,AR,83.5,141,2019
Stone,AR,81.2,98,2019
Union,AR,84.9,171,2019
Van Buren,AR,85.1,175,2019
Washington,AR,85,174,2019
White,AR,84.4,158,2019
Woodruff,AR,81.7,107,2019
Yell,AR,78.2,54,2019
Alameda,CA,88.4,268,2019
Alpine,CA,91.2,376,2019
Amador,CA,90,326,2019
Butte,CA,89.2,296,2019
Calaveras,CA,90.2,335,2019
Colusa,CA,71.3,14,2019
Contra Costa,CA,89.5,308,2019
Del Norte,CA,80.1,80,2019
El Dorado,CA,93.4,457,2019
Fresno,CA,76,35,2019
Glenn,CA,74.8,27,2019
Humboldt,CA,90.5,346,2019
Imperial,CA,69.7,10,2019
Inyo,CA,88.6,276,2019
Kern,CA,74.1,23,2019
Kings,CA,73.4,19,2019
Lake,CA,85.8,192,2019
Lassen,CA,83.2,135,2019
Los Angeles,CA,79.1,64,2019
Madera,CA,71.9,16,2019
Marin,CA,93.3,455,2019
Mariposa,CA,90.6,351,2019
Mendocino,CA,86.5,212,2019
Merced,CA,69.1,8,2019
Modoc,CA,84.8,168,2019
Mono,CA,88.6,276,2019
Monterey,CA,71.5,15,2019
Napa,CA,85.5,185,2019
Nevada,CA,94.4,481,2019
Orange,CA,85.5,185,2019
Placer,CA,94.5,483,2019
Plumas,CA,95.1,495,2019
Riverside,CA,82,113,2019
Sacramento,CA,87.7,244,2019
San Benito,CA,80.5,88,2019
San Bernardino,CA,80,78,2019
San Diego,CA,87.4,236,2019
San Francisco,CA,88.5,273,2019
San Joaquin,CA,79.3,67,2019
San Luis Obispo,CA,91.3,380,2019
San Mateo,CA,89.6,312,2019
Santa Barbara,CA,80.9,94,2019
Santa Clara,CA,88.4,268,2019
Santa Cruz,CA,86.3,207,2019
Shasta,CA,91.1,372,2019
Sierra,CA,92.4,420,2019
Siskiyou,CA,90.2,335,2019
Solano,CA,88.4,268,2019
Sonoma,CA,88.8,284,2019
Stanislaus,CA,78.9,62,2019
Sutter,CA,78.2,54,2019
Tehama,CA,84.5,162,2019
Trinity,CA,92.4,420,2019
Tulare,CA,70.8,13,2019
Tuolumne,CA,90.7,356,2019
Ventura,CA,85,174,2019
Yolo,CA,86.5,212,2019
Yuba,CA,82.3,119,2019
Adams,CO,83.8,147,2019
Alamosa,CO,86.9,221,2019
Arapahoe,CO,92.6,428,2019
Archuleta,CO,92.3,417,2019
Baca,CO,86.2,204,2019
Bent,CO,84.8,168,2019
Boulder,CO,95,493,2019
Broomfield,CO,96.9,508,2019
Chaffee,CO,93.5,460,2019
Cheyenne,CO,91.6,390,2019
Clear Creek,CO,98.6,511,2019
Conejos,CO,88,254,2019
Costilla,CO,81,95,2019
Crowley,CO,86.1,201,2019
Custer,CO,93.6,462,2019
Delta,CO,90.7,356,2019
Denver,CO,88,254,2019
Dolores,CO,93.8,467,2019
Douglas,CO,98.1,511,2019
Eagle,CO,88.3,264,2019
Elbert,CO,96.7,507,2019
El Paso,CO,94.2,477,2019
Fremont,CO,90.1,330,2019
Garfield,CO,88.1,257,2019
Gilpin,CO,98.5,511,2019
Grand,CO,94.6,485,2019
Gunnison,CO,97.4,509,2019
Hinsdale,CO,93.7,465,2019
Huerfano,CO,92.4,420,2019
Jackson,CO,87.4,236,2019
Jefferson,CO,94.5,483,2019
Kiowa,CO,95.7,501,2019
Kit Carson,CO,89.5,308,2019
Lake,CO,83.7,144,2019
La Plata,CO,95.5,499,2019
Larimer,CO,95.9,503,2019
Las Animas,CO,87.9,250,2019
Lincoln,CO,90.9,364,2019
Logan,CO,89.6,312,2019
Mesa,CO,90.5,346,2019
Mineral,CO,97.4,509,2019
Moffat,CO,88.7,280,2019
Montezuma,CO,90,326,2019
Montrose,CO,89,290,2019
Morgan,CO,78.9,62,2019
Otero,CO,87.2,231,2019
Ouray,CO,97.8,510,2019
Park,CO,97.7,510,2019
Phillips,CO,88.5,273,2019
Pitkin,CO,96.9,508,2019
Prowers,CO,80.5,88,2019
Pueblo,CO,89.7,315,2019
Rio Blanco,CO,91.9,400,2019
Rio Grande,CO,87,225,2019
Routt,CO,96.8,508,2019
Saguache,CO,83.1,132,2019
San Juan,CO,93.8,467,2019
San Miguel,CO,96.8,508,2019
Sedgwick,CO,87,225,2019
Summit,CO,92.9,440,2019
Teller,CO,97.2,509,2019
Washington,CO,91.9,400,2019
Weld,CO,88.1,257,2019
Yuma,CO,88.6,276,2019
Fairfield,CT,90,326,2019
Hartford,CT,89.7,315,2019
Litchfield,CT,93,443,2019
Middlesex,CT,94.2,477,2019
New Haven,CT,90.1,330,2019
New London,CT,92.3,417,2019
Tolland,CT,95,493,2019
Windham,CT,88.4,268,2019
Kent,DE,87.4,236,2019
New Castle,DE,91.6,390,2019
Sussex,DE,88.1,257,2019
District of,,90.9,364,2019
Alachua,FL,92.6,428,2019
Baker,FL,85.7,190,2019
Bay,FL,90.7,356,2019
Bradford,FL,79.6,71,2019
Brevard,FL,92.2,413,2019
Broward,FL,89,290,2019
Calhoun,FL,76.9,42,2019
Charlotte,FL,90.6,351,2019
Citrus,FL,88.4,268,2019
Clay,FL,91.8,396,2019
Collier,FL,87.1,227,2019
Columbia,FL,86.1,201,2019
DeSoto,FL,73.5,20,2019
Dixie,FL,78.4,56,2019
Duval,FL,89.8,319,2019
Escambia,FL,90.5,346,2019
Flagler,FL,92.2,413,2019
Franklin,FL,80.7,91,2019
Gadsden,FL,79.8,75,2019
Gilchrist,FL,85.4,183,2019
Glades,FL,74.5,26,2019
Gulf,FL,85.5,185,2019
Hamilton,FL,73,18,2019
Hardee,FL,77.2,46,2019
Hendry,FL,66.3,4,2019
Hernando,FL,87.9,250,2019
Highlands,FL,85.7,190,2019
Hillsborough,FL,88.7,280,2019
Holmes,FL,78.7,59,2019
Indian River,FL,89.4,304,2019
Jackson,FL,80.5,88,2019
Jefferson,FL,82,113,2019
Lafayette,FL,75.3,30,2019
Lake,FL,89.5,308,2019
Lee,FL,88.4,268,2019
Leon,FL,93.5,460,2019
Levy,FL,84.9,171,2019
Liberty,FL,81.4,102,2019
Madison,FL,81,95,2019
Manatee,FL,89.7,315,2019
Marion,FL,87.6,241,2019
Martin,FL,91,368,2019
Miami-Dade,FL,81.4,102,2019
Monroe,FL,91.4,383,2019
Nassau,FL,91.3,380,2019
Okaloosa,FL,92.4,420,2019
Okeechobee,FL,77.2,46,2019
Orange,FL,88.5,273,2019
Osceola,FL,86.7,216,2019
Palm Beach,FL,88.5,273,2019
Pasco,FL,89.5,308,2019
Pinellas,FL,91.3,380,2019
Polk,FL,85,174,2019
Putnam,FL,81.8,109,2019
St. Johns,FL,94.8,488,2019
St. Lucie,FL,86.3,207,2019
Santa Rosa,FL,91.3,380,2019
Sarasota,FL,93.1,447,2019
Seminole,FL,94.3,479,2019
Sumter,FL,92.1,409,2019
Suwannee,FL,82.3,119,2019
Taylor,FL,78.8,60,2019
Union,FL,76.5,38,2019
Volusia,FL,90.5,346,2019
Wakulla,FL,87.7,244,2019
Walton,FL,89.1,293,2019
Washington,FL,81.3,100,2019
Appling,GA,74.9,28,2019
Atkinson,GA,67.2,5,2019
Bacon,GA,82.1,116,2019
Baker,GA,80.6,89,2019
Baldwin,GA,85.8,192,2019
Banks,GA,75.9,34,2019
Barrow,GA,84.5,162,2019
Bartow,GA,83.6,143,2019
Ben Hill,GA,83.5,141,2019
Berrien,GA,79,63,2019
Bibb,GA,86,197,2019
Bleckley,GA,88.6,276,2019
Brantley,GA,78.9,62,2019
Brooks,GA,85.1,175,2019
Bryan,GA,91.6,390,2019
Bulloch,GA,87.3,233,2019
Burke,GA,80.1,80,2019
Butts,GA,80.6,89,2019
Calhoun,GA,72.9,18,2019
Camden,GA,91.3,380,2019
Candler,GA,77.3,46,2019
Carroll,GA,84.6,164,2019
Catoosa,GA,87.5,239,2019
Charlton,GA,74.1,23,2019
Chatham,GA,89.9,323,2019
Chattahoochee,GA,94.3,479,2019
Chattooga,GA,73.8,22,2019
Cherokee,GA,92.1,409,2019
Clarke,GA,88,254,2019
Clay,GA,80,78,2019
Clayton,GA,84.8,168,2019
Clinch,GA,69.2,8,2019
Cobb,GA,92.1,409,2019
Coffee,GA,75.7,33,2019
Colquitt,GA,74.7,26,2019
Columbia,GA,92.7,433,2019
Cook,GA,79.1,64,2019
Coweta,GA,89.2,296,2019
Crawford,GA,83.1,132,2019
Crisp,GA,82.8,128,2019
Dade,GA,80.7,91,2019
Dawson,GA,87.2,231,2019
Decatur,GA,82.5,123,2019
DeKalb,GA,89.3,300,2019
Dodge,GA,85.6,186,2019
Dooly,GA,77.7,49,2019
Dougherty,GA,83.4,139,2019
Douglas,GA,87.8,247,2019
Early,GA,80.4,87,2019
Echols,GA,74.2,24,2019
Effingham,GA,88.3,264,2019
Elbert,GA,78.4,56,2019
Emanuel,GA,78.6,58,2019
Evans,GA,76.2,36,2019
Fannin,GA,86.6,214,2019
Fayette,GA,95.3,497,2019
Floyd,GA,82.4,121,2019
Forsyth,GA,93,443,2019
Franklin,GA,82.3,119,2019
Fulton,GA,92.6,428,2019
Gilmer,GA,81.7,107,2019
Glascock,GA,78.2,54,2019
Glynn,GA,88.1,257,2019
Gordon,GA,77.9,51,2019
Grady,GA,80.1,80,2019
Greene,GA,85.3,181,2019
Gwinnett,GA,87.7,244,2019
Habersham,GA,79.6,71,2019
Hall,GA,79.1,64,2019
Hancock,GA,74.2,24,2019
Haralson,GA,81.2,98,2019
Harris,GA,92.2,413,2019
Hart,GA,81.5,104,2019
Heard,GA,79.7,73,2019
Henry,GA,91.2,376,2019
Houston,GA,91.6,390,2019
Irwin,GA,81.5,104,2019
Jackson,GA,84.1,153,2019
Jasper,GA,82.8,128,2019
Jeff Davis,GA,79.3,67,2019
Jefferson,GA,76.4,37,2019
Jenkins,GA,79.3,67,2019
Johnson,GA,75.1,29,2019
Jones,GA,89.1,293,2019
Lamar,GA,87,225,2019
Lanier,GA,80,78,2019
Laurens,GA,85.9,194,2019
Lee,GA,90.9,364,2019
Liberty,GA,90.7,356,2019
Lincoln,GA,82.1,116,2019
Long,GA,87.7,244,2019
Lowndes,GA,86.6,214,2019
Lumpkin,GA,84.8,168,2019
McDuffie,GA,83.4,139,2019
McIntosh,GA,85.2,178,2019
Macon,GA,73.6,20,2019
Madison,GA,83.2,135,2019
Marion,GA,77.8,50,2019
Meriwether,GA,79.7,73,2019
Miller,GA,82.6,125,2019
Mitchell,GA,77.2,46,2019
Monroe,GA,85.7,190,2019
Montgomery,GA,81.7,107,2019
Morgan,GA,87.7,244,2019
Murray,GA,70.7,13,2019
Muscogee,GA,88,254,2019
Newton,GA,86.6,214,2019
Oconee,GA,94.5,483,2019
Oglethorpe,GA,79.7,73,2019
Paulding,GA,89.4,304,2019
Peach,GA,83,131,2019
Pickens,GA,85.3,181,2019
Pierce,GA,83.4,139,2019
Pike,GA,88.2,260,2019
Polk,GA,78.8,60,2019
Pulaski,GA,81.1,97,2019
Putnam,GA,87.6,241,2019
Quitman,GA,64.7,3,2019
Rabun,GA,84.8,168,2019
Randolph,GA,74.5,26,2019
Richmond,GA,84.1,153,2019
Rockdale,GA,88.8,284,2019
Schley,GA,87.6,241,2019
Screven,GA,83.5,141,2019
Seminole,GA,86,197,2019
Spalding,GA,81.9,112,2019
Stephens,GA,82.1,116,2019
Stewart,GA,68.1,7,2019
Sumter,GA,81.4,102,2019
Talbot,GA,82.3,119,2019
Taliaferro,GA,71,14,2019
Tattnall,GA,75.8,34,2019
Taylor,GA,78.5,57,2019
Telfair,GA,70.3,11,2019
Terrell,GA,77.5,48,2019
Thomas,GA,84.9,171,2019
Tift,GA,81.9,112,2019
Toombs,GA,80.1,80,2019
Towns,GA,89.9,323,2019
Treutlen,GA,73.7,21,2019
Troup,GA,83.4,139,2019
Turner,GA,81.2,98,2019
Twiggs,GA,74.2,24,2019
Union,GA,89,290,2019
Upson,GA,82.3,119,2019
Walker,GA,82,113,2019
Walton,GA,86.9,221,2019
Ware,GA,81.4,102,2019
Warren,GA,73.2,19,2019
Washington,GA,81.3,100,2019
Wayne,GA,83.4,139,2019
Webster,GA,79.3,67,2019
Wheeler,GA,80.8,93,2019
White,GA,85.2,178,2019
Whitfield,GA,69.5,9,2019
Wilcox,GA,82.1,116,2019
Wilkes,GA,83.7,144,2019
Wilkinson,GA,84.4,158,2019
Worth,GA,82.9,129,2019
Hawaii,HI,92.3,417,2019
Honolulu,HI,91.9,400,2019
Kalawao,HI,90.3,338,2019
Kauai,HI,92.5,425,2019
Maui,HI,92,404,2019
Ada,ID,95.2,496,2019
Adams,ID,90.2,335,2019
Bannock,ID,92.5,425,2019
Bear Lake,ID,93.5,460,2019
Benewah,ID,87.6,241,2019
Bingham,ID,89.2,296,2019
Blaine,ID,88.7,280,2019
Boise,ID,94.3,479,2019
Bonner,ID,90.8,360,2019
Bonneville,ID,92,404,2019
Boundary,ID,91.8,396,2019
Butte,ID,92.8,437,2019
Camas,ID,93.3,455,2019
Canyon,ID,85.1,175,2019
Caribou,ID,91.2,376,2019
Cassia,ID,83.6,143,2019
Clark,ID,59.8,1,2019
Clearwater,ID,90.4,342,2019
Custer,ID,89.4,304,2019
Elmore,ID,89.9,323,2019
Franklin,ID,90.3,338,2019
Fremont,ID,86.6,214,2019
Gem,ID,87.8,247,2019
Gooding,ID,79.1,64,2019
Idaho,ID,90.5,346,2019
Jefferson,ID,90.2,335,2019
Jerome,ID,77.2,46,2019
Kootenai,ID,93.2,451,2019
Latah,ID,95.8,502,2019
Lemhi,ID,92.1,409,2019
Lewis,ID,88.5,273,2019
Lincoln,ID,76.6,39,2019
Madison,ID,95.9,503,2019
Minidoka,ID,79.2,66,2019
Nez Perce,ID,92,404,2019
Oneida,ID,90.2,335,2019
Owyhee,ID,76.1,35,2019
Payette,ID,85.7,190,2019
Power,ID,79.2,66,2019
Shoshone,ID,86.2,204,2019
Teton,ID,93.8,467,2019
Twin Falls,ID,87.1,227,2019
Valley,ID,94.6,485,2019
Washington,ID,85,174,2019
Adams,IL,92.5,425,2019
Alexander,IL,86.5,212,2019
Bond,IL,89.2,296,2019
Boone,IL,86.2,204,2019
Brown,IL,83,131,2019
Bureau,IL,90.8,360,2019
Calhoun,IL,91.6,390,2019
Carroll,IL,91.2,376,2019
Cass,IL,84,150,2019
Champaign,IL,95,493,2019
Christian,IL,89.7,315,2019
Clark,IL,92.8,437,2019
Clay,IL,88,254,2019
Clinton,IL,90.1,330,2019
Coles,IL,91.4,383,2019
Cook,IL,87.1,227,2019
Crawford,IL,85,174,2019
Cumberland,IL,90.6,351,2019
DeKalb,IL,92.3,417,2019
De Witt,IL,91.5,387,2019
Douglas,IL,83.2,135,2019
DuPage,IL,93,443,2019
Edgar,IL,90.1,330,2019
Edwards,IL,92,404,2019
Effingham,IL,93.1,447,2019
Fayette,IL,83.8,147,2019
Ford,IL,90.4,342,2019
Franklin,IL,88.9,287,2019
Fulton,IL,88.6,276,2019
Gallatin,IL,86.9,221,2019
Greene,IL,90.6,351,2019
Grundy,IL,93.2,451,2019
Hamilton,IL,87.1,227,2019
Hancock,IL,93.4,457,2019
Hardin,IL,79.6,71,2019
Henderson,IL,91.2,376,2019
Henry,IL,91.2,376,2019
Iroquois,IL,89.5,308,2019
Jackson,IL,91.9,400,2019
Jasper,IL,89.8,319,2019
Jefferson,IL,87.4,236,2019
Jersey,IL,92.3,417,2019
Jo Daviess,IL,92.3,417,2019
Johnson,IL,82.2,117,2019
Kane,IL,84.6,164,2019
Kankakee,IL,88.2,260,2019
Kendall,IL,92.4,420,2019
Knox,IL,89.1,293,2019
Lake,IL,90.6,351,2019
LaSalle,IL,88.6,276,2019
Lawrence,IL,84.9,171,2019
Lee,IL,88.8,284,2019
Livingston,IL,89.9,323,2019
Logan,IL,88.7,280,2019
McDonough,IL,93.6,462,2019
McHenry,IL,93.1,447,2019
McLean,IL,95.9,503,2019
Macon,IL,90.4,342,2019
Macoupin,IL,91.3,380,2019
Madison,IL,92.5,425,2019
Marion,IL,89,290,2019
Marshall,IL,92.9,440,2019
Mason,IL,89.2,296,2019
Massac,IL,86.8,218,2019
Menard,IL,94.1,475,2019
Mercer,IL,91.9,400,2019
Monroe,IL,96,505,2019
Montgomery,IL,87.7,244,2019
Morgan,IL,90.9,364,2019
Moultrie,IL,84.7,166,2019
Ogle,IL,90.2,335,2019
Peoria,IL,90.9,364,2019
Perry,IL,83.3,136,2019
Piatt,IL,93.9,470,2019
Pike,IL,88.7,280,2019
Pope,IL,86,197,2019
Pulaski,IL,88.8,284,2019
Putnam,IL,92.7,433,2019
Randolph,IL,84.3,156,2019
Richland,IL,89.1,293,2019
Rock Island,IL,88.6,276,2019
St. Clair,IL,91.1,372,2019
Saline,IL,86.7,216,2019
Sangamon,IL,92.5,425,2019
Schuyler,IL,89.4,304,2019
Scott,IL,93.5,460,2019
Shelby,IL,92.3,417,2019
Stark,IL,91.3,380,2019
Stephenson,IL,92.5,425,2019
Tazewell,IL,92.7,433,2019
Union,IL,88.4,268,2019
Vermilion,IL,88.5,273,2019
Wabash,IL,90.6,351,2019
Warren,IL,86.7,216,2019
Washington,IL,92.2,413,2019
Wayne,IL,87.9,250,2019
White,IL,89.9,323,2019
Whiteside,IL,90.6,351,2019
Will,IL,91,368,2019
Williamson,IL,92.3,417,2019
Winnebago,IL,87.7,244,2019
Woodford,IL,94.8,488,2019
Adams,IN,84.7,166,2019
Allen,IN,89.4,304,2019
Bartholomew,IN,90.6,351,2019
Benton,IN,89.9,323,2019
Blackford,IN,89.4,304,2019
Boone,IN,93.7,465,2019
Brown,IN,92.1,409,2019
Carroll,IN,88.4,268,2019
Cass,IN,85.4,183,2019
Clark,IN,89.4,304,2019
Clay,IN,91.4,383,2019
Clinton,IN,85.7,190,2019
Crawford,IN,80.4,87,2019
Daviess,IN,73.8,22,2019
Dearborn,IN,89.6,312,2019
Decatur,IN,90.9,364,2019
DeKalb,IN,90.2,335,2019
Delaware,IN,89.7,315,2019
Dubois,IN,89.3,300,2019
Elkhart,IN,80.8,93,2019
Fayette,IN,82.1,116,2019
Floyd,IN,90.8,360,2019
Fountain,IN,89,290,2019
Franklin,IN,87.3,233,2019
Fulton,IN,87.8,247,2019
Gibson,IN,91.9,400,2019
Grant,IN,87.2,231,2019
Greene,IN,87.9,250,2019
Hamilton,IN,96.8,508,2019
Hancock,IN,92.9,440,2019
Harrison,IN,88.4,268,2019
Hendricks,IN,94,473,2019
Henry,IN,89.3,300,2019
Howard,IN,89.5,308,2019
Huntington,IN,91.8,396,2019
Jackson,IN,87.3,233,2019
Jasper,IN,88.2,260,2019
Jay,IN,88,254,2019
Jefferson,IN,89.7,315,2019
Jennings,IN,87.8,247,2019
Johnson,IN,92.1,409,2019
Knox,IN,88.7,280,2019
Kosciusko,IN,85.7,190,2019
LaGrange,IN,61.8,1,2019
Lake,IN,88.7,280,2019
LaPorte,IN,88.5,273,2019
Lawrence,IN,88.3,264,2019
Madison,IN,88.4,268,2019
Marion,IN,86.1,201,2019
Marshall,IN,84.9,171,2019
Martin,IN,88.1,257,2019
Miami,IN,86.1,201,2019
Monroe,IN,92.7,433,2019
Montgomery,IN,89.8,319,2019
Morgan,IN,88.1,257,2019
Newton,IN,85.7,190,2019
Noble,IN,83.6,143,2019
Ohio,IN,87.6,241,2019
Orange,IN,83.2,135,2019
Owen,IN,85.4,183,2019
Parke,IN,86.2,204,2019
Perry,IN,90.3,338,2019
Pike,IN,86.8,218,2019
Porter,IN,93.6,462,2019
Posey,IN,93.4,457,2019
Pulaski,IN,88.5,273,2019
Putnam,IN,88.9,287,2019
Randolph,IN,87.5,239,2019
Ripley,IN,89.3,300,2019
Rush,IN,87.4,236,2019
St. Joseph,IN,88.5,273,2019
Scott,IN,83.2,135,2019
Shelby,IN,87.3,233,2019
Spencer,IN,90.5,346,2019
Starke,IN,84.9,171,2019
Steuben,IN,91.1,372,2019
Sullivan,IN,88.7,280,2019
Switzerland,IN,83.9,148,2019
Tippecanoe,IN,91.6,390,2019
Tipton,IN,89.3,300,2019
Union,IN,87.4,236,2019
Vanderburgh,IN,90.1,330,2019
Vermillion,IN,91,368,2019
Vigo,IN,88.4,268,2019
Wabash,IN,88.8,284,2019
Warren,IN,92,404,2019
Warrick,IN,93.2,451,2019
Washington,IN,85,174,2019
Wayne,IN,86.5,212,2019
Wells,IN,92.2,413,2019
White,IN,88.8,284,2019
Whitley,IN,91.8,396,2019
Adair,IA,94.2,477,2019
Adams,IA,93.8,467,2019
Allamakee,IA,88.3,264,2019
Appanoose,IA,90.2,335,2019
Audubon,IA,89.5,308,2019
Benton,IA,94.1,475,2019
Black Hawk,IA,91.4,383,2019
Boone,IA,93.9,470,2019
Bremer,IA,96.4,507,2019
Buchanan,IA,94.1,475,2019
Buena Vista,IA,78.4,56,2019
Butler,IA,92.5,425,2019
Calhoun,IA,93.8,467,2019
Carroll,IA,93.5,460,2019
Cass,IA,88,254,2019
Cedar,IA,95.6,501,2019
Cerro Gordo,IA,92.7,433,2019
Cherokee,IA,93.1,447,2019
Chickasaw,IA,92.8,437,2019
Clarke,IA,87.8,247,2019
Clay,IA,93.6,462,2019
Clayton,IA,89.9,323,2019
Clinton,IA,90.9,364,2019
Crawford,IA,80.2,82,2019
Dallas,IA,95.6,501,2019
Davis,IA,83.1,132,2019
Decatur,IA,89.1,293,2019
Delaware,IA,91.7,393,2019
Des Moines,IA,92,404,2019
Dickinson,IA,96,505,2019
Dubuque,IA,92.7,433,2019
Emmet,IA,90.7,356,2019
Fayette,IA,91.7,393,2019
Floyd,IA,90.1,330,2019
Franklin,IA,91.1,372,2019
