county,state,medianHomeValue,medianHomeValueBucket,year
Sarpy,NE,195300,412,2019
Saunders,NE,165600,364,2019
Scotts Bluff,NE,128100,262,2019
Seward,NE,168200,371,2019
Sheridan,NE,72300,26,2019
Sherman,NE,88700,90,2019
Sioux,NE,117700,222,2019
Stanton,NE,119500,230,2019
Thayer,NE,71400,24,2019
Thomas,NE,119300,229,2019
Thurston,NE,79800,47,2019
Valley,NE,110400,190,2019
Washington,NE,196100,413,2019
Wayne,NE,137200,290,2019
Webster,NE,78400,42,2019
Wheeler,NE,97800,132,2019
York,NE,135200,284,2019
Churchill,NV,191500,408,2019
Clark,NV,262700,467,2019
Douglas,NV,378800,498,2019
Elko,NV,212500,431,2019
Esmeralda,NV,65000,12,2019
Eureka,NV,120100,234,2019
Humboldt,NV,180600,395,2019
Lander,NV,179900,395,2019
Lincoln,NV,140900,300,2019
Lyon,NV,214900,435,2019
Mineral,NV,98900,137,2019
Nye,NV,163300,359,2019
Pershing,NV,113000,201,2019
Storey,NV,240700,455,2019
Washoe,NV,334100,490,2019
White Pine,NV,154100,336,2019
Carson,NV,273800,472,2019
Belknap,NH,226500,445,2019
Carroll,NH,242800,457,2019
Cheshire,NH,195300,412,2019
Coos,NH,128000,262,2019
Grafton,NH,220300,439,2019
Hillsborough,NH,274800,473,2019
Merrimack,NH,237600,453,2019
Rockingham,NH,326300,489,2019
Strafford,NH,235900,452,2019
Sullivan,NH,173600,384,2019
Atlantic,NJ,217900,437,2019
Bergen,NJ,469500,503,2019
Burlington,NJ,251200,462,2019
Camden,NJ,197800,416,2019
Cape May,NJ,300500,483,2019
Cumberland,NJ,162500,357,2019
Essex,NJ,386000,498,2019
Gloucester,NJ,219700,439,2019
Hudson,NJ,378000,498,2019
Hunterdon,NJ,415100,501,2019
Mercer,NJ,291100,480,2019
Middlesex,NJ,344100,492,2019
Monmouth,NJ,421900,501,2019
Morris,NJ,456200,503,2019
Ocean,NJ,279000,474,2019
Passaic,NJ,342600,491,2019
Salem,NJ,184600,400,2019
Somerset,NJ,430700,502,2019
Sussex,NJ,267500,470,2019
Union,NJ,367200,496,2019
Warren,NJ,264200,468,2019
Bernalillo,NM,199300,418,2019
Catron,NM,175400,388,2019
Chaves,NM,108700,182,2019
Cibola,NM,84400,68,2019
Colfax,NM,104800,165,2019
Curry,NM,125000,253,2019
De Baca,NM,106300,172,2019
Dona Ana,NM,147400,318,2019
Eddy,NM,155900,341,2019
Grant,NM,125100,254,2019
Guadalupe,NM,85000,70,2019
Harding,NM,102400,153,2019
Hidalgo,NM,86000,75,2019
Lea,NM,133100,278,2019
Lincoln,NM,193900,410,2019
Los Alamos,NM,302800,483,2019
Luna,NM,86900,79,2019
McKinley,NM,64800,12,2019
Mora,NM,112300,197,2019
Otero,NM,112400,197,2019
Quay,NM,72700,26,2019
Rio Arriba,NM,167300,369,2019
Roosevelt,NM,118200,224,2019
Sandoval,NM,200900,420,2019
San Juan,NM,151200,328,2019
San Miguel,NM,135000,283,2019
Santa Fe,NM,291800,481,2019
Sierra,NM,117400,221,2019
Socorro,NM,124100,249,2019
Taos,NM,239500,455,2019
Torrance,NM,114300,207,2019
Union,NM,88000,85,2019
Valencia,NM,142600,305,2019
Albany,NY,222500,441,2019
Allegany,NY,76400,35,2019
Bronx,NY,404700,500,2019
Broome,NY,117000,218,2019
Cattaraugus,NY,88100,87,2019
Cayuga,NY,128000,262,2019
Chautauqua,NY,88000,85,2019
Chemung,NY,105800,169,2019
Chenango,NY,98400,135,2019
Clinton,NY,134100,281,2019
Columbia,NY,233600,450,2019
Cortland,NY,123800,247,2019
Delaware,NY,139300,295,2019
Dutchess,NY,282000,476,2019
Erie,NY,153400,335,2019
Essex,NY,153600,335,2019
Franklin,NY,108700,182,2019
Fulton,NY,109600,185,2019
Genesee,NY,119800,232,2019
Greene,NY,176300,389,2019
Hamilton,NY,166000,366,2019
Herkimer,NY,100000,141,2019
Jefferson,NY,149900,324,2019
Kings,NY,706000,510,2019
Lewis,NY,120200,234,2019
Livingston,NY,129400,267,2019
Madison,NY,136800,289,2019
Monroe,NY,148400,320,2019
Montgomery,NY,105400,168,2019
Nassau,NY,493500,504,2019
New York,NY,987700,511,2019
Niagara,NY,125600,255,2019
Oneida,NY,127700,260,2019
Onondaga,NY,145400,311,2019
Ontario,NY,161800,355,2019
Orange,NY,271200,471,2019
Orleans,NY,98400,135,2019
Oswego,NY,104600,164,2019
Otsego,NY,146400,314,2019
Putnam,NY,358500,495,2019
Queens,NY,543800,506,2019
Rensselaer,NY,188700,405,2019
Richmond,NY,504800,505,2019
Rockland,NY,443400,502,2019
St. Lawrence,NY,93600,112,2019
Saratoga,NY,258300,465,2019
Schenectady,NY,169600,375,2019
Schoharie,NY,144800,311,2019
Schuyler,NY,133100,278,2019
Seneca,NY,107100,175,2019
Steuben,NY,99600,140,2019
Suffolk,NY,397400,500,2019
Sullivan,NY,172800,382,2019
Tioga,NY,119700,231,2019
Tompkins,NY,204600,425,2019
Ulster,NY,230500,448,2019
Warren,NY,196500,414,2019
Washington,NY,149000,322,2019
Wayne,NY,123800,247,2019
Westchester,NY,540600,506,2019
Wyoming,NY,115900,213,2019
Yates,NY,136300,286,2019
Alamance,NC,154800,338,2019
Alexander,NC,136500,287,2019
Alleghany,NC,139800,297,2019
Anson,NC,91200,101,2019
Ashe,NC,153200,334,2019
Avery,NC,144000,308,2019
Beaufort,NC,132800,277,2019
Bertie,NC,82200,57,2019
Bladen,NC,95300,119,2019
Brunswick,NC,212200,431,2019
Buncombe,NC,238200,453,2019
Burke,NC,120700,236,2019
Cabarrus,NC,203100,424,2019
Caldwell,NC,118100,224,2019
Camden,NC,208800,429,2019
Carteret,NC,214100,434,2019
Caswell,NC,112800,200,2019
Catawba,NC,143600,308,2019
Chatham,NC,281700,476,2019
Cherokee,NC,159100,348,2019
Chowan,NC,131100,272,2019
Clay,NC,180300,395,2019
Cleveland,NC,120100,234,2019
Columbus,NC,88900,91,2019
Craven,NC,157900,346,2019
Cumberland,NC,135300,284,2019
Currituck,NC,257200,465,2019
Dare,NC,289000,479,2019
Davidson,NC,142100,304,2019
Davie,NC,172600,381,2019
Duplin,NC,90200,98,2019
Durham,NC,223000,442,2019
Edgecombe,NC,85700,74,2019
Forsyth,NC,159300,349,2019
Franklin,NC,150400,325,2019
Gaston,NC,144200,309,2019
Gates,NC,147700,319,2019
Graham,NC,122300,242,2019
Granville,NC,156000,341,2019
Greene,NC,88600,89,2019
Guilford,NC,167000,368,2019
Halifax,NC,86300,76,2019
Harnett,NC,154000,336,2019
Haywood,NC,179700,394,2019
Henderson,NC,214000,433,2019
Hertford,NC,88600,89,2019
Hoke,NC,139300,295,2019
Hyde,NC,141500,303,2019
Iredell,NC,190300,407,2019
Jackson,NC,196100,413,2019
Johnston,NC,165100,363,2019
Jones,NC,89000,92,2019
Lee,NC,144200,309,2019
Lenoir,NC,95500,120,2019
Lincoln,NC,172000,380,2019
McDowell,NC,119200,229,2019
Macon,NC,165600,364,2019
Madison,NC,194500,411,2019
Martin,NC,92500,107,2019
Mecklenburg,NC,238000,453,2019
Mitchell,NC,157400,345,2019
Montgomery,NC,117700,222,2019
Moore,NC,216500,436,2019
Nash,NC,128200,262,2019
New Hanover,NC,243600,458,2019
Northampton,NC,83300,62,2019
Onslow,NC,156900,343,2019
Orange,NC,308800,486,2019
Pamlico,NC,156000,341,2019
Pasquotank,NC,163100,359,2019
Pender,NC,198700,417,2019
Perquimans,NC,172300,381,2019
Person,NC,123100,245,2019
Pitt,NC,148600,321,2019
Polk,NC,225700,444,2019
Randolph,NC,124100,249,2019
Richmond,NC,83200,61,2019
Robeson,NC,75600,32,2019
Rockingham,NC,112800,200,2019
Rowan,NC,136400,287,2019
Rutherford,NC,118300,225,2019
Sampson,NC,89300,94,2019
Scotland,NC,85500,73,2019
Stanly,NC,138900,294,2019
Stokes,NC,137000,289,2019
Surry,NC,126900,258,2019
Swain,NC,139100,294,2019
Transylvania,NC,221900,440,2019
Tyrrell,NC,114800,208,2019
Union,NC,241400,456,2019
Vance,NC,101400,148,2019
Wake,NC,281700,476,2019
Warren,NC,94600,116,2019
Washington,NC,85400,72,2019
Watauga,NC,238000,453,2019
Wayne,NC,123500,246,2019
Wilkes,NC,126300,257,2019
Wilson,NC,123600,247,2019
Yadkin,NC,133100,278,2019
Yancey,NC,157100,344,2019
Adams,ND,121200,238,2019
Barnes,ND,141400,302,2019
Benson,ND,78100,41,2019
Billings,ND,199400,418,2019
Bottineau,ND,150100,325,2019
Bowman,ND,148600,321,2019
Burke,ND,114400,207,2019
Burleigh,ND,263600,468,2019
Cass,ND,223800,442,2019
Cavalier,ND,104500,163,2019
Dickey,ND,118100,224,2019
Divide,ND,151200,328,2019
Dunn,ND,192500,410,2019
Eddy,ND,87700,83,2019
Emmons,ND,97000,128,2019
Foster,ND,143500,307,2019
Golden Valley,ND,116200,215,2019
Grand Forks,ND,206500,427,2019
Grant,ND,81800,55,2019
Griggs,ND,97600,130,2019
Hettinger,ND,111200,193,2019
Kidder,ND,114400,207,2019
LaMoure,ND,107700,177,2019
Logan,ND,86800,78,2019
McHenry,ND,117100,219,2019
McIntosh,ND,77100,38,2019
McKenzie,ND,238600,454,2019
McLean,ND,174400,386,2019
Mercer,ND,177800,392,2019
Morton,ND,208600,428,2019
Mountrail,ND,165700,365,2019
Nelson,ND,84300,67,2019
Oliver,ND,190600,408,2019
Pembina,ND,93300,110,2019
Pierce,ND,128600,265,2019
Ramsey,ND,164700,362,2019
Ransom,ND,121700,240,2019
Renville,ND,134700,283,2019
Richland,ND,127900,261,2019
Rolette,ND,84000,66,2019
Sargent,ND,110200,188,2019
Sheridan,ND,84400,68,2019
Sioux,ND,83800,65,2019
Slope,ND,101800,150,2019
Stark,ND,239000,454,2019
Steele,ND,85300,71,2019
Stutsman,ND,155500,340,2019
Towner,ND,70200,21,2019
Traill,ND,150600,326,2019
Walsh,ND,91100,101,2019
Ward,ND,213100,432,2019
Wells,ND,94800,117,2019
Williams,ND,247400,460,2019
Adams,OH,105300,167,2019
Allen,OH,118100,224,2019
Ashland,OH,128400,264,2019
Ashtabula,OH,112700,199,2019
Athens,OH,129600,267,2019
Auglaize,OH,147300,317,2019
Belmont,OH,100500,143,2019
Brown,OH,132400,275,2019
Butler,OH,172900,382,2019
Carroll,OH,126500,257,2019
Champaign,OH,132800,277,2019
Clark,OH,115500,211,2019
Clermont,OH,170800,378,2019
Clinton,OH,128400,264,2019
Columbiana,OH,109400,184,2019
Coshocton,OH,99200,138,2019
Crawford,OH,88400,87,2019
Cuyahoga,OH,132800,277,2019
Darke,OH,123300,246,2019
Defiance,OH,119900,232,2019
Delaware,OH,308800,486,2019
Erie,OH,139900,298,2019
Fairfield,OH,185300,401,2019
Fayette,OH,113500,203,2019
Franklin,OH,175100,388,2019
Fulton,OH,138200,292,2019
Gallia,OH,110200,188,2019
Geauga,OH,240900,456,2019
Greene,OH,173000,382,2019
Guernsey,OH,114700,208,2019
Hamilton,OH,155400,340,2019
Hancock,OH,147600,318,2019
Hardin,OH,105300,167,2019
Harrison,OH,92700,108,2019
Henry,OH,125200,254,2019
Highland,OH,117400,221,2019
Hocking,OH,132800,277,2019
Holmes,OH,208700,429,2019
Huron,OH,124600,252,2019
Jackson,OH,97400,129,2019
Jefferson,OH,93000,110,2019
Knox,OH,155500,340,2019
Lake,OH,156200,342,2019
Lawrence,OH,106500,172,2019
Licking,OH,170200,377,2019
Logan,OH,131900,274,2019
Lorain,OH,150500,326,2019
Lucas,OH,116600,217,2019
Madison,OH,166500,367,2019
Mahoning,OH,105400,168,2019
Marion,OH,100800,145,2019
Medina,OH,196300,413,2019
Meigs,OH,95000,118,2019
Mercer,OH,153800,336,2019
Miami,OH,151400,329,2019
Monroe,OH,110000,187,2019
Montgomery,OH,119800,232,2019
Morgan,OH,99900,141,2019
Morrow,OH,152800,333,2019
Muskingum,OH,120200,234,2019
Noble,OH,100500,143,2019
Ottawa,OH,152000,331,2019
Paulding,OH,97000,128,2019
Perry,OH,114100,206,2019
Pickaway,OH,163300,359,2019
Pike,OH,117100,219,2019
Portage,OH,159200,349,2019
Preble,OH,125100,254,2019
Putnam,OH,155800,341,2019
Richland,OH,110600,190,2019
Ross,OH,123800,247,2019
Sandusky,OH,115400,211,2019
Scioto,OH,97800,132,2019
Seneca,OH,106500,172,2019
Shelby,OH,145600,312,2019
Stark,OH,134300,282,2019
Summit,OH,146800,316,2019
Trumbull,OH,102600,154,2019
Tuscarawas,OH,132100,274,2019
Union,OH,203800,424,2019
Van Wert,OH,104900,165,2019
Vinton,OH,91500,102,2019
Warren,OH,222500,441,2019
Washington,OH,132400,275,2019
Wayne,OH,148900,322,2019
Williams,OH,105400,168,2019
Wood,OH,163600,360,2019
Wyandot,OH,122200,242,2019
Adair,OK,87600,82,2019
Alfalfa,OK,85700,74,2019
Atoka,OK,102900,157,2019
Beaver,OK,101200,147,2019
Beckham,OK,128400,264,2019
Blaine,OK,85100,71,2019
Bryan,OK,117400,221,2019
Caddo,OK,84900,70,2019
Canadian,OK,165500,364,2019
Carter,OK,113000,201,2019
Cherokee,OK,118000,223,2019
Choctaw,OK,96800,127,2019
Cimarron,OK,56500,5,2019
Cleveland,OK,165600,364,2019
Coal,OK,83800,65,2019
Comanche,OK,124600,252,2019
Cotton,OK,76700,37,2019
Craig,OK,109000,182,2019
Creek,OK,122700,243,2019
Custer,OK,142500,304,2019
Delaware,OK,117900,222,2019
Dewey,OK,97700,131,2019
Ellis,OK,89800,96,2019
Garfield,OK,112600,199,2019
Garvin,OK,98500,135,2019
Grady,OK,134300,282,2019
Grant,OK,81000,52,2019
Greer,OK,76500,36,2019
Harmon,OK,66500,15,2019
Harper,OK,77200,39,2019
Haskell,OK,96100,124,2019
Hughes,OK,73100,28,2019
Jackson,OK,106500,172,2019
Jefferson,OK,66400,15,2019
Johnston,OK,80800,50,2019
Kay,OK,92100,105,2019
Kingfisher,OK,144700,310,2019
Kiowa,OK,62900,10,2019
Latimer,OK,87000,79,2019
Le Flore,OK,90300,98,2019
Lincoln,OK,110800,191,2019
Logan,OK,169500,375,2019
Love,OK,111700,195,2019
McClain,OK,177500,391,2019
McCurtain,OK,83300,62,2019
McIntosh,OK,100900,145,2019
Major,OK,101800,150,2019
Marshall,OK,89700,96,2019
Mayes,OK,112800,200,2019
Murray,OK,127000,258,2019
Muskogee,OK,104200,163,2019
Noble,OK,103500,159,2019
Nowata,OK,87700,83,2019
Okfuskee,OK,81400,54,2019
Oklahoma,OK,153300,334,2019
Okmulgee,OK,85400,72,2019
Osage,OK,118600,227,2019
Ottawa,OK,86300,76,2019
Pawnee,OK,92900,109,2019
Payne,OK,161700,355,2019
Pittsburg,OK,106800,174,2019
Pontotoc,OK,129300,266,2019
Pottawatomie,OK,120500,235,2019
Pushmataha,OK,80500,49,2019
Roger Mills,OK,109600,185,2019
Rogers,OK,162300,357,2019
Seminole,OK,74400,30,2019
Sequoyah,OK,97800,132,2019
Stephens,OK,107700,177,2019
Texas,OK,115100,210,2019
Tillman,OK,56800,5,2019
Tulsa,OK,156400,342,2019
Wagoner,OK,159000,348,2019
Washington,OK,120600,236,2019
Washita,OK,84700,68,2019
Woods,OK,107000,175,2019
Woodward,OK,124800,252,2019
Baker,OR,173100,383,2019
Benton,OR,331300,490,2019
Clackamas,OR,395100,499,2019
Clatsop,OR,283900,478,2019
Columbia,OR,264900,468,2019
Coos,OR,198100,416,2019
Crook,OR,246100,459,2019
Curry,OR,265400,469,2019
Deschutes,OR,364600,496,2019
Douglas,OR,199200,418,2019
Gilliam,OR,115900,213,2019
Grant,OR,144800,311,2019
Harney,OR,121300,239,2019
Hood River,OR,373600,497,2019
Jackson,OR,280300,475,2019
Jefferson,OR,224600,443,2019
Josephine,OR,265500,469,2019
Klamath,OR,170600,377,2019
Lake,OR,146800,316,2019
Lane,OR,263200,468,2019
Lincoln,OR,251200,462,2019
Linn,OR,221600,440,2019
Malheur,OR,135900,285,2019
Marion,OR,247100,460,2019
Morrow,OR,138100,292,2019
Multnomah,OR,386200,498,2019
Polk,OR,265200,469,2019
Sherman,OR,159800,351,2019
Tillamook,OR,254300,464,2019
Umatilla,OR,170900,379,2019
Union,OR,185400,402,2019
Wallowa,OR,239100,455,2019
Wasco,OR,212900,431,2019
Washington,OR,386600,499,2019
Wheeler,OR,155300,339,2019
Yamhill,OR,295900,482,2019
Adams,PA,205800,426,2019
Allegheny,PA,154700,338,2019
Armstrong,PA,109400,184,2019
Beaver,PA,141100,301,2019
Bedford,PA,136700,288,2019
Berks,PA,178700,393,2019
Blair,PA,123600,247,2019
Bradford,PA,150600,326,2019
Bucks,PA,330600,490,2019
Butler,PA,205600,426,2019
Cambria,PA,91900,104,2019
Cameron,PA,78500,42,2019
Carbon,PA,146400,314,2019
Centre,PA,234900,451,2019
Chester,PA,357100,494,2019
Clarion,PA,116900,218,2019
Clearfield,PA,96100,124,2019
Clinton,PA,136600,287,2019
Columbia,PA,151700,330,2019
Crawford,PA,113200,202,2019
Cumberland,PA,202900,423,2019
Dauphin,PA,167900,371,2019
Delaware,PA,244400,458,2019
Elk,PA,103200,158,2019
Erie,PA,134100,281,2019
Fayette,PA,101500,148,2019
Forest,PA,95900,123,2019
Franklin,PA,180400,395,2019
Fulton,PA,161000,354,2019
Greene,PA,122900,244,2019
Huntingdon,PA,136400,287,2019
Indiana,PA,121100,238,2019
Jefferson,PA,103900,161,2019
Juniata,PA,148900,322,2019
Lackawanna,PA,152400,331,2019
Lancaster,PA,209400,429,2019
Lawrence,PA,111300,193,2019
Lebanon,PA,171300,379,2019
Lehigh,PA,208200,428,2019
Luzerne,PA,127000,258,2019
Lycoming,PA,155800,341,2019
McKean,PA,80400,48,2019
Mercer,PA,121100,238,2019
Mifflin,PA,117900,222,2019
Monroe,PA,168000,371,2019
Montgomery,PA,316100,488,2019
Montour,PA,185100,401,2019
Northampton,PA,219800,439,2019
Northumberland,PA,117400,221,2019
Perry,PA,169300,374,2019
Philadelphia,PA,163000,358,2019
Pike,PA,185700,403,2019
Potter,PA,109600,185,2019
Schuylkill,PA,102100,151,2019
Snyder,PA,166100,366,2019
Somerset,PA,107000,175,2019
Sullivan,PA,154400,337,2019
Susquehanna,PA,167700,370,2019
Tioga,PA,142100,304,2019
Union,PA,189500,406,2019
Venango,PA,89400,94,2019
Warren,PA,98000,133,2019
Washington,PA,167900,371,2019
Wayne,PA,181300,396,2019
Westmoreland,PA,153100,333,2019
Wyoming,PA,167900,371,2019
York,PA,177100,390,2019
Bristol,RI,358100,494,2019
Kent,RI,236300,453,2019
Newport,RI,387900,499,2019
Providence,RI,233500,450,2019
Washington,RI,343000,491,2019
Abbeville,SC,90800,100,2019
Aiken,SC,147300,317,2019
Allendale,SC,49200,2,2019
Anderson,SC,145800,312,2019
Bamberg,SC,75400,32,2019
Barnwell,SC,81900,56,2019
Beaufort,SC,298100,482,2019
Berkeley,SC,185500,402,2019
Calhoun,SC,107200,176,2019
Charleston,SC,315600,487,2019
Cherokee,SC,101500,148,2019
Chester,SC,95600,121,2019
Chesterfield,SC,81500,54,2019
Clarendon,SC,102000,151,2019
Colleton,SC,90400,99,2019
Darlington,SC,92600,107,2019
Dillon,SC,79300,44,2019
Dorchester,SC,198800,417,2019
Edgefield,SC,129300,266,2019
Fairfield,SC,103000,157,2019
Florence,SC,131900,274,2019
Georgetown,SC,188800,406,2019
Greenville,SC,183800,400,2019
Greenwood,SC,122800,244,2019
Hampton,SC,72300,26,2019
Horry,SC,181500,397,2019
Jasper,SC,166200,366,2019
Kershaw,SC,131100,272,2019
Lancaster,SC,199800,419,2019
Laurens,SC,101200,147,2019
Lee,SC,78800,43,2019
Lexington,SC,157000,344,2019
McCormick,SC,116500,216,2019
Marion,SC,76700,37,2019
Marlboro,SC,67500,17,2019
Newberry,SC,116300,215,2019
Oconee,SC,159800,351,2019
Orangeburg,SC,92700,108,2019
Pickens,SC,147700,319,2019
Richland,SC,163100,359,2019
Saluda,SC,108600,181,2019
Spartanburg,SC,141400,302,2019
Sumter,SC,115700,212,2019
Union,SC,80000,47,2019
Williamsburg,SC,68300,18,2019
York,SC,201100,420,2019
Aurora,SD,85800,75,2019
Beadle,SD,109700,186,2019
Bennett,SD,75900,33,2019
Bon Homme,SD,89600,95,2019
Brookings,SD,179000,393,2019
Brown,SD,166800,368,2019
Brule,SD,152600,332,2019
Buffalo,SD,49000,1,2019
Butte,SD,139000,294,2019
Campbell,SD,68800,18,2019
Charles Mix,SD,116700,217,2019
Clark,SD,102400,153,2019
Clay,SD,168300,372,2019
Codington,SD,174500,386,2019
Corson,SD,58500,6,2019
Custer,SD,214400,434,2019
Davison,SD,154700,338,2019
Day,SD,100500,143,2019
Deuel,SD,133500,279,2019
Dewey,SD,64400,11,2019
Douglas,SD,94400,116,2019
Edmunds,SD,118400,226,2019
Fall River,SD,129400,267,2019
Faulk,SD,85100,71,2019
Grant,SD,133700,280,2019
Gregory,SD,83400,62,2019
Haakon,SD,105400,168,2019
Hamlin,SD,157100,344,2019
Hand,SD,128400,264,2019
Hanson,SD,130800,271,2019
Harding,SD,101100,146,2019
Hughes,SD,177500,391,2019
Hutchinson,SD,94100,114,2019
Hyde,SD,88800,90,2019
Jackson,SD,52500,3,2019
Jerauld,SD,81900,56,2019
Jones,SD,77100,38,2019
Kingsbury,SD,109900,186,2019
Lake,SD,168400,372,2019
Lawrence,SD,207900,428,2019
Lincoln,SD,228800,446,2019
Lyman,SD,102800,156,2019
McCook,SD,137800,291,2019
McPherson,SD,58900,6,2019
Marshall,SD,118900,228,2019
Meade,SD,190500,407,2019
Mellette,SD,32100,0,2019
Miner,SD,77000,38,2019
Minnehaha,SD,186800,404,2019
Moody,SD,133700,280,2019
Oglala Lakota,SD,27400,0,2019
Pennington,SD,187800,405,2019
Perkins,SD,102000,151,2019
Potter,SD,102300,153,2019
Roberts,SD,103600,160,2019
Sanborn,SD,87600,82,2019
Spink,SD,82800,59,2019
Stanley,SD,163300,359,2019
Sully,SD,144100,309,2019
Todd,SD,26000,0,2019
Tripp,SD,101200,147,2019
Turner,SD,122400,243,2019
Union,SD,179300,394,2019
Walworth,SD,88200,87,2019
Yankton,SD,148300,320,2019
Ziebach,SD,57700,6,2019
Anderson,TN,146200,314,2019
Bedford,TN,151100,327,2019
Benton,TN,85600,74,2019
Bledsoe,TN,134600,282,2019
Blount,TN,182100,397,2019
Bradley,TN,161000,354,2019
Campbell,TN,104400,163,2019
Cannon,TN,164600,362,2019
Carroll,TN,88300,87,2019
Carter,TN,122600,243,2019
Cheatham,TN,187400,404,2019
Chester,TN,121900,240,2019
Claiborne,TN,110000,187,2019
Clay,TN,98200,134,2019
Cocke,TN,112900,200,2019
Coffee,TN,141900,303,2019
Crockett,TN,99600,140,2019
Cumberland,TN,153200,334,2019
Davidson,TN,241700,456,2019
Decatur,TN,98800,136,2019
DeKalb,TN,148600,321,2019
Dickson,TN,164700,362,2019
Dyer,TN,103800,161,2019
Fayette,TN,206700,427,2019
Fentress,TN,110400,190,2019
Franklin,TN,139200,295,2019
Gibson,TN,98600,135,2019
Giles,TN,129700,268,2019
Grainger,TN,119100,229,2019
Greene,TN,122400,243,2019
Grundy,TN,87200,81,2019
Hamblen,TN,137900,292,2019
Hamilton,TN,180900,396,2019
Hancock,TN,102600,154,2019
Hardeman,TN,90200,98,2019
Hardin,TN,124300,250,2019
Hawkins,TN,124100,249,2019
Haywood,TN,100700,144,2019
Henderson,TN,102000,151,2019
Henry,TN,103300,158,2019
Hickman,TN,116200,215,2019
Houston,TN,103700,160,2019
Humphreys,TN,113800,204,2019
Jackson,TN,126100,256,2019
Jefferson,TN,146300,314,2019
Johnson,TN,133100,278,2019
Knox,TN,183200,399,2019
Lake,TN,81300,53,2019
Lauderdale,TN,84100,66,2019
Lawrence,TN,112500,198,2019
Lewis,TN,95600,121,2019
Lincoln,TN,135700,285,2019
Loudon,TN,222500,441,2019
McMinn,TN,133200,279,2019
McNairy,TN,98100,133,2019
Macon,TN,115000,210,2019
Madison,TN,131500,272,2019
Marion,TN,125700,255,2019
Marshall,TN,136400,287,2019
Maury,TN,184800,401,2019
Meigs,TN,136600,287,2019
Monroe,TN,133700,280,2019
Montgomery,TN,165800,366,2019
Moore,TN,187100,404,2019
Morgan,TN,102000,151,2019
Obion,TN,91500,102,2019
Overton,TN,124900,253,2019
Perry,TN,88100,87,2019
Pickett,TN,144400,310,2019
Polk,TN,112700,199,2019
Putnam,TN,159600,350,2019
Rhea,TN,122600,243,2019
Roane,TN,150300,325,2019
Robertson,TN,194800,412,2019
Rutherford,TN,213200,432,2019
Scott,TN,99000,138,2019
Sequatchie,TN,142500,304,2019
Sevier,TN,175500,388,2019
Shelby,TN,150400,325,2019
Smith,TN,146900,316,2019
Stewart,TN,123100,245,2019
Sullivan,TN,141300,301,2019
Sumner,TN,234200,451,2019
Tipton,TN,150000,325,2019
Trousdale,TN,155700,340,2019
Unicoi,TN,129500,267,2019
Union,TN,124700,252,2019
Van Buren,TN,98000,133,2019
Warren,TN,112500,198,2019
Washington,TN,163000,358,2019
Wayne,TN,95200,119,2019
Weakley,TN,97800,132,2019
White,TN,117000,218,2019
Williamson,TN,449000,502,2019
Wilson,TN,264600,468,2019
Anderson,TX,101900,150,2019
Andrews,TX,143900,308,2019
Angelina,TX,107600,177,2019
Aransas,TX,156800,343,2019
Archer,TX,146200,314,2019
Armstrong,TX,139700,296,2019
Atascosa,TX,97900,132,2019
Austin,TX,196300,413,2019
Bailey,TX,69700,20,2019
Bandera,TX,174200,385,2019
Bastrop,TX,172000,380,2019
Baylor,TX,62000,9,2019
Bee,TX,90600,99,2019
Bell,TX,147700,319,2019
Bexar,TX,161800,355,2019
Blanco,TX,246400,459,2019
Borden,TX,153300,334,2019
Bosque,TX,121700,240,2019
Bowie,TX,119400,230,2019
Brazoria,TX,197700,415,2019
Brazos,TX,201800,421,2019
Brewster,TX,151400,329,2019
Briscoe,TX,66000,14,2019
Brooks,TX,67800,17,2019
Brown,TX,102500,153,2019
Burleson,TX,121900,240,2019
Burnet,TX,192000,409,2019
Caldwell,TX,144800,311,2019
Calhoun,TX,120200,234,2019
Callahan,TX,94900,118,2019
Cameron,TX,85800,75,2019
Camp,TX,101600,149,2019
Carson,TX,114300,207,2019
Cass,TX,87100,79,2019
Castro,TX,81900,56,2019
Chambers,TX,200400,420,2019
Cherokee,TX,102900,157,2019
Childress,TX,85500,73,2019
Clay,TX,101000,146,2019
Cochran,TX,38800,1,2019
Coke,TX,69100,19,2019
Coleman,TX,76500,36,2019
Collin,TX,315300,487,2019
Collingsworth,TX,52200,3,2019
Colorado,TX,124400,250,2019
Comal,TX,282300,477,2019
Comanche,TX,105000,166,2019
Concho,TX,101500,148,2019
Cooke,TX,161100,354,2019
Coryell,TX,114300,207,2019
Cottle,TX,46600,1,2019
Crane,TX,100400,142,2019
Crockett,TX,89600,95,2019
Crosby,TX,60800,8,2019
Culberson,TX,62400,9,2019
Dallam,TX,89200,93,2019
Dallas,TX,174900,387,2019
Dawson,TX,73400,28,2019
Deaf Smith,TX,91100,101,2019
Delta,TX,87700,83,2019
Denton,TX,277800,474,2019
DeWitt,TX,117100,219,2019
Dickens,TX,51100,3,2019
Dimmit,TX,72800,27,2019
Donley,TX,68700,18,2019
Duval,TX,49400,2,2019
Eastland,TX,73900,29,2019
Ector,TX,140500,299,2019
Edwards,TX,69200,19,2019
Ellis,TX,191400,408,2019
El Paso,TX,121500,239,2019
Erath,TX,159900,351,2019
Falls,TX,75300,31,2019
Fannin,TX,123100,245,2019
Fayette,TX,182100,397,2019
Fisher,TX,66900,16,2019
Floyd,TX,64300,11,2019
Foard,TX,46400,1,2019
