county,state,population,populationBucket,year
Summers,WV,10988,152,2019
Taylor,WV,13857,189,2019
Tucker,WV,6037,82,2019
Tyler,WV,7318,103,2019
Upshur,WV,19986,246,2019
Wayne,WV,33011,324,2019
Webster,WV,6927,96,2019
Wetzel,WV,12627,173,2019
Wirt,WV,4724,61,2019
Wood,WV,69158,405,2019
Wyoming,WV,17522,226,2019
Adams,WI,17514,226,2019
Ashland,WI,12566,172,2019
Barron,WI,36624,340,2019
Bayfield,WI,12715,175,2019
Brown,WI,206100,470,2019
Buffalo,WI,10785,149,2019
Burnett,WI,12870,176,2019
Calumet,WI,39357,350,2019
Chippewa,WI,51332,378,2019
Clark,WI,25515,285,2019
Columbia,WI,46313,368,2019
Crawford,WI,13315,181,2019
Dane,WI,437812,492,2019
Dodge,WI,71794,408,2019
Door,WI,23616,275,2019
Douglas,WI,35682,336,2019
Dunn,WI,36801,341,2019
Eau Claire,WI,84845,421,2019
Florence,WI,3703,45,2019
Fond du Lac,WI,83183,418,2019
Forest,WI,7392,104,2019
Grant,WI,42220,358,2019
Green,WI,29603,307,2019
Green Lake,WI,15110,203,2019
Iowa,WI,18839,238,2019
Iron,WI,4980,64,2019
Jackson,WI,16542,218,2019
Jefferson,WI,68941,405,2019
Juneau,WI,21788,262,2019
Kenosha,WI,134343,449,2019
Kewaunee,WI,16554,218,2019
La Crosse,WI,97122,429,2019
Lafayette,WI,13162,179,2019
Langlade,WI,15936,211,2019
Lincoln,WI,23381,274,2019
Manitowoc,WI,64901,400,2019
Marathon,WI,108076,436,2019
Marinette,WI,33805,329,2019
Marquette,WI,12662,174,2019
Menominee,WI,3282,40,2019
Milwaukee,WI,746106,503,2019
Monroe,WI,35483,336,2019
Oconto,WI,31078,317,2019
Oneida,WI,30022,310,2019
Outagamie,WI,146727,455,2019
Ozaukee,WI,71924,408,2019
Pepin,WI,5902,80,2019
Pierce,WI,34291,331,2019
Polk,WI,35371,335,2019
Portage,WI,58435,390,2019
Price,WI,11480,159,2019
Racine,WI,155456,458,2019
Richland,WI,14086,192,2019
Rock,WI,128603,447,2019
Rusk,WI,11539,160,2019
St. Croix,WI,68927,404,2019
Sauk,WI,51048,377,2019
Sawyer,WI,13533,184,2019
Shawano,WI,33129,325,2019
Sheboygan,WI,92536,426,2019
Taylor,WI,16069,214,2019
Trempealeau,WI,22945,272,2019
Vernon,WI,23552,274,2019
Vilas,WI,18581,236,2019
Walworth,WI,83850,419,2019
Washburn,WI,13043,178,2019
Washington,WI,108871,436,2019
Waukesha,WI,325101,484,2019
Waupaca,WI,42127,358,2019
Waushara,WI,20291,249,2019
Winnebago,WI,139430,452,2019
Wood,WI,58965,391,2019
Albany,WY,32724,324,2019
Big Horn,WY,9241,130,2019
Campbell,WY,35465,336,2019
Carbon,WY,11988,166,2019
Converse,WY,10827,150,2019
Crook,WY,5836,79,2019
Fremont,WY,30841,315,2019
Goshen,WY,10971,152,2019
Hot Springs,WY,3758,46,2019
Johnson,WY,6745,92,2019
Laramie,WY,78142,414,2019
Lincoln,WY,14613,196,2019
Natrona,WY,63098,397,2019
Niobrara,WY,2054,22,2019
Park,WY,23989,277,2019
Platte,WY,7268,102,2019
Sheridan,WY,24474,280,2019
Sublette,WY,7814,111,2019
Sweetwater,WY,33137,326,2019
Teton,WY,19127,240,2019
Uinta,WY,15111,203,2019
Washakie,WY,6400,86,2019
Weston,WY,5659,75,2019
Adjuntas,,14696,197,2019
Aguada,,31861,320,2019
Aguadilla,,43916,362,2019
Aguas Buenas,,21441,260,2019
Aibonito,,19053,240,2019
Añasco,,22737,270,2019
Arecibo,,71757,408,2019
Arroyo,,14474,196,2019
Barceloneta,,19716,245,2019
Barranquitas,,22850,271,2019
Bayamón,,150390,455,2019
Cabo Rojo,,40754,354,2019
Caguas,,107451,435,2019
Camuy,,26341,290,2019
Canóvanas,,37010,342,2019
Carolina,,128919,447,2019
Cataño,,19927,246,2019
Cayey,,36546,340,2019
Ceiba,,9591,135,2019
Ciales,,13641,186,2019
Cidra,,32576,323,2019
Coamo,,32061,321,2019
Comerío,,15774,209,2019
Corozal,,27368,295,2019
Culebra,,1090,7,2019
Dorado,,29929,309,2019
Fajardo,,25569,285,2019
Florida,,9610,135,2019
Guánica,,13376,182,2019
Guayama,,33621,328,2019
Guayanilla,,15049,203,2019
Guaynabo,,74026,410,2019
Gurabo,,38388,347,2019
Hatillo,,33493,328,2019
Hormigueros,,13560,185,2019
Humacao,,43806,361,2019
Isabela,,35001,333,2019
Jayuya,,11739,163,2019
Juana Díaz,,37503,344,2019
Juncos,,31801,320,2019
Lajas,,19293,242,2019
Lares,,21470,260,2019
Las Marías,,6812,93,2019
Las Piedras,,30945,316,2019
Loíza,,21051,256,2019
Luquillo,,15216,204,2019
Manatí,,32075,321,2019
Maricao,,5100,66,2019
Maunabo,,9017,128,2019
Mayagüez,,63917,398,2019
Moca,,29739,309,2019
Morovis,,25278,283,2019
Naguabo,,21145,257,2019
Naranjito,,23217,273,2019
Orocovis,,17164,223,2019
Patillas,,14061,192,2019
Peñuelas,,16277,216,2019
Ponce,,115319,440,2019
Quebradillas,,19645,244,2019
Rincón,,11883,164,2019
Río Grande,,41508,355,2019
Sabana Grande,,18760,237,2019
Salinas,,22817,271,2019
San Germán,,26361,290,2019
San Juan,,283102,480,2019
San Lorenzo,,30928,315,2019
San Sebastián,,30881,315,2019
Santa Isabel,,17658,228,2019
Toa Alta,,60157,393,2019
Toa Baja,,64602,399,2019
Trujillo Alto,,55076,386,2019
Utuado,,23794,276,2019
Vega Alta,,30291,311,2019
Vega Baja,,43310,361,2019
Vieques,,6984,96,2019
Villalba,,18325,234,2019
Yabucoa,,27816,298,2019
Yauco,,29620,308,2019
