county,state,medianAge,medianAgeBucket,year
Mineral,MT,51.7,492,2019
Missoula,MT,36.0,71,2019
Musselshell,MT,50.1,480,2019
Park,MT,46.3,431,2019
Petroleum,MT,51.8,493,2019
Phillips,MT,49.0,471,2019
Pondera,MT,40.7,226,2019
Powder River,MT,53.4,501,2019
Powell,MT,45.5,414,2019
Prairie,MT,48.7,468,2019
Ravalli,MT,49.1,471,2019
Richland,MT,38.6,140,2019
Roosevelt,MT,30.2,10,2019
Rosebud,MT,36.8,89,2019
Sanders,MT,53.9,503,2019
Sheridan,MT,46.3,431,2019
Silver Bow,MT,40.0,194,2019
Stillwater,MT,46.8,441,2019
Sweet Grass,MT,52.0,494,2019
Teton,MT,44.4,383,2019
Toole,MT,43.1,338,2019
Treasure,MT,56.8,509,2019
Valley,MT,44.3,380,2019
Wheatland,MT,41.1,247,2019
Wibaux,MT,47.1,446,2019
Yellowstone,MT,38.4,133,2019
Adams,NE,37.7,111,2019
Antelope,NE,44.9,397,2019
Arthur,NE,45.5,414,2019
Banner,NE,48.9,469,2019
Blaine,NE,53.2,500,2019
Boone,NE,44.8,394,2019
Box Butte,NE,39.4,171,2019
Boyd,NE,54.3,504,2019
Brown,NE,49.4,475,2019
Buffalo,NE,33.5,33,2019
Burt,NE,45.7,418,2019
Butler,NE,43.3,347,2019
Cass,NE,41.7,273,2019
Cedar,NE,42.7,320,2019
Chase,NE,43.5,354,2019
Cherry,NE,43.1,338,2019
Cheyenne,NE,40.4,213,2019
Clay,NE,42.5,313,2019
Colfax,NE,33.7,35,2019
Cuming,NE,42.6,317,2019
Custer,NE,43.1,338,2019
Dakota,NE,33.4,32,2019
Dawes,NE,34.9,49,2019
Dawson,NE,35.7,65,2019
Deuel,NE,48.7,468,2019
Dixon,NE,40.8,232,2019
Dodge,NE,38.9,151,2019
Douglas,NE,34.7,47,2019
Dundy,NE,43.3,347,2019
Fillmore,NE,47.0,445,2019
Franklin,NE,50.8,486,2019
Frontier,NE,45.2,407,2019
Furnas,NE,46.9,443,2019
Gage,NE,43.8,363,2019
Garden,NE,50.4,483,2019
Garfield,NE,50.9,487,2019
Gosper,NE,53.4,501,2019
Grant,NE,38.8,148,2019
Greeley,NE,45.5,414,2019
Hall,NE,35.9,69,2019
Hamilton,NE,41.9,282,2019
Harlan,NE,45.3,409,2019
Hayes,NE,45.7,418,2019
Hitchcock,NE,46.2,428,2019
Holt,NE,42.8,324,2019
Hooker,NE,53.3,500,2019
Howard,NE,43.1,338,2019
Jefferson,NE,46.5,436,2019
Johnson,NE,40.9,236,2019
Kearney,NE,39.6,178,2019
Keith,NE,49.3,474,2019
Keya Paha,NE,45.3,409,2019
Kimball,NE,46.3,431,2019
Knox,NE,45.6,416,2019
Lancaster,NE,33.5,33,2019
Lincoln,NE,41.1,247,2019
Logan,NE,38.6,140,2019
Loup,NE,53.2,500,2019
McPherson,NE,54.8,505,2019
Madison,NE,36.6,85,2019
Merrick,NE,43.6,356,2019
Morrill,NE,42.3,304,2019
Nance,NE,44.8,394,2019
Nemaha,NE,39.3,166,2019
Nuckolls,NE,49.2,473,2019
Otoe,NE,41.4,261,2019
Pawnee,NE,50.0,478,2019
Perkins,NE,42.9,330,2019
Phelps,NE,42.4,308,2019
Pierce,NE,41.6,269,2019
Platte,NE,38.4,133,2019
Polk,NE,45.1,403,2019
Red Willow,NE,40.7,226,2019
Richardson,NE,47.7,455,2019
Rock,NE,46.2,428,2019
Saline,NE,35.5,60,2019
Sarpy,NE,34.6,46,2019
Saunders,NE,41.2,251,2019
Scotts Bluff,NE,39.5,174,2019
Seward,NE,38.0,121,2019
Sheridan,NE,46.7,440,2019
Sherman,NE,49.7,476,2019
Sioux,NE,44.1,374,2019
Stanton,NE,42.1,292,2019
Thayer,NE,46.5,436,2019
Thomas,NE,41.8,278,2019
Thurston,NE,27.5,3,2019
Valley,NE,46.2,428,2019
Washington,NE,41.2,251,2019
Wayne,NE,32.0,21,2019
Webster,NE,45.1,403,2019
Wheeler,NE,49.4,475,2019
York,NE,39.9,190,2019
Churchill,NV,39.7,183,2019
Clark,NV,37.3,102,2019
Douglas,NV,52.0,494,2019
Elko,NV,34.1,40,2019
Esmeralda,NV,55.4,507,2019
Eureka,NV,47.7,455,2019
Humboldt,NV,36.0,71,2019
Lander,NV,37.4,103,2019
Lincoln,NV,44.4,383,2019
Lyon,NV,43.7,361,2019
Mineral,NV,52.9,498,2019
Nye,NV,53.1,499,2019
Pershing,NV,42.1,292,2019
Storey,NV,50.9,487,2019
Washoe,NV,38.4,133,2019
White Pine,NV,39.8,186,2019
Carson,NV,42.4,308,2019
Belknap,NH,47.4,451,2019
Carroll,NH,52.3,496,2019
Cheshire,NH,43.1,338,2019
Coos,NH,48.2,463,2019
Grafton,NH,43.2,342,2019
Hillsborough,NH,40.7,226,2019
Merrimack,NH,42.8,324,2019
Rockingham,NH,44.5,387,2019
Strafford,NH,36.9,92,2019
Sullivan,NH,46.3,431,2019
Atlantic,NJ,41.7,273,2019
Bergen,NJ,41.9,282,2019
Burlington,NJ,41.6,269,2019
Camden,NJ,38.8,148,2019
Cape May,NJ,49.6,476,2019
Cumberland,NJ,37.6,107,2019
Essex,NJ,37.6,107,2019
Gloucester,NJ,40.5,217,2019
Hudson,NJ,35.3,56,2019
Hunterdon,NJ,46.3,431,2019
Mercer,NJ,38.8,148,2019
Middlesex,NJ,38.6,140,2019
Monmouth,NJ,43.3,347,2019
Morris,NJ,42.8,324,2019
Ocean,NJ,42.7,320,2019
Passaic,NJ,37.2,100,2019
Salem,NJ,42.1,292,2019
Somerset,NJ,41.7,273,2019
Sussex,NJ,44.7,392,2019
Union,NJ,38.7,144,2019
Warren,NJ,44.4,383,2019
Bernalillo,NM,37.6,107,2019
Catron,NM,58.1,510,2019
Chaves,NM,35.7,65,2019
Cibola,NM,37.3,102,2019
Colfax,NM,50.2,481,2019
Curry,NM,31.5,17,2019
De Baca,NM,35.4,58,2019
Dona Ana,NM,33.1,30,2019
Eddy,NM,35.2,53,2019
Grant,NM,46.4,433,2019
Guadalupe,NM,43.1,338,2019
Harding,NM,58.5,510,2019
Hidalgo,NM,43.1,338,2019
Lea,NM,31.8,20,2019
Lincoln,NM,50.9,487,2019
Los Alamos,NM,42.3,304,2019
Luna,NM,37.1,97,2019
McKinley,NM,32.4,23,2019
Mora,NM,55.2,506,2019
Otero,NM,35.8,67,2019
Quay,NM,43.4,350,2019
Rio Arriba,NM,41.3,256,2019
Roosevelt,NM,30.0,9,2019
Sandoval,NM,40.1,197,2019
San Juan,NM,35.4,58,2019
San Miguel,NM,44.0,370,2019
Santa Fe,NM,46.3,431,2019
Sierra,NM,55.7,507,2019
Socorro,NM,39.4,171,2019
Taos,NM,48.8,469,2019
Torrance,NM,43.6,356,2019
Union,NM,39.8,186,2019
Valencia,NM,38.9,151,2019
Albany,NY,37.8,115,2019
Allegany,NY,39.1,159,2019
Bronx,NY,34.2,41,2019
Broome,NY,39.9,190,2019
Cattaraugus,NY,42.0,287,2019
Cayuga,NY,42.9,330,2019
Chautauqua,NY,42.6,317,2019
Chemung,NY,41.3,256,2019
Chenango,NY,44.9,397,2019
Clinton,NY,39.5,174,2019
Columbia,NY,48.2,463,2019
Cortland,NY,36.4,80,2019
Delaware,NY,47.9,458,2019
Dutchess,NY,42.2,299,2019
Erie,NY,40.3,208,2019
Essex,NY,47.7,455,2019
Franklin,NY,39.9,190,2019
Fulton,NY,43.9,366,2019
Genesee,NY,43.1,338,2019
Greene,NY,45.9,422,2019
Hamilton,NY,55.3,507,2019
Herkimer,NY,44.2,377,2019
Jefferson,NY,32.5,24,2019
Kings,NY,35.2,53,2019
Lewis,NY,42.2,299,2019
Livingston,NY,41.3,256,2019
Madison,NY,41.9,282,2019
Monroe,NY,38.9,151,2019
Montgomery,NY,41.0,242,2019
Nassau,NY,41.7,273,2019
New York,NY,37.5,106,2019
Niagara,NY,43.2,342,2019
Oneida,NY,41.0,242,2019
Onondaga,NY,39.1,159,2019
Ontario,NY,43.7,361,2019
Orange,NY,37.0,95,2019
Orleans,NY,43.0,333,2019
Oswego,NY,40.3,208,2019
Otsego,NY,42.3,304,2019
Putnam,NY,44.2,377,2019
Queens,NY,39.0,155,2019
Rensselaer,NY,39.8,186,2019
Richmond,NY,40.1,197,2019
Rockland,NY,36.0,71,2019
St. Lawrence,NY,39.0,155,2019
Saratoga,NY,42.8,324,2019
Schenectady,NY,39.7,183,2019
Schoharie,NY,45.4,412,2019
Schuyler,NY,46.4,433,2019
Seneca,NY,42.1,292,2019
Steuben,NY,42.9,330,2019
Suffolk,NY,41.5,265,2019
Sullivan,NY,42.8,324,2019
Tioga,NY,44.5,387,2019
Tompkins,NY,31.1,15,2019
Ulster,NY,44.0,370,2019
Warren,NY,46.8,441,2019
Washington,NY,44.2,377,2019
Wayne,NY,43.8,363,2019
Westchester,NY,40.9,236,2019
Wyoming,NY,42.2,299,2019
Yates,NY,41.0,242,2019
Alamance,NC,39.1,159,2019
Alexander,NC,43.7,361,2019
Alleghany,NC,50.1,480,2019
Anson,NC,40.9,236,2019
Ashe,NC,48.3,464,2019
Avery,NC,45.2,407,2019
Beaufort,NC,46.2,428,2019
Bertie,NC,45.4,412,2019
Bladen,NC,44.5,387,2019
Brunswick,NC,53.8,502,2019
Buncombe,NC,42.2,299,2019
Burke,NC,44.1,374,2019
Cabarrus,NC,37.9,119,2019
Caldwell,NC,44.6,390,2019
Camden,NC,41.0,242,2019
Carteret,NC,48.6,467,2019
Caswell,NC,45.7,418,2019
Catawba,NC,41.4,261,2019
Chatham,NC,46.7,440,2019
Cherokee,NC,51.5,490,2019
Chowan,NC,46.0,424,2019
Clay,NC,52.2,495,2019
Cleveland,NC,41.8,278,2019
Columbus,NC,41.9,282,2019
Craven,NC,37.0,95,2019
Cumberland,NC,31.3,16,2019
Currituck,NC,42.8,324,2019
Dare,NC,46.5,436,2019
Davidson,NC,42.5,313,2019
Davie,NC,45.2,407,2019
Duplin,NC,40.5,217,2019
Durham,NC,35.4,58,2019
Edgecombe,NC,41.7,273,2019
Forsyth,NC,38.4,133,2019
Franklin,NC,41.4,261,2019
Gaston,NC,40.1,197,2019
Gates,NC,46.5,436,2019
Graham,NC,46.2,428,2019
Granville,NC,42.7,320,2019
Greene,NC,40.7,226,2019
Guilford,NC,37.1,97,2019
Halifax,NC,43.4,350,2019
Harnett,NC,34.4,44,2019
Haywood,NC,47.6,454,2019
Henderson,NC,47.4,451,2019
Hertford,NC,42.2,299,2019
Hoke,NC,32.8,27,2019
Hyde,NC,40.9,236,2019
Iredell,NC,40.6,221,2019
Jackson,NC,37.7,111,2019
Johnston,NC,38.4,133,2019
Jones,NC,48.5,466,2019
Lee,NC,38.6,140,2019
Lenoir,NC,42.7,320,2019
Lincoln,NC,43.3,347,2019
McDowell,NC,43.9,366,2019
Macon,NC,50.1,480,2019
Madison,NC,44.0,370,2019
Martin,NC,46.3,431,2019
Mecklenburg,NC,35.1,51,2019
Mitchell,NC,47.0,445,2019
Montgomery,NC,43.6,356,2019
Moore,NC,44.3,380,2019
Nash,NC,41.7,273,2019
New Hanover,NC,39.1,159,2019
Northampton,NC,49.6,476,2019
Onslow,NC,26.4,2,2019
Orange,NC,34.8,48,2019
Pamlico,NC,52.4,497,2019
Pasquotank,NC,38.6,140,2019
Pender,NC,42.7,320,2019
Perquimans,NC,49.8,477,2019
Person,NC,43.7,361,2019
Pitt,NC,32.5,24,2019
Polk,NC,52.7,497,2019
Randolph,NC,41.7,273,2019
Richmond,NC,40.5,217,2019
Robeson,NC,36.6,85,2019
Rockingham,NC,44.7,392,2019
Rowan,NC,40.2,201,2019
Rutherford,NC,45.0,400,2019
Sampson,NC,40.3,208,2019
Scotland,NC,39.3,166,2019
Stanly,NC,42.2,299,2019
Stokes,NC,46.2,428,2019
Surry,NC,44.1,374,2019
Swain,NC,41.9,282,2019
Transylvania,NC,51.1,489,2019
Tyrrell,NC,46.2,428,2019
Union,NC,38.2,127,2019
Vance,NC,40.9,236,2019
Wake,NC,36.2,76,2019
Warren,NC,48.0,459,2019
Washington,NC,46.1,425,2019
Watauga,NC,31.9,20,2019
Wayne,NC,37.8,115,2019
Wilkes,NC,44.9,397,2019
Wilson,NC,40.5,217,2019
Yadkin,NC,44.4,383,2019
Yancey,NC,47.6,454,2019
Adams,ND,45.6,416,2019
Barnes,ND,45.1,403,2019
Benson,ND,30.5,12,2019
Billings,ND,43.7,361,2019
Bottineau,ND,45.0,400,2019
Bowman,ND,41.0,242,2019
Burke,ND,36.8,89,2019
Burleigh,ND,37.0,95,2019
Cass,ND,32.5,24,2019
Cavalier,ND,49.5,475,2019
Dickey,ND,41.9,282,2019
Divide,ND,51.1,489,2019
Dunn,ND,39.0,155,2019
Eddy,ND,45.8,420,2019
Emmons,ND,50.9,487,2019
Foster,ND,44.8,394,2019
Golden Valley,ND,45.0,400,2019
Grand Forks,ND,29.7,9,2019
Grant,ND,50.1,480,2019
Griggs,ND,51.1,489,2019
Hettinger,ND,46.5,436,2019
Kidder,ND,47.8,456,2019
LaMoure,ND,47.9,458,2019
Logan,ND,52.0,494,2019
McHenry,ND,43.2,342,2019
McIntosh,ND,53.5,501,2019
McKenzie,ND,30.1,10,2019
McLean,ND,46.0,424,2019
Mercer,ND,44.0,370,2019
Morton,ND,37.8,115,2019
Mountrail,ND,33.2,30,2019
Nelson,ND,52.4,497,2019
Oliver,ND,47.0,445,2019
Pembina,ND,48.1,462,2019
Pierce,ND,45.8,420,2019
Ramsey,ND,40.7,226,2019
Ransom,ND,46.6,438,2019
Renville,ND,39.0,155,2019
Richland,ND,37.3,102,2019
Rolette,ND,31.4,17,2019
Sargent,ND,45.2,407,2019
Sheridan,ND,50.9,487,2019
Sioux,ND,28.2,5,2019
Slope,ND,47.7,455,2019
Stark,ND,34.2,41,2019
Steele,ND,50.3,482,2019
Stutsman,ND,40.5,217,2019
Towner,ND,47.6,454,2019
Traill,ND,41.2,251,2019
Walsh,ND,44.2,377,2019
Ward,ND,31.6,18,2019
Wells,ND,51.6,492,2019
Williams,ND,31.3,16,2019
Adams,OH,42.0,287,2019
Allen,OH,39.2,163,2019
Ashland,OH,40.4,213,2019
Ashtabula,OH,42.5,313,2019
Athens,OH,29.6,8,2019
Auglaize,OH,41.1,247,2019
Belmont,OH,44.6,390,2019
Brown,OH,42.1,292,2019
Butler,OH,36.7,87,2019
Carroll,OH,45.5,414,2019
Champaign,OH,41.9,282,2019
Clark,OH,41.1,247,2019
Clermont,OH,40.0,194,2019
Clinton,OH,39.4,171,2019
Columbiana,OH,44.1,374,2019
Coshocton,OH,41.3,256,2019
Crawford,OH,43.0,333,2019
Cuyahoga,OH,40.4,213,2019
Darke,OH,41.9,282,2019
Defiance,OH,40.4,213,2019
Delaware,OH,38.8,148,2019
Erie,OH,44.8,394,2019
Fairfield,OH,39.2,163,2019
Fayette,OH,41.4,261,2019
Franklin,OH,34.1,40,2019
Fulton,OH,41.1,247,2019
Gallia,OH,40.7,226,2019
Geauga,OH,44.8,394,2019
Greene,OH,38.3,130,2019
Guernsey,OH,42.2,299,2019
Hamilton,OH,36.8,89,2019
Hancock,OH,39.3,166,2019
Hardin,OH,35.9,69,2019
Harrison,OH,46.3,431,2019
Henry,OH,41.1,247,2019
Highland,OH,40.8,232,2019
Hocking,OH,43.1,338,2019
Holmes,OH,31.5,17,2019
Huron,OH,39.8,186,2019
Jackson,OH,40.1,197,2019
Jefferson,OH,44.8,394,2019
Knox,OH,39.4,171,2019
Lake,OH,43.8,363,2019
Lawrence,OH,41.8,278,2019
Licking,OH,39.7,183,2019
Logan,OH,41.4,261,2019
Lorain,OH,41.8,278,2019
Lucas,OH,37.8,115,2019
Madison,OH,40.8,232,2019
Mahoning,OH,43.5,354,2019
Marion,OH,41.3,256,2019
Medina,OH,42.2,299,2019
Meigs,OH,43.6,356,2019
Mercer,OH,39.6,178,2019
Miami,OH,41.3,256,2019
Monroe,OH,46.5,436,2019
Montgomery,OH,39.2,163,2019
Morgan,OH,44.5,387,2019
Morrow,OH,42.2,299,2019
Muskingum,OH,40.3,208,2019
Noble,OH,50.4,483,2019
Ottawa,OH,49.3,474,2019
Paulding,OH,42.1,292,2019
Perry,OH,40.2,201,2019
Pickaway,OH,39.7,183,2019
Pike,OH,40.8,232,2019
Portage,OH,38.0,121,2019
Preble,OH,42.7,320,2019
Putnam,OH,39.8,186,2019
Richland,OH,41.1,247,2019
Ross,OH,41.0,242,2019
Sandusky,OH,42.2,299,2019
Scioto,OH,39.9,190,2019
Seneca,OH,39.9,190,2019
Shelby,OH,39.5,174,2019
Stark,OH,42.1,292,2019
Summit,OH,41.0,242,2019
Trumbull,OH,44.3,380,2019
Tuscarawas,OH,41.0,242,2019
Union,OH,38.0,121,2019
Van Wert,OH,41.2,251,2019
Vinton,OH,42.9,330,2019
Warren,OH,39.4,171,2019
Washington,OH,44.3,380,2019
Wayne,OH,38.7,144,2019
Williams,OH,41.4,261,2019
Wood,OH,34.9,49,2019
Wyandot,OH,42.1,292,2019
Adair,OK,37.2,100,2019
Alfalfa,OK,44.2,377,2019
Atoka,OK,40.2,201,2019
Beaver,OK,39.0,155,2019
Beckham,OK,35.9,69,2019
Blaine,OK,43.5,354,2019
Bryan,OK,37.2,100,2019
Caddo,OK,37.7,111,2019
Canadian,OK,35.9,69,2019
Carter,OK,38.2,127,2019
Cherokee,OK,35.3,56,2019
Choctaw,OK,42.0,287,2019
Cimarron,OK,43.8,363,2019
Cleveland,OK,34.2,41,2019
Coal,OK,42.0,287,2019
Comanche,OK,33.0,29,2019
Cotton,OK,43.5,354,2019
Craig,OK,42.1,292,2019
Creek,OK,40.3,208,2019
Custer,OK,31.4,17,2019
Delaware,OK,46.7,440,2019
Dewey,OK,39.2,163,2019
Ellis,OK,44.1,374,2019
Garfield,OK,35.8,67,2019
Garvin,OK,39.3,166,2019
Grady,OK,39.2,163,2019
Grant,OK,42.6,317,2019
Greer,OK,40.4,213,2019
Harmon,OK,40.6,221,2019
Harper,OK,39.7,183,2019
Haskell,OK,41.0,242,2019
Hughes,OK,39.4,171,2019
Jackson,OK,34.1,40,2019
Jefferson,OK,41.5,265,2019
Johnston,OK,40.1,197,2019
Kay,OK,38.4,133,2019
Kingfisher,OK,37.7,111,2019
Kiowa,OK,42.9,330,2019
Latimer,OK,41.3,256,2019
Le Flore,OK,39.4,171,2019
Lincoln,OK,41.2,251,2019
Logan,OK,38.5,136,2019
Love,OK,39.4,171,2019
McClain,OK,38.5,136,2019
McCurtain,OK,38.8,148,2019
McIntosh,OK,47.8,456,2019
Major,OK,41.1,247,2019
Marshall,OK,42.8,324,2019
Mayes,OK,40.6,221,2019
Murray,OK,42.9,330,2019
Muskogee,OK,37.9,119,2019
Noble,OK,41.2,251,2019
Nowata,OK,42.4,308,2019
Okfuskee,OK,40.2,201,2019
Oklahoma,OK,34.6,46,2019
Okmulgee,OK,39.0,155,2019
Osage,OK,42.5,313,2019
Ottawa,OK,38.0,121,2019
Pawnee,OK,41.9,282,2019
Payne,OK,27.3,3,2019
Pittsburg,OK,40.3,208,2019
Pontotoc,OK,35.7,65,2019
Pottawatomie,OK,37.7,111,2019
Pushmataha,OK,44.5,387,2019
Roger Mills,OK,40.6,221,2019
Rogers,OK,39.1,159,2019
Seminole,OK,38.8,148,2019
Sequoyah,OK,40.8,232,2019
Stephens,OK,40.7,226,2019
Texas,OK,33.0,29,2019
Tillman,OK,42.7,320,2019
Tulsa,OK,35.7,65,2019
Wagoner,OK,38.8,148,2019
Washington,OK,40.2,201,2019
Washita,OK,39.1,159,2019
Woods,OK,33.4,32,2019
Woodward,OK,36.5,82,2019
Baker,OR,48.0,459,2019
Benton,OR,33.0,29,2019
Clackamas,OR,41.5,265,2019
Clatsop,OR,44.2,377,2019
Columbia,OR,43.3,347,2019
Coos,OR,48.6,467,2019
Crook,OR,47.5,452,2019
Curry,OR,56.3,508,2019
Deschutes,OR,42.4,308,2019
Douglas,OR,47.1,446,2019
Gilliam,OR,50.1,480,2019
Grant,OR,52.9,498,2019
Harney,OR,45.9,422,2019
Hood River,OR,39.3,166,2019
Jackson,OR,42.6,317,2019
Jefferson,OR,40.8,232,2019
Josephine,OR,47.7,455,2019
Klamath,OR,42.2,299,2019
Lake,OR,48.6,467,2019
Lane,OR,39.4,171,2019
Lincoln,OR,51.6,492,2019
Linn,OR,39.6,178,2019
Malheur,OR,36.1,72,2019
Marion,OR,36.6,85,2019
Morrow,OR,38.9,151,2019
Multnomah,OR,37.2,100,2019
Polk,OR,37.0,95,2019
Sherman,OR,51.4,490,2019
Tillamook,OR,48.1,462,2019
Umatilla,OR,36.5,82,2019
Union,OR,40.2,201,2019
Wallowa,OR,52.6,497,2019
Wasco,OR,40.8,232,2019
Washington,OR,36.7,87,2019
Wheeler,OR,59.0,511,2019
Yamhill,OR,38.3,130,2019
Adams,PA,43.9,366,2019
Allegheny,PA,40.8,232,2019
Armstrong,PA,46.6,438,2019
Beaver,PA,45.1,403,2019
Bedford,PA,46.5,436,2019
Berks,PA,39.9,190,2019
Blair,PA,43.4,350,2019
Bradford,PA,44.5,387,2019
Bucks,PA,43.9,366,2019
Butler,PA,43.3,347,2019
Cambria,PA,45.4,412,2019
Cameron,PA,52.0,494,2019
Carbon,PA,46.2,428,2019
Centre,PA,32.3,23,2019
Chester,PA,40.4,213,2019
Clarion,PA,41.5,265,2019
Clearfield,PA,45.0,400,2019
Clinton,PA,38.6,140,2019
Columbia,PA,41.0,242,2019
Crawford,PA,43.2,342,2019
Cumberland,PA,40.6,221,2019
Dauphin,PA,39.7,183,2019
Delaware,PA,39.0,155,2019
Elk,PA,47.4,451,2019
Erie,PA,39.7,183,2019
Fayette,PA,45.0,400,2019
Forest,PA,43.3,347,2019
Franklin,PA,41.6,269,2019
Fulton,PA,45.4,412,2019
Greene,PA,42.2,299,2019
Huntingdon,PA,43.7,361,2019
Indiana,PA,40.2,201,2019
Jefferson,PA,43.9,366,2019
Juniata,PA,42.9,330,2019
Lackawanna,PA,42.1,292,2019
Lancaster,PA,38.6,140,2019
Lawrence,PA,45.2,407,2019
Lebanon,PA,41.0,242,2019
Lehigh,PA,39.1,159,2019
Luzerne,PA,42.8,324,2019
Lycoming,PA,41.5,265,2019
McKean,PA,43.2,342,2019
Mercer,PA,44.7,392,2019
Mifflin,PA,44.0,370,2019
Monroe,PA,42.9,330,2019
Montgomery,PA,41.2,251,2019
Montour,PA,43.3,347,2019
Northampton,PA,42.2,299,2019
Northumberland,PA,44.5,387,2019
Perry,PA,43.3,347,2019
Philadelphia,PA,34.4,44,2019
Pike,PA,48.2,463,2019
Potter,PA,47.2,448,2019
Schuylkill,PA,44.4,383,2019
Snyder,PA,40.2,201,2019
Somerset,PA,46.1,425,2019
Sullivan,PA,53.7,502,2019
Susquehanna,PA,48.4,465,2019
Tioga,PA,44.6,390,2019
Union,PA,39.5,174,2019
Venango,PA,46.9,443,2019
Warren,PA,47.4,451,2019
Washington,PA,44.5,387,2019
Wayne,PA,48.2,463,2019
Westmoreland,PA,47.0,445,2019
Wyoming,PA,44.7,392,2019
York,PA,41.0,242,2019
Bristol,RI,44.3,380,2019
Kent,RI,43.9,366,2019
Newport,RI,45.2,407,2019
Providence,RI,37.4,103,2019
Washington,RI,44.6,390,2019
Abbeville,SC,44.3,380,2019
Aiken,SC,41.0,242,2019
Allendale,SC,41.9,282,2019
Anderson,SC,40.8,232,2019
Bamberg,SC,41.7,273,2019
Barnwell,SC,41.3,256,2019
Beaufort,SC,45.5,414,2019
Berkeley,SC,36.1,72,2019
Calhoun,SC,45.5,414,2019
Charleston,SC,37.8,115,2019
Cherokee,SC,39.3,166,2019
Chester,SC,42.0,287,2019
Chesterfield,SC,42.4,308,2019
Clarendon,SC,45.1,403,2019
Colleton,SC,42.5,313,2019
Darlington,SC,41.4,261,2019
Dillon,SC,37.7,111,2019
Dorchester,SC,37.0,95,2019
Edgefield,SC,42.9,330,2019
Fairfield,SC,46.4,433,2019
Florence,SC,39.2,163,2019
Georgetown,SC,49.5,475,2019
Greenville,SC,38.2,127,2019
Greenwood,SC,39.5,174,2019
Hampton,SC,40.0,194,2019
Horry,SC,45.9,422,2019
Jasper,SC,40.3,208,2019
Kershaw,SC,41.1,247,2019
Lancaster,SC,42.1,292,2019
Laurens,SC,40.7,226,2019
Lee,SC,41.8,278,2019
Lexington,SC,39.1,159,2019
McCormick,SC,55.2,506,2019
Marion,SC,40.7,226,2019
Marlboro,SC,40.3,208,2019
Newberry,SC,42.0,287,2019
Oconee,SC,45.7,418,2019
Orangeburg,SC,40.3,208,2019
Pickens,SC,36.2,76,2019
Richland,SC,33.4,32,2019
Saluda,SC,41.8,278,2019
Spartanburg,SC,38.2,127,2019
Sumter,SC,36.4,80,2019
Union,SC,44.0,370,2019
Williamsburg,SC,43.0,333,2019
York,SC,38.7,144,2019
Aurora,SD,37.8,115,2019
Beadle,SD,38.1,124,2019
Bennett,SD,28.6,6,2019
Bon Homme,SD,42.3,304,2019
Brookings,SD,27.0,3,2019
Brown,SD,37.0,95,2019
Brule,SD,40.9,236,2019
Buffalo,SD,25.8,2,2019
Butte,SD,40.1,197,2019
Campbell,SD,50.9,487,2019
Charles Mix,SD,35.8,67,2019
Clark,SD,41.4,261,2019
Clay,SD,24.9,1,2019
Codington,SD,39.1,159,2019
Corson,SD,28.7,6,2019
Custer,SD,54.8,505,2019
Davison,SD,38.6,140,2019
Day,SD,47.7,455,2019
Deuel,SD,42.8,324,2019
Dewey,SD,26.9,3,2019
Douglas,SD,46.7,440,2019
Edmunds,SD,42.4,308,2019
Fall River,SD,53.6,502,2019
Faulk,SD,47.0,445,2019
Grant,SD,42.9,330,2019
Gregory,SD,45.4,412,2019
Haakon,SD,44.1,374,2019
Hamlin,SD,35.0,50,2019
Hand,SD,47.4,451,2019
Hanson,SD,36.7,87,2019
Harding,SD,42.3,304,2019
Hughes,SD,38.0,121,2019
Hutchinson,SD,43.0,333,2019
Hyde,SD,53.3,500,2019
Jackson,SD,32.2,22,2019
Jerauld,SD,51.6,492,2019
Jones,SD,53.5,501,2019
Kingsbury,SD,45.1,403,2019
Lake,SD,43.2,342,2019
Lawrence,SD,42.1,292,2019
Lincoln,SD,34.9,49,2019
Lyman,SD,35.5,60,2019
McCook,SD,39.3,166,2019
McPherson,SD,50.2,481,2019
Marshall,SD,39.8,186,2019
Meade,SD,36.5,82,2019
Mellette,SD,32.9,28,2019
Miner,SD,44.0,370,2019
Minnehaha,SD,34.9,49,2019
Moody,SD,39.9,190,2019
Oglala Lakota,SD,25.8,2,2019
Pennington,SD,39.0,155,2019
Perkins,SD,47.5,452,2019
Potter,SD,49.2,473,2019
Roberts,SD,38.1,124,2019
Sanborn,SD,42.6,317,2019
Spink,SD,43.5,354,2019
Stanley,SD,44.5,387,2019
Sully,SD,46.8,441,2019
Todd,SD,23.8,0,2019
Tripp,SD,45.1,403,2019
Turner,SD,42.0,287,2019
Union,SD,40.0,194,2019
Walworth,SD,42.8,324,2019
Yankton,SD,41.8,278,2019
Ziebach,SD,33.1,30,2019
Anderson,TN,43.3,347,2019
Bedford,TN,37.9,119,2019
Benton,TN,47.9,458,2019
Bledsoe,TN,44.1,374,2019
Blount,TN,43.7,361,2019
Bradley,TN,39.5,174,2019
Campbell,TN,44.1,374,2019
Cannon,TN,42.0,287,2019
Carroll,TN,42.5,313,2019
Carter,TN,45.4,412,2019
Cheatham,TN,40.3,208,2019
Chester,TN,37.7,111,2019
Claiborne,TN,43.1,338,2019
Clay,TN,47.3,450,2019
Cocke,TN,45.2,407,2019
Coffee,TN,39.7,183,2019
Crockett,TN,40.7,226,2019
Cumberland,TN,51.0,488,2019
Davidson,TN,34.3,42,2019
