county,state,percentHealthInsurance,percentHealthInsuranceBucket,year
Cumberland,TN,91.1,236,2020
Davidson,TN,88.4,138,2020
Decatur,TN,92.1,277,2020
DeKalb,TN,90.1,195,2020
Dickson,TN,89.7,181,2020
Dyer,TN,91.6,255,2020
Fayette,TN,91.7,260,2020
Fentress,TN,92.8,311,2020
Franklin,TN,90.9,227,2020
Gibson,TN,90.8,224,2020
Giles,TN,91.1,236,2020
Grainger,TN,89.6,177,2020
Greene,TN,90.7,220,2020
Grundy,TN,87.0,104,2020
Hamblen,TN,88.2,133,2020
Hamilton,TN,90.8,224,2020
Hancock,TN,90.5,212,2020
Hardeman,TN,89.1,161,2020
Hardin,TN,87.8,123,2020
Hawkins,TN,91.2,239,2020
Haywood,TN,87.7,120,2020
Henderson,TN,90.4,207,2020
Henry,TN,90.6,217,2020
Hickman,TN,90.9,227,2020
Houston,TN,91.6,255,2020
Humphreys,TN,91.9,269,2020
Jackson,TN,87.4,113,2020
Jefferson,TN,89.7,181,2020
Johnson,TN,87.3,111,2020
Knox,TN,92.3,287,2020
Lake,TN,84.4,58,2020
Lauderdale,TN,90.2,198,2020
Lawrence,TN,85.8,78,2020
Lewis,TN,90.2,198,2020
Lincoln,TN,92.2,282,2020
Loudon,TN,90.0,191,2020
McMinn,TN,89.6,177,2020
McNairy,TN,90.5,212,2020
Macon,TN,89.9,187,2020
Madison,TN,89.7,181,2020
Marion,TN,91.5,251,2020
Marshall,TN,92.2,282,2020
Maury,TN,90.7,220,2020
Meigs,TN,88.8,153,2020
Monroe,TN,90.1,195,2020
Montgomery,TN,92.1,277,2020
Moore,TN,91.9,269,2020
Morgan,TN,88.1,129,2020
Obion,TN,91.4,246,2020
Overton,TN,91.2,239,2020
Perry,TN,85.0,66,2020
Pickett,TN,95.1,433,2020
Polk,TN,86.0,81,2020
Putnam,TN,91.8,264,2020
Rhea,TN,88.6,145,2020
Roane,TN,93.6,348,2020
Robertson,TN,91.5,251,2020
Rutherford,TN,91.0,231,2020
Scott,TN,88.0,127,2020
Sequatchie,TN,88.2,133,2020
Sevier,TN,86.2,85,2020
Shelby,TN,88.5,141,2020
Smith,TN,91.5,251,2020
Stewart,TN,91.7,260,2020
Sullivan,TN,91.2,239,2020
Sumner,TN,92.2,282,2020
Tipton,TN,91.2,239,2020
Trousdale,TN,85.9,80,2020
Unicoi,TN,91.4,246,2020
Union,TN,92.2,282,2020
Van Buren,TN,85.8,78,2020
Warren,TN,87.2,107,2020
Washington,TN,90.7,220,2020
Wayne,TN,87.6,117,2020
Weakley,TN,89.0,157,2020
White,TN,88.9,155,2020
Williamson,TN,94.8,416,2020
Wilson,TN,93.5,344,2020
Anderson,TX,85.5,73,2020
Andrews,TX,79.9,19,2020
Angelina,TX,81.4,29,2020
Aransas,TX,82.3,35,2020
Archer,TX,84.9,65,2020
Armstrong,TX,93.0,320,2020
Atascosa,TX,81.3,27,2020
Austin,TX,85.4,72,2020
Bailey,TX,67.7,1,2020
Bandera,TX,82.9,41,2020
Bastrop,TX,82.5,38,2020
Baylor,TX,85.3,71,2020
Bee,TX,81.4,29,2020
Bell,TX,86.5,92,2020
Bexar,TX,84.1,54,2020
Blanco,TX,85.5,73,2020
Borden,TX,95.1,433,2020
Bosque,TX,83.1,42,2020
Bowie,TX,86.4,90,2020
Brazoria,TX,86.7,96,2020
Brazos,TX,87.9,125,2020
Brewster,TX,81.8,31,2020
Briscoe,TX,78.3,13,2020
Brooks,TX,74.4,6,2020
Brown,TX,85.3,71,2020
Burleson,TX,86.2,85,2020
Burnet,TX,82.9,41,2020
Caldwell,TX,78.5,14,2020
Calhoun,TX,84.4,58,2020
Callahan,TX,82.0,32,2020
Cameron,TX,71.4,3,2020
Camp,TX,82.4,36,2020
Carson,TX,92.1,277,2020
Cass,TX,86.4,90,2020
Castro,TX,77.1,10,2020
Chambers,TX,88.8,153,2020
Cherokee,TX,79.2,16,2020
Childress,TX,83.0,41,2020
Clay,TX,87.3,111,2020
Cochran,TX,76.6,9,2020
Coke,TX,88.6,145,2020
Coleman,TX,75.2,7,2020
Collin,TX,89.5,172,2020
Collingsworth,TX,76.4,9,2020
Colorado,TX,83.9,52,2020
Comal,TX,89.2,164,2020
Comanche,TX,86.4,90,2020
Concho,TX,93.4,341,2020
Cooke,TX,84.7,62,2020
Coryell,TX,89.0,157,2020
Cottle,TX,88.8,153,2020
Crane,TX,81.4,29,2020
Crockett,TX,78.2,13,2020
Crosby,TX,79.7,18,2020
Culberson,TX,73.3,4,2020
Dallam,TX,72.5,3,2020
Dallas,TX,79.2,16,2020
Dawson,TX,83.9,52,2020
Deaf Smith,TX,77.9,12,2020
Delta,TX,90.3,202,2020
Denton,TX,89.2,164,2020
DeWitt,TX,85.9,80,2020
Dickens,TX,82.2,35,2020
Dimmit,TX,78.7,14,2020
Donley,TX,84.6,60,2020
Duval,TX,80.6,22,2020
Eastland,TX,83.3,45,2020
Ector,TX,79.8,18,2020
Edwards,TX,79.0,15,2020
Ellis,TX,84.3,56,2020
El Paso,TX,79.5,17,2020
Erath,TX,85.1,68,2020
Falls,TX,85.4,72,2020
Fannin,TX,82.5,38,2020
Fayette,TX,89.4,168,2020
Fisher,TX,89.6,177,2020
Floyd,TX,76.7,9,2020
Foard,TX,85.5,73,2020
Fort Bend,TX,87.7,120,2020
Franklin,TX,84.5,60,2020
Freestone,TX,86.7,96,2020
Frio,TX,80.6,22,2020
Gaines,TX,70.1,2,2020
Galveston,TX,87.0,104,2020
Garza,TX,90.5,212,2020
Gillespie,TX,80.1,20,2020
Glasscock,TX,78.1,12,2020
Goliad,TX,90.2,198,2020
Gonzales,TX,82.0,32,2020
Gray,TX,79.2,16,2020
Grayson,TX,84.1,54,2020
Gregg,TX,82.2,35,2020
Grimes,TX,84.8,64,2020
Guadalupe,TX,88.3,136,2020
Hale,TX,77.2,10,2020
Hall,TX,78.1,12,2020
Hamilton,TX,83.6,48,2020
Hansford,TX,82.5,38,2020
Hardeman,TX,86.9,101,2020
Hardin,TX,84.0,53,2020
Harris,TX,79.6,17,2020
Harrison,TX,84.4,58,2020
Hartley,TX,81.3,27,2020
Haskell,TX,82.2,35,2020
Hays,TX,86.1,82,2020
Hemphill,TX,77.4,10,2020
Henderson,TX,81.4,29,2020
Hidalgo,TX,69.4,2,2020
Hill,TX,83.4,46,2020
Hockley,TX,81.3,27,2020
Hood,TX,86.4,90,2020
Hopkins,TX,81.4,29,2020
Houston,TX,85.3,71,2020
Howard,TX,83.2,43,2020
Hudspeth,TX,69.4,2,2020
Hunt,TX,84.0,53,2020
Hutchinson,TX,81.9,31,2020
Irion,TX,85.3,71,2020
Jack,TX,84.1,54,2020
Jackson,TX,82.0,32,2020
Jasper,TX,81.0,25,2020
Jeff Davis,TX,75.9,8,2020
Jefferson,TX,80.2,20,2020
Jim Hogg,TX,81.5,29,2020
Jim Wells,TX,83.4,46,2020
Johnson,TX,83.3,45,2020
Jones,TX,82.5,38,2020
Karnes,TX,85.2,69,2020
Kaufman,TX,86.6,94,2020
Kendall,TX,89.6,177,2020
Kenedy,TX,72.6,3,2020
Kent,TX,96.0,474,2020
Kerr,TX,82.8,40,2020
Kimble,TX,80.3,20,2020
King,TX,76.3,8,2020
Kinney,TX,82.7,39,2020
Kleberg,TX,84.5,60,2020
Knox,TX,83.5,47,2020
Lamar,TX,83.1,42,2020
Lamb,TX,76.3,8,2020
Lampasas,TX,86.1,82,2020
La Salle,TX,76.7,9,2020
Lavaca,TX,90.6,217,2020
Lee,TX,84.7,62,2020
Leon,TX,80.9,24,2020
Liberty,TX,76.6,9,2020
Limestone,TX,81.1,26,2020
Lipscomb,TX,80.8,23,2020
Live Oak,TX,82.3,35,2020
Llano,TX,83.3,45,2020
Loving,TX,88.9,155,2020
Lubbock,TX,86.7,96,2020
Lynn,TX,85.9,80,2020
McCulloch,TX,80.9,24,2020
McLennan,TX,85.7,75,2020
McMullen,TX,75.1,7,2020
Madison,TX,84.8,64,2020
Marion,TX,90.0,191,2020
Martin,TX,91.8,264,2020
Mason,TX,85.5,73,2020
Matagorda,TX,82.6,38,2020
Maverick,TX,70.8,2,2020
Medina,TX,86.6,94,2020
Menard,TX,69.2,1,2020
Midland,TX,83.2,43,2020
Milam,TX,84.3,56,2020
Mills,TX,79.4,17,2020
Mitchell,TX,82.7,39,2020
Montague,TX,84.8,64,2020
Montgomery,TX,85.3,71,2020
Moore,TX,80.4,21,2020
Morris,TX,87.5,115,2020
Motley,TX,81.1,26,2020
Nacogdoches,TX,82.2,35,2020
Navarro,TX,82.4,36,2020
Newton,TX,78.8,15,2020
Nolan,TX,82.9,41,2020
Nueces,TX,82.3,35,2020
Ochiltree,TX,76.4,9,2020
Oldham,TX,88.8,153,2020
Orange,TX,83.8,51,2020
Palo Pinto,TX,83.0,41,2020
Panola,TX,83.7,49,2020
Parker,TX,85.9,80,2020
Parmer,TX,83.7,49,2020
Pecos,TX,80.9,24,2020
Polk,TX,82.2,35,2020
Potter,TX,77.9,12,2020
Presidio,TX,74.8,6,2020
Rains,TX,81.9,31,2020
Randall,TX,90.4,207,2020
Reagan,TX,77.9,12,2020
Real,TX,77.3,10,2020
Red River,TX,85.4,72,2020
Reeves,TX,78.7,14,2020
Refugio,TX,85.8,78,2020
Roberts,TX,89.9,187,2020
Robertson,TX,86.1,82,2020
Rockwall,TX,90.7,220,2020
Runnels,TX,87.0,104,2020
Rusk,TX,83.3,45,2020
Sabine,TX,88.1,129,2020
San Augustine,TX,84.8,64,2020
San Jacinto,TX,81.4,29,2020
San Patricio,TX,83.6,48,2020
San Saba,TX,75.5,7,2020
Schleicher,TX,74.4,6,2020
Scurry,TX,80.3,20,2020
Shackelford,TX,84.9,65,2020
Shelby,TX,78.3,13,2020
Sherman,TX,82.7,39,2020
Smith,TX,83.5,47,2020
Somervell,TX,86.2,85,2020
Starr,TX,66.6,1,2020
Stephens,TX,79.9,19,2020
Sterling,TX,64.8,1,2020
Stonewall,TX,79.7,18,2020
Sutton,TX,82.7,39,2020
Swisher,TX,78.3,13,2020
Tarrant,TX,83.6,48,2020
Taylor,TX,85.8,78,2020
Terrell,TX,90.3,202,2020
Terry,TX,75.0,6,2020
Throckmorton,TX,85.3,71,2020
Titus,TX,81.9,31,2020
Tom Green,TX,86.7,96,2020
Travis,TX,87.7,120,2020
Trinity,TX,80.8,23,2020
Tyler,TX,82.8,40,2020
Upshur,TX,84.9,65,2020
Upton,TX,92.5,296,2020
Uvalde,TX,79.8,18,2020
Val Verde,TX,78.2,13,2020
Van Zandt,TX,82.5,38,2020
Victoria,TX,82.7,39,2020
Walker,TX,87.7,120,2020
Waller,TX,80.2,20,2020
Ward,TX,84.0,53,2020
Washington,TX,88.3,136,2020
Webb,TX,71.3,3,2020
Wharton,TX,80.8,23,2020
Wheeler,TX,78.9,15,2020
Wichita,TX,85.2,69,2020
Wilbarger,TX,87.4,113,2020
Willacy,TX,72.9,3,2020
Williamson,TX,90.4,207,2020
Wilson,TX,86.2,85,2020
Winkler,TX,75.2,7,2020
Wise,TX,82.9,41,2020
Wood,TX,84.2,54,2020
Yoakum,TX,74.4,6,2020
Young,TX,81.0,25,2020
Zapata,TX,74.1,5,2020
Zavala,TX,83.8,51,2020
Beaver,UT,89.7,181,2020
Box Elder,UT,92.1,277,2020
Cache,UT,93.1,324,2020
Carbon,UT,90.6,217,2020
Daggett,UT,94.6,405,2020
Davis,UT,94.1,376,2020
Duchesne,UT,86.5,92,2020
Emery,UT,93.4,341,2020
Garfield,UT,83.4,46,2020
Grand,UT,83.7,49,2020
Iron,UT,88.6,145,2020
Juab,UT,90.4,207,2020
Kane,UT,88.3,136,2020
Millard,UT,88.9,155,2020
Morgan,UT,94.4,393,2020
Piute,UT,81.4,29,2020
Rich,UT,90.8,224,2020
Salt Lake,UT,90.0,191,2020
San Juan,UT,79.8,18,2020
Sanpete,UT,88.2,133,2020
Sevier,UT,90.5,212,2020
Summit,UT,93.5,344,2020
Tooele,UT,92.4,291,2020
Uintah,UT,84.4,58,2020
Utah,UT,92.3,287,2020
Wasatch,UT,93.7,352,2020
Washington,UT,88.1,129,2020
Wayne,UT,84.3,56,2020
Weber,UT,91.4,246,2020
Addison,VT,94.6,405,2020
Bennington,VT,95.7,461,2020
Caledonia,VT,95.7,461,2020
Chittenden,VT,96.8,500,2020
Essex,VT,94.8,416,2020
Franklin,VT,96.6,494,2020
Grand Isle,VT,96.6,494,2020
Lamoille,VT,94.2,382,2020
Orange,VT,95.5,453,2020
Orleans,VT,96.8,500,2020
Rutland,VT,95.4,448,2020
Washington,VT,96.7,497,2020
Windham,VT,94.7,411,2020
Windsor,VT,95.4,448,2020
Accomack,VA,86.0,81,2020
Albemarle,VA,93.6,348,2020
Alleghany,VA,94.5,400,2020
Amelia,VA,93.2,330,2020
Amherst,VA,91.3,243,2020
Appomattox,VA,92.3,287,2020
Arlington,VA,94.0,370,2020
Augusta,VA,92.6,300,2020
Bath,VA,90.3,202,2020
Bedford,VA,93.7,352,2020
Bland,VA,92.5,296,2020
Botetourt,VA,95.0,426,2020
Brunswick,VA,91.8,264,2020
Buchanan,VA,90.0,191,2020
Buckingham,VA,89.6,177,2020
Campbell,VA,91.8,264,2020
Caroline,VA,93.7,352,2020
Carroll,VA,88.6,145,2020
Charles City,VA,92.1,277,2020
Charlotte,VA,88.2,133,2020
Chesterfield,VA,92.5,296,2020
Clarke,VA,91.3,243,2020
Craig,VA,94.8,416,2020
Culpeper,VA,90.4,207,2020
Cumberland,VA,88.3,136,2020
Dickenson,VA,91.6,255,2020
Dinwiddie,VA,91.2,239,2020
Essex,VA,89.8,183,2020
Fairfax,VA,93.3,335,2020
Fauquier,VA,92.1,277,2020
Floyd,VA,91.1,236,2020
Fluvanna,VA,91.7,260,2020
Franklin,VA,95.3,443,2020
Frederick,VA,91.7,260,2020
Giles,VA,91.9,269,2020
Gloucester,VA,93.8,358,2020
Goochland,VA,96.2,481,2020
Grayson,VA,87.4,113,2020
Greene,VA,89.1,161,2020
Greensville,VA,89.1,161,2020
Halifax,VA,92.7,307,2020
Hanover,VA,95.1,433,2020
Henrico,VA,92.7,307,2020
Henry,VA,90.5,212,2020
Highland,VA,92.1,277,2020
Isle of Wight,VA,92.7,307,2020
James City,VA,94.6,405,2020
King and Queen,VA,94.9,420,2020
King George,VA,95.3,443,2020
King William,VA,94.8,416,2020
Lancaster,VA,90.5,212,2020
Lee,VA,87.6,117,2020
Loudoun,VA,94.5,400,2020
Louisa,VA,91.2,239,2020
Lunenburg,VA,92.1,277,2020
Madison,VA,92.6,300,2020
Mathews,VA,89.1,161,2020
Mecklenburg,VA,91.6,255,2020
Middlesex,VA,91.8,264,2020
Montgomery,VA,94.1,376,2020
Nelson,VA,91.8,264,2020
New Kent,VA,94.4,393,2020
Northampton,VA,90.1,195,2020
Northumberland,VA,90.2,198,2020
Nottoway,VA,86.3,87,2020
Orange,VA,92.1,277,2020
Page,VA,87.7,120,2020
Patrick,VA,91.4,246,2020
Pittsylvania,VA,92.2,282,2020
Powhatan,VA,94.7,411,2020
Prince Edward,VA,91.3,243,2020
Prince George,VA,94.8,416,2020
Prince William,VA,89.3,166,2020
Pulaski,VA,93.6,348,2020
Rappahannock,VA,86.5,92,2020
Richmond,VA,88.5,141,2020
Roanoke,VA,88.9,155,2020
Rockbridge,VA,93.0,320,2020
Rockingham,VA,89.9,187,2020
Russell,VA,91.9,269,2020
Scott,VA,91.1,236,2020
Shenandoah,VA,92.6,300,2020
Smyth,VA,91.1,236,2020
Southampton,VA,94.0,370,2020
Spotsylvania,VA,92.4,291,2020
Stafford,VA,92.2,282,2020
Surry,VA,90.6,217,2020
Sussex,VA,91.1,236,2020
Tazewell,VA,91.7,260,2020
Warren,VA,89.7,181,2020
Washington,VA,91.2,239,2020
Westmoreland,VA,87.7,120,2020
Wise,VA,89.1,161,2020
Wythe,VA,92.0,272,2020
York,VA,96.5,491,2020
Alexandria,VA,90.4,207,2020
Bristol,VA,88.7,149,2020
Buena Vista,VA,90.7,220,2020
Charlottesville,VA,91.9,269,2020
Chesapeake,VA,93.2,330,2020
Colonial Heights,VA,92.6,300,2020
Covington,VA,92.8,311,2020
Danville,VA,90.0,191,2020
Emporia,VA,88.1,129,2020
Falls Church,VA,97.4,507,2020
Fredericksburg,VA,90.1,195,2020
Galax,VA,79.6,17,2020
Hampton,VA,92.5,296,2020
Harrisonburg,VA,88.7,149,2020
Hopewell,VA,91.5,251,2020
Lexington,VA,95.2,440,2020
Lynchburg,VA,91.5,251,2020
Manassas,VA,83.3,45,2020
Manassas Park,VA,82.8,40,2020
Martinsville,VA,89.9,187,2020
Newport News,VA,89.3,166,2020
Norfolk,VA,88.6,145,2020
Norton,VA,92.5,296,2020
Petersburg,VA,87.7,120,2020
Poquoson,VA,96.8,500,2020
Portsmouth,VA,90.6,217,2020
Radford,VA,93.1,324,2020
Salem,VA,94.0,370,2020
Staunton,VA,90.6,217,2020
Suffolk,VA,93.3,335,2020
Virginia Beach,VA,92.6,300,2020
Waynesboro,VA,90.0,191,2020
Williamsburg,VA,91.6,255,2020
Winchester,VA,89.4,168,2020
Adams,WA,84.1,54,2020
Asotin,WA,93.8,358,2020
Benton,WA,92.9,315,2020
Chelan,WA,90.9,227,2020
Clallam,WA,92.5,296,2020
Clark,WA,93.9,363,2020
Columbia,WA,93.4,341,2020
Cowlitz,WA,95.0,426,2020
Douglas,WA,88.9,155,2020
Ferry,WA,93.2,330,2020
Franklin,WA,85.9,80,2020
Garfield,WA,93.6,348,2020
Grant,WA,88.2,133,2020
Grays Harbor,WA,93.2,330,2020
Island,WA,95.2,440,2020
Jefferson,WA,94.7,411,2020
King,WA,94.7,411,2020
Kitsap,WA,95.3,443,2020
Kittitas,WA,95.4,448,2020
Klickitat,WA,93.8,358,2020
Lewis,WA,92.8,311,2020
Lincoln,WA,96.6,494,2020
Mason,WA,93.8,358,2020
Okanogan,WA,88.7,149,2020
Pacific,WA,95.0,426,2020
Pend Oreille,WA,93.1,324,2020
Pierce,WA,94.1,376,2020
San Juan,WA,93.0,320,2020
Skagit,WA,93.2,330,2020
Skamania,WA,95.2,440,2020
Snohomish,WA,93.9,363,2020
Spokane,WA,94.8,416,2020
Stevens,WA,93.2,330,2020
Thurston,WA,95.3,443,2020
Wahkiakum,WA,95.5,453,2020
Walla Walla,WA,92.4,291,2020
Whatcom,WA,94.1,376,2020
Whitman,WA,95.6,456,2020
Yakima,WA,87.8,123,2020
Barbour,WV,95.6,456,2020
Berkeley,WV,94.0,370,2020
Boone,WV,95.1,433,2020
Braxton,WV,95.5,453,2020
Brooke,WV,95.0,426,2020
Cabell,WV,92.5,296,2020
Calhoun,WV,94.1,376,2020
Clay,WV,96.4,489,2020
Doddridge,WV,94.2,382,2020
Fayette,WV,92.7,307,2020
Gilmer,WV,90.7,220,2020
Grant,WV,91.7,260,2020
Greenbrier,WV,93.4,341,2020
Hampshire,WV,89.6,177,2020
Hancock,WV,92.5,296,2020
Hardy,WV,95.2,440,2020
Harrison,WV,93.6,348,2020
Jackson,WV,93.3,335,2020
Jefferson,WV,94.9,420,2020
Kanawha,WV,94.3,387,2020
Lewis,WV,93.3,335,2020
Lincoln,WV,95.3,443,2020
Logan,WV,92.4,291,2020
McDowell,WV,95.1,433,2020
Marion,WV,94.1,376,2020
Marshall,WV,93.0,320,2020
Mason,WV,93.8,358,2020
Mercer,WV,94.0,370,2020
Mineral,WV,94.5,400,2020
Mingo,WV,92.7,307,2020
Monongalia,WV,94.2,382,2020
Monroe,WV,88.6,145,2020
Morgan,WV,94.4,393,2020
Nicholas,WV,93.9,363,2020
Ohio,WV,95.1,433,2020
Pendleton,WV,95.2,440,2020
Pleasants,WV,92.2,282,2020
Pocahontas,WV,95.1,433,2020
Preston,WV,93.5,344,2020
Putnam,WV,94.0,370,2020
Raleigh,WV,94.5,400,2020
Randolph,WV,92.7,307,2020
Ritchie,WV,92.3,287,2020
Roane,WV,94.8,416,2020
Summers,WV,95.7,461,2020
Taylor,WV,94.4,393,2020
Tucker,WV,94.6,405,2020
Tyler,WV,92.0,272,2020
Upshur,WV,92.3,287,2020
Wayne,WV,93.5,344,2020
Webster,WV,94.5,400,2020
Wetzel,WV,94.3,387,2020
Wirt,WV,95.9,471,2020
Wood,WV,93.8,358,2020
Wyoming,WV,95.5,453,2020
Adams,WI,95.2,440,2020
Ashland,WI,95.0,426,2020
Barron,WI,92.4,291,2020
Bayfield,WI,94.2,382,2020
Brown,WI,94.8,416,2020
Buffalo,WI,94.1,376,2020
Burnett,WI,92.7,307,2020
Calumet,WI,96.8,500,2020
Chippewa,WI,94.8,416,2020
Clark,WI,79.6,17,2020
Columbia,WI,94.8,416,2020
Crawford,WI,93.0,320,2020
Dane,WI,96.4,489,2020
Dodge,WI,96.1,478,2020
Door,WI,96.1,478,2020
Douglas,WI,94.1,376,2020
Dunn,WI,93.2,330,2020
Eau Claire,WI,92.8,311,2020
Florence,WI,92.7,307,2020
Fond du Lac,WI,95.8,466,2020
Forest,WI,91.0,231,2020
Grant,WI,93.4,341,2020
Green,WI,95.6,456,2020
Green Lake,WI,91.7,260,2020
Iowa,WI,96.6,494,2020
Iron,WI,94.4,393,2020
Jackson,WI,91.3,243,2020
Jefferson,WI,95.8,466,2020
Juneau,WI,93.4,341,2020
Kenosha,WI,93.3,335,2020
Kewaunee,WI,96.0,474,2020
La Crosse,WI,95.6,456,2020
Lafayette,WI,91.1,236,2020
Langlade,WI,94.5,400,2020
Lincoln,WI,96.2,481,2020
Manitowoc,WI,95.9,471,2020
Marathon,WI,94.0,370,2020
Marinette,WI,95.1,433,2020
Marquette,WI,93.9,363,2020
Menominee,WI,74.6,6,2020
Milwaukee,WI,92.8,311,2020
Monroe,WI,91.0,231,2020
Oconto,WI,96.0,474,2020
Oneida,WI,95.1,433,2020
Outagamie,WI,95.2,440,2020
Ozaukee,WI,97.3,506,2020
Pepin,WI,91.9,269,2020
Pierce,WI,95.8,466,2020
Polk,WI,94.2,382,2020
Portage,WI,95.1,433,2020
Price,WI,94.5,400,2020
Racine,WI,95.1,433,2020
Richland,WI,91.4,246,2020
Rock,WI,94.3,387,2020
Rusk,WI,92.6,300,2020
St. Croix,WI,96.3,485,2020
Sauk,WI,93.6,348,2020
Sawyer,WI,92.4,291,2020
Shawano,WI,93.4,341,2020
Sheboygan,WI,95.9,471,2020
Taylor,WI,92.5,296,2020
Trempealeau,WI,92.3,287,2020
Vernon,WI,85.9,80,2020
Vilas,WI,93.2,330,2020
Walworth,WI,93.6,348,2020
Washburn,WI,94.0,370,2020
Washington,WI,96.3,485,2020
Waukesha,WI,96.7,497,2020
Waupaca,WI,93.7,352,2020
Waushara,WI,92.3,287,2020
Winnebago,WI,95.4,448,2020
Wood,WI,95.5,453,2020
Albany,WY,91.5,251,2020
Big Horn,WY,86.4,90,2020
Campbell,WY,88.4,138,2020
Carbon,WY,87.6,117,2020
Converse,WY,90.8,224,2020
Crook,WY,91.7,260,2020
Fremont,WY,80.7,23,2020
Goshen,WY,89.2,164,2020
Hot Springs,WY,86.5,92,2020
Johnson,WY,87.3,111,2020
Laramie,WY,92.2,282,2020
Lincoln,WY,86.7,96,2020
Natrona,WY,87.7,120,2020
Niobrara,WY,89.8,183,2020
Park,WY,87.8,123,2020
Platte,WY,90.6,217,2020
Sheridan,WY,88.6,145,2020
Sublette,WY,85.8,78,2020
Sweetwater,WY,88.2,133,2020
Teton,WY,88.6,145,2020
Uinta,WY,88.7,149,2020
Washakie,WY,87.8,123,2020
Weston,WY,88.2,133,2020
Adjuntas,,93.5,344,2020
Aguada,,94.4,393,2020
Aguadilla,,94.8,416,2020
Aguas Buenas,,92.4,291,2020
Aibonito,,95.7,461,2020
Añasco,,95.5,453,2020
Arecibo,,93.8,358,2020
Arroyo,,96.0,474,2020
Barceloneta,,94.1,376,2020
Barranquitas,,95.8,466,2020
Bayamón,,91.8,264,2020
Cabo Rojo,,95.0,426,2020
Caguas,,93.2,330,2020
Camuy,,94.6,405,2020
Canóvanas,,88.7,149,2020
Carolina,,91.7,260,2020
Cataño,,92.5,296,2020
Cayey,,92.9,315,2020
Ceiba,,94.8,416,2020
Ciales,,95.8,466,2020
Cidra,,94.7,411,2020
Coamo,,95.8,466,2020
Comerío,,93.8,358,2020
Corozal,,94.1,376,2020
Culebra,,87.4,113,2020
Dorado,,94.2,382,2020
Fajardo,,91.5,251,2020
Florida,,96.1,478,2020
Guánica,,95.8,466,2020
Guayama,,93.7,352,2020
Guayanilla,,96.4,489,2020
Guaynabo,,93.1,324,2020
Gurabo,,91.9,269,2020
Hatillo,,93.4,341,2020
Hormigueros,,96.1,478,2020
Humacao,,95.6,456,2020
Isabela,,94.0,370,2020
Jayuya,,93.0,320,2020
Juana Díaz,,94.7,411,2020
Juncos,,90.2,198,2020
Lajas,,95.2,440,2020
Lares,,94.1,376,2020
Las Marías,,97.0,503,2020
Las Piedras,,93.1,324,2020
Loíza,,90.6,217,2020
Luquillo,,91.3,243,2020
Manatí,,92.1,277,2020
Maricao,,96.7,497,2020
Maunabo,,92.6,300,2020
Mayagüez,,95.0,426,2020
Moca,,95.1,433,2020
Morovis,,93.9,363,2020
Naguabo,,93.0,320,2020
Naranjito,,95.2,440,2020
Orocovis,,95.9,471,2020
Patillas,,93.4,341,2020
Peñuelas,,96.4,489,2020
Ponce,,94.4,393,2020
Quebradillas,,95.7,461,2020
Rincón,,94.9,420,2020
Río Grande,,91.9,269,2020
Sabana Grande,,93.9,363,2020
Salinas,,93.3,335,2020
San Germán,,95.2,440,2020
San Juan,,90.5,212,2020
San Lorenzo,,94.1,376,2020
San Sebastián,,95.4,448,2020
Santa Isabel,,91.1,236,2020
Toa Alta,,93.5,344,2020
Toa Baja,,92.3,287,2020
Trujillo Alto,,92.2,282,2020
Utuado,,92.9,315,2020
Vega Alta,,94.3,387,2020
Vega Baja,,90.4,207,2020
Vieques,,84.6,60,2020
Villalba,,96.5,491,2020
Yabucoa,,94.4,393,2020
Yauco,,94.1,376,2020
