county,state,percentNeedOpioidTreatment,percentNeedOpioidTreatmentBucket,year
Meagher,MT,90.8,383,2020
Mineral,MT,89.83,343,2020
Missoula,MT,89.83,343,2020
Musselshell,MT,89.52,323,2020
Park,MT,90.8,383,2020
Petroleum,MT,89.52,323,2020
Phillips,MT,86.4,130,2020
Pondera,MT,93.33,485,2020
Powder River,MT,86.4,130,2020
Powell,MT,90.8,383,2020
Prairie,MT,86.4,130,2020
Ravalli,MT,89.83,343,2020
Richland,MT,86.4,130,2020
Roosevelt,MT,86.4,130,2020
Rosebud,MT,86.4,130,2020
Sanders,MT,89.83,343,2020
Sheridan,MT,86.4,130,2020
Silver Bow,MT,90.8,383,2020
Stillwater,MT,89.52,323,2020
Sweet Grass,MT,89.52,323,2020
Teton,MT,93.33,485,2020
Toole,MT,93.33,485,2020
Treasure,MT,86.4,130,2020
Valley,MT,86.4,130,2020
Wheatland,MT,89.52,323,2020
Wibaux,MT,86.4,130,2020
Yellowstone,MT,89.52,323,2020
Adams,NE,90.83,391,2020
Antelope,NE,89.55,327,2020
Arthur,NE,84.8,71,2020
Banner,NE,85.23,85,2020
Blaine,NE,90.83,391,2020
Boone,NE,89.55,327,2020
Box Butte,NE,85.23,85,2020
Boyd,NE,89.55,327,2020
Brown,NE,89.55,327,2020
Buffalo,NE,90.83,391,2020
Burt,NE,89.55,327,2020
Butler,NE,92.15,437,2020
Cass,NE,87.22,173,2020
Cedar,NE,89.55,327,2020
Chase,NE,84.8,71,2020
Cherry,NE,89.55,327,2020
Cheyenne,NE,85.23,85,2020
Clay,NE,90.83,391,2020
Colfax,NE,89.55,327,2020
Cuming,NE,89.55,327,2020
Custer,NE,90.83,391,2020
Dakota,NE,89.55,327,2020
Dawes,NE,85.23,85,2020
Dawson,NE,84.8,71,2020
Deuel,NE,85.23,85,2020
Dixon,NE,89.55,327,2020
Dodge,NE,87.22,173,2020
Douglas,NE,87.22,173,2020
Dundy,NE,84.8,71,2020
Fillmore,NE,92.15,437,2020
Franklin,NE,90.83,391,2020
Frontier,NE,84.8,71,2020
Furnas,NE,90.83,391,2020
Gage,NE,92.15,437,2020
Garden,NE,85.23,85,2020
Garfield,NE,90.83,391,2020
Gosper,NE,84.8,71,2020
Grant,NE,84.8,71,2020
Greeley,NE,90.83,391,2020
Hall,NE,90.83,391,2020
Hamilton,NE,90.83,391,2020
Harlan,NE,90.83,391,2020
Hayes,NE,84.8,71,2020
Hitchcock,NE,84.8,71,2020
Holt,NE,89.55,327,2020
Hooker,NE,84.8,71,2020
Howard,NE,90.83,391,2020
Jefferson,NE,92.15,437,2020
Johnson,NE,92.15,437,2020
Kearney,NE,90.83,391,2020
Keith,NE,84.8,71,2020
Keya Paha,NE,89.55,327,2020
Kimball,NE,85.23,85,2020
Knox,NE,89.55,327,2020
Lancaster,NE,92.15,437,2020
Lincoln,NE,84.8,71,2020
Logan,NE,84.8,71,2020
Loup,NE,90.83,391,2020
McPherson,NE,84.8,71,2020
Madison,NE,89.55,327,2020
Merrick,NE,90.83,391,2020
Morrill,NE,85.23,85,2020
Nance,NE,89.55,327,2020
Nemaha,NE,92.15,437,2020
Nuckolls,NE,90.83,391,2020
Otoe,NE,92.15,437,2020
Pawnee,NE,92.15,437,2020
Perkins,NE,84.8,71,2020
Phelps,NE,90.83,391,2020
Pierce,NE,89.55,327,2020
Platte,NE,89.55,327,2020
Polk,NE,92.15,437,2020
Red Willow,NE,84.8,71,2020
Richardson,NE,92.15,437,2020
Rock,NE,89.55,327,2020
Saline,NE,92.15,437,2020
Sarpy,NE,87.22,173,2020
Saunders,NE,92.15,437,2020
Scotts Bluff,NE,85.23,85,2020
Seward,NE,92.15,437,2020
Sheridan,NE,85.23,85,2020
Sherman,NE,90.83,391,2020
Sioux,NE,85.23,85,2020
Stanton,NE,89.55,327,2020
Thayer,NE,92.15,437,2020
Thomas,NE,84.8,71,2020
Thurston,NE,89.55,327,2020
Valley,NE,90.83,391,2020
Washington,NE,87.22,173,2020
Wayne,NE,89.55,327,2020
Webster,NE,90.83,391,2020
Wheeler,NE,90.83,391,2020
York,NE,92.15,437,2020
Churchill,NV,86.75,158,2020
Clark,NV,89.51,322,2020
Douglas,NV,84.91,77,2020
Elko,NV,86.75,158,2020
Esmeralda,NV,86.75,158,2020
Eureka,NV,86.75,158,2020
Humboldt,NV,86.75,158,2020
Lander,NV,86.75,158,2020
Lincoln,NV,86.75,158,2020
Lyon,NV,84.91,77,2020
Mineral,NV,86.75,158,2020
Nye,NV,86.75,158,2020
Pershing,NV,86.75,158,2020
Storey,NV,86.75,158,2020
Washoe,NV,88.81,267,2020
White Pine,NV,86.75,158,2020
Carson,NV,84.91,77,2020
Belknap,NH,91.58,416,2020
Carroll,NH,86.91,163,2020
Cheshire,NH,87.21,173,2020
Coos,NH,86.91,163,2020
Grafton,NH,86.91,163,2020
Hillsborough,NH,87.21,173,2020
Merrimack,NH,85.87,104,2020
Rockingham,NH,89.22,300,2020
Strafford,NH,91.58,416,2020
Sullivan,NH,85.87,104,2020
Atlantic,NJ,86.69,154,2020
Bergen,NJ,88.56,247,2020
Burlington,NJ,86.69,154,2020
Camden,NJ,86.69,154,2020
Cape May,NJ,86.69,154,2020
Cumberland,NJ,86.69,154,2020
Essex,NJ,87.06,166,2020
Gloucester,NJ,86.69,154,2020
Hudson,NJ,88.56,247,2020
Hunterdon,NJ,85.14,80,2020
Mercer,NJ,85.14,80,2020
Middlesex,NJ,87.06,166,2020
Monmouth,NJ,85.14,80,2020
Morris,NJ,88.56,247,2020
Ocean,NJ,85.14,80,2020
Passaic,NJ,88.56,247,2020
Salem,NJ,86.69,154,2020
Somerset,NJ,85.14,80,2020
Sussex,NJ,88.56,247,2020
Union,NJ,87.06,166,2020
Warren,NJ,88.56,247,2020
Bernalillo,NM,86.06,109,2020
Catron,NM,83.85,44,2020
Chaves,NM,86.85,161,2020
Cibola,NM,87.06,166,2020
Colfax,NM,82.66,27,2020
Curry,NM,86.85,161,2020
De Baca,NM,86.85,161,2020
Dona Ana,NM,83.85,44,2020
Eddy,NM,86.85,161,2020
Grant,NM,83.85,44,2020
Guadalupe,NM,82.66,27,2020
Harding,NM,86.85,161,2020
Hidalgo,NM,83.85,44,2020
Lea,NM,86.85,161,2020
Lincoln,NM,83.85,44,2020
Los Alamos,NM,82.66,27,2020
Luna,NM,83.85,44,2020
McKinley,NM,87.06,166,2020
Mora,NM,82.66,27,2020
Otero,NM,83.85,44,2020
Quay,NM,86.85,161,2020
Rio Arriba,NM,82.66,27,2020
Roosevelt,NM,86.85,161,2020
Sandoval,NM,87.06,166,2020
San Juan,NM,87.06,166,2020
San Miguel,NM,82.66,27,2020
Santa Fe,NM,82.66,27,2020
Sierra,NM,83.85,44,2020
Socorro,NM,83.85,44,2020
Taos,NM,82.66,27,2020
Torrance,NM,83.85,44,2020
Union,NM,82.66,27,2020
Valencia,NM,87.06,166,2020
Albany,NY,83.99,55,2020
Allegany,NY,83.5,40,2020
Bronx,NY,90.23,354,2020
Broome,NY,88.85,268,2020
Cattaraugus,NY,83.5,40,2020
Cayuga,NY,84.1,60,2020
Chautauqua,NY,83.5,40,2020
Chemung,NY,88.85,268,2020
Chenango,NY,84.1,60,2020
Clinton,NY,87.04,164,2020
Columbia,NY,84.1,60,2020
Cortland,NY,84.1,60,2020
Delaware,NY,84.1,60,2020
Dutchess,NY,86.64,147,2020
Erie,NY,84.52,63,2020
Essex,NY,87.04,164,2020
Franklin,NY,87.04,164,2020
Fulton,NY,87.04,164,2020
Genesee,NY,83.5,40,2020
Greene,NY,84.1,60,2020
Hamilton,NY,87.04,164,2020
Herkimer,NY,83.45,39,2020
Jefferson,NY,87.04,164,2020
Kings,NY,93.31,483,2020
Lewis,NY,87.04,164,2020
Livingston,NY,84.9,74,2020
Madison,NY,83.45,39,2020
Monroe,NY,84.9,74,2020
Montgomery,NY,87.04,164,2020
Nassau,NY,87.69,193,2020
New York,NY,95.38,498,2020
Niagara,NY,84.52,63,2020
Oneida,NY,83.45,39,2020
Onondaga,NY,83.45,39,2020
Ontario,NY,84.9,74,2020
Orange,NY,86.64,147,2020
Orleans,NY,84.9,74,2020
Oswego,NY,83.45,39,2020
Otsego,NY,84.1,60,2020
Putnam,NY,87.88,212,2020
Queens,NY,97.98,511,2020
Rensselaer,NY,83.99,55,2020
Richmond,NY,93.31,483,2020
Rockland,NY,87.88,212,2020
St. Lawrence,NY,87.04,164,2020
Saratoga,NY,83.99,55,2020
Schenectady,NY,83.99,55,2020
Schoharie,NY,83.99,55,2020
Schuyler,NY,83.5,40,2020
Seneca,NY,83.5,40,2020
Steuben,NY,83.5,40,2020
Suffolk,NY,87.69,193,2020
Sullivan,NY,84.1,60,2020
Tioga,NY,88.85,268,2020
Tompkins,NY,88.85,268,2020
Ulster,NY,86.64,147,2020
Warren,NY,83.99,55,2020
Washington,NY,83.99,55,2020
Wayne,NY,84.9,74,2020
Westchester,NY,87.88,212,2020
Wyoming,NY,83.5,40,2020
Yates,NY,83.5,40,2020
Alamance,NC,92.33,449,2020
Alexander,NC,90.53,366,2020
Alleghany,NC,90.53,366,2020
Anson,NC,88.2,219,2020
Ashe,NC,90.53,366,2020
Avery,NC,90.53,366,2020
Beaufort,NC,90.83,391,2020
Bertie,NC,90.83,391,2020
Bladen,NC,90.26,356,2020
Brunswick,NC,90.83,391,2020
Buncombe,NC,85.44,86,2020
Burke,NC,86.65,148,2020
Cabarrus,NC,86.78,159,2020
Caldwell,NC,90.53,366,2020
Camden,NC,90.83,391,2020
Carteret,NC,90.83,391,2020
Caswell,NC,92.33,449,2020
Catawba,NC,86.65,148,2020
Chatham,NC,92.33,449,2020
Cherokee,NC,90.53,366,2020
Chowan,NC,90.83,391,2020
Clay,NC,90.53,366,2020
Cleveland,NC,86.65,148,2020
Columbus,NC,90.26,356,2020
Craven,NC,90.83,391,2020
Cumberland,NC,86.19,116,2020
Currituck,NC,90.83,391,2020
Dare,NC,90.83,391,2020
Davidson,NC,86.78,159,2020
Davie,NC,90.49,364,2020
Duplin,NC,90.26,356,2020
Durham,NC,86.19,116,2020
Edgecombe,NC,90.26,356,2020
Forsyth,NC,90.49,364,2020
Franklin,NC,92.33,449,2020
Gaston,NC,86.65,148,2020
Gates,NC,90.83,391,2020
Graham,NC,90.53,366,2020
Granville,NC,92.33,449,2020
Greene,NC,90.26,356,2020
Guilford,NC,89.38,319,2020
Halifax,NC,92.33,449,2020
Harnett,NC,88.2,219,2020
Haywood,NC,90.53,366,2020
Henderson,NC,85.44,86,2020
Hertford,NC,90.83,391,2020
Hoke,NC,88.2,219,2020
Hyde,NC,90.83,391,2020
Iredell,NC,86.65,148,2020
Jackson,NC,90.53,366,2020
Johnston,NC,86.19,116,2020
Jones,NC,90.83,391,2020
Lee,NC,88.2,219,2020
Lenoir,NC,90.26,356,2020
Lincoln,NC,86.65,148,2020
McDowell,NC,90.53,366,2020
Macon,NC,90.53,366,2020
Madison,NC,85.44,86,2020
Martin,NC,90.83,391,2020
Mecklenburg,NC,88.68,257,2020
Mitchell,NC,85.44,86,2020
Montgomery,NC,88.2,219,2020
Moore,NC,88.2,219,2020
Nash,NC,90.26,356,2020
New Hanover,NC,90.83,391,2020
Northampton,NC,90.83,391,2020
Onslow,NC,90.83,391,2020
Orange,NC,92.33,449,2020
Pamlico,NC,90.83,391,2020
Pasquotank,NC,90.83,391,2020
Pender,NC,90.83,391,2020
Perquimans,NC,90.83,391,2020
Person,NC,92.33,449,2020
Pitt,NC,90.83,391,2020
Polk,NC,85.44,86,2020
Randolph,NC,88.2,219,2020
Richmond,NC,88.2,219,2020
Robeson,NC,90.26,356,2020
Rockingham,NC,90.49,364,2020
Rowan,NC,86.78,159,2020
Rutherford,NC,85.44,86,2020
Sampson,NC,90.26,356,2020
Scotland,NC,90.26,356,2020
Stanly,NC,86.78,159,2020
Stokes,NC,90.49,364,2020
Surry,NC,86.65,148,2020
Swain,NC,90.53,366,2020
Transylvania,NC,85.44,86,2020
Tyrrell,NC,90.83,391,2020
Union,NC,86.78,159,2020
Vance,NC,92.33,449,2020
Wake,NC,89.82,340,2020
Warren,NC,92.33,449,2020
Washington,NC,90.83,391,2020
Watauga,NC,90.53,366,2020
Wayne,NC,90.26,356,2020
Wilkes,NC,90.53,366,2020
Wilson,NC,90.26,356,2020
Yadkin,NC,86.65,148,2020
Yancey,NC,85.44,86,2020
Adams,ND,84.91,77,2020
Barnes,ND,84.72,65,2020
Benson,ND,83.8,43,2020
Billings,ND,84.91,77,2020
Bottineau,ND,87.65,191,2020
Bowman,ND,84.91,77,2020
Burke,ND,87.65,191,2020
Burleigh,ND,84.91,77,2020
Cass,ND,88.71,258,2020
Cavalier,ND,83.8,43,2020
Dickey,ND,84.72,65,2020
Divide,ND,81.78,18,2020
Dunn,ND,84.91,77,2020
Eddy,ND,83.8,43,2020
Emmons,ND,84.91,77,2020
Foster,ND,84.72,65,2020
Golden Valley,ND,84.91,77,2020
Grand Forks,ND,84.54,63,2020
Grant,ND,84.91,77,2020
Griggs,ND,84.72,65,2020
Hettinger,ND,84.91,77,2020
Kidder,ND,84.91,77,2020
LaMoure,ND,84.72,65,2020
Logan,ND,84.72,65,2020
McHenry,ND,87.65,191,2020
McIntosh,ND,84.72,65,2020
McKenzie,ND,81.78,18,2020
McLean,ND,84.91,77,2020
Mercer,ND,84.91,77,2020
Morton,ND,84.91,77,2020
Mountrail,ND,87.65,191,2020
Nelson,ND,84.54,63,2020
Oliver,ND,84.91,77,2020
Pembina,ND,84.54,63,2020
Pierce,ND,87.65,191,2020
Ramsey,ND,83.8,43,2020
Ransom,ND,88.71,258,2020
Renville,ND,87.65,191,2020
Richland,ND,88.71,258,2020
Rolette,ND,83.8,43,2020
Sargent,ND,88.71,258,2020
Sheridan,ND,84.91,77,2020
Sioux,ND,84.91,77,2020
Slope,ND,84.91,77,2020
Stark,ND,84.91,77,2020
Steele,ND,88.71,258,2020
Stutsman,ND,84.72,65,2020
Towner,ND,83.8,43,2020
Traill,ND,88.71,258,2020
Walsh,ND,84.54,63,2020
Ward,ND,87.65,191,2020
Wells,ND,84.72,65,2020
Williams,ND,81.78,18,2020
Adams,OH,81.43,17,2020
Allen,OH,82.9,35,2020
Ashland,OH,91.18,395,2020
Ashtabula,OH,88.46,242,2020
Athens,OH,86.2,120,2020
Auglaize,OH,82.9,35,2020
Belmont,OH,84.03,59,2020
Brown,OH,83.98,53,2020
Butler,OH,87.83,205,2020
Carroll,OH,84.03,59,2020
Champaign,OH,82.9,35,2020
Clark,OH,86.81,160,2020
Clermont,OH,83.98,53,2020
Clinton,OH,83.98,53,2020
Columbiana,OH,84.03,59,2020
Coshocton,OH,86.2,120,2020
Crawford,OH,84.29,62,2020
Cuyahoga,OH,90.87,391,2020
Darke,OH,82.9,35,2020
Defiance,OH,84.87,72,2020
Delaware,OH,84.29,62,2020
Erie,OH,84.8,71,2020
Fairfield,OH,85.83,99,2020
Fayette,OH,81.43,17,2020
Franklin,OH,86.3,128,2020
Fulton,OH,84.87,72,2020
Gallia,OH,81.43,17,2020
Geauga,OH,85.77,97,2020
Greene,OH,86.81,160,2020
Guernsey,OH,86.2,120,2020
Hamilton,OH,86.2,120,2020
Hancock,OH,84.87,72,2020
Hardin,OH,82.9,35,2020
Harrison,OH,84.03,59,2020
Henry,OH,84.87,72,2020
Highland,OH,81.43,17,2020
Hocking,OH,86.2,120,2020
Holmes,OH,91.18,395,2020
Huron,OH,84.29,62,2020
Jackson,OH,81.43,17,2020
Jefferson,OH,84.03,59,2020
Knox,OH,85.83,99,2020
Lake,OH,85.77,97,2020
Lawrence,OH,81.43,17,2020
Licking,OH,85.83,99,2020
Logan,OH,82.9,35,2020
Lorain,OH,90.87,391,2020
Lucas,OH,88.29,229,2020
Madison,OH,86.81,160,2020
Mahoning,OH,85.5,89,2020
Marion,OH,84.29,62,2020
Medina,OH,91.18,395,2020
Meigs,OH,81.43,17,2020
Mercer,OH,84.87,72,2020
Miami,OH,82.9,35,2020
Monroe,OH,84.03,59,2020
Montgomery,OH,84.96,78,2020
Morgan,OH,86.2,120,2020
Morrow,OH,84.29,62,2020
Muskingum,OH,86.2,120,2020
Noble,OH,86.2,120,2020
Ottawa,OH,84.8,71,2020
Paulding,OH,84.87,72,2020
Perry,OH,86.2,120,2020
Pickaway,OH,81.43,17,2020
Pike,OH,81.43,17,2020
Portage,OH,85.77,97,2020
Preble,OH,82.9,35,2020
Putnam,OH,84.87,72,2020
Richland,OH,84.29,62,2020
Ross,OH,81.43,17,2020
Sandusky,OH,84.8,71,2020
Scioto,OH,81.43,17,2020
Seneca,OH,84.8,71,2020
Shelby,OH,82.9,35,2020
Stark,OH,85.5,89,2020
Summit,OH,87.5,184,2020
Trumbull,OH,88.46,242,2020
Tuscarawas,OH,84.03,59,2020
Union,OH,84.29,62,2020
Van Wert,OH,84.87,72,2020
Vinton,OH,86.2,120,2020
Warren,OH,83.98,53,2020
Washington,OH,84.03,59,2020
Wayne,OH,91.18,395,2020
Williams,OH,84.87,72,2020
Wood,OH,84.8,71,2020
Wyandot,OH,84.8,71,2020
Adair,OK,85.78,99,2020
Alfalfa,OK,82.88,33,2020
Atoka,OK,86.26,126,2020
Beaver,OK,82.88,33,2020
Beckham,OK,82.88,33,2020
Blaine,OK,82.88,33,2020
Bryan,OK,86.26,126,2020
Caddo,OK,82.88,33,2020
Canadian,OK,84.12,61,2020
Carter,OK,86.26,126,2020
Cherokee,OK,85.78,99,2020
Choctaw,OK,86.26,126,2020
Cimarron,OK,82.88,33,2020
Cleveland,OK,84.12,61,2020
Coal,OK,86.26,126,2020
Comanche,OK,82.88,33,2020
Cotton,OK,82.88,33,2020
Craig,OK,86.49,139,2020
Creek,OK,85.78,99,2020
Custer,OK,82.88,33,2020
Delaware,OK,86.49,139,2020
Dewey,OK,82.88,33,2020
Ellis,OK,82.88,33,2020
Garfield,OK,82.88,33,2020
Garvin,OK,86.26,126,2020
Grady,OK,84.12,61,2020
Grant,OK,82.88,33,2020
Greer,OK,82.88,33,2020
Harmon,OK,82.88,33,2020
Harper,OK,82.88,33,2020
Haskell,OK,86.26,126,2020
Hughes,OK,86.26,126,2020
Jackson,OK,82.88,33,2020
Jefferson,OK,82.88,33,2020
Johnston,OK,86.26,126,2020
Kay,OK,86.49,139,2020
Kingfisher,OK,82.88,33,2020
Kiowa,OK,82.88,33,2020
Latimer,OK,86.26,126,2020
Le Flore,OK,86.26,126,2020
Lincoln,OK,85.78,99,2020
Logan,OK,82.88,33,2020
Love,OK,86.26,126,2020
McClain,OK,84.12,61,2020
McCurtain,OK,86.26,126,2020
McIntosh,OK,85.78,99,2020
Major,OK,82.88,33,2020
Marshall,OK,86.26,126,2020
Mayes,OK,86.49,139,2020
Murray,OK,86.26,126,2020
Muskogee,OK,85.78,99,2020
Noble,OK,86.49,139,2020
Nowata,OK,86.49,139,2020
Okfuskee,OK,85.78,99,2020
Oklahoma,OK,88.03,213,2020
Okmulgee,OK,85.78,99,2020
Osage,OK,86.49,139,2020
Ottawa,OK,86.49,139,2020
Pawnee,OK,86.49,139,2020
Payne,OK,86.49,139,2020
Pittsburg,OK,86.26,126,2020
Pontotoc,OK,86.26,126,2020
Pottawatomie,OK,86.26,126,2020
Pushmataha,OK,86.26,126,2020
Roger Mills,OK,82.88,33,2020
Rogers,OK,86.49,139,2020
Seminole,OK,86.26,126,2020
Sequoyah,OK,85.78,99,2020
Stephens,OK,82.88,33,2020
Texas,OK,82.88,33,2020
Tillman,OK,82.88,33,2020
Tulsa,OK,82.57,22,2020
Wagoner,OK,85.78,99,2020
Washington,OK,86.49,139,2020
Washita,OK,82.88,33,2020
Woods,OK,82.88,33,2020
Woodward,OK,82.88,33,2020
Baker,OR,86.2,120,2020
Benton,OR,90.72,379,2020
Clackamas,OR,92.53,454,2020
Clatsop,OR,90.72,379,2020
Columbia,OR,90.72,379,2020
Coos,OR,90,349,2020
Crook,OR,88.51,245,2020
Curry,OR,90,349,2020
Deschutes,OR,88.51,245,2020
Douglas,OR,90,349,2020
Gilliam,OR,86.2,120,2020
Grant,OR,86.2,120,2020
Harney,OR,86.2,120,2020
Hood River,OR,86.2,120,2020
Jackson,OR,90,349,2020
Jefferson,OR,88.51,245,2020
Josephine,OR,90,349,2020
Klamath,OR,90,349,2020
Lake,OR,86.2,120,2020
Lane,OR,90.72,379,2020
Lincoln,OR,90.72,379,2020
Linn,OR,90.72,379,2020
Malheur,OR,86.2,120,2020
Marion,OR,90.72,379,2020
Morrow,OR,86.2,120,2020
Multnomah,OR,95.21,497,2020
Polk,OR,90.72,379,2020
Sherman,OR,86.2,120,2020
Tillamook,OR,90.72,379,2020
Umatilla,OR,86.2,120,2020
Union,OR,86.2,120,2020
Wallowa,OR,86.2,120,2020
Wasco,OR,86.2,120,2020
Washington,OR,92.53,454,2020
Wheeler,OR,86.2,120,2020
Yamhill,OR,90.72,379,2020
Adams,PA,87.5,184,2020
Allegheny,PA,84.5,62,2020
Armstrong,PA,82.8,28,2020
Beaver,PA,82.8,28,2020
Bedford,PA,89.81,338,2020
Berks,PA,86.23,121,2020
Blair,PA,89.81,338,2020
Bradford,PA,90.57,368,2020
Bucks,PA,79.4,13,2020
Butler,PA,82.8,28,2020
Cambria,PA,82.8,28,2020
Cameron,PA,84.98,79,2020
Carbon,PA,86.23,121,2020
Centre,PA,90.57,368,2020
Chester,PA,79.4,13,2020
Clarion,PA,82.8,28,2020
Clearfield,PA,84.98,79,2020
Clinton,PA,90.57,368,2020
Columbia,PA,90.57,368,2020
Crawford,PA,87.41,180,2020
Cumberland,PA,89.81,338,2020
Dauphin,PA,87.5,184,2020
Delaware,PA,79.4,13,2020
Elk,PA,84.98,79,2020
Erie,PA,87.41,180,2020
Fayette,PA,82.95,35,2020
Forest,PA,84.98,79,2020
Franklin,PA,89.81,338,2020
Fulton,PA,89.81,338,2020
Greene,PA,82.95,35,2020
Huntingdon,PA,89.81,338,2020
Indiana,PA,82.8,28,2020
Jefferson,PA,84.98,79,2020
Juniata,PA,89.81,338,2020
Lackawanna,PA,86.62,146,2020
Lancaster,PA,87.5,184,2020
Lawrence,PA,84.98,79,2020
Lebanon,PA,87.5,184,2020
Lehigh,PA,87.69,193,2020
Luzerne,PA,86.62,146,2020
Lycoming,PA,90.57,368,2020
McKean,PA,84.98,79,2020
Mercer,PA,84.98,79,2020
Mifflin,PA,89.81,338,2020
Monroe,PA,86.23,121,2020
Montgomery,PA,79.4,13,2020
Montour,PA,90.57,368,2020
Northampton,PA,87.69,193,2020
Northumberland,PA,90.57,368,2020
Perry,PA,89.81,338,2020
Philadelphia,PA,84.85,71,2020
Pike,PA,86.23,121,2020
Potter,PA,90.57,368,2020
Schuylkill,PA,86.23,121,2020
Snyder,PA,90.57,368,2020
Somerset,PA,82.95,35,2020
Sullivan,PA,90.57,368,2020
Susquehanna,PA,86.62,146,2020
Tioga,PA,90.57,368,2020
Union,PA,90.57,368,2020
Venango,PA,84.98,79,2020
Warren,PA,84.98,79,2020
Washington,PA,82.95,35,2020
Wayne,PA,86.23,121,2020
Westmoreland,PA,82.95,35,2020
Wyoming,PA,86.62,146,2020
York,PA,87.5,184,2020
Bristol,RI,85.62,90,2020
Kent,RI,77.02,12,2020
Newport,RI,85.62,90,2020
Providence,RI,82.11,21,2020
Washington,RI,81.25,16,2020
Abbeville,SC,84.01,58,2020
Aiken,SC,89.09,283,2020
Allendale,SC,89.09,283,2020
Anderson,SC,84.01,58,2020
Bamberg,SC,89.09,283,2020
Barnwell,SC,89.09,283,2020
Beaufort,SC,89.09,283,2020
Berkeley,SC,89.09,283,2020
Calhoun,SC,89.09,283,2020
Charleston,SC,89.09,283,2020
Cherokee,SC,84.01,58,2020
Chester,SC,87.81,200,2020
Chesterfield,SC,87.81,200,2020
Clarendon,SC,87.59,190,2020
Colleton,SC,89.09,283,2020
Darlington,SC,87.59,190,2020
Dillon,SC,87.59,190,2020
Dorchester,SC,89.09,283,2020
Edgefield,SC,84.01,58,2020
Fairfield,SC,87.81,200,2020
Florence,SC,87.59,190,2020
Georgetown,SC,87.59,190,2020
Greenville,SC,84.01,58,2020
Greenwood,SC,84.01,58,2020
Hampton,SC,89.09,283,2020
Horry,SC,87.59,190,2020
Jasper,SC,89.09,283,2020
Kershaw,SC,87.81,200,2020
Lancaster,SC,87.81,200,2020
Laurens,SC,84.01,58,2020
Lee,SC,87.81,200,2020
Lexington,SC,87.81,200,2020
McCormick,SC,84.01,58,2020
Marion,SC,87.59,190,2020
Marlboro,SC,87.59,190,2020
Newberry,SC,84.01,58,2020
Oconee,SC,84.01,58,2020
Orangeburg,SC,89.09,283,2020
Pickens,SC,84.01,58,2020
Richland,SC,87.81,200,2020
Saluda,SC,84.01,58,2020
Spartanburg,SC,84.01,58,2020
Sumter,SC,87.59,190,2020
Union,SC,84.01,58,2020
Williamsburg,SC,87.59,190,2020
York,SC,87.81,200,2020
Aurora,SD,87.5,184,2020
Beadle,SD,88.94,280,2020
Bennett,SD,84.75,67,2020
Bon Homme,SD,87.5,184,2020
Brookings,SD,88.94,280,2020
Brown,SD,88.94,280,2020
Brule,SD,87.5,184,2020
Buffalo,SD,89.62,331,2020
Butte,SD,84.75,67,2020
Campbell,SD,89.62,331,2020
Charles Mix,SD,87.5,184,2020
Clark,SD,88.94,280,2020
Clay,SD,87.5,184,2020
Codington,SD,88.94,280,2020
Corson,SD,89.62,331,2020
Custer,SD,84.75,67,2020
Davison,SD,87.5,184,2020
Day,SD,88.94,280,2020
Deuel,SD,88.94,280,2020
Dewey,SD,89.62,331,2020
Douglas,SD,87.5,184,2020
Edmunds,SD,88.94,280,2020
Fall River,SD,84.75,67,2020
Faulk,SD,88.94,280,2020
Grant,SD,88.94,280,2020
Gregory,SD,89.62,331,2020
Haakon,SD,89.62,331,2020
Hamlin,SD,88.94,280,2020
Hand,SD,89.62,331,2020
Hanson,SD,87.5,184,2020
Harding,SD,84.75,67,2020
Hughes,SD,89.62,331,2020
Hutchinson,SD,87.5,184,2020
Hyde,SD,89.62,331,2020
Jackson,SD,84.75,67,2020
Jerauld,SD,87.5,184,2020
Jones,SD,89.62,331,2020
Kingsbury,SD,88.94,280,2020
Lake,SD,88.94,280,2020
Lawrence,SD,84.75,67,2020
Lincoln,SD,88.74,259,2020
Lyman,SD,89.62,331,2020
McCook,SD,88.74,259,2020
McPherson,SD,88.94,280,2020
Marshall,SD,88.94,280,2020
Meade,SD,84.75,67,2020
Mellette,SD,89.62,331,2020
Miner,SD,87.5,184,2020
Minnehaha,SD,88.74,259,2020
Moody,SD,88.94,280,2020
Oglala Lakota,SD,84.75,67,2020
Pennington,SD,84.75,67,2020
Perkins,SD,84.75,67,2020
Potter,SD,89.62,331,2020
Roberts,SD,88.94,280,2020
Sanborn,SD,87.5,184,2020
Spink,SD,88.94,280,2020
Stanley,SD,89.62,331,2020
Sully,SD,89.62,331,2020
Todd,SD,89.62,331,2020
Tripp,SD,89.62,331,2020
Turner,SD,88.74,259,2020
Union,SD,87.5,184,2020
Walworth,SD,89.62,331,2020
Yankton,SD,87.5,184,2020
Ziebach,SD,89.62,331,2020
Anderson,TN,88.8,267,2020
Bedford,TN,88.66,255,2020
Benton,TN,93.01,465,2020
Bledsoe,TN,90.68,377,2020
Blount,TN,88.8,267,2020
Bradley,TN,90.68,377,2020
Campbell,TN,88.8,267,2020
Cannon,TN,88.66,255,2020
Carroll,TN,93.01,465,2020
Carter,TN,88.43,242,2020
Cheatham,TN,88.66,255,2020
Chester,TN,93.01,465,2020
Claiborne,TN,88.8,267,2020
Clay,TN,90.68,377,2020
Cocke,TN,88.8,267,2020
Coffee,TN,88.66,255,2020
Crockett,TN,93.01,465,2020
Cumberland,TN,90.68,377,2020
