county,state,sexRatio,sexRatioBucket,year
Meagher,MT,113.4,472,2020
Mineral,MT,111.5,465,2020
Missoula,MT,99.6,305,2020
Musselshell,MT,100.9,346,2020
Park,MT,99.8,314,2020
Petroleum,MT,108.1,449,2020
Phillips,MT,103.5,402,2020
Pondera,MT,98.0,239,2020
Powder River,MT,90.2,29,2020
Powell,MT,169.2,508,2020
Prairie,MT,100.0,320,2020
Ravalli,MT,98.4,257,2020
Richland,MT,107.5,445,2020
Roosevelt,MT,96.6,173,2020
Rosebud,MT,100.2,326,2020
Sanders,MT,106.9,440,2020
Sheridan,MT,105.1,423,2020
Silver Bow,MT,104.4,415,2020
Stillwater,MT,101.1,352,2020
Sweet Grass,MT,98.3,252,2020
Teton,MT,96.6,173,2020
Toole,MT,123.0,493,2020
Treasure,MT,106.0,432,2020
Valley,MT,102.2,381,2020
Wheatland,MT,90.0,27,2020
Wibaux,MT,97.1,194,2020
Yellowstone,MT,97.4,209,2020
Adams,NE,99.5,300,2020
Antelope,NE,100.6,337,2020
Arthur,NE,87.6,14,2020
Banner,NE,98.5,262,2020
Blaine,NE,111.3,464,2020
Boone,NE,98.0,239,2020
Box Butte,NE,102.6,388,2020
Boyd,NE,96.5,167,2020
Brown,NE,92.9,62,2020
Buffalo,NE,99.6,305,2020
Burt,NE,95.6,136,2020
Butler,NE,98.9,277,2020
Cass,NE,102.1,379,2020
Cedar,NE,102.5,386,2020
Chase,NE,92.0,47,2020
Cherry,NE,101.4,361,2020
Cheyenne,NE,99.4,296,2020
Clay,NE,103.9,409,2020
Colfax,NE,132.4,500,2020
Cuming,NE,102.4,384,2020
Custer,NE,100.3,329,2020
Dakota,NE,99.5,300,2020
Dawes,NE,99.1,284,2020
Dawson,NE,104.3,414,2020
Deuel,NE,90.1,28,2020
Dixon,NE,101.6,367,2020
Dodge,NE,98.4,257,2020
Douglas,NE,97.3,203,2020
Dundy,NE,106.0,432,2020
Fillmore,NE,97.4,209,2020
Franklin,NE,98.5,262,2020
Frontier,NE,106.7,439,2020
Furnas,NE,97.9,233,2020
Gage,NE,101.4,361,2020
Garden,NE,101.0,349,2020
Garfield,NE,113.7,472,2020
Gosper,NE,109.5,457,2020
Grant,NE,124.4,495,2020
Greeley,NE,99.6,305,2020
Hall,NE,102.5,386,2020
Hamilton,NE,98.2,248,2020
Harlan,NE,99.8,314,2020
Hayes,NE,103.4,401,2020
Hitchcock,NE,106.2,435,2020
Holt,NE,101.5,363,2020
Hooker,NE,101.9,374,2020
Howard,NE,102.4,384,2020
Jefferson,NE,93.1,65,2020
Johnson,NE,150.5,505,2020
Kearney,NE,98.3,252,2020
Keith,NE,103.9,409,2020
Keya Paha,NE,109.8,458,2020
Kimball,NE,104.6,418,2020
Knox,NE,97.2,199,2020
Lancaster,NE,100.8,343,2020
Lincoln,NE,97.1,194,2020
Logan,NE,112.8,470,2020
Loup,NE,112.3,469,2020
McPherson,NE,97.2,199,2020
Madison,NE,99.3,292,2020
Merrick,NE,98.2,248,2020
Morrill,NE,106.5,438,2020
Nance,NE,98.4,257,2020
Nemaha,NE,100.6,337,2020
Nuckolls,NE,97.7,223,2020
Otoe,NE,97.1,194,2020
Pawnee,NE,94.0,89,2020
Perkins,NE,108.4,451,2020
Phelps,NE,99.6,305,2020
Pierce,NE,97.6,219,2020
Platte,NE,105.2,425,2020
Polk,NE,95.7,140,2020
Red Willow,NE,98.1,244,2020
Richardson,NE,101.2,354,2020
Rock,NE,114.4,474,2020
Saline,NE,99.5,300,2020
Sarpy,NE,100.2,326,2020
Saunders,NE,102.0,376,2020
Scotts Bluff,NE,93.2,68,2020
Seward,NE,103.4,401,2020
Sheridan,NE,92.5,54,2020
Sherman,NE,99.8,314,2020
Sioux,NE,88.1,15,2020
Stanton,NE,105.4,427,2020
Thayer,NE,98.4,257,2020
Thomas,NE,84.3,5,2020
Thurston,NE,94.5,103,2020
Valley,NE,96.0,149,2020
Washington,NE,98.6,265,2020
Wayne,NE,100.8,343,2020
Webster,NE,99.9,316,2020
Wheeler,NE,103.2,397,2020
York,NE,92.7,57,2020
Churchill,NV,105.6,429,2020
Clark,NV,99.5,300,2020
Douglas,NV,101.8,371,2020
Elko,NV,109.3,456,2020
Esmeralda,NV,85.9,8,2020
Eureka,NV,101.6,367,2020
Humboldt,NV,108.5,452,2020
Lander,NV,118.6,485,2020
Lincoln,NV,128.8,498,2020
Lyon,NV,101.3,357,2020
Mineral,NV,89.5,23,2020
Nye,NV,104.9,421,2020
Pershing,NV,178.3,510,2020
Storey,NV,110.3,461,2020
Washoe,NV,101.6,367,2020
White Pine,NV,149.3,505,2020
Carson,NV,106.1,434,2020
Belknap,NH,96.5,167,2020
Carroll,NH,100.6,337,2020
Cheshire,NH,95.9,146,2020
Coos,NH,112.8,470,2020
Grafton,NH,96.6,173,2020
Hillsborough,NH,98.9,277,2020
Merrimack,NH,96.7,177,2020
Rockingham,NH,98.4,257,2020
Strafford,NH,97.0,189,2020
Sullivan,NH,98.9,277,2020
Atlantic,NJ,93.9,86,2020
Bergen,NJ,94.4,100,2020
Burlington,NJ,96.9,185,2020
Camden,NJ,93.2,68,2020
Cape May,NJ,95.7,140,2020
Cumberland,NJ,104.0,410,2020
Essex,NJ,92.7,57,2020
Gloucester,NJ,94.5,103,2020
Hudson,NJ,99.0,281,2020
Hunterdon,NJ,98.5,262,2020
Mercer,NJ,95.7,140,2020
Middlesex,NJ,97.3,203,2020
Monmouth,NJ,94.8,112,2020
Morris,NJ,96.6,173,2020
Ocean,NJ,93.3,70,2020
Passaic,NJ,95.3,126,2020
Salem,NJ,95.7,140,2020
Somerset,NJ,95.7,140,2020
Sussex,NJ,99.4,296,2020
Union,NJ,95.5,132,2020
Warren,NJ,96.0,149,2020
Bernalillo,NM,96.1,153,2020
Catron,NM,105.3,427,2020
Chaves,NM,99.7,309,2020
Cibola,NM,102.5,386,2020
Colfax,NM,102.5,386,2020
Curry,NM,107.3,444,2020
De Baca,NM,137.8,502,2020
Dona Ana,NM,96.6,173,2020
Eddy,NM,101.9,374,2020
Grant,NM,97.6,219,2020
Guadalupe,NM,165.0,508,2020
Harding,NM,104.7,419,2020
Hidalgo,NM,97.0,189,2020
Lea,NM,105.9,432,2020
Lincoln,NM,94.3,97,2020
Los Alamos,NM,103.1,395,2020
Luna,NM,101.5,363,2020
McKinley,NM,93.4,74,2020
Mora,NM,82.6,2,2020
Otero,NM,106.7,439,2020
Quay,NM,88.6,18,2020
Rio Arriba,NM,94.8,112,2020
Roosevelt,NM,101.9,374,2020
Sandoval,NM,96.7,177,2020
San Juan,NM,97.9,233,2020
San Miguel,NM,98.7,269,2020
Santa Fe,NM,94.0,89,2020
Sierra,NM,100.9,346,2020
Socorro,NM,107.9,447,2020
Taos,NM,97.0,189,2020
Torrance,NM,103.8,407,2020
Union,NM,117.9,484,2020
Valencia,NM,101.2,354,2020
Albany,NY,93.7,81,2020
Allegany,NY,101.8,371,2020
Bronx,NY,89.1,21,2020
Broome,NY,96.9,185,2020
Cattaraugus,NY,99.5,300,2020
Cayuga,NY,105.3,427,2020
Chautauqua,NY,97.4,209,2020
Chemung,NY,98.2,248,2020
Chenango,NY,100.5,334,2020
Clinton,NY,105.7,430,2020
Columbia,NY,99.6,305,2020
Cortland,NY,96.7,177,2020
Delaware,NY,101.9,374,2020
Dutchess,NY,98.8,272,2020
Erie,NY,93.8,84,2020
Essex,NY,108.9,454,2020
Franklin,NY,121.8,490,2020
Fulton,NY,99.5,300,2020
Genesee,NY,100.2,326,2020
Greene,NY,108.9,454,2020
Hamilton,NY,103.6,404,2020
Herkimer,NY,98.0,239,2020
Jefferson,NY,110.1,459,2020
Kings,NY,90.1,28,2020
Lewis,NY,100.2,326,2020
Livingston,NY,101.1,352,2020
Madison,NY,97.3,203,2020
Monroe,NY,93.2,68,2020
Montgomery,NY,96.8,181,2020
Nassau,NY,95.0,118,2020
New York,NY,90.0,27,2020
Niagara,NY,95.0,118,2020
Oneida,NY,99.4,296,2020
Onondaga,NY,93.2,68,2020
Ontario,NY,96.1,153,2020
Orange,NY,100.3,329,2020
Orleans,NY,98.9,277,2020
Oswego,NY,100.3,329,2020
Otsego,NY,93.6,79,2020
Putnam,NY,99.4,296,2020
Queens,NY,94.3,97,2020
Rensselaer,NY,97.5,215,2020
Richmond,NY,94.2,94,2020
Rockland,NY,96.4,163,2020
St. Lawrence,NY,103.8,407,2020
Saratoga,NY,97.6,219,2020
Schenectady,NY,94.7,108,2020
Schoharie,NY,98.3,252,2020
Schuyler,NY,100.8,343,2020
Seneca,NY,109.6,458,2020
Steuben,NY,99.5,300,2020
Suffolk,NY,96.9,185,2020
Sullivan,NY,105.1,423,2020
Tioga,NY,98.6,265,2020
Tompkins,NY,97.7,223,2020
Ulster,NY,98.5,262,2020
Warren,NY,97.0,189,2020
Washington,NY,106.8,439,2020
Wayne,NY,98.3,252,2020
Westchester,NY,93.9,86,2020
Wyoming,NY,115.5,478,2020
Yates,NY,91.4,41,2020
Alamance,NC,90.3,30,2020
Alexander,NC,104.5,416,2020
Alleghany,NC,94.2,94,2020
Anson,NC,103.0,394,2020
Ashe,NC,96.8,181,2020
Avery,NC,122.3,492,2020
Beaufort,NC,90.7,33,2020
Bertie,NC,100.7,341,2020
Bladen,NC,92.8,60,2020
Brunswick,NC,92.3,51,2020
Buncombe,NC,92.0,47,2020
Burke,NC,99.4,296,2020
Cabarrus,NC,95.1,121,2020
Caldwell,NC,97.4,209,2020
Camden,NC,101.6,367,2020
Carteret,NC,95.9,146,2020
Caswell,NC,101.9,374,2020
Catawba,NC,95.7,140,2020
Chatham,NC,90.9,35,2020
Cherokee,NC,96.0,149,2020
Chowan,NC,90.0,27,2020
Clay,NC,86.1,8,2020
Cleveland,NC,93.2,68,2020
Columbus,NC,98.2,248,2020
Craven,NC,101.1,352,2020
Cumberland,NC,98.6,265,2020
Currituck,NC,98.7,269,2020
Dare,NC,100.3,329,2020
Davidson,NC,95.4,129,2020
Davie,NC,94.1,92,2020
Duplin,NC,95.1,121,2020
Durham,NC,91.5,41,2020
Edgecombe,NC,86.6,10,2020
Forsyth,NC,90.2,29,2020
Franklin,NC,98.6,265,2020
Gaston,NC,93.2,68,2020
Gates,NC,93.7,81,2020
Graham,NC,89.0,19,2020
Granville,NC,103.8,407,2020
Greene,NC,121.9,491,2020
Guilford,NC,90.0,27,2020
Halifax,NC,93.2,68,2020
Harnett,NC,98.2,248,2020
Haywood,NC,94.8,112,2020
Henderson,NC,92.1,48,2020
Hertford,NC,98.0,239,2020
Hoke,NC,97.7,223,2020
Hyde,NC,113.6,472,2020
Iredell,NC,97.2,199,2020
Jackson,NC,94.4,100,2020
Johnston,NC,96.5,167,2020
Jones,NC,97.7,223,2020
Lee,NC,93.5,76,2020
Lenoir,NC,93.2,68,2020
Lincoln,NC,97.9,233,2020
McDowell,NC,102.1,379,2020
Macon,NC,92.7,57,2020
Madison,NC,96.6,173,2020
Martin,NC,87.1,11,2020
Mecklenburg,NC,92.6,55,2020
Mitchell,NC,99.3,292,2020
Montgomery,NC,98.6,265,2020
Moore,NC,92.8,60,2020
Nash,NC,91.8,44,2020
New Hanover,NC,90.9,35,2020
Northampton,NC,95.2,123,2020
Onslow,NC,124.6,495,2020
Orange,NC,90.9,35,2020
Pamlico,NC,103.3,399,2020
Pasquotank,NC,95.5,132,2020
Pender,NC,100.4,331,2020
Perquimans,NC,93.3,70,2020
Person,NC,92.8,60,2020
Pitt,NC,88.8,18,2020
Polk,NC,88.9,19,2020
Randolph,NC,97.5,215,2020
Richmond,NC,95.7,140,2020
Robeson,NC,93.1,65,2020
Rockingham,NC,92.4,52,2020
Rowan,NC,97.7,223,2020
Rutherford,NC,94.0,89,2020
Sampson,NC,96.8,181,2020
Scotland,NC,97.9,233,2020
Stanly,NC,99.9,316,2020
Stokes,NC,94.1,92,2020
Surry,NC,94.1,92,2020
Swain,NC,93.4,74,2020
Transylvania,NC,91.6,42,2020
Tyrrell,NC,133.0,500,2020
Union,NC,97.0,189,2020
Vance,NC,87.2,11,2020
Wake,NC,94.7,108,2020
Warren,NC,95.6,136,2020
Washington,NC,90.5,32,2020
Watauga,NC,99.5,300,2020
Wayne,NC,95.9,146,2020
Wilkes,NC,97.2,199,2020
Wilson,NC,89.2,21,2020
Yadkin,NC,98.2,248,2020
Yancey,NC,97.5,215,2020
Adams,ND,105.7,430,2020
Barnes,ND,96.3,159,2020
Benson,ND,102.4,384,2020
Billings,ND,114.5,475,2020
Bottineau,ND,108.4,451,2020
Bowman,ND,98.1,244,2020
Burke,ND,111.5,465,2020
Burleigh,ND,99.8,314,2020
Cass,ND,101.9,374,2020
Cavalier,ND,109.3,456,2020
Dickey,ND,100.6,337,2020
Divide,ND,98.4,257,2020
Dunn,ND,117.4,483,2020
Eddy,ND,101.8,371,2020
Emmons,ND,99.5,300,2020
Foster,ND,98.0,239,2020
Golden Valley,ND,92.5,54,2020
Grand Forks,ND,108.0,448,2020
Grant,ND,102.3,382,2020
Griggs,ND,99.1,284,2020
Hettinger,ND,83.5,3,2020
Kidder,ND,120.8,488,2020
LaMoure,ND,105.3,427,2020
Logan,ND,108.5,452,2020
McHenry,ND,105.2,425,2020
McIntosh,ND,100.7,341,2020
McKenzie,ND,121.1,490,2020
McLean,ND,107.1,442,2020
Mercer,ND,103.5,402,2020
Morton,ND,104.0,410,2020
Mountrail,ND,115.9,479,2020
Nelson,ND,103.4,401,2020
Oliver,ND,108.9,454,2020
Pembina,ND,107.2,442,2020
Pierce,ND,94.7,108,2020
Ramsey,ND,101.8,371,2020
Ransom,ND,108.2,449,2020
Renville,ND,103.1,395,2020
Richland,ND,107.0,441,2020
Rolette,ND,97.4,209,2020
Sargent,ND,114.3,474,2020
Sheridan,ND,101.4,361,2020
Sioux,ND,101.4,361,2020
Slope,ND,103.6,404,2020
Stark,ND,107.0,441,2020
Steele,ND,107.2,442,2020
Stutsman,ND,103.6,404,2020
Towner,ND,128.7,497,2020
Traill,ND,102.6,388,2020
Walsh,ND,105.4,427,2020
Ward,ND,110.3,461,2020
Wells,ND,90.7,33,2020
Williams,ND,118.1,484,2020
Adams,OH,99.3,292,2020
Allen,OH,102.1,379,2020
Ashland,OH,95.2,123,2020
Ashtabula,OH,100.6,337,2020
Athens,OH,98.3,252,2020
Auglaize,OH,97.9,233,2020
Belmont,OH,104.7,419,2020
Brown,OH,98.8,272,2020
Butler,OH,96.0,149,2020
Carroll,OH,101.4,361,2020
Champaign,OH,99.6,305,2020
Clark,OH,94.0,89,2020
Clermont,OH,97.0,189,2020
Clinton,OH,97.6,219,2020
Columbiana,OH,101.7,369,2020
Coshocton,OH,96.6,173,2020
Crawford,OH,97.5,215,2020
Cuyahoga,OH,91.1,37,2020
Darke,OH,98.9,277,2020
Defiance,OH,98.3,252,2020
Delaware,OH,98.5,262,2020
Erie,OH,95.5,132,2020
Fairfield,OH,99.1,284,2020
Fayette,OH,95.2,123,2020
Franklin,OH,95.4,129,2020
Fulton,OH,97.6,219,2020
Gallia,OH,97.9,233,2020
Geauga,OH,98.4,257,2020
Greene,OH,96.9,185,2020
Guernsey,OH,99.2,288,2020
Hamilton,OH,93.4,74,2020
Hancock,OH,97.2,199,2020
Hardin,OH,98.4,257,2020
Harrison,OH,96.3,159,2020
Henry,OH,97.1,194,2020
Highland,OH,95.5,132,2020
Hocking,OH,97.8,227,2020
Holmes,OH,99.3,292,2020
Huron,OH,97.6,219,2020
Jackson,OH,96.2,155,2020
Jefferson,OH,95.4,129,2020
Knox,OH,94.9,115,2020
Lake,OH,95.4,129,2020
Lawrence,OH,95.1,121,2020
Licking,OH,96.1,153,2020
Logan,OH,99.1,284,2020
Lorain,OH,96.9,185,2020
Lucas,OH,93.9,86,2020
Madison,OH,119.6,487,2020
Mahoning,OH,96.0,149,2020
Marion,OH,114.3,474,2020
Medina,OH,97.9,233,2020
Meigs,OH,99.9,316,2020
Mercer,OH,101.8,371,2020
Miami,OH,98.2,248,2020
Monroe,OH,100.9,346,2020
Montgomery,OH,92.8,60,2020
Morgan,OH,98.5,262,2020
Morrow,OH,100.1,322,2020
Muskingum,OH,94.8,112,2020
Noble,OH,143.1,504,2020
Ottawa,OH,99.9,316,2020
Paulding,OH,99.8,314,2020
Perry,OH,100.1,322,2020
Pickaway,OH,109.8,458,2020
Pike,OH,97.2,199,2020
Portage,OH,96.4,163,2020
Preble,OH,99.2,288,2020
Putnam,OH,99.9,316,2020
Richland,OH,103.2,397,2020
Ross,OH,109.0,454,2020
Sandusky,OH,99.7,309,2020
Scioto,OH,96.7,177,2020
Seneca,OH,101.0,349,2020
Shelby,OH,101.1,352,2020
Stark,OH,94.5,103,2020
Summit,OH,94.1,92,2020
Trumbull,OH,94.8,112,2020
Tuscarawas,OH,97.4,209,2020
Union,OH,92.4,52,2020
Van Wert,OH,96.7,177,2020
Vinton,OH,100.8,343,2020
Warren,OH,101.6,367,2020
Washington,OH,97.9,233,2020
Wayne,OH,98.4,257,2020
Williams,OH,98.1,244,2020
Wood,OH,97.0,189,2020
Wyandot,OH,96.7,177,2020
Adair,OK,100.8,343,2020
Alfalfa,OK,151.0,506,2020
Atoka,OK,110.0,459,2020
Beaver,OK,100.8,343,2020
Beckham,OK,120.1,487,2020
Blaine,OK,120.2,487,2020
Bryan,OK,94.6,106,2020
Caddo,OK,111.7,466,2020
Canadian,OK,98.5,262,2020
Carter,OK,95.2,123,2020
Cherokee,OK,95.3,126,2020
Choctaw,OK,92.2,49,2020
Cimarron,OK,98.8,272,2020
Cleveland,OK,99.6,305,2020
Coal,OK,101.4,361,2020
Comanche,OK,106.9,440,2020
Cotton,OK,104.6,418,2020
Craig,OK,104.2,413,2020
Creek,OK,97.9,233,2020
Custer,OK,96.2,155,2020
Delaware,OK,96.8,181,2020
Dewey,OK,96.6,173,2020
Ellis,OK,95.0,118,2020
Garfield,OK,98.5,262,2020
Garvin,OK,98.6,265,2020
Grady,OK,99.8,314,2020
Grant,OK,98.2,248,2020
Greer,OK,129.9,499,2020
Harmon,OK,97.1,194,2020
Harper,OK,96.1,153,2020
Haskell,OK,97.6,219,2020
Hughes,OK,112.4,469,2020
Jackson,OK,100.2,326,2020
Jefferson,OK,98.8,272,2020
Johnston,OK,98.6,265,2020
Kay,OK,98.9,277,2020
Kingfisher,OK,99.0,281,2020
Kiowa,OK,92.7,57,2020
Latimer,OK,103.3,399,2020
Le Flore,OK,100.0,320,2020
Lincoln,OK,99.0,281,2020
Logan,OK,98.8,272,2020
Love,OK,99.2,288,2020
McClain,OK,98.6,265,2020
McCurtain,OK,98.0,239,2020
McIntosh,OK,99.5,300,2020
Major,OK,99.3,292,2020
Marshall,OK,98.1,244,2020
Mayes,OK,99.4,296,2020
Murray,OK,103.4,401,2020
Muskogee,OK,95.3,126,2020
Noble,OK,97.6,219,2020
Nowata,OK,98.7,269,2020
Okfuskee,OK,116.1,479,2020
Oklahoma,OK,95.8,143,2020
Okmulgee,OK,98.0,239,2020
Osage,OK,101.4,361,2020
Ottawa,OK,96.4,163,2020
Pawnee,OK,100.9,346,2020
Payne,OK,104.0,410,2020
Pittsburg,OK,103.7,405,2020
Pontotoc,OK,94.8,112,2020
Pottawatomie,OK,91.9,44,2020
Pushmataha,OK,95.2,123,2020
Roger Mills,OK,108.3,450,2020
Rogers,OK,98.9,277,2020
Seminole,OK,95.7,140,2020
Sequoyah,OK,96.8,181,2020
Stephens,OK,95.2,123,2020
Texas,OK,113.6,472,2020
Tillman,OK,101.7,369,2020
Tulsa,OK,95.3,126,2020
Wagoner,OK,97.9,233,2020
Washington,OK,94.6,106,2020
Washita,OK,99.1,284,2020
Woods,OK,114.0,473,2020
Woodward,OK,115.3,478,2020
Baker,OR,105.6,429,2020
Benton,OR,101.2,354,2020
Clackamas,OR,97.5,215,2020
Clatsop,OR,98.1,244,2020
Columbia,OR,100.2,326,2020
Coos,OR,97.3,203,2020
Crook,OR,99.6,305,2020
Curry,OR,97.3,203,2020
Deschutes,OR,97.9,233,2020
Douglas,OR,98.0,239,2020
Gilliam,OR,94.5,103,2020
Grant,OR,103.2,397,2020
Harney,OR,101.4,361,2020
Hood River,OR,98.0,239,2020
Jackson,OR,95.5,132,2020
Jefferson,OR,107.5,445,2020
Josephine,OR,95.4,129,2020
Klamath,OR,99.6,305,2020
Lake,OR,113.1,471,2020
Lane,OR,96.9,185,2020
Lincoln,OR,92.5,54,2020
Linn,OR,97.3,203,2020
Malheur,OR,121.1,490,2020
Marion,OR,99.2,288,2020
Morrow,OR,101.1,352,2020
Multnomah,OR,98.1,244,2020
Polk,OR,95.7,140,2020
Sherman,OR,116.2,479,2020
Tillamook,OR,100.4,331,2020
Umatilla,OR,108.3,450,2020
Union,OR,97.4,209,2020
Wallowa,OR,96.1,153,2020
Wasco,OR,100.4,331,2020
Washington,OR,98.2,248,2020
Wheeler,OR,96.0,149,2020
Yamhill,OR,100.3,329,2020
Adams,PA,96.8,181,2020
Allegheny,PA,93.6,79,2020
Armstrong,PA,98.5,262,2020
Beaver,PA,93.9,86,2020
Bedford,PA,97.3,203,2020
Berks,PA,97.0,189,2020
Blair,PA,95.9,146,2020
Bradford,PA,98.0,239,2020
Bucks,PA,96.5,167,2020
Butler,PA,98.6,265,2020
Cambria,PA,96.7,177,2020
Cameron,PA,96.1,153,2020
Carbon,PA,98.0,239,2020
Centre,PA,110.9,463,2020
Chester,PA,97.2,199,2020
Clarion,PA,96.9,185,2020
Clearfield,PA,111.4,464,2020
Clinton,PA,98.7,269,2020
Columbia,PA,92.7,57,2020
Crawford,PA,95.0,118,2020
Cumberland,PA,98.1,244,2020
Dauphin,PA,94.3,97,2020
Delaware,PA,92.7,57,2020
Elk,PA,103.0,394,2020
Erie,PA,97.5,215,2020
Fayette,PA,98.4,257,2020
Forest,PA,228.3,511,2020
Franklin,PA,96.5,167,2020
Fulton,PA,102.1,379,2020
Greene,PA,109.1,455,2020
Huntingdon,PA,113.8,472,2020
Indiana,PA,100.4,331,2020
Jefferson,PA,99.3,292,2020
Juniata,PA,98.7,269,2020
Lackawanna,PA,94.3,97,2020
Lancaster,PA,96.0,149,2020
Lawrence,PA,93.6,79,2020
Lebanon,PA,96.5,167,2020
Lehigh,PA,95.7,140,2020
Luzerne,PA,97.8,227,2020
Lycoming,PA,95.9,146,2020
McKean,PA,107.1,442,2020
Mercer,PA,97.3,203,2020
Mifflin,PA,96.3,159,2020
Monroe,PA,98.2,248,2020
Montgomery,PA,94.7,108,2020
Montour,PA,92.1,48,2020
Northampton,PA,96.8,181,2020
Northumberland,PA,101.9,374,2020
Perry,PA,102.8,391,2020
Philadelphia,PA,89.9,26,2020
Pike,PA,102.9,392,2020
Potter,PA,100.3,329,2020
Schuylkill,PA,105.1,423,2020
Snyder,PA,99.7,309,2020
Somerset,PA,109.2,455,2020
Sullivan,PA,109.9,459,2020
Susquehanna,PA,100.2,326,2020
Tioga,PA,99.1,284,2020
Union,PA,121.7,490,2020
Venango,PA,97.7,223,2020
Warren,PA,100.2,326,2020
Washington,PA,96.5,167,2020
Wayne,PA,113.2,471,2020
Westmoreland,PA,95.7,140,2020
Wyoming,PA,100.7,341,2020
York,PA,97.7,223,2020
Bristol,RI,92.5,54,2020
Kent,RI,94.0,89,2020
Newport,RI,97.5,215,2020
Providence,RI,94.9,115,2020
Washington,RI,93.6,79,2020
Abbeville,SC,93.0,64,2020
Aiken,SC,92.7,57,2020
Allendale,SC,118.5,485,2020
Anderson,SC,92.9,62,2020
Bamberg,SC,98.4,257,2020
Barnwell,SC,92.8,60,2020
Beaufort,SC,96.2,155,2020
Berkeley,SC,98.7,269,2020
Calhoun,SC,93.5,76,2020
Charleston,SC,93.8,84,2020
Cherokee,SC,93.8,84,2020
Chester,SC,94.1,92,2020
Chesterfield,SC,94.8,112,2020
Clarendon,SC,97.8,227,2020
Colleton,SC,91.6,42,2020
Darlington,SC,89.1,21,2020
Dillon,SC,88.5,17,2020
Dorchester,SC,94.9,115,2020
Edgefield,SC,115.0,476,2020
Fairfield,SC,90.7,33,2020
Florence,SC,88.0,15,2020
Georgetown,SC,89.9,26,2020
Greenville,SC,94.3,97,2020
Greenwood,SC,87.1,11,2020
Hampton,SC,107.3,444,2020
Horry,SC,93.3,70,2020
Jasper,SC,100.7,341,2020
Kershaw,SC,95.0,118,2020
Lancaster,SC,93.9,86,2020
Laurens,SC,94.6,106,2020
Lee,SC,104.2,413,2020
Lexington,SC,94.8,112,2020
McCormick,SC,126.0,495,2020
Marion,SC,85.4,7,2020
Marlboro,SC,104.7,419,2020
Newberry,SC,93.6,79,2020
Oconee,SC,97.2,199,2020
Orangeburg,SC,87.5,13,2020
Pickens,SC,99.8,314,2020
Richland,SC,93.6,79,2020
Saluda,SC,100.6,337,2020
Spartanburg,SC,94.3,97,2020
Sumter,SC,93.7,81,2020
Union,SC,91.0,36,2020
Williamsburg,SC,90.1,28,2020
York,SC,93.1,65,2020
Aurora,SD,111.8,466,2020
Beadle,SD,103.1,395,2020
Bennett,SD,89.4,22,2020
Bon Homme,SD,145.1,504,2020
Brookings,SD,104.6,418,2020
Brown,SD,96.6,173,2020
Brule,SD,98.9,277,2020
Buffalo,SD,114.2,473,2020
Butte,SD,96.8,181,2020
Campbell,SD,118.3,485,2020
Charles Mix,SD,98.7,269,2020
Clark,SD,105.0,422,2020
Clay,SD,96.3,159,2020
Codington,SD,99.8,314,2020
Corson,SD,101.3,357,2020
Custer,SD,101.8,371,2020
Davison,SD,95.9,146,2020
Day,SD,104.2,413,2020
Deuel,SD,108.3,450,2020
Dewey,SD,104.1,411,2020
Douglas,SD,97.5,215,2020
Edmunds,SD,111.7,466,2020
Fall River,SD,107.3,444,2020
Faulk,SD,86.2,9,2020
Grant,SD,109.4,456,2020
Gregory,SD,107.7,446,2020
Haakon,SD,82.9,2,2020
Hamlin,SD,106.1,434,2020
Hand,SD,103.2,397,2020
Hanson,SD,100.5,334,2020
Harding,SD,129.6,498,2020
Hughes,SD,96.9,185,2020
Hutchinson,SD,95.6,136,2020
Hyde,SD,102.5,386,2020
Jackson,SD,94.5,103,2020
Jerauld,SD,99.1,284,2020
Jones,SD,91.4,41,2020
Kingsbury,SD,105.3,427,2020
Lake,SD,108.5,452,2020
Lawrence,SD,98.2,248,2020
Lincoln,SD,97.1,194,2020
Lyman,SD,110.7,462,2020
McCook,SD,101.3,357,2020
McPherson,SD,92.0,47,2020
Marshall,SD,108.0,448,2020
Meade,SD,108.1,449,2020
Mellette,SD,95.0,118,2020
Miner,SD,103.0,394,2020
Minnehaha,SD,101.4,361,2020
Moody,SD,105.3,427,2020
Oglala Lakota,SD,94.3,97,2020
Pennington,SD,102.2,381,2020
Perkins,SD,104.8,420,2020
Potter,SD,97.5,215,2020
Roberts,SD,103.6,404,2020
Sanborn,SD,102.0,376,2020
Spink,SD,103.8,407,2020
Stanley,SD,121.8,490,2020
Sully,SD,121.9,491,2020
Todd,SD,97.4,209,2020
Tripp,SD,98.5,262,2020
Turner,SD,99.7,309,2020
Union,SD,102.9,392,2020
Walworth,SD,95.2,123,2020
Yankton,SD,106.7,439,2020
Ziebach,SD,98.5,262,2020
Anderson,TN,95.4,129,2020
Bedford,TN,97.0,189,2020
Benton,TN,97.3,203,2020
Bledsoe,TN,149.2,505,2020
Blount,TN,94.1,92,2020
Bradley,TN,94.6,106,2020
Campbell,TN,96.4,163,2020
Cannon,TN,98.0,239,2020
Carroll,TN,97.9,233,2020
Carter,TN,95.7,140,2020
Cheatham,TN,99.5,300,2020
Chester,TN,92.4,52,2020
Claiborne,TN,94.5,103,2020
Clay,TN,94.1,92,2020
Cocke,TN,95.5,132,2020
Coffee,TN,96.6,173,2020
Crockett,TN,92.6,55,2020
Cumberland,TN,95.6,136,2020
