county,state,medianHouseholdIncome,medianHouseholdIncomeBucket,year
Richardson,NE,44524,122,2020
Rock,NE,51458,231,2020
Saline,NE,52956,264,2020
Sarpy,NE,83051,487,2020
Saunders,NE,70414,453,2020
Scotts Bluff,NE,53433,272,2020
Seward,NE,71111,456,2020
Sheridan,NE,45543,136,2020
Sherman,NE,53158,268,2020
Sioux,NE,47422,163,2020
Stanton,NE,64808,418,2020
Thayer,NE,53234,269,2020
Thomas,NE,59000,354,2020
Thurston,NE,55574,308,2020
Valley,NE,56205,317,2020
Washington,NE,71505,458,2020
Wayne,NE,58894,352,2020
Webster,NE,51684,238,2020
Wheeler,NE,48438,178,2020
York,NE,63105,404,2020
Churchill,NV,56335,318,2020
Clark,NV,61048,381,2020
Douglas,NV,71415,457,2020
Elko,NV,79375,479,2020
Esmeralda,NV,31845,22,2020
Eureka,NV,67478,438,2020
Humboldt,NV,66123,429,2020
Lander,NV,73797,467,2020
Lincoln,NV,56537,321,2020
Lyon,NV,58814,351,2020
Mineral,NV,31500,21,2020
Nye,NV,47308,161,2020
Pershing,NV,57074,328,2020
Storey,NV,64000,411,2020
Washoe,NV,68272,443,2020
White Pine,NV,57353,335,2020
Carson,NV,58305,346,2020
Belknap,NH,67328,436,2020
Carroll,NH,66932,433,2020
Cheshire,NH,64686,417,2020
Coos,NH,48945,186,2020
Grafton,NH,67476,438,2020
Hillsborough,NH,82099,484,2020
Merrimack,NH,77937,477,2020
Rockingham,NH,93962,501,2020
Strafford,NH,72682,464,2020
Sullivan,NH,63760,409,2020
Atlantic,NJ,63680,408,2020
Bergen,NJ,104623,506,2020
Burlington,NJ,90329,497,2020
Camden,NJ,70957,456,2020
Cape May,NJ,72385,462,2020
Cumberland,NJ,55709,310,2020
Essex,NJ,63959,410,2020
Gloucester,NJ,89056,496,2020
Hudson,NJ,75062,470,2020
Hunterdon,NJ,117858,510,2020
Mercer,NJ,83306,487,2020
Middlesex,NJ,91731,499,2020
Monmouth,NJ,103523,505,2020
Morris,NJ,117298,509,2020
Ocean,NJ,72679,464,2020
Passaic,NJ,73562,466,2020
Salem,NJ,64234,412,2020
Somerset,NJ,116510,509,2020
Sussex,NJ,96222,502,2020
Union,NJ,82644,486,2020
Warren,NJ,83497,488,2020
Bernalillo,NM,54308,287,2020
Catron,NM,36607,42,2020
Chaves,NM,46254,146,2020
Cibola,NM,44731,125,2020
Colfax,NM,36937,45,2020
Curry,NM,48903,185,2020
De Baca,NM,31532,21,2020
Dona Ana,NM,44024,115,2020
Eddy,NM,65000,420,2020
Grant,NM,37453,49,2020
Guadalupe,NM,31061,20,2020
Harding,NM,32500,24,2020
Hidalgo,NM,44722,125,2020
Lea,NM,61867,391,2020
Lincoln,NM,44939,128,2020
Los Alamos,NM,119266,510,2020
Luna,NM,32251,24,2020
McKinley,NM,36179,40,2020
Mora,NM,29458,16,2020
Otero,NM,45032,129,2020
Quay,NM,33962,30,2020
Rio Arriba,NM,42264,94,2020
Roosevelt,NM,42917,102,2020
Sandoval,NM,65071,420,2020
San Juan,NM,47643,166,2020
San Miguel,NM,32310,24,2020
Santa Fe,NM,60668,379,2020
Sierra,NM,33873,30,2020
Socorro,NM,40297,71,2020
Taos,NM,41973,89,2020
Torrance,NM,38240,54,2020
Union,NM,35484,37,2020
Valencia,NM,50801,218,2020
Albany,NY,68327,443,2020
Allegany,NY,51227,227,2020
Bronx,NY,41895,89,2020
Broome,NY,52237,252,2020
Cattaraugus,NY,50700,216,2020
Cayuga,NY,57985,343,2020
Chautauqua,NY,48315,177,2020
Chemung,NY,54883,296,2020
Chenango,NY,51756,240,2020
Clinton,NY,59510,363,2020
Columbia,NY,68750,446,2020
Cortland,NY,59194,357,2020
Delaware,NY,49945,203,2020
Dutchess,NY,81842,484,2020
Erie,NY,59464,362,2020
Essex,NY,58109,344,2020
Franklin,NY,52905,263,2020
Fulton,NY,51663,237,2020
Genesee,NY,60635,379,2020
Greene,NY,56681,322,2020
Hamilton,NY,60625,378,2020
Herkimer,NY,58438,348,2020
Jefferson,NY,54726,294,2020
Kings,NY,63973,410,2020
Lewis,NY,56192,316,2020
Livingston,NY,60248,373,2020
Madison,NY,61176,382,2020
Monroe,NY,62087,394,2020
Montgomery,NY,50146,207,2020
Nassau,NY,120036,510,2020
New York,NY,89812,497,2020
Niagara,NY,57252,332,2020
Oneida,NY,59113,356,2020
Onondaga,NY,62668,399,2020
Ontario,NY,64795,418,2020
Orange,NY,80816,482,2020
Orleans,NY,52958,265,2020
Oswego,NY,59070,355,2020
Otsego,NY,56171,316,2020
Putnam,NY,107246,508,2020
Queens,NY,72028,461,2020
Rensselaer,NY,72510,463,2020
Richmond,NY,85381,491,2020
Rockland,NY,94840,501,2020
St. Lawrence,NY,52071,247,2020
Saratoga,NY,85224,491,2020
Schenectady,NY,66488,431,2020
Schoharie,NY,58926,352,2020
Schuyler,NY,53291,269,2020
Seneca,NY,54865,296,2020
Steuben,NY,55349,304,2020
Suffolk,NY,105362,507,2020
Sullivan,NY,60433,375,2020
Tioga,NY,61965,393,2020
Tompkins,NY,61361,385,2020
Ulster,NY,65306,423,2020
Warren,NY,64658,416,2020
Washington,NY,59613,365,2020
Wayne,NY,62003,393,2020
Westchester,NY,99489,504,2020
Wyoming,NY,58746,350,2020
Yates,NY,55307,303,2020
Alamance,NC,51580,235,2020
Alexander,NC,51329,229,2020
Alleghany,NC,37158,47,2020
Anson,NC,39799,66,2020
Ashe,NC,43030,104,2020
Avery,NC,42695,99,2020
Beaufort,NC,48051,172,2020
Bertie,NC,35042,34,2020
Bladen,NC,37188,47,2020
Brunswick,NC,59763,367,2020
Buncombe,NC,55032,299,2020
Burke,NC,43915,114,2020
Cabarrus,NC,71177,456,2020
Caldwell,NC,46094,143,2020
Camden,NC,63834,409,2020
Carteret,NC,57871,342,2020
Caswell,NC,47938,170,2020
Catawba,NC,54690,294,2020
Chatham,NC,69799,450,2020
Cherokee,NC,40793,76,2020
Chowan,NC,44050,115,2020
Clay,NC,42160,92,2020
Cleveland,NC,43512,109,2020
Columbus,NC,38487,57,2020
Craven,NC,53894,280,2020
Cumberland,NC,48177,174,2020
Currituck,NC,73741,467,2020
Dare,NC,65420,424,2020
Davidson,NC,50454,213,2020
Davie,NC,62028,393,2020
Duplin,NC,43422,108,2020
Durham,NC,62812,400,2020
Edgecombe,NC,40489,73,2020
Forsyth,NC,53583,274,2020
Franklin,NC,58172,344,2020
Gaston,NC,53474,272,2020
Gates,NC,45871,140,2020
Graham,NC,42207,93,2020
Granville,NC,56924,326,2020
Greene,NC,43563,109,2020
Guilford,NC,54794,295,2020
Halifax,NC,35904,39,2020
Harnett,NC,54565,291,2020
Haywood,NC,51548,234,2020
Henderson,NC,58928,353,2020
Hertford,NC,42588,98,2020
Hoke,NC,51140,224,2020
Hyde,NC,46667,152,2020
Iredell,NC,62551,398,2020
Jackson,NC,46820,154,2020
Johnston,NC,61806,390,2020
Jones,NC,38324,56,2020
Lee,NC,52294,253,2020
Lenoir,NC,39923,67,2020
Lincoln,NC,59592,364,2020
McDowell,NC,47085,158,2020
Macon,NC,45703,138,2020
Madison,NC,46190,145,2020
Martin,NC,39909,67,2020
Mecklenburg,NC,69240,448,2020
Mitchell,NC,48841,184,2020
Montgomery,NC,45147,131,2020
Moore,NC,63324,405,2020
Nash,NC,49949,203,2020
New Hanover,NC,56689,322,2020
Northampton,NC,38969,59,2020
Onslow,NC,51560,234,2020
Orange,NC,74803,469,2020
Pamlico,NC,48531,179,2020
Pasquotank,NC,54439,289,2020
Pender,NC,60044,370,2020
Perquimans,NC,51036,222,2020
Person,NC,57323,334,2020
Pitt,NC,49337,193,2020
Polk,NC,52125,249,2020
Randolph,NC,48984,188,2020
Richmond,NC,39051,60,2020
Robeson,NC,35362,36,2020
Rockingham,NC,45697,138,2020
Rowan,NC,51054,223,2020
Rutherford,NC,43183,105,2020
Sampson,NC,42914,102,2020
Scotland,NC,35936,39,2020
Stanly,NC,54104,283,2020
Stokes,NC,51668,237,2020
Surry,NC,44979,128,2020
Swain,NC,45554,136,2020
Transylvania,NC,51509,233,2020
Tyrrell,NC,38250,54,2020
Union,NC,82557,486,2020
Vance,NC,41827,87,2020
Wake,NC,83567,488,2020
Warren,NC,37476,49,2020
Washington,NC,30941,20,2020
Watauga,NC,46453,149,2020
Wayne,NC,47221,160,2020
Wilkes,NC,44980,128,2020
Wilson,NC,44594,124,2020
Yadkin,NC,46954,156,2020
Yancey,NC,44554,123,2020
Adams,ND,48750,183,2020
Barnes,ND,60472,375,2020
Benson,ND,50329,211,2020
Billings,ND,64896,419,2020
Bottineau,ND,65074,421,2020
Bowman,ND,70521,454,2020
Burke,ND,79405,479,2020
Burleigh,ND,72974,465,2020
Cass,ND,65976,428,2020
Cavalier,ND,54955,297,2020
Dickey,ND,64521,415,2020
Divide,ND,64650,416,2020
Dunn,ND,82750,486,2020
Eddy,ND,52895,263,2020
Emmons,ND,51012,222,2020
Foster,ND,61250,384,2020
Golden Valley,ND,72308,462,2020
Grand Forks,ND,53721,276,2020
Grant,ND,53750,277,2020
Griggs,ND,53917,280,2020
Hettinger,ND,59750,367,2020
Kidder,ND,52063,247,2020
LaMoure,ND,61477,386,2020
Logan,ND,60592,378,2020
McHenry,ND,67039,434,2020
McIntosh,ND,51136,224,2020
McKenzie,ND,75238,471,2020
McLean,ND,70261,452,2020
Mercer,ND,82087,484,2020
Morton,ND,72778,464,2020
Mountrail,ND,70412,453,2020
Nelson,ND,53063,266,2020
Oliver,ND,66641,432,2020
Pembina,ND,60910,380,2020
Pierce,ND,57398,336,2020
Ramsey,ND,52688,260,2020
Ransom,ND,62235,395,2020
Renville,ND,69848,451,2020
Richland,ND,60833,379,2020
Rolette,ND,46481,149,2020
Sargent,ND,64564,416,2020
Sheridan,ND,54250,286,2020
Sioux,ND,41893,88,2020
Slope,ND,65833,428,2020
Stark,ND,69412,449,2020
Steele,ND,77167,476,2020
Stutsman,ND,52815,261,2020
Towner,ND,49464,195,2020
Traill,ND,67604,438,2020
Walsh,ND,55428,305,2020
Ward,ND,68098,441,2020
Wells,ND,56519,320,2020
Williams,ND,79508,480,2020
Adams,OH,40067,68,2020
Allen,OH,51892,243,2020
Ashland,OH,55422,305,2020
Ashtabula,OH,47925,170,2020
Athens,OH,42414,96,2020
Auglaize,OH,66193,430,2020
Belmont,OH,51574,235,2020
Brown,OH,57200,331,2020
Butler,OH,69023,447,2020
Carroll,OH,52574,259,2020
Champaign,OH,59909,368,2020
Clark,OH,51504,232,2020
Clermont,OH,69720,450,2020
Clinton,OH,54683,293,2020
Columbiana,OH,49407,194,2020
Coshocton,OH,48552,180,2020
Crawford,OH,46391,148,2020
Cuyahoga,OH,51741,239,2020
Darke,OH,54799,295,2020
Defiance,OH,62110,394,2020
Delaware,OH,111411,508,2020
Erie,OH,58408,347,2020
Fairfield,OH,70906,455,2020
Fayette,OH,48637,181,2020
Franklin,OH,62352,397,2020
Fulton,OH,61290,384,2020
Gallia,OH,48975,187,2020
Geauga,OH,83730,488,2020
Greene,OH,70055,451,2020
Guernsey,OH,46352,147,2020
Hamilton,OH,59190,357,2020
Hancock,OH,57384,335,2020
Hardin,OH,50214,208,2020
Harrison,OH,49454,195,2020
Henry,OH,60425,374,2020
Highland,OH,47973,171,2020
Hocking,OH,54774,295,2020
Holmes,OH,64453,414,2020
Huron,OH,55041,300,2020
Jackson,OH,48915,185,2020
Jefferson,OH,46849,155,2020
Knox,OH,61590,387,2020
Lake,OH,65814,427,2020
Lawrence,OH,46584,151,2020
Licking,OH,67736,440,2020
Logan,OH,60417,374,2020
Lorain,OH,58798,351,2020
Lucas,OH,49946,203,2020
Madison,OH,68663,445,2020
Mahoning,OH,47092,159,2020
Marion,OH,49225,190,2020
Medina,OH,77784,477,2020
Meigs,OH,43445,108,2020
Mercer,OH,65566,426,2020
Miami,OH,62347,396,2020
Monroe,OH,46241,145,2020
Montgomery,OH,53064,266,2020
Morgan,OH,43791,112,2020
Morrow,OH,61769,390,2020
Muskingum,OH,48350,177,2020
Noble,OH,50070,206,2020
Ottawa,OH,59306,359,2020
Paulding,OH,56531,320,2020
Perry,OH,52978,265,2020
Pickaway,OH,61629,388,2020
Pike,OH,44115,117,2020
Portage,OH,59485,362,2020
Preble,OH,61339,385,2020
Putnam,OH,67790,440,2020
Richland,OH,49186,190,2020
Ross,OH,51508,233,2020
Sandusky,OH,55245,302,2020
Scioto,OH,41866,88,2020
Seneca,OH,52897,263,2020
Shelby,OH,64522,415,2020
Stark,OH,55045,300,2020
Summit,OH,59253,358,2020
Trumbull,OH,47799,168,2020
Tuscarawas,OH,54451,290,2020
Union,OH,88565,495,2020
Van Wert,OH,55991,314,2020
Vinton,OH,45034,129,2020
Warren,OH,89410,496,2020
Washington,OH,51808,241,2020
Wayne,OH,61424,386,2020
Williams,OH,52855,262,2020
Wood,OH,63189,405,2020
Wyandot,OH,57925,343,2020
Adair,OK,34375,31,2020
Alfalfa,OK,64122,411,2020
Atoka,OK,42392,96,2020
Beaver,OK,55083,300,2020
Beckham,OK,47095,159,2020
Blaine,OK,49638,198,2020
Bryan,OK,47175,160,2020
Caddo,OK,46499,149,2020
Canadian,OK,73591,466,2020
Carter,OK,51148,225,2020
Cherokee,OK,43378,106,2020
Choctaw,OK,37121,46,2020
Cimarron,OK,47095,159,2020
Cleveland,OK,65412,424,2020
Coal,OK,42277,94,2020
Comanche,OK,52377,256,2020
Cotton,OK,49583,197,2020
Craig,OK,43003,103,2020
Creek,OK,52315,254,2020
Custer,OK,51351,229,2020
Delaware,OK,44268,119,2020
Dewey,OK,51169,226,2020
Ellis,OK,48264,175,2020
Garfield,OK,55435,306,2020
Garvin,OK,47321,161,2020
Grady,OK,64507,415,2020
Grant,OK,53147,268,2020
Greer,OK,46794,153,2020
Harmon,OK,53087,267,2020
Harper,OK,44318,120,2020
Haskell,OK,43950,114,2020
Hughes,OK,38020,53,2020
Jackson,OK,52535,258,2020
Jefferson,OK,43871,113,2020
Johnston,OK,44238,118,2020
Kay,OK,47456,163,2020
Kingfisher,OK,61738,389,2020
Kiowa,OK,34747,33,2020
Latimer,OK,40044,68,2020
Le Flore,OK,41900,89,2020
Lincoln,OK,51206,227,2020
Logan,OK,70456,454,2020
Love,OK,54423,289,2020
McClain,OK,70005,451,2020
McCurtain,OK,39091,61,2020
McIntosh,OK,39588,64,2020
Major,OK,56781,324,2020
Marshall,OK,48573,180,2020
Mayes,OK,50012,204,2020
Murray,OK,53696,275,2020
Muskogee,OK,41633,84,2020
Noble,OK,60019,370,2020
Nowata,OK,42051,90,2020
Okfuskee,OK,40913,77,2020
Oklahoma,OK,55519,307,2020
Okmulgee,OK,45319,133,2020
Osage,OK,50105,206,2020
Ottawa,OK,40662,74,2020
Pawnee,OK,50991,221,2020
Payne,OK,42103,91,2020
Pittsburg,OK,47511,164,2020
Pontotoc,OK,51682,238,2020
Pottawatomie,OK,51150,225,2020
Pushmataha,OK,38325,56,2020
Roger Mills,OK,54653,293,2020
Rogers,OK,66038,429,2020
Seminole,OK,38588,57,2020
Sequoyah,OK,41803,87,2020
Stephens,OK,51156,225,2020
Texas,OK,50702,217,2020
Tillman,OK,39975,68,2020
Tulsa,OK,57024,327,2020
Wagoner,OK,64958,419,2020
Washington,OK,53384,271,2020
Washita,OK,52591,259,2020
Woods,OK,51985,245,2020
Woodward,OK,56182,316,2020
Baker,OR,46250,145,2020
Benton,OR,65142,421,2020
Clackamas,OR,82911,486,2020
Clatsop,OR,57466,336,2020
Columbia,OR,68170,442,2020
Coos,OR,49445,194,2020
Crook,OR,59000,354,2020
Curry,OR,53174,268,2020
Deschutes,OR,68937,447,2020
Douglas,OR,50031,205,2020
Gilliam,OR,41838,87,2020
Grant,OR,48202,174,2020
Harney,OR,43387,107,2020
Hood River,OR,72418,462,2020
Jackson,OR,56327,318,2020
Jefferson,OR,55844,311,2020
Josephine,OR,47733,168,2020
Klamath,OR,48560,180,2020
Lake,OR,44237,118,2020
Lane,OR,54942,297,2020
Lincoln,OR,50775,218,2020
Linn,OR,59547,363,2020
Malheur,OR,44362,120,2020
Marion,OR,61817,391,2020
Morrow,OR,56572,321,2020
Multnomah,OR,71425,457,2020
Polk,OR,65665,426,2020
Sherman,OR,51472,232,2020
Tillamook,OR,54268,286,2020
Umatilla,OR,57973,343,2020
Union,OR,53940,281,2020
Wallowa,OR,53423,271,2020
Wasco,OR,54725,294,2020
Washington,OR,86626,493,2020
Wheeler,OR,45354,134,2020
Yamhill,OR,67296,436,2020
Adams,PA,68411,444,2020
Allegheny,PA,62320,396,2020
Armstrong,PA,53545,273,2020
Beaver,PA,59014,354,2020
Bedford,PA,51531,233,2020
Berks,PA,66154,429,2020
Blair,PA,50856,219,2020
Bradford,PA,52375,255,2020
Bucks,PA,93181,500,2020
Butler,PA,72642,463,2020
Cambria,PA,47644,166,2020
Cameron,PA,40342,71,2020
Carbon,PA,57601,338,2020
Centre,PA,61921,392,2020
Chester,PA,104161,506,2020
Clarion,PA,49695,199,2020
Clearfield,PA,50150,207,2020
Clinton,PA,51145,225,2020
Columbia,PA,52219,251,2020
Crawford,PA,51919,243,2020
Cumberland,PA,71979,460,2020
Dauphin,PA,63123,404,2020
Delaware,PA,76238,473,2020
Elk,PA,54961,298,2020
Erie,PA,52863,262,2020
Fayette,PA,49075,188,2020
Forest,PA,41225,81,2020
Franklin,PA,63420,405,2020
Fulton,PA,55424,305,2020
Greene,PA,55993,314,2020
Huntingdon,PA,53597,275,2020
Indiana,PA,49270,192,2020
Jefferson,PA,49604,197,2020
Juniata,PA,53502,273,2020
Lackawanna,PA,54064,283,2020
Lancaster,PA,69588,450,2020
Lawrence,PA,50080,206,2020
Lebanon,PA,61632,388,2020
Lehigh,PA,66214,430,2020
Luzerne,PA,53194,268,2020
Lycoming,PA,54906,297,2020
McKean,PA,49240,191,2020
Mercer,PA,50529,214,2020
Mifflin,PA,52641,259,2020
Monroe,PA,68734,446,2020
Montgomery,PA,93518,500,2020
Montour,PA,59915,368,2020
Northampton,PA,73088,465,2020
Northumberland,PA,49273,192,2020
Perry,PA,70660,454,2020
Philadelphia,PA,49127,189,2020
Pike,PA,67495,438,2020
Potter,PA,47696,167,2020
Schuylkill,PA,53703,275,2020
Snyder,PA,60227,373,2020
Somerset,PA,51255,228,2020
Sullivan,PA,49830,201,2020
Susquehanna,PA,55788,311,2020
Tioga,PA,51838,242,2020
Union,PA,56824,325,2020
Venango,PA,51405,230,2020
Warren,PA,52034,246,2020
Washington,PA,65478,425,2020
Wayne,PA,55572,308,2020
Westmoreland,PA,61398,385,2020
Wyoming,PA,60075,371,2020
York,PA,68940,447,2020
Bristol,RI,85413,491,2020
Kent,RI,75857,472,2020
Newport,RI,84282,489,2020
Providence,RI,62323,396,2020
Washington,RI,86970,493,2020
Abbeville,SC,43090,104,2020
Aiken,SC,53385,271,2020
Allendale,SC,26074,13,2020
Anderson,SC,53598,275,2020
Bamberg,SC,42830,101,2020
Barnwell,SC,37572,50,2020
Beaufort,SC,71430,458,2020
Berkeley,SC,65443,425,2020
Calhoun,SC,49844,202,2020
Charleston,SC,67182,435,2020
Cherokee,SC,37787,51,2020
Chester,SC,43985,115,2020
Chesterfield,SC,41937,89,2020
Clarendon,SC,43881,114,2020
Colleton,SC,36748,44,2020
Darlington,SC,37141,47,2020
Dillon,SC,36429,42,2020
Dorchester,SC,63501,406,2020
Edgefield,SC,52491,257,2020
Fairfield,SC,43861,113,2020
Florence,SC,49645,198,2020
Georgetown,SC,52488,257,2020
Greenville,SC,62422,397,2020
Greenwood,SC,41081,79,2020
Hampton,SC,38178,54,2020
Horry,SC,51570,235,2020
Jasper,SC,45924,141,2020
Kershaw,SC,53980,282,2020
Lancaster,SC,65421,424,2020
Laurens,SC,44374,120,2020
Lee,SC,32851,26,2020
Lexington,SC,62740,400,2020
McCormick,SC,47402,163,2020
Marion,SC,30791,19,2020
Marlboro,SC,31528,21,2020
Newberry,SC,46038,143,2020
Oconee,SC,49691,199,2020
Orangeburg,SC,36802,44,2020
Pickens,SC,51032,222,2020
Richland,SC,54441,289,2020
Saluda,SC,43410,107,2020
Spartanburg,SC,53757,277,2020
Sumter,SC,46570,150,2020
Union,SC,41117,79,2020
Williamsburg,SC,35681,38,2020
York,SC,68555,444,2020
Aurora,SD,65132,421,2020
Beadle,SD,53461,272,2020
Bennett,SD,41887,88,2020
Bon Homme,SD,50195,207,2020
Brookings,SD,57471,336,2020
Brown,SD,61816,391,2020
Brule,SD,57181,331,2020
Buffalo,SD,35000,34,2020
Butte,SD,49353,193,2020
Campbell,SD,54228,285,2020
Charles Mix,SD,52348,255,2020
Clark,SD,50709,217,2020
Clay,SD,51447,231,2020
Codington,SD,57885,342,2020
Corson,SD,36705,43,2020
Custer,SD,64556,415,2020
Davison,SD,48267,175,2020
Day,SD,46753,153,2020
Deuel,SD,67396,437,2020
Dewey,SD,45859,140,2020
Douglas,SD,61793,390,2020
Edmunds,SD,64896,419,2020
Fall River,SD,51383,230,2020
Faulk,SD,49423,194,2020
Grant,SD,65327,423,2020
Gregory,SD,44706,124,2020
Haakon,SD,40673,74,2020
Hamlin,SD,67626,439,2020
Hand,SD,58333,347,2020
Hanson,SD,63750,408,2020
Harding,SD,61111,382,2020
Hughes,SD,69575,450,2020
Hutchinson,SD,61290,384,2020
Hyde,SD,59844,367,2020
Jackson,SD,24549,11,2020
Jerauld,SD,49265,191,2020
Jones,SD,46688,152,2020
Kingsbury,SD,61316,384,2020
Lake,SD,63165,404,2020
Lawrence,SD,52146,250,2020
Lincoln,SD,84260,489,2020
Lyman,SD,54484,290,2020
McCook,SD,66208,430,2020
McPherson,SD,51379,230,2020
Marshall,SD,68056,441,2020
Meade,SD,62275,395,2020
Mellette,SD,33882,30,2020
Miner,SD,53135,267,2020
Minnehaha,SD,63699,408,2020
Moody,SD,61894,392,2020
Oglala Lakota,SD,31423,20,2020
Pennington,SD,58278,345,2020
Perkins,SD,61815,391,2020
Potter,SD,57120,329,2020
Roberts,SD,50877,220,2020
Sanborn,SD,55398,305,2020
Spink,SD,62125,394,2020
Stanley,SD,71602,458,2020
Sully,SD,60508,376,2020
Todd,SD,24102,11,2020
Tripp,SD,54054,283,2020
Turner,SD,63062,403,2020
Union,SD,74006,468,2020
Walworth,SD,51481,232,2020
Yankton,SD,61878,391,2020
Ziebach,SD,36615,43,2020
Anderson,TN,52338,255,2020
Bedford,TN,52973,265,2020
Benton,TN,39019,60,2020
Bledsoe,TN,49382,193,2020
Blount,TN,60301,373,2020
Bradley,TN,51872,242,2020
Campbell,TN,41769,86,2020
Cannon,TN,52518,258,2020
Carroll,TN,42877,102,2020
Carter,TN,40820,76,2020
Cheatham,TN,63988,411,2020
Chester,TN,53336,270,2020
Claiborne,TN,37954,52,2020
Clay,TN,32064,23,2020
Cocke,TN,38530,57,2020
Coffee,TN,51030,222,2020
Crockett,TN,47581,165,2020
Cumberland,TN,49423,194,2020
Davidson,TN,62515,398,2020
Decatur,TN,40389,72,2020
DeKalb,TN,44389,121,2020
Dickson,TN,57804,341,2020
Dyer,TN,45042,129,2020
Fayette,TN,63618,407,2020
Fentress,TN,40203,70,2020
Franklin,TN,47777,168,2020
Gibson,TN,45557,136,2020
Giles,TN,49815,201,2020
Grainger,TN,44703,124,2020
Greene,TN,43150,105,2020
Grundy,TN,43116,104,2020
Hamblen,TN,43151,105,2020
Hamilton,TN,56606,321,2020
Hancock,TN,28234,14,2020
Hardeman,TN,39636,65,2020
Hardin,TN,42285,94,2020
Hawkins,TN,45318,133,2020
Haywood,TN,38994,60,2020
Henderson,TN,44534,123,2020
Henry,TN,41037,79,2020
Hickman,TN,47457,164,2020
Houston,TN,43521,109,2020
Humphreys,TN,48411,178,2020
Jackson,TN,35880,39,2020
Jefferson,TN,51899,243,2020
Johnson,TN,38090,54,2020
Knox,TN,59250,358,2020
Lake,TN,34230,31,2020
Lauderdale,TN,41905,89,2020
Lawrence,TN,43734,112,2020
Lewis,TN,36977,46,2020
Lincoln,TN,53923,281,2020
Loudon,TN,61664,388,2020
McMinn,TN,46872,155,2020
McNairy,TN,40327,71,2020
Macon,TN,38080,53,2020
Madison,TN,48396,178,2020
Marion,TN,50059,205,2020
Marshall,TN,55299,303,2020
Maury,TN,60567,377,2020
Meigs,TN,50733,217,2020
Monroe,TN,45576,136,2020
Montgomery,TN,60878,380,2020
Moore,TN,63762,409,2020
Morgan,TN,41701,85,2020
Obion,TN,39985,68,2020
Overton,TN,36478,42,2020
Perry,TN,48716,182,2020
Pickett,TN,43125,104,2020
Polk,TN,45326,134,2020
Putnam,TN,45160,131,2020
Rhea,TN,46096,143,2020
Roane,TN,55578,308,2020
Robertson,TN,66088,429,2020
Rutherford,TN,68718,446,2020
Scott,TN,37135,47,2020
Sequatchie,TN,44217,118,2020
Sevier,TN,51734,239,2020
Shelby,TN,52092,248,2020
Smith,TN,48611,181,2020
Stewart,TN,49537,196,2020
Sullivan,TN,47438,163,2020
Sumner,TN,69878,451,2020
Tipton,TN,62474,397,2020
Trousdale,TN,56981,327,2020
Unicoi,TN,44526,123,2020
Union,TN,45143,131,2020
Van Buren,TN,47576,165,2020
Warren,TN,42668,99,2020
Washington,TN,48923,186,2020
Wayne,TN,42206,92,2020
Weakley,TN,41488,83,2020
White,TN,44282,119,2020
Williamson,TN,111196,508,2020
Wilson,TN,78962,478,2020
Anderson,TX,45847,140,2020
Andrews,TX,75147,470,2020
Angelina,TX,49684,198,2020
Aransas,TX,47924,170,2020
Archer,TX,63958,410,2020
Armstrong,TX,69386,449,2020
Atascosa,TX,59251,358,2020
Austin,TX,64468,414,2020
Bailey,TX,55038,299,2020
Bandera,TX,60361,374,2020
Bastrop,TX,71820,460,2020
Baylor,TX,40946,77,2020
Bee,TX,45287,132,2020
Bell,TX,54987,298,2020
Bexar,TX,58288,346,2020
Blanco,TX,70397,453,2020
Borden,TX,83281,487,2020
Bosque,TX,57337,334,2020
Bowie,TX,51796,241,2020
Brazoria,TX,83325,487,2020
Brazos,TX,50289,210,2020
Brewster,TX,45296,133,2020
Briscoe,TX,37875,51,2020
Brooks,TX,25058,12,2020
Brown,TX,49180,190,2020
Burleson,TX,60058,371,2020
Burnet,TX,59919,368,2020
Caldwell,TX,59846,368,2020
Calhoun,TX,57170,330,2020
Callahan,TX,51955,244,2020
Cameron,TX,41200,81,2020
Camp,TX,49539,196,2020
Carson,TX,74246,468,2020
Cass,TX,47539,165,2020
Castro,TX,49900,202,2020
Chambers,TX,95989,502,2020
Cherokee,TX,50199,208,2020
Childress,TX,43564,109,2020
Clay,TX,63125,404,2020
Cochran,TX,41000,78,2020
Coke,TX,45072,130,2020
Coleman,TX,46948,156,2020
Collin,TX,100541,504,2020
Collingsworth,TX,41202,81,2020
Colorado,TX,52663,260,2020
Comal,TX,80781,482,2020
Comanche,TX,54889,297,2020
Concho,TX,53333,270,2020
Cooke,TX,62733,400,2020
Coryell,TX,54712,294,2020
Cottle,TX,40250,70,2020
Crane,TX,54596,292,2020
Crockett,TX,46695,152,2020
Crosby,TX,42470,96,2020
Culberson,TX,34853,33,2020
Dallam,TX,58956,354,2020
Dallas,TX,61870,391,2020
Dawson,TX,40469,73,2020
Deaf Smith,TX,49790,201,2020
Delta,TX,49868,202,2020
Denton,TX,90354,497,2020
DeWitt,TX,53815,278,2020
Dickens,TX,41141,80,2020
Dimmit,TX,25996,13,2020
Donley,TX,51875,243,2020
Duval,TX,45349,134,2020
Eastland,TX,41559,84,2020
Ector,TX,63096,403,2020
Edwards,TX,40643,74,2020
Ellis,TX,79834,480,2020
El Paso,TX,48292,176,2020
Erath,TX,55383,305,2020
Falls,TX,36854,44,2020
Fannin,TX,57898,342,2020
Fayette,TX,62872,401,2020
