county,state,medianAge,medianAgeBucket,year
Meagher,MT,56.3,507,2020
Mineral,MT,52.3,493,2020
Missoula,MT,36.0,67,2020
Musselshell,MT,51.5,488,2020
Park,MT,46.5,430,2020
Petroleum,MT,49.6,475,2020
Phillips,MT,47.5,449,2020
Pondera,MT,41.1,243,2020
Powder River,MT,50.2,479,2020
Powell,MT,46.1,422,2020
Prairie,MT,52.5,494,2020
Ravalli,MT,49.3,473,2020
Richland,MT,38.0,116,2020
Roosevelt,MT,30.4,11,2020
Rosebud,MT,36.5,78,2020
Sanders,MT,54.5,503,2020
Sheridan,MT,43.7,355,2020
Silver Bow,MT,40.1,194,2020
Stillwater,MT,47.5,449,2020
Sweet Grass,MT,46.8,437,2020
Teton,MT,42.5,308,2020
Toole,MT,44.2,372,2020
Treasure,MT,57.8,509,2020
Valley,MT,44.4,380,2020
Wheatland,MT,46.9,438,2020
Wibaux,MT,50.5,482,2020
Yellowstone,MT,38.7,139,2020
Adams,NE,38.0,116,2020
Antelope,NE,44.8,392,2020
Arthur,NE,48.0,458,2020
Banner,NE,50.4,481,2020
Blaine,NE,57.5,509,2020
Boone,NE,44.6,387,2020
Box Butte,NE,39.6,173,2020
Boyd,NE,56.2,506,2020
Brown,NE,48.6,465,2020
Buffalo,NE,33.8,35,2020
Burt,NE,45.6,412,2020
Butler,NE,42.9,325,2020
Cass,NE,41.3,253,2020
Cedar,NE,42.2,293,2020
Chase,NE,44.2,372,2020
Cherry,NE,42.1,289,2020
Cheyenne,NE,41.0,239,2020
Clay,NE,41.9,279,2020
Colfax,NE,36.0,67,2020
Cuming,NE,40.9,234,2020
Custer,NE,43.6,352,2020
Dakota,NE,33.0,28,2020
Dawes,NE,34.3,40,2020
Dawson,NE,35.9,64,2020
Deuel,NE,50.1,479,2020
Dixon,NE,41.4,256,2020
Dodge,NE,39.2,156,2020
Douglas,NE,34.9,47,2020
Dundy,NE,42.9,325,2020
Fillmore,NE,46.6,432,2020
Franklin,NE,50.6,483,2020
Frontier,NE,44.5,385,2020
Furnas,NE,47.2,445,2020
Gage,NE,43.4,344,2020
Garden,NE,49.6,475,2020
Garfield,NE,45.8,416,2020
Gosper,NE,54.0,501,2020
Grant,NE,37.9,113,2020
Greeley,NE,45.4,408,2020
Hall,NE,36.1,70,2020
Hamilton,NE,41.7,270,2020
Harlan,NE,46.3,426,2020
Hayes,NE,48.3,461,2020
Hitchcock,NE,45.4,408,2020
Holt,NE,43.1,334,2020
Hooker,NE,46.1,422,2020
Howard,NE,42.6,312,2020
Jefferson,NE,47.1,442,2020
Johnson,NE,39.8,182,2020
Kearney,NE,39.1,151,2020
Keith,NE,49.3,473,2020
Keya Paha,NE,48.4,462,2020
Kimball,NE,47.6,451,2020
Knox,NE,45.5,411,2020
Lancaster,NE,33.8,35,2020
Lincoln,NE,41.5,260,2020
Logan,NE,39.4,165,2020
Loup,NE,44.5,385,2020
McPherson,NE,58.1,509,2020
Madison,NE,36.6,81,2020
Merrick,NE,43.1,334,2020
Morrill,NE,41.9,279,2020
Nance,NE,45.1,401,2020
Nemaha,NE,38.4,128,2020
Nuckolls,NE,49.6,475,2020
Otoe,NE,42.0,284,2020
Pawnee,NE,49.7,476,2020
Perkins,NE,42.7,316,2020
Phelps,NE,41.6,265,2020
Pierce,NE,41.6,265,2020
Platte,NE,38.3,125,2020
Polk,NE,44.9,395,2020
Red Willow,NE,40.2,199,2020
Richardson,NE,47.3,446,2020
Rock,NE,41.0,239,2020
Saline,NE,37.5,103,2020
Sarpy,NE,34.8,47,2020
Saunders,NE,41.1,243,2020
Scotts Bluff,NE,39.1,151,2020
Seward,NE,37.8,110,2020
Sheridan,NE,46.3,426,2020
Sherman,NE,51.1,486,2020
Sioux,NE,35.4,54,2020
Stanton,NE,41.3,253,2020
Thayer,NE,46.8,437,2020
Thomas,NE,33.6,33,2020
Thurston,NE,28.0,4,2020
Valley,NE,47.0,441,2020
Washington,NE,40.9,234,2020
Wayne,NE,32.2,21,2020
Webster,NE,45.7,413,2020
Wheeler,NE,58.9,510,2020
York,NE,39.8,182,2020
Churchill,NV,40.5,212,2020
Clark,NV,37.5,103,2020
Douglas,NV,52.9,496,2020
Elko,NV,34.7,46,2020
Esmeralda,NV,54.6,503,2020
Eureka,NV,42.5,308,2020
Humboldt,NV,37.1,93,2020
Lander,NV,37.6,106,2020
Lincoln,NV,43.7,355,2020
Lyon,NV,43.9,362,2020
Mineral,NV,53.3,498,2020
Nye,NV,53.1,497,2020
Pershing,NV,42.6,312,2020
Storey,NV,53.0,496,2020
Washoe,NV,38.5,133,2020
White Pine,NV,40.8,229,2020
Carson,NV,42.2,293,2020
Belknap,NH,47.9,455,2020
Carroll,NH,53.4,498,2020
Cheshire,NH,43.0,330,2020
Coos,NH,48.7,467,2020
Grafton,NH,43.3,341,2020
Hillsborough,NH,40.8,229,2020
Merrimack,NH,43.1,334,2020
Rockingham,NH,44.7,389,2020
Strafford,NH,36.8,86,2020
Sullivan,NH,46.9,438,2020
Atlantic,NJ,41.8,274,2020
Bergen,NJ,41.9,279,2020
Burlington,NJ,41.6,265,2020
Camden,NJ,38.8,141,2020
Cape May,NJ,50.3,480,2020
Cumberland,NJ,37.6,106,2020
Essex,NJ,37.7,108,2020
Gloucester,NJ,40.4,206,2020
Hudson,NJ,35.3,52,2020
Hunterdon,NJ,46.6,432,2020
Mercer,NJ,38.8,141,2020
Middlesex,NJ,39.0,148,2020
Monmouth,NJ,43.4,344,2020
Morris,NJ,42.8,320,2020
Ocean,NJ,42.4,303,2020
Passaic,NJ,37.3,97,2020
Salem,NJ,42.5,308,2020
Somerset,NJ,41.8,274,2020
Sussex,NJ,44.9,395,2020
Union,NJ,38.9,144,2020
Warren,NJ,44.5,385,2020
Bernalillo,NM,38.0,116,2020
Catron,NM,59.4,510,2020
Chaves,NM,36.1,70,2020
Cibola,NM,37.5,103,2020
Colfax,NM,50.3,480,2020
Curry,NM,31.7,18,2020
De Baca,NM,22.2,0,2020
Dona Ana,NM,33.3,31,2020
Eddy,NM,35.4,54,2020
Grant,NM,46.5,430,2020
Guadalupe,NM,43.7,355,2020
Harding,NM,43.5,347,2020
Hidalgo,NM,43.2,338,2020
Lea,NM,32.0,20,2020
Lincoln,NM,51.5,488,2020
Los Alamos,NM,41.8,274,2020
Luna,NM,37.2,95,2020
McKinley,NM,32.8,26,2020
Mora,NM,56.6,507,2020
Otero,NM,36.2,71,2020
Quay,NM,43.0,330,2020
Rio Arriba,NM,41.5,260,2020
Roosevelt,NM,30.3,10,2020
Sandoval,NM,40.3,202,2020
San Juan,NM,36.1,70,2020
San Miguel,NM,44.6,387,2020
Santa Fe,NM,46.8,437,2020
Sierra,NM,55.9,506,2020
Socorro,NM,39.9,185,2020
Taos,NM,48.9,469,2020
Torrance,NM,42.9,325,2020
Union,NM,38.9,144,2020
Valencia,NM,38.7,139,2020
Albany,NY,37.9,113,2020
Allegany,NY,39.3,160,2020
Bronx,NY,34.5,43,2020
Broome,NY,39.7,178,2020
Cattaraugus,NY,42.5,308,2020
Cayuga,NY,43.2,338,2020
Chautauqua,NY,42.8,320,2020
Chemung,NY,41.3,253,2020
Chenango,NY,44.8,392,2020
Clinton,NY,40.3,202,2020
Columbia,NY,48.5,463,2020
Cortland,NY,36.4,76,2020
Delaware,NY,48.3,461,2020
Dutchess,NY,42.5,308,2020
Erie,NY,40.2,199,2020
Essex,NY,48.3,461,2020
Franklin,NY,40.5,212,2020
Fulton,NY,44.2,372,2020
Genesee,NY,43.0,330,2020
Greene,NY,46.7,434,2020
Hamilton,NY,55.5,505,2020
Herkimer,NY,44.3,377,2020
Jefferson,NY,32.8,26,2020
Kings,NY,35.4,54,2020
Lewis,NY,42.2,293,2020
Livingston,NY,41.5,260,2020
Madison,NY,42.3,299,2020
Monroe,NY,39.0,148,2020
Montgomery,NY,40.9,234,2020
Nassau,NY,41.9,279,2020
New York,NY,37.7,108,2020
Niagara,NY,43.4,344,2020
Oneida,NY,40.8,229,2020
Onondaga,NY,39.2,156,2020
Ontario,NY,43.8,358,2020
Orange,NY,37.1,93,2020
Orleans,NY,43.4,344,2020
Oswego,NY,40.6,217,2020
Otsego,NY,42.0,284,2020
Putnam,NY,44.2,372,2020
Queens,NY,39.3,160,2020
Rensselaer,NY,39.9,185,2020
Richmond,NY,40.2,199,2020
Rockland,NY,35.9,64,2020
St. Lawrence,NY,39.0,148,2020
Saratoga,NY,42.9,325,2020
Schenectady,NY,39.9,185,2020
Schoharie,NY,45.8,416,2020
Schuyler,NY,46.8,437,2020
Seneca,NY,41.9,279,2020
Steuben,NY,42.9,325,2020
Suffolk,NY,41.7,270,2020
Sullivan,NY,42.8,320,2020
Tioga,NY,44.8,392,2020
Tompkins,NY,31.3,16,2020
Ulster,NY,44.1,369,2020
Warren,NY,46.9,438,2020
Washington,NY,44.2,372,2020
Wayne,NY,43.9,362,2020
Westchester,NY,41.1,243,2020
Wyoming,NY,42.9,325,2020
Yates,NY,40.7,223,2020
Alamance,NC,39.1,151,2020
Alexander,NC,43.9,362,2020
Alleghany,NC,50.6,483,2020
Anson,NC,41.5,260,2020
Ashe,NC,48.6,465,2020
Avery,NC,45.4,408,2020
Beaufort,NC,46.5,430,2020
Bertie,NC,46.2,425,2020
Bladen,NC,44.8,392,2020
Brunswick,NC,54.7,504,2020
Buncombe,NC,42.3,299,2020
Burke,NC,44.3,377,2020
Cabarrus,NC,38.0,116,2020
Caldwell,NC,45.1,401,2020
Camden,NC,41.8,274,2020
Carteret,NC,49.2,472,2020
Caswell,NC,46.2,425,2020
Catawba,NC,41.6,265,2020
Chatham,NC,47.3,446,2020
Cherokee,NC,52.1,491,2020
Chowan,NC,46.2,425,2020
Clay,NC,53.6,499,2020
Cleveland,NC,41.9,279,2020
Columbus,NC,41.9,279,2020
Craven,NC,37.6,106,2020
Cumberland,NC,31.4,16,2020
Currituck,NC,43.0,330,2020
Dare,NC,47.5,449,2020
Davidson,NC,42.5,308,2020
Davie,NC,45.8,416,2020
Duplin,NC,40.7,223,2020
Durham,NC,35.5,56,2020
Edgecombe,NC,41.7,270,2020
Forsyth,NC,38.4,128,2020
Franklin,NC,41.3,253,2020
Gaston,NC,40.0,190,2020
Gates,NC,47.2,445,2020
Graham,NC,46.4,428,2020
Granville,NC,43.1,334,2020
Greene,NC,40.5,212,2020
Guilford,NC,37.4,99,2020
Halifax,NC,43.9,362,2020
Harnett,NC,34.7,46,2020
Haywood,NC,47.7,452,2020
Henderson,NC,47.6,451,2020
Hertford,NC,42.8,320,2020
Hoke,NC,33.0,28,2020
Hyde,NC,40.9,234,2020
Iredell,NC,40.8,229,2020
Jackson,NC,38.5,133,2020
Johnston,NC,38.4,128,2020
Jones,NC,48.1,459,2020
Lee,NC,39.4,165,2020
Lenoir,NC,42.3,299,2020
Lincoln,NC,43.6,352,2020
McDowell,NC,44.2,372,2020
Macon,NC,50.4,481,2020
Madison,NC,44.6,387,2020
Martin,NC,46.4,428,2020
Mecklenburg,NC,35.2,50,2020
Mitchell,NC,47.2,445,2020
Montgomery,NC,43.9,362,2020
Moore,NC,44.1,369,2020
Nash,NC,41.7,270,2020
New Hanover,NC,39.0,148,2020
Northampton,NC,49.9,477,2020
Onslow,NC,26.5,2,2020
Orange,NC,35.1,49,2020
Pamlico,NC,54.0,501,2020
Pasquotank,NC,39.6,173,2020
Pender,NC,42.7,316,2020
Perquimans,NC,50.2,479,2020
Person,NC,43.6,352,2020
Pitt,NC,32.7,25,2020
Polk,NC,53.7,499,2020
Randolph,NC,41.8,274,2020
Richmond,NC,40.8,229,2020
Robeson,NC,36.7,84,2020
Rockingham,NC,45.0,398,2020
Rowan,NC,40.3,202,2020
Rutherford,NC,45.2,403,2020
Sampson,NC,40.3,202,2020
Scotland,NC,39.1,151,2020
Stanly,NC,42.0,284,2020
Stokes,NC,46.6,432,2020
Surry,NC,44.0,366,2020
Swain,NC,42.3,299,2020
Transylvania,NC,51.9,490,2020
Tyrrell,NC,46.7,434,2020
Union,NC,38.6,136,2020
Vance,NC,40.6,217,2020
Wake,NC,36.4,76,2020
Warren,NC,48.1,459,2020
Washington,NC,46.9,438,2020
Watauga,NC,32.7,25,2020
Wayne,NC,37.6,106,2020
Wilkes,NC,45.1,401,2020
Wilson,NC,40.5,212,2020
Yadkin,NC,44.4,380,2020
Yancey,NC,47.9,455,2020
Adams,ND,46.6,432,2020
Barnes,ND,44.4,380,2020
Benson,ND,31.2,15,2020
Billings,ND,43.2,338,2020
Bottineau,ND,44.3,377,2020
Bowman,ND,41.1,243,2020
Burke,ND,41.1,243,2020
Burleigh,ND,37.1,93,2020
Cass,ND,32.6,24,2020
Cavalier,ND,49.5,474,2020
Dickey,ND,42.4,303,2020
Divide,ND,48.1,459,2020
Dunn,ND,40.1,194,2020
Eddy,ND,42.4,303,2020
Emmons,ND,50.7,484,2020
Foster,ND,44.3,377,2020
Golden Valley,ND,48.1,459,2020
Grand Forks,ND,29.9,9,2020
Grant,ND,48.2,460,2020
Griggs,ND,54.4,502,2020
Hettinger,ND,46.9,438,2020
Kidder,ND,48.6,465,2020
LaMoure,ND,46.8,437,2020
Logan,ND,52.7,495,2020
McHenry,ND,43.0,330,2020
McIntosh,ND,53.9,500,2020
McKenzie,ND,30.3,10,2020
McLean,ND,45.8,416,2020
Mercer,ND,45.1,401,2020
Morton,ND,37.6,106,2020
Mountrail,ND,33.3,31,2020
Nelson,ND,52.2,492,2020
Oliver,ND,48.0,458,2020
Pembina,ND,47.6,451,2020
Pierce,ND,45.7,413,2020
Ramsey,ND,40.2,199,2020
Ransom,ND,44.9,395,2020
Renville,ND,38.0,116,2020
Richland,ND,37.0,90,2020
Rolette,ND,31.0,14,2020
Sargent,ND,45.3,407,2020
Sheridan,ND,52.5,494,2020
Sioux,ND,28.6,6,2020
Slope,ND,49.6,475,2020
Stark,ND,34.3,40,2020
Steele,ND,45.9,418,2020
Stutsman,ND,40.2,199,2020
Towner,ND,49.2,472,2020
Traill,ND,41.0,239,2020
Walsh,ND,44.3,377,2020
Ward,ND,31.6,17,2020
Wells,ND,52.9,496,2020
Williams,ND,31.5,16,2020
Adams,OH,42.3,299,2020
Allen,OH,39.4,165,2020
Ashland,OH,40.7,223,2020
Ashtabula,OH,42.7,316,2020
Athens,OH,30.0,9,2020
Auglaize,OH,40.4,206,2020
Belmont,OH,44.5,385,2020
Brown,OH,42.3,299,2020
Butler,OH,36.9,88,2020
Carroll,OH,46.1,422,2020
Champaign,OH,41.6,265,2020
Clark,OH,41.5,260,2020
Clermont,OH,40.2,199,2020
Clinton,OH,39.8,182,2020
Columbiana,OH,44.3,377,2020
Coshocton,OH,41.1,243,2020
Crawford,OH,43.1,334,2020
Cuyahoga,OH,40.4,206,2020
Darke,OH,41.8,274,2020
Defiance,OH,40.7,223,2020
Delaware,OH,39.2,156,2020
Erie,OH,44.9,395,2020
Fairfield,OH,39.6,173,2020
Fayette,OH,40.6,217,2020
Franklin,OH,34.2,39,2020
Fulton,OH,41.3,253,2020
Gallia,OH,40.7,223,2020
Geauga,OH,44.8,392,2020
Greene,OH,38.3,125,2020
Guernsey,OH,42.6,312,2020
Hamilton,OH,36.8,86,2020
Hancock,OH,39.3,160,2020
Hardin,OH,36.6,81,2020
Harrison,OH,46.1,422,2020
Henry,OH,41.6,265,2020
Highland,OH,40.9,234,2020
Hocking,OH,42.9,325,2020
Holmes,OH,32.1,20,2020
Huron,OH,40.1,194,2020
Jackson,OH,40.1,194,2020
Jefferson,OH,44.9,395,2020
Knox,OH,39.4,165,2020
Lake,OH,43.9,362,2020
Lawrence,OH,41.6,265,2020
Licking,OH,40.0,190,2020
Logan,OH,41.2,248,2020
Lorain,OH,41.9,279,2020
Lucas,OH,38.1,119,2020
Madison,OH,41.1,243,2020
Mahoning,OH,43.5,347,2020
Marion,OH,41.6,265,2020
Medina,OH,42.5,308,2020
Meigs,OH,43.3,341,2020
Mercer,OH,39.4,165,2020
Miami,OH,41.2,248,2020
Monroe,OH,47.0,441,2020
Montgomery,OH,39.1,151,2020
Morgan,OH,44.8,392,2020
Morrow,OH,42.7,316,2020
Muskingum,OH,40.5,212,2020
Noble,OH,51.2,487,2020
Ottawa,OH,49.6,475,2020
Paulding,OH,42.2,293,2020
Perry,OH,40.7,223,2020
Pickaway,OH,39.5,169,2020
Pike,OH,40.7,223,2020
Portage,OH,38.3,125,2020
Preble,OH,43.1,334,2020
Putnam,OH,40.2,199,2020
Richland,OH,41.5,260,2020
Ross,OH,41.2,248,2020
Sandusky,OH,42.4,303,2020
Scioto,OH,40.1,194,2020
Seneca,OH,40.4,206,2020
Shelby,OH,39.8,182,2020
Stark,OH,42.1,289,2020
Summit,OH,40.9,234,2020
Trumbull,OH,44.4,380,2020
Tuscarawas,OH,41.0,239,2020
Union,OH,38.1,119,2020
Van Wert,OH,41.2,248,2020
Vinton,OH,43.2,338,2020
Warren,OH,39.6,173,2020
Washington,OH,44.4,380,2020
Wayne,OH,38.6,136,2020
Williams,OH,41.4,256,2020
Wood,OH,35.1,49,2020
Wyandot,OH,43.0,330,2020
Adair,OK,37.6,106,2020
Alfalfa,OK,43.4,344,2020
Atoka,OK,40.5,212,2020
Beaver,OK,39.8,182,2020
Beckham,OK,35.9,64,2020
Blaine,OK,42.7,316,2020
Bryan,OK,37.0,90,2020
Caddo,OK,38.2,122,2020
Canadian,OK,36.0,67,2020
Carter,OK,38.3,125,2020
Cherokee,OK,35.8,62,2020
Choctaw,OK,41.8,274,2020
Cimarron,OK,44.1,369,2020
Cleveland,OK,34.4,42,2020
Coal,OK,41.4,256,2020
Comanche,OK,33.3,31,2020
Cotton,OK,43.0,330,2020
Craig,OK,42.2,293,2020
Creek,OK,40.4,206,2020
Custer,OK,31.9,19,2020
Delaware,OK,46.7,434,2020
Dewey,OK,39.2,156,2020
Ellis,OK,44.3,377,2020
Garfield,OK,35.8,62,2020
Garvin,OK,38.9,144,2020
Grady,OK,39.6,173,2020
Grant,OK,42.0,284,2020
Greer,OK,38.6,136,2020
Harmon,OK,40.5,212,2020
Harper,OK,36.4,76,2020
Haskell,OK,41.4,256,2020
Hughes,OK,39.0,148,2020
Jackson,OK,34.4,42,2020
Jefferson,OK,42.2,293,2020
Johnston,OK,41.0,239,2020
Kay,OK,38.5,133,2020
Kingfisher,OK,37.9,113,2020
Kiowa,OK,43.1,334,2020
Latimer,OK,41.9,279,2020
Le Flore,OK,39.0,148,2020
Lincoln,OK,41.1,243,2020
Logan,OK,39.1,151,2020
Love,OK,39.4,165,2020
McClain,OK,38.8,141,2020
McCurtain,OK,38.5,133,2020
McIntosh,OK,47.7,452,2020
Major,OK,39.9,185,2020
Marshall,OK,43.2,338,2020
Mayes,OK,40.5,212,2020
Murray,OK,42.7,316,2020
Muskogee,OK,38.1,119,2020
Noble,OK,41.3,253,2020
Nowata,OK,42.3,299,2020
Okfuskee,OK,39.7,178,2020
Oklahoma,OK,34.9,47,2020
Okmulgee,OK,39.3,160,2020
Osage,OK,43.0,330,2020
Ottawa,OK,37.9,113,2020
Pawnee,OK,42.0,284,2020
Payne,OK,27.3,3,2020
Pittsburg,OK,40.3,202,2020
Pontotoc,OK,36.0,67,2020
Pottawatomie,OK,37.7,108,2020
Pushmataha,OK,44.0,366,2020
Roger Mills,OK,40.7,223,2020
Rogers,OK,39.3,160,2020
Seminole,OK,38.5,133,2020
Sequoyah,OK,40.8,229,2020
Stephens,OK,41.1,243,2020
Texas,OK,31.2,15,2020
Tillman,OK,42.7,316,2020
Tulsa,OK,35.8,62,2020
Wagoner,OK,38.8,141,2020
Washington,OK,40.0,190,2020
Washita,OK,40.1,194,2020
Woods,OK,32.9,27,2020
Woodward,OK,36.6,81,2020
Baker,OR,48.2,460,2020
Benton,OR,33.2,29,2020
Clackamas,OR,41.7,270,2020
Clatsop,OR,44.4,380,2020
Columbia,OR,43.3,341,2020
Coos,OR,48.7,467,2020
Crook,OR,46.8,437,2020
Curry,OR,56.3,507,2020
Deschutes,OR,42.4,303,2020
Douglas,OR,47.0,441,2020
Gilliam,OR,52.6,494,2020
Grant,OR,52.8,495,2020
Harney,OR,45.1,401,2020
Hood River,OR,39.5,169,2020
Jackson,OR,42.6,312,2020
Jefferson,OR,41.0,239,2020
Josephine,OR,47.5,449,2020
Klamath,OR,42.0,284,2020
Lake,OR,47.5,449,2020
Lane,OR,39.7,178,2020
Lincoln,OR,51.8,490,2020
Linn,OR,39.9,185,2020
Malheur,OR,36.1,70,2020
Marion,OR,36.9,88,2020
Morrow,OR,38.3,125,2020
Multnomah,OR,37.5,103,2020
Polk,OR,37.0,90,2020
Sherman,OR,47.8,453,2020
Tillamook,OR,48.6,465,2020
Umatilla,OR,36.7,84,2020
Union,OR,40.0,190,2020
Wallowa,OR,52.4,493,2020
Wasco,OR,40.2,199,2020
Washington,OR,36.9,88,2020
Wheeler,OR,56.9,508,2020
Yamhill,OR,38.6,136,2020
Adams,PA,44.0,366,2020
Allegheny,PA,40.8,229,2020
Armstrong,PA,47.0,441,2020
Beaver,PA,45.1,401,2020
Bedford,PA,47.0,441,2020
Berks,PA,40.2,199,2020
Blair,PA,43.6,352,2020
Bradford,PA,44.5,385,2020
Bucks,PA,44.0,366,2020
Butler,PA,43.4,344,2020
Cambria,PA,45.6,412,2020
Cameron,PA,51.6,489,2020
Carbon,PA,46.6,432,2020
Centre,PA,32.9,27,2020
Chester,PA,40.6,217,2020
Clarion,PA,41.8,274,2020
Clearfield,PA,45.4,408,2020
Clinton,PA,39.4,165,2020
Columbia,PA,41.2,248,2020
Crawford,PA,43.3,341,2020
Cumberland,PA,40.7,223,2020
Dauphin,PA,39.6,173,2020
Delaware,PA,38.9,144,2020
Elk,PA,47.9,455,2020
Erie,PA,39.7,178,2020
Fayette,PA,45.1,401,2020
Forest,PA,47.0,441,2020
Franklin,PA,41.7,270,2020
Fulton,PA,45.7,413,2020
Greene,PA,42.5,308,2020
Huntingdon,PA,44.1,369,2020
Indiana,PA,40.2,199,2020
Jefferson,PA,43.9,362,2020
Juniata,PA,42.9,325,2020
Lackawanna,PA,42.1,289,2020
Lancaster,PA,38.7,139,2020
Lawrence,PA,45.3,407,2020
Lebanon,PA,41.1,243,2020
Lehigh,PA,39.0,148,2020
Luzerne,PA,42.7,316,2020
Lycoming,PA,41.5,260,2020
McKean,PA,43.6,352,2020
Mercer,PA,45.0,398,2020
Mifflin,PA,44.0,366,2020
Monroe,PA,43.3,341,2020
Montgomery,PA,41.3,253,2020
Montour,PA,43.4,344,2020
Northampton,PA,42.2,293,2020
Northumberland,PA,44.5,385,2020
Perry,PA,43.4,344,2020
Philadelphia,PA,34.6,45,2020
Pike,PA,48.6,465,2020
Potter,PA,47.4,447,2020
Schuylkill,PA,44.3,377,2020
Snyder,PA,40.4,206,2020
Somerset,PA,46.2,425,2020
Sullivan,PA,54.5,503,2020
Susquehanna,PA,48.7,467,2020
Tioga,PA,44.9,395,2020
Union,PA,39.6,173,2020
Venango,PA,47.4,447,2020
Warren,PA,47.4,447,2020
Washington,PA,44.5,385,2020
Wayne,PA,48.5,463,2020
Westmoreland,PA,47.2,445,2020
Wyoming,PA,45.2,403,2020
York,PA,41.0,239,2020
Bristol,RI,44.5,385,2020
Kent,RI,43.8,358,2020
Newport,RI,45.8,416,2020
Providence,RI,37.4,99,2020
Washington,RI,45.0,398,2020
Abbeville,SC,44.6,387,2020
Aiken,SC,41.1,243,2020
Allendale,SC,44.7,389,2020
Anderson,SC,40.7,223,2020
Bamberg,SC,41.5,260,2020
Barnwell,SC,41.6,265,2020
Beaufort,SC,46.2,425,2020
Berkeley,SC,36.5,78,2020
Calhoun,SC,46.0,419,2020
Charleston,SC,38.0,116,2020
Cherokee,SC,39.3,160,2020
Chester,SC,41.9,279,2020
Chesterfield,SC,42.3,299,2020
Clarendon,SC,45.6,412,2020
Colleton,SC,42.2,293,2020
Darlington,SC,41.5,260,2020
Dillon,SC,37.6,106,2020
Dorchester,SC,37.2,95,2020
Edgefield,SC,43.0,330,2020
Fairfield,SC,47.1,442,2020
Florence,SC,39.2,156,2020
Georgetown,SC,50.1,479,2020
Greenville,SC,38.3,125,2020
Greenwood,SC,39.8,182,2020
Hampton,SC,40.6,217,2020
Horry,SC,46.7,434,2020
Jasper,SC,40.8,229,2020
Kershaw,SC,41.3,253,2020
Lancaster,SC,42.5,308,2020
Laurens,SC,40.7,223,2020
Lee,SC,42.0,284,2020
Lexington,SC,39.1,151,2020
McCormick,SC,56.6,507,2020
Marion,SC,40.7,223,2020
Marlboro,SC,40.5,212,2020
Newberry,SC,42.2,293,2020
Oconee,SC,46.1,422,2020
Orangeburg,SC,40.5,212,2020
Pickens,SC,36.4,76,2020
Richland,SC,33.7,34,2020
Saluda,SC,42.7,316,2020
Spartanburg,SC,38.0,116,2020
Sumter,SC,36.5,78,2020
Union,SC,44.4,380,2020
Williamsburg,SC,43.3,341,2020
York,SC,38.9,144,2020
Aurora,SD,38.8,141,2020
Beadle,SD,38.4,128,2020
Bennett,SD,28.4,6,2020
Bon Homme,SD,41.9,279,2020
Brookings,SD,27.3,3,2020
Brown,SD,37.4,99,2020
Brule,SD,39.8,182,2020
Buffalo,SD,26.1,2,2020
Butte,SD,40.5,212,2020
Campbell,SD,50.6,483,2020
Charles Mix,SD,36.3,74,2020
Clark,SD,40.9,234,2020
Clay,SD,25.2,1,2020
Codington,SD,39.4,165,2020
Corson,SD,28.1,5,2020
Custer,SD,55.9,506,2020
Davison,SD,39.3,160,2020
Day,SD,48.1,459,2020
Deuel,SD,42.9,325,2020
Dewey,SD,27.4,3,2020
Douglas,SD,45.1,401,2020
Edmunds,SD,41.1,243,2020
Fall River,SD,54.4,502,2020
Faulk,SD,49.0,470,2020
Grant,SD,42.5,308,2020
Gregory,SD,45.5,411,2020
Haakon,SD,43.6,352,2020
Hamlin,SD,34.6,45,2020
Hand,SD,47.8,453,2020
Hanson,SD,37.6,106,2020
Harding,SD,44.8,392,2020
Hughes,SD,38.5,133,2020
Hutchinson,SD,42.9,325,2020
Hyde,SD,52.6,494,2020
Jackson,SD,33.2,29,2020
Jerauld,SD,51.5,488,2020
Jones,SD,44.9,395,2020
Kingsbury,SD,44.3,377,2020
Lake,SD,43.8,358,2020
Lawrence,SD,42.3,299,2020
Lincoln,SD,35.2,50,2020
Lyman,SD,36.1,70,2020
McCook,SD,39.4,165,2020
McPherson,SD,50.1,479,2020
Marshall,SD,43.1,334,2020
Meade,SD,36.2,71,2020
Mellette,SD,34.4,42,2020
Miner,SD,44.9,395,2020
Minnehaha,SD,35.1,49,2020
Moody,SD,40.7,223,2020
Oglala Lakota,SD,26.5,2,2020
Pennington,SD,38.8,141,2020
Perkins,SD,45.6,412,2020
Potter,SD,48.8,468,2020
Roberts,SD,38.3,125,2020
Sanborn,SD,40.6,217,2020
Spink,SD,44.2,372,2020
Stanley,SD,47.3,446,2020
Sully,SD,48.6,465,2020
Todd,SD,23.6,0,2020
Tripp,SD,45.2,403,2020
Turner,SD,41.7,270,2020
Union,SD,40.2,199,2020
Walworth,SD,42.5,308,2020
Yankton,SD,42.0,284,2020
Ziebach,SD,34.0,36,2020
Anderson,TN,43.1,334,2020
Bedford,TN,38.3,125,2020
Benton,TN,47.5,449,2020
Bledsoe,TN,43.2,338,2020
Blount,TN,43.9,362,2020
Bradley,TN,39.7,178,2020
Campbell,TN,44.1,369,2020
Cannon,TN,41.0,239,2020
Carroll,TN,43.0,330,2020
Carter,TN,45.7,413,2020
Cheatham,TN,40.2,199,2020
Chester,TN,37.5,103,2020
Claiborne,TN,42.7,316,2020
Clay,TN,47.0,441,2020
Cocke,TN,45.3,407,2020
Coffee,TN,39.7,178,2020
Crockett,TN,41.1,243,2020
Cumberland,TN,51.8,490,2020
