county,state,population,populationBucket,year
Scotts Bluff,NE,27877,298,2020
Seward,NE,13683,186,2020
Sheridan,NE,4167,53,2020
Sherman,NE,2476,29,2020
Sioux,NE,988,7,2020
Stanton,NE,4612,59,2020
Thayer,NE,4007,50,2020
Thomas,NE,464,1,2020
Thurston,NE,4925,64,2020
Valley,NE,3331,40,2020
Washington,NE,16206,215,2020
Wayne,NE,7844,112,2020
Webster,NE,2794,33,2020
Wheeler,NE,607,3,2020
York,NE,10872,151,2020
Churchill,NV,19484,243,2020
Clark,NV,1769560,509,2020
Douglas,NV,41615,355,2020
Elko,NV,40056,352,2020
Esmeralda,NV,910,6,2020
Eureka,NV,1406,11,2020
Humboldt,NV,12894,176,2020
Lander,NV,4166,52,2020
Lincoln,NV,4329,55,2020
Lyon,NV,45197,365,2020
Mineral,NV,3861,47,2020
Nye,NV,38882,348,2020
Pershing,NV,5597,74,2020
Storey,NV,3477,42,2020
Washoe,NV,375005,488,2020
White Pine,NV,7924,113,2020
Carson,NV,45189,365,2020
Belknap,NH,51435,379,2020
Carroll,NH,42022,357,2020
Cheshire,NH,64071,398,2020
Coos,NH,27033,294,2020
Grafton,NH,77838,413,2020
Hillsborough,NH,340729,486,2020
Merrimack,NH,125839,444,2020
Rockingham,NH,255893,477,2020
Strafford,NH,108908,436,2020
Sullivan,NH,36240,338,2020
Atlantic,NJ,215732,471,2020
Bergen,NJ,758660,504,2020
Burlington,NJ,364861,487,2020
Camden,NJ,404482,490,2020
Cape May,NJ,78430,414,2020
Cumberland,NJ,117879,440,2020
Essex,NJ,629085,499,2020
Gloucester,NJ,235654,474,2020
Hudson,NJ,547213,496,2020
Hunterdon,NJ,104827,433,2020
Mercer,NJ,298858,482,2020
Middlesex,NJ,665957,500,2020
Monmouth,NJ,506991,495,2020
Morris,NJ,402271,490,2020
Ocean,NJ,472408,494,2020
Passaic,NJ,396140,489,2020
Salem,NJ,51024,377,2020
Somerset,NJ,266944,479,2020
Sussex,NJ,117011,440,2020
Union,NJ,438863,492,2020
Warren,NJ,87894,422,2020
Bernalillo,NM,549046,496,2020
Catron,NM,3173,38,2020
Chaves,NM,49789,375,2020
Cibola,NM,21351,259,2020
Colfax,NM,10239,145,2020
Curry,NM,37825,344,2020
De Baca,NM,1370,10,2020
Dona Ana,NM,170550,461,2020
Eddy,NM,44414,362,2020
Grant,NM,22656,269,2020
Guadalupe,NM,3624,45,2020
Harding,NM,377,0,2020
Hidalgo,NM,3382,41,2020
Lea,NM,51515,379,2020
Lincoln,NM,16641,219,2020
Los Alamos,NM,15210,204,2020
Luna,NM,18362,234,2020
McKinley,NM,53723,383,2020
Mora,NM,3918,48,2020
Otero,NM,53170,381,2020
Quay,NM,6516,88,2020
Rio Arriba,NM,31167,316,2020
Roosevelt,NM,14722,197,2020
Sandoval,NM,115416,439,2020
San Juan,NM,96338,429,2020
San Miguel,NM,23369,273,2020
Santa Fe,NM,126771,444,2020
Sierra,NM,9457,133,2020
Socorro,NM,13221,180,2020
Taos,NM,27693,297,2020
Torrance,NM,12746,175,2020
Union,NM,3313,40,2020
Valencia,NM,60965,394,2020
Albany,NY,256580,477,2020
Allegany,NY,38155,346,2020
Bronx,NY,1111242,507,2020
Broome,NY,159579,458,2020
Cattaraugus,NY,61632,395,2020
Cayuga,NY,63786,398,2020
Chautauqua,NY,104675,432,2020
Chemung,NY,68311,404,2020
Chenango,NY,38833,347,2020
Clinton,NY,67495,403,2020
Columbia,NY,51065,377,2020
Cortland,NY,39817,351,2020
Delaware,NY,38365,346,2020
Dutchess,NY,245131,475,2020
Erie,NY,754754,503,2020
Essex,NY,32128,321,2020
Franklin,NY,41941,356,2020
Fulton,NY,43871,361,2020
Genesee,NY,47206,370,2020
Greene,NY,40470,352,2020
Hamilton,NY,3922,48,2020
Herkimer,NY,50672,376,2020
Jefferson,NY,87060,422,2020
Kings,NY,2046251,510,2020
Lewis,NY,21079,256,2020
Livingston,NY,53481,382,2020
Madison,NY,59045,391,2020
Monroe,NY,606860,498,2020
Montgomery,NY,39368,349,2020
Nassau,NY,1098612,507,2020
New York,NY,1418173,508,2020
Niagara,NY,173431,462,2020
Oneida,NY,185823,466,2020
Onondaga,NY,374780,488,2020
Ontario,NY,90306,424,2020
Orange,NY,296523,481,2020
Orleans,NY,33846,329,2020
Oswego,NY,95949,428,2020
Otsego,NY,51245,378,2020
Putnam,NY,81824,416,2020
Queens,NY,1862239,510,2020
Rensselaer,NY,131766,447,2020
Richmond,NY,383886,489,2020
Rockland,NY,243727,475,2020
St. Lawrence,NY,89224,423,2020
Saratoga,NY,189434,466,2020
Schenectady,NY,125397,444,2020
Schoharie,NY,26364,290,2020
Schuyler,NY,14817,199,2020
Seneca,NY,28255,300,2020
Steuben,NY,77650,413,2020
Suffolk,NY,1208010,507,2020
Sullivan,NY,61247,394,2020
Tioga,NY,39592,350,2020
Tompkins,NY,88905,423,2020
Ulster,NY,150676,455,2020
Warren,NY,54190,384,2020
Washington,NY,51155,377,2020
Wayne,NY,73013,408,2020
Westchester,NY,782787,504,2020
Wyoming,NY,33241,326,2020
Yates,NY,20079,247,2020
Alamance,NC,133435,448,2020
Alexander,NC,30771,314,2020
Alleghany,NC,9434,132,2020
Anson,NC,20196,248,2020
Ashe,NC,22935,271,2020
Avery,NC,15384,206,2020
Beaufort,NC,38718,347,2020
Bertie,NC,16227,215,2020
Bladen,NC,27196,295,2020
Brunswick,NC,118971,440,2020
Buncombe,NC,216956,472,2020
Burke,NC,75469,411,2020
Cabarrus,NC,164233,460,2020
Caldwell,NC,67448,403,2020
Camden,NC,8479,121,2020
Carteret,NC,58726,391,2020
Caswell,NC,18936,239,2020
Catawba,NC,128007,446,2020
Chatham,NC,60169,392,2020
Cherokee,NC,24272,278,2020
Chowan,NC,11542,160,2020
Clay,NC,9406,131,2020
Cleveland,NC,79007,415,2020
Columbus,NC,45594,366,2020
Craven,NC,82275,417,2020
Cumberland,NC,260123,478,2020
Currituck,NC,21777,262,2020
Dare,NC,30535,313,2020
Davidson,NC,135041,449,2020
Davie,NC,34832,333,2020
Duplin,NC,46689,369,2020
Durham,NC,257925,477,2020
Edgecombe,NC,41940,356,2020
Forsyth,NC,301694,482,2020
Franklin,NC,54751,386,2020
Gaston,NC,178129,463,2020
Gates,NC,9416,132,2020
Graham,NC,7048,99,2020
Granville,NC,49234,373,2020
Greene,NC,17194,224,2020
Guilford,NC,427958,491,2020
Halifax,NC,41068,354,2020
Harnett,NC,102916,432,2020
Haywood,NC,52063,380,2020
Henderson,NC,97019,429,2020
Hertford,NC,19774,245,2020
Hoke,NC,41017,354,2020
Hyde,NC,4111,52,2020
Iredell,NC,142863,453,2020
Jackson,NC,37242,342,2020
Johnston,NC,157506,458,2020
Jones,NC,7887,112,2020
Lee,NC,47966,371,2020
Lenoir,NC,45053,364,2020
Lincoln,NC,69111,404,2020
McDowell,NC,37364,343,2020
Macon,NC,29595,307,2020
Madison,NC,18246,233,2020
Martin,NC,18528,235,2020
Mecklenburg,NC,864690,505,2020
Mitchell,NC,12574,173,2020
Montgomery,NC,22120,264,2020
Moore,NC,80367,416,2020
Nash,NC,76157,412,2020
New Hanover,NC,193741,467,2020
Northampton,NC,16597,219,2020
Onslow,NC,154282,456,2020
Orange,NC,121514,441,2020
Pamlico,NC,11062,153,2020
Pasquotank,NC,31770,320,2020
Pender,NC,49935,375,2020
Perquimans,NC,11248,156,2020
Person,NC,32509,322,2020
Pitt,NC,145763,454,2020
Polk,NC,17755,229,2020
Randolph,NC,115357,439,2020
Richmond,NC,35862,336,2020
Robeson,NC,102532,431,2020
Rockingham,NC,75064,410,2020
Rowan,NC,113431,438,2020
Rutherford,NC,54601,385,2020
Sampson,NC,49486,374,2020
Scotland,NC,27626,296,2020
Stanly,NC,50300,376,2020
Stokes,NC,38195,346,2020
Surry,NC,58419,390,2020
Swain,NC,11329,156,2020
Transylvania,NC,29223,305,2020
Tyrrell,NC,3488,43,2020
Union,NC,181352,464,2020
Vance,NC,35416,334,2020
Wake,NC,860482,505,2020
Warren,NC,16738,220,2020
Washington,NC,9705,137,2020
Watauga,NC,49577,374,2020
Wayne,NC,97864,429,2020
Wilkes,NC,56009,387,2020
Wilson,NC,64878,399,2020
Yadkin,NC,30839,315,2020
Yancey,NC,14997,201,2020
Adams,ND,1840,18,2020
Barnes,ND,8732,125,2020
Benson,ND,4745,61,2020
Billings,ND,706,4,2020
Bottineau,ND,5225,69,2020
Bowman,ND,2412,28,2020
Burke,ND,1629,15,2020
Burleigh,ND,75614,411,2020
Cass,ND,143129,453,2020
Cavalier,ND,3047,37,2020
Dickey,ND,3842,47,2020
Divide,ND,1855,19,2020
Dunn,ND,3441,42,2020
Eddy,ND,1828,18,2020
Emmons,ND,2677,31,2020
Foster,ND,2578,30,2020
Golden Valley,ND,1491,13,2020
Grand Forks,ND,57042,389,2020
Grant,ND,1857,19,2020
Griggs,ND,1896,20,2020
Hettinger,ND,2059,22,2020
Kidder,ND,1996,21,2020
LaMoure,ND,3343,40,2020
Logan,ND,1465,12,2020
McHenry,ND,4594,59,2020
McIntosh,ND,2147,24,2020
McKenzie,ND,9689,136,2020
McLean,ND,7640,108,2020
Mercer,ND,6712,92,2020
Morton,ND,24800,281,2020
Mountrail,ND,7800,112,2020
Nelson,ND,2404,28,2020
Oliver,ND,1487,13,2020
Pembina,ND,5590,74,2020
Pierce,ND,3252,39,2020
Ramsey,ND,9096,128,2020
Ransom,ND,4277,54,2020
Renville,ND,1850,18,2020
Richland,ND,13074,178,2020
Rolette,ND,10065,143,2020
Sargent,ND,3208,39,2020
Sheridan,ND,1105,8,2020
Sioux,ND,3020,36,2020
Slope,ND,639,3,2020
Stark,ND,23752,275,2020
Steele,ND,1429,12,2020
Stutsman,ND,17207,224,2020
Towner,ND,1767,17,2020
Traill,ND,6453,87,2020
Walsh,ND,8497,121,2020
Ward,ND,54315,384,2020
Wells,ND,3165,38,2020
Williams,ND,26366,290,2020
Adams,OH,21860,262,2020
Allen,OH,81851,416,2020
Ashland,OH,43029,359,2020
Ashtabula,OH,78388,414,2020
Athens,OH,57586,390,2020
Auglaize,OH,36024,337,2020
Belmont,OH,56229,388,2020
Brown,OH,34834,333,2020
Butler,OH,303015,482,2020
Carroll,OH,22405,266,2020
Champaign,OH,31373,317,2020
Clark,OH,107826,435,2020
Clermont,OH,163675,460,2020
Clinton,OH,33363,326,2020
Columbiana,OH,84220,419,2020
Coshocton,OH,28906,304,2020
Crawford,OH,33524,327,2020
Cuyahoga,OH,1014282,506,2020
Darke,OH,40512,352,2020
Defiance,OH,30421,312,2020
Delaware,OH,157579,458,2020
Erie,OH,61152,394,2020
Fairfield,OH,123422,443,2020
Fayette,OH,22646,269,2020
Franklin,OH,1031578,507,2020
Fulton,OH,33385,326,2020
Gallia,OH,23952,276,2020
Geauga,OH,75346,411,2020
Greene,OH,137570,451,2020
Guernsey,OH,31668,319,2020
Hamilton,OH,648536,500,2020
Hancock,OH,60879,394,2020
Hardin,OH,25257,283,2020
Harrison,OH,12432,170,2020
Henry,OH,21573,261,2020
Highland,OH,34084,330,2020
Hocking,OH,22966,272,2020
Holmes,OH,31866,320,2020
Huron,OH,45857,367,2020
Jackson,OH,25495,286,2020
Jefferson,OH,54592,385,2020
Knox,OH,49339,374,2020
Lake,OH,189943,466,2020
Lawrence,OH,48295,372,2020
Licking,OH,139366,451,2020
Logan,OH,36328,339,2020
Lorain,OH,249761,476,2020
Lucas,OH,342417,486,2020
Madison,OH,36311,338,2020
Mahoning,OH,188440,466,2020
Marion,OH,52905,381,2020
Medina,OH,144156,453,2020
Meigs,OH,18468,235,2020
Mercer,OH,31754,320,2020
Miami,OH,84825,420,2020
Monroe,OH,11331,156,2020
Montgomery,OH,427547,491,2020
Morgan,OH,11932,165,2020
Morrow,OH,28225,299,2020
Muskingum,OH,68618,404,2020
Noble,OH,11920,164,2020
Ottawa,OH,34139,331,2020
Paulding,OH,14878,200,2020
Perry,OH,28677,302,2020
Pickaway,OH,47181,370,2020
Pike,OH,22039,263,2020
Portage,OH,136245,449,2020
Preble,OH,32986,324,2020
Putnam,OH,26194,289,2020
Richland,OH,97906,430,2020
Ross,OH,62319,395,2020
Sandusky,OH,47284,370,2020
Scioto,OH,61068,394,2020
Seneca,OH,44817,363,2020
Shelby,OH,37961,345,2020
Stark,OH,300985,482,2020
Summit,OH,441394,492,2020
Trumbull,OH,163372,459,2020
Tuscarawas,OH,73404,409,2020
Union,OH,45124,365,2020
Van Wert,OH,22460,267,2020
Vinton,OH,10499,147,2020
Warren,OH,182503,465,2020
Washington,OH,49903,375,2020
Wayne,OH,90725,424,2020
Williams,OH,29332,306,2020
Wood,OH,107393,435,2020
Wyandot,OH,17766,229,2020
Adair,OK,16862,221,2020
Alfalfa,OK,4756,61,2020
Atoka,OK,11123,154,2020
Beaver,OK,4102,52,2020
Beckham,OK,17001,222,2020
Blaine,OK,7785,111,2020
Bryan,OK,37490,344,2020
Caddo,OK,22784,270,2020
Canadian,OK,111331,437,2020
Carter,OK,37542,344,2020
Cherokee,OK,39208,348,2020
Choctaw,OK,11544,160,2020
Cimarron,OK,1664,16,2020
Cleveland,OK,228104,473,2020
Coal,OK,4375,56,2020
Comanche,OK,95693,428,2020
Cotton,OK,4655,60,2020
Craig,OK,11572,161,2020
Creek,OK,56618,389,2020
Custer,OK,22544,268,2020
Delaware,OK,35157,334,2020
Dewey,OK,3673,45,2020
Ellis,OK,3128,37,2020
Garfield,OK,47689,371,2020
Garvin,OK,21699,261,2020
Grady,OK,43657,361,2020
Grant,OK,3418,41,2020
Greer,OK,4642,59,2020
Harmon,OK,2093,23,2020
Harper,OK,2846,34,2020
Haskell,OK,10035,142,2020
Hughes,OK,10412,146,2020
Jackson,OK,19186,241,2020
Jefferson,OK,4756,61,2020
Johnston,OK,8687,124,2020
Kay,OK,34382,331,2020
Kingfisher,OK,11998,166,2020
Kiowa,OK,6908,96,2020
Latimer,OK,8286,119,2020
Le Flore,OK,39203,348,2020
Lincoln,OK,27665,297,2020
Logan,OK,37782,344,2020
Love,OK,7905,113,2020
McClain,OK,31019,315,2020
McCurtain,OK,25283,284,2020
McIntosh,OK,16130,214,2020
Major,OK,5827,79,2020
Marshall,OK,13297,181,2020
Mayes,OK,32642,322,2020
Murray,OK,11086,153,2020
Muskogee,OK,53460,382,2020
Noble,OK,8906,126,2020
Nowata,OK,8218,118,2020
Okfuskee,OK,9519,134,2020
Oklahoma,OK,611605,499,2020
Okmulgee,OK,30467,312,2020
Osage,OK,38013,345,2020
Ottawa,OK,24359,279,2020
Pawnee,OK,12928,177,2020
Payne,OK,67663,403,2020
Pittsburg,OK,35224,334,2020
Pontotoc,OK,30190,310,2020
Pottawatomie,OK,57630,390,2020
Pushmataha,OK,8876,126,2020
Roger Mills,OK,2762,32,2020
Rogers,OK,73103,408,2020
Seminole,OK,19211,241,2020
Sequoyah,OK,32996,324,2020
Stephens,OK,34517,331,2020
Texas,OK,15343,205,2020
Tillman,OK,5808,78,2020
Tulsa,OK,503653,495,2020
Wagoner,OK,62914,396,2020
Washington,OK,40955,354,2020
Washita,OK,8672,124,2020
Woods,OK,7168,101,2020
Woodward,OK,15954,211,2020
Baker,OR,13314,181,2020
Benton,OR,79168,415,2020
Clackamas,OR,336548,485,2020
Clatsop,OR,33005,324,2020
Columbia,OR,42552,358,2020
Coos,OR,53769,383,2020
Crook,OR,19587,244,2020
Curry,OR,20183,248,2020
Deschutes,OR,157524,458,2020
Douglas,OR,91501,425,2020
Gilliam,OR,1604,15,2020
Grant,OR,6097,83,2020
Harney,OR,5972,81,2020
Hood River,OR,18404,234,2020
Jackson,OR,178736,463,2020
Jefferson,OR,19114,240,2020
Josephine,OR,72389,408,2020
Klamath,OR,54610,386,2020
Lake,OR,6617,90,2020
Lane,OR,316599,483,2020
Lincoln,OR,41970,356,2020
Linn,OR,101876,431,2020
Malheur,OR,23850,276,2020
Marion,OR,268792,479,2020
Morrow,OR,8716,125,2020
Multnomah,OR,674655,501,2020
Polk,OR,68019,404,2020
Sherman,OR,1408,11,2020
Tillamook,OR,22236,265,2020
Umatilla,OR,60183,393,2020
Union,OR,21308,259,2020
Wallowa,OR,5927,80,2020
Wasco,OR,20984,256,2020
Washington,OR,474726,494,2020
Wheeler,OR,1187,9,2020
Yamhill,OR,85292,421,2020
Adams,PA,84387,419,2020
Allegheny,PA,1015608,506,2020
Armstrong,PA,54444,385,2020
Beaver,PA,136682,450,2020
Bedford,PA,40064,352,2020
Berks,PA,336742,485,2020
Blair,PA,100805,430,2020
Bradford,PA,48998,373,2020
Bucks,PA,516530,495,2020
Butler,PA,154734,456,2020
Cambria,PA,109381,437,2020
Cameron,PA,3880,48,2020
Carbon,PA,53202,381,2020
Centre,PA,140784,452,2020
Chester,PA,417628,491,2020
Clarion,PA,32225,321,2020
Clearfield,PA,66737,402,2020
Clinton,PA,31643,319,2020
Columbia,PA,55166,386,2020
Crawford,PA,69520,405,2020
Cumberland,PA,205958,470,2020
Dauphin,PA,222090,472,2020
Delaware,PA,455084,493,2020
Elk,PA,25022,282,2020
Erie,PA,220561,472,2020
Fayette,PA,108421,436,2020
Forest,PA,6957,97,2020
Franklin,PA,124599,443,2020
Fulton,PA,11935,165,2020
Greene,PA,30291,311,2020
Huntingdon,PA,38023,345,2020
Indiana,PA,71060,407,2020
Jefferson,PA,35349,334,2020
Juniata,PA,19852,246,2020
Lackawanna,PA,172624,462,2020
Lancaster,PA,428872,491,2020
Lawrence,PA,71274,407,2020
Lebanon,PA,111811,437,2020
Lehigh,PA,294163,481,2020
Luzerne,PA,262210,478,2020
Lycoming,PA,93506,426,2020
McKean,PA,33935,330,2020
Mercer,PA,92293,426,2020
Mifflin,PA,37082,342,2020
Monroe,PA,140243,452,2020
Montgomery,PA,669506,501,2020
Montour,PA,14918,200,2020
Northampton,PA,251254,476,2020
Northumberland,PA,75445,411,2020
Perry,PA,37412,343,2020
Philadelphia,PA,1272154,508,2020
Pike,PA,47252,370,2020
Potter,PA,13705,187,2020
Schuylkill,PA,117276,440,2020
Snyder,PA,33085,325,2020
Somerset,PA,61928,395,2020
Sullivan,PA,5487,73,2020
Susquehanna,PA,33893,329,2020
Tioga,PA,33794,329,2020
Union,PA,37947,345,2020
Venango,PA,42745,359,2020
Warren,PA,32852,323,2020
Washington,PA,171495,461,2020
Wayne,PA,43821,361,2020
Westmoreland,PA,294500,481,2020
Wyoming,PA,22487,267,2020
York,PA,360718,487,2020
Bristol,RI,40811,353,2020
Kent,RI,137119,450,2020
Newport,RI,70554,405,2020
Providence,RI,521400,496,2020
Washington,RI,108237,435,2020
Abbeville,SC,20156,248,2020
Aiken,SC,137019,450,2020
Allendale,SC,7324,104,2020
Anderson,SC,159919,459,2020
Bamberg,SC,11713,163,2020
Barnwell,SC,16789,220,2020
Beaufort,SC,158614,458,2020
Berkeley,SC,174652,462,2020
Calhoun,SC,12136,168,2020
Charleston,SC,335816,485,2020
Cherokee,SC,45663,366,2020
Chester,SC,25968,287,2020
Chesterfield,SC,36991,341,2020
Clarendon,SC,28210,299,2020
Colleton,SC,30341,311,2020
Darlington,SC,53910,384,2020
Dillon,SC,23584,274,2020
Dorchester,SC,126762,444,2020
Edgefield,SC,22846,271,2020
Fairfield,SC,18692,236,2020
Florence,SC,109397,437,2020
Georgetown,SC,52201,380,2020
Greenville,SC,410664,490,2020
Greenwood,SC,56602,388,2020
Hampton,SC,15460,206,2020
Horry,SC,289943,480,2020
Jasper,SC,24142,277,2020
Kershaw,SC,52826,381,2020
Lancaster,SC,77093,412,2020
Laurens,SC,53723,383,2020
Lee,SC,14218,193,2020
Lexington,SC,234485,474,2020
McCormick,SC,8551,123,2020
Marion,SC,24684,281,2020
Marlboro,SC,21536,260,2020
Newberry,SC,31076,316,2020
Oconee,SC,64496,398,2020
Orangeburg,SC,70026,405,2020
Pickens,SC,104697,433,2020
Richland,SC,336371,485,2020
Saluda,SC,16303,216,2020
Spartanburg,SC,249528,476,2020
Sumter,SC,83922,419,2020
Union,SC,22118,264,2020
Williamsburg,SC,25206,283,2020
York,SC,215372,471,2020
Aurora,SD,2126,24,2020
Beadle,SD,13854,188,2020
Bennett,SD,2387,27,2020
Bon Homme,SD,5733,77,2020
Brookings,SD,28605,302,2020
Brown,SD,30817,314,2020
Brule,SD,4081,51,2020
Buffalo,SD,1336,10,2020
Butte,SD,8049,115,2020
Campbell,SD,1195,9,2020
Charles Mix,SD,6906,96,2020
Clark,SD,2779,33,2020
Clay,SD,11878,164,2020
Codington,SD,22234,265,2020
Corson,SD,2766,32,2020
Custer,SD,7708,109,2020
Davison,SD,15687,209,2020
Day,SD,4456,57,2020
Deuel,SD,3421,42,2020
Dewey,SD,3869,48,2020
Douglas,SD,2298,26,2020
Edmunds,SD,3012,36,2020
Fall River,SD,5690,76,2020
Faulk,SD,1864,19,2020
Grant,SD,5764,78,2020
Gregory,SD,3277,39,2020
Haakon,SD,1402,11,2020
Hamlin,SD,4393,56,2020
Hand,SD,2465,29,2020
Hanson,SD,2496,29,2020
Harding,SD,990,7,2020
Hughes,SD,13740,187,2020
Hutchinson,SD,5698,77,2020
Hyde,SD,1193,9,2020
Jackson,SD,2309,26,2020
Jerauld,SD,1620,15,2020
Jones,SD,694,4,2020
Kingsbury,SD,3930,49,2020
Lake,SD,10414,146,2020
Lawrence,SD,21881,262,2020
Lincoln,SD,43919,361,2020
Lyman,SD,2855,35,2020
McCook,SD,4183,53,2020
McPherson,SD,1859,19,2020
Marshall,SD,3892,48,2020
Meade,SD,22349,266,2020
Mellette,SD,1511,13,2020
Miner,SD,1755,17,2020
Minnehaha,SD,148382,455,2020
Moody,SD,4993,66,2020
Oglala Lakota,SD,9605,135,2020
Pennington,SD,89303,424,2020
Perkins,SD,2413,28,2020
Potter,SD,1840,18,2020
Roberts,SD,7810,112,2020
Sanborn,SD,1860,19,2020
Spink,SD,5160,67,2020
Stanley,SD,2504,30,2020
Sully,SD,1063,7,2020
Todd,SD,6517,88,2020
Tripp,SD,4337,55,2020
Turner,SD,6555,88,2020
Union,SD,12256,168,2020
Walworth,SD,4331,55,2020
Yankton,SD,18546,235,2020
Ziebach,SD,2070,23,2020
Anderson,TN,62065,395,2020
Bedford,TN,37757,344,2020
Benton,TN,13215,180,2020
Bledsoe,TN,12916,177,2020
Blount,TN,108598,436,2020
Bradley,TN,86338,422,2020
Campbell,TN,32457,322,2020
Cannon,TN,11663,162,2020
Carroll,TN,22414,266,2020
Carter,TN,47362,370,2020
Cheatham,TN,32725,323,2020
Chester,TN,14028,190,2020
Claiborne,TN,26579,291,2020
Clay,TN,6218,84,2020
Cocke,TN,29475,306,2020
Coffee,TN,44239,362,2020
Crockett,TN,11281,156,2020
Cumberland,TN,50875,376,2020
Davidson,TN,560745,497,2020
Decatur,TN,9461,133,2020
DeKalb,TN,16135,214,2020
Dickson,TN,42448,358,2020
Dyer,TN,29297,306,2020
Fayette,TN,33860,329,2020
Fentress,TN,15104,203,2020
Franklin,TN,34624,332,2020
Gibson,TN,38680,347,2020
Giles,TN,24103,277,2020
Grainger,TN,19364,242,2020
Greene,TN,57258,389,2020
Grundy,TN,10859,151,2020
Hamblen,TN,51320,378,2020
Hamilton,TN,297556,482,2020
Hancock,TN,5349,71,2020
Hardeman,TN,21117,256,2020
Hardin,TN,21035,256,2020
Hawkins,TN,46902,369,2020
Haywood,TN,13966,189,2020
Henderson,TN,22275,265,2020
Henry,TN,26357,290,2020
Hickman,TN,20515,250,2020
Houston,TN,6678,92,2020
Humphreys,TN,15031,202,2020
Jackson,TN,9916,140,2020
Jefferson,TN,44948,364,2020
Johnson,TN,15068,202,2020
Knox,TN,379072,488,2020
Lake,TN,6426,87,2020
Lauderdale,TN,20523,251,2020
Lawrence,TN,34040,330,2020
Lewis,TN,9842,138,2020
Lincoln,TN,27417,295,2020
Loudon,TN,44045,362,2020
McMinn,TN,43622,361,2020
McNairy,TN,20973,255,2020
Macon,TN,18706,237,2020
Madison,TN,78377,414,2020
Marion,TN,23413,273,2020
Marshall,TN,26776,293,2020
Maury,TN,74918,410,2020
Meigs,TN,10036,142,2020
Monroe,TN,37702,344,2020
Montgomery,TN,155404,457,2020
Moore,TN,5321,70,2020
Morgan,TN,17949,230,2020
Obion,TN,24444,279,2020
Overton,TN,17912,230,2020
Perry,TN,6366,86,2020
Pickett,TN,4166,52,2020
Polk,TN,13983,190,2020
Putnam,TN,63891,398,2020
Rhea,TN,26422,290,2020
Roane,TN,44825,363,2020
Robertson,TN,56074,388,2020
Rutherford,TN,253295,477,2020
Scott,TN,17442,226,2020
Sequatchie,TN,12484,171,2020
Sevier,TN,80293,415,2020
Shelby,TN,728446,502,2020
Smith,TN,16007,212,2020
Stewart,TN,11092,154,2020
Sullivan,TN,130936,447,2020
Sumner,TN,148655,455,2020
Tipton,TN,48369,372,2020
Trousdale,TN,9119,129,2020
Unicoi,TN,15293,205,2020
Union,TN,15970,212,2020
Van Buren,TN,4838,63,2020
Warren,TN,32579,322,2020
Washington,TN,107262,435,2020
Wayne,TN,14081,191,2020
Weakley,TN,27728,297,2020
White,TN,21765,261,2020
Williamson,TN,177600,463,2020
Wilson,TN,111167,437,2020
Anderson,TX,48101,371,2020
Andrews,TX,13373,183,2020
Angelina,TX,67345,402,2020
Aransas,TX,20312,249,2020
Archer,TX,7134,100,2020
Armstrong,TX,1534,14,2020
Atascosa,TX,38162,346,2020
Austin,TX,23570,274,2020
Bailey,TX,5214,68,2020
Bandera,TX,19409,242,2020
Bastrop,TX,67074,402,2020
Baylor,TX,2849,34,2020
Bee,TX,26611,292,2020
Bell,TX,267137,479,2020
Bexar,TX,1529888,509,2020
Blanco,TX,9911,139,2020
Borden,TX,457,1,2020
Bosque,TX,14969,201,2020
Bowie,TX,73863,409,2020
Brazoria,TX,282425,480,2020
Brazos,TX,184895,465,2020
Brewster,TX,7678,108,2020
Briscoe,TX,1150,8,2020
Brooks,TX,5606,75,2020
Brown,TX,30789,314,2020
Burleson,TX,14692,197,2020
Burnet,TX,38768,347,2020
Caldwell,TX,34089,330,2020
Calhoun,TX,16980,222,2020
Callahan,TX,11348,157,2020
Cameron,TX,308958,483,2020
Camp,TX,9861,139,2020
Carson,TX,4764,62,2020
Cass,TX,24096,277,2020
Castro,TX,5613,75,2020
Chambers,TX,31772,320,2020
Cherokee,TX,40605,353,2020
Childress,TX,5989,81,2020
Clay,TX,8582,123,2020
Cochran,TX,2193,25,2020
Coke,TX,2688,31,2020
Coleman,TX,6705,92,2020
Collin,TX,775075,504,2020
Collingsworth,TX,2255,25,2020
Colorado,TX,16933,221,2020
Comal,TX,119443,441,2020
Comanche,TX,10927,152,2020
Concho,TX,2559,30,2020
Cooke,TX,31888,320,2020
Coryell,TX,59934,392,2020
Cottle,TX,1238,10,2020
Crane,TX,3434,42,2020
Crockett,TX,2702,32,2020
Crosby,TX,4428,56,2020
Culberson,TX,1634,16,2020
Dallam,TX,5121,67,2020
Dallas,TX,2011053,510,2020
Dawson,TX,9982,141,2020
Deaf Smith,TX,13356,182,2020
Delta,TX,4287,54,2020
Denton,TX,674962,501,2020
DeWitt,TX,16103,214,2020
Dickens,TX,1815,18,2020
Dimmit,TX,7739,109,2020
Donley,TX,2707,32,2020
Duval,TX,8618,123,2020
Eastland,TX,14826,199,2020
Ector,TX,118021,440,2020
Edwards,TX,1540,14,2020
Ellis,TX,137243,450,2020
El Paso,TX,635058,499,2020
Erath,TX,34451,331,2020
Falls,TX,14082,191,2020
Fannin,TX,28500,301,2020
Fayette,TX,20703,253,2020
Fisher,TX,3081,37,2020
Floyd,TX,4373,55,2020
Foard,TX,1041,7,2020
Fort Bend,TX,597917,498,2020
Franklin,TX,8516,122,2020
Freestone,TX,15826,210,2020
