county,state,percentCollege,percentCollegeBucket,year
Autauga,AL,16.7,357,2020
Baldwin,AL,20.2,429,2020
Barbour,AL,7.3,29,2020
Bibb,AL,7.4,32,2020
Blount,AL,8.9,71,2020
Bullock,AL,6.1,12,2020
Butler,AL,10.1,112,2020
Calhoun,AL,10.5,128,2020
Chambers,AL,10.5,128,2020
Cherokee,AL,6.3,14,2020
Chilton,AL,8.2,51,2020
Choctaw,AL,8.2,51,2020
Clarke,AL,8.4,58,2020
Clay,AL,7.6,36,2020
Cleburne,AL,10.6,132,2020
Coffee,AL,13.9,263,2020
Colbert,AL,10.9,144,2020
Conecuh,AL,8.2,51,2020
Coosa,AL,8,46,2020
Covington,AL,9.3,81,2020
Crenshaw,AL,13.1,232,2020
Cullman,AL,10.1,112,2020
Dale,AL,12.6,214,2020
Dallas,AL,10.3,120,2020
DeKalb,AL,8.6,61,2020
Elmore,AL,16.9,362,2020
Escambia,AL,8.8,68,2020
Etowah,AL,10.8,140,2020
Fayette,AL,9.1,76,2020
Franklin,AL,10.3,120,2020
Geneva,AL,7.8,42,2020
Greene,AL,5.8,9,2020
Hale,AL,10.6,132,2020
Henry,AL,12.3,199,2020
Houston,AL,13.9,263,2020
Jackson,AL,10.6,132,2020
Jefferson,AL,20.9,442,2020
Lamar,AL,7,24,2020
Lauderdale,AL,16,337,2020
Lawrence,AL,10.2,117,2020
Lee,AL,20.1,427,2020
Limestone,AL,17.5,375,2020
Lowndes,AL,8.1,49,2020
Macon,AL,11,147,2020
Madison,AL,26.9,494,2020
Marengo,AL,10,107,2020
Marion,AL,8,46,2020
Marshall,AL,14,266,2020
Mobile,AL,16.2,343,2020
Monroe,AL,8.5,60,2020
Montgomery,AL,19.6,419,2020
Morgan,AL,14.5,285,2020
Perry,AL,11.5,169,2020
Pickens,AL,9.6,91,2020
Pike,AL,16,337,2020
Randolph,AL,9.7,95,2020
Russell,AL,11.2,154,2020
St. Clair,AL,12.4,204,2020
Shelby,AL,28.9,500,2020
Sumter,AL,9.9,103,2020
Talladega,AL,8.8,68,2020
Tallapoosa,AL,11.9,185,2020
Tuscaloosa,AL,18.3,394,2020
Walker,AL,8.4,58,2020
Washington,AL,6.3,14,2020
Wilcox,AL,7.9,43,2020
Winston,AL,7.9,43,2020
Aleutians East,AK,10.5,128,2020
Aleutians West,AK,14.4,280,2020
Anchorage,AK,22.7,464,2020
Bethel,AK,5.7,8,2020
Bristol Bay,AK,20.3,430,2020
Chugach,AK,16.3,347,2020
Copper River,AK,17.4,373,2020
Denali,AK,25.6,487,2020
Dillingham,AK,8.5,60,2020
Fairbanks North Star,AK,18.8,406,2020
Haines,AK,16.7,357,2020
Hoonah-Angoon,AK,14.6,289,2020
Juneau City,AK,25.3,486,2020
Kenai Peninsula,AK,16.2,343,2020
Ketchikan Gateway,AK,16.9,362,2020
Kodiak,AK,17.9,385,2020
Kusilvak,AK,2.6,0,2020
Lake and Peninsula,AK,10.6,132,2020
Matanuska-Susitna,AK,14.3,276,2020
Nome,AK,8.4,58,2020
North Slope,AK,11.3,158,2020
Northwest Arctic,AK,8.3,54,2020
Petersburg,AK,19.6,419,2020
Prince of Wales-Hyder,AK,11.8,181,2020
Sitka City,AK,22,457,2020
Skagway,AK,19.2,412,2020
Southeast Fairbanks,AK,10.8,140,2020
Wrangell City,AK,11.5,169,2020
Yakutat City,AK,15.4,317,2020
Yukon-Koyukuk,AK,8.2,51,2020
Apache,AZ,7.7,39,2020
Cochise,AZ,15.7,327,2020
Coconino,AZ,22.5,462,2020
Gila,AZ,12,189,2020
Graham,AZ,10.1,112,2020
Greenlee,AZ,13.6,253,2020
La Paz,AZ,8.3,54,2020
Maricopa,AZ,21.1,446,2020
Mohave,AZ,8.3,54,2020
Navajo,AZ,9.6,91,2020
Pima,AZ,19.3,415,2020
Pinal,AZ,14,266,2020
Santa Cruz,AZ,13.1,232,2020
Yavapai,AZ,15,304,2020
Yuma,AZ,10.1,112,2020
Arkansas,AR,10.8,140,2020
Ashley,AR,9.1,76,2020
Baxter,AR,11.8,181,2020
Benton,AR,23.1,469,2020
Boone,AR,11.3,158,2020
Bradley,AR,10.1,112,2020
Calhoun,AR,5.6,7,2020
Carroll,AR,14,266,2020
Chicot,AR,10.2,117,2020
Clark,AR,16.5,352,2020
Clay,AR,7.2,28,2020
Cleburne,AR,10.4,124,2020
Cleveland,AR,11.3,158,2020
Columbia,AR,13,229,2020
Conway,AR,13.4,244,2020
Craighead,AR,16.7,357,2020
Crawford,AR,12.9,224,2020
Crittenden,AR,11.7,176,2020
Cross,AR,8.2,51,2020
Dallas,AR,9.1,76,2020
Desha,AR,10.4,124,2020
Drew,AR,15,304,2020
Faulkner,AR,19.9,423,2020
Franklin,AR,8.7,64,2020
Fulton,AR,7.8,42,2020
Garland,AR,15.2,312,2020
Grant,AR,14.1,270,2020
Greene,AR,11.7,176,2020
Hempstead,AR,10.2,117,2020
Hot Spring,AR,10,107,2020
Howard,AR,10.3,120,2020
Independence,AR,12.6,214,2020
Izard,AR,10,107,2020
Jackson,AR,7.3,29,2020
Jefferson,AR,11.9,185,2020
Johnson,AR,10.5,128,2020
Lafayette,AR,10.9,144,2020
Lawrence,AR,9.7,95,2020
Lee,AR,7,24,2020
Lincoln,AR,5.8,9,2020
Little River,AR,10,107,2020
Logan,AR,8.3,54,2020
Lonoke,AR,14.3,276,2020
Madison,AR,7.3,29,2020
Marion,AR,10.8,140,2020
Miller,AR,11.2,154,2020
Mississippi,AR,10,107,2020
Monroe,AR,9.4,85,2020
Montgomery,AR,9.6,91,2020
Nevada,AR,7.8,42,2020
Newton,AR,10.8,140,2020
Ouachita,AR,8.8,68,2020
Perry,AR,13,229,2020
Phillips,AR,10.6,132,2020
Pike,AR,11.8,181,2020
Poinsett,AR,8.3,54,2020
Polk,AR,9.8,99,2020
Pope,AR,16.5,352,2020
Prairie,AR,11.1,150,2020
Pulaski,AR,21.1,446,2020
Randolph,AR,8.8,68,2020
St. Francis,AR,6.3,14,2020
Saline,AR,18.6,401,2020
Scott,AR,8.3,54,2020
Searcy,AR,8,46,2020
Sebastian,AR,15,304,2020
Sevier,AR,8.5,60,2020
Sharp,AR,7,24,2020
Stone,AR,9.4,85,2020
Union,AR,14.4,280,2020
Van Buren,AR,9.3,81,2020
Washington,AR,19.3,415,2020
White,AR,12.2,196,2020
Woodruff,AR,8.9,71,2020
Yell,AR,8.8,68,2020
Alameda,CA,28.1,498,2020
Alpine,CA,19.8,421,2020
Amador,CA,12.3,199,2020
Butte,CA,18.4,396,2020
Calaveras,CA,13.5,249,2020
Colusa,CA,11.5,169,2020
Contra Costa,CA,26.8,494,2020
Del Norte,CA,9.5,88,2020
El Dorado,CA,23.6,474,2020
Fresno,CA,14.6,289,2020
Glenn,CA,11.4,164,2020
Humboldt,CA,20.7,438,2020
Imperial,CA,11,147,2020
Inyo,CA,16.4,350,2020
Kern,CA,11.4,164,2020
Kings,CA,10.1,112,2020
Lake,CA,11.1,150,2020
Lassen,CA,9.1,76,2020
Los Angeles,CA,21.8,455,2020
Madera,CA,10.8,140,2020
Marin,CA,34.4,508,2020
Mariposa,CA,17.9,385,2020
Mendocino,CA,14.7,293,2020
Merced,CA,9.6,91,2020
Modoc,CA,12.2,196,2020
Mono,CA,21.5,451,2020
Monterey,CA,15.8,330,2020
Napa,CA,24.4,480,2020
Nevada,CA,24.7,482,2020
Orange,CA,26.4,491,2020
Placer,CA,26.8,494,2020
Plumas,CA,15.6,323,2020
Riverside,CA,14.9,300,2020
Sacramento,CA,20.5,435,2020
San Benito,CA,14.7,293,2020
San Bernardino,CA,13.9,263,2020
San Diego,CA,24.2,478,2020
San Francisco,CA,35,509,2020
San Joaquin,CA,13,229,2020
San Luis Obispo,CA,22.3,460,2020
San Mateo,CA,29.5,501,2020
Santa Barbara,CA,20.8,440,2020
Santa Clara,CA,27.9,497,2020
Santa Cruz,CA,24.4,480,2020
Shasta,CA,14.8,296,2020
Sierra,CA,8.8,68,2020
Siskiyou,CA,14.4,280,2020
Solano,CA,18.5,399,2020
Sonoma,CA,22.9,467,2020
Stanislaus,CA,12.4,204,2020
Sutter,CA,13.2,236,2020
Tehama,CA,12.6,214,2020
Trinity,CA,12.6,214,2020
Tulare,CA,9.8,99,2020
Tuolumne,CA,14.5,285,2020
Ventura,CA,21.6,452,2020
Yolo,CA,21.8,455,2020
Yuba,CA,12.7,217,2020
Adams,CO,17.3,372,2020
Alamosa,CO,14.2,273,2020
Arapahoe,CO,27.3,496,2020
Archuleta,CO,25.6,487,2020
Baca,CO,16.2,343,2020
Bent,CO,8.9,71,2020
Boulder,CO,34.6,509,2020
Broomfield,CO,34.9,509,2020
Chaffee,CO,21.3,449,2020
Cheyenne,CO,20.1,427,2020
Clear Creek,CO,28.3,498,2020
Conejos,CO,16.3,347,2020
Costilla,CO,13.5,249,2020
Crowley,CO,5.2,5,2020
Custer,CO,22.3,460,2020
Delta,CO,14.5,285,2020
Denver,CO,31,505,2020
Dolores,CO,15.8,330,2020
Douglas,CO,37.9,510,2020
Eagle,CO,34.6,509,2020
Elbert,CO,23.7,475,2020
El Paso,CO,23.4,472,2020
Fremont,CO,11.7,176,2020
Garfield,CO,21.1,446,2020
Gilpin,CO,24.6,481,2020
Grand,CO,25.7,488,2020
Gunnison,CO,41.1,511,2020
Hinsdale,CO,30.1,503,2020
Huerfano,CO,15.3,315,2020
Jackson,CO,22.3,460,2020
Jefferson,CO,29.6,502,2020
Kiowa,CO,15.5,320,2020
Kit Carson,CO,10.5,128,2020
Lake,CO,28.5,499,2020
La Plata,CO,27.9,497,2020
Larimer,CO,28.1,498,2020
Las Animas,CO,12.7,217,2020
Lincoln,CO,9.4,85,2020
Logan,CO,13.4,244,2020
Mesa,CO,18.1,390,2020
Mineral,CO,36,510,2020
Moffat,CO,14.7,293,2020
Montezuma,CO,18.7,404,2020
Montrose,CO,16.5,352,2020
Morgan,CO,12.3,199,2020
Otero,CO,13,229,2020
Ouray,CO,30.1,503,2020
Park,CO,22.8,465,2020
Phillips,CO,17.4,373,2020
Pitkin,CO,43,511,2020
Prowers,CO,10.9,144,2020
Pueblo,CO,15.1,309,2020
Rio Blanco,CO,17.4,373,2020
Rio Grande,CO,17.3,372,2020
Routt,CO,31.8,506,2020
Saguache,CO,12.6,214,2020
San Juan,CO,22,457,2020
San Miguel,CO,41.5,511,2020
Sedgwick,CO,13.5,249,2020
Summit,CO,38,511,2020
Teller,CO,20.5,435,2020
Washington,CO,14.7,293,2020
Weld,CO,18.3,394,2020
Yuma,CO,13.5,249,2020
Fairfield,CT,27.1,495,2020
Hartford,CT,21.8,455,2020
Litchfield,CT,21.4,450,2020
Middlesex,CT,24.2,478,2020
New Haven,CT,19,409,2020
New London,CT,18.5,399,2020
Tolland,CT,23.9,476,2020
Windham,CT,13.9,263,2020
Kent,DE,15.2,312,2020
New Castle,DE,21.1,446,2020
Sussex,DE,17,364,2020
District of,,25.3,486,2020
Alachua,FL,22.8,465,2020
Baker,FL,9.7,95,2020
Bay,FL,15.8,330,2020
Bradford,FL,6.3,14,2020
Brevard,FL,19.3,415,2020
Broward,FL,20.6,436,2020
Calhoun,FL,6.7,20,2020
Charlotte,FL,15,304,2020
Citrus,FL,11.6,173,2020
Clay,FL,17.7,380,2020
Collier,FL,21.4,450,2020
Columbia,FL,10.4,124,2020
DeSoto,FL,8.1,49,2020
Dixie,FL,5.8,9,2020
Duval,FL,20.6,436,2020
Escambia,FL,17.3,372,2020
Flagler,FL,16.3,347,2020
Franklin,FL,11.9,185,2020
Gadsden,FL,11.9,185,2020
Gilchrist,FL,9.1,76,2020
Glades,FL,8,46,2020
Gulf,FL,14.5,285,2020
Hamilton,FL,6,10,2020
Hardee,FL,6.6,18,2020
Hendry,FL,5.5,6,2020
Hernando,FL,12.6,214,2020
Highlands,FL,11.5,169,2020
Hillsborough,FL,22,457,2020
Holmes,FL,7.4,32,2020
Indian River,FL,18.5,399,2020
Jackson,FL,7.5,34,2020
Jefferson,FL,14.9,300,2020
Lafayette,FL,4.5,3,2020
Lake,FL,15.3,315,2020
Lee,FL,17.4,373,2020
Leon,FL,26.5,492,2020
Levy,FL,9.7,95,2020
Liberty,FL,8.4,58,2020
Madison,FL,9.1,76,2020
Manatee,FL,18.5,399,2020
Marion,FL,13.5,249,2020
Martin,FL,21.2,448,2020
Miami-Dade,FL,19.3,415,2020
Monroe,FL,22,457,2020
Nassau,FL,19.1,410,2020
Okaloosa,FL,19.9,423,2020
Okeechobee,FL,10.3,120,2020
Orange,FL,23.1,469,2020
Osceola,FL,15.9,333,2020
Palm Beach,FL,22.7,464,2020
Pasco,FL,16.3,347,2020
Pinellas,FL,21,444,2020
Polk,FL,13.5,249,2020
Putnam,FL,9,73,2020
St. Johns,FL,27.5,496,2020
St. Lucie,FL,14.9,300,2020
Santa Rosa,FL,17.5,375,2020
Sarasota,FL,20.7,438,2020
Seminole,FL,27.1,495,2020
Sumter,FL,18.1,390,2020
Suwannee,FL,8.9,71,2020
Taylor,FL,6.7,20,2020
Union,FL,6.9,22,2020
Volusia,FL,16.1,340,2020
Wakulla,FL,11.5,169,2020
Walton,FL,19.9,423,2020
Washington,FL,8,46,2020
Appling,GA,4.8,4,2020
Atkinson,GA,5.7,8,2020
Bacon,GA,4.4,3,2020
Baker,GA,10.6,132,2020
Baldwin,GA,15,304,2020
Banks,GA,9.9,103,2020
Barrow,GA,12.4,204,2020
Bartow,GA,13.5,249,2020
Ben Hill,GA,7.6,36,2020
Berrien,GA,9.5,88,2020
Bibb,GA,13.5,249,2020
Bleckley,GA,10,107,2020
Brantley,GA,3.4,0,2020
Brooks,GA,11.9,185,2020
Bryan,GA,20.9,442,2020
Bulloch,GA,15.7,327,2020
Burke,GA,10,107,2020
Butts,GA,7.8,42,2020
Calhoun,GA,8.4,58,2020
Camden,GA,14.3,276,2020
Candler,GA,8.2,51,2020
Carroll,GA,14.5,285,2020
Catoosa,GA,15.6,323,2020
Charlton,GA,7,24,2020
Chatham,GA,20.8,440,2020
Chattahoochee,GA,18,388,2020
Chattooga,GA,6.1,12,2020
Cherokee,GA,26,490,2020
Clarke,GA,22.4,461,2020
Clay,GA,9,73,2020
Clayton,GA,12.6,214,2020
Clinch,GA,7.2,28,2020
Cobb,GA,30.8,504,2020
Coffee,GA,7.6,36,2020
Colquitt,GA,7.5,34,2020
Columbia,GA,21.9,456,2020
Cook,GA,9.5,88,2020
Coweta,GA,22.4,461,2020
Crawford,GA,5.2,5,2020
Crisp,GA,7.7,39,2020
Dade,GA,11.3,158,2020
Dawson,GA,21.9,456,2020
Decatur,GA,8.3,54,2020
DeKalb,GA,25.9,489,2020
Dodge,GA,10.3,120,2020
Dooly,GA,8.3,54,2020
Dougherty,GA,12.6,214,2020
Douglas,GA,17.8,383,2020
Early,GA,9.5,88,2020
Echols,GA,5.6,7,2020
Effingham,GA,17,364,2020
Elbert,GA,7.7,39,2020
Emanuel,GA,6.1,12,2020
Evans,GA,8.8,68,2020
Fannin,GA,12.8,222,2020
Fayette,GA,28.2,498,2020
Floyd,GA,12.1,193,2020
Forsyth,GA,35.5,510,2020
Franklin,GA,9.9,103,2020
Fulton,GA,32.1,507,2020
Gilmer,GA,12.8,222,2020
Glascock,GA,9.1,76,2020
Glynn,GA,18.2,392,2020
Gordon,GA,8.7,64,2020
Grady,GA,9,73,2020
Greene,GA,18.7,404,2020
Gwinnett,GA,24.3,479,2020
Habersham,GA,11.4,164,2020
Hall,GA,14.7,293,2020
Hancock,GA,6.9,22,2020
Haralson,GA,10.7,135,2020
Harris,GA,18.7,404,2020
Hart,GA,12.3,199,2020
Heard,GA,4.1,1,2020
Henry,GA,17.6,378,2020
Houston,GA,17.7,380,2020
Irwin,GA,8.8,68,2020
Jackson,GA,16,337,2020
Jasper,GA,9.5,88,2020
Jeff Davis,GA,6.5,16,2020
Jefferson,GA,8.5,60,2020
Jenkins,GA,3.4,0,2020
Johnson,GA,4.1,1,2020
Jones,GA,12.4,204,2020
Lamar,GA,8.2,51,2020
Lanier,GA,13.6,253,2020
Laurens,GA,8.8,68,2020
Lee,GA,15.5,320,2020
Liberty,GA,13.2,236,2020
Lincoln,GA,9.7,95,2020
Long,GA,8.4,58,2020
Lowndes,GA,15.9,333,2020
Lumpkin,GA,18.6,401,2020
McDuffie,GA,8.7,64,2020
McIntosh,GA,11.4,164,2020
Macon,GA,6.2,13,2020
Madison,GA,10.2,117,2020
Marion,GA,9.9,103,2020
Meriwether,GA,6.8,21,2020
Miller,GA,11.2,154,2020
Mitchell,GA,7.4,32,2020
Monroe,GA,13.2,236,2020
Montgomery,GA,9.1,76,2020
Morgan,GA,13.6,253,2020
Murray,GA,7.4,32,2020
Muscogee,GA,16.4,350,2020
Newton,GA,12.4,204,2020
Oconee,GA,24,476,2020
Oglethorpe,GA,10.8,140,2020
Paulding,GA,16.1,340,2020
Peach,GA,10.5,128,2020
Pickens,GA,14.6,289,2020
Pierce,GA,7.2,28,2020
Pike,GA,10.8,140,2020
Polk,GA,7.9,43,2020
Pulaski,GA,7.6,36,2020
Putnam,GA,14.4,280,2020
Quitman,GA,6.6,18,2020
Rabun,GA,13.9,263,2020
Randolph,GA,8.9,71,2020
Richmond,GA,13.8,259,2020
Rockdale,GA,17.4,373,2020
Schley,GA,7.4,32,2020
Screven,GA,7.8,42,2020
Seminole,GA,10.9,144,2020
Spalding,GA,11.2,154,2020
Stephens,GA,10.3,120,2020
Stewart,GA,8.2,51,2020
Sumter,GA,10.2,117,2020
Talbot,GA,6.3,14,2020
Taliaferro,GA,4.1,1,2020
Tattnall,GA,7.7,39,2020
Taylor,GA,8.1,49,2020
Telfair,GA,3.8,1,2020
Terrell,GA,5.7,8,2020
Thomas,GA,14.1,270,2020
Tift,GA,8,46,2020
Toombs,GA,9.4,85,2020
Towns,GA,18,388,2020
Treutlen,GA,11.5,169,2020
Troup,GA,12.7,217,2020
Turner,GA,6.2,13,2020
Twiggs,GA,5.3,6,2020
Union,GA,13,229,2020
Upson,GA,8.7,64,2020
Walker,GA,11.8,181,2020
Walton,GA,14,266,2020
Ware,GA,10.2,117,2020
Warren,GA,7.1,25,2020
Washington,GA,10.1,112,2020
Wayne,GA,7.4,32,2020
Webster,GA,5.8,9,2020
Wheeler,GA,14.7,293,2020
White,GA,12,189,2020
Whitfield,GA,10.4,124,2020
Wilcox,GA,5.7,8,2020
Wilkes,GA,6.4,15,2020
Wilkinson,GA,6.9,22,2020
Worth,GA,6.4,15,2020
Hawaii,HI,19.5,417,2020
Honolulu,HI,23.1,469,2020
Kalawao,HI,38.3,511,2020
Kauai,HI,20.2,429,2020
Maui,HI,18.8,406,2020
Ada,ID,26.5,492,2020
Adams,ID,11.9,185,2020
Bannock,ID,18.4,396,2020
Bear Lake,ID,13.4,244,2020
Benewah,ID,12.3,199,2020
Bingham,ID,14.2,273,2020
Blaine,ID,26.8,494,2020
Boise,ID,17.6,378,2020
Bonner,ID,17.6,378,2020
Bonneville,ID,21.2,448,2020
Boundary,ID,12.9,224,2020
Butte,ID,13,229,2020
Camas,ID,15,304,2020
Canyon,ID,14.4,280,2020
Caribou,ID,12.5,208,2020
Cassia,ID,14.3,276,2020
Clark,ID,12.1,193,2020
Clearwater,ID,11.6,173,2020
Custer,ID,26.2,490,2020
Elmore,ID,15.1,309,2020
Franklin,ID,10.6,132,2020
Fremont,ID,14.2,273,2020
Gem,ID,13.7,256,2020
Gooding,ID,11.9,185,2020
Idaho,ID,16,337,2020
Jefferson,ID,17.1,366,2020
Jerome,ID,9.8,99,2020
Kootenai,ID,17.7,380,2020
Latah,ID,25.7,488,2020
Lemhi,ID,15.2,312,2020
Lewis,ID,13.3,240,2020
Lincoln,ID,7.6,36,2020
Madison,ID,27.7,496,2020
Minidoka,ID,8.6,61,2020
Nez Perce,ID,17,364,2020
Oneida,ID,18.6,401,2020
Owyhee,ID,9.6,91,2020
Payette,ID,11.9,185,2020
Power,ID,9.5,88,2020
Shoshone,ID,6.8,21,2020
Teton,ID,29.6,502,2020
Twin Falls,ID,14.4,280,2020
Valley,ID,21.1,446,2020
Washington,ID,11.5,169,2020
Adams,IL,16.4,350,2020
Alexander,IL,8.9,71,2020
Bond,IL,13.2,236,2020
Boone,IL,14.6,289,2020
Brown,IL,10.2,117,2020
Bureau,IL,13.8,259,2020
Calhoun,IL,9.6,91,2020
Carroll,IL,13,229,2020
Cass,IL,11.7,176,2020
Champaign,IL,21.1,446,2020
Christian,IL,12.7,217,2020
Clark,IL,13.9,263,2020
Clay,IL,9.8,99,2020
Clinton,IL,15.1,309,2020
Coles,IL,15.2,312,2020
Cook,IL,23.6,474,2020
Crawford,IL,11.2,154,2020
Cumberland,IL,13.6,253,2020
DeKalb,IL,20.2,429,2020
De Witt,IL,14.7,293,2020
Douglas,IL,14.3,276,2020
DuPage,IL,30.6,504,2020
Edgar,IL,12.7,217,2020
Edwards,IL,10.1,112,2020
Effingham,IL,16.1,340,2020
Fayette,IL,8.9,71,2020
Ford,IL,13.9,263,2020
Franklin,IL,11.9,185,2020
Fulton,IL,12.5,208,2020
Gallatin,IL,7.6,36,2020
Greene,IL,11,147,2020
Grundy,IL,16.7,357,2020
Hamilton,IL,12.5,208,2020
Hancock,IL,15.8,330,2020
Hardin,IL,7.5,34,2020
Henderson,IL,13.1,232,2020
Henry,IL,16.5,352,2020
Iroquois,IL,10.9,144,2020
Jackson,IL,16.3,347,2020
Jasper,IL,12.2,196,2020
Jefferson,IL,11.2,154,2020
Jersey,IL,15.2,312,2020
Jo Daviess,IL,16.4,350,2020
Johnson,IL,12.1,193,2020
Kane,IL,22.5,462,2020
Kankakee,IL,13,229,2020
Kendall,IL,23.1,469,2020
Knox,IL,12.4,204,2020
Lake,IL,26.9,494,2020
LaSalle,IL,12.1,193,2020
Lawrence,IL,9.3,81,2020
Lee,IL,12.4,204,2020
Livingston,IL,11.1,150,2020
Logan,IL,13.3,240,2020
McDonough,IL,16,337,2020
McHenry,IL,23.6,474,2020
McLean,IL,29.4,501,2020
Macon,IL,15.7,327,2020
Macoupin,IL,12.6,214,2020
Madison,IL,17.4,373,2020
Marion,IL,10.4,124,2020
Marshall,IL,13.8,259,2020
Mason,IL,11.5,169,2020
Massac,IL,10,107,2020
Menard,IL,14.4,280,2020
Mercer,IL,11.6,173,2020
Monroe,IL,22.9,467,2020
Montgomery,IL,11.3,158,2020
Morgan,IL,13.3,240,2020
Moultrie,IL,13.7,256,2020
Ogle,IL,14.2,273,2020
Peoria,IL,19.1,410,2020
Perry,IL,8.4,58,2020
Piatt,IL,19.9,423,2020
Pike,IL,10.5,128,2020
Pope,IL,10.8,140,2020
Pulaski,IL,6.7,20,2020
Putnam,IL,12,189,2020
Randolph,IL,7.8,42,2020
Richland,IL,14,266,2020
Rock Island,IL,15.3,315,2020
St. Clair,IL,17,364,2020
Saline,IL,13.5,249,2020
Sangamon,IL,21,444,2020
Schuyler,IL,14,266,2020
Scott,IL,16.1,340,2020
Shelby,IL,11.5,169,2020
Stark,IL,12.7,217,2020
Stephenson,IL,13.8,259,2020
Tazewell,IL,17.9,385,2020
Union,IL,15.9,333,2020
Vermilion,IL,10.1,112,2020
Wabash,IL,12.4,204,2020
Warren,IL,15.8,330,2020
Washington,IL,13.9,263,2020
Wayne,IL,10.1,112,2020
White,IL,11.9,185,2020
Whiteside,IL,12.1,193,2020
Will,IL,22.3,460,2020
Williamson,IL,15.5,320,2020
Winnebago,IL,14.8,296,2020
Woodford,IL,21.6,452,2020
Adams,IN,10.4,124,2020
Allen,IN,19.5,417,2020
Bartholomew,IN,19.4,416,2020
Benton,IN,14.2,273,2020
Blackford,IN,7.8,42,2020
Boone,IN,30.9,505,2020
Brown,IN,17.9,385,2020
Carroll,IN,10.8,140,2020
Cass,IN,8.9,71,2020
Clark,IN,13.8,259,2020
Clay,IN,11.8,181,2020
Clinton,IN,9.7,95,2020
Crawford,IN,6.4,15,2020
Daviess,IN,8.6,61,2020
Dearborn,IN,16.9,362,2020
Decatur,IN,13.2,236,2020
DeKalb,IN,13.2,236,2020
Delaware,IN,14.1,270,2020
Dubois,IN,18.7,404,2020
Elkhart,IN,13,229,2020
Fayette,IN,10.5,128,2020
Floyd,IN,19.3,415,2020
Fountain,IN,9.2,78,2020
Franklin,IN,13.3,240,2020
Fulton,IN,9.4,85,2020
Gibson,IN,13.1,232,2020
Grant,IN,10.7,135,2020
Greene,IN,10,107,2020
Hamilton,IN,36.6,510,2020
Hancock,IN,21.1,446,2020
Harrison,IN,11.5,169,2020
Hendricks,IN,24.9,483,2020
Henry,IN,10.7,135,2020
Howard,IN,13.6,253,2020
Huntington,IN,13.6,253,2020
Jackson,IN,12,189,2020
Jasper,IN,10.2,117,2020
Jay,IN,8.3,54,2020
Jefferson,IN,11.3,158,2020
Jennings,IN,9.1,76,2020
Johnson,IN,21.1,446,2020
Knox,IN,10,107,2020
Kosciusko,IN,15.4,317,2020
LaGrange,IN,7.6,36,2020
Lake,IN,15.2,312,2020
LaPorte,IN,13,229,2020
Lawrence,IN,11.3,158,2020
Madison,IN,12,189,2020
Marion,IN,20.8,440,2020
Marshall,IN,12.5,208,2020
Martin,IN,8.7,64,2020
Miami,IN,9.2,78,2020
Monroe,IN,23.4,472,2020
Montgomery,IN,13.4,244,2020
Morgan,IN,12.3,199,2020
Newton,IN,9.6,91,2020
Noble,IN,10.9,144,2020
Ohio,IN,9.4,85,2020
Orange,IN,8.5,60,2020
Owen,IN,9.8,99,2020
Parke,IN,7.4,32,2020
Perry,IN,10.4,124,2020
Pike,IN,10.4,124,2020
Porter,IN,17.9,385,2020
Posey,IN,15,304,2020
Pulaski,IN,8.7,64,2020
Putnam,IN,10.8,140,2020
Randolph,IN,9.9,103,2020
Ripley,IN,11.4,164,2020
Rush,IN,10.6,132,2020
St. Joseph,IN,18.5,399,2020
Scott,IN,7.9,43,2020
Shelby,IN,13.1,232,2020
Spencer,IN,11.2,154,2020
Starke,IN,8,46,2020
Steuben,IN,13.8,259,2020
Sullivan,IN,8,46,2020
Switzerland,IN,6.1,12,2020
Tippecanoe,IN,22.1,458,2020
Tipton,IN,17.7,380,2020
Union,IN,12.8,222,2020
Vanderburgh,IN,17.4,373,2020
Vermillion,IN,10.8,140,2020
Vigo,IN,14.6,289,2020
Wabash,IN,11.8,181,2020
Warren,IN,13.3,240,2020
Warrick,IN,21,444,2020
Washington,IN,9.1,76,2020
Wayne,IN,12,189,2020
Wells,IN,13.5,249,2020
White,IN,11.4,164,2020
Whitley,IN,16.2,343,2020
Adair,IA,14.7,293,2020
Adams,IA,13.5,249,2020
Allamakee,IA,13.3,240,2020
Appanoose,IA,14.2,273,2020
Audubon,IA,13.8,259,2020
Benton,IA,14.2,273,2020
Black Hawk,IA,19.4,416,2020
Boone,IA,18,388,2020
Bremer,IA,22.5,462,2020
Buchanan,IA,15.7,327,2020
Buena Vista,IA,14.4,280,2020
Butler,IA,14,266,2020
Calhoun,IA,13,229,2020
Carroll,IA,18.1,390,2020
Cass,IA,16.2,343,2020
Cedar,IA,15.6,323,2020
Cerro Gordo,IA,15.6,323,2020
Cherokee,IA,15.1,309,2020
Chickasaw,IA,12.5,208,2020
Clarke,IA,11.6,173,2020
Clay,IA,16.9,362,2020
Clayton,IA,12.8,222,2020
Clinton,IA,13.9,263,2020
Crawford,IA,10.9,144,2020
Dallas,IA,34.4,508,2020
Davis,IA,14.1,270,2020
Decatur,IA,14.5,285,2020
Delaware,IA,12.1,193,2020
Des Moines,IA,13.3,240,2020
Dickinson,IA,23.8,475,2020
Dubuque,IA,20.1,427,2020
Emmet,IA,13.9,263,2020
Fayette,IA,12.9,224,2020
Floyd,IA,14.5,285,2020
Franklin,IA,15.3,315,2020
Fremont,IA,14.6,289,2020
