county,state,medianHomeValue,medianHomeValueBucket,year
Saline,NE,120800,215,2020
Sarpy,NE,211400,417,2020
Saunders,NE,171600,365,2020
Scotts Bluff,NE,130400,251,2020
Seward,NE,172900,368,2020
Sheridan,NE,78200,35,2020
Sherman,NE,91000,86,2020
Sioux,NE,108800,163,2020
Stanton,NE,129200,247,2020
Thayer,NE,69900,15,2020
Thomas,NE,120000,209,2020
Thurston,NE,77700,33,2020
Valley,NE,110500,172,2020
Washington,NE,204900,410,2020
Wayne,NE,144100,290,2020
Webster,NE,74600,24,2020
Wheeler,NE,96900,110,2020
York,NE,135600,266,2020
Churchill,NV,198800,405,2020
Clark,NV,285100,471,2020
Douglas,NV,416900,499,2020
Elko,NV,225800,433,2020
Esmeralda,NV,81100,44,2020
Eureka,NV,151000,307,2020
Humboldt,NV,186200,389,2020
Lander,NV,167400,355,2020
Lincoln,NV,132600,258,2020
Lyon,NV,238600,445,2020
Mineral,NV,99900,125,2020
Nye,NV,172300,366,2020
Pershing,NV,114400,187,2020
Storey,NV,264000,461,2020
Washoe,NV,360500,491,2020
White Pine,NV,157100,327,2020
Carson,NV,299900,478,2020
Belknap,NH,232000,439,2020
Carroll,NH,251400,455,2020
Cheshire,NH,197700,404,2020
Coos,NH,132500,258,2020
Grafton,NH,230700,438,2020
Hillsborough,NH,287900,472,2020
Merrimack,NH,245400,451,2020
Rockingham,NH,344000,489,2020
Strafford,NH,243500,449,2020
Sullivan,NH,174400,372,2020
Atlantic,NJ,216600,423,2020
Bergen,NJ,477400,503,2020
Burlington,NJ,259600,460,2020
Camden,NJ,200400,406,2020
Cape May,NJ,306200,480,2020
Cumberland,NJ,166400,352,2020
Essex,NJ,395900,497,2020
Gloucester,NJ,224300,432,2020
Hudson,NJ,400800,498,2020
Hunterdon,NJ,418700,499,2020
Mercer,NJ,290100,473,2020
Middlesex,NJ,351400,490,2020
Monmouth,NJ,435300,500,2020
Morris,NJ,462100,502,2020
Ocean,NJ,286700,471,2020
Passaic,NJ,352000,490,2020
Salem,NJ,185700,388,2020
Somerset,NJ,436700,501,2020
Sussex,NJ,271500,466,2020
Union,NJ,378700,495,2020
Warren,NJ,265700,463,2020
Bernalillo,NM,205500,411,2020
Catron,NM,162400,343,2020
Chaves,NM,115400,192,2020
Cibola,NM,88800,77,2020
Colfax,NM,108900,164,2020
Curry,NM,132400,257,2020
De Baca,NM,130000,250,2020
Dona Ana,NM,153600,317,2020
Eddy,NM,161100,339,2020
Grant,NM,127100,240,2020
Guadalupe,NM,100500,127,2020
Harding,NM,87500,72,2020
Hidalgo,NM,91800,90,2020
Lea,NM,138600,274,2020
Lincoln,NM,172800,367,2020
Los Alamos,NM,322200,484,2020
Luna,NM,84700,58,2020
McKinley,NM,66700,11,2020
Mora,NM,104300,143,2020
Otero,NM,120800,215,2020
Quay,NM,68500,13,2020
Rio Arriba,NM,172900,368,2020
Roosevelt,NM,111700,177,2020
Sandoval,NM,211700,418,2020
San Juan,NM,155000,322,2020
San Miguel,NM,138300,272,2020
Santa Fe,NM,294800,476,2020
Sierra,NM,120100,210,2020
Socorro,NM,117900,201,2020
Taos,NM,249000,453,2020
Torrance,NM,115500,193,2020
Union,NM,93800,98,2020
Valencia,NM,151600,310,2020
Albany,NY,230300,437,2020
Allegany,NY,78400,36,2020
Bronx,NY,427900,500,2020
Broome,NY,120200,211,2020
Cattaraugus,NY,90200,83,2020
Cayuga,NY,131700,255,2020
Chautauqua,NY,92900,94,2020
Chemung,NY,108900,164,2020
Chenango,NY,102300,134,2020
Clinton,NY,139600,278,2020
Columbia,NY,236500,444,2020
Cortland,NY,126700,239,2020
Delaware,NY,144000,290,2020
Dutchess,NY,290700,474,2020
Erie,NY,160700,337,2020
Essex,NY,160400,335,2020
Franklin,NY,110600,172,2020
Fulton,NY,120100,210,2020
Genesee,NY,125200,233,2020
Greene,NY,185600,388,2020
Hamilton,NY,170500,361,2020
Herkimer,NY,106600,152,2020
Jefferson,NY,150100,304,2020
Kings,NY,734800,510,2020
Lewis,NY,122800,223,2020
Livingston,NY,134000,261,2020
Madison,NY,140000,280,2020
Monroe,NY,152000,312,2020
Montgomery,NY,110700,173,2020
Nassau,NY,524400,504,2020
New York,NY,1024500,511,2020
Niagara,NY,131600,255,2020
Oneida,NY,133100,259,2020
Onondaga,NY,148100,298,2020
Ontario,NY,163100,345,2020
Orange,NY,278400,468,2020
Orleans,NY,101400,131,2020
Oswego,NY,109500,167,2020
Otsego,NY,150700,306,2020
Putnam,NY,366400,493,2020
Queens,NY,575600,506,2020
Rensselaer,NY,197100,402,2020
Richmond,NY,546100,505,2020
Rockland,NY,452500,502,2020
St. Lawrence,NY,97000,111,2020
Saratoga,NY,266000,463,2020
Schenectady,NY,172500,366,2020
Schoharie,NY,142600,287,2020
Schuyler,NY,127000,240,2020
Seneca,NY,107500,155,2020
Steuben,NY,104200,143,2020
Suffolk,NY,413900,499,2020
Sullivan,NY,175900,374,2020
Tioga,NY,119800,208,2020
Tompkins,NY,218700,426,2020
Ulster,NY,239400,446,2020
Warren,NY,208600,415,2020
Washington,NY,151500,309,2020
Wayne,NY,130000,250,2020
Westchester,NY,544100,505,2020
Wyoming,NY,118800,204,2020
Yates,NY,142300,286,2020
Alamance,NC,160900,338,2020
Alexander,NC,138900,275,2020
Alleghany,NC,150500,306,2020
Anson,NC,104100,142,2020
Ashe,NC,158200,330,2020
Avery,NC,151800,310,2020
Beaufort,NC,138000,272,2020
Bertie,NC,78500,36,2020
Bladen,NC,98700,119,2020
Brunswick,NC,220400,428,2020
Buncombe,NC,250600,454,2020
Burke,NC,120600,213,2020
Cabarrus,NC,219100,426,2020
Caldwell,NC,125200,233,2020
Camden,NC,221000,429,2020
Carteret,NC,226700,434,2020
Caswell,NC,113600,184,2020
Catawba,NC,156200,325,2020
Chatham,NC,310000,480,2020
Cherokee,NC,163900,347,2020
Chowan,NC,139500,278,2020
Clay,NC,197600,403,2020
Cleveland,NC,130000,250,2020
Columbus,NC,94800,102,2020
Craven,NC,161200,339,2020
Cumberland,NC,139700,278,2020
Currituck,NC,263400,461,2020
Dare,NC,297200,477,2020
Davidson,NC,149500,302,2020
Davie,NC,177100,375,2020
Duplin,NC,89500,80,2020
Durham,NC,241800,447,2020
Edgecombe,NC,88500,75,2020
Forsyth,NC,163800,347,2020
Franklin,NC,161500,340,2020
Gaston,NC,156800,327,2020
Gates,NC,142400,286,2020
Graham,NC,119000,206,2020
Granville,NC,168900,358,2020
Greene,NC,87500,72,2020
Guilford,NC,172900,368,2020
Halifax,NC,85800,63,2020
Harnett,NC,160700,337,2020
Haywood,NC,185600,388,2020
Henderson,NC,232000,439,2020
Hertford,NC,89800,82,2020
Hoke,NC,146200,294,2020
Hyde,NC,122300,221,2020
Iredell,NC,200800,407,2020
Jackson,NC,206900,414,2020
Johnston,NC,180200,380,2020
Jones,NC,92200,92,2020
Lee,NC,145600,293,2020
Lenoir,NC,94000,98,2020
Lincoln,NC,187000,390,2020
McDowell,NC,129400,247,2020
Macon,NC,171700,365,2020
Madison,NC,200700,407,2020
Martin,NC,86400,66,2020
Mecklenburg,NC,253500,456,2020
Mitchell,NC,164200,348,2020
Montgomery,NC,120500,213,2020
Moore,NC,229400,436,2020
Nash,NC,133900,261,2020
New Hanover,NC,258200,459,2020
Northampton,NC,83600,53,2020
Onslow,NC,162400,343,2020
Orange,NC,331800,486,2020
Pamlico,NC,161600,340,2020
Pasquotank,NC,166600,353,2020
Pender,NC,198100,404,2020
Perquimans,NC,173200,369,2020
Person,NC,134100,262,2020
Pitt,NC,146700,296,2020
Polk,NC,222700,430,2020
Randolph,NC,128800,245,2020
Richmond,NC,88200,75,2020
Robeson,NC,75600,27,2020
Rockingham,NC,114900,189,2020
Rowan,NC,146600,295,2020
Rutherford,NC,125100,232,2020
Sampson,NC,97500,114,2020
Scotland,NC,87600,73,2020
Stanly,NC,150400,305,2020
Stokes,NC,145000,292,2020
Surry,NC,129700,248,2020
Swain,NC,149300,302,2020
Transylvania,NC,231300,438,2020
Tyrrell,NC,110900,173,2020
Union,NC,254100,457,2020
Vance,NC,103700,140,2020
Wake,NC,301600,478,2020
Warren,NC,89500,80,2020
Washington,NC,86400,66,2020
Watauga,NC,246000,452,2020
Wayne,NC,125900,235,2020
Wilkes,NC,129200,247,2020
Wilson,NC,127100,240,2020
Yadkin,NC,138500,273,2020
Yancey,NC,166900,354,2020
Adams,ND,95600,104,2020
Barnes,ND,138300,272,2020
Benson,ND,79800,40,2020
Billings,ND,232400,439,2020
Bottineau,ND,157300,328,2020
Bowman,ND,154300,320,2020
Burke,ND,114100,187,2020
Burleigh,ND,266800,464,2020
Cass,ND,234100,441,2020
Cavalier,ND,108600,162,2020
Dickey,ND,129600,248,2020
Divide,ND,124900,231,2020
Dunn,ND,213600,421,2020
Eddy,ND,92300,92,2020
Emmons,ND,94500,101,2020
Foster,ND,151200,308,2020
Golden Valley,ND,113700,185,2020
Grand Forks,ND,208200,415,2020
Grant,ND,75600,27,2020
Griggs,ND,100900,129,2020
Hettinger,ND,109500,167,2020
Kidder,ND,101600,132,2020
LaMoure,ND,99900,125,2020
Logan,ND,84500,57,2020
McHenry,ND,119500,207,2020
McIntosh,ND,75700,27,2020
McKenzie,ND,283400,470,2020
McLean,ND,184800,386,2020
Mercer,ND,181100,381,2020
Morton,ND,220900,428,2020
Mountrail,ND,171500,364,2020
Nelson,ND,96100,106,2020
Oliver,ND,202400,409,2020
Pembina,ND,92000,91,2020
Pierce,ND,132300,257,2020
Ramsey,ND,154800,321,2020
Ransom,ND,139200,276,2020
Renville,ND,127900,243,2020
Richland,ND,132800,258,2020
Rolette,ND,85600,62,2020
Sargent,ND,110900,173,2020
Sheridan,ND,95800,105,2020
Sioux,ND,83300,52,2020
Slope,ND,91000,86,2020
Stark,ND,240800,447,2020
Steele,ND,87000,69,2020
Stutsman,ND,158900,331,2020
Towner,ND,93500,97,2020
Traill,ND,152200,312,2020
Walsh,ND,94100,100,2020
Ward,ND,217700,424,2020
Wells,ND,89600,80,2020
Williams,ND,254800,457,2020
Adams,OH,115000,190,2020
Allen,OH,120300,212,2020
Ashland,OH,132200,257,2020
Ashtabula,OH,117200,199,2020
Athens,OH,139100,276,2020
Auglaize,OH,146400,295,2020
Belmont,OH,110800,173,2020
Brown,OH,138200,272,2020
Butler,OH,180200,380,2020
Carroll,OH,128400,244,2020
Champaign,OH,137200,270,2020
Clark,OH,120500,213,2020
Clermont,OH,178700,378,2020
Clinton,OH,139100,276,2020
Columbiana,OH,105500,147,2020
Coshocton,OH,106300,151,2020
Crawford,OH,93400,97,2020
Cuyahoga,OH,137800,271,2020
Darke,OH,124700,230,2020
Defiance,OH,125100,232,2020
Delaware,OH,320300,484,2020
Erie,OH,146800,296,2020
Fairfield,OH,197400,403,2020
Fayette,OH,118200,202,2020
Franklin,OH,185900,389,2020
Fulton,OH,140300,280,2020
Gallia,OH,118400,203,2020
Geauga,OH,247700,452,2020
Greene,OH,180300,381,2020
Guernsey,OH,122800,223,2020
Hamilton,OH,163000,345,2020
Hancock,OH,152600,314,2020
Hardin,OH,106200,151,2020
Harrison,OH,100800,128,2020
Henry,OH,130800,252,2020
Highland,OH,123400,225,2020
Hocking,OH,139800,278,2020
Holmes,OH,224400,432,2020
Huron,OH,131600,255,2020
Jackson,OH,105600,148,2020
Jefferson,OH,95300,104,2020
Knox,OH,162700,344,2020
Lake,OH,160200,335,2020
Lawrence,OH,107700,157,2020
Licking,OH,183500,385,2020
Logan,OH,142400,286,2020
Lorain,OH,156400,326,2020
Lucas,OH,120900,215,2020
Madison,OH,169200,359,2020
Mahoning,OH,108200,160,2020
Marion,OH,105800,148,2020
Medina,OH,205800,412,2020
Meigs,OH,92500,93,2020
Mercer,OH,163800,347,2020
Miami,OH,155000,322,2020
Monroe,OH,109500,167,2020
Montgomery,OH,124900,231,2020
Morgan,OH,102700,136,2020
Morrow,OH,154900,321,2020
Muskingum,OH,126400,238,2020
Noble,OH,106100,150,2020
Ottawa,OH,154500,320,2020
Paulding,OH,102600,136,2020
Perry,OH,120200,211,2020
Pickaway,OH,171400,364,2020
Pike,OH,119900,209,2020
Portage,OH,160300,335,2020
Preble,OH,133900,261,2020
Putnam,OH,154500,320,2020
Richland,OH,115100,190,2020
Ross,OH,125000,232,2020
Sandusky,OH,118600,204,2020
Scioto,OH,103400,138,2020
Seneca,OH,108900,164,2020
Shelby,OH,147400,298,2020
Stark,OH,139000,275,2020
Summit,OH,151300,309,2020
Trumbull,OH,105500,147,2020
Tuscarawas,OH,136700,268,2020
Union,OH,220300,427,2020
Van Wert,OH,111000,174,2020
Vinton,OH,94800,102,2020
Warren,OH,236400,443,2020
Washington,OH,142100,286,2020
Wayne,OH,156300,325,2020
Williams,OH,108000,159,2020
Wood,OH,165400,350,2020
Wyandot,OH,129900,249,2020
Adair,OK,92800,94,2020
Alfalfa,OK,86000,64,2020
Atoka,OK,105200,146,2020
Beaver,OK,97800,115,2020
Beckham,OK,127500,241,2020
Blaine,OK,99600,123,2020
Bryan,OK,119800,208,2020
Caddo,OK,84600,58,2020
Canadian,OK,170700,362,2020
Carter,OK,117400,200,2020
Cherokee,OK,126400,238,2020
Choctaw,OK,99000,121,2020
Cimarron,OK,62400,7,2020
Cleveland,OK,170700,362,2020
Coal,OK,82000,47,2020
Comanche,OK,124100,228,2020
Cotton,OK,75600,27,2020
Craig,OK,110700,173,2020
Creek,OK,130300,250,2020
Custer,OK,140100,280,2020
Delaware,OK,124000,228,2020
Dewey,OK,99800,124,2020
Ellis,OK,96000,106,2020
Garfield,OK,119000,206,2020
Garvin,OK,103900,142,2020
Grady,OK,140800,281,2020
Grant,OK,79000,38,2020
Greer,OK,84600,58,2020
Harmon,OK,72100,19,2020
Harper,OK,83700,54,2020
Haskell,OK,99200,121,2020
Hughes,OK,74200,23,2020
Jackson,OK,99700,123,2020
Jefferson,OK,64800,10,2020
Johnston,OK,85900,64,2020
Kay,OK,96700,109,2020
Kingfisher,OK,152000,312,2020
Kiowa,OK,66200,11,2020
Latimer,OK,87300,71,2020
Le Flore,OK,90900,86,2020
Lincoln,OK,116800,198,2020
Logan,OK,176000,374,2020
Love,OK,117900,201,2020
McClain,OK,183800,385,2020
McCurtain,OK,86100,65,2020
McIntosh,OK,115900,194,2020
Major,OK,111500,176,2020
Marshall,OK,107900,159,2020
Mayes,OK,115900,194,2020
Murray,OK,130400,251,2020
Muskogee,OK,109300,165,2020
Noble,OK,116300,197,2020
Nowata,OK,91400,88,2020
Okfuskee,OK,87800,74,2020
Oklahoma,OK,157500,328,2020
Okmulgee,OK,85900,64,2020
Osage,OK,126300,237,2020
Ottawa,OK,88100,74,2020
Pawnee,OK,98900,120,2020
Payne,OK,172700,367,2020
Pittsburg,OK,109000,164,2020
Pontotoc,OK,134700,262,2020
Pottawatomie,OK,123100,224,2020
Pushmataha,OK,84000,55,2020
Roger Mills,OK,131400,254,2020
Rogers,OK,168000,357,2020
Seminole,OK,75100,25,2020
Sequoyah,OK,99100,121,2020
Stephens,OK,114700,188,2020
Texas,OK,118200,202,2020
Tillman,OK,52800,2,2020
Tulsa,OK,160700,337,2020
Wagoner,OK,162900,344,2020
Washington,OK,126100,236,2020
Washita,OK,89800,82,2020
Woods,OK,114100,187,2020
Woodward,OK,138800,274,2020
Baker,OR,180600,381,2020
Benton,OR,357900,491,2020
Clackamas,OR,421100,500,2020
Clatsop,OR,309500,480,2020
Columbia,OR,282600,469,2020
Coos,OR,220400,428,2020
Crook,OR,265100,462,2020
Curry,OR,285600,471,2020
Deschutes,OR,389300,497,2020
Douglas,OR,210800,417,2020
Gilliam,OR,112900,181,2020
Grant,OR,153900,319,2020
Harney,OR,140300,280,2020
Hood River,OR,411600,498,2020
Jackson,OR,294500,476,2020
Jefferson,OR,242200,448,2020
Josephine,OR,281500,469,2020
Klamath,OR,188700,392,2020
Lake,OR,161000,338,2020
Lane,OR,280000,468,2020
Lincoln,OR,265800,463,2020
Linn,OR,240200,446,2020
Malheur,OR,150400,305,2020
Marion,OR,270300,465,2020
Morrow,OR,160600,336,2020
Multnomah,OR,410800,498,2020
Polk,OR,290100,473,2020
Sherman,OR,159300,333,2020
Tillamook,OR,276700,467,2020
Umatilla,OR,183300,384,2020
Union,OR,198200,404,2020
Wallowa,OR,266800,464,2020
Wasco,OR,230800,438,2020
Washington,OR,413500,498,2020
Wheeler,OR,178700,378,2020
Yamhill,OR,320900,484,2020
Adams,PA,212300,419,2020
Allegheny,PA,161600,340,2020
Armstrong,PA,112400,179,2020
Beaver,PA,148700,300,2020
Bedford,PA,141700,284,2020
Berks,PA,187600,391,2020
Blair,PA,128200,244,2020
Bradford,PA,150900,307,2020
Bucks,PA,340500,488,2020
Butler,PA,216900,423,2020
Cambria,PA,94900,102,2020
Cameron,PA,77400,32,2020
Carbon,PA,150400,305,2020
Centre,PA,242700,448,2020
Chester,PA,369500,494,2020
Clarion,PA,123400,225,2020
Clearfield,PA,99400,122,2020
Clinton,PA,145700,293,2020
Columbia,PA,153900,319,2020
Crawford,PA,117400,200,2020
Cumberland,PA,209700,416,2020
Dauphin,PA,175700,373,2020
Delaware,PA,247900,452,2020
Elk,PA,103100,138,2020
Erie,PA,138500,273,2020
Fayette,PA,106200,151,2020
Forest,PA,91700,89,2020
Franklin,PA,186300,389,2020
Fulton,PA,165800,351,2020
Greene,PA,122500,221,2020
Huntingdon,PA,142800,287,2020
Indiana,PA,124100,228,2020
Jefferson,PA,108800,163,2020
Juniata,PA,154200,319,2020
Lackawanna,PA,154700,321,2020
Lancaster,PA,218700,426,2020
Lawrence,PA,113200,182,2020
Lebanon,PA,176000,374,2020
Lehigh,PA,215400,422,2020
Luzerne,PA,129600,248,2020
Lycoming,PA,161900,341,2020
McKean,PA,82300,48,2020
Mercer,PA,123600,226,2020
Mifflin,PA,115400,192,2020
Monroe,PA,173800,370,2020
Montgomery,PA,326200,484,2020
Montour,PA,186100,389,2020
Northampton,PA,223800,431,2020
Northumberland,PA,119800,208,2020
Perry,PA,179400,379,2020
Philadelphia,PA,171600,365,2020
Pike,PA,186600,390,2020
Potter,PA,110400,171,2020
Schuylkill,PA,106100,150,2020
Snyder,PA,172900,368,2020
Somerset,PA,113300,182,2020
Sullivan,PA,160100,335,2020
Susquehanna,PA,173100,369,2020
Tioga,PA,151900,311,2020
Union,PA,188400,392,2020
Venango,PA,96800,110,2020
Warren,PA,102000,133,2020
Washington,PA,170800,362,2020
Wayne,PA,178700,378,2020
Westmoreland,PA,157200,327,2020
Wyoming,PA,172300,366,2020
York,PA,183300,384,2020
Bristol,RI,364500,492,2020
Kent,RI,247700,452,2020
Newport,RI,399500,498,2020
Providence,RI,248500,453,2020
Washington,RI,359300,491,2020
Abbeville,SC,100700,127,2020
Aiken,SC,153700,318,2020
Allendale,SC,47100,1,2020
Anderson,SC,153600,317,2020
Bamberg,SC,78900,38,2020
Barnwell,SC,87600,73,2020
Beaufort,SC,309600,480,2020
Berkeley,SC,197300,403,2020
Calhoun,SC,104500,144,2020
Charleston,SC,334600,486,2020
Cherokee,SC,98300,117,2020
Chester,SC,94200,100,2020
Chesterfield,SC,85600,62,2020
Clarendon,SC,105200,146,2020
Colleton,SC,93500,97,2020
Darlington,SC,102800,137,2020
Dillon,SC,84500,57,2020
Dorchester,SC,213000,420,2020
Edgefield,SC,132600,258,2020
Fairfield,SC,106900,153,2020
Florence,SC,135000,264,2020
Georgetown,SC,197700,404,2020
Greenville,SC,197400,403,2020
Greenwood,SC,128000,243,2020
Hampton,SC,76000,28,2020
Horry,SC,187800,391,2020
Jasper,SC,159000,332,2020
Kershaw,SC,135500,265,2020
Lancaster,SC,217100,423,2020
Laurens,SC,108100,159,2020
Lee,SC,79000,38,2020
Lexington,SC,163200,345,2020
McCormick,SC,114700,188,2020
Marion,SC,81800,46,2020
Marlboro,SC,71500,18,2020
Newberry,SC,118500,203,2020
Oconee,SC,164000,348,2020
Orangeburg,SC,91700,89,2020
Pickens,SC,159200,332,2020
Richland,SC,167500,355,2020
Saluda,SC,110100,171,2020
Spartanburg,SC,153000,316,2020
Sumter,SC,119800,208,2020
Union,SC,80300,41,2020
Williamsburg,SC,73900,22,2020
York,SC,218400,425,2020
Aurora,SD,86600,67,2020
Beadle,SD,120900,215,2020
Bennett,SD,100000,125,2020
Bon Homme,SD,89000,78,2020
Brookings,SD,187100,390,2020
Brown,SD,171200,364,2020
Brule,SD,157500,328,2020
Butte,SD,153000,316,2020
Campbell,SD,63500,8,2020
Charles Mix,SD,127900,243,2020
Clark,SD,108500,161,2020
Clay,SD,168100,357,2020
Codington,SD,182400,382,2020
Corson,SD,55600,3,2020
Custer,SD,232000,439,2020
Davison,SD,153600,317,2020
Day,SD,110600,172,2020
Deuel,SD,120300,212,2020
Dewey,SD,65900,10,2020
Douglas,SD,84100,56,2020
Edmunds,SD,110600,172,2020
Fall River,SD,136800,269,2020
Faulk,SD,88200,75,2020
Grant,SD,136200,267,2020
Gregory,SD,97300,113,2020
Haakon,SD,116200,196,2020
Hamlin,SD,161400,339,2020
Hand,SD,120100,210,2020
Hanson,SD,139900,279,2020
Harding,SD,97400,113,2020
Hughes,SD,181400,381,2020
Hutchinson,SD,111600,177,2020
Hyde,SD,104300,143,2020
Jackson,SD,58600,4,2020
Jerauld,SD,74200,23,2020
Jones,SD,84700,58,2020
Kingsbury,SD,118700,204,2020
Lake,SD,170300,360,2020
Lawrence,SD,224200,431,2020
Lincoln,SD,240200,446,2020
Lyman,SD,109600,168,2020
McCook,SD,152300,312,2020
McPherson,SD,62600,7,2020
Marshall,SD,126300,237,2020
Meade,SD,207700,414,2020
Miner,SD,87000,69,2020
Minnehaha,SD,201500,408,2020
Moody,SD,152700,315,2020
Oglala Lakota,SD,35000,0,2020
Pennington,SD,197200,402,2020
Perkins,SD,100700,127,2020
Potter,SD,106000,149,2020
Roberts,SD,107000,154,2020
Sanborn,SD,106700,153,2020
Spink,SD,89500,80,2020
Stanley,SD,154900,321,2020
Sully,SD,130800,252,2020
Todd,SD,26600,0,2020
Tripp,SD,100800,128,2020
Turner,SD,137500,270,2020
Union,SD,206300,412,2020
Walworth,SD,96700,109,2020
Yankton,SD,152800,315,2020
Ziebach,SD,68800,14,2020
Anderson,TN,152600,314,2020
Bedford,TN,169800,360,2020
Benton,TN,87700,73,2020
Bledsoe,TN,139300,277,2020
Blount,TN,192800,396,2020
Bradley,TN,167800,356,2020
Campbell,TN,121000,216,2020
Cannon,TN,172600,367,2020
Carroll,TN,97200,112,2020
Carter,TN,125100,232,2020
Cheatham,TN,198900,405,2020
Chester,TN,118700,204,2020
Claiborne,TN,112000,178,2020
Clay,TN,107400,155,2020
Cocke,TN,112600,180,2020
Coffee,TN,156200,325,2020
Crockett,TN,99100,121,2020
Cumberland,TN,159800,334,2020
Davidson,TN,267400,464,2020
Decatur,TN,97800,115,2020
DeKalb,TN,157500,328,2020
Dickson,TN,183300,384,2020
Dyer,TN,113800,185,2020
Fayette,TN,218600,425,2020
Fentress,TN,106800,153,2020
Franklin,TN,146700,296,2020
Gibson,TN,108600,162,2020
Giles,TN,136600,268,2020
Grainger,TN,124900,231,2020
Greene,TN,133600,260,2020
Grundy,TN,90400,84,2020
Hamblen,TN,139000,275,2020
Hamilton,TN,191400,395,2020
Hancock,TN,99800,124,2020
Hardeman,TN,94100,100,2020
Hardin,TN,120200,211,2020
Hawkins,TN,127600,242,2020
Haywood,TN,103600,139,2020
Henderson,TN,108600,162,2020
Henry,TN,104500,144,2020
Hickman,TN,122500,221,2020
Houston,TN,126300,237,2020
Humphreys,TN,120000,209,2020
Jackson,TN,115800,194,2020
Jefferson,TN,154800,321,2020
Johnson,TN,133700,261,2020
Knox,TN,194200,398,2020
Lake,TN,91800,90,2020
Lauderdale,TN,90700,85,2020
Lawrence,TN,118500,203,2020
Lewis,TN,98600,119,2020
Lincoln,TN,149400,302,2020
Loudon,TN,227100,434,2020
McMinn,TN,140000,280,2020
McNairy,TN,101100,130,2020
Macon,TN,124800,231,2020
Madison,TN,139500,278,2020
Marion,TN,122700,223,2020
Marshall,TN,159900,334,2020
Maury,TN,204500,410,2020
Meigs,TN,148700,300,2020
Monroe,TN,146100,294,2020
Montgomery,TN,175000,373,2020
Moore,TN,200500,407,2020
Morgan,TN,98000,116,2020
Obion,TN,96600,109,2020
Overton,TN,126300,237,2020
Perry,TN,94100,100,2020
Pickett,TN,135600,266,2020
Polk,TN,112700,180,2020
Putnam,TN,164000,348,2020
Rhea,TN,131100,253,2020
Roane,TN,157900,329,2020
Robertson,TN,215900,423,2020
Rutherford,TN,234700,442,2020
Scott,TN,97300,113,2020
Sequatchie,TN,150700,306,2020
Sevier,TN,189200,393,2020
Shelby,TN,158700,331,2020
Smith,TN,162500,343,2020
Stewart,TN,124600,230,2020
Sullivan,TN,145300,293,2020
Sumner,TN,256000,457,2020
Tipton,TN,161300,339,2020
Trousdale,TN,164300,349,2020
Unicoi,TN,136500,268,2020
Union,TN,131800,256,2020
Van Buren,TN,98100,116,2020
Warren,TN,117000,198,2020
Washington,TN,167400,355,2020
Wayne,TN,109100,165,2020
Weakley,TN,97900,116,2020
White,TN,124800,231,2020
Williamson,TN,471300,503,2020
Wilson,TN,283200,470,2020
Anderson,TX,110000,170,2020
Andrews,TX,153200,316,2020
Angelina,TX,110500,172,2020
Aransas,TX,183200,384,2020
Archer,TX,152000,312,2020
Armstrong,TX,156100,324,2020
Atascosa,TX,106000,149,2020
Austin,TX,197200,402,2020
Bailey,TX,75200,25,2020
Bandera,TX,202000,408,2020
Bastrop,TX,199300,405,2020
Baylor,TX,69100,14,2020
Bee,TX,88700,76,2020
Bell,TX,153500,316,2020
Bexar,TX,171200,364,2020
Blanco,TX,261300,460,2020
Borden,TX,156300,325,2020
Bosque,TX,135500,265,2020
Bowie,TX,123200,225,2020
Brazoria,TX,213100,420,2020
Brazos,TX,217700,424,2020
Brewster,TX,171700,365,2020
Briscoe,TX,72500,19,2020
Brooks,TX,64200,9,2020
Brown,TX,109500,167,2020
Burleson,TX,126500,238,2020
Burnet,TX,203300,409,2020
Caldwell,TX,147200,297,2020
Calhoun,TX,117400,200,2020
Callahan,TX,100000,125,2020
Cameron,TX,89700,81,2020
Camp,TX,109400,166,2020
Carson,TX,108700,162,2020
Cass,TX,91100,87,2020
Castro,TX,83300,52,2020
Chambers,TX,224400,432,2020
Cherokee,TX,111600,177,2020
Childress,TX,86800,68,2020
Clay,TX,110000,170,2020
Cochran,TX,38000,0,2020
Coke,TX,74100,22,2020
Coleman,TX,83100,51,2020
Collin,TX,337200,487,2020
Collingsworth,TX,57500,4,2020
Colorado,TX,131400,254,2020
Comal,TX,293600,475,2020
Comanche,TX,110900,173,2020
Concho,TX,107700,157,2020
Cooke,TX,166700,353,2020
Coryell,TX,120700,214,2020
Cottle,TX,44000,0,2020
Crane,TX,89000,78,2020
Crockett,TX,102200,134,2020
Crosby,TX,61300,6,2020
Culberson,TX,63700,8,2020
Dallam,TX,95000,103,2020
Dallas,TX,193900,397,2020
Dawson,TX,80100,40,2020
Deaf Smith,TX,91800,90,2020
Delta,TX,107600,157,2020
Denton,TX,297100,477,2020
DeWitt,TX,121900,219,2020
Dickens,TX,53100,2,2020
Dimmit,TX,61300,6,2020
Donley,TX,70200,16,2020
Duval,TX,61800,6,2020
Eastland,TX,82600,49,2020
Ector,TX,147900,298,2020
Edwards,TX,71800,18,2020
Ellis,TX,214500,421,2020
El Paso,TX,126500,238,2020
Erath,TX,166300,352,2020
Falls,TX,76900,31,2020
Fannin,TX,139200,276,2020
Fayette,TX,193200,396,2020
Fisher,TX,63900,9,2020
Floyd,TX,70300,16,2020
Foard,TX,48500,1,2020
Fort Bend,TX,277600,467,2020
