county,state,percentHighSchool,percentHighSchoolBucket,year
Toole,MT,87,205,2020
Treasure,MT,91.3,358,2020
Valley,MT,93.5,447,2020
Wheatland,MT,87.8,228,2020
Wibaux,MT,90.9,342,2020
Yellowstone,MT,94.8,483,2020
Adams,NE,90.9,342,2020
Antelope,NE,92,385,2020
Arthur,NE,95.8,499,2020
Banner,NE,97.2,509,2020
Blaine,NE,94.1,466,2020
Boone,NE,94.5,476,2020
Box Butte,NE,91.2,355,2020
Boyd,NE,96.2,504,2020
Brown,NE,95.5,496,2020
Buffalo,NE,92,385,2020
Burt,NE,90.9,342,2020
Butler,NE,92.4,403,2020
Cass,NE,94.6,478,2020
Cedar,NE,93.5,447,2020
Chase,NE,89,269,2020
Cherry,NE,96.9,508,2020
Cheyenne,NE,94.6,478,2020
Clay,NE,92.8,420,2020
Colfax,NE,70.1,7,2020
Cuming,NE,90,309,2020
Custer,NE,94.8,483,2020
Dakota,NE,77.2,35,2020
Dawes,NE,94,463,2020
Dawson,NE,79.1,54,2020
Deuel,NE,89.9,305,2020
Dixon,NE,87.3,213,2020
Dodge,NE,89,269,2020
Douglas,NE,90.8,339,2020
Dundy,NE,87.9,231,2020
Fillmore,NE,93.2,435,2020
Franklin,NE,93.1,431,2020
Frontier,NE,94.9,484,2020
Furnas,NE,89.7,295,2020
Gage,NE,90.5,329,2020
Garden,NE,94.4,474,2020
Garfield,NE,95.9,501,2020
Gosper,NE,94.8,483,2020
Grant,NE,92.8,420,2020
Greeley,NE,93.1,431,2020
Hall,NE,85.2,159,2020
Hamilton,NE,96.4,506,2020
Harlan,NE,93.4,443,2020
Hayes,NE,92.2,395,2020
Hitchcock,NE,93.5,447,2020
Holt,NE,94,463,2020
Hooker,NE,93.8,457,2020
Howard,NE,96,502,2020
Jefferson,NE,90.4,324,2020
Johnson,NE,87.6,221,2020
Kearney,NE,94,463,2020
Keith,NE,90,309,2020
Keya Paha,NE,95.7,498,2020
Kimball,NE,89.8,299,2020
Knox,NE,92.9,423,2020
Lancaster,NE,93.2,435,2020
Lincoln,NE,93.6,451,2020
Logan,NE,95.1,488,2020
Loup,NE,98.2,511,2020
McPherson,NE,92.4,403,2020
Madison,NE,90.8,339,2020
Merrick,NE,93.5,447,2020
Morrill,NE,89.4,284,2020
Nance,NE,93.6,451,2020
Nemaha,NE,91.1,352,2020
Nuckolls,NE,92.8,420,2020
Otoe,NE,92.3,398,2020
Pawnee,NE,83.8,130,2020
Perkins,NE,89.4,284,2020
Phelps,NE,92.5,407,2020
Pierce,NE,94.8,483,2020
Platte,NE,90,309,2020
Polk,NE,90.2,316,2020
Red Willow,NE,93.3,439,2020
Richardson,NE,93,427,2020
Rock,NE,96.6,507,2020
Saline,NE,82,97,2020
Sarpy,NE,95.5,496,2020
Saunders,NE,94,463,2020
Scotts Bluff,NE,88.7,258,2020
Seward,NE,94.7,481,2020
Sheridan,NE,89.1,273,2020
Sherman,NE,92.6,412,2020
Sioux,NE,95.2,489,2020
Stanton,NE,95.2,489,2020
Thayer,NE,92.8,420,2020
Thomas,NE,97.7,510,2020
Thurston,NE,89.5,287,2020
Valley,NE,93.6,451,2020
Washington,NE,95.5,496,2020
Wayne,NE,96,502,2020
Webster,NE,94.9,484,2020
Wheeler,NE,95.6,497,2020
York,NE,94.3,471,2020
Churchill,NV,93,427,2020
Clark,NV,86.3,186,2020
Douglas,NV,94.2,469,2020
Elko,NV,86.8,200,2020
Esmeralda,NV,79.9,64,2020
Eureka,NV,95,486,2020
Humboldt,NV,84,135,2020
Lander,NV,86,179,2020
Lincoln,NV,86.9,202,2020
Lyon,NV,86.9,202,2020
Mineral,NV,89.4,284,2020
Nye,NV,86.1,182,2020
Pershing,NV,82.5,104,2020
Storey,NV,94.2,469,2020
Washoe,NV,88.9,265,2020
White Pine,NV,88.3,245,2020
Carson,NV,88.1,237,2020
Belknap,NH,92.8,420,2020
Carroll,NH,94.6,478,2020
Cheshire,NH,93.4,443,2020
Coos,NH,88.1,237,2020
Grafton,NH,92.6,412,2020
Hillsborough,NH,92.4,403,2020
Merrimack,NH,93.1,431,2020
Rockingham,NH,95.4,493,2020
Strafford,NH,93.3,439,2020
Sullivan,NH,91.1,352,2020
Atlantic,NJ,87.8,228,2020
Bergen,NJ,92.8,420,2020
Burlington,NJ,93.7,454,2020
Camden,NJ,88.8,262,2020
Cape May,NJ,93.4,443,2020
Cumberland,NJ,80.5,71,2020
Essex,NJ,86.7,198,2020
Gloucester,NJ,93.5,447,2020
Hudson,NJ,85.7,173,2020
Hunterdon,NJ,95.5,496,2020
Mercer,NJ,89.6,291,2020
Middlesex,NJ,89.9,305,2020
Monmouth,NJ,93.7,454,2020
Morris,NJ,94.4,474,2020
Ocean,NJ,92.4,403,2020
Passaic,NJ,84.5,144,2020
Salem,NJ,89.6,291,2020
Somerset,NJ,94.2,469,2020
Sussex,NJ,95.4,493,2020
Union,NJ,87.1,207,2020
Warren,NJ,92.7,416,2020
Bernalillo,NM,90,309,2020
Catron,NM,92.7,416,2020
Chaves,NM,79.4,58,2020
Cibola,NM,81.5,89,2020
Colfax,NM,87.5,219,2020
Curry,NM,80.9,77,2020
De Baca,NM,82,97,2020
Dona Ana,NM,80.6,72,2020
Eddy,NM,83.6,126,2020
Grant,NM,87.4,216,2020
Guadalupe,NM,82.6,106,2020
Harding,NM,85.4,164,2020
Hidalgo,NM,82.5,104,2020
Lea,NM,75.6,26,2020
Lincoln,NM,90.3,320,2020
Los Alamos,NM,98.1,511,2020
Luna,NM,71.3,10,2020
McKinley,NM,78.3,45,2020
Mora,NM,91.5,365,2020
Otero,NM,86.8,200,2020
Quay,NM,82.2,99,2020
Rio Arriba,NM,86.6,195,2020
Roosevelt,NM,81,79,2020
Sandoval,NM,90.9,342,2020
San Juan,NM,86.2,185,2020
San Miguel,NM,83.3,120,2020
Santa Fe,NM,89.8,299,2020
Sierra,NM,88.5,249,2020
Socorro,NM,83,113,2020
Taos,NM,91.1,352,2020
Torrance,NM,85.5,166,2020
Union,NM,83.9,133,2020
Valencia,NM,84.7,148,2020
Albany,NY,92.4,403,2020
Allegany,NY,91.7,373,2020
Bronx,NY,73.4,16,2020
Broome,NY,90.3,320,2020
Cattaraugus,NY,89.7,295,2020
Cayuga,NY,88.2,241,2020
Chautauqua,NY,89.4,284,2020
Chemung,NY,89.9,305,2020
Chenango,NY,88.5,249,2020
Clinton,NY,88,234,2020
Columbia,NY,90.9,342,2020
Cortland,NY,90.7,335,2020
Delaware,NY,89.5,287,2020
Dutchess,NY,91.1,352,2020
Erie,NY,92,385,2020
Essex,NY,90.5,329,2020
Franklin,NY,87.7,225,2020
Fulton,NY,88.4,247,2020
Genesee,NY,92.2,395,2020
Greene,NY,87.3,213,2020
Hamilton,NY,79.5,59,2020
Herkimer,NY,90.6,333,2020
Jefferson,NY,91,348,2020
Kings,NY,83.2,118,2020
Lewis,NY,91.3,358,2020
Livingston,NY,91.8,377,2020
Madison,NY,92.6,412,2020
Monroe,NY,90.8,339,2020
Montgomery,NY,87.8,228,2020
Nassau,NY,91.6,369,2020
New York,NY,87.8,228,2020
Niagara,NY,91.5,365,2020
Oneida,NY,89,269,2020
Onondaga,NY,91.2,355,2020
Ontario,NY,93.2,435,2020
Orange,NY,89.9,305,2020
Orleans,NY,87.7,225,2020
Oswego,NY,89.1,273,2020
Otsego,NY,92.6,412,2020
Putnam,NY,93,427,2020
Queens,NY,82.6,106,2020
Rensselaer,NY,92.5,407,2020
Richmond,NY,88.5,249,2020
Rockland,NY,88.5,249,2020
St. Lawrence,NY,88.6,252,2020
Saratoga,NY,93.7,454,2020
Schenectady,NY,90.9,342,2020
Schoharie,NY,90.7,335,2020
Schuyler,NY,91.1,352,2020
Seneca,NY,84.9,152,2020
Steuben,NY,91.2,355,2020
Suffolk,NY,90.4,324,2020
Sullivan,NY,87,205,2020
Tioga,NY,91.8,377,2020
Tompkins,NY,94.5,476,2020
Ulster,NY,91.2,355,2020
Warren,NY,92.1,389,2020
Washington,NY,88,234,2020
Wayne,NY,89.9,305,2020
Westchester,NY,88.6,252,2020
Wyoming,NY,90.5,329,2020
Yates,NY,86.5,192,2020
Alamance,NC,87.5,219,2020
Alexander,NC,83.4,122,2020
Alleghany,NC,78.7,49,2020
Anson,NC,81.1,82,2020
Ashe,NC,86.3,186,2020
Avery,NC,85.7,173,2020
Beaufort,NC,88.3,245,2020
Bertie,NC,78.8,50,2020
Bladen,NC,83.2,118,2020
Brunswick,NC,92,385,2020
Buncombe,NC,91.7,373,2020
Burke,NC,82.4,102,2020
Cabarrus,NC,90.6,333,2020
Caldwell,NC,81.4,87,2020
Camden,NC,87.4,216,2020
Carteret,NC,92.1,389,2020
Caswell,NC,82.1,99,2020
Catawba,NC,86.4,189,2020
Chatham,NC,89.1,273,2020
Cherokee,NC,88.8,262,2020
Chowan,NC,83.9,133,2020
Clay,NC,88.1,237,2020
Cleveland,NC,85.8,174,2020
Columbus,NC,84,135,2020
Craven,NC,88.9,265,2020
Cumberland,NC,91.5,365,2020
Currituck,NC,90.9,342,2020
Dare,NC,94.4,474,2020
Davidson,NC,84.9,152,2020
Davie,NC,89.8,299,2020
Duplin,NC,78.7,49,2020
Durham,NC,89.6,291,2020
Edgecombe,NC,83,113,2020
Forsyth,NC,89,269,2020
Franklin,NC,86.5,192,2020
Gaston,NC,85.6,169,2020
Gates,NC,88.9,265,2020
Graham,NC,82,97,2020
Granville,NC,86.1,182,2020
Greene,NC,76.3,30,2020
Guilford,NC,89.6,291,2020
Halifax,NC,79.1,54,2020
Harnett,NC,88.1,237,2020
Haywood,NC,88.5,249,2020
Henderson,NC,91.4,361,2020
Hertford,NC,84.1,136,2020
Hoke,NC,87.5,219,2020
Hyde,NC,78.4,47,2020
Iredell,NC,90.3,320,2020
Jackson,NC,88,234,2020
Johnston,NC,88.2,241,2020
Jones,NC,82.3,101,2020
Lee,NC,85.1,157,2020
Lenoir,NC,81.1,82,2020
Lincoln,NC,88.8,262,2020
McDowell,NC,84.6,146,2020
Macon,NC,89,269,2020
Madison,NC,88.8,262,2020
Martin,NC,83.2,118,2020
Mecklenburg,NC,90.5,329,2020
Mitchell,NC,86.3,186,2020
Montgomery,NC,81.7,91,2020
Moore,NC,92.4,403,2020
Nash,NC,86.4,189,2020
New Hanover,NC,93.2,435,2020
Northampton,NC,81,79,2020
Onslow,NC,92.3,398,2020
Orange,NC,93,427,2020
Pamlico,NC,88.7,258,2020
Pasquotank,NC,88.4,247,2020
Pender,NC,88.8,262,2020
Perquimans,NC,86.6,195,2020
Person,NC,88.2,241,2020
Pitt,NC,89,269,2020
Polk,NC,91.6,369,2020
Randolph,NC,83,113,2020
Richmond,NC,82.9,112,2020
Robeson,NC,77.6,38,2020
Rockingham,NC,83.2,118,2020
Rowan,NC,85.9,176,2020
Rutherford,NC,84.9,152,2020
Sampson,NC,81,79,2020
Scotland,NC,80.9,77,2020
Stanly,NC,86.5,192,2020
Stokes,NC,85.1,157,2020
Surry,NC,79.9,64,2020
Swain,NC,83.3,120,2020
Transylvania,NC,91,348,2020
Tyrrell,NC,76.6,31,2020
Union,NC,89.6,291,2020
Vance,NC,83.1,115,2020
Wake,NC,93.4,443,2020
Warren,NC,83.8,130,2020
Washington,NC,84,135,2020
Watauga,NC,90.6,333,2020
Wayne,NC,85.5,166,2020
Wilkes,NC,81.5,89,2020
Wilson,NC,81.4,87,2020
Yadkin,NC,84.7,148,2020
Yancey,NC,86.6,195,2020
Adams,ND,92.8,420,2020
Barnes,ND,94.2,469,2020
Benson,ND,86.3,186,2020
Billings,ND,92.2,395,2020
Bottineau,ND,93.9,461,2020
Bowman,ND,89.9,305,2020
Burke,ND,93.7,454,2020
Burleigh,ND,94.4,474,2020
Cass,ND,95.1,488,2020
Cavalier,ND,93.3,439,2020
Dickey,ND,92.6,412,2020
Divide,ND,92.5,407,2020
Dunn,ND,88.8,262,2020
Eddy,ND,90.4,324,2020
Emmons,ND,88.2,241,2020
Foster,ND,91.9,381,2020
Golden Valley,ND,93.6,451,2020
Grand Forks,ND,95.4,493,2020
Grant,ND,92.2,395,2020
Griggs,ND,91,348,2020
Hettinger,ND,86.6,195,2020
Kidder,ND,89.8,299,2020
LaMoure,ND,86.9,202,2020
Logan,ND,87.5,219,2020
McHenry,ND,90.4,324,2020
McIntosh,ND,83.6,126,2020
McKenzie,ND,91.4,361,2020
McLean,ND,92,385,2020
Mercer,ND,90.5,329,2020
Morton,ND,92.2,395,2020
Mountrail,ND,89.9,305,2020
Nelson,ND,92.6,412,2020
Oliver,ND,92.4,403,2020
Pembina,ND,89.4,284,2020
Pierce,ND,94.5,476,2020
Ramsey,ND,91.6,369,2020
Ransom,ND,91.1,352,2020
Renville,ND,93.7,454,2020
Richland,ND,92.1,389,2020
Rolette,ND,88.7,258,2020
Sargent,ND,93.9,461,2020
Sheridan,ND,84.2,138,2020
Sioux,ND,85.7,173,2020
Slope,ND,91.2,355,2020
Stark,ND,92.2,395,2020
Steele,ND,96.8,508,2020
Stutsman,ND,91.5,365,2020
Towner,ND,89.1,273,2020
Traill,ND,93.6,451,2020
Walsh,ND,86.8,200,2020
Ward,ND,94.5,476,2020
Wells,ND,90.3,320,2020
Williams,ND,90.6,333,2020
Adams,OH,82.5,104,2020
Allen,OH,90.6,333,2020
Ashland,OH,90.1,312,2020
Ashtabula,OH,86.1,182,2020
Athens,OH,90.4,324,2020
Auglaize,OH,93.1,431,2020
Belmont,OH,91,348,2020
Brown,OH,87.8,228,2020
Butler,OH,91.6,369,2020
Carroll,OH,88.9,265,2020
Champaign,OH,91.2,355,2020
Clark,OH,88.9,265,2020
Clermont,OH,89.8,299,2020
Clinton,OH,90.1,312,2020
Columbiana,OH,89.2,276,2020
Coshocton,OH,85.6,169,2020
Crawford,OH,90.4,324,2020
Cuyahoga,OH,90.5,329,2020
Darke,OH,90.4,324,2020
Defiance,OH,92,385,2020
Delaware,OH,96.8,508,2020
Erie,OH,92.2,395,2020
Fairfield,OH,93.3,439,2020
Fayette,OH,83.9,133,2020
Franklin,OH,91.1,352,2020
Fulton,OH,92.7,416,2020
Gallia,OH,86.1,182,2020
Geauga,OH,90.4,324,2020
Greene,OH,94,463,2020
Guernsey,OH,84.8,150,2020
Hamilton,OH,91.8,377,2020
Hancock,OH,93.1,431,2020
Hardin,OH,90.2,316,2020
Harrison,OH,87.7,225,2020
Henry,OH,93.5,447,2020
Highland,OH,84.3,140,2020
Hocking,OH,88.3,245,2020
Holmes,OH,56.1,0,2020
Huron,OH,89.2,276,2020
Jackson,OH,86.4,189,2020
Jefferson,OH,91.5,365,2020
Knox,OH,91.7,373,2020
Lake,OH,92.6,412,2020
Lawrence,OH,87.7,225,2020
Licking,OH,92.5,407,2020
Logan,OH,92.5,407,2020
Lorain,OH,90,309,2020
Lucas,OH,89.7,295,2020
Madison,OH,87.4,216,2020
Mahoning,OH,91.1,352,2020
Marion,OH,89.9,305,2020
Medina,OH,94.7,481,2020
Meigs,OH,84,135,2020
Mercer,OH,92.2,395,2020
Miami,OH,91.9,381,2020
Monroe,OH,90.2,316,2020
Montgomery,OH,90.5,329,2020
Morgan,OH,85.9,176,2020
Morrow,OH,88.3,245,2020
Muskingum,OH,88.7,258,2020
Noble,OH,83.4,122,2020
Ottawa,OH,92,385,2020
Paulding,OH,89.9,305,2020
Perry,OH,87.5,219,2020
Pickaway,OH,87,205,2020
Pike,OH,83.9,133,2020
Portage,OH,92.5,407,2020
Preble,OH,90.5,329,2020
Putnam,OH,93.9,461,2020
Richland,OH,87.9,231,2020
Ross,OH,88.9,265,2020
Sandusky,OH,91.5,365,2020
Scioto,OH,85.7,173,2020
Seneca,OH,92.1,389,2020
Shelby,OH,89.6,291,2020
Stark,OH,92.1,389,2020
Summit,OH,92.1,389,2020
Trumbull,OH,89.4,284,2020
Tuscarawas,OH,87.1,207,2020
Union,OH,94.3,471,2020
Van Wert,OH,92.2,395,2020
Vinton,OH,78.9,52,2020
Warren,OH,94.1,466,2020
Washington,OH,90.6,333,2020
Wayne,OH,86.8,200,2020
Williams,OH,91.4,361,2020
Wood,OH,94.9,484,2020
Wyandot,OH,92.7,416,2020
Adair,OK,81.2,84,2020
Alfalfa,OK,86.5,192,2020
Atoka,OK,83.4,122,2020
Beaver,OK,85.1,157,2020
Beckham,OK,84,135,2020
Blaine,OK,83.6,126,2020
Bryan,OK,87.3,213,2020
Caddo,OK,85.3,162,2020
Canadian,OK,91.2,355,2020
Carter,OK,87.4,216,2020
Cherokee,OK,87.5,219,2020
Choctaw,OK,83.9,133,2020
Cimarron,OK,84.3,140,2020
Cleveland,OK,92.2,395,2020
Coal,OK,85,156,2020
Comanche,OK,90.8,339,2020
Cotton,OK,84.3,140,2020
Craig,OK,87.7,225,2020
Creek,OK,89.3,280,2020
Custer,OK,87.5,219,2020
Delaware,OK,85.2,159,2020
Dewey,OK,93.5,447,2020
Ellis,OK,85.7,173,2020
Garfield,OK,87.3,213,2020
Garvin,OK,86.8,200,2020
Grady,OK,90,309,2020
Grant,OK,90.1,312,2020
Greer,OK,83.8,130,2020
Harmon,OK,81.9,95,2020
Harper,OK,83.5,124,2020
Haskell,OK,85,156,2020
Hughes,OK,82.7,108,2020
Jackson,OK,85.7,173,2020
Jefferson,OK,83.1,115,2020
Johnston,OK,86,179,2020
Kay,OK,88.4,247,2020
Kingfisher,OK,89.2,276,2020
Kiowa,OK,85.1,157,2020
Latimer,OK,87.3,213,2020
Le Flore,OK,84.5,144,2020
Lincoln,OK,88.2,241,2020
Logan,OK,91.1,352,2020
Love,OK,83.8,130,2020
McClain,OK,89.4,284,2020
McCurtain,OK,82.8,110,2020
McIntosh,OK,87.5,219,2020
Major,OK,90.2,316,2020
Marshall,OK,81,79,2020
Mayes,OK,87.5,219,2020
Murray,OK,84.9,152,2020
Muskogee,OK,86.2,185,2020
Noble,OK,90.6,333,2020
Nowata,OK,89.9,305,2020
Okfuskee,OK,81.5,89,2020
Oklahoma,OK,88,234,2020
Okmulgee,OK,87.5,219,2020
Osage,OK,89.5,287,2020
Ottawa,OK,85.8,174,2020
Pawnee,OK,89.6,291,2020
Payne,OK,92,385,2020
Pittsburg,OK,86.8,200,2020
Pontotoc,OK,89.3,280,2020
Pottawatomie,OK,88.6,252,2020
Pushmataha,OK,85,156,2020
Roger Mills,OK,91,348,2020
Rogers,OK,92.4,403,2020
Seminole,OK,84.4,142,2020
Sequoyah,OK,82.2,99,2020
Stephens,OK,87.7,225,2020
Texas,OK,75.4,25,2020
Tillman,OK,78.4,47,2020
Tulsa,OK,89.9,305,2020
Wagoner,OK,90.7,335,2020
Washington,OK,91,348,2020
Washita,OK,89.3,280,2020
Woods,OK,87.6,221,2020
Woodward,OK,88.4,247,2020
Baker,OR,91.2,355,2020
Benton,OR,96.2,504,2020
Clackamas,OR,93.7,454,2020
Clatsop,OR,92.4,403,2020
Columbia,OR,90.8,339,2020
Coos,OR,90,309,2020
Crook,OR,89.3,280,2020
Curry,OR,92.1,389,2020
Deschutes,OR,93.8,457,2020
Douglas,OR,90.5,329,2020
Gilliam,OR,93.5,447,2020
Grant,OR,89.1,273,2020
Harney,OR,91.6,369,2020
Hood River,OR,82.5,104,2020
Jackson,OR,90.4,324,2020
Jefferson,OR,88.3,245,2020
Josephine,OR,90.8,339,2020
Klamath,OR,87.7,225,2020
Lake,OR,87.9,231,2020
Lane,OR,92.5,407,2020
Lincoln,OR,92.3,398,2020
Linn,OR,89.9,305,2020
Malheur,OR,81.3,85,2020
Marion,OR,85.2,159,2020
Morrow,OR,78.1,42,2020
Multnomah,OR,92,385,2020
Polk,OR,91.5,365,2020
Sherman,OR,89.4,284,2020
Tillamook,OR,90.3,320,2020
Umatilla,OR,83,113,2020
Union,OR,92.9,423,2020
Wallowa,OR,94.3,471,2020
Wasco,OR,87.6,221,2020
Washington,OR,92.6,412,2020
Wheeler,OR,93.3,439,2020
Yamhill,OR,89.6,291,2020
Adams,PA,89.2,276,2020
Allegheny,PA,94.8,483,2020
Armstrong,PA,91.8,377,2020
Beaver,PA,93.8,457,2020
Bedford,PA,88.7,258,2020
Berks,PA,87.2,210,2020
Blair,PA,91.7,373,2020
Bradford,PA,89.8,299,2020
Bucks,PA,94.3,471,2020
Butler,PA,95.4,493,2020
Cambria,PA,92,385,2020
Cameron,PA,91.3,358,2020
Carbon,PA,89.7,295,2020
Centre,PA,94.5,476,2020
Chester,PA,94.3,471,2020
Clarion,PA,90.6,333,2020
Clearfield,PA,88.1,237,2020
Clinton,PA,89.8,299,2020
Columbia,PA,90.8,339,2020
Crawford,PA,89.9,305,2020
Cumberland,PA,92.9,423,2020
Dauphin,PA,91,348,2020
Delaware,PA,93.2,435,2020
Elk,PA,93,427,2020
Erie,PA,91.5,365,2020
Fayette,PA,88.8,262,2020
Forest,PA,83.7,128,2020
Franklin,PA,88.8,262,2020
Fulton,PA,89.3,280,2020
Greene,PA,87.6,221,2020
Huntingdon,PA,89.8,299,2020
Indiana,PA,90.8,339,2020
Jefferson,PA,90.6,333,2020
Juniata,PA,83.1,115,2020
Lackawanna,PA,91.5,365,2020
Lancaster,PA,85.6,169,2020
Lawrence,PA,91.3,358,2020
Lebanon,PA,87.7,225,2020
Lehigh,PA,89.5,287,2020
Luzerne,PA,90.2,316,2020
Lycoming,PA,90.5,329,2020
McKean,PA,91.8,377,2020
Mercer,PA,89.9,305,2020
Mifflin,PA,84.8,150,2020
Monroe,PA,89.6,291,2020
Montgomery,PA,94.4,474,2020
Montour,PA,91.1,352,2020
Northampton,PA,91.3,358,2020
Northumberland,PA,89.1,273,2020
Perry,PA,88.1,237,2020
Philadelphia,PA,85.7,173,2020
Pike,PA,92.4,403,2020
Potter,PA,88.9,265,2020
Schuylkill,PA,89.4,284,2020
Snyder,PA,86.7,198,2020
Somerset,PA,88.8,262,2020
Sullivan,PA,89.9,305,2020
Susquehanna,PA,90.5,329,2020
Tioga,PA,91.4,361,2020
Union,PA,87.8,228,2020
Venango,PA,91,348,2020
Warren,PA,93.2,435,2020
Washington,PA,93.5,447,2020
Wayne,PA,90,309,2020
Westmoreland,PA,94.8,483,2020
Wyoming,PA,92.8,420,2020
York,PA,90.3,320,2020
Bristol,RI,90.7,335,2020
Kent,RI,92.4,403,2020
Newport,RI,94.7,481,2020
Providence,RI,86.3,186,2020
Washington,RI,94.7,481,2020
Abbeville,SC,82.9,112,2020
Aiken,SC,89.2,276,2020
Allendale,SC,77.1,34,2020
Anderson,SC,85.6,169,2020
Bamberg,SC,79.4,58,2020
Barnwell,SC,82.3,101,2020
Beaufort,SC,93.4,443,2020
Berkeley,SC,89.1,273,2020
Calhoun,SC,86.4,189,2020
Charleston,SC,92.4,403,2020
Cherokee,SC,81.5,89,2020
Chester,SC,83.7,128,2020
Chesterfield,SC,77.8,39,2020
Clarendon,SC,80.2,67,2020
Colleton,SC,87.6,221,2020
Darlington,SC,83.1,115,2020
Dillon,SC,78.6,49,2020
Dorchester,SC,89,269,2020
Edgefield,SC,82.8,110,2020
Fairfield,SC,86.2,185,2020
Florence,SC,85.9,176,2020
Georgetown,SC,89.2,276,2020
Greenville,SC,89.1,273,2020
Greenwood,SC,85.5,166,2020
Hampton,SC,81.3,85,2020
Horry,SC,90.6,333,2020
Jasper,SC,86.5,192,2020
Kershaw,SC,89.2,276,2020
Lancaster,SC,87.3,213,2020
Laurens,SC,82.1,99,2020
Lee,SC,81.8,93,2020
Lexington,SC,89.9,305,2020
McCormick,SC,83.7,128,2020
Marion,SC,79.2,55,2020
Marlboro,SC,77.6,38,2020
Newberry,SC,84,135,2020
Oconee,SC,85.7,173,2020
Orangeburg,SC,86,179,2020
Pickens,SC,86.2,185,2020
Richland,SC,91.6,369,2020
Saluda,SC,79.3,57,2020
Spartanburg,SC,87.1,207,2020
Sumter,SC,87,205,2020
Union,SC,84.2,138,2020
Williamsburg,SC,83.3,120,2020
York,SC,91.2,355,2020
Aurora,SD,88.6,252,2020
Beadle,SD,84.7,148,2020
Bennett,SD,84.7,148,2020
Bon Homme,SD,87.8,228,2020
Brookings,SD,96.4,506,2020
Brown,SD,93.7,454,2020
Brule,SD,90,309,2020
Buffalo,SD,77.9,41,2020
Butte,SD,92.7,416,2020
Campbell,SD,89.3,280,2020
Charles Mix,SD,87.8,228,2020
Clark,SD,92.5,407,2020
Clay,SD,93.8,457,2020
Codington,SD,91.5,365,2020
Corson,SD,84.8,150,2020
Custer,SD,93.7,454,2020
Davison,SD,91,348,2020
Day,SD,90.4,324,2020
Deuel,SD,92.2,395,2020
Dewey,SD,83.2,118,2020
Douglas,SD,89,269,2020
Edmunds,SD,93.5,447,2020
Fall River,SD,91,348,2020
Faulk,SD,92.5,407,2020
Grant,SD,91,348,2020
Gregory,SD,91.1,352,2020
Haakon,SD,93.9,461,2020
Hamlin,SD,92.2,395,2020
Hand,SD,93.5,447,2020
Hanson,SD,92.3,398,2020
Harding,SD,94.5,476,2020
Hughes,SD,95.6,497,2020
Hutchinson,SD,89,269,2020
Hyde,SD,93,427,2020
Jackson,SD,84.3,140,2020
Jerauld,SD,90.7,335,2020
Jones,SD,96.5,506,2020
Kingsbury,SD,92.1,389,2020
Lake,SD,91,348,2020
Lawrence,SD,94,463,2020
Lincoln,SD,95.5,496,2020
Lyman,SD,89.8,299,2020
McCook,SD,89.6,291,2020
McPherson,SD,84.3,140,2020
Marshall,SD,92.9,423,2020
Meade,SD,95.1,488,2020
Mellette,SD,82,97,2020
Miner,SD,91,348,2020
Minnehaha,SD,93,427,2020
Moody,SD,92.3,398,2020
Oglala Lakota,SD,73.7,17,2020
Pennington,SD,93.6,451,2020
Perkins,SD,89.9,305,2020
Potter,SD,94.1,466,2020
Roberts,SD,90.2,316,2020
Sanborn,SD,92.7,416,2020
Spink,SD,92.1,389,2020
Stanley,SD,95.1,488,2020
Sully,SD,95.9,501,2020
Todd,SD,79.8,63,2020
Tripp,SD,89.1,273,2020
Turner,SD,92.8,420,2020
Union,SD,93.8,457,2020
Walworth,SD,89,269,2020
Yankton,SD,90.4,324,2020
Ziebach,SD,87.6,221,2020
Anderson,TN,88.6,252,2020
Bedford,TN,83.5,124,2020
Benton,TN,83.4,122,2020
Bledsoe,TN,78.4,47,2020
Blount,TN,89.4,284,2020
Bradley,TN,87.1,207,2020
Campbell,TN,79.2,55,2020
Cannon,TN,84.1,136,2020
Carroll,TN,87.2,210,2020
Carter,TN,85.1,157,2020
Cheatham,TN,86.6,195,2020
Chester,TN,85.3,162,2020
Claiborne,TN,80.4,69,2020
Clay,TN,80.7,74,2020
Cocke,TN,81.8,93,2020
Coffee,TN,86.9,202,2020
Crockett,TN,83.8,130,2020
Cumberland,TN,87.1,207,2020
Davidson,TN,89.7,295,2020
Decatur,TN,84.7,148,2020
DeKalb,TN,79.5,59,2020
Dickson,TN,85.6,169,2020
Dyer,TN,85.7,173,2020
Fayette,TN,87.8,228,2020
Fentress,TN,80.7,74,2020
Franklin,TN,88.1,237,2020
Gibson,TN,86.1,182,2020
Giles,TN,87.1,207,2020
Grainger,TN,80.1,67,2020
Greene,TN,84.5,144,2020
Grundy,TN,78.2,44,2020
Hamblen,TN,83,113,2020
Hamilton,TN,90.3,320,2020
Hancock,TN,81.1,82,2020
Hardeman,TN,80.8,75,2020
Hardin,TN,82.8,110,2020
Hawkins,TN,86.8,200,2020
Haywood,TN,84.5,144,2020
Henderson,TN,85,156,2020
Henry,TN,87.1,207,2020
Hickman,TN,81.5,89,2020
Houston,TN,80,65,2020
Humphreys,TN,84.2,138,2020
Jackson,TN,80.5,71,2020
Jefferson,TN,86.2,185,2020
Johnson,TN,80.6,72,2020
Knox,TN,91.9,381,2020
Lake,TN,73.5,16,2020
Lauderdale,TN,78,42,2020
Lawrence,TN,84.3,140,2020
