county,state,percentHealthInsurance,percentHealthInsuranceBucket,year
Meagher,MT,87.6,170,2017
Mineral,MT,88.1,191,2017
Missoula,MT,90.3,275,2017
Musselshell,MT,89.4,239,2017
Park,MT,87.8,181,2017
Petroleum,MT,80.1,29,2017
Phillips,MT,82.7,57,2017
Pondera,MT,87.4,162,2017
Powder River,MT,85.6,110,2017
Powell,MT,88.7,213,2017
Prairie,MT,93.6,420,2017
Ravalli,MT,87.3,159,2017
Richland,MT,86.0,120,2017
Roosevelt,MT,76.0,10,2017
Rosebud,MT,80.7,36,2017
Sanders,MT,83.6,69,2017
Sheridan,MT,91.0,309,2017
Silver Bow,MT,90.6,291,2017
Stillwater,MT,91.3,322,2017
Sweet Grass,MT,92.9,388,2017
Teton,MT,90.1,269,2017
Toole,MT,87.3,159,2017
Treasure,MT,94.2,446,2017
Valley,MT,90.4,279,2017
Wheatland,MT,85.3,103,2017
Wibaux,MT,89.1,228,2017
Yellowstone,MT,89.6,248,2017
Adams,NE,92.3,360,2017
Antelope,NE,91.8,339,2017
Arthur,NE,90.0,265,2017
Banner,NE,92.3,360,2017
Blaine,NE,87.1,153,2017
Boone,NE,94.6,461,2017
Box Butte,NE,92.9,388,2017
Boyd,NE,87.2,156,2017
Brown,NE,87.9,185,2017
Buffalo,NE,91.7,335,2017
Burt,NE,90.9,303,2017
Butler,NE,93.5,415,2017
Cass,NE,94.2,446,2017
Cedar,NE,94.5,459,2017
Chase,NE,88.7,213,2017
Cherry,NE,92.8,384,2017
Cheyenne,NE,93.1,398,2017
Clay,NE,89.2,232,2017
Colfax,NE,87.7,177,2017
Cuming,NE,91.4,325,2017
Custer,NE,88.9,219,2017
Dakota,NE,84.4,84,2017
Dawes,NE,87.4,162,2017
Dawson,NE,87.2,156,2017
Deuel,NE,84.8,91,2017
Dixon,NE,92.0,347,2017
Dodge,NE,89.0,223,2017
Douglas,NE,89.9,260,2017
Dundy,NE,81.3,41,2017
Fillmore,NE,91.6,331,2017
Franklin,NE,94.3,450,2017
Frontier,NE,90.7,295,2017
Furnas,NE,92.0,347,2017
Gage,NE,94.9,471,2017
Garden,NE,92.2,355,2017
Garfield,NE,93.8,427,2017
Gosper,NE,93.0,392,2017
Grant,NE,87.8,181,2017
Greeley,NE,93.1,398,2017
Hall,NE,85.9,117,2017
Hamilton,NE,95.0,476,2017
Harlan,NE,90.8,299,2017
Hayes,NE,83.6,69,2017
Hitchcock,NE,86.6,135,2017
Holt,NE,92.0,347,2017
Hooker,NE,94.1,441,2017
Howard,NE,93.7,424,2017
Jefferson,NE,94.3,450,2017
Johnson,NE,92.7,380,2017
Kearney,NE,92.2,355,2017
Keith,NE,89.0,223,2017
Keya Paha,NE,91.8,339,2017
Kimball,NE,86.1,123,2017
Knox,NE,89.2,232,2017
Lancaster,NE,91.7,335,2017
Lincoln,NE,90.7,295,2017
Logan,NE,90.0,265,2017
Loup,NE,93.1,398,2017
McPherson,NE,95.6,491,2017
Madison,NE,90.6,291,2017
Merrick,NE,91.4,325,2017
Morrill,NE,88.3,200,2017
Nance,NE,91.9,343,2017
Nemaha,NE,93.4,410,2017
Nuckolls,NE,89.8,256,2017
Otoe,NE,92.5,368,2017
Pawnee,NE,86.0,120,2017
Perkins,NE,94.2,446,2017
Phelps,NE,94.7,465,2017
Pierce,NE,95.9,498,2017
Platte,NE,91.8,339,2017
Polk,NE,89.6,248,2017
Red Willow,NE,91.0,309,2017
Richardson,NE,92.6,374,2017
Rock,NE,87.5,166,2017
Saline,NE,90.0,265,2017
Sarpy,NE,94.1,441,2017
Saunders,NE,95.1,478,2017
Scotts Bluff,NE,88.2,196,2017
Seward,NE,94.0,436,2017
Sheridan,NE,85.3,103,2017
Sherman,NE,92.2,355,2017
Sioux,NE,91.7,335,2017
Stanton,NE,91.1,313,2017
Thayer,NE,94.5,459,2017
Thomas,NE,94.1,441,2017
Thurston,NE,71.8,5,2017
Valley,NE,91.0,309,2017
Washington,NE,94.4,454,2017
Wayne,NE,93.5,415,2017
Webster,NE,91.0,309,2017
Wheeler,NE,94.7,465,2017
York,NE,92.3,360,2017
Churchill,NV,86.1,123,2017
Clark,NV,85.3,103,2017
Douglas,NV,89.2,232,2017
Elko,NV,89.5,243,2017
Esmeralda,NV,79.8,27,2017
Eureka,NV,86.4,131,2017
Humboldt,NV,84.0,76,2017
Lander,NV,90.5,284,2017
Lincoln,NV,89.6,248,2017
Lyon,NV,88.4,204,2017
Mineral,NV,84.7,90,2017
Nye,NV,87.3,159,2017
Pershing,NV,83.5,67,2017
Storey,NV,91.2,318,2017
Washoe,NV,88.2,196,2017
White Pine,NV,88.8,216,2017
Carson,NV,88.4,204,2017
Belknap,NH,90.9,303,2017
Carroll,NH,89.2,232,2017
Cheshire,NH,91.5,327,2017
Coos,NH,90.3,275,2017
Grafton,NH,90.7,295,2017
Hillsborough,NH,92.7,380,2017
Merrimack,NH,93.0,392,2017
Rockingham,NH,94.3,450,2017
Strafford,NH,92.1,350,2017
Sullivan,NH,91.9,343,2017
Atlantic,NJ,88.9,219,2017
Bergen,NJ,90.8,299,2017
Burlington,NJ,94.8,468,2017
Camden,NJ,91.3,322,2017
Cape May,NJ,93.3,406,2017
Cumberland,NJ,87.9,185,2017
Essex,NJ,86.3,127,2017
Gloucester,NJ,94.3,450,2017
Hudson,NJ,83.8,72,2017
Hunterdon,NJ,96.5,505,2017
Mercer,NJ,90.6,291,2017
Middlesex,NJ,91.1,313,2017
Monmouth,NJ,92.6,374,2017
Morris,NJ,94.0,436,2017
Ocean,NJ,92.7,380,2017
Passaic,NJ,86.1,123,2017
Salem,NJ,92.7,380,2017
Somerset,NJ,93.6,420,2017
Sussex,NJ,93.6,420,2017
Union,NJ,87.0,149,2017
Warren,NJ,92.9,388,2017
Bernalillo,NM,89.2,232,2017
Catron,NM,87.0,149,2017
Chaves,NM,86.5,133,2017
Cibola,NM,85.3,103,2017
Colfax,NM,90.4,279,2017
Curry,NM,85.9,117,2017
De Baca,NM,90.9,303,2017
Dona Ana,NM,86.7,139,2017
Eddy,NM,88.3,200,2017
Grant,NM,95.3,484,2017
Guadalupe,NM,94.5,459,2017
Harding,NM,90.3,275,2017
Hidalgo,NM,89.5,243,2017
Lea,NM,84.1,78,2017
Lincoln,NM,88.4,204,2017
Los Alamos,NM,95.7,494,2017
Luna,NM,85.6,110,2017
McKinley,NM,76.0,10,2017
Mora,NM,88.8,216,2017
Otero,NM,88.1,191,2017
Quay,NM,93.8,427,2017
Rio Arriba,NM,86.2,125,2017
Roosevelt,NM,85.9,117,2017
Sandoval,NM,89.2,232,2017
San Juan,NM,83.1,61,2017
San Miguel,NM,88.0,188,2017
Santa Fe,NM,86.7,139,2017
Sierra,NM,92.4,365,2017
Socorro,NM,87.5,166,2017
Taos,NM,88.1,191,2017
Torrance,NM,91.2,318,2017
Union,NM,85.3,103,2017
Valencia,NM,89.6,248,2017
Albany,NY,95.3,484,2017
Allegany,NY,91.9,343,2017
Bronx,NY,88.9,219,2017
Broome,NY,95.1,478,2017
Cattaraugus,NY,92.5,368,2017
Cayuga,NY,93.5,415,2017
Chautauqua,NY,93.4,410,2017
Chemung,NY,94.5,459,2017
Chenango,NY,94.7,465,2017
Clinton,NY,95.1,478,2017
Columbia,NY,94.8,468,2017
Cortland,NY,95.2,481,2017
Delaware,NY,92.9,388,2017
Dutchess,NY,94.4,454,2017
Erie,NY,95.7,494,2017
Essex,NY,94.8,468,2017
Franklin,NY,92.7,380,2017
Fulton,NY,92.8,384,2017
Genesee,NY,94.9,471,2017
Greene,NY,94.3,450,2017
Hamilton,NY,88.4,204,2017
Herkimer,NY,93.4,410,2017
Jefferson,NY,93.6,420,2017
Kings,NY,90.5,284,2017
Lewis,NY,92.2,355,2017
Livingston,NY,95.8,495,2017
Madison,NY,95.1,478,2017
Monroe,NY,95.5,489,2017
Montgomery,NY,91.8,339,2017
Nassau,NY,94.2,446,2017
New York,NY,93.3,406,2017
Niagara,NY,95.1,478,2017
Oneida,NY,95.0,476,2017
Onondaga,NY,94.8,468,2017
Ontario,NY,95.0,476,2017
Orange,NY,94.2,446,2017
Orleans,NY,93.6,420,2017
Oswego,NY,93.9,432,2017
Otsego,NY,93.6,420,2017
Putnam,NY,94.3,450,2017
Queens,NY,87.8,181,2017
Rensselaer,NY,95.2,481,2017
Richmond,NY,94.1,441,2017
Rockland,NY,92.7,380,2017
St. Lawrence,NY,92.3,360,2017
Saratoga,NY,96.2,501,2017
Schenectady,NY,94.5,459,2017
Schoharie,NY,95.0,476,2017
Schuyler,NY,93.1,398,2017
Seneca,NY,90.3,275,2017
Steuben,NY,92.8,384,2017
Suffolk,NY,93.5,415,2017
Sullivan,NY,92.3,360,2017
Tioga,NY,94.3,450,2017
Tompkins,NY,95.0,476,2017
Ulster,NY,93.1,398,2017
Warren,NY,94.1,441,2017
Washington,NY,93.0,392,2017
Wayne,NY,94.1,441,2017
Westchester,NY,92.2,355,2017
Wyoming,NY,95.1,478,2017
Yates,NY,80.4,32,2017
Alamance,NC,87.1,153,2017
Alexander,NC,89.0,223,2017
Alleghany,NC,85.8,114,2017
Anson,NC,85.2,100,2017
Ashe,NC,86.1,123,2017
Avery,NC,83.7,71,2017
Beaufort,NC,87.7,177,2017
Bertie,NC,86.7,139,2017
Bladen,NC,87.7,177,2017
Brunswick,NC,87.5,166,2017
Buncombe,NC,88.5,207,2017
Burke,NC,87.0,149,2017
Cabarrus,NC,91.1,313,2017
Caldwell,NC,86.0,120,2017
Camden,NC,89.6,248,2017
Carteret,NC,87.8,181,2017
Caswell,NC,90.1,269,2017
Catawba,NC,88.7,213,2017
Chatham,NC,87.5,166,2017
Cherokee,NC,83.8,72,2017
Chowan,NC,86.3,127,2017
Clay,NC,84.4,84,2017
Cleveland,NC,87.0,149,2017
Columbus,NC,84.9,94,2017
Craven,NC,88.1,191,2017
Cumberland,NC,88.8,216,2017
Currituck,NC,87.1,153,2017
Dare,NC,84.0,76,2017
Davidson,NC,88.5,207,2017
Davie,NC,88.7,213,2017
Duplin,NC,80.7,36,2017
Durham,NC,86.9,146,2017
Edgecombe,NC,87.4,162,2017
Forsyth,NC,88.4,204,2017
Franklin,NC,87.5,166,2017
Gaston,NC,87.7,177,2017
Gates,NC,89.6,248,2017
Graham,NC,83.0,60,2017
Granville,NC,90.5,284,2017
Greene,NC,83.9,73,2017
Guilford,NC,88.7,213,2017
Halifax,NC,87.7,177,2017
Harnett,NC,88.1,191,2017
Haywood,NC,87.6,170,2017
Henderson,NC,87.6,170,2017
Hertford,NC,87.6,170,2017
Hoke,NC,86.2,125,2017
Hyde,NC,86.5,133,2017
Iredell,NC,89.3,236,2017
Jackson,NC,86.2,125,2017
Johnston,NC,86.6,135,2017
Jones,NC,84.3,81,2017
Lee,NC,85.2,100,2017
Lenoir,NC,85.4,105,2017
Lincoln,NC,88.2,196,2017
McDowell,NC,87.6,170,2017
Macon,NC,84.4,84,2017
Madison,NC,89.3,236,2017
Martin,NC,88.4,204,2017
Mecklenburg,NC,86.9,146,2017
Mitchell,NC,86.8,143,2017
Montgomery,NC,84.6,88,2017
Moore,NC,89.7,253,2017
Nash,NC,88.2,196,2017
New Hanover,NC,88.8,216,2017
Northampton,NC,85.2,100,2017
Onslow,NC,90.0,265,2017
Orange,NC,92.0,347,2017
Pamlico,NC,85.5,108,2017
Pasquotank,NC,86.5,133,2017
Pender,NC,87.0,149,2017
Perquimans,NC,87.6,170,2017
Person,NC,89.5,243,2017
Pitt,NC,88.0,188,2017
Polk,NC,88.0,188,2017
Randolph,NC,85.9,117,2017
Richmond,NC,85.9,117,2017
Robeson,NC,84.0,76,2017
Rockingham,NC,88.8,216,2017
Rowan,NC,87.1,153,2017
Rutherford,NC,87.7,177,2017
Sampson,NC,82.5,55,2017
Scotland,NC,87.3,159,2017
Stanly,NC,87.9,185,2017
Stokes,NC,87.6,170,2017
Surry,NC,86.7,139,2017
Swain,NC,78.9,21,2017
Transylvania,NC,83.9,73,2017
Tyrrell,NC,82.7,57,2017
Union,NC,90.1,269,2017
Vance,NC,88.5,207,2017
Wake,NC,90.4,279,2017
Warren,NC,86.0,120,2017
Washington,NC,87.3,159,2017
Watauga,NC,90.6,291,2017
Wayne,NC,86.3,127,2017
Wilkes,NC,87.7,177,2017
Wilson,NC,86.2,125,2017
Yadkin,NC,86.8,143,2017
Yancey,NC,85.7,112,2017
Adams,ND,94.1,441,2017
Barnes,ND,94.9,471,2017
Benson,ND,86.7,139,2017
Billings,ND,95.3,484,2017
Bottineau,ND,94.1,441,2017
Bowman,ND,93.9,432,2017
Burke,ND,91.2,318,2017
Burleigh,ND,93.7,424,2017
Cass,ND,93.1,398,2017
Cavalier,ND,95.3,484,2017
Dickey,ND,94.8,468,2017
Divide,ND,94.9,471,2017
Dunn,ND,81.6,44,2017
Eddy,ND,90.9,303,2017
Emmons,ND,93.7,424,2017
Foster,ND,94.7,465,2017
Golden Valley,ND,84.9,94,2017
Grand Forks,ND,92.8,384,2017
Grant,ND,93.8,427,2017
Griggs,ND,93.3,406,2017
Hettinger,ND,93.2,402,2017
Kidder,ND,86.4,131,2017
LaMoure,ND,93.3,406,2017
Logan,ND,96.9,508,2017
McHenry,ND,94.6,461,2017
McIntosh,ND,96.4,504,2017
McKenzie,ND,82.2,51,2017
McLean,ND,93.6,420,2017
Mercer,ND,87.1,153,2017
Morton,ND,94.1,441,2017
Mountrail,ND,81.3,41,2017
Nelson,ND,91.0,309,2017
Oliver,ND,88.8,216,2017
Pembina,ND,92.8,384,2017
Pierce,ND,94.4,454,2017
Ramsey,ND,92.8,384,2017
Ransom,ND,95.9,498,2017
Renville,ND,95.1,478,2017
Richland,ND,95.7,494,2017
Rolette,ND,72.2,5,2017
Sargent,ND,96.3,503,2017
Sheridan,ND,92.7,380,2017
Sioux,ND,69.7,3,2017
Slope,ND,91.7,335,2017
Stark,ND,90.9,303,2017
Steele,ND,96.4,504,2017
Stutsman,ND,92.4,365,2017
Towner,ND,91.3,322,2017
Traill,ND,95.7,494,2017
Walsh,ND,93.3,406,2017
Ward,ND,92.3,360,2017
Wells,ND,96.3,503,2017
Williams,ND,89.0,223,2017
Adams,OH,89.9,260,2017
Allen,OH,92.1,350,2017
Ashland,OH,90.5,284,2017
Ashtabula,OH,90.0,265,2017
Athens,OH,93.1,398,2017
Auglaize,OH,95.7,494,2017
Belmont,OH,92.9,388,2017
Brown,OH,91.7,335,2017
Butler,OH,93.2,402,2017
Carroll,OH,88.5,207,2017
Champaign,OH,93.9,432,2017
Clark,OH,92.7,380,2017
Clermont,OH,94.1,441,2017
Clinton,OH,92.6,374,2017
Columbiana,OH,91.3,322,2017
Coshocton,OH,87.1,153,2017
Crawford,OH,92.7,380,2017
Cuyahoga,OH,93.0,392,2017
Darke,OH,93.4,410,2017
Defiance,OH,93.1,398,2017
Delaware,OH,96.0,500,2017
Erie,OH,93.1,398,2017
Fairfield,OH,94.3,450,2017
Fayette,OH,91.3,322,2017
Franklin,OH,91.0,309,2017
Fulton,OH,95.1,478,2017
Gallia,OH,88.9,219,2017
Geauga,OH,89.7,253,2017
Greene,OH,94.4,454,2017
Guernsey,OH,91.0,309,2017
Hamilton,OH,92.7,380,2017
Hancock,OH,94.0,436,2017
Hardin,OH,90.4,279,2017
Harrison,OH,91.0,309,2017
Henry,OH,95.5,489,2017
Highland,OH,90.5,284,2017
Hocking,OH,91.5,327,2017
Holmes,OH,59.8,0,2017
Huron,OH,91.6,331,2017
Jackson,OH,90.3,275,2017
Jefferson,OH,93.0,392,2017
Knox,OH,89.9,260,2017
Lake,OH,94.2,446,2017
Lawrence,OH,92.2,355,2017
Licking,OH,92.6,374,2017
Logan,OH,90.7,295,2017
Lorain,OH,94.1,441,2017
Lucas,OH,92.7,380,2017
Madison,OH,92.3,360,2017
Mahoning,OH,93.5,415,2017
Marion,OH,92.8,384,2017
Medina,OH,94.8,468,2017
Meigs,OH,91.7,335,2017
Mercer,OH,95.2,481,2017
Miami,OH,93.6,420,2017
Monroe,OH,89.8,256,2017
Montgomery,OH,92.0,347,2017
Morgan,OH,90.1,269,2017
Morrow,OH,93.8,427,2017
Muskingum,OH,92.7,380,2017
Noble,OH,94.4,454,2017
Ottawa,OH,94.3,450,2017
Paulding,OH,93.0,392,2017
Perry,OH,92.2,355,2017
Pickaway,OH,92.3,360,2017
Pike,OH,89.7,253,2017
Portage,OH,93.5,415,2017
Preble,OH,93.1,398,2017
Putnam,OH,96.7,507,2017
Richland,OH,90.5,284,2017
Ross,OH,92.1,350,2017
Sandusky,OH,93.0,392,2017
Scioto,OH,92.5,368,2017
Seneca,OH,94.1,441,2017
Shelby,OH,95.5,489,2017
Stark,OH,93.5,415,2017
Summit,OH,93.2,402,2017
Trumbull,OH,91.7,335,2017
Tuscarawas,OH,90.3,275,2017
Union,OH,94.7,465,2017
Van Wert,OH,92.6,374,2017
Vinton,OH,91.1,313,2017
Warren,OH,95.6,491,2017
Washington,OH,91.8,339,2017
Wayne,OH,87.2,156,2017
Williams,OH,95.0,476,2017
Wood,OH,94.9,471,2017
Wyandot,OH,93.5,415,2017
Adair,OK,73.1,6,2017
Alfalfa,OK,88.4,204,2017
Atoka,OK,81.4,42,2017
Beaver,OK,87.5,166,2017
Beckham,OK,85.4,105,2017
Blaine,OK,88.2,196,2017
Bryan,OK,82.8,58,2017
Caddo,OK,78.6,19,2017
Canadian,OK,89.7,253,2017
Carter,OK,85.4,105,2017
Cherokee,OK,76.9,12,2017
Choctaw,OK,73.6,7,2017
Cimarron,OK,86.8,143,2017
Cleveland,OK,89.9,260,2017
Coal,OK,76.1,11,2017
Comanche,OK,85.9,117,2017
Cotton,OK,82.9,59,2017
Craig,OK,83.8,72,2017
Creek,OK,86.3,127,2017
Custer,OK,84.4,84,2017
Delaware,OK,81.4,42,2017
Dewey,OK,84.0,76,2017
Ellis,OK,87.2,156,2017
Garfield,OK,86.7,139,2017
Garvin,OK,84.5,85,2017
Grady,OK,87.5,166,2017
Grant,OK,91.9,343,2017
Greer,OK,85.8,114,2017
Harmon,OK,83.4,66,2017
Harper,OK,84.8,91,2017
Haskell,OK,79.4,25,2017
Hughes,OK,79.4,25,2017
Jackson,OK,86.9,146,2017
Jefferson,OK,80.1,29,2017
Johnston,OK,80.8,36,2017
Kay,OK,85.5,108,2017
Kingfisher,OK,87.8,181,2017
Kiowa,OK,84.8,91,2017
Latimer,OK,80.1,29,2017
Le Flore,OK,80.2,30,2017
Lincoln,OK,85.5,108,2017
Logan,OK,87.1,153,2017
Love,OK,87.3,159,2017
McClain,OK,87.6,170,2017
McCurtain,OK,78.8,20,2017
McIntosh,OK,82.2,51,2017
Major,OK,88.7,213,2017
Marshall,OK,83.4,66,2017
Mayes,OK,84.2,79,2017
Murray,OK,83.3,64,2017
Muskogee,OK,81.2,40,2017
Noble,OK,91.7,335,2017
Nowata,OK,82.0,49,2017
Okfuskee,OK,77.0,13,2017
Oklahoma,OK,84.7,90,2017
Okmulgee,OK,82.8,58,2017
Osage,OK,87.0,149,2017
Ottawa,OK,83.1,61,2017
Pawnee,OK,84.0,76,2017
Payne,OK,87.5,166,2017
Pittsburg,OK,82.5,55,2017
Pontotoc,OK,82.8,58,2017
Pottawatomie,OK,84.7,90,2017
Pushmataha,OK,81.1,39,2017
Roger Mills,OK,87.6,170,2017
Rogers,OK,88.5,207,2017
Seminole,OK,79.7,27,2017
Sequoyah,OK,79.3,24,2017
Stephens,OK,85.9,117,2017
Texas,OK,84.2,79,2017
Tillman,OK,84.6,88,2017
Tulsa,OK,85.3,103,2017
Wagoner,OK,87.7,177,2017
Washington,OK,85.8,114,2017
Washita,OK,89.6,248,2017
Woods,OK,88.4,204,2017
Woodward,OK,89.0,223,2017
Baker,OR,90.8,299,2017
Benton,OR,93.7,424,2017
Clackamas,OR,93.2,402,2017
Clatsop,OR,90.4,279,2017
Columbia,OR,92.0,347,2017
Coos,OR,89.9,260,2017
Crook,OR,91.6,331,2017
Curry,OR,92.6,374,2017
Deschutes,OR,89.3,236,2017
Douglas,OR,92.1,350,2017
Gilliam,OR,89.2,232,2017
Grant,OR,92.0,347,2017
Harney,OR,92.2,355,2017
Hood River,OR,88.2,196,2017
Jackson,OR,90.3,275,2017
Jefferson,OR,86.9,146,2017
Josephine,OR,90.6,291,2017
Klamath,OR,89.5,243,2017
Lake,OR,89.5,243,2017
Lane,OR,91.0,309,2017
Lincoln,OR,88.3,200,2017
Linn,OR,91.7,335,2017
Malheur,OR,87.6,170,2017
Marion,OR,90.1,269,2017
Morrow,OR,87.9,185,2017
Multnomah,OR,91.1,313,2017
Polk,OR,91.8,339,2017
Sherman,OR,82.0,49,2017
Tillamook,OR,90.7,295,2017
Umatilla,OR,89.3,236,2017
Union,OR,90.6,291,2017
Wallowa,OR,93.9,432,2017
Wasco,OR,90.6,291,2017
Washington,OR,91.9,343,2017
Wheeler,OR,92.8,384,2017
Yamhill,OR,92.3,360,2017
Adams,PA,93.4,410,2017
Allegheny,PA,94.8,468,2017
Armstrong,PA,94.1,441,2017
Beaver,PA,94.9,471,2017
Bedford,PA,92.2,355,2017
Berks,PA,92.4,365,2017
Blair,PA,93.8,427,2017
Bradford,PA,92.2,355,2017
Bucks,PA,95.2,481,2017
Butler,PA,95.7,494,2017
Cambria,PA,94.4,454,2017
Cameron,PA,95.2,481,2017
Carbon,PA,93.5,415,2017
Centre,PA,94.1,441,2017
Chester,PA,93.5,415,2017
Clarion,PA,91.7,335,2017
Clearfield,PA,92.4,365,2017
Clinton,PA,90.5,284,2017
Columbia,PA,94.6,461,2017
Crawford,PA,89.4,239,2017
Cumberland,PA,93.9,432,2017
Dauphin,PA,92.9,388,2017
Delaware,PA,93.8,427,2017
Elk,PA,96.0,500,2017
Erie,PA,93.7,424,2017
Fayette,PA,93.4,410,2017
Forest,PA,95.8,495,2017
Franklin,PA,89.6,248,2017
Fulton,PA,92.4,365,2017
Greene,PA,93.7,424,2017
Huntingdon,PA,93.3,406,2017
Indiana,PA,90.2,272,2017
Jefferson,PA,91.4,325,2017
Juniata,PA,87.7,177,2017
Lackawanna,PA,94.4,454,2017
Lancaster,PA,88.0,188,2017
Lawrence,PA,94.2,446,2017
Lebanon,PA,89.7,253,2017
Lehigh,PA,92.1,350,2017
Luzerne,PA,93.4,410,2017
Lycoming,PA,93.5,415,2017
McKean,PA,93.8,427,2017
Mercer,PA,92.6,374,2017
Mifflin,PA,87.4,162,2017
Monroe,PA,91.4,325,2017
Montgomery,PA,95.5,489,2017
Montour,PA,93.9,432,2017
Northampton,PA,93.6,420,2017
Northumberland,PA,92.9,388,2017
Perry,PA,90.6,291,2017
Philadelphia,PA,89.4,239,2017
Pike,PA,93.5,415,2017
Potter,PA,90.7,295,2017
Schuylkill,PA,93.2,402,2017
Snyder,PA,86.8,143,2017
Somerset,PA,92.4,365,2017
Sullivan,PA,90.7,295,2017
Susquehanna,PA,91.2,318,2017
Tioga,PA,91.3,322,2017
Union,PA,89.6,248,2017
Venango,PA,92.7,380,2017
Warren,PA,93.4,410,2017
Washington,PA,95.0,476,2017
Wayne,PA,93.4,410,2017
Westmoreland,PA,95.6,491,2017
Wyoming,PA,93.7,424,2017
York,PA,93.5,415,2017
Bristol,RI,95.8,495,2017
Kent,RI,95.3,484,2017
Newport,RI,94.2,446,2017
Providence,RI,91.9,343,2017
Washington,RI,96.0,500,2017
Abbeville,SC,87.9,185,2017
Aiken,SC,88.4,204,2017
Allendale,SC,85.5,108,2017
Anderson,SC,88.6,210,2017
Bamberg,SC,84.0,76,2017
Barnwell,SC,85.2,100,2017
Beaufort,SC,86.9,146,2017
Berkeley,SC,87.9,185,2017
Calhoun,SC,87.8,181,2017
Charleston,SC,87.7,177,2017
Cherokee,SC,87.4,162,2017
Chester,SC,88.0,188,2017
Chesterfield,SC,86.8,143,2017
Clarendon,SC,87.7,177,2017
Colleton,SC,87.1,153,2017
Darlington,SC,87.1,153,2017
Dillon,SC,83.2,62,2017
Dorchester,SC,89.3,236,2017
Edgefield,SC,90.0,265,2017
Fairfield,SC,85.8,114,2017
Florence,SC,89.4,239,2017
Georgetown,SC,85.7,112,2017
Greenville,SC,87.8,181,2017
Greenwood,SC,85.2,100,2017
Hampton,SC,89.3,236,2017
Horry,SC,84.4,84,2017
Jasper,SC,81.5,43,2017
Kershaw,SC,88.1,191,2017
Lancaster,SC,88.6,210,2017
Laurens,SC,87.6,170,2017
Lee,SC,88.3,200,2017
Lexington,SC,89.1,228,2017
McCormick,SC,91.1,313,2017
Marion,SC,86.0,120,2017
Marlboro,SC,87.7,177,2017
Newberry,SC,90.1,269,2017
Oconee,SC,87.0,149,2017
Orangeburg,SC,86.1,123,2017
Pickens,SC,89.6,248,2017
Richland,SC,90.0,265,2017
Saluda,SC,84.3,81,2017
Spartanburg,SC,88.0,188,2017
Sumter,SC,87.5,166,2017
Union,SC,90.1,269,2017
Williamsburg,SC,88.3,200,2017
York,SC,90.5,284,2017
Aurora,SD,95.0,476,2017
Beadle,SD,92.9,388,2017
Bennett,SD,79.4,25,2017
Bon Homme,SD,94.3,450,2017
Brookings,SD,93.6,420,2017
Brown,SD,92.2,355,2017
Brule,SD,90.3,275,2017
Buffalo,SD,52.9,0,2017
Butte,SD,86.0,120,2017
Campbell,SD,95.6,491,2017
Charles Mix,SD,79.3,24,2017
Clark,SD,92.5,368,2017
Clay,SD,91.0,309,2017
Codington,SD,93.7,424,2017
Corson,SD,76.1,11,2017
Custer,SD,89.6,248,2017
Davison,SD,92.9,388,2017
Day,SD,89.2,232,2017
Deuel,SD,93.9,432,2017
Dewey,SD,70.1,3,2017
Douglas,SD,87.3,159,2017
Edmunds,SD,94.2,446,2017
Fall River,SD,90.7,295,2017
Faulk,SD,89.4,239,2017
Grant,SD,96.3,503,2017
Gregory,SD,89.1,228,2017
Haakon,SD,91.9,343,2017
Hamlin,SD,94.1,441,2017
Hand,SD,95.4,486,2017
Hanson,SD,94.7,465,2017
Harding,SD,92.4,365,2017
Hughes,SD,92.3,360,2017
Hutchinson,SD,92.9,388,2017
Hyde,SD,93.4,410,2017
Jackson,SD,75.3,9,2017
Jerauld,SD,92.8,384,2017
Jones,SD,85.0,96,2017
Kingsbury,SD,95.5,489,2017
Lake,SD,93.6,420,2017
Lawrence,SD,89.7,253,2017
Lincoln,SD,95.4,486,2017
Lyman,SD,81.1,39,2017
McCook,SD,92.9,388,2017
McPherson,SD,88.3,200,2017
Marshall,SD,91.9,343,2017
Meade,SD,89.2,232,2017
Mellette,SD,67.0,1,2017
Miner,SD,90.9,303,2017
Minnehaha,SD,92.1,350,2017
Moody,SD,89.4,239,2017
Oglala Lakota,SD,65.6,1,2017
Pennington,SD,88.7,213,2017
Perkins,SD,90.0,265,2017
Potter,SD,94.1,441,2017
Roberts,SD,79.2,22,2017
Sanborn,SD,93.8,427,2017
Spink,SD,92.5,368,2017
Stanley,SD,93.6,420,2017
Sully,SD,91.0,309,2017
Todd,SD,69.9,3,2017
Tripp,SD,90.2,272,2017
Turner,SD,93.3,406,2017
Union,SD,92.7,380,2017
Walworth,SD,90.0,265,2017
Yankton,SD,93.7,424,2017
Ziebach,SD,77.0,13,2017
Anderson,TN,91.3,322,2017
Bedford,TN,87.5,166,2017
Benton,TN,89.1,228,2017
Bledsoe,TN,84.3,81,2017
Blount,TN,90.4,279,2017
Bradley,TN,87.6,170,2017
Campbell,TN,87.3,159,2017
Cannon,TN,91.3,322,2017
Carroll,TN,90.6,291,2017
Carter,TN,87.5,166,2017
Cheatham,TN,91.0,309,2017
Chester,TN,87.8,181,2017
Claiborne,TN,91.4,325,2017
Clay,TN,86.3,127,2017
Cocke,TN,87.2,156,2017
Coffee,TN,89.4,239,2017
Crockett,TN,85.8,114,2017
