county,state,percentNeedOpioidTreatment,percentNeedOpioidTreatmentBucket,year
Meagher,MT,90.8,383,2017
Mineral,MT,89.83,343,2017
Missoula,MT,89.83,343,2017
Musselshell,MT,89.52,323,2017
Park,MT,90.8,383,2017
Petroleum,MT,89.52,323,2017
Phillips,MT,86.4,130,2017
Pondera,MT,93.33,485,2017
Powder River,MT,86.4,130,2017
Powell,MT,90.8,383,2017
Prairie,MT,86.4,130,2017
Ravalli,MT,89.83,343,2017
Richland,MT,86.4,130,2017
Roosevelt,MT,86.4,130,2017
Rosebud,MT,86.4,130,2017
Sanders,MT,89.83,343,2017
Sheridan,MT,86.4,130,2017
Silver Bow,MT,90.8,383,2017
Stillwater,MT,89.52,323,2017
Sweet Grass,MT,89.52,323,2017
Teton,MT,93.33,485,2017
Toole,MT,93.33,485,2017
Treasure,MT,86.4,130,2017
Valley,MT,86.4,130,2017
Wheatland,MT,89.52,323,2017
Wibaux,MT,86.4,130,2017
Yellowstone,MT,89.52,323,2017
Adams,NE,90.83,391,2017
Antelope,NE,89.55,327,2017
Arthur,NE,84.8,71,2017
Banner,NE,85.23,85,2017
Blaine,NE,90.83,391,2017
Boone,NE,89.55,327,2017
Box Butte,NE,85.23,85,2017
Boyd,NE,89.55,327,2017
Brown,NE,89.55,327,2017
Buffalo,NE,90.83,391,2017
Burt,NE,89.55,327,2017
Butler,NE,92.15,437,2017
Cass,NE,87.22,173,2017
Cedar,NE,89.55,327,2017
Chase,NE,84.8,71,2017
Cherry,NE,89.55,327,2017
Cheyenne,NE,85.23,85,2017
Clay,NE,90.83,391,2017
Colfax,NE,89.55,327,2017
Cuming,NE,89.55,327,2017
Custer,NE,90.83,391,2017
Dakota,NE,89.55,327,2017
Dawes,NE,85.23,85,2017
Dawson,NE,84.8,71,2017
Deuel,NE,85.23,85,2017
Dixon,NE,89.55,327,2017
Dodge,NE,87.22,173,2017
Douglas,NE,87.22,173,2017
Dundy,NE,84.8,71,2017
Fillmore,NE,92.15,437,2017
Franklin,NE,90.83,391,2017
Frontier,NE,84.8,71,2017
Furnas,NE,90.83,391,2017
Gage,NE,92.15,437,2017
Garden,NE,85.23,85,2017
Garfield,NE,90.83,391,2017
Gosper,NE,84.8,71,2017
Grant,NE,84.8,71,2017
Greeley,NE,90.83,391,2017
Hall,NE,90.83,391,2017
Hamilton,NE,90.83,391,2017
Harlan,NE,90.83,391,2017
Hayes,NE,84.8,71,2017
Hitchcock,NE,84.8,71,2017
Holt,NE,89.55,327,2017
Hooker,NE,84.8,71,2017
Howard,NE,90.83,391,2017
Jefferson,NE,92.15,437,2017
Johnson,NE,92.15,437,2017
Kearney,NE,90.83,391,2017
Keith,NE,84.8,71,2017
Keya Paha,NE,89.55,327,2017
Kimball,NE,85.23,85,2017
Knox,NE,89.55,327,2017
Lancaster,NE,92.15,437,2017
Lincoln,NE,84.8,71,2017
Logan,NE,84.8,71,2017
Loup,NE,90.83,391,2017
McPherson,NE,84.8,71,2017
Madison,NE,89.55,327,2017
Merrick,NE,90.83,391,2017
Morrill,NE,85.23,85,2017
Nance,NE,89.55,327,2017
Nemaha,NE,92.15,437,2017
Nuckolls,NE,90.83,391,2017
Otoe,NE,92.15,437,2017
Pawnee,NE,92.15,437,2017
Perkins,NE,84.8,71,2017
Phelps,NE,90.83,391,2017
Pierce,NE,89.55,327,2017
Platte,NE,89.55,327,2017
Polk,NE,92.15,437,2017
Red Willow,NE,84.8,71,2017
Richardson,NE,92.15,437,2017
Rock,NE,89.55,327,2017
Saline,NE,92.15,437,2017
Sarpy,NE,87.22,173,2017
Saunders,NE,92.15,437,2017
Scotts Bluff,NE,85.23,85,2017
Seward,NE,92.15,437,2017
Sheridan,NE,85.23,85,2017
Sherman,NE,90.83,391,2017
Sioux,NE,85.23,85,2017
Stanton,NE,89.55,327,2017
Thayer,NE,92.15,437,2017
Thomas,NE,84.8,71,2017
Thurston,NE,89.55,327,2017
Valley,NE,90.83,391,2017
Washington,NE,87.22,173,2017
Wayne,NE,89.55,327,2017
Webster,NE,90.83,391,2017
Wheeler,NE,90.83,391,2017
York,NE,92.15,437,2017
Churchill,NV,86.75,158,2017
Clark,NV,89.51,322,2017
Douglas,NV,84.91,77,2017
Elko,NV,86.75,158,2017
Esmeralda,NV,86.75,158,2017
Eureka,NV,86.75,158,2017
Humboldt,NV,86.75,158,2017
Lander,NV,86.75,158,2017
Lincoln,NV,86.75,158,2017
Lyon,NV,84.91,77,2017
Mineral,NV,86.75,158,2017
Nye,NV,86.75,158,2017
Pershing,NV,86.75,158,2017
Storey,NV,86.75,158,2017
Washoe,NV,88.81,267,2017
White Pine,NV,86.75,158,2017
Carson,NV,84.91,77,2017
Belknap,NH,91.58,416,2017
Carroll,NH,86.91,163,2017
Cheshire,NH,87.21,173,2017
Coos,NH,86.91,163,2017
Grafton,NH,86.91,163,2017
Hillsborough,NH,87.21,173,2017
Merrimack,NH,85.87,104,2017
Rockingham,NH,89.22,300,2017
Strafford,NH,91.58,416,2017
Sullivan,NH,85.87,104,2017
Atlantic,NJ,86.69,154,2017
Bergen,NJ,88.56,247,2017
Burlington,NJ,86.69,154,2017
Camden,NJ,86.69,154,2017
Cape May,NJ,86.69,154,2017
Cumberland,NJ,86.69,154,2017
Essex,NJ,87.06,166,2017
Gloucester,NJ,86.69,154,2017
Hudson,NJ,88.56,247,2017
Hunterdon,NJ,85.14,80,2017
Mercer,NJ,85.14,80,2017
Middlesex,NJ,87.06,166,2017
Monmouth,NJ,85.14,80,2017
Morris,NJ,88.56,247,2017
Ocean,NJ,85.14,80,2017
Passaic,NJ,88.56,247,2017
Salem,NJ,86.69,154,2017
Somerset,NJ,85.14,80,2017
Sussex,NJ,88.56,247,2017
Union,NJ,87.06,166,2017
Warren,NJ,88.56,247,2017
Bernalillo,NM,86.06,109,2017
Catron,NM,83.85,44,2017
Chaves,NM,86.85,161,2017
Cibola,NM,87.06,166,2017
Colfax,NM,82.66,27,2017
Curry,NM,86.85,161,2017
De Baca,NM,86.85,161,2017
Dona Ana,NM,83.85,44,2017
Eddy,NM,86.85,161,2017
Grant,NM,83.85,44,2017
Guadalupe,NM,82.66,27,2017
Harding,NM,86.85,161,2017
Hidalgo,NM,83.85,44,2017
Lea,NM,86.85,161,2017
Lincoln,NM,83.85,44,2017
Los Alamos,NM,82.66,27,2017
Luna,NM,83.85,44,2017
McKinley,NM,87.06,166,2017
Mora,NM,82.66,27,2017
Otero,NM,83.85,44,2017
Quay,NM,86.85,161,2017
Rio Arriba,NM,82.66,27,2017
Roosevelt,NM,86.85,161,2017
Sandoval,NM,87.06,166,2017
San Juan,NM,87.06,166,2017
San Miguel,NM,82.66,27,2017
Santa Fe,NM,82.66,27,2017
Sierra,NM,83.85,44,2017
Socorro,NM,83.85,44,2017
Taos,NM,82.66,27,2017
Torrance,NM,83.85,44,2017
Union,NM,82.66,27,2017
Valencia,NM,87.06,166,2017
Albany,NY,83.99,55,2017
Allegany,NY,83.5,40,2017
Bronx,NY,90.23,354,2017
Broome,NY,88.85,268,2017
Cattaraugus,NY,83.5,40,2017
Cayuga,NY,84.1,60,2017
Chautauqua,NY,83.5,40,2017
Chemung,NY,88.85,268,2017
Chenango,NY,84.1,60,2017
Clinton,NY,87.04,164,2017
Columbia,NY,84.1,60,2017
Cortland,NY,84.1,60,2017
Delaware,NY,84.1,60,2017
Dutchess,NY,86.64,147,2017
Erie,NY,84.52,63,2017
Essex,NY,87.04,164,2017
Franklin,NY,87.04,164,2017
Fulton,NY,87.04,164,2017
Genesee,NY,83.5,40,2017
Greene,NY,84.1,60,2017
Hamilton,NY,87.04,164,2017
Herkimer,NY,83.45,39,2017
Jefferson,NY,87.04,164,2017
Kings,NY,93.31,483,2017
Lewis,NY,87.04,164,2017
Livingston,NY,84.9,74,2017
Madison,NY,83.45,39,2017
Monroe,NY,84.9,74,2017
Montgomery,NY,87.04,164,2017
Nassau,NY,87.69,193,2017
New York,NY,95.38,498,2017
Niagara,NY,84.52,63,2017
Oneida,NY,83.45,39,2017
Onondaga,NY,83.45,39,2017
Ontario,NY,84.9,74,2017
Orange,NY,86.64,147,2017
Orleans,NY,84.9,74,2017
Oswego,NY,83.45,39,2017
Otsego,NY,84.1,60,2017
Putnam,NY,87.88,212,2017
Queens,NY,97.98,511,2017
Rensselaer,NY,83.99,55,2017
Richmond,NY,93.31,483,2017
Rockland,NY,87.88,212,2017
St. Lawrence,NY,87.04,164,2017
Saratoga,NY,83.99,55,2017
Schenectady,NY,83.99,55,2017
Schoharie,NY,83.99,55,2017
Schuyler,NY,83.5,40,2017
Seneca,NY,83.5,40,2017
Steuben,NY,83.5,40,2017
Suffolk,NY,87.69,193,2017
Sullivan,NY,84.1,60,2017
Tioga,NY,88.85,268,2017
Tompkins,NY,88.85,268,2017
Ulster,NY,86.64,147,2017
Warren,NY,83.99,55,2017
Washington,NY,83.99,55,2017
Wayne,NY,84.9,74,2017
Westchester,NY,87.88,212,2017
Wyoming,NY,83.5,40,2017
Yates,NY,83.5,40,2017
Alamance,NC,92.33,449,2017
Alexander,NC,90.53,366,2017
Alleghany,NC,90.53,366,2017
Anson,NC,88.2,219,2017
Ashe,NC,90.53,366,2017
Avery,NC,90.53,366,2017
Beaufort,NC,90.83,391,2017
Bertie,NC,90.83,391,2017
Bladen,NC,90.26,356,2017
Brunswick,NC,90.83,391,2017
Buncombe,NC,85.44,86,2017
Burke,NC,86.65,148,2017
Cabarrus,NC,86.78,159,2017
Caldwell,NC,90.53,366,2017
Camden,NC,90.83,391,2017
Carteret,NC,90.83,391,2017
Caswell,NC,92.33,449,2017
Catawba,NC,86.65,148,2017
Chatham,NC,92.33,449,2017
Cherokee,NC,90.53,366,2017
Chowan,NC,90.83,391,2017
Clay,NC,90.53,366,2017
Cleveland,NC,86.65,148,2017
Columbus,NC,90.26,356,2017
Craven,NC,90.83,391,2017
Cumberland,NC,86.19,116,2017
Currituck,NC,90.83,391,2017
Dare,NC,90.83,391,2017
Davidson,NC,86.78,159,2017
Davie,NC,90.49,364,2017
Duplin,NC,90.26,356,2017
Durham,NC,86.19,116,2017
Edgecombe,NC,90.26,356,2017
Forsyth,NC,90.49,364,2017
Franklin,NC,92.33,449,2017
Gaston,NC,86.65,148,2017
Gates,NC,90.83,391,2017
Graham,NC,90.53,366,2017
Granville,NC,92.33,449,2017
Greene,NC,90.26,356,2017
Guilford,NC,89.38,319,2017
Halifax,NC,92.33,449,2017
Harnett,NC,88.2,219,2017
Haywood,NC,90.53,366,2017
Henderson,NC,85.44,86,2017
Hertford,NC,90.83,391,2017
Hoke,NC,88.2,219,2017
Hyde,NC,90.83,391,2017
Iredell,NC,86.65,148,2017
Jackson,NC,90.53,366,2017
Johnston,NC,86.19,116,2017
Jones,NC,90.83,391,2017
Lee,NC,88.2,219,2017
Lenoir,NC,90.26,356,2017
Lincoln,NC,86.65,148,2017
McDowell,NC,90.53,366,2017
Macon,NC,90.53,366,2017
Madison,NC,85.44,86,2017
Martin,NC,90.83,391,2017
Mecklenburg,NC,88.68,257,2017
Mitchell,NC,85.44,86,2017
Montgomery,NC,88.2,219,2017
Moore,NC,88.2,219,2017
Nash,NC,90.26,356,2017
New Hanover,NC,90.83,391,2017
Northampton,NC,90.83,391,2017
Onslow,NC,90.83,391,2017
Orange,NC,92.33,449,2017
Pamlico,NC,90.83,391,2017
Pasquotank,NC,90.83,391,2017
Pender,NC,90.83,391,2017
Perquimans,NC,90.83,391,2017
Person,NC,92.33,449,2017
Pitt,NC,90.83,391,2017
Polk,NC,85.44,86,2017
Randolph,NC,88.2,219,2017
Richmond,NC,88.2,219,2017
Robeson,NC,90.26,356,2017
Rockingham,NC,90.49,364,2017
Rowan,NC,86.78,159,2017
Rutherford,NC,85.44,86,2017
Sampson,NC,90.26,356,2017
Scotland,NC,90.26,356,2017
Stanly,NC,86.78,159,2017
Stokes,NC,90.49,364,2017
Surry,NC,86.65,148,2017
Swain,NC,90.53,366,2017
Transylvania,NC,85.44,86,2017
Tyrrell,NC,90.83,391,2017
Union,NC,86.78,159,2017
Vance,NC,92.33,449,2017
Wake,NC,89.82,340,2017
Warren,NC,92.33,449,2017
Washington,NC,90.83,391,2017
Watauga,NC,90.53,366,2017
Wayne,NC,90.26,356,2017
Wilkes,NC,90.53,366,2017
Wilson,NC,90.26,356,2017
Yadkin,NC,86.65,148,2017
Yancey,NC,85.44,86,2017
Adams,ND,84.91,77,2017
Barnes,ND,84.72,65,2017
Benson,ND,83.8,43,2017
Billings,ND,84.91,77,2017
Bottineau,ND,87.65,191,2017
Bowman,ND,84.91,77,2017
Burke,ND,87.65,191,2017
Burleigh,ND,84.91,77,2017
Cass,ND,88.71,258,2017
Cavalier,ND,83.8,43,2017
Dickey,ND,84.72,65,2017
Divide,ND,81.78,18,2017
Dunn,ND,84.91,77,2017
Eddy,ND,83.8,43,2017
Emmons,ND,84.91,77,2017
Foster,ND,84.72,65,2017
Golden Valley,ND,84.91,77,2017
Grand Forks,ND,84.54,63,2017
Grant,ND,84.91,77,2017
Griggs,ND,84.72,65,2017
Hettinger,ND,84.91,77,2017
Kidder,ND,84.91,77,2017
LaMoure,ND,84.72,65,2017
Logan,ND,84.72,65,2017
McHenry,ND,87.65,191,2017
McIntosh,ND,84.72,65,2017
McKenzie,ND,81.78,18,2017
McLean,ND,84.91,77,2017
Mercer,ND,84.91,77,2017
Morton,ND,84.91,77,2017
Mountrail,ND,87.65,191,2017
Nelson,ND,84.54,63,2017
Oliver,ND,84.91,77,2017
Pembina,ND,84.54,63,2017
Pierce,ND,87.65,191,2017
Ramsey,ND,83.8,43,2017
Ransom,ND,88.71,258,2017
Renville,ND,87.65,191,2017
Richland,ND,88.71,258,2017
Rolette,ND,83.8,43,2017
Sargent,ND,88.71,258,2017
Sheridan,ND,84.91,77,2017
Sioux,ND,84.91,77,2017
Slope,ND,84.91,77,2017
Stark,ND,84.91,77,2017
Steele,ND,88.71,258,2017
Stutsman,ND,84.72,65,2017
Towner,ND,83.8,43,2017
Traill,ND,88.71,258,2017
Walsh,ND,84.54,63,2017
Ward,ND,87.65,191,2017
Wells,ND,84.72,65,2017
Williams,ND,81.78,18,2017
Adams,OH,81.43,17,2017
Allen,OH,82.9,35,2017
Ashland,OH,91.18,395,2017
Ashtabula,OH,88.46,242,2017
Athens,OH,86.2,120,2017
Auglaize,OH,82.9,35,2017
Belmont,OH,84.03,59,2017
Brown,OH,83.98,53,2017
Butler,OH,87.83,205,2017
Carroll,OH,84.03,59,2017
Champaign,OH,82.9,35,2017
Clark,OH,86.81,160,2017
Clermont,OH,83.98,53,2017
Clinton,OH,83.98,53,2017
Columbiana,OH,84.03,59,2017
Coshocton,OH,86.2,120,2017
Crawford,OH,84.29,62,2017
Cuyahoga,OH,90.87,391,2017
Darke,OH,82.9,35,2017
Defiance,OH,84.87,72,2017
Delaware,OH,84.29,62,2017
Erie,OH,84.8,71,2017
Fairfield,OH,85.83,99,2017
Fayette,OH,81.43,17,2017
Franklin,OH,86.3,128,2017
Fulton,OH,84.87,72,2017
Gallia,OH,81.43,17,2017
Geauga,OH,85.77,97,2017
Greene,OH,86.81,160,2017
Guernsey,OH,86.2,120,2017
Hamilton,OH,86.2,120,2017
Hancock,OH,84.87,72,2017
Hardin,OH,82.9,35,2017
Harrison,OH,84.03,59,2017
Henry,OH,84.87,72,2017
Highland,OH,81.43,17,2017
Hocking,OH,86.2,120,2017
Holmes,OH,91.18,395,2017
Huron,OH,84.29,62,2017
Jackson,OH,81.43,17,2017
Jefferson,OH,84.03,59,2017
Knox,OH,85.83,99,2017
Lake,OH,85.77,97,2017
Lawrence,OH,81.43,17,2017
Licking,OH,85.83,99,2017
Logan,OH,82.9,35,2017
Lorain,OH,90.87,391,2017
Lucas,OH,88.29,229,2017
Madison,OH,86.81,160,2017
Mahoning,OH,85.5,89,2017
Marion,OH,84.29,62,2017
Medina,OH,91.18,395,2017
Meigs,OH,81.43,17,2017
Mercer,OH,84.87,72,2017
Miami,OH,82.9,35,2017
Monroe,OH,84.03,59,2017
Montgomery,OH,84.96,78,2017
Morgan,OH,86.2,120,2017
Morrow,OH,84.29,62,2017
Muskingum,OH,86.2,120,2017
Noble,OH,86.2,120,2017
Ottawa,OH,84.8,71,2017
Paulding,OH,84.87,72,2017
Perry,OH,86.2,120,2017
Pickaway,OH,81.43,17,2017
Pike,OH,81.43,17,2017
Portage,OH,85.77,97,2017
Preble,OH,82.9,35,2017
Putnam,OH,84.87,72,2017
Richland,OH,84.29,62,2017
Ross,OH,81.43,17,2017
Sandusky,OH,84.8,71,2017
Scioto,OH,81.43,17,2017
Seneca,OH,84.8,71,2017
Shelby,OH,82.9,35,2017
Stark,OH,85.5,89,2017
Summit,OH,87.5,184,2017
Trumbull,OH,88.46,242,2017
Tuscarawas,OH,84.03,59,2017
Union,OH,84.29,62,2017
Van Wert,OH,84.87,72,2017
Vinton,OH,86.2,120,2017
Warren,OH,83.98,53,2017
Washington,OH,84.03,59,2017
Wayne,OH,91.18,395,2017
Williams,OH,84.87,72,2017
Wood,OH,84.8,71,2017
Wyandot,OH,84.8,71,2017
Adair,OK,85.78,99,2017
Alfalfa,OK,82.88,33,2017
Atoka,OK,86.26,126,2017
Beaver,OK,82.88,33,2017
Beckham,OK,82.88,33,2017
Blaine,OK,82.88,33,2017
Bryan,OK,86.26,126,2017
Caddo,OK,82.88,33,2017
Canadian,OK,84.12,61,2017
Carter,OK,86.26,126,2017
Cherokee,OK,85.78,99,2017
Choctaw,OK,86.26,126,2017
Cimarron,OK,82.88,33,2017
Cleveland,OK,84.12,61,2017
Coal,OK,86.26,126,2017
Comanche,OK,82.88,33,2017
Cotton,OK,82.88,33,2017
Craig,OK,86.49,139,2017
Creek,OK,85.78,99,2017
Custer,OK,82.88,33,2017
Delaware,OK,86.49,139,2017
Dewey,OK,82.88,33,2017
Ellis,OK,82.88,33,2017
Garfield,OK,82.88,33,2017
Garvin,OK,86.26,126,2017
Grady,OK,84.12,61,2017
Grant,OK,82.88,33,2017
Greer,OK,82.88,33,2017
Harmon,OK,82.88,33,2017
Harper,OK,82.88,33,2017
Haskell,OK,86.26,126,2017
Hughes,OK,86.26,126,2017
Jackson,OK,82.88,33,2017
Jefferson,OK,82.88,33,2017
Johnston,OK,86.26,126,2017
Kay,OK,86.49,139,2017
Kingfisher,OK,82.88,33,2017
Kiowa,OK,82.88,33,2017
Latimer,OK,86.26,126,2017
Le Flore,OK,86.26,126,2017
Lincoln,OK,85.78,99,2017
Logan,OK,82.88,33,2017
Love,OK,86.26,126,2017
McClain,OK,84.12,61,2017
McCurtain,OK,86.26,126,2017
McIntosh,OK,85.78,99,2017
Major,OK,82.88,33,2017
Marshall,OK,86.26,126,2017
Mayes,OK,86.49,139,2017
Murray,OK,86.26,126,2017
Muskogee,OK,85.78,99,2017
Noble,OK,86.49,139,2017
Nowata,OK,86.49,139,2017
Okfuskee,OK,85.78,99,2017
Oklahoma,OK,88.03,213,2017
Okmulgee,OK,85.78,99,2017
Osage,OK,86.49,139,2017
Ottawa,OK,86.49,139,2017
Pawnee,OK,86.49,139,2017
Payne,OK,86.49,139,2017
Pittsburg,OK,86.26,126,2017
Pontotoc,OK,86.26,126,2017
Pottawatomie,OK,86.26,126,2017
Pushmataha,OK,86.26,126,2017
Roger Mills,OK,82.88,33,2017
Rogers,OK,86.49,139,2017
Seminole,OK,86.26,126,2017
Sequoyah,OK,85.78,99,2017
Stephens,OK,82.88,33,2017
Texas,OK,82.88,33,2017
Tillman,OK,82.88,33,2017
Tulsa,OK,82.57,22,2017
Wagoner,OK,85.78,99,2017
Washington,OK,86.49,139,2017
Washita,OK,82.88,33,2017
Woods,OK,82.88,33,2017
Woodward,OK,82.88,33,2017
Baker,OR,86.2,120,2017
Benton,OR,90.72,379,2017
Clackamas,OR,92.53,454,2017
Clatsop,OR,90.72,379,2017
Columbia,OR,90.72,379,2017
Coos,OR,90,349,2017
Crook,OR,88.51,245,2017
Curry,OR,90,349,2017
Deschutes,OR,88.51,245,2017
Douglas,OR,90,349,2017
Gilliam,OR,86.2,120,2017
Grant,OR,86.2,120,2017
Harney,OR,86.2,120,2017
Hood River,OR,86.2,120,2017
Jackson,OR,90,349,2017
Jefferson,OR,88.51,245,2017
Josephine,OR,90,349,2017
Klamath,OR,90,349,2017
Lake,OR,86.2,120,2017
Lane,OR,90.72,379,2017
Lincoln,OR,90.72,379,2017
Linn,OR,90.72,379,2017
Malheur,OR,86.2,120,2017
Marion,OR,90.72,379,2017
Morrow,OR,86.2,120,2017
Multnomah,OR,95.21,497,2017
Polk,OR,90.72,379,2017
Sherman,OR,86.2,120,2017
Tillamook,OR,90.72,379,2017
Umatilla,OR,86.2,120,2017
Union,OR,86.2,120,2017
Wallowa,OR,86.2,120,2017
Wasco,OR,86.2,120,2017
Washington,OR,92.53,454,2017
Wheeler,OR,86.2,120,2017
Yamhill,OR,90.72,379,2017
Adams,PA,87.5,184,2017
Allegheny,PA,84.5,62,2017
Armstrong,PA,82.8,28,2017
Beaver,PA,82.8,28,2017
Bedford,PA,89.81,338,2017
Berks,PA,86.23,121,2017
Blair,PA,89.81,338,2017
Bradford,PA,90.57,368,2017
Bucks,PA,79.4,13,2017
Butler,PA,82.8,28,2017
Cambria,PA,82.8,28,2017
Cameron,PA,84.98,79,2017
Carbon,PA,86.23,121,2017
Centre,PA,90.57,368,2017
Chester,PA,79.4,13,2017
Clarion,PA,82.8,28,2017
Clearfield,PA,84.98,79,2017
Clinton,PA,90.57,368,2017
Columbia,PA,90.57,368,2017
Crawford,PA,87.41,180,2017
Cumberland,PA,89.81,338,2017
Dauphin,PA,87.5,184,2017
Delaware,PA,79.4,13,2017
Elk,PA,84.98,79,2017
Erie,PA,87.41,180,2017
Fayette,PA,82.95,35,2017
Forest,PA,84.98,79,2017
Franklin,PA,89.81,338,2017
Fulton,PA,89.81,338,2017
Greene,PA,82.95,35,2017
Huntingdon,PA,89.81,338,2017
Indiana,PA,82.8,28,2017
Jefferson,PA,84.98,79,2017
Juniata,PA,89.81,338,2017
Lackawanna,PA,86.62,146,2017
Lancaster,PA,87.5,184,2017
Lawrence,PA,84.98,79,2017
Lebanon,PA,87.5,184,2017
Lehigh,PA,87.69,193,2017
Luzerne,PA,86.62,146,2017
Lycoming,PA,90.57,368,2017
McKean,PA,84.98,79,2017
Mercer,PA,84.98,79,2017
Mifflin,PA,89.81,338,2017
Monroe,PA,86.23,121,2017
Montgomery,PA,79.4,13,2017
Montour,PA,90.57,368,2017
Northampton,PA,87.69,193,2017
Northumberland,PA,90.57,368,2017
Perry,PA,89.81,338,2017
Philadelphia,PA,84.85,71,2017
Pike,PA,86.23,121,2017
Potter,PA,90.57,368,2017
Schuylkill,PA,86.23,121,2017
Snyder,PA,90.57,368,2017
Somerset,PA,82.95,35,2017
Sullivan,PA,90.57,368,2017
Susquehanna,PA,86.62,146,2017
Tioga,PA,90.57,368,2017
Union,PA,90.57,368,2017
Venango,PA,84.98,79,2017
Warren,PA,84.98,79,2017
Washington,PA,82.95,35,2017
Wayne,PA,86.23,121,2017
Westmoreland,PA,82.95,35,2017
Wyoming,PA,86.62,146,2017
York,PA,87.5,184,2017
Bristol,RI,85.62,90,2017
Kent,RI,77.02,12,2017
Newport,RI,85.62,90,2017
Providence,RI,82.11,21,2017
Washington,RI,81.25,16,2017
Abbeville,SC,84.01,58,2017
Aiken,SC,89.09,283,2017
Allendale,SC,89.09,283,2017
Anderson,SC,84.01,58,2017
Bamberg,SC,89.09,283,2017
Barnwell,SC,89.09,283,2017
Beaufort,SC,89.09,283,2017
Berkeley,SC,89.09,283,2017
Calhoun,SC,89.09,283,2017
Charleston,SC,89.09,283,2017
Cherokee,SC,84.01,58,2017
Chester,SC,87.81,200,2017
Chesterfield,SC,87.81,200,2017
Clarendon,SC,87.59,190,2017
Colleton,SC,89.09,283,2017
Darlington,SC,87.59,190,2017
Dillon,SC,87.59,190,2017
Dorchester,SC,89.09,283,2017
Edgefield,SC,84.01,58,2017
Fairfield,SC,87.81,200,2017
Florence,SC,87.59,190,2017
Georgetown,SC,87.59,190,2017
Greenville,SC,84.01,58,2017
Greenwood,SC,84.01,58,2017
Hampton,SC,89.09,283,2017
Horry,SC,87.59,190,2017
Jasper,SC,89.09,283,2017
Kershaw,SC,87.81,200,2017
Lancaster,SC,87.81,200,2017
Laurens,SC,84.01,58,2017
Lee,SC,87.81,200,2017
Lexington,SC,87.81,200,2017
McCormick,SC,84.01,58,2017
Marion,SC,87.59,190,2017
Marlboro,SC,87.59,190,2017
Newberry,SC,84.01,58,2017
Oconee,SC,84.01,58,2017
Orangeburg,SC,89.09,283,2017
Pickens,SC,84.01,58,2017
Richland,SC,87.81,200,2017
Saluda,SC,84.01,58,2017
Spartanburg,SC,84.01,58,2017
Sumter,SC,87.59,190,2017
Union,SC,84.01,58,2017
Williamsburg,SC,87.59,190,2017
York,SC,87.81,200,2017
Aurora,SD,87.5,184,2017
Beadle,SD,88.94,280,2017
Bennett,SD,84.75,67,2017
Bon Homme,SD,87.5,184,2017
Brookings,SD,88.94,280,2017
Brown,SD,88.94,280,2017
Brule,SD,87.5,184,2017
Buffalo,SD,89.62,331,2017
Butte,SD,84.75,67,2017
Campbell,SD,89.62,331,2017
Charles Mix,SD,87.5,184,2017
Clark,SD,88.94,280,2017
Clay,SD,87.5,184,2017
Codington,SD,88.94,280,2017
Corson,SD,89.62,331,2017
Custer,SD,84.75,67,2017
Davison,SD,87.5,184,2017
Day,SD,88.94,280,2017
Deuel,SD,88.94,280,2017
Dewey,SD,89.62,331,2017
Douglas,SD,87.5,184,2017
Edmunds,SD,88.94,280,2017
Fall River,SD,84.75,67,2017
Faulk,SD,88.94,280,2017
Grant,SD,88.94,280,2017
Gregory,SD,89.62,331,2017
Haakon,SD,89.62,331,2017
Hamlin,SD,88.94,280,2017
Hand,SD,89.62,331,2017
Hanson,SD,87.5,184,2017
Harding,SD,84.75,67,2017
Hughes,SD,89.62,331,2017
Hutchinson,SD,87.5,184,2017
Hyde,SD,89.62,331,2017
Jackson,SD,84.75,67,2017
Jerauld,SD,87.5,184,2017
Jones,SD,89.62,331,2017
Kingsbury,SD,88.94,280,2017
Lake,SD,88.94,280,2017
Lawrence,SD,84.75,67,2017
Lincoln,SD,88.74,259,2017
Lyman,SD,89.62,331,2017
McCook,SD,88.74,259,2017
McPherson,SD,88.94,280,2017
Marshall,SD,88.94,280,2017
Meade,SD,84.75,67,2017
Mellette,SD,89.62,331,2017
Miner,SD,87.5,184,2017
Minnehaha,SD,88.74,259,2017
Moody,SD,88.94,280,2017
Oglala Lakota,SD,84.75,67,2017
Pennington,SD,84.75,67,2017
Perkins,SD,84.75,67,2017
Potter,SD,89.62,331,2017
Roberts,SD,88.94,280,2017
Sanborn,SD,87.5,184,2017
Spink,SD,88.94,280,2017
Stanley,SD,89.62,331,2017
Sully,SD,89.62,331,2017
Todd,SD,89.62,331,2017
Tripp,SD,89.62,331,2017
Turner,SD,88.74,259,2017
Union,SD,87.5,184,2017
Walworth,SD,89.62,331,2017
Yankton,SD,87.5,184,2017
Ziebach,SD,89.62,331,2017
Anderson,TN,88.8,267,2017
Bedford,TN,88.66,255,2017
Benton,TN,93.01,465,2017
Bledsoe,TN,90.68,377,2017
Blount,TN,88.8,267,2017
Bradley,TN,90.68,377,2017
Campbell,TN,88.8,267,2017
Cannon,TN,88.66,255,2017
Carroll,TN,93.01,465,2017
Carter,TN,88.43,242,2017
Cheatham,TN,88.66,255,2017
Chester,TN,93.01,465,2017
Claiborne,TN,88.8,267,2017
Clay,TN,90.68,377,2017
Cocke,TN,88.8,267,2017
Coffee,TN,88.66,255,2017
Crockett,TN,93.01,465,2017
Cumberland,TN,90.68,377,2017
