county,state,sexRatio,sexRatioBucket,year
Henrico,VA,89.8,20,2017
Henry,VA,93.0,56,2017
Highland,VA,85.5,4,2017
Isle of Wight,VA,95.7,137,2017
James City,VA,93.4,65,2017
King and Queen,VA,99.9,318,2017
King George,VA,100.9,353,2017
King William,VA,98.6,270,2017
Lancaster,VA,85.9,5,2017
Lee,VA,109.9,463,2017
Loudoun,VA,98.2,253,2017
Louisa,VA,95.5,129,2017
Lunenburg,VA,106.1,438,2017
Madison,VA,94.5,94,2017
Mathews,VA,91.9,39,2017
Mecklenburg,VA,93.3,63,2017
Middlesex,VA,97.2,201,2017
Montgomery,VA,106.8,443,2017
Nelson,VA,94.6,97,2017
New Kent,VA,100.9,353,2017
Northampton,VA,91.6,34,2017
Northumberland,VA,97.5,218,2017
Nottoway,VA,118.2,487,2017
Orange,VA,96.7,178,2017
Page,VA,96.5,170,2017
Patrick,VA,97.5,218,2017
Pittsylvania,VA,96.1,154,2017
Powhatan,VA,115.2,480,2017
Prince Edward,VA,98.7,274,2017
Prince George,VA,121.0,492,2017
Prince William,VA,99.5,304,2017
Pulaski,VA,99.8,315,2017
Rappahannock,VA,98.2,253,2017
Richmond,VA,90.4,24,2017
Roanoke,VA,92.1,42,2017
Rockbridge,VA,98.6,270,2017
Rockingham,VA,95.8,142,2017
Russell,VA,95.8,142,2017
Scott,VA,100.8,349,2017
Shenandoah,VA,94.8,104,2017
Smyth,VA,96.7,178,2017
Southampton,VA,108.5,456,2017
Spotsylvania,VA,96.6,173,2017
Stafford,VA,101.2,362,2017
Surry,VA,92.9,54,2017
Sussex,VA,186.8,510,2017
Tazewell,VA,97.3,205,2017
Warren,VA,99.5,304,2017
Washington,VA,97.3,205,2017
Westmoreland,VA,96.6,173,2017
Wise,VA,108.9,458,2017
Wythe,VA,95.6,133,2017
York,VA,96.6,173,2017
Alexandria,VA,92.9,54,2017
Bristol,VA,87.6,9,2017
Buena Vista,VA,83.0,1,2017
Charlottesville,VA,92.5,47,2017
Chesapeake,VA,95.4,125,2017
Colonial Heights,VA,85.6,5,2017
Covington,VA,102.8,398,2017
Danville,VA,84.0,2,2017
Emporia,VA,82.7,1,2017
Falls Church,VA,96.6,173,2017
Fredericksburg,VA,84.6,3,2017
Galax,VA,94.8,104,2017
Hampton,VA,93.4,65,2017
Harrisonburg,VA,91.9,39,2017
Hopewell,VA,86.1,6,2017
Lexington,VA,127.2,498,2017
Lynchburg,VA,88.3,12,2017
Manassas,VA,99.9,318,2017
Manassas Park,VA,111.1,467,2017
Martinsville,VA,82.9,1,2017
Newport News,VA,94.0,80,2017
Norfolk,VA,109.2,459,2017
Norton,VA,72.1,0,2017
Petersburg,VA,84.8,3,2017
Poquoson,VA,95.2,117,2017
Portsmouth,VA,93.1,58,2017
Radford,VA,96.3,162,2017
Salem,VA,88.0,10,2017
Staunton,VA,84.7,3,2017
Suffolk,VA,93.7,73,2017
Virginia Beach,VA,96.8,182,2017
Waynesboro,VA,93.3,63,2017
Williamsburg,VA,85.5,4,2017
Winchester,VA,95.5,129,2017
Adams,WA,102.5,390,2017
Asotin,WA,90.8,28,2017
Benton,WA,100.4,335,2017
Chelan,WA,98.9,282,2017
Clallam,WA,98.2,253,2017
Clark,WA,97.8,234,2017
Columbia,WA,95.7,137,2017
Cowlitz,WA,97.3,205,2017
Douglas,WA,100.9,353,2017
Ferry,WA,106.9,444,2017
Franklin,WA,108.5,456,2017
Garfield,WA,100.9,353,2017
Grant,WA,102.0,382,2017
Grays Harbor,WA,106.1,438,2017
Island,WA,99.3,296,2017
Jefferson,WA,96.4,166,2017
King,WA,99.9,318,2017
Kitsap,WA,104.2,417,2017
Kittitas,WA,101.6,374,2017
Klickitat,WA,99.7,311,2017
Lewis,WA,99.4,299,2017
Lincoln,WA,103.6,410,2017
Mason,WA,106.1,438,2017
Okanogan,WA,101.8,378,2017
Pacific,WA,99.8,315,2017
Pend Oreille,WA,103.2,405,2017
Pierce,WA,98.9,282,2017
San Juan,WA,93.0,56,2017
Skagit,WA,97.9,239,2017
Skamania,WA,103.0,402,2017
Snohomish,WA,100.6,341,2017
Spokane,WA,98.3,257,2017
Stevens,WA,99.1,290,2017
Thurston,WA,95.9,147,2017
Wahkiakum,WA,93.6,70,2017
Walla Walla,WA,105.2,430,2017
Whatcom,WA,98.2,253,2017
Whitman,WA,104.5,422,2017
Yakima,WA,100.4,335,2017
Barbour,WV,94.7,100,2017
Berkeley,WV,97.0,192,2017
Boone,WV,98.5,265,2017
Braxton,WV,100.0,322,2017
Brooke,WV,95.8,142,2017
Cabell,WV,96.2,157,2017
Calhoun,WV,98.1,249,2017
Clay,WV,99.7,311,2017
Doddridge,WV,118.1,487,2017
Fayette,WV,100.9,353,2017
Gilmer,WV,144.8,504,2017
Grant,WV,100.3,330,2017
Greenbrier,WV,95.5,129,2017
Hampshire,WV,106.6,441,2017
Hancock,WV,94.0,80,2017
Hardy,WV,98.3,257,2017
Harrison,WV,95.1,114,2017
Jackson,WV,98.3,257,2017
Jefferson,WV,97.5,218,2017
Kanawha,WV,92.8,51,2017
Lewis,WV,100.3,330,2017
Lincoln,WV,100.4,335,2017
Logan,WV,97.5,218,2017
McDowell,WV,106.8,443,2017
Marion,WV,96.7,178,2017
Marshall,WV,97.3,205,2017
Mason,WV,93.0,56,2017
Mercer,WV,91.5,33,2017
Mineral,WV,99.5,304,2017
Mingo,WV,94.1,83,2017
Monongalia,WV,107.1,445,2017
Monroe,WV,97.6,224,2017
Morgan,WV,97.0,192,2017
Nicholas,WV,96.4,166,2017
Ohio,WV,92.9,54,2017
Pendleton,WV,100.8,349,2017
Pleasants,WV,117.0,485,2017
Pocahontas,WV,108.8,457,2017
Preston,WV,106.1,438,2017
Putnam,WV,97.1,196,2017
Raleigh,WV,100.9,353,2017
Randolph,WV,104.8,424,2017
Ritchie,WV,100.1,325,2017
Roane,WV,98.0,243,2017
Summers,WV,82.4,1,2017
Taylor,WV,103.8,412,2017
Tucker,WV,100.9,353,2017
Tyler,WV,99.1,290,2017
Upshur,WV,99.2,293,2017
Wayne,WV,94.7,100,2017
Webster,WV,98.5,265,2017
Wetzel,WV,95.1,114,2017
Wirt,WV,103.1,404,2017
Wood,WV,93.0,56,2017
Wyoming,WV,97.0,192,2017
Adams,WI,115.3,481,2017
Ashland,WI,101.6,374,2017
Barron,WI,100.7,345,2017
Bayfield,WI,103.8,412,2017
Brown,WI,98.5,265,2017
Buffalo,WI,103.6,410,2017
Burnett,WI,104.8,424,2017
Calumet,WI,99.5,304,2017
Chippewa,WI,108.5,456,2017
Clark,WI,102.9,400,2017
Columbia,WI,104.4,420,2017
Crawford,WI,108.0,451,2017
Dane,WI,98.7,274,2017
Dodge,WI,110.1,464,2017
Door,WI,98.3,257,2017
Douglas,WI,99.8,315,2017
Dunn,WI,101.5,371,2017
Eau Claire,WI,96.8,182,2017
Florence,WI,107.9,450,2017
Fond du Lac,WI,95.9,147,2017
Forest,WI,102.5,390,2017
Grant,WI,108.4,454,2017
Green,WI,98.2,253,2017
Green Lake,WI,100.7,345,2017
Iowa,WI,101.4,367,2017
Iron,WI,103.5,408,2017
Jackson,WI,114.3,478,2017
Jefferson,WI,99.9,318,2017
Juneau,WI,112.8,473,2017
Kenosha,WI,97.9,239,2017
Kewaunee,WI,102.8,398,2017
La Crosse,WI,95.3,120,2017
Lafayette,WI,102.6,394,2017
Langlade,WI,102.4,388,2017
Lincoln,WI,100.8,349,2017
Manitowoc,WI,98.9,282,2017
Marathon,WI,101.1,359,2017
Marinette,WI,101.0,356,2017
Marquette,WI,103.1,404,2017
Menominee,WI,100.4,335,2017
Milwaukee,WI,93.7,73,2017
Monroe,WI,102.2,385,2017
Oconto,WI,104.5,422,2017
Oneida,WI,101.3,364,2017
Outagamie,WI,99.5,304,2017
Ozaukee,WI,96.5,170,2017
Pepin,WI,103.4,407,2017
Pierce,WI,98.9,282,2017
Polk,WI,101.3,364,2017
Portage,WI,100.8,349,2017
Price,WI,103.4,407,2017
Racine,WI,97.8,234,2017
Richland,WI,101.9,379,2017
Rock,WI,96.8,182,2017
Rusk,WI,101.5,371,2017
St. Croix,WI,99.5,304,2017
Sauk,WI,99.3,296,2017
Sawyer,WI,103.0,402,2017
Shawano,WI,100.6,341,2017
Sheboygan,WI,101.1,359,2017
Taylor,WI,104.6,423,2017
Trempealeau,WI,102.0,382,2017
Vernon,WI,100.7,345,2017
Vilas,WI,100.0,322,2017
Walworth,WI,99.5,304,2017
Washburn,WI,97.4,211,2017
Washington,WI,98.7,274,2017
Waukesha,WI,96.5,170,2017
Waupaca,WI,103.8,412,2017
Waushara,WI,110.3,465,2017
Winnebago,WI,101.5,371,2017
Wood,WI,97.6,224,2017
Albany,WY,110.1,464,2017
Big Horn,WY,101.9,379,2017
Campbell,WY,108.2,453,2017
Carbon,WY,116.9,485,2017
Converse,WY,105.7,435,2017
Crook,WY,104.8,424,2017
Fremont,WY,100.3,330,2017
Goshen,WY,107.0,444,2017
Hot Springs,WY,102.9,400,2017
Johnson,WY,113.3,475,2017
Laramie,WY,102.9,400,2017
Lincoln,WY,105.1,429,2017
Natrona,WY,102.8,398,2017
Niobrara,WY,79.5,0,2017
Park,WY,96.3,162,2017
Platte,WY,108.8,457,2017
Sheridan,WY,97.8,234,2017
Sublette,WY,118.7,489,2017
Sweetwater,WY,106.7,442,2017
Teton,WY,113.2,474,2017
Uinta,WY,104.2,417,2017
Washakie,WY,99.6,307,2017
Weston,WY,111.8,470,2017
Adjuntas,,100.7,345,2017
Aguada,,95.8,142,2017
Aguadilla,,94.8,104,2017
Aguas Buenas,,94.6,97,2017
Aibonito,,92.7,50,2017
Añasco,,93.8,74,2017
Arecibo,,92.4,46,2017
Arroyo,,86.7,7,2017
Barceloneta,,90.7,26,2017
Barranquitas,,97.0,192,2017
Bayamón,,89.9,21,2017
Cabo Rojo,,90.3,23,2017
Caguas,,87.4,8,2017
Camuy,,92.1,42,2017
Canóvanas,,93.3,63,2017
Carolina,,84.8,3,2017
Cataño,,89.8,20,2017
Cayey,,92.4,46,2017
Ceiba,,88.6,13,2017
Ciales,,95.2,117,2017
Cidra,,94.4,91,2017
Coamo,,94.3,88,2017
Comerío,,98.7,274,2017
Corozal,,94.4,91,2017
Culebra,,121.0,492,2017
Dorado,,91.1,31,2017
Fajardo,,87.9,10,2017
Florida,,94.1,83,2017
Guánica,,92.9,54,2017
Guayama,,98.9,282,2017
Guayanilla,,91.7,35,2017
Guaynabo,,89.4,17,2017
Gurabo,,89.9,21,2017
Hatillo,,92.6,49,2017
Hormigueros,,86.0,6,2017
Humacao,,89.8,20,2017
Isabela,,94.7,100,2017
Jayuya,,102.1,383,2017
Juana Díaz,,91.3,31,2017
Juncos,,91.1,31,2017
Lajas,,92.3,44,2017
Lares,,97.2,201,2017
Las Marías,,96.9,187,2017
Las Piedras,,92.9,54,2017
Loíza,,87.5,9,2017
Luquillo,,88.4,12,2017
Manatí,,89.6,19,2017
Maricao,,98.6,270,2017
Maunabo,,97.2,201,2017
Mayagüez,,91.5,33,2017
Moca,,95.6,133,2017
Morovis,,98.5,265,2017
Naguabo,,89.0,15,2017
Naranjito,,97.0,192,2017
Orocovis,,100.7,345,2017
Patillas,,96.0,152,2017
Peñuelas,,94.6,97,2017
Ponce,,93.1,58,2017
Quebradillas,,93.6,70,2017
Rincón,,95.4,125,2017
Río Grande,,94.3,88,2017
Sabana Grande,,89.6,19,2017
Salinas,,93.6,70,2017
San Germán,,94.5,94,2017
San Juan,,84.5,3,2017
San Lorenzo,,95.3,120,2017
San Sebastián,,94.6,97,2017
Santa Isabel,,93.4,65,2017
Toa Alta,,92.7,50,2017
Toa Baja,,88.5,12,2017
Trujillo Alto,,89.2,16,2017
Utuado,,94.6,97,2017
Vega Alta,,90.9,28,2017
Vega Baja,,92.2,42,2017
Vieques,,95.0,110,2017
Villalba,,94.7,100,2017
Yabucoa,,94.1,83,2017
Yauco,,92.4,46,2017
