county,state,population,populationBucket,year
Freestone,TX,15723,209,2017
Frio,TX,14938,201,2017
Gaines,TX,13438,183,2017
Galveston,TX,251351,477,2017
Garza,TX,5752,76,2017
Gillespie,TX,21443,260,2017
Glasscock,TX,1142,8,2017
Goliad,TX,6155,83,2017
Gonzales,TX,15605,207,2017
Gray,TX,17671,229,2017
Grayson,TX,99376,431,2017
Gregg,TX,94898,428,2017
Grimes,TX,21896,264,2017
Guadalupe,TX,116271,441,2017
Hale,TX,25947,287,2017
Hall,TX,2469,28,2017
Hamilton,TX,6706,91,2017
Hansford,TX,4091,50,2017
Hardeman,TX,3168,38,2017
Hardin,TX,43706,363,2017
Harris,TX,3430347,511,2017
Harrison,TX,51491,380,2017
Hartley,TX,4705,60,2017
Haskell,TX,4936,63,2017
Hays,TX,154278,458,2017
Hemphill,TX,3009,36,2017
Henderson,TX,64449,401,2017
Hidalgo,TX,588338,498,2017
Hill,TX,27893,298,2017
Hockley,TX,17868,230,2017
Hood,TX,44906,366,2017
Hopkins,TX,27820,298,2017
Houston,TX,18933,239,2017
Howard,TX,29400,307,2017
Hudspeth,TX,2901,34,2017
Hunt,TX,71013,408,2017
Hutchinson,TX,16754,220,2017
Irion,TX,1244,10,2017
Jack,TX,7209,100,2017
Jackson,TX,11345,157,2017
Jasper,TX,27873,298,2017
Jeff Davis,TX,1879,19,2017
Jefferson,TX,200680,470,2017
Jim Hogg,TX,3825,46,2017
Jim Wells,TX,30905,316,2017
Johnson,TX,123094,445,2017
Jones,TX,16915,221,2017
Karnes,TX,12227,168,2017
Kaufman,TX,86327,422,2017
Kendall,TX,31867,321,2017
Kenedy,TX,408,1,2017
Kent,TX,540,2,2017
Kerr,TX,42025,357,2017
Kimble,TX,3704,45,2017
King,TX,223,0,2017
Kinney,TX,2943,35,2017
Kleberg,TX,24861,282,2017
Knox,TX,2842,32,2017
Lamar,TX,38914,350,2017
Lamb,TX,9956,140,2017
Lampasas,TX,16296,215,2017
La Salle,TX,6097,82,2017
Lavaca,TX,15670,208,2017
Lee,TX,13569,184,2017
Leon,TX,13574,185,2017
Liberty,TX,61948,396,2017
Limestone,TX,18724,237,2017
Lipscomb,TX,2660,30,2017
Live Oak,TX,9841,138,2017
Llano,TX,17717,229,2017
Loving,TX,67,0,2017
Lubbock,TX,233768,475,2017
Lynn,TX,4421,55,2017
McCulloch,TX,6496,87,2017
McLennan,TX,191463,468,2017
McMullen,TX,444,1,2017
Madison,TX,11504,159,2017
Marion,TX,8444,121,2017
Martin,TX,4001,49,2017
Mason,TX,3490,41,2017
Matagorda,TX,28379,302,2017
Maverick,TX,41270,356,2017
Medina,TX,38467,348,2017
Menard,TX,1762,17,2017
Midland,TX,119137,442,2017
Milam,TX,18978,239,2017
Mills,TX,3872,48,2017
Mitchell,TX,7286,102,2017
Montague,TX,15487,206,2017
Montgomery,TX,409155,491,2017
Moore,TX,15829,209,2017
Morris,TX,9985,141,2017
Motley,TX,876,6,2017
Nacogdoches,TX,51528,381,2017
Navarro,TX,37133,344,2017
Newton,TX,11786,163,2017
Nolan,TX,11648,161,2017
Nueces,TX,278889,481,2017
Ochiltree,TX,7551,106,2017
Oldham,TX,1464,12,2017
Orange,TX,65377,402,2017
Palo Pinto,TX,22267,267,2017
Panola,TX,18468,236,2017
Parker,TX,98694,431,2017
Parmer,TX,7337,103,2017
Pecos,TX,12451,170,2017
Polk,TX,38405,348,2017
Potter,TX,91067,426,2017
Presidio,TX,5360,70,2017
Rains,TX,9085,129,2017
Randall,TX,102320,433,2017
Reagan,TX,2804,32,2017
Real,TX,2837,32,2017
Red River,TX,10251,144,2017
Reeves,TX,11861,164,2017
Refugio,TX,5749,76,2017
Roberts,TX,676,4,2017
Robertson,TX,13123,179,2017
Rockwall,TX,68165,404,2017
Runnels,TX,8121,116,2017
Rusk,TX,42019,357,2017
Sabine,TX,8813,125,2017
San Augustine,TX,6887,94,2017
San Jacinto,TX,21730,262,2017
San Patricio,TX,50687,379,2017
San Saba,TX,4812,62,2017
Schleicher,TX,2340,26,2017
Scurry,TX,13400,182,2017
Shackelford,TX,2619,30,2017
Shelby,TX,19650,244,2017
Sherman,TX,2459,28,2017
Smith,TX,173356,464,2017
Somervell,TX,6920,95,2017
Starr,TX,44771,365,2017
Stephens,TX,7542,106,2017
Sterling,TX,858,5,2017
Stonewall,TX,838,5,2017
Sutton,TX,3053,36,2017
Swisher,TX,5878,79,2017
Tarrant,TX,1509967,509,2017
Taylor,TX,105479,435,2017
Terrell,TX,582,3,2017
Terry,TX,9641,135,2017
Throckmorton,TX,1283,10,2017
Titus,TX,24183,278,2017
Tom Green,TX,92228,427,2017
Travis,TX,935214,506,2017
Trinity,TX,11898,165,2017
Tyler,TX,17780,229,2017
Upshur,TX,31969,321,2017
Upton,TX,2596,30,2017
Uvalde,TX,20552,253,2017
Val Verde,TX,36457,341,2017
Van Zandt,TX,42858,360,2017
Victoria,TX,70606,407,2017
Walker,TX,61329,395,2017
Waller,TX,38142,347,2017
Ward,TX,8685,124,2017
Washington,TX,28205,300,2017
Webb,TX,187960,467,2017
Wharton,TX,31766,320,2017
Wheeler,TX,4285,53,2017
Wichita,TX,105041,435,2017
Wilbarger,TX,10349,145,2017
Willacy,TX,16965,221,2017
Williamson,TX,387318,489,2017
Wilson,TX,37010,343,2017
Winkler,TX,5801,77,2017
Wise,TX,49107,374,2017
Wood,TX,35834,338,2017
Yoakum,TX,5934,80,2017
Young,TX,14271,194,2017
Zapata,TX,9987,141,2017
Zavala,TX,8983,128,2017
Beaver,UT,4577,58,2017
Box Elder,UT,37082,344,2017
Cache,UT,86948,423,2017
Carbon,UT,15619,208,2017
Daggett,UT,565,2,2017
Davis,UT,235882,475,2017
Duchesne,UT,13935,190,2017
Emery,UT,7526,106,2017
Garfield,UT,4005,49,2017
Grand,UT,7655,108,2017
Iron,UT,36053,339,2017
Juab,UT,7432,104,2017
Kane,UT,5759,76,2017
Millard,UT,9145,129,2017
Morgan,UT,7562,107,2017
Piute,UT,1486,12,2017
Rich,UT,1635,15,2017
Salt Lake,UT,828965,505,2017
San Juan,UT,10930,151,2017
Sanpete,UT,22149,266,2017
Sevier,UT,15345,206,2017
Summit,UT,30642,314,2017
Tooele,UT,44296,364,2017
Uintah,UT,25394,284,2017
Utah,UT,396971,490,2017
Wasatch,UT,20909,255,2017
Washington,UT,117402,441,2017
Wayne,UT,2088,22,2017
Weber,UT,181131,465,2017
Addison,VT,31135,316,2017
Bennington,VT,29869,309,2017
Caledonia,VT,25163,283,2017
Chittenden,VT,134995,451,2017
Essex,VT,5227,68,2017
Franklin,VT,39137,350,2017
Grand Isle,VT,5889,79,2017
Lamoille,VT,20479,252,2017
Orange,VT,24048,277,2017
Orleans,VT,22218,267,2017
Rutland,VT,50368,377,2017
Washington,VT,48580,374,2017
Windham,VT,36414,340,2017
Windsor,VT,46509,370,2017
Accomack,VA,26777,293,2017
Albemarle,VA,85803,422,2017
Alleghany,VA,12928,177,2017
Amelia,VA,10353,145,2017
Amherst,VA,26363,290,2017
Appomattox,VA,12485,170,2017
Arlington,VA,193542,469,2017
Augusta,VA,61581,395,2017
Bath,VA,3579,43,2017
Bedford,VA,63383,399,2017
Bland,VA,5626,74,2017
Botetourt,VA,27427,296,2017
Brunswick,VA,13854,189,2017
Buchanan,VA,19093,241,2017
Buckingham,VA,14135,192,2017
Campbell,VA,45332,366,2017
Caroline,VA,23698,276,2017
Carroll,VA,24525,279,2017
Charles City,VA,6032,81,2017
Charlotte,VA,9886,139,2017
Chesterfield,VA,264311,480,2017
Clarke,VA,11767,163,2017
Craig,VA,4213,53,2017
Culpeper,VA,38576,348,2017
Cumberland,VA,8069,115,2017
Dickenson,VA,12486,171,2017
Dinwiddie,VA,22821,271,2017
Essex,VA,8946,127,2017
Fairfax,VA,19061,240,2017
Fauquier,VA,54211,386,2017
Floyd,VA,12844,176,2017
Fluvanna,VA,21390,260,2017
Franklin,VA,6481,87,2017
Frederick,VA,66697,403,2017
Giles,VA,13795,188,2017
Gloucester,VA,30636,314,2017
Goochland,VA,18510,236,2017
Grayson,VA,13315,181,2017
Greene,VA,15022,203,2017
Greensville,VA,9862,138,2017
Halifax,VA,28588,303,2017
Hanover,VA,82869,420,2017
Henrico,VA,257176,478,2017
Henry,VA,42971,361,2017
Highland,VA,1943,20,2017
Isle of Wight,VA,29352,307,2017
James City,VA,60048,393,2017
King and Queen,VA,5821,78,2017
King George,VA,19731,245,2017
King William,VA,12913,177,2017
Lancaster,VA,9431,132,2017
Lee,VA,20403,250,2017
Loudoun,VA,277105,480,2017
Louisa,VA,28340,301,2017
Lunenburg,VA,10233,144,2017
Madison,VA,10607,147,2017
Mathews,VA,7651,108,2017
Mecklenburg,VA,25797,286,2017
Middlesex,VA,9304,131,2017
Montgomery,VA,84187,421,2017
Nelson,VA,12392,170,2017
New Kent,VA,16748,220,2017
Northampton,VA,9857,138,2017
Northumberland,VA,10642,147,2017
Nottoway,VA,12835,176,2017
Orange,VA,28429,302,2017
Page,VA,19470,243,2017
Patrick,VA,15189,204,2017
Pittsylvania,VA,51243,380,2017
Powhatan,VA,23910,276,2017
Prince Edward,VA,19561,244,2017
Prince George,VA,30591,313,2017
Prince William,VA,339476,486,2017
Pulaski,VA,28901,305,2017
Rappahannock,VA,6228,84,2017
Richmond,VA,184587,466,2017
Roanoke,VA,79703,416,2017
Rockbridge,VA,19001,240,2017
Rockingham,VA,63105,399,2017
Russell,VA,23018,272,2017
Scott,VA,18557,236,2017
Shenandoah,VA,34718,333,2017
Smyth,VA,25926,287,2017
Southampton,VA,14990,202,2017
Spotsylvania,VA,101035,432,2017
Stafford,VA,108301,437,2017
Surry,VA,5600,73,2017
Sussex,VA,10048,142,2017
Tazewell,VA,35357,336,2017
Warren,VA,31250,317,2017
Washington,VA,45579,367,2017
Westmoreland,VA,14556,197,2017
Wise,VA,32557,324,2017
Wythe,VA,23869,276,2017
York,VA,52911,383,2017
Alexandria,VA,129075,448,2017
Bristol,VA,13934,190,2017
Buena Vista,VA,5268,69,2017
Charlottesville,VA,39906,352,2017
Chesapeake,VA,184865,467,2017
Colonial Heights,VA,13933,190,2017
Covington,VA,4657,59,2017
Danville,VA,33527,328,2017
Emporia,VA,4247,53,2017
Falls Church,VA,10699,148,2017
Fredericksburg,VA,22773,271,2017
Galax,VA,5592,73,2017
Hampton,VA,110113,438,2017
Harrisonburg,VA,45244,366,2017
Hopewell,VA,17335,226,2017
Lexington,VA,6693,90,2017
Lynchburg,VA,65731,402,2017
Manassas,VA,31476,318,2017
Manassas Park,VA,12264,168,2017
Martinsville,VA,10366,146,2017
Newport News,VA,142480,454,2017
Norfolk,VA,201089,470,2017
Norton,VA,3199,39,2017
Petersburg,VA,26040,287,2017
Poquoson,VA,9746,137,2017
Portsmouth,VA,75129,412,2017
Radford,VA,15775,209,2017
Salem,VA,21153,257,2017
Staunton,VA,20254,250,2017
Suffolk,VA,68423,405,2017
Virginia Beach,VA,359211,488,2017
Waynesboro,VA,17076,223,2017
Williamsburg,VA,13366,182,2017
Winchester,VA,21907,264,2017
Adams,WA,13188,179,2017
Asotin,WA,18228,234,2017
Benton,WA,145128,455,2017
Chelan,WA,59212,392,2017
Clallam,WA,62110,397,2017
Clark,WA,357192,487,2017
Columbia,WA,3361,40,2017
Cowlitz,WA,82500,419,2017
Douglas,WA,30895,315,2017
Ferry,WA,6359,85,2017
Franklin,WA,62457,398,2017
Garfield,WA,1787,17,2017
Grant,WA,68278,405,2017
Grays Harbor,WA,58156,391,2017
Island,WA,66940,404,2017
Jefferson,WA,27054,295,2017
King,WA,1726169,510,2017
Kitsap,WA,211249,471,2017
Kittitas,WA,36899,343,2017
Klickitat,WA,17460,226,2017
Lewis,WA,61276,394,2017
Lincoln,WA,8436,120,2017
Mason,WA,51137,379,2017
Okanogan,WA,32794,325,2017
Pacific,WA,17761,229,2017
Pend Oreille,WA,10864,150,2017
Pierce,WA,665599,501,2017
San Juan,WA,14294,195,2017
Skagit,WA,97671,430,2017
Skamania,WA,9548,134,2017
Snohomish,WA,614842,499,2017
Spokane,WA,393019,490,2017
Stevens,WA,35397,336,2017
Thurston,WA,217580,472,2017
Wahkiakum,WA,3521,42,2017
Walla Walla,WA,48312,373,2017
Whatcom,WA,175216,465,2017
Whitman,WA,41358,357,2017
Yakima,WA,181605,465,2017
Barbour,WV,13802,188,2017
Berkeley,WV,87423,423,2017
Boone,WV,18817,238,2017
Braxton,WV,11864,164,2017
Brooke,WV,19461,243,2017
Cabell,WV,78949,415,2017
Calhoun,WV,6196,83,2017
Clay,WV,7138,99,2017
Doddridge,WV,7252,101,2017
Fayette,WV,36413,340,2017
Gilmer,WV,7173,99,2017
Grant,WV,9640,135,2017
Greenbrier,WV,29221,306,2017
Hampshire,WV,19346,242,2017
Hancock,WV,24693,280,2017
Hardy,WV,11328,156,2017
Harrison,WV,55435,387,2017
Jackson,WV,23632,276,2017
Jefferson,WV,44487,365,2017
Kanawha,WV,154009,458,2017
Lewis,WV,13262,181,2017
Lincoln,WV,16949,221,2017
Logan,WV,28085,299,2017
McDowell,WV,16115,213,2017
Marion,WV,46497,370,2017
Marshall,WV,26102,288,2017
Mason,WV,22056,265,2017
Mercer,WV,49833,376,2017
Mineral,WV,22578,269,2017
Mingo,WV,20176,249,2017
Monongalia,WV,88638,424,2017
Monroe,WV,11137,154,2017
Morgan,WV,14611,198,2017
Nicholas,WV,20856,255,2017
Ohio,WV,35702,337,2017
Pendleton,WV,6029,81,2017
Pleasants,WV,6286,84,2017
Pocahontas,WV,7250,101,2017
Preston,WV,27944,299,2017
Putnam,WV,45403,367,2017
Raleigh,WV,62561,398,2017
Randolph,WV,24148,278,2017
Ritchie,WV,8228,118,2017
Roane,WV,11583,160,2017
Summers,WV,11286,156,2017
Taylor,WV,13919,189,2017
Tucker,WV,5981,80,2017
Tyler,WV,7385,104,2017
Upshur,WV,20119,248,2017
Wayne,WV,33413,328,2017
Webster,WV,7078,97,2017
Wetzel,WV,12995,178,2017
Wirt,WV,4638,59,2017
Wood,WV,69837,406,2017
Wyoming,WV,18092,233,2017
Adams,WI,17482,226,2017
Ashland,WI,12673,173,2017
Barron,WI,36696,341,2017
Bayfield,WI,12705,173,2017
Brown,WI,202425,470,2017
Buffalo,WI,10812,149,2017
Burnett,WI,12810,176,2017
Calumet,WI,38716,349,2017
Chippewa,WI,50681,379,2017
Clark,WI,25477,284,2017
Columbia,WI,45734,368,2017
Crawford,WI,13321,181,2017
Dane,WI,425119,492,2017
Dodge,WI,71842,409,2017
Door,WI,23558,275,2017
Douglas,WI,35571,336,2017
Dunn,WI,36342,340,2017
Eau Claire,WI,83775,420,2017
Florence,WI,3725,45,2017
Fond du Lac,WI,82241,418,2017
Forest,WI,7392,104,2017
Grant,WI,42249,358,2017
Green,WI,29359,307,2017
Green Lake,WI,14971,201,2017
Iowa,WI,18702,236,2017
Iron,WI,5016,65,2017
Jackson,WI,16494,218,2017
Jefferson,WI,68209,405,2017
Juneau,WI,21712,262,2017
Kenosha,WI,132745,449,2017
Kewaunee,WI,16470,217,2017
La Crosse,WI,96500,429,2017
Lafayette,WI,13136,179,2017
Langlade,WI,15912,210,2017
Lincoln,WI,23352,274,2017
Manitowoc,WI,65188,401,2017
Marathon,WI,107639,437,2017
Marinette,WI,33922,330,2017
Marquette,WI,12564,171,2017
Menominee,WI,3233,39,2017
Milwaukee,WI,748510,503,2017
Monroe,WI,35010,334,2017
Oconto,WI,30888,315,2017
Oneida,WI,30032,310,2017
Outagamie,WI,144197,454,2017
Ozaukee,WI,71143,408,2017
Pepin,WI,5887,79,2017
Pierce,WI,33581,329,2017
Polk,WI,35090,334,2017
Portage,WI,58106,391,2017
Price,WI,11611,160,2017
Racine,WI,154261,458,2017
Richland,WI,14166,193,2017
Rock,WI,126948,447,2017
Rusk,WI,11565,159,2017
St. Croix,WI,67146,404,2017
Sauk,WI,50514,378,2017
Sawyer,WI,13435,182,2017
Shawano,WI,33183,326,2017
Sheboygan,WI,92026,427,2017
Taylor,WI,15997,211,2017
Trempealeau,WI,23026,272,2017
Vernon,WI,23351,274,2017
Vilas,WI,18291,234,2017
Walworth,WI,83263,420,2017
Washburn,WI,12953,178,2017
Washington,WI,107370,436,2017
Waukesha,WI,320353,484,2017
Waupaca,WI,42249,358,2017
Waushara,WI,20177,249,2017
Winnebago,WI,138230,452,2017
Wood,WI,59245,392,2017
Albany,WY,32257,322,2017
Big Horn,WY,9285,131,2017
Campbell,WY,35905,338,2017
Carbon,WY,12355,169,2017
Converse,WY,11003,152,2017
Crook,WY,5754,76,2017
Fremont,WY,31232,317,2017
Goshen,WY,11022,153,2017
Hot Springs,WY,3867,47,2017
Johnson,WY,6744,92,2017
Laramie,WY,77019,414,2017
Lincoln,WY,14199,193,2017
Natrona,WY,63679,400,2017
Niobrara,WY,2120,23,2017
Park,WY,24143,278,2017
Platte,WY,7116,98,2017
Sheridan,WY,24172,278,2017
Sublette,WY,7774,110,2017
Sweetwater,WY,33763,329,2017
Teton,WY,18845,238,2017
Uinta,WY,15228,205,2017
Washakie,WY,6556,88,2017
Weston,WY,5744,75,2017
Adjuntas,,14895,200,2017
Aguada,,32605,324,2017
Aguadilla,,45638,368,2017
Aguas Buenas,,21897,264,2017
Aibonito,,19648,244,2017
Añasco,,23099,273,2017
Arecibo,,74069,411,2017
Arroyo,,14816,200,2017
Barceloneta,,19804,246,2017
Barranquitas,,23070,272,2017
Bayamón,,156567,459,2017
Cabo Rojo,,40964,356,2017
Caguas,,109743,438,2017
Camuy,,26986,294,2017
Canóvanas,,37265,345,2017
Carolina,,133656,450,2017
Cataño,,20622,253,2017
Cayey,,37159,344,2017
Ceiba,,10048,142,2017
Ciales,,14060,191,2017
Cidra,,33252,327,2017
Coamo,,32190,322,2017
Comerío,,16082,212,2017
Corozal,,28052,299,2017
Culebra,,1229,10,2017
Dorado,,30129,310,2017
Fajardo,,26770,292,2017
Florida,,9813,138,2017
Guánica,,14035,191,2017
Guayama,,34571,332,2017
Guayanilla,,15709,208,2017
Guaynabo,,76332,413,2017
Gurabo,,37834,346,2017
Hatillo,,33685,329,2017
Hormigueros,,13750,187,2017
Humacao,,44938,366,2017
Isabela,,35660,336,2017
Jayuya,,12311,169,2017
Juana Díaz,,38229,347,2017
Juncos,,31820,321,2017
Lajas,,19876,246,2017
Lares,,22516,268,2017
Las Marías,,7159,99,2017
Las Piedras,,30972,316,2017
Loíza,,21804,263,2017
Luquillo,,15488,206,2017
Manatí,,33036,326,2017
Maricao,,5055,65,2017
Maunabo,,9308,132,2017
Mayagüez,,67025,404,2017
Moca,,30346,311,2017
Morovis,,25495,285,2017
Naguabo,,21199,257,2017
Naranjito,,23583,275,2017
Orocovis,,17660,228,2017
Patillas,,14573,198,2017
Peñuelas,,17006,222,2017
Ponce,,120893,443,2017
Quebradillas,,20019,247,2017
Rincón,,12213,168,2017
Río Grande,,42587,360,2017
Sabana Grande,,19377,242,2017
Salinas,,23348,274,2017
San Germán,,27199,295,2017
San Juan,,295774,482,2017
San Lorenzo,,31537,318,2017
San Sebastián,,31785,320,2017
Santa Isabel,,17731,229,2017
Toa Alta,,59855,393,2017
Toa Baja,,66674,403,2017
Trujillo Alto,,56501,389,2017
Utuado,,24695,281,2017
Vega Alta,,30865,315,2017
Vega Baja,,44583,365,2017
Vieques,,7136,99,2017
Villalba,,18999,240,2017
Yabucoa,,28515,303,2017
Yauco,,30895,315,2017
