county,state,percentCollege,percentCollegeBucket,year
Sweet Grass,MT,25.4,387,2017
Teton,MT,23.7,366,2017
Toole,MT,14.8,128,2017
Treasure,MT,23.1,355,2017
Valley,MT,21.1,314,2017
Wheatland,MT,17.8,220,2017
Wibaux,MT,22.7,348,2017
Yellowstone,MT,30.2,436,2017
Adams,NE,23.5,362,2017
Antelope,NE,18.6,243,2017
Arthur,NE,29.9,433,2017
Banner,NE,17.4,209,2017
Blaine,NE,24.2,374,2017
Boone,NE,19.8,280,2017
Box Butte,NE,17.4,209,2017
Boyd,NE,20.2,290,2017
Brown,NE,18.2,232,2017
Buffalo,NE,33.6,461,2017
Burt,NE,19.1,258,2017
Butler,NE,18.7,246,2017
Cass,NE,26.8,405,2017
Cedar,NE,18.4,236,2017
Chase,NE,19.4,267,2017
Cherry,NE,20.1,287,2017
Cheyenne,NE,26.3,398,2017
Clay,NE,17.8,220,2017
Colfax,NE,14.4,116,2017
Cuming,NE,21.2,317,2017
Custer,NE,21.7,326,2017
Dakota,NE,12.6,67,2017
Dawes,NE,37,477,2017
Dawson,NE,15.8,160,2017
Deuel,NE,18.1,229,2017
Dixon,NE,18.8,249,2017
Dodge,NE,19,255,2017
Douglas,NE,37.9,480,2017
Dundy,NE,21.1,314,2017
Fillmore,NE,19.2,262,2017
Franklin,NE,20,283,2017
Frontier,NE,19.5,270,2017
Furnas,NE,18.2,232,2017
Gage,NE,20.3,294,2017
Garden,NE,24.2,374,2017
Garfield,NE,19.5,270,2017
Gosper,NE,24.1,373,2017
Grant,NE,23,354,2017
Greeley,NE,17.3,205,2017
Hall,NE,19.8,280,2017
Hamilton,NE,25.7,391,2017
Harlan,NE,18.7,246,2017
Hayes,NE,17.2,201,2017
Hitchcock,NE,17.4,209,2017
Holt,NE,21,312,2017
Hooker,NE,25.6,390,2017
Howard,NE,20.1,287,2017
Jefferson,NE,14.7,125,2017
Johnson,NE,17.3,205,2017
Kearney,NE,22.3,338,2017
Keith,NE,22,331,2017
Keya Paha,NE,20.6,301,2017
Kimball,NE,17.5,211,2017
Knox,NE,20.8,307,2017
Lancaster,NE,37.9,480,2017
Lincoln,NE,22.2,336,2017
Logan,NE,22.7,348,2017
Loup,NE,22.9,352,2017
McPherson,NE,25.2,385,2017
Madison,NE,20.4,297,2017
Merrick,NE,17.6,214,2017
Morrill,NE,18.9,252,2017
Nance,NE,18.3,234,2017
Nemaha,NE,28,417,2017
Nuckolls,NE,19.1,258,2017
Otoe,NE,21.4,319,2017
Pawnee,NE,15.9,164,2017
Perkins,NE,22.9,352,2017
Phelps,NE,26,395,2017
Pierce,NE,22.5,341,2017
Platte,NE,21.5,322,2017
Polk,NE,20.9,310,2017
Red Willow,NE,18.7,246,2017
Richardson,NE,19.4,267,2017
Rock,NE,18.9,252,2017
Saline,NE,13.4,88,2017
Sarpy,NE,39.5,485,2017
Saunders,NE,26.5,401,2017
Scotts Bluff,NE,22.1,334,2017
Seward,NE,28.1,418,2017
Sheridan,NE,25.8,393,2017
Sherman,NE,18.3,234,2017
Sioux,NE,26.6,402,2017
Stanton,NE,17.6,214,2017
Thayer,NE,20.7,305,2017
Thomas,NE,29,426,2017
Thurston,NE,16,167,2017
Valley,NE,20.3,294,2017
Washington,NE,30.8,442,2017
Wayne,NE,32.4,455,2017
Webster,NE,22.8,350,2017
Wheeler,NE,19.1,258,2017
York,NE,28.1,418,2017
Churchill,NV,18.3,234,2017
Clark,NV,23.3,358,2017
Douglas,NV,27.2,410,2017
Elko,NV,17.7,216,2017
Esmeralda,NV,16.7,186,2017
Eureka,NV,13.5,89,2017
Humboldt,NV,15.2,141,2017
Lander,NV,13.3,85,2017
Lincoln,NV,21.7,326,2017
Lyon,NV,14.7,125,2017
Mineral,NV,14,104,2017
Nye,NV,11.5,40,2017
Pershing,NV,13.7,96,2017
Storey,NV,22.9,352,2017
Washoe,NV,29.8,432,2017
White Pine,NV,14.6,123,2017
Carson,NV,21.6,324,2017
Belknap,NH,31.5,449,2017
Carroll,NH,34,464,2017
Cheshire,NH,32.6,456,2017
Coos,NH,18.3,234,2017
Grafton,NH,39.3,484,2017
Hillsborough,NH,36.5,475,2017
Merrimack,NH,35.2,471,2017
Rockingham,NH,40.6,489,2017
Strafford,NH,35.7,473,2017
Sullivan,NH,25.9,393,2017
Atlantic,NJ,26.6,402,2017
Bergen,NJ,47.9,502,2017
Burlington,NJ,36.8,476,2017
Camden,NJ,31.1,445,2017
Cape May,NJ,31.3,447,2017
Cumberland,NJ,14.4,116,2017
Essex,NJ,34,464,2017
Gloucester,NJ,31,444,2017
Hudson,NJ,39.3,484,2017
Hunterdon,NJ,50.7,505,2017
Mercer,NJ,41.5,491,2017
Middlesex,NJ,42,492,2017
Monmouth,NJ,44,495,2017
Morris,NJ,52.6,506,2017
Ocean,NJ,28.4,421,2017
Passaic,NJ,27,408,2017
Salem,NJ,21,312,2017
Somerset,NJ,53.1,507,2017
Sussex,NJ,34.4,466,2017
Union,NJ,34.1,465,2017
Warren,NJ,31.7,449,2017
Bernalillo,NM,33.4,460,2017
Catron,NM,25.8,393,2017
Chaves,NM,19,255,2017
Cibola,NM,12.4,60,2017
Colfax,NM,20.5,299,2017
Curry,NM,19.9,282,2017
De Baca,NM,10.4,21,2017
Dona Ana,NM,27.4,412,2017
Eddy,NM,16.2,174,2017
Grant,NM,27,408,2017
Guadalupe,NM,13.1,80,2017
Harding,NM,24,371,2017
Hidalgo,NM,14.4,116,2017
Lea,NM,13.1,80,2017
Lincoln,NM,29.6,430,2017
Los Alamos,NM,65.5,511,2017
Luna,NM,14.1,107,2017
McKinley,NM,10.8,27,2017
Mora,NM,12.7,69,2017
Otero,NM,18.3,234,2017
Quay,NM,15.4,147,2017
Rio Arriba,NM,18.5,240,2017
Roosevelt,NM,24.5,378,2017
Sandoval,NM,30.1,435,2017
San Juan,NM,14.6,123,2017
San Miguel,NM,19.6,273,2017
Santa Fe,NM,41.4,490,2017
Sierra,NM,19.2,262,2017
Socorro,NM,19.5,270,2017
Taos,NM,27.7,415,2017
Torrance,NM,17.7,216,2017
Union,NM,15.9,164,2017
Valencia,NM,16.3,177,2017
Albany,NY,40.5,488,2017
Allegany,NY,19.8,280,2017
Bronx,NY,19.4,267,2017
Broome,NY,28,417,2017
Cattaraugus,NY,18.9,252,2017
Cayuga,NY,22.4,340,2017
Chautauqua,NY,21.2,317,2017
Chemung,NY,25.1,384,2017
Chenango,NY,18.6,243,2017
Clinton,NY,21.9,329,2017
Columbia,NY,30.1,435,2017
Cortland,NY,26,395,2017
Delaware,NY,21.6,324,2017
Dutchess,NY,34.6,467,2017
Erie,NY,32.9,458,2017
Essex,NY,26.7,404,2017
Franklin,NY,18.7,246,2017
Fulton,NY,17.7,216,2017
Genesee,NY,21.4,319,2017
Greene,NY,22,331,2017
Hamilton,NY,20,283,2017
Herkimer,NY,20.7,305,2017
Jefferson,NY,21.4,319,2017
Kings,NY,35.2,471,2017
Lewis,NY,16.3,177,2017
Livingston,NY,23.7,366,2017
Madison,NY,27,408,2017
Monroe,NY,37.1,477,2017
Montgomery,NY,17,196,2017
Nassau,NY,44.4,496,2017
New York,NY,60.7,510,2017
Niagara,NY,23.5,362,2017
Oneida,NY,23.9,370,2017
Onondaga,NY,35,470,2017
Ontario,NY,33.7,462,2017
Orange,NY,29.5,429,2017
Orleans,NY,15.9,164,2017
Oswego,NY,18.3,234,2017
Otsego,NY,29.6,430,2017
Putnam,NY,38.5,482,2017
Queens,NY,30.8,442,2017
Rensselaer,NY,29.8,432,2017
Richmond,NY,32.1,452,2017
Rockland,NY,40.4,488,2017
St. Lawrence,NY,23.1,355,2017
Saratoga,NY,40.4,488,2017
Schenectady,NY,30.8,442,2017
Schoharie,NY,21.6,324,2017
Schuyler,NY,22.1,334,2017
Seneca,NY,20.5,299,2017
Steuben,NY,22.6,344,2017
Suffolk,NY,35,470,2017
Sullivan,NY,23.4,360,2017
Tioga,NY,24.7,380,2017
Tompkins,NY,52.6,506,2017
Ulster,NY,31.4,447,2017
Warren,NY,29.3,427,2017
Washington,NY,19.8,280,2017
Wayne,NY,21.7,326,2017
Westchester,NY,47.7,501,2017
Wyoming,NY,15.4,147,2017
Yates,NY,23.9,370,2017
Alamance,NC,22.9,352,2017
Alexander,NC,13.9,101,2017
Alleghany,NC,18.7,246,2017
Anson,NC,9.2,11,2017
Ashe,NC,19.5,270,2017
Avery,NC,20.2,290,2017
Beaufort,NC,19.6,273,2017
Bertie,NC,12.3,57,2017
Bladen,NC,14.5,120,2017
Brunswick,NC,28,417,2017
Buncombe,NC,38.5,482,2017
Burke,NC,16.7,186,2017
Cabarrus,NC,30,434,2017
Caldwell,NC,14.8,128,2017
Camden,NC,18.1,229,2017
Carteret,NC,26.7,404,2017
Caswell,NC,13.7,96,2017
Catawba,NC,21.5,322,2017
Chatham,NC,40.1,486,2017
Cherokee,NC,19.2,262,2017
Chowan,NC,19,255,2017
Clay,NC,23.1,355,2017
Cleveland,NC,16.5,181,2017
Columbus,NC,12.5,64,2017
Craven,NC,24.3,375,2017
Cumberland,NC,24.3,375,2017
Currituck,NC,22.9,352,2017
Dare,NC,29.8,432,2017
Davidson,NC,18.1,229,2017
Davie,NC,23,354,2017
Duplin,NC,10.8,27,2017
Durham,NC,47.3,501,2017
Edgecombe,NC,11.6,42,2017
Forsyth,NC,33.8,463,2017
Franklin,NC,21,312,2017
Gaston,NC,20.5,299,2017
Gates,NC,15.7,156,2017
Graham,NC,14.2,109,2017
Granville,NC,21,312,2017
Greene,NC,9.8,16,2017
Guilford,NC,34.9,469,2017
Halifax,NC,14,104,2017
Harnett,NC,20.3,294,2017
Haywood,NC,24.3,375,2017
Henderson,NC,31.2,446,2017
Hertford,NC,15.3,144,2017
Hoke,NC,18.3,234,2017
Hyde,NC,7.2,1,2017
Iredell,NC,26.9,407,2017
Jackson,NC,30.5,439,2017
Johnston,NC,21.7,326,2017
Jones,NC,14.2,109,2017
Lee,NC,21.2,317,2017
Lenoir,NC,13.5,89,2017
Lincoln,NC,20.2,290,2017
McDowell,NC,15.9,164,2017
Macon,NC,22.2,336,2017
Madison,NC,25.9,393,2017
Martin,NC,15.8,160,2017
Mecklenburg,NC,44.1,496,2017
Mitchell,NC,18.1,229,2017
Montgomery,NC,14,104,2017
Moore,NC,36,474,2017
Nash,NC,20.3,294,2017
New Hanover,NC,38.9,483,2017
Northampton,NC,12.8,71,2017
Onslow,NC,20.2,290,2017
Orange,NC,57.6,509,2017
Pamlico,NC,19.4,267,2017
Pasquotank,NC,20.4,297,2017
Pender,NC,25.6,390,2017
Perquimans,NC,19.7,275,2017
Person,NC,15.3,144,2017
Pitt,NC,30.9,443,2017
Polk,NC,31.9,451,2017
Randolph,NC,15.3,144,2017
Richmond,NC,14.3,112,2017
Robeson,NC,12.8,71,2017
Rockingham,NC,14.7,125,2017
Rowan,NC,18.4,236,2017
Rutherford,NC,17.3,205,2017
Sampson,NC,12.5,64,2017
Scotland,NC,15.9,164,2017
Stanly,NC,16.5,181,2017
Stokes,NC,13.9,101,2017
Surry,NC,16.5,181,2017
Swain,NC,15,135,2017
Transylvania,NC,29.9,433,2017
Tyrrell,NC,7.6,2,2017
Union,NC,34,464,2017
Vance,NC,12.1,53,2017
Wake,NC,51,505,2017
Warren,NC,15.8,160,2017
Washington,NC,9.1,10,2017
Watauga,NC,41.7,491,2017
Wayne,NC,19.7,275,2017
Wilkes,NC,15.4,147,2017
Wilson,NC,18.8,249,2017
Yadkin,NC,12,49,2017
Yancey,NC,19.7,275,2017
Adams,ND,27.4,412,2017
Barnes,ND,25.8,393,2017
Benson,ND,15.4,147,2017
Billings,ND,23.1,355,2017
Bottineau,ND,21.9,329,2017
Bowman,ND,24.5,378,2017
Burke,ND,20.1,287,2017
Burleigh,ND,35.1,470,2017
Cass,ND,38.3,481,2017
Cavalier,ND,18.8,249,2017
Dickey,ND,27.6,414,2017
Divide,ND,19.4,267,2017
Dunn,ND,23,354,2017
Eddy,ND,23.3,358,2017
Emmons,ND,15.5,151,2017
Foster,ND,23.7,366,2017
Golden Valley,ND,22,331,2017
Grand Forks,ND,34,464,2017
Grant,ND,18.2,232,2017
Griggs,ND,22.6,344,2017
Hettinger,ND,14.5,120,2017
Kidder,ND,19.2,262,2017
LaMoure,ND,23.2,357,2017
Logan,ND,13.7,96,2017
McHenry,ND,19.6,273,2017
McIntosh,ND,17.2,201,2017
McKenzie,ND,25.3,386,2017
McLean,ND,18.7,246,2017
Mercer,ND,22.7,348,2017
Morton,ND,26.1,396,2017
Mountrail,ND,21.7,326,2017
Nelson,ND,20.5,299,2017
Oliver,ND,19.6,273,2017
Pembina,ND,20.2,290,2017
Pierce,ND,15.8,160,2017
Ramsey,ND,24.7,380,2017
Ransom,ND,19.1,258,2017
Renville,ND,16.2,174,2017
Richland,ND,22.2,336,2017
Rolette,ND,20.7,305,2017
Sargent,ND,18.6,243,2017
Sheridan,ND,14.1,107,2017
Sioux,ND,17.3,205,2017
Slope,ND,26.8,405,2017
Stark,ND,23.8,368,2017
Steele,ND,25.6,390,2017
Stutsman,ND,24,371,2017
Towner,ND,18.1,229,2017
Traill,ND,26.1,396,2017
Walsh,ND,16.8,190,2017
Ward,ND,27.9,416,2017
Wells,ND,22.9,352,2017
Williams,ND,22.6,344,2017
Adams,OH,12.1,53,2017
Allen,OH,17.7,216,2017
Ashland,OH,20.2,290,2017
Ashtabula,OH,13.4,88,2017
Athens,OH,29.6,430,2017
Auglaize,OH,18.5,240,2017
Belmont,OH,16.1,170,2017
Brown,OH,12.8,71,2017
Butler,OH,29.6,430,2017
Carroll,OH,12.3,57,2017
Champaign,OH,16.1,170,2017
Clark,OH,18.6,243,2017
Clermont,OH,28.3,419,2017
Clinton,OH,17.5,211,2017
Columbiana,OH,13.9,101,2017
Coshocton,OH,12.6,67,2017
Crawford,OH,14.7,125,2017
Cuyahoga,OH,31.5,449,2017
Darke,OH,14.2,109,2017
Defiance,OH,16.2,174,2017
Delaware,OH,53.8,508,2017
Erie,OH,22.4,340,2017
Fairfield,OH,26.6,402,2017
Fayette,OH,15.8,160,2017
Franklin,OH,38.7,482,2017
Fulton,OH,17.3,205,2017
Gallia,OH,16.2,174,2017
Geauga,OH,38,480,2017
Greene,OH,38.8,483,2017
Guernsey,OH,13.9,101,2017
Hamilton,OH,36.3,475,2017
Hancock,OH,27.1,409,2017
Hardin,OH,15.5,151,2017
Harrison,OH,10.9,28,2017
Henry,OH,17.4,209,2017
Highland,OH,12.3,57,2017
Hocking,OH,14.1,107,2017
Holmes,OH,8.5,5,2017
Huron,OH,13.7,96,2017
Jackson,OH,15.8,160,2017
Jefferson,OH,14.9,131,2017
Knox,OH,22.7,348,2017
Lake,OH,27.2,410,2017
Lawrence,OH,14.5,120,2017
Licking,OH,24.6,379,2017
Logan,OH,15.1,137,2017
Lorain,OH,23.7,366,2017
Lucas,OH,25.6,390,2017
Madison,OH,16.7,186,2017
Mahoning,OH,23.2,357,2017
Marion,OH,13.5,89,2017
Medina,OH,32.1,452,2017
Meigs,OH,13,78,2017
Mercer,OH,16.6,184,2017
Miami,OH,21,312,2017
Monroe,OH,11.4,39,2017
Montgomery,OH,26.8,405,2017
Morgan,OH,13,78,2017
Morrow,OH,13.6,93,2017
Muskingum,OH,15.7,156,2017
Noble,OH,10.6,24,2017
Ottawa,OH,22.3,338,2017
Paulding,OH,14,104,2017
Perry,OH,11.7,44,2017
Pickaway,OH,17.3,205,2017
Pike,OH,13.3,85,2017
Portage,OH,27.5,413,2017
Preble,OH,14.4,116,2017
Putnam,OH,19,255,2017
Richland,OH,17.2,201,2017
Ross,OH,16,167,2017
Sandusky,OH,15.2,141,2017
Scioto,OH,15.2,141,2017
Seneca,OH,15.3,144,2017
Shelby,OH,17.1,198,2017
Stark,OH,22.8,350,2017
Summit,OH,31.6,449,2017
Trumbull,OH,18.7,246,2017
Tuscarawas,OH,15.1,137,2017
Union,OH,30.8,442,2017
Van Wert,OH,16.4,179,2017
Vinton,OH,10.3,21,2017
Warren,OH,41.9,492,2017
Washington,OH,18.7,246,2017
Wayne,OH,21,312,2017
Williams,OH,14.6,123,2017
Wood,OH,32.2,453,2017
Wyandot,OH,15,135,2017
Adair,OK,13.6,93,2017
Alfalfa,OK,20.9,310,2017
Atoka,OK,14.6,123,2017
Beaver,OK,19.9,282,2017
Beckham,OK,16.7,186,2017
Blaine,OK,17,196,2017
Bryan,OK,22.5,341,2017
Caddo,OK,17,196,2017
Canadian,OK,26.2,397,2017
Carter,OK,20.4,297,2017
Cherokee,OK,24,371,2017
Choctaw,OK,12.5,64,2017
Cimarron,OK,21.2,317,2017
Cleveland,OK,32.1,452,2017
Coal,OK,16.6,184,2017
Comanche,OK,21.9,329,2017
Cotton,OK,15.8,160,2017
Craig,OK,14.7,125,2017
Creek,OK,15.6,152,2017
Custer,OK,26.5,401,2017
Delaware,OK,16.5,181,2017
Dewey,OK,21.8,327,2017
Ellis,OK,21.6,324,2017
Garfield,OK,22.5,341,2017
Garvin,OK,15.5,151,2017
Grady,OK,18.9,252,2017
Grant,OK,25.9,393,2017
Greer,OK,14.3,112,2017
Harmon,OK,22.5,341,2017
Harper,OK,23.8,368,2017
Haskell,OK,12.9,74,2017
Hughes,OK,12.4,60,2017
Jackson,OK,21.1,314,2017
Jefferson,OK,12.5,64,2017
Johnston,OK,16.6,184,2017
Kay,OK,20.1,287,2017
Kingfisher,OK,23.7,366,2017
Kiowa,OK,17.1,198,2017
Latimer,OK,16.3,177,2017
Le Flore,OK,14.9,131,2017
Lincoln,OK,14.3,112,2017
Logan,OK,28,417,2017
Love,OK,14.8,128,2017
McClain,OK,24.1,373,2017
McCurtain,OK,13.5,89,2017
McIntosh,OK,13.6,93,2017
Major,OK,16.7,186,2017
Marshall,OK,14.6,123,2017
Mayes,OK,15.4,147,2017
Murray,OK,19.8,280,2017
Muskogee,OK,18.9,252,2017
Noble,OK,23.9,370,2017
Nowata,OK,11.5,40,2017
Okfuskee,OK,12.1,53,2017
Oklahoma,OK,31.2,446,2017
Okmulgee,OK,14.6,123,2017
Osage,OK,18,224,2017
Ottawa,OK,14,104,2017
Pawnee,OK,15.7,156,2017
Payne,OK,36.8,476,2017
Pittsburg,OK,16.3,177,2017
Pontotoc,OK,28.1,418,2017
Pottawatomie,OK,18,224,2017
Pushmataha,OK,15.2,141,2017
Roger Mills,OK,20.8,307,2017
Rogers,OK,23.5,362,2017
Seminole,OK,13.9,101,2017
Sequoyah,OK,13.8,99,2017
Stephens,OK,17.4,209,2017
Texas,OK,20.8,307,2017
Tillman,OK,15.2,141,2017
Tulsa,OK,30.9,443,2017
Wagoner,OK,22.7,348,2017
Washington,OK,27,408,2017
Washita,OK,21.5,322,2017
Woods,OK,31.2,446,2017
Woodward,OK,19.9,282,2017
Baker,OR,22.6,344,2017
Benton,OR,53.8,508,2017
Clackamas,OR,35.4,472,2017
Clatsop,OR,24.5,378,2017
Columbia,OR,18.6,243,2017
Coos,OR,18.6,243,2017
Crook,OR,17.9,222,2017
Curry,OR,23.5,362,2017
Deschutes,OR,33.7,462,2017
Douglas,OR,17,196,2017
Gilliam,OR,19.2,262,2017
Grant,OR,20.5,299,2017
Harney,OR,19.2,262,2017
Hood River,OR,30.2,436,2017
Jackson,OR,26.8,405,2017
Jefferson,OR,16.9,192,2017
Josephine,OR,17.6,214,2017
Klamath,OR,18.9,252,2017
Lake,OR,14.8,128,2017
Lane,OR,29.6,430,2017
Lincoln,OR,24.1,373,2017
Linn,OR,18.6,243,2017
Malheur,OR,13.2,83,2017
Marion,OR,22.6,344,2017
Morrow,OR,9.8,16,2017
Multnomah,OR,43.8,495,2017
Polk,OR,30.6,440,2017
Sherman,OR,17.6,214,2017
Tillamook,OR,20.7,305,2017
Umatilla,OR,15.9,164,2017
Union,OR,24,371,2017
Wallowa,OR,25.8,393,2017
Wasco,OR,19.8,280,2017
Washington,OR,42.4,493,2017
Wheeler,OR,15.8,160,2017
Yamhill,OR,25.4,387,2017
Adams,PA,22.1,334,2017
Allegheny,PA,40,486,2017
Armstrong,PA,15.2,141,2017
Beaver,PA,24,371,2017
Bedford,PA,13.8,99,2017
Berks,PA,23.9,370,2017
Blair,PA,20.3,294,2017
Bradford,PA,18,224,2017
Bucks,PA,39.4,484,2017
Butler,PA,34.6,467,2017
Cambria,PA,20.9,310,2017
Cameron,PA,15.9,164,2017
Carbon,PA,16,167,2017
Centre,PA,43.7,495,2017
Chester,PA,51,505,2017
Clarion,PA,21.8,327,2017
Clearfield,PA,14.1,107,2017
Clinton,PA,18,224,2017
Columbia,PA,21.6,324,2017
Crawford,PA,20.4,297,2017
Cumberland,PA,34.7,468,2017
Dauphin,PA,29.8,432,2017
Delaware,PA,37.7,480,2017
Elk,PA,18.5,240,2017
Erie,PA,27.4,412,2017
Fayette,PA,15.4,147,2017
Forest,PA,7,1,2017
Franklin,PA,20.6,301,2017
Fulton,PA,13.5,89,2017
Greene,PA,18,224,2017
Huntingdon,PA,15.3,144,2017
Indiana,PA,22.7,348,2017
Jefferson,PA,15.8,160,2017
Juniata,PA,14,104,2017
Lackawanna,PA,27,408,2017
Lancaster,PA,26.5,401,2017
Lawrence,PA,20.8,307,2017
Lebanon,PA,20.4,297,2017
Lehigh,PA,29.1,426,2017
Luzerne,PA,22.8,350,2017
Lycoming,PA,22.1,334,2017
McKean,PA,17.4,209,2017
Mercer,PA,22.3,338,2017
Mifflin,PA,12.2,55,2017
Monroe,PA,24,371,2017
Montgomery,PA,48.2,502,2017
Montour,PA,30.5,439,2017
Northampton,PA,28.8,424,2017
Northumberland,PA,15.4,147,2017
Perry,PA,16.6,184,2017
Philadelphia,PA,27.1,409,2017
Pike,PA,26.5,401,2017
Potter,PA,15,135,2017
Schuylkill,PA,16,167,2017
Snyder,PA,17.5,211,2017
Somerset,PA,15.7,156,2017
Sullivan,PA,16.5,181,2017
Susquehanna,PA,17.5,211,2017
Tioga,PA,20.2,290,2017
Union,PA,23.8,368,2017
Venango,PA,17.2,201,2017
Warren,PA,18.9,252,2017
Washington,PA,29,426,2017
Wayne,PA,20.4,297,2017
Westmoreland,PA,28,417,2017
Wyoming,PA,18.8,249,2017
York,PA,23.7,366,2017
Bristol,RI,46.8,500,2017
Kent,RI,32.1,452,2017
Newport,RI,46.5,500,2017
Providence,RI,27.8,415,2017
Washington,RI,45,497,2017
Abbeville,SC,14.7,125,2017
Aiken,SC,25.8,393,2017
Allendale,SC,9.4,13,2017
Anderson,SC,20.8,307,2017
Bamberg,SC,19.1,258,2017
Barnwell,SC,11.7,44,2017
Beaufort,SC,39.8,486,2017
Berkeley,SC,23.3,358,2017
Calhoun,SC,18.2,232,2017
Charleston,SC,41.9,492,2017
Cherokee,SC,15,135,2017
Chester,SC,14.3,112,2017
Chesterfield,SC,11.3,35,2017
Clarendon,SC,14.9,131,2017
Colleton,SC,15.4,147,2017
Darlington,SC,17.8,220,2017
Dillon,SC,11.2,34,2017
Dorchester,SC,27.4,412,2017
Edgefield,SC,19.5,270,2017
Fairfield,SC,17.6,214,2017
Florence,SC,22.5,341,2017
Georgetown,SC,27.1,409,2017
Greenville,SC,33.3,460,2017
Greenwood,SC,23.3,358,2017
Hampton,SC,11.7,44,2017
Horry,SC,23,354,2017
Jasper,SC,14.8,128,2017
Kershaw,SC,20.4,297,2017
Lancaster,SC,25.1,384,2017
Laurens,SC,14.6,123,2017
Lee,SC,11.6,42,2017
Lexington,SC,30.1,435,2017
McCormick,SC,19.3,264,2017
Marion,SC,16.4,179,2017
Marlboro,SC,8.9,9,2017
Newberry,SC,17.1,198,2017
Oconee,SC,24.2,374,2017
Orangeburg,SC,20.1,287,2017
Pickens,SC,23.6,364,2017
Richland,SC,37.7,480,2017
Saluda,SC,16.3,177,2017
Spartanburg,SC,23.8,368,2017
Sumter,SC,19.5,270,2017
Union,SC,12.5,64,2017
Williamsburg,SC,12.6,67,2017
York,SC,31.1,445,2017
Aurora,SD,20.2,290,2017
Beadle,SD,19.6,273,2017
Bennett,SD,17.3,205,2017
Bon Homme,SD,19,255,2017
Brookings,SD,40.4,488,2017
Brown,SD,28.8,424,2017
Brule,SD,25.4,387,2017
Buffalo,SD,8.9,9,2017
Butte,SD,20.8,307,2017
Campbell,SD,23.6,364,2017
Charles Mix,SD,17.2,201,2017
Clark,SD,18,224,2017
Clay,SD,49.3,503,2017
Codington,SD,21.6,324,2017
Corson,SD,17.7,216,2017
Custer,SD,24.5,378,2017
Davison,SD,24,371,2017
Day,SD,18.6,243,2017
Deuel,SD,20.1,287,2017
Dewey,SD,14.6,123,2017
Douglas,SD,18.9,252,2017
Edmunds,SD,25,383,2017
Fall River,SD,23,354,2017
Faulk,SD,26.7,404,2017
Grant,SD,14.9,131,2017
Gregory,SD,21.1,314,2017
Haakon,SD,17.8,220,2017
Hamlin,SD,21.6,324,2017
Hand,SD,24.6,379,2017
Hanson,SD,21.8,327,2017
Harding,SD,30.8,442,2017
Hughes,SD,34.4,466,2017
Hutchinson,SD,23.7,366,2017
Hyde,SD,19.6,273,2017
Jackson,SD,21.8,327,2017
Jerauld,SD,19.3,264,2017
Jones,SD,15.9,164,2017
Kingsbury,SD,22.2,336,2017
Lake,SD,31.7,449,2017
Lawrence,SD,30.9,443,2017
Lincoln,SD,41,490,2017
Lyman,SD,17.9,222,2017
McCook,SD,21.5,322,2017
McPherson,SD,15.3,144,2017
Marshall,SD,23.6,364,2017
Meade,SD,24.7,380,2017
Mellette,SD,15.2,141,2017
Miner,SD,20.1,287,2017
Minnehaha,SD,30.9,443,2017
Moody,SD,23.9,370,2017
Oglala Lakota,SD,12.4,60,2017
Pennington,SD,29.6,430,2017
Perkins,SD,19.4,267,2017
Potter,SD,22.2,336,2017
Roberts,SD,17.5,211,2017
Sanborn,SD,18.5,240,2017
Spink,SD,21.9,329,2017
Stanley,SD,27.9,416,2017
Sully,SD,24.9,382,2017
Todd,SD,16.2,174,2017
Tripp,SD,22.1,334,2017
Turner,SD,22.6,344,2017
Union,SD,30.6,440,2017
Walworth,SD,22.3,338,2017
Yankton,SD,27.5,413,2017
Ziebach,SD,14.9,131,2017
Anderson,TN,23.8,368,2017
Bedford,TN,15.7,156,2017
Benton,TN,12.8,71,2017
Bledsoe,TN,12.4,60,2017
Blount,TN,23.4,360,2017
Bradley,TN,21.8,327,2017
Campbell,TN,11.8,46,2017
Cannon,TN,12.2,55,2017
Carroll,TN,15.8,160,2017
Carter,TN,15.5,151,2017
Cheatham,TN,19.4,267,2017
Chester,TN,16.5,181,2017
Claiborne,TN,13,78,2017
Clay,TN,12.8,71,2017
Cocke,TN,11.4,39,2017
Coffee,TN,18.9,252,2017
Crockett,TN,13,78,2017
Cumberland,TN,18.6,243,2017
Davidson,TN,39.1,484,2017
Decatur,TN,11.5,40,2017
DeKalb,TN,13.6,93,2017
Dickson,TN,14.7,125,2017
Dyer,TN,18.1,229,2017
Fayette,TN,22.4,340,2017
Fentress,TN,11.7,44,2017
Franklin,TN,20.6,301,2017
Gibson,TN,17.8,220,2017
Giles,TN,14.8,128,2017
Grainger,TN,11.1,32,2017
Greene,TN,15,135,2017
Grundy,TN,11,30,2017
Hamblen,TN,16.4,179,2017
Hamilton,TN,30.5,439,2017
Hancock,TN,10.2,19,2017
Hardeman,TN,10.9,28,2017
Hardin,TN,12.9,74,2017
Hawkins,TN,13.2,83,2017
Haywood,TN,12.4,60,2017
Henderson,TN,14.4,116,2017
Henry,TN,15.9,164,2017
Hickman,TN,11,30,2017
Houston,TN,10.7,25,2017
Humphreys,TN,12.5,64,2017
Jackson,TN,8.1,4,2017
Jefferson,TN,16.2,174,2017
Johnson,TN,10.9,28,2017
Knox,TN,36.5,475,2017
Lake,TN,9.4,13,2017
