county,state,medianAge,medianAgeBucket,year
Davis,IA,37.5,115,2017
Decatur,IA,36.5,89,2017
Delaware,IA,43.4,358,2017
Des Moines,IA,42.5,323,2017
Dickinson,IA,48.7,472,2017
Dubuque,IA,38.6,151,2017
Emmet,IA,42.5,323,2017
Fayette,IA,43.7,371,2017
Floyd,IA,44.6,401,2017
Franklin,IA,42.4,318,2017
Fremont,IA,46.0,432,2017
Greene,IA,45.7,422,2017
Grundy,IA,42.4,318,2017
Guthrie,IA,45.7,422,2017
Hamilton,IA,42.6,327,2017
Hancock,IA,44.5,396,2017
Hardin,IA,44.4,393,2017
Harrison,IA,44.0,379,2017
Henry,IA,40.4,221,2017
Howard,IA,41.8,290,2017
Humboldt,IA,43.0,343,2017
Ida,IA,44.7,403,2017
Iowa,IA,41.8,290,2017
Jackson,IA,44.6,401,2017
Jasper,IA,42.6,327,2017
Jefferson,IA,40.9,248,2017
Johnson,IA,29.9,10,2017
Jones,IA,43.6,367,2017
Keokuk,IA,44.0,379,2017
Kossuth,IA,45.8,425,2017
Lee,IA,43.3,354,2017
Linn,IA,37.4,112,2017
Louisa,IA,41.0,254,2017
Lucas,IA,44.8,406,2017
Lyon,IA,38.0,131,2017
Madison,IA,40.8,243,2017
Mahaska,IA,39.7,191,2017
Marion,IA,39.5,183,2017
Marshall,IA,38.5,149,2017
Mills,IA,42.1,304,2017
Mitchell,IA,43.7,371,2017
Monona,IA,46.7,445,2017
Monroe,IA,42.2,310,2017
Montgomery,IA,44.5,396,2017
Muscatine,IA,38.1,135,2017
O'Brien,IA,43.3,354,2017
Osceola,IA,44.0,379,2017
Page,IA,44.4,393,2017
Palo Alto,IA,42.3,314,2017
Plymouth,IA,40.5,227,2017
Pocahontas,IA,47.2,452,2017
Polk,IA,35.2,62,2017
Pottawattamie,IA,39.6,188,2017
Poweshiek,IA,40.7,239,2017
Ringgold,IA,45.0,411,2017
Sac,IA,45.9,428,2017
Scott,IA,38.1,135,2017
Shelby,IA,46.9,448,2017
Sioux,IA,33.3,35,2017
Story,IA,25.9,2,2017
Tama,IA,43.2,350,2017
Taylor,IA,43.3,354,2017
Union,IA,40.1,208,2017
Van Buren,IA,44.0,379,2017
Wapello,IA,39.5,183,2017
Warren,IA,38.2,139,2017
Washington,IA,40.8,243,2017
Wayne,IA,43.3,354,2017
Webster,IA,39.6,188,2017
Winnebago,IA,42.5,323,2017
Winneshiek,IA,41.0,254,2017
Woodbury,IA,35.6,68,2017
Worth,IA,44.4,393,2017
Wright,IA,44.3,389,2017
Allen,KS,41.6,279,2017
Anderson,KS,42.2,310,2017
Atchison,KS,35.9,76,2017
Barber,KS,43.4,358,2017
Barton,KS,39.6,188,2017
Bourbon,KS,39.3,175,2017
Brown,KS,42.2,310,2017
Butler,KS,38.1,135,2017
Chase,KS,45.0,411,2017
Chautauqua,KS,48.7,472,2017
Cherokee,KS,41.4,272,2017
Cheyenne,KS,47.8,461,2017
Clark,KS,44.2,386,2017
Clay,KS,43.0,343,2017
Cloud,KS,41.8,290,2017
Coffey,KS,44.0,379,2017
Comanche,KS,49.5,480,2017
Cowley,KS,38.2,139,2017
Crawford,KS,32.5,27,2017
Decatur,KS,51.3,493,2017
Dickinson,KS,41.2,263,2017
Doniphan,KS,39.4,179,2017
Douglas,KS,29.2,8,2017
Edwards,KS,44.8,406,2017
Elk,KS,50.8,490,2017
Ellis,KS,32.0,25,2017
Ellsworth,KS,43.7,371,2017
Finney,KS,30.6,14,2017
Ford,KS,31.1,18,2017
Franklin,KS,40.0,203,2017
Geary,KS,26.4,3,2017
Gove,KS,48.5,468,2017
Graham,KS,50.8,490,2017
Grant,KS,32.6,29,2017
Gray,KS,35.9,76,2017
Greeley,KS,48.7,472,2017
Greenwood,KS,48.6,471,2017
Hamilton,KS,33.4,36,2017
Harper,KS,42.5,323,2017
Harvey,KS,39.2,172,2017
Haskell,KS,36.1,81,2017
Hodgeman,KS,46.8,446,2017
Jackson,KS,41.4,272,2017
Jefferson,KS,44.0,379,2017
Jewell,KS,51.9,497,2017
Johnson,KS,37.3,110,2017
Kearny,KS,34.8,53,2017
Kingman,KS,45.5,419,2017
Kiowa,KS,40.8,243,2017
Labette,KS,41.0,254,2017
Lane,KS,41.5,276,2017
Leavenworth,KS,37.3,110,2017
Lincoln,KS,46.6,442,2017
Linn,KS,43.6,367,2017
Logan,KS,40.4,221,2017
Lyon,KS,32.9,31,2017
McPherson,KS,40.8,243,2017
Marion,KS,45.0,411,2017
Marshall,KS,44.0,379,2017
Meade,KS,37.7,120,2017
Miami,KS,41.7,284,2017
Mitchell,KS,43.7,371,2017
Montgomery,KS,40.3,217,2017
Morris,KS,47.9,462,2017
Morton,KS,39.5,183,2017
Nemaha,KS,40.4,221,2017
Neosho,KS,39.7,191,2017
Ness,KS,47.2,452,2017
Norton,KS,43.5,363,2017
Osage,KS,43.4,358,2017
Osborne,KS,47.4,455,2017
Ottawa,KS,42.4,318,2017
Pawnee,KS,44.5,396,2017
Phillips,KS,44.3,389,2017
Pottawatomie,KS,35.2,62,2017
Pratt,KS,39.2,172,2017
Rawlins,KS,50.3,487,2017
Reno,KS,40.1,208,2017
Republic,KS,50.9,491,2017
Rice,KS,38.5,149,2017
Riley,KS,24.9,1,2017
Rooks,KS,43.6,367,2017
Rush,KS,47.9,462,2017
Russell,KS,48.7,472,2017
Saline,KS,37.9,127,2017
Scott,KS,40.5,227,2017
Sedgwick,KS,35.0,57,2017
Seward,KS,29.5,9,2017
Shawnee,KS,38.9,161,2017
Sheridan,KS,44.7,403,2017
Sherman,KS,38.5,149,2017
Smith,KS,51.6,494,2017
Stafford,KS,42.7,332,2017
Stanton,KS,39.3,175,2017
Stevens,KS,35.1,59,2017
Sumner,KS,40.7,239,2017
Thomas,KS,36.3,85,2017
Trego,KS,49.4,479,2017
Wabaunsee,KS,43.4,358,2017
Wallace,KS,40.6,233,2017
Washington,KS,46.2,435,2017
Wichita,KS,41.2,263,2017
Wilson,KS,44.0,379,2017
Woodson,KS,48.6,471,2017
Wyandotte,KS,33.7,39,2017
Adair,KY,40.8,243,2017
Allen,KY,40.6,233,2017
Anderson,KY,40.5,227,2017
Ballard,KY,43.3,354,2017
Barren,KY,40.3,217,2017
Bath,KY,39.9,201,2017
Bell,KY,41.6,279,2017
Boone,KY,37.1,103,2017
Bourbon,KY,42.1,304,2017
Boyd,KY,41.9,295,2017
Boyle,KY,40.2,212,2017
Bracken,KY,40.7,239,2017
Breathitt,KY,41.2,263,2017
Breckinridge,KY,43.3,354,2017
Bullitt,KY,39.8,196,2017
Butler,KY,41.2,263,2017
Caldwell,KY,42.6,327,2017
Calloway,KY,34.7,52,2017
Campbell,KY,38.0,131,2017
Carlisle,KY,42.2,310,2017
Carroll,KY,37.2,106,2017
Carter,KY,41.1,258,2017
Casey,KY,43.1,346,2017
Christian,KY,28.4,7,2017
Clark,KY,42.3,314,2017
Clay,KY,39.2,172,2017
Clinton,KY,41.7,284,2017
Crittenden,KY,43.2,350,2017
Cumberland,KY,45.1,412,2017
Daviess,KY,39.0,165,2017
Edmonson,KY,43.1,346,2017
Elliott,KY,42.0,300,2017
Estill,KY,42.6,327,2017
Fayette,KY,34.3,47,2017
Fleming,KY,40.9,248,2017
Floyd,KY,41.4,272,2017
Franklin,KY,40.7,239,2017
Fulton,KY,43.1,346,2017
Gallatin,KY,39.0,165,2017
Garrard,KY,42.4,318,2017
Grant,KY,36.5,89,2017
Graves,KY,40.3,217,2017
Grayson,KY,40.2,212,2017
Green,KY,44.4,393,2017
Greenup,KY,43.3,354,2017
Hancock,KY,40.2,212,2017
Hardin,KY,36.1,81,2017
Harlan,KY,41.4,272,2017
Harrison,KY,41.8,290,2017
Hart,KY,40.6,233,2017
Henderson,KY,40.4,221,2017
Henry,KY,41.3,267,2017
Hickman,KY,48.3,466,2017
Hopkins,KY,41.3,267,2017
Jackson,KY,41.0,254,2017
Jefferson,KY,38.0,131,2017
Jessamine,KY,37.4,112,2017
Johnson,KY,41.9,295,2017
Kenton,KY,36.9,98,2017
Knott,KY,41.4,272,2017
Knox,KY,39.7,191,2017
Larue,KY,40.8,243,2017
Laurel,KY,39.6,188,2017
Lawrence,KY,40.9,248,2017
Lee,KY,44.2,386,2017
Leslie,KY,41.9,295,2017
Letcher,KY,41.8,290,2017
Lewis,KY,42.1,304,2017
Lincoln,KY,40.6,233,2017
Livingston,KY,45.8,425,2017
Logan,KY,40.7,239,2017
Lyon,KY,49.2,477,2017
McCracken,KY,42.1,304,2017
McCreary,KY,39.2,172,2017
McLean,KY,41.5,276,2017
Madison,KY,34.0,43,2017
Magoffin,KY,42.0,300,2017
Marion,KY,39.7,191,2017
Marshall,KY,44.8,406,2017
Martin,KY,39.0,165,2017
Mason,KY,40.7,239,2017
Meade,KY,37.8,123,2017
Menifee,KY,46.2,435,2017
Mercer,KY,42.8,336,2017
Metcalfe,KY,43.1,346,2017
Monroe,KY,41.8,290,2017
Montgomery,KY,39.0,165,2017
Morgan,KY,41.3,267,2017
Muhlenberg,KY,42.0,300,2017
Nelson,KY,38.9,161,2017
Nicholas,KY,41.6,279,2017
Ohio,KY,40.7,239,2017
Oldham,KY,39.0,165,2017
Owen,KY,42.2,310,2017
Owsley,KY,41.8,290,2017
Pendleton,KY,41.2,263,2017
Perry,KY,41.2,263,2017
Pike,KY,41.9,295,2017
Powell,KY,39.0,165,2017
Pulaski,KY,42.0,300,2017
Robertson,KY,47.1,451,2017
Rockcastle,KY,42.2,310,2017
Rowan,KY,30.7,15,2017
Russell,KY,43.4,358,2017
Scott,KY,36.2,84,2017
Shelby,KY,38.8,158,2017
Simpson,KY,39.8,196,2017
Spencer,KY,40.7,239,2017
Taylor,KY,38.4,146,2017
Todd,KY,36.8,96,2017
Trigg,KY,45.5,419,2017
Trimble,KY,41.9,295,2017
Union,KY,37.5,115,2017
Warren,KY,32.7,29,2017
Washington,KY,41.2,263,2017
Wayne,KY,42.0,300,2017
Webster,KY,41.0,254,2017
Whitley,KY,37.0,101,2017
Wolfe,KY,41.8,290,2017
Woodford,KY,42.3,314,2017
Acadia,LA,35.8,73,2017
Allen,LA,38.2,139,2017
Ascension,LA,35.3,62,2017
Assumption,LA,39.5,183,2017
Avoyelles,LA,38.1,135,2017
Beauregard,LA,37.5,115,2017
Bienville,LA,42.3,314,2017
Bossier,LA,34.9,55,2017
Caddo,LA,37.1,103,2017
Calcasieu,LA,36.1,81,2017
Caldwell,LA,39.9,201,2017
Cameron,LA,43.2,350,2017
Catahoula,LA,38.0,131,2017
Claiborne,LA,42.2,310,2017
Concordia,LA,37.7,120,2017
De Soto,LA,39.4,179,2017
East Baton Rouge,LA,33.4,36,2017
East Carroll,LA,33.8,40,2017
East Feliciana,LA,42.4,318,2017
Evangeline,LA,35.4,65,2017
Franklin,LA,38.0,131,2017
Grant,LA,37.7,120,2017
Iberia,LA,36.0,79,2017
Iberville,LA,38.4,146,2017
Jackson,LA,40.5,227,2017
Jefferson,LA,39.0,165,2017
Jefferson Davis,LA,38.1,135,2017
Lafayette,LA,34.5,49,2017
Lafourche,LA,37.1,103,2017
LaSalle,LA,38.2,139,2017
Lincoln,LA,27.6,4,2017
Livingston,LA,35.9,76,2017
Madison,LA,35.1,59,2017
Morehouse,LA,39.6,188,2017
Natchitoches,LA,33.6,38,2017
Orleans,LA,35.9,76,2017
Ouachita,LA,35.1,59,2017
Plaquemines,LA,35.9,76,2017
Pointe Coupee,LA,42.7,332,2017
Rapides,LA,37.3,110,2017
Red River,LA,39.9,201,2017
Richland,LA,38.2,139,2017
Sabine,LA,41.3,267,2017
St. Bernard,LA,33.6,38,2017
St. Charles,LA,37.2,106,2017
St. Helena,LA,38.3,144,2017
St. James,LA,38.9,161,2017
St. John the Baptist,LA,36.5,89,2017
St. Landry,LA,36.2,84,2017
St. Martin,LA,37.1,103,2017
St. Mary,LA,38.0,131,2017
St. Tammany,LA,39.8,196,2017
Tangipahoa,LA,34.9,55,2017
Tensas,LA,44.0,379,2017
Terrebonne,LA,35.5,66,2017
Union,LA,41.7,284,2017
Vermilion,LA,36.9,98,2017
Vernon,LA,30.1,11,2017
Washington,LA,39.9,201,2017
Webster,LA,40.6,233,2017
West Baton Rouge,LA,35.6,68,2017
West Carroll,LA,41.0,254,2017
West Feliciana,LA,40.5,227,2017
Winn,LA,40.9,248,2017
Androscoggin,ME,40.7,239,2017
Aroostook,ME,47.2,452,2017
Cumberland,ME,42.1,304,2017
Franklin,ME,45.4,417,2017
Hancock,ME,48.1,465,2017
Kennebec,ME,44.2,386,2017
Knox,ME,47.8,461,2017
Lincoln,ME,50.5,488,2017
Oxford,ME,46.3,437,2017
Penobscot,ME,41.8,290,2017
Piscataquis,ME,50.7,489,2017
Sagadahoc,ME,45.9,428,2017
Somerset,ME,45.8,425,2017
Waldo,ME,45.7,422,2017
Washington,ME,47.6,458,2017
York,ME,44.7,403,2017
Allegany,MD,41.5,276,2017
Anne Arundel,MD,38.5,149,2017
Baltimore,MD,39.2,172,2017
Calvert,MD,40.8,243,2017
Caroline,MD,40.1,208,2017
Carroll,MD,42.4,318,2017
Cecil,MD,40.3,217,2017
Charles,MD,38.1,135,2017
Dorchester,MD,44.4,393,2017
Frederick,MD,39.3,175,2017
Garrett,MD,45.4,417,2017
Harford,MD,40.6,233,2017
Howard,MD,38.7,155,2017
Kent,MD,46.9,448,2017
Montgomery,MD,38.8,158,2017
Prince George's,MD,36.5,89,2017
Queen Anne's,MD,44.1,383,2017
St. Mary's,MD,36.5,89,2017
Somerset,MD,37.0,101,2017
Talbot,MD,49.7,482,2017
Washington,MD,40.6,233,2017
Wicomico,MD,35.8,73,2017
Worcester,MD,49.7,482,2017
Baltimore City,MD,35.0,57,2017
Barnstable,MA,52.4,500,2017
Berkshire,MA,46.5,441,2017
Bristol,MA,40.9,248,2017
Dukes,MA,45.9,428,2017
Essex,MA,40.8,243,2017
Franklin,MA,45.9,428,2017
Hampden,MA,38.7,155,2017
Hampshire,MA,36.1,81,2017
Middlesex,MA,38.5,149,2017
Nantucket,MA,39.8,196,2017
Norfolk,MA,41.0,254,2017
Plymouth,MA,42.6,327,2017
Suffolk,MA,32.6,29,2017
Worcester,MA,40.1,208,2017
Alcona,MI,57.9,510,2017
Alger,MI,49.3,478,2017
Allegan,MI,39.7,191,2017
Alpena,MI,47.6,458,2017
Antrim,MI,50.4,487,2017
Arenac,MI,49.3,478,2017
Baraga,MI,43.4,358,2017
Barry,MI,42.7,332,2017
Bay,MI,42.9,338,2017
Benzie,MI,48.9,474,2017
Berrien,MI,42.0,300,2017
Branch,MI,41.2,263,2017
Calhoun,MI,39.9,201,2017
Cass,MI,44.7,403,2017
Charlevoix,MI,47.7,460,2017
Cheboygan,MI,50.1,485,2017
Chippewa,MI,39.7,191,2017
Clare,MI,46.9,448,2017
Clinton,MI,40.4,221,2017
Crawford,MI,50.0,485,2017
Delta,MI,46.9,448,2017
Dickinson,MI,46.4,439,2017
Eaton,MI,40.9,248,2017
Emmet,MI,45.0,411,2017
Genesee,MI,40.1,208,2017
Gladwin,MI,49.5,480,2017
Gogebic,MI,48.7,472,2017
Grand Traverse,MI,42.8,336,2017
Gratiot,MI,39.0,165,2017
Hillsdale,MI,42.0,300,2017
Houghton,MI,32.9,31,2017
Huron,MI,48.5,468,2017
Ingham,MI,31.7,23,2017
Ionia,MI,38.7,155,2017
Iosco,MI,52.6,501,2017
Iron,MI,53.8,506,2017
Isabella,MI,27.4,4,2017
Jackson,MI,41.0,254,2017
Kalamazoo,MI,34.1,44,2017
Kalkaska,MI,44.6,401,2017
Kent,MI,35.0,57,2017
Keweenaw,MI,55.1,507,2017
Lake,MI,52.1,499,2017
Lapeer,MI,43.6,367,2017
Leelanau,MI,53.3,504,2017
Lenawee,MI,41.6,279,2017
Livingston,MI,42.9,338,2017
Luce,MI,44.2,386,2017
Mackinac,MI,51.8,496,2017
Macomb,MI,41.0,254,2017
Manistee,MI,48.7,472,2017
Marquette,MI,39.1,168,2017
Mason,MI,46.0,432,2017
Mecosta,MI,36.4,87,2017
Menominee,MI,48.0,463,2017
Midland,MI,41.5,276,2017
Missaukee,MI,43.4,358,2017
Monroe,MI,42.2,310,2017
Montcalm,MI,40.5,227,2017
Montmorency,MI,55.3,508,2017
Muskegon,MI,39.1,168,2017
Newaygo,MI,42.6,327,2017
Oakland,MI,41.0,254,2017
Oceana,MI,42.7,332,2017
Ogemaw,MI,49.7,482,2017
Ontonagon,MI,57.1,509,2017
Osceola,MI,43.5,363,2017
Oscoda,MI,51.8,496,2017
Otsego,MI,44.9,408,2017
Ottawa,MI,34.9,55,2017
Presque Isle,MI,54.3,506,2017
Roscommon,MI,55.3,508,2017
Saginaw,MI,40.8,243,2017
St. Clair,MI,43.2,350,2017
St. Joseph,MI,39.4,179,2017
Sanilac,MI,44.8,406,2017
Schoolcraft,MI,51.1,492,2017
Shiawassee,MI,42.0,300,2017
Tuscola,MI,44.1,383,2017
Van Buren,MI,41.6,279,2017
Washtenaw,MI,33.4,36,2017
Wayne,MI,37.9,127,2017
Wexford,MI,41.9,295,2017
Aitkin,MN,54.5,506,2017
Anoka,MN,38.2,139,2017
Becker,MN,41.8,290,2017
Beltrami,MN,33.4,36,2017
Benton,MN,35.6,68,2017
Big Stone,MN,49.0,475,2017
Blue Earth,MN,30.6,14,2017
Brown,MN,42.5,323,2017
Carlton,MN,40.7,239,2017
Carver,MN,37.2,106,2017
Cass,MN,48.7,472,2017
Chippewa,MN,43.0,343,2017
Chisago,MN,40.9,248,2017
Clay,MN,32.6,29,2017
Clearwater,MN,42.7,332,2017
Cook,MN,52.1,499,2017
Cottonwood,MN,43.3,354,2017
Crow Wing,MN,44.1,383,2017
Dakota,MN,37.7,120,2017
Dodge,MN,38.0,131,2017
Douglas,MN,44.3,389,2017
Faribault,MN,46.8,446,2017
Fillmore,MN,42.5,323,2017
Freeborn,MN,44.3,389,2017
Goodhue,MN,42.9,338,2017
Grant,MN,45.3,415,2017
Hennepin,MN,36.3,85,2017
Houston,MN,45.4,417,2017
Hubbard,MN,48.6,471,2017
Isanti,MN,39.5,183,2017
Itasca,MN,45.9,428,2017
Jackson,MN,44.0,379,2017
Kanabec,MN,44.5,396,2017
Kandiyohi,MN,39.5,183,2017
Kittson,MN,47.9,462,2017
Koochiching,MN,48.6,471,2017
Lac qui Parle,MN,50.0,485,2017
Lake,MN,50.3,487,2017
Lake of the Woods,MN,51.1,492,2017
Le Sueur,MN,41.4,272,2017
Lincoln,MN,45.9,428,2017
Lyon,MN,35.6,68,2017
McLeod,MN,40.4,221,2017
Mahnomen,MN,35.7,70,2017
Marshall,MN,43.4,358,2017
Martin,MN,45.2,414,2017
Meeker,MN,42.2,310,2017
Mille Lacs,MN,40.1,208,2017
Morrison,MN,41.7,284,2017
Mower,MN,39.3,175,2017
Murray,MN,48.1,465,2017
Nicollet,MN,36.3,85,2017
Nobles,MN,36.0,79,2017
Norman,MN,44.3,389,2017
Olmsted,MN,37.1,103,2017
Otter Tail,MN,46.6,442,2017
Pennington,MN,39.5,183,2017
Pine,MN,44.5,396,2017
Pipestone,MN,42.4,318,2017
Polk,MN,38.7,155,2017
Pope,MN,45.9,428,2017
Ramsey,MN,34.8,53,2017
Red Lake,MN,42.2,310,2017
Redwood,MN,43.5,363,2017
Renville,MN,44.4,393,2017
Rice,MN,36.6,92,2017
Rock,MN,40.9,248,2017
Roseau,MN,41.4,272,2017
St. Louis,MN,41.0,254,2017
Scott,MN,36.0,79,2017
Sherburne,MN,35.9,76,2017
Sibley,MN,41.6,279,2017
Stearns,MN,34.1,44,2017
Steele,MN,39.3,175,2017
Stevens,MN,33.1,33,2017
Swift,MN,44.1,383,2017
Todd,MN,43.7,371,2017
Traverse,MN,48.6,471,2017
Wabasha,MN,45.0,411,2017
Wadena,MN,41.7,284,2017
Waseca,MN,39.6,188,2017
Washington,MN,39.2,172,2017
Watonwan,MN,39.9,201,2017
Wilkin,MN,44.3,389,2017
Winona,MN,34.5,49,2017
Wright,MN,36.2,84,2017
Yellow Medicine,MN,42.6,327,2017
Adams,MS,40.3,217,2017
Alcorn,MS,40.1,208,2017
Amite,MS,46.4,439,2017
Attala,MS,39.9,201,2017
Benton,MS,42.0,300,2017
Bolivar,MS,35.0,57,2017
Calhoun,MS,40.5,227,2017
Carroll,MS,46.0,432,2017
Chickasaw,MS,37.0,101,2017
Choctaw,MS,44.3,389,2017
Claiborne,MS,33.8,40,2017
Clarke,MS,41.8,290,2017
Clay,MS,39.4,179,2017
Coahoma,MS,34.0,43,2017
Copiah,MS,38.2,139,2017
Covington,MS,37.5,115,2017
DeSoto,MS,36.6,92,2017
Forrest,MS,32.0,25,2017
Franklin,MS,42.5,323,2017
George,MS,36.5,89,2017
Greene,MS,39.0,165,2017
Grenada,MS,40.3,217,2017
Hancock,MS,43.2,350,2017
Harrison,MS,35.9,76,2017
Hinds,MS,34.2,46,2017
Holmes,MS,34.5,49,2017
Humphreys,MS,36.4,87,2017
Issaquena,MS,38.8,158,2017
Itawamba,MS,39.8,196,2017
Jackson,MS,38.3,144,2017
Jasper,MS,40.8,243,2017
Jefferson,MS,34.9,55,2017
Jefferson Davis,MS,43.6,367,2017
Jones,MS,37.1,103,2017
Kemper,MS,41.7,284,2017
Lafayette,MS,29.3,8,2017
Lamar,MS,34.7,52,2017
Lauderdale,MS,37.7,120,2017
Lawrence,MS,40.4,221,2017
Leake,MS,35.8,73,2017
Lee,MS,37.0,101,2017
Leflore,MS,33.1,33,2017
Lincoln,MS,37.8,123,2017
Lowndes,MS,36.6,92,2017
Madison,MS,37.0,101,2017
Marion,MS,39.9,201,2017
Marshall,MS,39.9,201,2017
Monroe,MS,41.0,254,2017
Montgomery,MS,42.6,327,2017
Neshoba,MS,36.7,94,2017
Newton,MS,37.2,106,2017
Noxubee,MS,36.0,79,2017
Oktibbeha,MS,25.4,2,2017
Panola,MS,37.0,101,2017
Pearl River,MS,41.0,254,2017
Perry,MS,40.7,239,2017
Pike,MS,37.0,101,2017
Pontotoc,MS,36.8,96,2017
Prentiss,MS,39.5,183,2017
Quitman,MS,37.9,127,2017
Rankin,MS,37.2,106,2017
Scott,MS,36.5,89,2017
Sharkey,MS,39.6,188,2017
Simpson,MS,38.9,161,2017
Smith,MS,40.1,208,2017
Stone,MS,37.4,112,2017
Sunflower,MS,34.9,55,2017
Tallahatchie,MS,34.7,52,2017
Tate,MS,37.7,120,2017
Tippah,MS,38.6,151,2017
Tishomingo,MS,42.6,327,2017
Tunica,MS,32.9,31,2017
Union,MS,37.9,127,2017
Walthall,MS,40.3,217,2017
Warren,MS,38.2,139,2017
Washington,MS,36.7,94,2017
Wayne,MS,37.4,112,2017
Webster,MS,39.9,201,2017
Wilkinson,MS,37.3,110,2017
Winston,MS,42.0,300,2017
Yalobusha,MS,41.8,290,2017
Yazoo,MS,35.7,70,2017
Adair,MO,27.3,4,2017
Andrew,MO,42.5,323,2017
Atchison,MO,47.8,461,2017
Audrain,MO,39.6,188,2017
Barry,MO,43.2,350,2017
Barton,MO,40.6,233,2017
Bates,MO,41.6,279,2017
Benton,MO,53.2,504,2017
Bollinger,MO,43.9,375,2017
Boone,MO,30.6,14,2017
Buchanan,MO,37.1,103,2017
Butler,MO,40.3,217,2017
Caldwell,MO,42.9,338,2017
Callaway,MO,38.3,144,2017
Camden,MO,51.0,492,2017
Cape Girardeau,MO,36.3,85,2017
Carroll,MO,42.8,336,2017
Carter,MO,41.3,267,2017
Cass,MO,39.5,183,2017
Cedar,MO,44.0,379,2017
Chariton,MO,45.7,422,2017
Christian,MO,37.6,117,2017
Clark,MO,43.8,373,2017
Clay,MO,36.8,96,2017
Clinton,MO,41.1,258,2017
Cole,MO,38.2,139,2017
Cooper,MO,39.2,172,2017
Crawford,MO,41.6,279,2017
Dade,MO,46.7,445,2017
Dallas,MO,43.5,363,2017
Daviess,MO,41.3,267,2017
DeKalb,MO,40.5,227,2017
Dent,MO,44.1,383,2017
Douglas,MO,47.3,454,2017
Dunklin,MO,39.4,179,2017
Franklin,MO,40.7,239,2017
Gasconade,MO,45.9,428,2017
Gentry,MO,41.3,267,2017
Greene,MO,35.7,70,2017
Grundy,MO,40.9,248,2017
Harrison,MO,42.8,336,2017
Henry,MO,44.0,379,2017
Hickory,MO,54.8,507,2017
Holt,MO,48.4,467,2017
Howard,MO,38.9,161,2017
Howell,MO,40.2,212,2017
Iron,MO,45.3,415,2017
Jackson,MO,36.6,92,2017
Jasper,MO,35.9,76,2017
Jefferson,MO,38.8,158,2017
Johnson,MO,29.9,10,2017
Knox,MO,43.7,371,2017
Laclede,MO,40.1,208,2017
Lafayette,MO,42.2,310,2017
Lawrence,MO,39.7,191,2017
Lewis,MO,40.1,208,2017
Lincoln,MO,37.3,110,2017
Linn,MO,42.5,323,2017
Livingston,MO,40.7,239,2017
McDonald,MO,38.3,144,2017
Macon,MO,43.0,343,2017
Madison,MO,41.7,284,2017
Maries,MO,44.4,393,2017
Marion,MO,39.2,172,2017
Mercer,MO,43.6,367,2017
Miller,MO,41.1,258,2017
Mississippi,MO,39.4,179,2017
Moniteau,MO,38.6,151,2017
Monroe,MO,45.2,414,2017
Montgomery,MO,43.9,375,2017
Morgan,MO,46.4,439,2017
New Madrid,MO,41.3,267,2017
Newton,MO,39.4,179,2017
Nodaway,MO,29.0,8,2017
Oregon,MO,46.3,437,2017
Osage,MO,40.1,208,2017
Ozark,MO,51.1,492,2017
Pemiscot,MO,37.7,120,2017
Perry,MO,40.5,227,2017
Pettis,MO,37.9,127,2017
Phelps,MO,34.8,53,2017
Pike,MO,39.2,172,2017
Platte,MO,38.2,139,2017
Polk,MO,37.5,115,2017
Pulaski,MO,27.6,4,2017
Putnam,MO,46.7,445,2017
Ralls,MO,44.7,403,2017
Randolph,MO,39.2,172,2017
Ray,MO,41.8,290,2017
Reynolds,MO,46.0,432,2017
Ripley,MO,42.5,323,2017
St. Charles,MO,38.0,131,2017
St. Clair,MO,50.0,485,2017
Ste. Genevieve,MO,43.0,343,2017
St. Francois,MO,39.2,172,2017
St. Louis,MO,35.2,62,2017
Saline,MO,37.9,127,2017
Schuyler,MO,40.6,233,2017
Scotland,MO,37.2,106,2017
Scott,MO,40.0,203,2017
Shannon,MO,44.8,406,2017
Shelby,MO,41.9,295,2017
Stoddard,MO,42.1,304,2017
Stone,MO,52.7,501,2017
Sullivan,MO,41.5,276,2017
Taney,MO,41.9,295,2017
Texas,MO,42.3,314,2017
Vernon,MO,40.7,239,2017
Warren,MO,40.9,248,2017
Washington,MO,40.6,233,2017
Wayne,MO,46.9,448,2017
Webster,MO,37.4,112,2017
Worth,MO,47.5,456,2017
Wright,MO,42.0,300,2017
Beaverhead,MT,43.0,343,2017
Big Horn,MT,29.9,10,2017
Blaine,MT,34.0,43,2017
Broadwater,MT,46.3,437,2017
Carbon,MT,50.0,485,2017
Carter,MT,51.6,494,2017
Cascade,MT,38.4,146,2017
Chouteau,MT,40.9,248,2017
Custer,MT,41.0,254,2017
Daniels,MT,45.5,419,2017
Dawson,MT,41.9,295,2017
Deer Lodge,MT,47.4,455,2017
Fallon,MT,38.1,135,2017
Fergus,MT,45.7,422,2017
Flathead,MT,42.3,314,2017
Gallatin,MT,33.4,36,2017
Garfield,MT,43.8,373,2017
Glacier,MT,31.0,18,2017
Golden Valley,MT,54.0,506,2017
Granite,MT,53.1,503,2017
Hill,MT,34.4,48,2017
Jefferson,MT,47.9,462,2017
Judith Basin,MT,51.7,495,2017
Lake,MT,41.8,290,2017
Lewis and Clark,MT,41.1,258,2017
Liberty,MT,48.4,467,2017
Lincoln,MT,52.1,499,2017
McCone,MT,49.1,476,2017
Madison,MT,53.0,503,2017
Meagher,MT,43.9,375,2017
