county,state,percentHighSchool,percentHighSchoolBucket,year
Stillwater,MT,95.3,500,2017
Sweet Grass,MT,94,481,2017
Teton,MT,93,458,2017
Toole,MT,84.4,181,2017
Treasure,MT,93.6,472,2017
Valley,MT,94.1,483,2017
Wheatland,MT,75.1,38,2017
Wibaux,MT,84.2,178,2017
Yellowstone,MT,92.9,456,2017
Adams,NE,90,350,2017
Antelope,NE,90.8,382,2017
Arthur,NE,95.1,497,2017
Banner,NE,95.7,503,2017
Blaine,NE,98.9,511,2017
Boone,NE,93.8,477,2017
Box Butte,NE,91.7,412,2017
Boyd,NE,94.2,484,2017
Brown,NE,92.3,433,2017
Buffalo,NE,93.8,477,2017
Burt,NE,90.9,384,2017
Butler,NE,92,422,2017
Cass,NE,95.2,499,2017
Cedar,NE,93.4,466,2017
Chase,NE,89.1,315,2017
Cherry,NE,92.2,429,2017
Cheyenne,NE,94.9,495,2017
Clay,NE,90.1,354,2017
Colfax,NE,71.2,17,2017
Cuming,NE,87.1,250,2017
Custer,NE,92.5,441,2017
Dakota,NE,73.5,26,2017
Dawes,NE,95.2,499,2017
Dawson,NE,76.4,48,2017
Deuel,NE,90.1,354,2017
Dixon,NE,88.4,289,2017
Dodge,NE,89.2,317,2017
Douglas,NE,89.7,338,2017
Dundy,NE,85.7,213,2017
Fillmore,NE,92.1,427,2017
Franklin,NE,92.1,427,2017
Frontier,NE,96.1,507,2017
Furnas,NE,89,311,2017
Gage,NE,89.9,347,2017
Garden,NE,94.8,493,2017
Garfield,NE,96.1,507,2017
Gosper,NE,94.3,486,2017
Grant,NE,97.1,509,2017
Greeley,NE,93.1,459,2017
Hall,NE,83.9,171,2017
Hamilton,NE,93.6,472,2017
Harlan,NE,91,388,2017
Hayes,NE,88.4,289,2017
Hitchcock,NE,92.8,453,2017
Holt,NE,92.1,427,2017
Hooker,NE,94.6,490,2017
Howard,NE,92.2,429,2017
Jefferson,NE,90.3,361,2017
Johnson,NE,87.7,268,2017
Kearney,NE,94,481,2017
Keith,NE,91.6,408,2017
Keya Paha,NE,92.9,456,2017
Kimball,NE,89.7,338,2017
Knox,NE,91.6,408,2017
Lancaster,NE,93.3,464,2017
Lincoln,NE,93.1,459,2017
Logan,NE,92.5,441,2017
Loup,NE,98.3,511,2017
McPherson,NE,90.1,354,2017
Madison,NE,88.6,296,2017
Merrick,NE,93,458,2017
Morrill,NE,87,247,2017
Nance,NE,90.7,377,2017
Nemaha,NE,93.9,479,2017
Nuckolls,NE,93.1,459,2017
Otoe,NE,91.2,395,2017
Pawnee,NE,90.1,354,2017
Perkins,NE,89.1,315,2017
Phelps,NE,93.4,466,2017
Pierce,NE,94.3,486,2017
Platte,NE,88.8,304,2017
Polk,NE,93.4,466,2017
Red Willow,NE,94.1,483,2017
Richardson,NE,91.5,406,2017
Rock,NE,93.7,474,2017
Saline,NE,84.4,181,2017
Sarpy,NE,95.2,499,2017
Saunders,NE,93.1,459,2017
Scotts Bluff,NE,87.2,251,2017
Seward,NE,93,458,2017
Sheridan,NE,90.7,377,2017
Sherman,NE,92.6,446,2017
Sioux,NE,92.6,446,2017
Stanton,NE,92,422,2017
Thayer,NE,92,422,2017
Thomas,NE,93.9,479,2017
Thurston,NE,86.4,231,2017
Valley,NE,92.7,450,2017
Washington,NE,96.1,507,2017
Wayne,NE,95.1,497,2017
Webster,NE,91.9,418,2017
Wheeler,NE,94.8,493,2017
York,NE,94,481,2017
Churchill,NV,89.4,325,2017
Clark,NV,85.3,205,2017
Douglas,NV,93.5,469,2017
Elko,NV,83.8,169,2017
Esmeralda,NV,90.3,361,2017
Eureka,NV,91.2,395,2017
Humboldt,NV,83.3,159,2017
Lander,NV,83.3,159,2017
Lincoln,NV,88.2,283,2017
Lyon,NV,85.5,209,2017
Mineral,NV,86.3,229,2017
Nye,NV,85.2,202,2017
Pershing,NV,80.9,115,2017
Storey,NV,94.7,492,2017
Washoe,NV,87.6,264,2017
White Pine,NV,84.9,195,2017
Carson,NV,87,247,2017
Belknap,NH,92.4,438,2017
Carroll,NH,93.4,466,2017
Cheshire,NH,92.9,456,2017
Coos,NH,88.3,286,2017
Grafton,NH,92.5,441,2017
Hillsborough,NH,91.8,414,2017
Merrimack,NH,93.3,464,2017
Rockingham,NH,95,495,2017
Strafford,NH,92.4,438,2017
Sullivan,NH,90.7,377,2017
Atlantic,NJ,86.3,229,2017
Bergen,NJ,92,422,2017
Burlington,NJ,93.4,466,2017
Camden,NJ,88.4,289,2017
Cape May,NJ,90.8,382,2017
Cumberland,NJ,77.9,65,2017
Essex,NJ,85.3,205,2017
Gloucester,NJ,92.5,441,2017
Hudson,NJ,83.7,167,2017
Hunterdon,NJ,94.9,495,2017
Mercer,NJ,87.9,274,2017
Middlesex,NJ,89.3,320,2017
Monmouth,NJ,92.8,453,2017
Morris,NJ,94,481,2017
Ocean,NJ,91.2,395,2017
Passaic,NJ,83,151,2017
Salem,NJ,87.1,250,2017
Somerset,NJ,94.3,486,2017
Sussex,NJ,94.4,487,2017
Union,NJ,86,222,2017
Warren,NJ,90.8,382,2017
Bernalillo,NM,88.5,293,2017
Catron,NM,95.2,499,2017
Chaves,NM,78.3,71,2017
Cibola,NM,80.7,111,2017
Colfax,NM,88.6,296,2017
Curry,NM,83.1,153,2017
De Baca,NM,87.2,251,2017
Dona Ana,NM,79.2,86,2017
Eddy,NM,84.8,192,2017
Grant,NM,87.2,251,2017
Guadalupe,NM,77.7,63,2017
Harding,NM,89.7,338,2017
Hidalgo,NM,78.9,81,2017
Lea,NM,72.9,23,2017
Lincoln,NM,91.4,403,2017
Los Alamos,NM,98,510,2017
Luna,NM,67.1,6,2017
McKinley,NM,74.8,35,2017
Mora,NM,89.2,317,2017
Otero,NM,84.5,184,2017
Quay,NM,84.4,181,2017
Rio Arriba,NM,85.3,205,2017
Roosevelt,NM,79.5,90,2017
Sandoval,NM,90.4,364,2017
San Juan,NM,83.7,167,2017
San Miguel,NM,80.5,107,2017
Santa Fe,NM,88.9,308,2017
Sierra,NM,84.1,175,2017
Socorro,NM,76.8,52,2017
Taos,NM,87.5,260,2017
Torrance,NM,83.9,171,2017
Union,NM,78.3,71,2017
Valencia,NM,82.2,136,2017
Albany,NY,92.6,446,2017
Allegany,NY,89.4,325,2017
Bronx,NY,71.5,18,2017
Broome,NY,90.4,364,2017
Cattaraugus,NY,88.4,289,2017
Cayuga,NY,87.6,264,2017
Chautauqua,NY,88.5,293,2017
Chemung,NY,90.4,364,2017
Chenango,NY,87.8,270,2017
Clinton,NY,86.8,241,2017
Columbia,NY,89.4,325,2017
Cortland,NY,90.6,372,2017
Delaware,NY,87.7,268,2017
Dutchess,NY,90.5,369,2017
Erie,NY,91.1,392,2017
Essex,NY,90.9,384,2017
Franklin,NY,86.2,227,2017
Fulton,NY,87,247,2017
Genesee,NY,91.1,392,2017
Greene,NY,85.9,219,2017
Hamilton,NY,87.8,270,2017
Herkimer,NY,89.8,341,2017
Jefferson,NY,90.3,361,2017
Kings,NY,80.7,111,2017
Lewis,NY,89.9,347,2017
Livingston,NY,89.1,315,2017
Madison,NY,91.1,392,2017
Monroe,NY,90.3,361,2017
Montgomery,NY,85.2,202,2017
Nassau,NY,91,388,2017
New York,NY,86.8,241,2017
Niagara,NY,91,388,2017
Oneida,NY,88.1,278,2017
Onondaga,NY,90.8,382,2017
Ontario,NY,93.2,462,2017
Orange,NY,89.8,341,2017
Orleans,NY,86.9,243,2017
Oswego,NY,86.9,243,2017
Otsego,NY,91,388,2017
Putnam,NY,92.8,453,2017
Queens,NY,81.1,119,2017
Rensselaer,NY,91.8,414,2017
Richmond,NY,88.7,300,2017
Rockland,NY,87.3,255,2017
St. Lawrence,NY,88.1,278,2017
Saratoga,NY,93.9,479,2017
Schenectady,NY,90.2,357,2017
Schoharie,NY,88.7,300,2017
Schuyler,NY,89.7,338,2017
Seneca,NY,85.9,219,2017
Steuben,NY,89.9,347,2017
Suffolk,NY,90.1,354,2017
Sullivan,NY,86.4,231,2017
Tioga,NY,90,350,2017
Tompkins,NY,94.5,489,2017
Ulster,NY,90.7,377,2017
Warren,NY,91.7,412,2017
Washington,NY,88.4,289,2017
Wayne,NY,89.6,333,2017
Westchester,NY,87.6,264,2017
Wyoming,NY,88.3,286,2017
Yates,NY,86.1,224,2017
Alamance,NC,84.9,195,2017
Alexander,NC,81.9,131,2017
Alleghany,NC,78.9,81,2017
Anson,NC,80.1,100,2017
Ashe,NC,84.9,195,2017
Avery,NC,80.5,107,2017
Beaufort,NC,85.9,219,2017
Bertie,NC,76.1,46,2017
Bladen,NC,79.2,86,2017
Brunswick,NC,89.1,315,2017
Buncombe,NC,90.8,382,2017
Burke,NC,80.5,107,2017
Cabarrus,NC,89.1,315,2017
Caldwell,NC,78.7,77,2017
Camden,NC,85.3,205,2017
Carteret,NC,90.8,382,2017
Caswell,NC,77.6,62,2017
Catawba,NC,84,173,2017
Chatham,NC,87.3,255,2017
Cherokee,NC,84.9,195,2017
Chowan,NC,83.9,171,2017
Clay,NC,89.2,317,2017
Cleveland,NC,84,173,2017
Columbus,NC,80.6,109,2017
Craven,NC,87.7,268,2017
Cumberland,NC,90.5,369,2017
Currituck,NC,87.6,264,2017
Dare,NC,93.2,462,2017
Davidson,NC,83.4,161,2017
Davie,NC,87.3,255,2017
Duplin,NC,73.3,25,2017
Durham,NC,87.7,268,2017
Edgecombe,NC,78.5,74,2017
Forsyth,NC,88.5,293,2017
Franklin,NC,84.2,178,2017
Gaston,NC,84.1,175,2017
Gates,NC,86,222,2017
Graham,NC,81.8,129,2017
Granville,NC,83.6,165,2017
Greene,NC,75.2,38,2017
Guilford,NC,88.9,308,2017
Halifax,NC,76.9,53,2017
Harnett,NC,86.2,227,2017
Haywood,NC,87.8,270,2017
Henderson,NC,89.5,328,2017
Hertford,NC,80,98,2017
Hoke,NC,85.4,207,2017
Hyde,NC,79.4,89,2017
Iredell,NC,88.7,300,2017
Jackson,NC,88,276,2017
Johnston,NC,85.6,211,2017
Jones,NC,81.8,129,2017
Lee,NC,82,132,2017
Lenoir,NC,80.1,100,2017
Lincoln,NC,84.4,181,2017
McDowell,NC,82.5,140,2017
Macon,NC,87.5,260,2017
Madison,NC,84.6,187,2017
Martin,NC,83.4,161,2017
Mecklenburg,NC,89.9,347,2017
Mitchell,NC,82.7,145,2017
Montgomery,NC,77.9,65,2017
Moore,NC,90.2,357,2017
Nash,NC,85.1,200,2017
New Hanover,NC,92.3,433,2017
Northampton,NC,78.1,67,2017
Onslow,NC,91.4,403,2017
Orange,NC,92.6,446,2017
Pamlico,NC,86,222,2017
Pasquotank,NC,86.2,227,2017
Pender,NC,86.8,241,2017
Perquimans,NC,86.4,231,2017
Person,NC,85.3,205,2017
Pitt,NC,89.3,320,2017
Polk,NC,89.6,333,2017
Randolph,NC,80.6,109,2017
Richmond,NC,80.2,102,2017
Robeson,NC,77.1,55,2017
Rockingham,NC,81.2,119,2017
Rowan,NC,84.5,184,2017
Rutherford,NC,81.4,124,2017
Sampson,NC,77.3,58,2017
Scotland,NC,78.4,72,2017
Stanly,NC,85.2,202,2017
Stokes,NC,83.1,153,2017
Surry,NC,78.3,71,2017
Swain,NC,80.4,105,2017
Transylvania,NC,87.5,260,2017
Tyrrell,NC,74.4,33,2017
Union,NC,89.8,341,2017
Vance,NC,78.2,69,2017
Wake,NC,92.5,441,2017
Warren,NC,80.1,100,2017
Washington,NC,77.4,60,2017
Watauga,NC,88.6,296,2017
Wayne,NC,83.5,163,2017
Wilkes,NC,78.3,71,2017
Wilson,NC,80.7,111,2017
Yadkin,NC,79.3,87,2017
Yancey,NC,83.2,156,2017
Adams,ND,95.6,502,2017
Barnes,ND,89.9,347,2017
Benson,ND,84.7,190,2017
Billings,ND,89.8,341,2017
Bottineau,ND,91.5,406,2017
Bowman,ND,91.7,412,2017
Burke,ND,91.4,403,2017
Burleigh,ND,93.7,474,2017
Cass,ND,94.3,486,2017
Cavalier,ND,92,422,2017
Dickey,ND,88.9,308,2017
Divide,ND,88.4,289,2017
Dunn,ND,90.1,354,2017
Eddy,ND,88.5,293,2017
Emmons,ND,85.8,216,2017
Foster,ND,88.8,304,2017
Golden Valley,ND,90.6,372,2017
Grand Forks,ND,94.3,486,2017
Grant,ND,90.2,357,2017
Griggs,ND,89.8,341,2017
Hettinger,ND,89,311,2017
Kidder,ND,90.3,361,2017
LaMoure,ND,86,222,2017
Logan,ND,84.5,184,2017
McHenry,ND,90.5,369,2017
McIntosh,ND,80.2,102,2017
McKenzie,ND,92.4,438,2017
McLean,ND,91.2,395,2017
Mercer,ND,91,388,2017
Morton,ND,91.7,412,2017
Mountrail,ND,91.6,408,2017
Nelson,ND,91.7,412,2017
Oliver,ND,88.7,300,2017
Pembina,ND,88,276,2017
Pierce,ND,90.4,364,2017
Ramsey,ND,91.3,399,2017
Ransom,ND,90.1,354,2017
Renville,ND,93.5,469,2017
Richland,ND,91,388,2017
Rolette,ND,85.7,213,2017
Sargent,ND,92.3,433,2017
Sheridan,ND,85.4,207,2017
Sioux,ND,86.2,227,2017
Slope,ND,88.3,286,2017
Stark,ND,91.1,392,2017
Steele,ND,96.2,508,2017
Stutsman,ND,91,388,2017
Towner,ND,93.4,466,2017
Traill,ND,92.5,441,2017
Walsh,ND,87.3,255,2017
Ward,ND,93.5,469,2017
Wells,ND,86.5,233,2017
Williams,ND,92.6,446,2017
Adams,OH,79,83,2017
Allen,OH,89,311,2017
Ashland,OH,88.4,289,2017
Ashtabula,OH,85.7,213,2017
Athens,OH,89.6,333,2017
Auglaize,OH,93.5,469,2017
Belmont,OH,90.4,364,2017
Brown,OH,86.2,227,2017
Butler,OH,90.1,354,2017
Carroll,OH,88.2,283,2017
Champaign,OH,89.7,338,2017
Clark,OH,87.2,251,2017
Clermont,OH,89.9,347,2017
Clinton,OH,88.7,300,2017
Columbiana,OH,87.5,260,2017
Coshocton,OH,85.5,209,2017
Crawford,OH,89.6,333,2017
Cuyahoga,OH,89.1,315,2017
Darke,OH,89.5,328,2017
Defiance,OH,90.7,377,2017
Delaware,OH,96.7,509,2017
Erie,OH,91.6,408,2017
Fairfield,OH,91.9,418,2017
Fayette,OH,87.1,250,2017
Franklin,OH,90.6,372,2017
Fulton,OH,91.1,392,2017
Gallia,OH,81,116,2017
Geauga,OH,90.3,361,2017
Greene,OH,92.8,453,2017
Guernsey,OH,84.3,179,2017
Hamilton,OH,90.5,369,2017
Hancock,OH,92.5,441,2017
Hardin,OH,89,311,2017
Harrison,OH,86.4,231,2017
Henry,OH,92.4,438,2017
Highland,OH,83.9,171,2017
Hocking,OH,89.3,320,2017
Holmes,OH,58.2,1,2017
Huron,OH,87.5,260,2017
Jackson,OH,83.8,169,2017
Jefferson,OH,90.3,361,2017
Knox,OH,90.9,384,2017
Lake,OH,92.1,427,2017
Lawrence,OH,85.9,219,2017
Licking,OH,90.3,361,2017
Logan,OH,90.3,361,2017
Lorain,OH,89.5,328,2017
Lucas,OH,88.6,296,2017
Madison,OH,86.6,235,2017
Mahoning,OH,90.5,369,2017
Marion,OH,87.1,250,2017
Medina,OH,94,481,2017
Meigs,OH,84.4,181,2017
Mercer,OH,92.7,450,2017
Miami,OH,89.6,333,2017
Monroe,OH,87.9,274,2017
Montgomery,OH,89.9,347,2017
Morgan,OH,86.7,237,2017
Morrow,OH,87.9,274,2017
Muskingum,OH,87.2,251,2017
Noble,OH,86.2,227,2017
Ottawa,OH,92.2,429,2017
Paulding,OH,90,350,2017
Perry,OH,84.6,187,2017
Pickaway,OH,87.4,257,2017
Pike,OH,80.4,105,2017
Portage,OH,91.9,418,2017
Preble,OH,89.4,325,2017
Putnam,OH,92.7,450,2017
Richland,OH,86.9,243,2017
Ross,OH,86.7,237,2017
Sandusky,OH,89.5,328,2017
Scioto,OH,84,173,2017
Seneca,OH,90.8,382,2017
Shelby,OH,90.6,372,2017
Stark,OH,90.6,372,2017
Summit,OH,91.3,399,2017
Trumbull,OH,89,311,2017
Tuscarawas,OH,86.3,229,2017
Union,OH,92.1,427,2017
Van Wert,OH,92.1,427,2017
Vinton,OH,79.9,96,2017
Warren,OH,93.2,462,2017
Washington,OH,90.1,354,2017
Wayne,OH,85.8,216,2017
Williams,OH,89.7,338,2017
Wood,OH,94.2,484,2017
Wyandot,OH,90.5,369,2017
Adair,OK,79.4,89,2017
Alfalfa,OK,87.2,251,2017
Atoka,OK,82.8,147,2017
Beaver,OK,84.3,179,2017
Beckham,OK,85,197,2017
Blaine,OK,84.9,195,2017
Bryan,OK,86.2,227,2017
Caddo,OK,86.1,224,2017
Canadian,OK,92,422,2017
Carter,OK,86.8,241,2017
Cherokee,OK,85.4,207,2017
Choctaw,OK,80.9,115,2017
Cimarron,OK,85.6,211,2017
Cleveland,OK,91.4,403,2017
Coal,OK,83.6,165,2017
Comanche,OK,89.9,347,2017
Cotton,OK,86.1,224,2017
Craig,OK,86,222,2017
Creek,OK,86.7,237,2017
Custer,OK,87.1,250,2017
Delaware,OK,84.6,187,2017
Dewey,OK,91.1,392,2017
Ellis,OK,87.7,268,2017
Garfield,OK,88,276,2017
Garvin,OK,85.3,205,2017
Grady,OK,88.4,289,2017
Grant,OK,91.7,412,2017
Greer,OK,85.1,200,2017
Harmon,OK,80,98,2017
Harper,OK,80.9,115,2017
Haskell,OK,81.9,131,2017
Hughes,OK,80.6,109,2017
Jackson,OK,83.1,153,2017
Jefferson,OK,82.2,136,2017
Johnston,OK,83.7,167,2017
Kay,OK,86.8,241,2017
Kingfisher,OK,88.1,278,2017
Kiowa,OK,84.7,190,2017
Latimer,OK,85.9,219,2017
Le Flore,OK,82.2,136,2017
Lincoln,OK,85.5,209,2017
Logan,OK,90.5,369,2017
Love,OK,83.1,153,2017
McClain,OK,88.5,293,2017
McCurtain,OK,81.9,131,2017
McIntosh,OK,85.4,207,2017
Major,OK,87.1,250,2017
Marshall,OK,81.4,124,2017
Mayes,OK,86.1,224,2017
Murray,OK,82.7,145,2017
Muskogee,OK,85.2,202,2017
Noble,OK,89.4,325,2017
Nowata,OK,87,247,2017
Okfuskee,OK,78.8,79,2017
Oklahoma,OK,86.8,241,2017
Okmulgee,OK,86.8,241,2017
Osage,OK,88.2,283,2017
Ottawa,OK,84.3,179,2017
Pawnee,OK,88.2,283,2017
Payne,OK,91.3,399,2017
Pittsburg,OK,86.5,233,2017
Pontotoc,OK,88.7,300,2017
Pottawatomie,OK,86.8,241,2017
Pushmataha,OK,82.9,149,2017
Roger Mills,OK,91,388,2017
Rogers,OK,91.7,412,2017
Seminole,OK,84.1,175,2017
Sequoyah,OK,81.5,126,2017
Stephens,OK,86.6,235,2017
Texas,OK,71.2,17,2017
Tillman,OK,76.2,47,2017
Tulsa,OK,89,311,2017
Wagoner,OK,89.8,341,2017
Washington,OK,90.6,372,2017
Washita,OK,88.9,308,2017
Woods,OK,88.7,300,2017
Woodward,OK,87.9,274,2017
Baker,OR,90.1,354,2017
Benton,OR,95.4,501,2017
Clackamas,OR,93.2,462,2017
Clatsop,OR,91.5,406,2017
Columbia,OR,90.5,369,2017
Coos,OR,89.5,328,2017
Crook,OR,87.9,274,2017
Curry,OR,89.9,347,2017
Deschutes,OR,93.5,469,2017
Douglas,OR,89.4,325,2017
Gilliam,OR,88.9,308,2017
Grant,OR,89.8,341,2017
Harney,OR,89.7,338,2017
Hood River,OR,79.6,92,2017
Jackson,OR,89.3,320,2017
Jefferson,OR,85.7,213,2017
Josephine,OR,89.1,315,2017
Klamath,OR,87.4,257,2017
Lake,OR,84.7,190,2017
Lane,OR,91.5,406,2017
Lincoln,OR,89.4,325,2017
Linn,OR,90.2,357,2017
Malheur,OR,81.1,119,2017
Marion,OR,84.9,195,2017
Morrow,OR,75.3,40,2017
Multnomah,OR,91,388,2017
Polk,OR,90.7,377,2017
Sherman,OR,92.9,456,2017
Tillamook,OR,89.9,347,2017
Umatilla,OR,82,132,2017
Union,OR,92.7,450,2017
Wallowa,OR,92.9,456,2017
Wasco,OR,86.2,227,2017
Washington,OR,91.3,399,2017
Wheeler,OR,92.9,456,2017
Yamhill,OR,88.3,286,2017
Adams,PA,88.6,296,2017
Allegheny,PA,94.1,483,2017
Armstrong,PA,89.3,320,2017
Beaver,PA,92.7,450,2017
Bedford,PA,87,247,2017
Berks,PA,86,222,2017
Blair,PA,90.7,377,2017
Bradford,PA,89.1,315,2017
Bucks,PA,93.7,474,2017
Butler,PA,94.1,483,2017
Cambria,PA,90.8,382,2017
Cameron,PA,88.5,293,2017
Carbon,PA,89.6,333,2017
Centre,PA,93.5,469,2017
Chester,PA,92.9,456,2017
Clarion,PA,89,311,2017
Clearfield,PA,86.8,241,2017
Clinton,PA,87.7,268,2017
Columbia,PA,89.7,338,2017
Crawford,PA,88.3,286,2017
Cumberland,PA,91.9,418,2017
Dauphin,PA,89.8,341,2017
Delaware,PA,92.7,450,2017
Elk,PA,92,422,2017
Erie,PA,90.9,384,2017
Fayette,PA,87.9,274,2017
Forest,PA,79.9,96,2017
Franklin,PA,87.1,250,2017
Fulton,PA,87.1,250,2017
Greene,PA,86.8,241,2017
Huntingdon,PA,88.8,304,2017
Indiana,PA,89.6,333,2017
Jefferson,PA,89.2,317,2017
Juniata,PA,82.5,140,2017
Lackawanna,PA,90.6,372,2017
Lancaster,PA,84.8,192,2017
Lawrence,PA,89.9,347,2017
Lebanon,PA,86.9,243,2017
Lehigh,PA,88.2,283,2017
Luzerne,PA,89.2,317,2017
Lycoming,PA,89.5,328,2017
McKean,PA,90.2,357,2017
Mercer,PA,90.1,354,2017
Mifflin,PA,84.3,179,2017
Monroe,PA,89.2,317,2017
Montgomery,PA,94.1,483,2017
Montour,PA,90.8,382,2017
Northampton,PA,90.6,372,2017
Northumberland,PA,86.2,227,2017
Perry,PA,87.7,268,2017
Philadelphia,PA,83.3,159,2017
Pike,PA,91.6,408,2017
Potter,PA,88,276,2017
Schuylkill,PA,88.3,286,2017
Snyder,PA,83.7,167,2017
Somerset,PA,87.8,270,2017
Sullivan,PA,88.7,300,2017
Susquehanna,PA,88.7,300,2017
Tioga,PA,89.8,341,2017
Union,PA,85.9,219,2017
Venango,PA,89.6,333,2017
Warren,PA,92.1,427,2017
Washington,PA,92.3,433,2017
Wayne,PA,89.5,328,2017
Westmoreland,PA,93.6,472,2017
Wyoming,PA,92.1,427,2017
York,PA,89.1,315,2017
Bristol,RI,90.4,364,2017
Kent,RI,91.5,406,2017
Newport,RI,93.3,464,2017
Providence,RI,83.8,169,2017
Washington,RI,94,481,2017
Abbeville,SC,78.5,74,2017
Aiken,SC,86.2,227,2017
Allendale,SC,74.2,31,2017
Anderson,SC,84.4,181,2017
Bamberg,SC,78.9,81,2017
Barnwell,SC,79.8,95,2017
Beaufort,SC,92.7,450,2017
Berkeley,SC,88.3,286,2017
Calhoun,SC,85.7,213,2017
Charleston,SC,91,388,2017
Cherokee,SC,78.3,71,2017
Chester,SC,80.1,100,2017
Chesterfield,SC,76.5,50,2017
Clarendon,SC,79.7,93,2017
Colleton,SC,85.8,216,2017
Darlington,SC,81.4,124,2017
Dillon,SC,73.4,26,2017
Dorchester,SC,90,350,2017
Edgefield,SC,81.5,126,2017
Fairfield,SC,82.5,140,2017
Florence,SC,84.1,175,2017
Georgetown,SC,86.5,233,2017
Greenville,SC,87.3,255,2017
Greenwood,SC,83.4,161,2017
Hampton,SC,81.5,126,2017
Horry,SC,89.3,320,2017
Jasper,SC,78.8,79,2017
Kershaw,SC,86.1,224,2017
Lancaster,SC,85.6,211,2017
Laurens,SC,80.2,102,2017
Lee,SC,77.7,63,2017
Lexington,SC,89.2,317,2017
McCormick,SC,79.9,96,2017
Marion,SC,78.7,77,2017
Marlboro,SC,74.2,31,2017
Newberry,SC,80.5,107,2017
Oconee,SC,84.1,175,2017
Orangeburg,SC,84.1,175,2017
Pickens,SC,84.7,190,2017
Richland,SC,90.6,372,2017
Saluda,SC,78,66,2017
Spartanburg,SC,84.9,195,2017
Sumter,SC,83.2,156,2017
Union,SC,81.1,119,2017
Williamsburg,SC,80.1,100,2017
York,SC,89.1,315,2017
Aurora,SD,87.6,264,2017
Beadle,SD,83.2,156,2017
Bennett,SD,79.5,90,2017
Bon Homme,SD,88.8,304,2017
Brookings,SD,96.1,507,2017
Brown,SD,92.1,427,2017
Brule,SD,86.6,235,2017
Buffalo,SD,78.4,72,2017
Butte,SD,90.3,361,2017
Campbell,SD,90.8,382,2017
Charles Mix,SD,87.3,255,2017
Clark,SD,90.6,372,2017
Clay,SD,95,495,2017
Codington,SD,91.7,412,2017
Corson,SD,81.9,131,2017
Custer,SD,93.8,477,2017
Davison,SD,90.9,384,2017
Day,SD,90.8,382,2017
Deuel,SD,90.3,361,2017
Dewey,SD,84.6,187,2017
Douglas,SD,86.7,237,2017
Edmunds,SD,90.7,377,2017
Fall River,SD,93.5,469,2017
Faulk,SD,92.1,427,2017
Grant,SD,90.4,364,2017
Gregory,SD,87.5,260,2017
Haakon,SD,90.4,364,2017
Hamlin,SD,92.6,446,2017
Hand,SD,92.4,438,2017
Hanson,SD,92.4,438,2017
Harding,SD,93.9,479,2017
Hughes,SD,90.8,382,2017
Hutchinson,SD,87.1,250,2017
Hyde,SD,92.7,450,2017
Jackson,SD,84.7,190,2017
Jerauld,SD,89.7,338,2017
Jones,SD,92.3,433,2017
Kingsbury,SD,90.7,377,2017
Lake,SD,93.2,462,2017
Lawrence,SD,93.8,477,2017
Lincoln,SD,95,495,2017
Lyman,SD,89.6,333,2017
McCook,SD,88.3,286,2017
McPherson,SD,81.6,127,2017
Marshall,SD,91.3,399,2017
Meade,SD,94.7,492,2017
Mellette,SD,81.7,128,2017
Miner,SD,89.5,328,2017
Minnehaha,SD,91.9,418,2017
Moody,SD,89.9,347,2017
Oglala Lakota,SD,75.6,42,2017
Pennington,SD,93.5,469,2017
Perkins,SD,91.7,412,2017
Potter,SD,92.4,438,2017
Roberts,SD,88.2,283,2017
Sanborn,SD,91,388,2017
Spink,SD,92,422,2017
Stanley,SD,93.1,459,2017
Sully,SD,95,495,2017
Todd,SD,78,66,2017
Tripp,SD,89.4,325,2017
Turner,SD,92.9,456,2017
Union,SD,91.4,403,2017
Walworth,SD,88.6,296,2017
Yankton,SD,91.1,392,2017
Ziebach,SD,83.4,161,2017
Anderson,TN,85.9,219,2017
Bedford,TN,81.3,121,2017
Benton,TN,82.8,147,2017
Bledsoe,TN,73.2,25,2017
Blount,TN,88.7,300,2017
Bradley,TN,84.2,178,2017
Campbell,TN,75.3,40,2017
Cannon,TN,84.5,184,2017
Carroll,TN,81,116,2017
Carter,TN,82.5,140,2017
Cheatham,TN,86.1,224,2017
Chester,TN,84.8,192,2017
Claiborne,TN,78.6,75,2017
Clay,TN,76.8,52,2017
Cocke,TN,79,83,2017
Coffee,TN,86.6,235,2017
Crockett,TN,79.2,86,2017
Cumberland,TN,84.6,187,2017
Davidson,TN,88,276,2017
Decatur,TN,83.3,159,2017
DeKalb,TN,79.1,84,2017
Dickson,TN,82.9,149,2017
Dyer,TN,83.5,163,2017
Fayette,TN,87,247,2017
Fentress,TN,77.6,62,2017
Franklin,TN,85.6,211,2017
Gibson,TN,84.6,187,2017
Giles,TN,84.6,187,2017
Grainger,TN,80.8,113,2017
Greene,TN,82.8,147,2017
Grundy,TN,73.2,25,2017
Hamblen,TN,82,132,2017
Hamilton,TN,88.7,300,2017
Hancock,TN,77.1,55,2017
Hardeman,TN,78.4,72,2017
Hardin,TN,80.2,102,2017
Hawkins,TN,83,151,2017
Haywood,TN,80.8,113,2017
Henderson,TN,81,116,2017
Henry,TN,85,197,2017
Hickman,TN,78.7,77,2017
Houston,TN,77.2,57,2017
Humphreys,TN,83.1,153,2017
Jackson,TN,77.8,64,2017
Jefferson,TN,83.4,161,2017
