county,state,medianHomeValue,medianHomeValueBucket,year
Sarpy,NE,173900,410,2017
Saunders,NE,159400,378,2017
Scotts Bluff,NE,116600,255,2017
Seward,NE,159700,378,2017
Sheridan,NE,70900,33,2017
Sherman,NE,85400,97,2017
Sioux,NE,103200,193,2017
Stanton,NE,111900,232,2017
Thayer,NE,67500,24,2017
Thomas,NE,82300,81,2017
Thurston,NE,79100,63,2017
Valley,NE,92700,142,2017
Washington,NE,182400,420,2017
Wayne,NE,133000,309,2017
Webster,NE,75600,49,2017
Wheeler,NE,104300,196,2017
York,NE,128400,296,2017
Churchill,NV,169100,400,2017
Clark,NV,212300,449,2017
Douglas,NV,311400,492,2017
Elko,NV,198100,437,2017
Esmeralda,NV,73500,43,2017
Eureka,NV,83100,85,2017
Humboldt,NV,163500,388,2017
Lander,NV,151900,359,2017
Lincoln,NV,132900,309,2017
Lyon,NV,158000,374,2017
Mineral,NV,90900,133,2017
Nye,NV,125100,286,2017
Pershing,NV,101100,183,2017
Storey,NV,187100,425,2017
Washoe,NV,268100,482,2017
White Pine,NV,130600,301,2017
Carson,NV,217400,453,2017
Belknap,NH,220400,455,2017
Carroll,NH,227600,461,2017
Cheshire,NH,188700,427,2017
Coos,NH,123200,279,2017
Grafton,NH,215600,452,2017
Hillsborough,NH,256300,476,2017
Merrimack,NH,226700,460,2017
Rockingham,NH,295900,489,2017
Strafford,NH,220900,456,2017
Sullivan,NH,171100,404,2017
Atlantic,NJ,219000,454,2017
Bergen,NJ,451200,504,2017
Burlington,NJ,245300,472,2017
Camden,NJ,193500,432,2017
Cape May,NJ,295500,489,2017
Cumberland,NJ,160500,380,2017
Essex,NJ,362300,500,2017
Gloucester,NJ,213800,451,2017
Hudson,NJ,349500,498,2017
Hunterdon,NJ,393800,502,2017
Mercer,NJ,281900,486,2017
Middlesex,NJ,329000,495,2017
Monmouth,NJ,396200,502,2017
Morris,NJ,438100,504,2017
Ocean,NJ,267900,481,2017
Passaic,NJ,333200,496,2017
Salem,NJ,185800,424,2017
Somerset,NJ,412800,502,2017
Sussex,NJ,264100,480,2017
Union,NJ,351800,499,2017
Warren,NJ,256700,477,2017
Bernalillo,NM,189700,428,2017
Catron,NM,164600,391,2017
Chaves,NM,106400,206,2017
Cibola,NM,89800,126,2017
Colfax,NM,105900,204,2017
Curry,NM,131200,304,2017
De Baca,NM,67700,25,2017
Dona Ana,NM,140700,330,2017
Eddy,NM,143100,336,2017
Grant,NM,125300,286,2017
Guadalupe,NM,81100,73,2017
Harding,NM,67800,25,2017
Hidalgo,NM,81200,74,2017
Lea,NM,118500,263,2017
Lincoln,NM,171900,406,2017
Los Alamos,NM,285300,487,2017
Luna,NM,83800,89,2017
McKinley,NM,62800,15,2017
Mora,NM,109100,219,2017
Otero,NM,106300,206,2017
Quay,NM,72200,37,2017
Rio Arriba,NM,167100,397,2017
Roosevelt,NM,114300,243,2017
Sandoval,NM,183300,421,2017
San Juan,NM,143300,337,2017
San Miguel,NM,132900,309,2017
Santa Fe,NM,277700,484,2017
Sierra,NM,99600,178,2017
Socorro,NM,103000,192,2017
Taos,NM,218400,453,2017
Torrance,NM,111700,231,2017
Union,NM,89500,125,2017
Valencia,NM,133100,310,2017
Albany,NY,214400,451,2017
Allegany,NY,73300,42,2017
Bronx,NY,371800,501,2017
Broome,NY,113100,238,2017
Cattaraugus,NY,86500,104,2017
Cayuga,NY,120000,268,2017
Chautauqua,NY,85800,100,2017
Chemung,NY,105500,202,2017
Chenango,NY,95900,160,2017
Clinton,NY,129000,297,2017
Columbia,NY,224600,458,2017
Cortland,NY,113900,240,2017
Delaware,NY,138000,322,2017
Dutchess,NY,275200,484,2017
Erie,NY,139900,327,2017
Essex,NY,146900,345,2017
Franklin,NY,102200,188,2017
Fulton,NY,107600,212,2017
Genesee,NY,111900,232,2017
Greene,NY,176100,413,2017
Hamilton,NY,164000,389,2017
Herkimer,NY,95800,159,2017
Jefferson,NY,149300,351,2017
Kings,NY,623900,509,2017
Lewis,NY,121700,274,2017
Livingston,NY,125000,285,2017
Madison,NY,132800,308,2017
Monroe,NY,142300,333,2017
Montgomery,NY,99900,180,2017
Nassau,NY,460700,505,2017
New York,NY,915300,511,2017
Niagara,NY,114800,246,2017
Oneida,NY,120000,268,2017
Onondaga,NY,139400,326,2017
Ontario,NY,156500,371,2017
Orange,NY,260300,478,2017
Orleans,NY,93600,147,2017
Oswego,NY,97800,170,2017
Otsego,NY,141900,332,2017
Putnam,NY,357700,499,2017
Queens,NY,481300,506,2017
Rensselaer,NY,183400,421,2017
Richmond,NY,460200,505,2017
Rockland,NY,425100,503,2017
St. Lawrence,NY,88000,115,2017
Saratoga,NY,243600,471,2017
Schenectady,NY,164100,389,2017
Schoharie,NY,143300,337,2017
Schuyler,NY,114700,246,2017
Seneca,NY,98400,173,2017
Steuben,NY,95300,157,2017
Suffolk,NY,379400,501,2017
Sullivan,NY,167900,398,2017
Tioga,NY,113000,237,2017
Tompkins,NY,190100,429,2017
Ulster,NY,221600,456,2017
Warren,NY,192800,431,2017
Washington,NY,144900,341,2017
Wayne,NY,118900,264,2017
Westchester,NY,513300,507,2017
Wyoming,NY,108500,217,2017
Yates,NY,128900,297,2017
Alamance,NC,145500,341,2017
Alexander,NC,131800,306,2017
Alleghany,NC,136000,316,2017
Anson,NC,83700,88,2017
Ashe,NC,150300,354,2017
Avery,NC,138800,324,2017
Beaufort,NC,123600,281,2017
Bertie,NC,78900,62,2017
Bladen,NC,89500,125,2017
Brunswick,NC,194700,433,2017
Buncombe,NC,209800,448,2017
Burke,NC,115400,249,2017
Cabarrus,NC,180300,419,2017
Caldwell,NC,112400,235,2017
Camden,NC,222500,456,2017
Carteret,NC,197700,436,2017
Caswell,NC,104700,198,2017
Catawba,NC,139900,327,2017
Chatham,NC,251600,474,2017
Cherokee,NC,145500,341,2017
Chowan,NC,128300,295,2017
Clay,NC,154600,366,2017
Cleveland,NC,110500,225,2017
Columbus,NC,85200,96,2017
Craven,NC,156500,371,2017
Cumberland,NC,131200,304,2017
Currituck,NC,244500,471,2017
Dare,NC,285000,487,2017
Davidson,NC,134800,313,2017
Davie,NC,170000,402,2017
Duplin,NC,88800,120,2017
Durham,NC,195900,434,2017
Edgecombe,NC,84000,90,2017
Forsyth,NC,151400,357,2017
Franklin,NC,140300,328,2017
Gaston,NC,130700,302,2017
Gates,NC,142500,334,2017
Graham,NC,124800,284,2017
Granville,NC,146100,343,2017
Greene,NC,85700,99,2017
Guilford,NC,160200,380,2017
Halifax,NC,86500,104,2017
Harnett,NC,144700,340,2017
Haywood,NC,175900,413,2017
Henderson,NC,193200,432,2017
Hertford,NC,86800,106,2017
Hoke,NC,137700,321,2017
Hyde,NC,81000,72,2017
Iredell,NC,173600,410,2017
Jackson,NC,177200,415,2017
Johnston,NC,150700,355,2017
Jones,NC,92700,142,2017
Lee,NC,138400,323,2017
Lenoir,NC,93500,146,2017
Lincoln,NC,158700,376,2017
McDowell,NC,110400,225,2017
Macon,NC,162000,384,2017
Madison,NC,172200,407,2017
Martin,NC,83100,85,2017
Mecklenburg,NC,203900,442,2017
Mitchell,NC,140600,330,2017
Montgomery,NC,105900,204,2017
Moore,NC,207300,446,2017
Nash,NC,123100,279,2017
New Hanover,NC,225600,459,2017
Northampton,NC,81900,79,2017
Onslow,NC,154400,366,2017
Orange,NC,283000,486,2017
Pamlico,NC,150600,355,2017
Pasquotank,NC,158900,377,2017
Pender,NC,167200,397,2017
Perquimans,NC,165500,393,2017
Person,NC,118500,263,2017
Pitt,NC,138700,324,2017
Polk,NC,205500,444,2017
Randolph,NC,119500,266,2017
Richmond,NC,80000,67,2017
Robeson,NC,72100,37,2017
Rockingham,NC,109600,220,2017
Rowan,NC,130400,301,2017
Rutherford,NC,109000,218,2017
Sampson,NC,87700,113,2017
Scotland,NC,85200,96,2017
Stanly,NC,133000,309,2017
Stokes,NC,123900,282,2017
Surry,NC,120900,271,2017
Swain,NC,122300,276,2017
Transylvania,NC,202100,440,2017
Tyrrell,NC,113100,238,2017
Union,NC,215200,452,2017
Vance,NC,95500,158,2017
Wake,NC,250700,474,2017
Warren,NC,93900,149,2017
Washington,NC,86000,101,2017
Watauga,NC,240700,469,2017
Wayne,NC,117000,257,2017
Wilkes,NC,123700,281,2017
Wilson,NC,119200,265,2017
Yadkin,NC,127300,292,2017
Yancey,NC,139800,326,2017
Adams,ND,144900,341,2017
Barnes,ND,117200,258,2017
Benson,ND,68900,28,2017
Billings,ND,185300,423,2017
Bottineau,ND,140500,330,2017
Bowman,ND,149600,352,2017
Burke,ND,115300,248,2017
Burleigh,ND,237000,466,2017
Cass,ND,198100,437,2017
Cavalier,ND,95500,158,2017
Dickey,ND,110400,225,2017
Divide,ND,150800,356,2017
Dunn,ND,168800,399,2017
Eddy,ND,74200,44,2017
Emmons,ND,92200,139,2017
Foster,ND,125600,287,2017
Golden Valley,ND,119900,267,2017
Grand Forks,ND,181600,419,2017
Grant,ND,79800,66,2017
Griggs,ND,91800,137,2017
Hettinger,ND,108200,215,2017
Kidder,ND,104400,196,2017
LaMoure,ND,91100,133,2017
Logan,ND,79000,63,2017
McHenry,ND,116700,255,2017
McIntosh,ND,72300,37,2017
McKenzie,ND,213600,451,2017
McLean,ND,159300,378,2017
Mercer,ND,166200,395,2017
Morton,ND,187600,426,2017
Mountrail,ND,169800,402,2017
Nelson,ND,78700,62,2017
Oliver,ND,171800,406,2017
Pembina,ND,85500,97,2017
Pierce,ND,110400,225,2017
Ramsey,ND,130400,301,2017
Ransom,ND,120600,270,2017
Renville,ND,125900,288,2017
Richland,ND,116000,251,2017
Rolette,ND,73700,43,2017
Sargent,ND,96400,162,2017
Sheridan,ND,84900,94,2017
Sioux,ND,76300,51,2017
Slope,ND,89300,123,2017
Stark,ND,228200,462,2017
Steele,ND,72000,36,2017
Stutsman,ND,130900,303,2017
Towner,ND,73000,40,2017
Traill,ND,127200,292,2017
Walsh,ND,83700,88,2017
Ward,ND,211900,449,2017
Wells,ND,84200,91,2017
Williams,ND,238900,468,2017
Adams,OH,98000,171,2017
Allen,OH,110900,227,2017
Ashland,OH,122000,275,2017
Ashtabula,OH,106300,206,2017
Athens,OH,116500,254,2017
Auglaize,OH,143100,336,2017
Belmont,OH,94800,154,2017
Brown,OH,118600,263,2017
Butler,OH,162300,384,2017
Carroll,OH,116700,255,2017
Champaign,OH,126700,291,2017
Clark,OH,107300,211,2017
Clermont,OH,160600,381,2017
Clinton,OH,123700,281,2017
Columbiana,OH,104300,196,2017
Coshocton,OH,95500,158,2017
Crawford,OH,85600,98,2017
Cuyahoga,OH,123900,282,2017
Darke,OH,113200,239,2017
Defiance,OH,112700,237,2017
Delaware,OH,279800,485,2017
Erie,OH,132400,307,2017
Fairfield,OH,168500,399,2017
Fayette,OH,108900,217,2017
Franklin,OH,158400,376,2017
Fulton,OH,134700,313,2017
Gallia,OH,103200,193,2017
Geauga,OH,228000,462,2017
Greene,OH,163500,388,2017
Guernsey,OH,103100,192,2017
Hamilton,OH,145800,342,2017
Hancock,OH,132600,308,2017
Hardin,OH,95400,158,2017
Harrison,OH,88600,119,2017
Henry,OH,116200,252,2017
Highland,OH,107800,213,2017
Hocking,OH,118400,262,2017
Holmes,OH,183800,421,2017
Huron,OH,118800,264,2017
Jackson,OH,93900,149,2017
Jefferson,OH,88700,119,2017
Knox,OH,138900,325,2017
Lake,OH,150100,353,2017
Lawrence,OH,101500,185,2017
Licking,OH,157800,374,2017
Logan,OH,127200,292,2017
Lorain,OH,140300,328,2017
Lucas,OH,109000,218,2017
Madison,OH,156700,371,2017
Mahoning,OH,99300,178,2017
Marion,OH,93700,147,2017
Medina,OH,185800,424,2017
Meigs,OH,87400,110,2017
Mercer,OH,137900,322,2017
Miami,OH,138900,325,2017
Monroe,OH,97400,168,2017
Montgomery,OH,112100,233,2017
Morgan,OH,90500,130,2017
Morrow,OH,139400,326,2017
Muskingum,OH,112500,235,2017
Noble,OH,91300,134,2017
Ottawa,OH,145400,341,2017
Paulding,OH,92500,141,2017
Perry,OH,102500,189,2017
Pickaway,OH,152000,359,2017
Pike,OH,100100,181,2017
Portage,OH,152000,359,2017
Preble,OH,116900,256,2017
Putnam,OH,147200,346,2017
Richland,OH,103700,194,2017
Ross,OH,114600,245,2017
Sandusky,OH,111900,232,2017
Scioto,OH,93000,143,2017
Seneca,OH,98600,175,2017
Shelby,OH,137800,321,2017
Stark,OH,127100,292,2017
Summit,OH,137000,319,2017
Trumbull,OH,101600,185,2017
Tuscarawas,OH,117100,257,2017
Union,OH,186000,424,2017
Van Wert,OH,99000,177,2017
Vinton,OH,85700,99,2017
Warren,OH,200100,439,2017
Washington,OH,119400,265,2017
Wayne,OH,140100,328,2017
Williams,OH,94200,150,2017
Wood,OH,154700,366,2017
Wyandot,OH,110600,225,2017
Adair,OK,81200,74,2017
Alfalfa,OK,74500,45,2017
Atoka,OK,98400,173,2017
Beaver,OK,106500,207,2017
Beckham,OK,117100,257,2017
Blaine,OK,83800,89,2017
Bryan,OK,98900,176,2017
Caddo,OK,81900,79,2017
Canadian,OK,155400,369,2017
Carter,OK,109000,218,2017
Cherokee,OK,111300,230,2017
Choctaw,OK,88800,120,2017
Cimarron,OK,57400,9,2017
Cleveland,OK,155500,369,2017
Coal,OK,87800,114,2017
Comanche,OK,125600,287,2017
Cotton,OK,77600,57,2017
Craig,OK,96100,161,2017
Creek,OK,112100,233,2017
Custer,OK,127600,293,2017
Delaware,OK,110000,222,2017
Dewey,OK,86700,105,2017
Ellis,OK,83700,88,2017
Garfield,OK,104000,195,2017
Garvin,OK,93400,145,2017
Grady,OK,117200,258,2017
Grant,OK,76400,52,2017
Greer,OK,65800,20,2017
Harmon,OK,49700,3,2017
Harper,OK,76300,51,2017
Haskell,OK,87500,111,2017
Hughes,OK,69400,29,2017
Jackson,OK,97800,170,2017
Jefferson,OK,59700,10,2017
Johnston,OK,79500,64,2017
Kay,OK,84100,90,2017
Kingfisher,OK,136200,317,2017
Kiowa,OK,62500,14,2017
Latimer,OK,81100,73,2017
Le Flore,OK,87200,108,2017
Lincoln,OK,103400,193,2017
Logan,OK,153100,362,2017
Love,OK,94600,153,2017
McClain,OK,166400,395,2017
McCurtain,OK,78000,59,2017
McIntosh,OK,95300,157,2017
Major,OK,94000,150,2017
Marshall,OK,86600,104,2017
Mayes,OK,106700,208,2017
Murray,OK,107100,209,2017
Muskogee,OK,97700,170,2017
Noble,OK,94800,154,2017
Nowata,OK,81600,76,2017
Okfuskee,OK,79100,63,2017
Oklahoma,OK,142700,334,2017
Okmulgee,OK,80300,68,2017
Osage,OK,110100,223,2017
Ottawa,OK,84300,91,2017
Pawnee,OK,87500,111,2017
Payne,OK,147400,347,2017
Pittsburg,OK,98400,173,2017
Pontotoc,OK,120300,269,2017
Pottawatomie,OK,108400,216,2017
Pushmataha,OK,73400,42,2017
Roger Mills,OK,106100,205,2017
Rogers,OK,150900,356,2017
Seminole,OK,71200,34,2017
Sequoyah,OK,92500,141,2017
Stephens,OK,104000,195,2017
Texas,OK,109300,220,2017
Tillman,OK,54100,6,2017
Tulsa,OK,145800,342,2017
Wagoner,OK,150400,355,2017
Washington,OK,112600,236,2017
Washita,OK,80200,68,2017
Woods,OK,93100,144,2017
Woodward,OK,123000,279,2017
Baker,OR,145600,342,2017
Benton,OR,288700,488,2017
Clackamas,OR,341600,497,2017
Clatsop,OR,253900,475,2017
Columbia,OR,223300,457,2017
Coos,OR,177300,415,2017
Crook,OR,187200,425,2017
Curry,OR,221300,456,2017
Deschutes,OR,298200,490,2017
Douglas,OR,174200,411,2017
Gilliam,OR,110900,227,2017
Grant,OR,155400,369,2017
Harney,OR,111900,232,2017
Hood River,OR,339400,497,2017
Jackson,OR,240900,469,2017
Jefferson,OR,178300,417,2017
Josephine,OR,235600,466,2017
Klamath,OR,156900,372,2017
Lake,OR,123100,279,2017
Lane,OR,232800,464,2017
Lincoln,OR,227700,462,2017
Linn,OR,184900,422,2017
Malheur,OR,127700,294,2017
Marion,OR,205600,444,2017
Morrow,OR,131600,305,2017
Multnomah,OR,330900,495,2017
Polk,OR,224700,458,2017
Sherman,OR,144000,338,2017
Tillamook,OR,233500,465,2017
Umatilla,OR,147900,348,2017
Union,OR,172100,406,2017
Wallowa,OR,217600,453,2017
Wasco,OR,191400,430,2017
Washington,OR,331700,496,2017
Wheeler,OR,138300,323,2017
Yamhill,OR,254000,475,2017
Adams,PA,197400,436,2017
Allegheny,PA,140600,330,2017
Armstrong,PA,98600,175,2017
Beaver,PA,129200,297,2017
Bedford,PA,126800,291,2017
Berks,PA,170900,404,2017
Blair,PA,117300,258,2017
Bradford,PA,145600,342,2017
Bucks,PA,315700,493,2017
Butler,PA,190000,428,2017
Cambria,PA,88900,121,2017
Cameron,PA,73800,44,2017
Carbon,PA,141200,331,2017
Centre,PA,212300,449,2017
Chester,PA,338200,496,2017
Clarion,PA,109900,221,2017
Clearfield,PA,90300,129,2017
Clinton,PA,124700,284,2017
Columbia,PA,143300,337,2017
Crawford,PA,108200,215,2017
Cumberland,PA,194100,433,2017
Dauphin,PA,163300,387,2017
Delaware,PA,235200,465,2017
Elk,PA,97100,167,2017
Erie,PA,124100,283,2017
Fayette,PA,94600,153,2017
Forest,PA,91000,133,2017
Franklin,PA,175800,413,2017
Fulton,PA,156000,370,2017
Greene,PA,108600,217,2017
Huntingdon,PA,121900,275,2017
Indiana,PA,111200,229,2017
Jefferson,PA,96700,164,2017
Juniata,PA,143600,337,2017
Lackawanna,PA,149100,351,2017
Lancaster,PA,193200,432,2017
Lawrence,PA,102300,188,2017
Lebanon,PA,166600,396,2017
Lehigh,PA,196000,435,2017
Luzerne,PA,124100,283,2017
Lycoming,PA,147400,347,2017
McKean,PA,77100,54,2017
Mercer,PA,114100,242,2017
Mifflin,PA,103700,194,2017
Monroe,PA,167200,397,2017
Montgomery,PA,299300,490,2017
Montour,PA,173800,410,2017
Northampton,PA,209800,448,2017
Northumberland,PA,112300,234,2017
Perry,PA,164000,389,2017
Philadelphia,PA,151500,358,2017
Pike,PA,183400,421,2017
Potter,PA,103700,194,2017
Schuylkill,PA,96200,162,2017
Snyder,PA,154800,367,2017
Somerset,PA,103100,192,2017
Sullivan,PA,148500,350,2017
Susquehanna,PA,159100,378,2017
Tioga,PA,139400,326,2017
Union,PA,172200,407,2017
Venango,PA,85000,95,2017
Warren,PA,92200,139,2017
Washington,PA,158600,376,2017
Wayne,PA,174600,411,2017
Westmoreland,PA,144900,341,2017
Wyoming,PA,163500,388,2017
York,PA,170300,402,2017
Bristol,RI,341300,497,2017
Kent,RI,212600,450,2017
Newport,RI,362800,500,2017
Providence,RI,214400,451,2017
Washington,RI,320600,494,2017
Abbeville,SC,92600,141,2017
Aiken,SC,135900,316,2017
Allendale,SC,52100,4,2017
Anderson,SC,133900,312,2017
Bamberg,SC,65800,20,2017
Barnwell,SC,76200,51,2017
Beaufort,SC,283800,487,2017
Berkeley,SC,164900,391,2017
Calhoun,SC,103900,195,2017
Charleston,SC,273100,483,2017
Cherokee,SC,94300,151,2017
Chester,SC,88900,121,2017
Chesterfield,SC,81200,74,2017
Clarendon,SC,89900,127,2017
Colleton,SC,84600,92,2017
Darlington,SC,84800,93,2017
Dillon,SC,67200,24,2017
Dorchester,SC,177500,416,2017
Edgefield,SC,123000,279,2017
Fairfield,SC,101100,183,2017
Florence,SC,128400,296,2017
Georgetown,SC,178600,417,2017
Greenville,SC,165600,393,2017
Greenwood,SC,116300,252,2017
Hampton,SC,75400,48,2017
Horry,SC,166500,396,2017
Jasper,SC,130700,302,2017
Kershaw,SC,121200,273,2017
Lancaster,SC,169000,400,2017
Laurens,SC,87400,110,2017
Lee,SC,69800,30,2017
Lexington,SC,148400,349,2017
McCormick,SC,116600,255,2017
Marion,SC,75800,49,2017
Marlboro,SC,60500,11,2017
Newberry,SC,99700,178,2017
Oconee,SC,153300,362,2017
Orangeburg,SC,92700,142,2017
Pickens,SC,132300,307,2017
Richland,SC,154100,364,2017
Saluda,SC,93100,144,2017
Spartanburg,SC,128000,294,2017
Sumter,SC,113200,239,2017
Union,SC,75600,49,2017
Williamsburg,SC,68400,27,2017
York,SC,173600,410,2017
Aurora,SD,72300,37,2017
Beadle,SD,104800,198,2017
Bennett,SD,69000,28,2017
Bon Homme,SD,80400,69,2017
Brookings,SD,165100,392,2017
Brown,SD,152900,361,2017
Brule,SD,117100,257,2017
Buffalo,SD,51400,4,2017
Butte,SD,123900,282,2017
Campbell,SD,65900,21,2017
Charles Mix,SD,89900,127,2017
Clark,SD,81100,73,2017
Clay,SD,146400,344,2017
Codington,SD,166500,396,2017
Corson,SD,53300,5,2017
Custer,SD,202600,441,2017
Davison,SD,141000,331,2017
Day,SD,86000,101,2017
Deuel,SD,112700,237,2017
Dewey,SD,65700,20,2017
Douglas,SD,80800,71,2017
Edmunds,SD,114000,241,2017
Fall River,SD,116700,255,2017
Faulk,SD,85700,99,2017
Grant,SD,115800,250,2017
Gregory,SD,68600,27,2017
Haakon,SD,78100,59,2017
Hamlin,SD,117400,259,2017
Hand,SD,115100,247,2017
Hanson,SD,121300,273,2017
Harding,SD,82300,81,2017
Hughes,SD,173400,410,2017
Hutchinson,SD,81300,75,2017
Hyde,SD,88100,116,2017
Jackson,SD,55800,7,2017
Jerauld,SD,77700,58,2017
Jones,SD,77700,58,2017
Kingsbury,SD,105900,204,2017
Lake,SD,155200,368,2017
Lawrence,SD,189200,428,2017
Lincoln,SD,209700,447,2017
Lyman,SD,81700,77,2017
McCook,SD,120700,271,2017
McPherson,SD,54500,6,2017
Marshall,SD,106700,208,2017
Meade,SD,168400,399,2017
Mellette,SD,45300,1,2017
Miner,SD,82000,80,2017
Minnehaha,SD,166600,396,2017
Moody,SD,118900,264,2017
Oglala Lakota,SD,18700,0,2017
Pennington,SD,172400,407,2017
Perkins,SD,74300,45,2017
Potter,SD,81600,76,2017
Roberts,SD,95700,159,2017
Sanborn,SD,72800,39,2017
Spink,SD,77300,55,2017
Stanley,SD,158300,375,2017
Sully,SD,122300,276,2017
Todd,SD,38500,0,2017
Tripp,SD,85800,100,2017
Turner,SD,110400,225,2017
Union,SD,161300,382,2017
Walworth,SD,82400,82,2017
Yankton,SD,140400,329,2017
Ziebach,SD,57100,8,2017
Anderson,TN,134100,312,2017
Bedford,TN,129700,298,2017
Benton,TN,88700,119,2017
Bledsoe,TN,129600,298,2017
Blount,TN,169500,401,2017
Bradley,TN,150100,353,2017
Campbell,TN,92700,142,2017
Cannon,TN,151800,358,2017
Carroll,TN,86800,106,2017
Carter,TN,114600,245,2017
Cheatham,TN,170500,403,2017
Chester,TN,113800,240,2017
Claiborne,TN,102700,191,2017
Clay,TN,90300,129,2017
Cocke,TN,107200,210,2017
Coffee,TN,118000,261,2017
Crockett,TN,96700,164,2017
Cumberland,TN,140800,330,2017
Davidson,TN,194800,434,2017
Decatur,TN,91800,137,2017
DeKalb,TN,131100,304,2017
Dickson,TN,146300,344,2017
Dyer,TN,98100,171,2017
Fayette,TN,185000,423,2017
Fentress,TN,103700,194,2017
Franklin,TN,120600,270,2017
Gibson,TN,94800,154,2017
Giles,TN,120400,270,2017
Grainger,TN,110600,225,2017
Greene,TN,114600,245,2017
Grundy,TN,82400,82,2017
Hamblen,TN,131200,304,2017
Hamilton,TN,166100,394,2017
Hancock,TN,83500,87,2017
Hardeman,TN,85400,97,2017
Hardin,TN,107400,211,2017
Hawkins,TN,115400,249,2017
Haywood,TN,104300,196,2017
Henderson,TN,92700,142,2017
Henry,TN,97000,166,2017
Hickman,TN,104800,198,2017
Houston,TN,94900,155,2017
Humphreys,TN,103000,192,2017
Jackson,TN,107700,213,2017
Jefferson,TN,136700,319,2017
Johnson,TN,114100,242,2017
Knox,TN,169400,401,2017
Lake,TN,75100,47,2017
Lauderdale,TN,81000,72,2017
Lawrence,TN,98800,176,2017
Lewis,TN,88300,116,2017
Lincoln,TN,117500,259,2017
Loudon,TN,193000,432,2017
McMinn,TN,123700,281,2017
McNairy,TN,87500,111,2017
Macon,TN,111700,231,2017
Madison,TN,126100,289,2017
Marion,TN,121200,273,2017
Marshall,TN,119300,265,2017
Maury,TN,156000,370,2017
Meigs,TN,118400,262,2017
Monroe,TN,115200,248,2017
Montgomery,TN,153700,363,2017
Moore,TN,166000,394,2017
Morgan,TN,91600,136,2017
Obion,TN,87600,112,2017
Overton,TN,114700,246,2017
Perry,TN,84200,91,2017
Pickett,TN,129700,298,2017
Polk,TN,110900,227,2017
Putnam,TN,152800,361,2017
Rhea,TN,114200,242,2017
Roane,TN,135900,316,2017
Robertson,TN,163100,386,2017
Rutherford,TN,174200,411,2017
Scott,TN,86700,105,2017
Sequatchie,TN,138100,322,2017
Sevier,TN,164000,389,2017
Shelby,TN,135700,315,2017
Smith,TN,120700,271,2017
Stewart,TN,130400,301,2017
Sullivan,TN,130300,300,2017
Sumner,TN,194900,434,2017
Tipton,TN,142400,333,2017
Trousdale,TN,128000,294,2017
Unicoi,TN,121200,273,2017
Union,TN,114200,242,2017
Van Buren,TN,95000,155,2017
Warren,TN,108600,217,2017
Washington,TN,152800,361,2017
Wayne,TN,96400,162,2017
Weakley,TN,94300,151,2017
White,TN,97700,170,2017
Williamson,TN,388400,501,2017
Wilson,TN,227100,461,2017
Anderson,TX,91800,137,2017
Andrews,TX,126000,288,2017
Angelina,TX,97300,167,2017
Aransas,TX,158900,377,2017
Archer,TX,125600,287,2017
Armstrong,TX,128600,296,2017
Atascosa,TX,96100,161,2017
Austin,TX,175200,412,2017
Bailey,TX,68000,26,2017
Bandera,TX,165900,394,2017
Bastrop,TX,150300,354,2017
Baylor,TX,67200,24,2017
Bee,TX,78500,61,2017
Bell,TX,137100,319,2017
Bexar,TX,142300,333,2017
Blanco,TX,230800,463,2017
Borden,TX,106900,208,2017
Bosque,TX,106700,208,2017
Bowie,TX,109400,220,2017
Brazoria,TX,164300,390,2017
Brazos,TX,170500,403,2017
Brewster,TX,113400,239,2017
Briscoe,TX,65700,20,2017
Brooks,TX,61900,13,2017
Brown,TX,95100,156,2017
Burleson,TX,99500,178,2017
Burnet,TX,171100,404,2017
Caldwell,TX,124300,283,2017
Calhoun,TX,114900,246,2017
Callahan,TX,76500,52,2017
Cameron,TX,82500,83,2017
Camp,TX,83600,87,2017
Carson,TX,107800,213,2017
Cass,TX,86200,102,2017
Castro,TX,80300,68,2017
Chambers,TX,171500,405,2017
Cherokee,TX,98200,172,2017
Childress,TX,81000,72,2017
Clay,TX,87200,108,2017
Cochran,TX,33300,0,2017
Coke,TX,81800,78,2017
Coleman,TX,65900,21,2017
Collin,TX,265300,480,2017
Collingsworth,TX,55800,7,2017
Colorado,TX,116700,255,2017
Comal,TX,244100,471,2017
Comanche,TX,89600,126,2017
Concho,TX,109800,221,2017
Cooke,TX,144700,340,2017
Coryell,TX,107700,213,2017
Cottle,TX,44700,1,2017
Crane,TX,81500,76,2017
Crockett,TX,80600,70,2017
Crosby,TX,57500,9,2017
Culberson,TX,57000,8,2017
Dallam,TX,77000,54,2017
Dallas,TX,148300,349,2017
Dawson,TX,66400,22,2017
Deaf Smith,TX,88000,115,2017
Delta,TX,73100,40,2017
Denton,TX,232000,464,2017
DeWitt,TX,100000,180,2017
Dickens,TX,54200,6,2017
Dimmit,TX,65200,19,2017
Donley,TX,65100,18,2017
Duval,TX,48500,2,2017
Eastland,TX,59800,10,2017
Ector,TX,120800,271,2017
Edwards,TX,72800,39,2017
Ellis,TX,158200,375,2017
El Paso,TX,116600,255,2017
Erath,TX,128300,295,2017
Falls,TX,63000,16,2017
Fannin,TX,98200,172,2017
Fayette,TX,158700,376,2017
Fisher,TX,60500,11,2017
Floyd,TX,60500,11,2017
Foard,TX,47400,2,2017
