county,state,percentNeedOpioidTreatment,percentNeedOpioidTreatmentBucket,year
Wilkes,NC,90.53,366,2018
Wilson,NC,90.26,356,2018
Yadkin,NC,86.65,148,2018
Yancey,NC,85.44,86,2018
Adams,ND,84.91,77,2018
Barnes,ND,84.72,65,2018
Benson,ND,83.8,43,2018
Billings,ND,84.91,77,2018
Bottineau,ND,87.65,191,2018
Bowman,ND,84.91,77,2018
Burke,ND,87.65,191,2018
Burleigh,ND,84.91,77,2018
Cass,ND,88.71,258,2018
Cavalier,ND,83.8,43,2018
Dickey,ND,84.72,65,2018
Divide,ND,81.78,18,2018
Dunn,ND,84.91,77,2018
Eddy,ND,83.8,43,2018
Emmons,ND,84.91,77,2018
Foster,ND,84.72,65,2018
Golden Valley,ND,84.91,77,2018
Grand Forks,ND,84.54,63,2018
Grant,ND,84.91,77,2018
Griggs,ND,84.72,65,2018
Hettinger,ND,84.91,77,2018
Kidder,ND,84.91,77,2018
LaMoure,ND,84.72,65,2018
Logan,ND,84.72,65,2018
McHenry,ND,87.65,191,2018
McIntosh,ND,84.72,65,2018
McKenzie,ND,81.78,18,2018
McLean,ND,84.91,77,2018
Mercer,ND,84.91,77,2018
Morton,ND,84.91,77,2018
Mountrail,ND,87.65,191,2018
Nelson,ND,84.54,63,2018
Oliver,ND,84.91,77,2018
Pembina,ND,84.54,63,2018
Pierce,ND,87.65,191,2018
Ramsey,ND,83.8,43,2018
Ransom,ND,88.71,258,2018
Renville,ND,87.65,191,2018
Richland,ND,88.71,258,2018
Rolette,ND,83.8,43,2018
Sargent,ND,88.71,258,2018
Sheridan,ND,84.91,77,2018
Sioux,ND,84.91,77,2018
Slope,ND,84.91,77,2018
Stark,ND,84.91,77,2018
Steele,ND,88.71,258,2018
Stutsman,ND,84.72,65,2018
Towner,ND,83.8,43,2018
Traill,ND,88.71,258,2018
Walsh,ND,84.54,63,2018
Ward,ND,87.65,191,2018
Wells,ND,84.72,65,2018
Williams,ND,81.78,18,2018
Adams,OH,81.43,17,2018
Allen,OH,82.9,35,2018
Ashland,OH,91.18,395,2018
Ashtabula,OH,88.46,242,2018
Athens,OH,86.2,120,2018
Auglaize,OH,82.9,35,2018
Belmont,OH,84.03,59,2018
Brown,OH,83.98,53,2018
Butler,OH,87.83,205,2018
Carroll,OH,84.03,59,2018
Champaign,OH,82.9,35,2018
Clark,OH,86.81,160,2018
Clermont,OH,83.98,53,2018
Clinton,OH,83.98,53,2018
Columbiana,OH,84.03,59,2018
Coshocton,OH,86.2,120,2018
Crawford,OH,84.29,62,2018
Cuyahoga,OH,90.87,391,2018
Darke,OH,82.9,35,2018
Defiance,OH,84.87,72,2018
Delaware,OH,84.29,62,2018
Erie,OH,84.8,71,2018
Fairfield,OH,85.83,99,2018
Fayette,OH,81.43,17,2018
Franklin,OH,86.3,128,2018
Fulton,OH,84.87,72,2018
Gallia,OH,81.43,17,2018
Geauga,OH,85.77,97,2018
Greene,OH,86.81,160,2018
Guernsey,OH,86.2,120,2018
Hamilton,OH,86.2,120,2018
Hancock,OH,84.87,72,2018
Hardin,OH,82.9,35,2018
Harrison,OH,84.03,59,2018
Henry,OH,84.87,72,2018
Highland,OH,81.43,17,2018
Hocking,OH,86.2,120,2018
Holmes,OH,91.18,395,2018
Huron,OH,84.29,62,2018
Jackson,OH,81.43,17,2018
Jefferson,OH,84.03,59,2018
Knox,OH,85.83,99,2018
Lake,OH,85.77,97,2018
Lawrence,OH,81.43,17,2018
Licking,OH,85.83,99,2018
Logan,OH,82.9,35,2018
Lorain,OH,90.87,391,2018
Lucas,OH,88.29,229,2018
Madison,OH,86.81,160,2018
Mahoning,OH,85.5,89,2018
Marion,OH,84.29,62,2018
Medina,OH,91.18,395,2018
Meigs,OH,81.43,17,2018
Mercer,OH,84.87,72,2018
Miami,OH,82.9,35,2018
Monroe,OH,84.03,59,2018
Montgomery,OH,84.96,78,2018
Morgan,OH,86.2,120,2018
Morrow,OH,84.29,62,2018
Muskingum,OH,86.2,120,2018
Noble,OH,86.2,120,2018
Ottawa,OH,84.8,71,2018
Paulding,OH,84.87,72,2018
Perry,OH,86.2,120,2018
Pickaway,OH,81.43,17,2018
Pike,OH,81.43,17,2018
Portage,OH,85.77,97,2018
Preble,OH,82.9,35,2018
Putnam,OH,84.87,72,2018
Richland,OH,84.29,62,2018
Ross,OH,81.43,17,2018
Sandusky,OH,84.8,71,2018
Scioto,OH,81.43,17,2018
Seneca,OH,84.8,71,2018
Shelby,OH,82.9,35,2018
Stark,OH,85.5,89,2018
Summit,OH,87.5,184,2018
Trumbull,OH,88.46,242,2018
Tuscarawas,OH,84.03,59,2018
Union,OH,84.29,62,2018
Van Wert,OH,84.87,72,2018
Vinton,OH,86.2,120,2018
Warren,OH,83.98,53,2018
Washington,OH,84.03,59,2018
Wayne,OH,91.18,395,2018
Williams,OH,84.87,72,2018
Wood,OH,84.8,71,2018
Wyandot,OH,84.8,71,2018
Adair,OK,85.78,99,2018
Alfalfa,OK,82.88,33,2018
Atoka,OK,86.26,126,2018
Beaver,OK,82.88,33,2018
Beckham,OK,82.88,33,2018
Blaine,OK,82.88,33,2018
Bryan,OK,86.26,126,2018
Caddo,OK,82.88,33,2018
Canadian,OK,84.12,61,2018
Carter,OK,86.26,126,2018
Cherokee,OK,85.78,99,2018
Choctaw,OK,86.26,126,2018
Cimarron,OK,82.88,33,2018
Cleveland,OK,84.12,61,2018
Coal,OK,86.26,126,2018
Comanche,OK,82.88,33,2018
Cotton,OK,82.88,33,2018
Craig,OK,86.49,139,2018
Creek,OK,85.78,99,2018
Custer,OK,82.88,33,2018
Delaware,OK,86.49,139,2018
Dewey,OK,82.88,33,2018
Ellis,OK,82.88,33,2018
Garfield,OK,82.88,33,2018
Garvin,OK,86.26,126,2018
Grady,OK,84.12,61,2018
Grant,OK,82.88,33,2018
Greer,OK,82.88,33,2018
Harmon,OK,82.88,33,2018
Harper,OK,82.88,33,2018
Haskell,OK,86.26,126,2018
Hughes,OK,86.26,126,2018
Jackson,OK,82.88,33,2018
Jefferson,OK,82.88,33,2018
Johnston,OK,86.26,126,2018
Kay,OK,86.49,139,2018
Kingfisher,OK,82.88,33,2018
Kiowa,OK,82.88,33,2018
Latimer,OK,86.26,126,2018
Le Flore,OK,86.26,126,2018
Lincoln,OK,85.78,99,2018
Logan,OK,82.88,33,2018
Love,OK,86.26,126,2018
McClain,OK,84.12,61,2018
McCurtain,OK,86.26,126,2018
McIntosh,OK,85.78,99,2018
Major,OK,82.88,33,2018
Marshall,OK,86.26,126,2018
Mayes,OK,86.49,139,2018
Murray,OK,86.26,126,2018
Muskogee,OK,85.78,99,2018
Noble,OK,86.49,139,2018
Nowata,OK,86.49,139,2018
Okfuskee,OK,85.78,99,2018
Oklahoma,OK,88.03,213,2018
Okmulgee,OK,85.78,99,2018
Osage,OK,86.49,139,2018
Ottawa,OK,86.49,139,2018
Pawnee,OK,86.49,139,2018
Payne,OK,86.49,139,2018
Pittsburg,OK,86.26,126,2018
Pontotoc,OK,86.26,126,2018
Pottawatomie,OK,86.26,126,2018
Pushmataha,OK,86.26,126,2018
Roger Mills,OK,82.88,33,2018
Rogers,OK,86.49,139,2018
Seminole,OK,86.26,126,2018
Sequoyah,OK,85.78,99,2018
Stephens,OK,82.88,33,2018
Texas,OK,82.88,33,2018
Tillman,OK,82.88,33,2018
Tulsa,OK,82.57,22,2018
Wagoner,OK,85.78,99,2018
Washington,OK,86.49,139,2018
Washita,OK,82.88,33,2018
Woods,OK,82.88,33,2018
Woodward,OK,82.88,33,2018
Baker,OR,86.2,120,2018
Benton,OR,90.72,379,2018
Clackamas,OR,92.53,454,2018
Clatsop,OR,90.72,379,2018
Columbia,OR,90.72,379,2018
Coos,OR,90,349,2018
Crook,OR,88.51,245,2018
Curry,OR,90,349,2018
Deschutes,OR,88.51,245,2018
Douglas,OR,90,349,2018
Gilliam,OR,86.2,120,2018
Grant,OR,86.2,120,2018
Harney,OR,86.2,120,2018
Hood River,OR,86.2,120,2018
Jackson,OR,90,349,2018
Jefferson,OR,88.51,245,2018
Josephine,OR,90,349,2018
Klamath,OR,90,349,2018
Lake,OR,86.2,120,2018
Lane,OR,90.72,379,2018
Lincoln,OR,90.72,379,2018
Linn,OR,90.72,379,2018
Malheur,OR,86.2,120,2018
Marion,OR,90.72,379,2018
Morrow,OR,86.2,120,2018
Multnomah,OR,95.21,497,2018
Polk,OR,90.72,379,2018
Sherman,OR,86.2,120,2018
Tillamook,OR,90.72,379,2018
Umatilla,OR,86.2,120,2018
Union,OR,86.2,120,2018
Wallowa,OR,86.2,120,2018
Wasco,OR,86.2,120,2018
Washington,OR,92.53,454,2018
Wheeler,OR,86.2,120,2018
Yamhill,OR,90.72,379,2018
Adams,PA,87.5,184,2018
Allegheny,PA,84.5,62,2018
Armstrong,PA,82.8,28,2018
Beaver,PA,82.8,28,2018
Bedford,PA,89.81,338,2018
Berks,PA,86.23,121,2018
Blair,PA,89.81,338,2018
Bradford,PA,90.57,368,2018
Bucks,PA,79.4,13,2018
Butler,PA,82.8,28,2018
Cambria,PA,82.8,28,2018
Cameron,PA,84.98,79,2018
Carbon,PA,86.23,121,2018
Centre,PA,90.57,368,2018
Chester,PA,79.4,13,2018
Clarion,PA,82.8,28,2018
Clearfield,PA,84.98,79,2018
Clinton,PA,90.57,368,2018
Columbia,PA,90.57,368,2018
Crawford,PA,87.41,180,2018
Cumberland,PA,89.81,338,2018
Dauphin,PA,87.5,184,2018
Delaware,PA,79.4,13,2018
Elk,PA,84.98,79,2018
Erie,PA,87.41,180,2018
Fayette,PA,82.95,35,2018
Forest,PA,84.98,79,2018
Franklin,PA,89.81,338,2018
Fulton,PA,89.81,338,2018
Greene,PA,82.95,35,2018
Huntingdon,PA,89.81,338,2018
Indiana,PA,82.8,28,2018
Jefferson,PA,84.98,79,2018
Juniata,PA,89.81,338,2018
Lackawanna,PA,86.62,146,2018
Lancaster,PA,87.5,184,2018
Lawrence,PA,84.98,79,2018
Lebanon,PA,87.5,184,2018
Lehigh,PA,87.69,193,2018
Luzerne,PA,86.62,146,2018
Lycoming,PA,90.57,368,2018
McKean,PA,84.98,79,2018
Mercer,PA,84.98,79,2018
Mifflin,PA,89.81,338,2018
Monroe,PA,86.23,121,2018
Montgomery,PA,79.4,13,2018
Montour,PA,90.57,368,2018
Northampton,PA,87.69,193,2018
Northumberland,PA,90.57,368,2018
Perry,PA,89.81,338,2018
Philadelphia,PA,84.85,71,2018
Pike,PA,86.23,121,2018
Potter,PA,90.57,368,2018
Schuylkill,PA,86.23,121,2018
Snyder,PA,90.57,368,2018
Somerset,PA,82.95,35,2018
Sullivan,PA,90.57,368,2018
Susquehanna,PA,86.62,146,2018
Tioga,PA,90.57,368,2018
Union,PA,90.57,368,2018
Venango,PA,84.98,79,2018
Warren,PA,84.98,79,2018
Washington,PA,82.95,35,2018
Wayne,PA,86.23,121,2018
Westmoreland,PA,82.95,35,2018
Wyoming,PA,86.62,146,2018
York,PA,87.5,184,2018
Bristol,RI,85.62,90,2018
Kent,RI,77.02,12,2018
Newport,RI,85.62,90,2018
Providence,RI,82.11,21,2018
Washington,RI,81.25,16,2018
Abbeville,SC,84.01,58,2018
Aiken,SC,89.09,283,2018
Allendale,SC,89.09,283,2018
Anderson,SC,84.01,58,2018
Bamberg,SC,89.09,283,2018
Barnwell,SC,89.09,283,2018
Beaufort,SC,89.09,283,2018
Berkeley,SC,89.09,283,2018
Calhoun,SC,89.09,283,2018
Charleston,SC,89.09,283,2018
Cherokee,SC,84.01,58,2018
Chester,SC,87.81,200,2018
Chesterfield,SC,87.81,200,2018
Clarendon,SC,87.59,190,2018
Colleton,SC,89.09,283,2018
Darlington,SC,87.59,190,2018
Dillon,SC,87.59,190,2018
Dorchester,SC,89.09,283,2018
Edgefield,SC,84.01,58,2018
Fairfield,SC,87.81,200,2018
Florence,SC,87.59,190,2018
Georgetown,SC,87.59,190,2018
Greenville,SC,84.01,58,2018
Greenwood,SC,84.01,58,2018
Hampton,SC,89.09,283,2018
Horry,SC,87.59,190,2018
Jasper,SC,89.09,283,2018
Kershaw,SC,87.81,200,2018
Lancaster,SC,87.81,200,2018
Laurens,SC,84.01,58,2018
Lee,SC,87.81,200,2018
Lexington,SC,87.81,200,2018
McCormick,SC,84.01,58,2018
Marion,SC,87.59,190,2018
Marlboro,SC,87.59,190,2018
Newberry,SC,84.01,58,2018
Oconee,SC,84.01,58,2018
Orangeburg,SC,89.09,283,2018
Pickens,SC,84.01,58,2018
Richland,SC,87.81,200,2018
Saluda,SC,84.01,58,2018
Spartanburg,SC,84.01,58,2018
Sumter,SC,87.59,190,2018
Union,SC,84.01,58,2018
Williamsburg,SC,87.59,190,2018
York,SC,87.81,200,2018
Aurora,SD,87.5,184,2018
Beadle,SD,88.94,280,2018
Bennett,SD,84.75,67,2018
Bon Homme,SD,87.5,184,2018
Brookings,SD,88.94,280,2018
Brown,SD,88.94,280,2018
Brule,SD,87.5,184,2018
Buffalo,SD,89.62,331,2018
Butte,SD,84.75,67,2018
Campbell,SD,89.62,331,2018
Charles Mix,SD,87.5,184,2018
Clark,SD,88.94,280,2018
Clay,SD,87.5,184,2018
Codington,SD,88.94,280,2018
Corson,SD,89.62,331,2018
Custer,SD,84.75,67,2018
Davison,SD,87.5,184,2018
Day,SD,88.94,280,2018
Deuel,SD,88.94,280,2018
Dewey,SD,89.62,331,2018
Douglas,SD,87.5,184,2018
Edmunds,SD,88.94,280,2018
Fall River,SD,84.75,67,2018
Faulk,SD,88.94,280,2018
Grant,SD,88.94,280,2018
Gregory,SD,89.62,331,2018
Haakon,SD,89.62,331,2018
Hamlin,SD,88.94,280,2018
Hand,SD,89.62,331,2018
Hanson,SD,87.5,184,2018
Harding,SD,84.75,67,2018
Hughes,SD,89.62,331,2018
Hutchinson,SD,87.5,184,2018
Hyde,SD,89.62,331,2018
Jackson,SD,84.75,67,2018
Jerauld,SD,87.5,184,2018
Jones,SD,89.62,331,2018
Kingsbury,SD,88.94,280,2018
Lake,SD,88.94,280,2018
Lawrence,SD,84.75,67,2018
Lincoln,SD,88.74,259,2018
Lyman,SD,89.62,331,2018
McCook,SD,88.74,259,2018
McPherson,SD,88.94,280,2018
Marshall,SD,88.94,280,2018
Meade,SD,84.75,67,2018
Mellette,SD,89.62,331,2018
Miner,SD,87.5,184,2018
Minnehaha,SD,88.74,259,2018
Moody,SD,88.94,280,2018
Oglala Lakota,SD,84.75,67,2018
Pennington,SD,84.75,67,2018
Perkins,SD,84.75,67,2018
Potter,SD,89.62,331,2018
Roberts,SD,88.94,280,2018
Sanborn,SD,87.5,184,2018
Spink,SD,88.94,280,2018
Stanley,SD,89.62,331,2018
Sully,SD,89.62,331,2018
Todd,SD,89.62,331,2018
Tripp,SD,89.62,331,2018
Turner,SD,88.74,259,2018
Union,SD,87.5,184,2018
Walworth,SD,89.62,331,2018
Yankton,SD,87.5,184,2018
Ziebach,SD,89.62,331,2018
Anderson,TN,88.8,267,2018
Bedford,TN,88.66,255,2018
Benton,TN,93.01,465,2018
Bledsoe,TN,90.68,377,2018
Blount,TN,88.8,267,2018
Bradley,TN,90.68,377,2018
Campbell,TN,88.8,267,2018
Cannon,TN,88.66,255,2018
Carroll,TN,93.01,465,2018
Carter,TN,88.43,242,2018
Cheatham,TN,88.66,255,2018
Chester,TN,93.01,465,2018
Claiborne,TN,88.8,267,2018
Clay,TN,90.68,377,2018
Cocke,TN,88.8,267,2018
Coffee,TN,88.66,255,2018
Crockett,TN,93.01,465,2018
Cumberland,TN,90.68,377,2018
Davidson,TN,91.47,415,2018
Decatur,TN,93.01,465,2018
DeKalb,TN,90.68,377,2018
Dickson,TN,88.66,255,2018
Dyer,TN,93.01,465,2018
Fayette,TN,93.01,465,2018
Fentress,TN,90.68,377,2018
Franklin,TN,88.66,255,2018
Gibson,TN,93.01,465,2018
Giles,TN,88.66,255,2018
Grainger,TN,88.8,267,2018
Greene,TN,88.43,242,2018
Grundy,TN,90.68,377,2018
Hamblen,TN,88.8,267,2018
Hamilton,TN,90.68,377,2018
Hancock,TN,88.43,242,2018
Hardeman,TN,93.01,465,2018
Hardin,TN,93.01,465,2018
Hawkins,TN,88.43,242,2018
Haywood,TN,93.01,465,2018
Henderson,TN,93.01,465,2018
Henry,TN,93.01,465,2018
Hickman,TN,88.66,255,2018
Houston,TN,88.66,255,2018
Humphreys,TN,88.66,255,2018
Jackson,TN,90.68,377,2018
Jefferson,TN,88.8,267,2018
Johnson,TN,88.43,242,2018
Knox,TN,88.8,267,2018
Lake,TN,93.01,465,2018
Lauderdale,TN,93.01,465,2018
Lawrence,TN,88.66,255,2018
Lewis,TN,88.66,255,2018
Lincoln,TN,88.66,255,2018
Loudon,TN,88.8,267,2018
McMinn,TN,90.68,377,2018
McNairy,TN,93.01,465,2018
Macon,TN,90.68,377,2018
Madison,TN,93.01,465,2018
Marion,TN,90.68,377,2018
Marshall,TN,88.66,255,2018
Maury,TN,88.66,255,2018
Meigs,TN,90.68,377,2018
Monroe,TN,88.8,267,2018
Montgomery,TN,88.66,255,2018
Moore,TN,88.66,255,2018
Morgan,TN,88.8,267,2018
Obion,TN,93.01,465,2018
Overton,TN,90.68,377,2018
Perry,TN,88.66,255,2018
Pickett,TN,90.68,377,2018
Polk,TN,90.68,377,2018
Putnam,TN,90.68,377,2018
Rhea,TN,90.68,377,2018
Roane,TN,88.8,267,2018
Robertson,TN,88.66,255,2018
Rutherford,TN,88.66,255,2018
Scott,TN,88.8,267,2018
Sequatchie,TN,90.68,377,2018
Sevier,TN,88.8,267,2018
Shelby,TN,93.54,485,2018
Smith,TN,90.68,377,2018
Stewart,TN,88.66,255,2018
Sullivan,TN,88.43,242,2018
Sumner,TN,88.66,255,2018
Tipton,TN,93.01,465,2018
Trousdale,TN,88.66,255,2018
Unicoi,TN,88.43,242,2018
Union,TN,88.8,267,2018
Van Buren,TN,90.68,377,2018
Warren,TN,90.68,377,2018
Washington,TN,88.43,242,2018
Wayne,TN,88.66,255,2018
Weakley,TN,93.01,465,2018
White,TN,90.68,377,2018
Williamson,TN,88.66,255,2018
Wilson,TN,88.66,255,2018
Anderson,TX,93.27,477,2018
Andrews,TX,90.43,362,2018
Angelina,TX,95.48,503,2018
Aransas,TX,95.43,501,2018
Archer,TX,91.74,424,2018
Armstrong,TX,93.31,483,2018
Atascosa,TX,92.12,431,2018
Austin,TX,94.52,492,2018
Bailey,TX,93.31,483,2018
Bandera,TX,92.12,431,2018
Bastrop,TX,92.38,451,2018
Baylor,TX,91.74,424,2018
Bee,TX,95.43,501,2018
Bell,TX,92.41,454,2018
Bexar,TX,92.12,431,2018
Blanco,TX,92.38,451,2018
Borden,TX,90.43,362,2018
Bosque,TX,92.41,454,2018
Bowie,TX,93.27,477,2018
Brazoria,TX,90.74,380,2018
Brazos,TX,92.41,454,2018
Brewster,TX,94.23,490,2018
Briscoe,TX,93.31,483,2018
Brooks,TX,95.43,501,2018
Brown,TX,91.74,424,2018
Burleson,TX,92.41,454,2018
Burnet,TX,92.38,451,2018
Caldwell,TX,92.38,451,2018
Calhoun,TX,92.12,431,2018
Callahan,TX,91.74,424,2018
Cameron,TX,95.43,501,2018
Camp,TX,93.27,477,2018
Carson,TX,93.31,483,2018
Cass,TX,93.27,477,2018
Castro,TX,93.31,483,2018
Chambers,TX,94.52,492,2018
Cherokee,TX,93.27,477,2018
Childress,TX,93.31,483,2018
Clay,TX,91.74,424,2018
Cochran,TX,93.31,483,2018
Coke,TX,90.43,362,2018
Coleman,TX,91.74,424,2018
Collin,TX,94.81,496,2018
Collingsworth,TX,93.31,483,2018
Colorado,TX,94.52,492,2018
Comal,TX,92.12,431,2018
Comanche,TX,91.74,424,2018
Concho,TX,90.43,362,2018
Cooke,TX,92.56,458,2018
Coryell,TX,92.41,454,2018
Cottle,TX,91.74,424,2018
Crane,TX,90.43,362,2018
Crockett,TX,90.43,362,2018
Crosby,TX,93.31,483,2018
Culberson,TX,94.23,490,2018
Dallam,TX,93.31,483,2018
Dallas,TX,94.81,496,2018
Dawson,TX,90.43,362,2018
Deaf Smith,TX,93.31,483,2018
Delta,TX,93.27,477,2018
Denton,TX,94.81,496,2018
DeWitt,TX,92.12,431,2018
Dickens,TX,93.31,483,2018
Dimmit,TX,92.12,431,2018
Donley,TX,93.31,483,2018
Duval,TX,95.43,501,2018
Eastland,TX,91.74,424,2018
Ector,TX,90.43,362,2018
Edwards,TX,92.12,431,2018
Ellis,TX,94.81,496,2018
El Paso,TX,94.23,490,2018
Erath,TX,92.56,458,2018
Falls,TX,92.41,454,2018
Fannin,TX,92.56,458,2018
Fayette,TX,92.38,451,2018
Fisher,TX,91.74,424,2018
Floyd,TX,93.31,483,2018
Foard,TX,91.74,424,2018
Fort Bend,TX,94.52,492,2018
Franklin,TX,93.27,477,2018
Freestone,TX,92.41,454,2018
Frio,TX,92.12,431,2018
Gaines,TX,90.43,362,2018
Galveston,TX,90.74,380,2018
Garza,TX,93.31,483,2018
Gillespie,TX,92.12,431,2018
Glasscock,TX,90.43,362,2018
Goliad,TX,92.12,431,2018
Gonzales,TX,92.12,431,2018
Gray,TX,93.31,483,2018
Grayson,TX,92.56,458,2018
Gregg,TX,93.27,477,2018
Grimes,TX,92.41,454,2018
Guadalupe,TX,92.12,431,2018
Hale,TX,93.31,483,2018
Hall,TX,93.31,483,2018
Hamilton,TX,92.41,454,2018
Hansford,TX,93.31,483,2018
Hardeman,TX,91.74,424,2018
Hardin,TX,95.48,503,2018
Harris,TX,94.52,492,2018
Harrison,TX,93.27,477,2018
Hartley,TX,93.31,483,2018
Haskell,TX,91.74,424,2018
Hays,TX,92.38,451,2018
Hemphill,TX,93.31,483,2018
Henderson,TX,93.27,477,2018
Hidalgo,TX,96.89,508,2018
Hill,TX,92.41,454,2018
Hockley,TX,93.31,483,2018
Hood,TX,92.56,458,2018
Hopkins,TX,93.27,477,2018
Houston,TX,95.48,503,2018
Howard,TX,90.43,362,2018
Hudspeth,TX,94.23,490,2018
Hunt,TX,94.81,496,2018
Hutchinson,TX,93.31,483,2018
Irion,TX,90.43,362,2018
Jack,TX,91.74,424,2018
Jackson,TX,92.12,431,2018
Jasper,TX,95.48,503,2018
Jeff Davis,TX,94.23,490,2018
Jefferson,TX,95.48,503,2018
Jim Hogg,TX,95.43,501,2018
Jim Wells,TX,95.43,501,2018
Johnson,TX,92.56,458,2018
Jones,TX,91.74,424,2018
Karnes,TX,92.12,431,2018
Kaufman,TX,94.81,496,2018
Kendall,TX,92.12,431,2018
Kenedy,TX,95.43,501,2018
Kent,TX,91.74,424,2018
Kerr,TX,92.12,431,2018
Kimble,TX,90.43,362,2018
King,TX,93.31,483,2018
Kinney,TX,92.12,431,2018
Kleberg,TX,95.43,501,2018
Knox,TX,91.74,424,2018
Lamar,TX,93.27,477,2018
Lamb,TX,93.31,483,2018
Lampasas,TX,92.41,454,2018
La Salle,TX,92.12,431,2018
Lavaca,TX,92.12,431,2018
Lee,TX,92.38,451,2018
Leon,TX,92.41,454,2018
Liberty,TX,94.52,492,2018
Limestone,TX,92.41,454,2018
Lipscomb,TX,93.31,483,2018
Live Oak,TX,95.43,501,2018
Llano,TX,92.38,451,2018
Loving,TX,90.43,362,2018
Lubbock,TX,93.31,483,2018
Lynn,TX,93.31,483,2018
McCulloch,TX,90.43,362,2018
McLennan,TX,92.41,454,2018
McMullen,TX,95.43,501,2018
Madison,TX,92.41,454,2018
Marion,TX,93.27,477,2018
Martin,TX,90.43,362,2018
Mason,TX,90.43,362,2018
Matagorda,TX,90.74,380,2018
Maverick,TX,92.12,431,2018
Medina,TX,92.12,431,2018
Menard,TX,90.43,362,2018
Midland,TX,90.43,362,2018
Milam,TX,92.41,454,2018
Mills,TX,92.41,454,2018
Mitchell,TX,91.74,424,2018
Montague,TX,91.74,424,2018
Montgomery,TX,94.52,492,2018
Moore,TX,93.31,483,2018
Morris,TX,93.27,477,2018
Motley,TX,93.31,483,2018
Nacogdoches,TX,95.48,503,2018
Navarro,TX,94.81,496,2018
Newton,TX,95.48,503,2018
Nolan,TX,91.74,424,2018
Nueces,TX,95.43,501,2018
Ochiltree,TX,93.31,483,2018
Oldham,TX,93.31,483,2018
Orange,TX,95.48,503,2018
Palo Pinto,TX,92.56,458,2018
Panola,TX,93.27,477,2018
Parker,TX,92.56,458,2018
Parmer,TX,93.31,483,2018
Pecos,TX,90.43,362,2018
Polk,TX,95.48,503,2018
Potter,TX,93.31,483,2018
Presidio,TX,94.23,490,2018
Rains,TX,93.27,477,2018
Randall,TX,93.31,483,2018
Reagan,TX,90.43,362,2018
Real,TX,92.12,431,2018
Red River,TX,93.27,477,2018
Reeves,TX,90.43,362,2018
Refugio,TX,95.43,501,2018
Roberts,TX,93.31,483,2018
Robertson,TX,92.41,454,2018
Rockwall,TX,94.81,496,2018
Runnels,TX,91.74,424,2018
Rusk,TX,93.27,477,2018
Sabine,TX,95.48,503,2018
San Augustine,TX,95.48,503,2018
San Jacinto,TX,95.48,503,2018
San Patricio,TX,95.43,501,2018
San Saba,TX,92.41,454,2018
Schleicher,TX,90.43,362,2018
Scurry,TX,91.74,424,2018
Shackelford,TX,91.74,424,2018
Shelby,TX,95.48,503,2018
Sherman,TX,93.31,483,2018
Smith,TX,93.27,477,2018
Somervell,TX,92.56,458,2018
Starr,TX,95.43,501,2018
Stephens,TX,91.74,424,2018
Sterling,TX,90.43,362,2018
Stonewall,TX,91.74,424,2018
Sutton,TX,90.43,362,2018
Swisher,TX,93.31,483,2018
Tarrant,TX,92.56,458,2018
Taylor,TX,91.74,424,2018
Terrell,TX,90.43,362,2018
Terry,TX,93.31,483,2018
Throckmorton,TX,91.74,424,2018
Titus,TX,93.27,477,2018
Tom Green,TX,90.43,362,2018
Travis,TX,92.38,451,2018
Trinity,TX,95.48,503,2018
Tyler,TX,95.48,503,2018
Upshur,TX,93.27,477,2018
Upton,TX,90.43,362,2018
Uvalde,TX,92.12,431,2018
Val Verde,TX,92.12,431,2018
Van Zandt,TX,93.27,477,2018
Victoria,TX,92.12,431,2018
Walker,TX,94.52,492,2018
Waller,TX,94.52,492,2018
Ward,TX,90.43,362,2018
Washington,TX,92.41,454,2018
Webb,TX,95.43,501,2018
Wharton,TX,94.52,492,2018
Wheeler,TX,93.31,483,2018
Wichita,TX,91.74,424,2018
Wilbarger,TX,91.74,424,2018
Willacy,TX,95.43,501,2018
Williamson,TX,92.38,451,2018
Wilson,TX,92.12,431,2018
Winkler,TX,90.43,362,2018
Wise,TX,92.56,458,2018
Wood,TX,93.27,477,2018
Yoakum,TX,93.31,483,2018
Young,TX,91.74,424,2018
Zapata,TX,95.43,501,2018
Zavala,TX,92.12,431,2018
Beaver,UT,86.42,133,2018
Box Elder,UT,88.67,257,2018
Cache,UT,88.67,257,2018
Carbon,UT,86.42,133,2018
Daggett,UT,88.67,257,2018
Davis,UT,85.14,80,2018
Duchesne,UT,88.67,257,2018
Emery,UT,86.42,133,2018
Garfield,UT,86.42,133,2018
Grand,UT,86.42,133,2018
Iron,UT,86.42,133,2018
Juab,UT,86.42,133,2018
Kane,UT,86.42,133,2018
Millard,UT,86.42,133,2018
Morgan,UT,90.8,383,2018
Piute,UT,86.42,133,2018
Rich,UT,88.67,257,2018
Salt Lake,UT,91.54,415,2018
San Juan,UT,86.42,133,2018
Sanpete,UT,86.42,133,2018
Sevier,UT,86.42,133,2018
Summit,UT,88.67,257,2018
Tooele,UT,88.67,257,2018
Uintah,UT,88.67,257,2018
Utah,UT,92.31,447,2018
Wasatch,UT,88.67,257,2018
Washington,UT,86.42,133,2018
Wayne,UT,86.42,133,2018
Weber,UT,90.8,383,2018
Addison,VT,88.59,249,2018
Bennington,VT,83.99,55,2018
