county,state,medianHouseholdIncome,medianHouseholdIncomeBucket,year
Polk,IA,66044,455,2018
Pottawattamie,IA,57467,385,2018
Poweshiek,IA,53520,328,2018
Ringgold,IA,52005,302,2018
Sac,IA,54958,350,2018
Scott,IA,58803,399,2018
Shelby,IA,55489,359,2018
Sioux,IA,67178,460,2018
Story,IA,54554,344,2018
Tama,IA,55898,364,2018
Taylor,IA,48717,240,2018
Union,IA,47518,219,2018
Van Buren,IA,47083,213,2018
Wapello,IA,45233,180,2018
Warren,IA,74383,480,2018
Washington,IA,61769,425,2018
Wayne,IA,45017,178,2018
Webster,IA,44261,165,2018
Winnebago,IA,51002,281,2018
Winneshiek,IA,62820,434,2018
Woodbury,IA,55483,358,2018
Worth,IA,54329,340,2018
Wright,IA,50198,267,2018
Allen,KS,42679,140,2018
Anderson,KS,46274,201,2018
Atchison,KS,48667,238,2018
Barber,KS,50613,274,2018
Barton,KS,50198,267,2018
Bourbon,KS,40733,109,2018
Brown,KS,48547,236,2018
Butler,KS,63272,438,2018
Chase,KS,46295,201,2018
Chautauqua,KS,38690,83,2018
Cherokee,KS,41103,116,2018
Cheyenne,KS,46833,209,2018
Clark,KS,50368,270,2018
Clay,KS,56186,369,2018
Cloud,KS,44143,164,2018
Coffey,KS,58636,397,2018
Comanche,KS,56912,379,2018
Cowley,KS,48087,227,2018
Crawford,KS,40174,101,2018
Decatur,KS,44104,163,2018
Dickinson,KS,48167,229,2018
Doniphan,KS,49338,252,2018
Douglas,KS,55832,363,2018
Edwards,KS,49293,251,2018
Elk,KS,38494,81,2018
Ellis,KS,52700,314,2018
Ellsworth,KS,48188,230,2018
Finney,KS,56573,374,2018
Ford,KS,53072,322,2018
Franklin,KS,55486,359,2018
Geary,KS,49185,249,2018
Gove,KS,48894,244,2018
Graham,KS,40769,110,2018
Grant,KS,55455,357,2018
Gray,KS,64426,445,2018
Greeley,KS,51250,287,2018
Greenwood,KS,42595,139,2018
Hamilton,KS,45000,177,2018
Harper,KS,49455,255,2018
Harvey,KS,56051,367,2018
Haskell,KS,53527,328,2018
Hodgeman,KS,53854,332,2018
Jackson,KS,55904,365,2018
Jefferson,KS,61793,426,2018
Jewell,KS,42552,138,2018
Johnson,KS,84915,498,2018
Kearny,KS,51314,288,2018
Kingman,KS,58483,396,2018
Kiowa,KS,51336,289,2018
Labette,KS,47668,221,2018
Lane,KS,51719,296,2018
Leavenworth,KS,71184,472,2018
Lincoln,KS,46196,199,2018
Linn,KS,43699,156,2018
Logan,KS,51597,293,2018
Lyon,KS,44191,165,2018
McPherson,KS,57765,389,2018
Marion,KS,51262,288,2018
Marshall,KS,50234,268,2018
Meade,KS,55568,360,2018
Miami,KS,69150,466,2018
Mitchell,KS,45221,180,2018
Montgomery,KS,45173,179,2018
Morris,KS,50352,270,2018
Morton,KS,43925,160,2018
Nemaha,KS,58644,397,2018
Neosho,KS,44294,166,2018
Ness,KS,51033,282,2018
Norton,KS,49891,262,2018
Osage,KS,55036,352,2018
Osborne,KS,48355,232,2018
Ottawa,KS,51971,301,2018
Pawnee,KS,42853,144,2018
Phillips,KS,48272,231,2018
Pottawatomie,KS,64657,448,2018
Pratt,KS,54029,334,2018
Rawlins,KS,48125,228,2018
Reno,KS,49174,248,2018
Republic,KS,48022,226,2018
Rice,KS,50764,277,2018
Riley,KS,49910,263,2018
Rooks,KS,50511,273,2018
Rush,KS,40598,107,2018
Russell,KS,52806,316,2018
Saline,KS,50515,273,2018
Scott,KS,71394,473,2018
Sedgwick,KS,54974,350,2018
Seward,KS,47025,212,2018
Shawnee,KS,55199,354,2018
Sheridan,KS,56071,367,2018
Sherman,KS,52847,317,2018
Smith,KS,43438,153,2018
Stafford,KS,48563,236,2018
Stanton,KS,46726,207,2018
Stevens,KS,56507,374,2018
Sumner,KS,54915,349,2018
Thomas,KS,57478,385,2018
Trego,KS,56810,378,2018
Wabaunsee,KS,60450,415,2018
Wallace,KS,58875,400,2018
Washington,KS,48889,244,2018
Wichita,KS,57566,386,2018
Wilson,KS,46208,200,2018
Woodson,KS,34621,43,2018
Wyandotte,KS,44873,176,2018
Adair,KY,39346,89,2018
Allen,KY,40893,112,2018
Anderson,KY,54160,337,2018
Ballard,KY,44350,168,2018
Barren,KY,40216,102,2018
Bath,KY,40837,111,2018
Bell,KY,24628,13,2018
Boone,KY,75043,481,2018
Bourbon,KY,51462,291,2018
Boyd,KY,46165,198,2018
Boyle,KY,43274,150,2018
Bracken,KY,45827,191,2018
Breathitt,KY,26376,15,2018
Breckinridge,KY,48189,230,2018
Bullitt,KY,60534,416,2018
Butler,KY,40061,100,2018
Caldwell,KY,44940,176,2018
Calloway,KY,40219,102,2018
Campbell,KY,59782,410,2018
Carlisle,KY,39664,93,2018
Carroll,KY,43258,150,2018
Carter,KY,33067,34,2018
Casey,KY,34457,43,2018
Christian,KY,41235,118,2018
Clark,KY,52938,319,2018
Clay,KY,26250,14,2018
Clinton,KY,31115,25,2018
Crittenden,KY,43169,148,2018
Cumberland,KY,32906,33,2018
Daviess,KY,49836,261,2018
Edmonson,KY,41360,120,2018
Elliott,KY,33377,36,2018
Estill,KY,31337,26,2018
Fayette,KY,54918,349,2018
Fleming,KY,42213,132,2018
Floyd,KY,31267,26,2018
Franklin,KY,55068,352,2018
Fulton,KY,28559,18,2018
Gallatin,KY,50204,268,2018
Garrard,KY,49888,262,2018
Grant,KY,45610,188,2018
Graves,KY,41615,123,2018
Grayson,KY,37906,73,2018
Green,KY,37374,68,2018
Greenup,KY,49343,252,2018
Hancock,KY,52019,302,2018
Hardin,KY,53168,323,2018
Harlan,KY,26324,14,2018
Harrison,KY,49696,258,2018
Hart,KY,37795,72,2018
Henderson,KY,45389,184,2018
Henry,KY,51447,290,2018
Hickman,KY,40463,106,2018
Hopkins,KY,45738,190,2018
Jackson,KY,32143,30,2018
Jefferson,KY,54357,341,2018
Jessamine,KY,56728,376,2018
Johnson,KY,37559,70,2018
Kenton,KY,61606,424,2018
Knott,KY,29326,19,2018
Knox,KY,28790,18,2018
Larue,KY,41779,125,2018
Laurel,KY,39230,88,2018
Lawrence,KY,31813,28,2018
Lee,KY,23972,12,2018
Leslie,KY,30798,23,2018
Letcher,KY,29856,20,2018
Lewis,KY,31096,25,2018
Lincoln,KY,39833,96,2018
Livingston,KY,46076,196,2018
Logan,KY,43842,158,2018
Lyon,KY,50097,265,2018
McCracken,KY,44486,170,2018
McCreary,KY,23273,11,2018
McLean,KY,50445,272,2018
Madison,KY,48687,239,2018
Magoffin,KY,29516,20,2018
Marion,KY,38544,82,2018
Marshall,KY,50731,276,2018
Martin,KY,35125,47,2018
Mason,KY,41415,121,2018
Meade,KY,57963,390,2018
Menifee,KY,39905,97,2018
Mercer,KY,50475,272,2018
Metcalfe,KY,35809,51,2018
Monroe,KY,34167,40,2018
Montgomery,KY,41974,129,2018
Morgan,KY,34419,43,2018
Muhlenberg,KY,43110,148,2018
Nelson,KY,57469,385,2018
Nicholas,KY,41354,119,2018
Ohio,KY,42826,143,2018
Oldham,KY,97597,507,2018
Owen,KY,45338,182,2018
Owsley,KY,25530,14,2018
Pendleton,KY,52620,313,2018
Perry,KY,31046,25,2018
Pike,KY,34081,39,2018
Powell,KY,36958,63,2018
Pulaski,KY,37921,74,2018
Robertson,KY,38864,84,2018
Rockcastle,KY,36468,58,2018
Rowan,KY,37639,72,2018
Russell,KY,36159,55,2018
Scott,KY,66966,458,2018
Shelby,KY,64240,444,2018
Simpson,KY,48311,232,2018
Spencer,KY,77738,486,2018
Taylor,KY,39055,85,2018
Todd,KY,41865,127,2018
Trigg,KY,52279,307,2018
Trimble,KY,47470,218,2018
Union,KY,42844,143,2018
Warren,KY,52007,302,2018
Washington,KY,50794,278,2018
Wayne,KY,34039,39,2018
Webster,KY,40947,113,2018
Whitley,KY,36897,63,2018
Wolfe,KY,22458,11,2018
Woodford,KY,62629,432,2018
Acadia,LA,41177,117,2018
Allen,LA,41009,115,2018
Ascension,LA,76589,483,2018
Assumption,LA,44744,173,2018
Avoyelles,LA,38077,76,2018
Beauregard,LA,50738,276,2018
Bienville,LA,30300,22,2018
Bossier,LA,53806,331,2018
Caddo,LA,40866,112,2018
Calcasieu,LA,49452,255,2018
Caldwell,LA,32174,30,2018
Cameron,LA,55000,351,2018
Catahoula,LA,38854,84,2018
Claiborne,LA,27303,16,2018
Concordia,LA,31813,28,2018
De Soto,LA,44230,165,2018
East Baton Rouge,LA,52719,315,2018
East Carroll,LA,21161,10,2018
East Feliciana,LA,48129,229,2018
Evangeline,LA,32180,30,2018
Franklin,LA,35466,48,2018
Grant,LA,40792,110,2018
Iberia,LA,45274,181,2018
Iberville,LA,47797,223,2018
Jackson,LA,38523,81,2018
Jefferson,LA,52558,312,2018
Jefferson Davis,LA,39653,93,2018
Lafayette,LA,54726,346,2018
Lafourche,LA,53089,322,2018
LaSalle,LA,36868,61,2018
Lincoln,LA,34154,40,2018
Livingston,LA,63159,437,2018
Madison,LA,27810,17,2018
Morehouse,LA,33333,35,2018
Natchitoches,LA,27795,17,2018
Orleans,LA,39576,92,2018
Ouachita,LA,41314,118,2018
Plaquemines,LA,52386,309,2018
Pointe Coupee,LA,44269,166,2018
Rapides,LA,44852,175,2018
Red River,LA,33446,36,2018
Richland,LA,34422,43,2018
Sabine,LA,39465,91,2018
St. Bernard,LA,46011,195,2018
St. Charles,LA,66620,457,2018
St. Helena,LA,39895,97,2018
St. James,LA,50661,275,2018
St. John the Baptist,LA,54821,347,2018
St. Landry,LA,33288,35,2018
St. Martin,LA,47974,224,2018
St. Mary,LA,40485,106,2018
St. Tammany,LA,67706,462,2018
Tangipahoa,LA,46297,202,2018
Tensas,LA,23870,12,2018
Terrebonne,LA,48866,244,2018
Union,LA,43083,147,2018
Vermilion,LA,50690,276,2018
Vernon,LA,47772,222,2018
Washington,LA,34985,46,2018
Webster,LA,30358,22,2018
West Baton Rouge,LA,60908,418,2018
West Carroll,LA,36528,58,2018
West Feliciana,LA,55510,359,2018
Winn,LA,35398,48,2018
Androscoggin,ME,51412,290,2018
Aroostook,ME,39824,95,2018
Cumberland,ME,69708,468,2018
Franklin,ME,48053,227,2018
Hancock,ME,53068,322,2018
Kennebec,ME,52929,319,2018
Knox,ME,55402,356,2018
Lincoln,ME,55180,353,2018
Oxford,ME,47275,216,2018
Penobscot,ME,49374,253,2018
Piscataquis,ME,39470,91,2018
Sagadahoc,ME,62131,428,2018
Somerset,ME,42491,137,2018
Waldo,ME,51564,292,2018
Washington,ME,41384,120,2018
York,ME,65538,453,2018
Allegany,MD,44065,163,2018
Anne Arundel,MD,97810,507,2018
Baltimore,MD,74127,479,2018
Calvert,MD,104301,508,2018
Caroline,MD,54956,349,2018
Carroll,MD,93363,504,2018
Cecil,MD,72845,477,2018
Charles,MD,95924,505,2018
Dorchester,MD,52145,304,2018
Frederick,MD,91999,503,2018
Garrett,MD,49619,257,2018
Harford,MD,85942,499,2018
Howard,MD,117730,511,2018
Kent,MD,56009,366,2018
Montgomery,MD,106287,509,2018
Prince George's,MD,81969,493,2018
Queen Anne's,MD,92167,503,2018
St. Mary's,MD,90438,502,2018
Somerset,MD,42165,132,2018
Talbot,MD,67204,460,2018
Washington,MD,59719,410,2018
Wicomico,MD,56608,375,2018
Worcester,MD,61145,421,2018
Baltimore City,MD,48840,243,2018
Barnstable,MA,70621,470,2018
Berkshire,MA,56674,376,2018
Bristol,MA,66157,455,2018
Dukes,MA,71224,472,2018
Essex,MA,75878,483,2018
Franklin,MA,59522,407,2018
Hampden,MA,53403,326,2018
Hampshire,MA,67044,459,2018
Middlesex,MA,97012,506,2018
Nantucket,MA,105171,509,2018
Norfolk,MA,99511,507,2018
Plymouth,MA,85654,499,2018
Suffolk,MA,64582,447,2018
Worcester,MA,71895,475,2018
Alcona,MI,39735,94,2018
Alger,MI,46007,195,2018
Allegan,MI,59883,411,2018
Alpena,MI,41991,129,2018
Antrim,MI,52589,312,2018
Arenac,MI,40769,110,2018
Baraga,MI,42444,136,2018
Barry,MI,61016,419,2018
Bay,MI,48005,226,2018
Benzie,MI,56639,376,2018
Berrien,MI,49135,247,2018
Branch,MI,50536,273,2018
Calhoun,MI,47426,217,2018
Cass,MI,53571,328,2018
Charlevoix,MI,53207,324,2018
Cheboygan,MI,46161,198,2018
Chippewa,MI,44483,170,2018
Clare,MI,37369,68,2018
Clinton,MI,67482,461,2018
Crawford,MI,47443,217,2018
Delta,MI,46490,205,2018
Dickinson,MI,48966,245,2018
Eaton,MI,62474,431,2018
Emmet,MI,54055,335,2018
Genesee,MI,47006,211,2018
Gladwin,MI,43290,151,2018
Gogebic,MI,38798,83,2018
Grand Traverse,MI,61485,423,2018
Gratiot,MI,44991,177,2018
Hillsdale,MI,48392,233,2018
Houghton,MI,42852,144,2018
Huron,MI,46320,202,2018
Ingham,MI,50940,281,2018
Ionia,MI,54343,341,2018
Iosco,MI,42102,131,2018
Iron,MI,38918,85,2018
Isabella,MI,44408,168,2018
Jackson,MI,51431,290,2018
Kalamazoo,MI,54431,342,2018
Kalkaska,MI,46004,194,2018
Kent,MI,60351,415,2018
Keweenaw,MI,49779,260,2018
Lake,MI,34631,43,2018
Lapeer,MI,58952,400,2018
Leelanau,MI,63831,441,2018
Lenawee,MI,53972,333,2018
Livingston,MI,80897,492,2018
Luce,MI,42255,133,2018
Mackinac,MI,46507,205,2018
Macomb,MI,60466,416,2018
Manistee,MI,47172,214,2018
Marquette,MI,50771,277,2018
Mason,MI,49663,258,2018
Mecosta,MI,44460,169,2018
Menominee,MI,45508,186,2018
Midland,MI,59271,404,2018
Missaukee,MI,44766,174,2018
Monroe,MI,61514,423,2018
Montcalm,MI,47000,211,2018
Montmorency,MI,42305,135,2018
Muskegon,MI,48329,232,2018
Newaygo,MI,46724,207,2018
Oakland,MI,76387,483,2018
Oceana,MI,46217,200,2018
Ogemaw,MI,40150,101,2018
Ontonagon,MI,38906,84,2018
Osceola,MI,42689,141,2018
Oscoda,MI,40255,103,2018
Otsego,MI,52645,313,2018
Ottawa,MI,67468,461,2018
Presque Isle,MI,46439,204,2018
Roscommon,MI,40302,103,2018
Saginaw,MI,46919,210,2018
St. Clair,MI,55240,355,2018
St. Joseph,MI,50117,266,2018
Sanilac,MI,45277,181,2018
Schoolcraft,MI,40747,109,2018
Shiawassee,MI,54742,346,2018
Tuscola,MI,47694,221,2018
Van Buren,MI,52351,308,2018
Washtenaw,MI,69434,467,2018
Wayne,MI,45321,181,2018
Wexford,MI,44166,164,2018
Aitkin,MN,45989,194,2018
Anoka,MN,79923,490,2018
Becker,MN,59278,404,2018
Beltrami,MN,47410,216,2018
Benton,MN,56357,372,2018
Big Stone,MN,51920,300,2018
Blue Earth,MN,55861,364,2018
Brown,MN,57728,388,2018
Carlton,MN,60390,415,2018
Carver,MN,97895,507,2018
Cass,MN,50173,266,2018
Chippewa,MN,54552,344,2018
Chisago,MN,80409,491,2018
Clay,MN,65000,450,2018
Clearwater,MN,46291,201,2018
Cook,MN,52271,306,2018
Cottonwood,MN,53354,326,2018
Crow Wing,MN,54508,343,2018
Dakota,MN,83288,495,2018
Dodge,MN,71669,475,2018
Douglas,MN,60676,418,2018
Faribault,MN,52286,307,2018
Fillmore,MN,59451,407,2018
Freeborn,MN,52447,310,2018
Goodhue,MN,64765,448,2018
Grant,MN,55912,365,2018
Hennepin,MN,74113,478,2018
Houston,MN,58729,398,2018
Hubbard,MN,55472,358,2018
Isanti,MN,72473,476,2018
Itasca,MN,53022,321,2018
Jackson,MN,57010,380,2018
Kanabec,MN,53300,325,2018
Kandiyohi,MN,59089,402,2018
Kittson,MN,57112,382,2018
Koochiching,MN,47129,214,2018
Lac qui Parle,MN,52199,305,2018
Lake,MN,59516,407,2018
Lake of the Woods,MN,49068,246,2018
Le Sueur,MN,67451,460,2018
Lincoln,MN,52301,307,2018
Lyon,MN,55525,359,2018
McLeod,MN,61275,422,2018
Mahnomen,MN,44537,171,2018
Marshall,MN,58723,398,2018
Martin,MN,53915,333,2018
Meeker,MN,61856,426,2018
Mille Lacs,MN,53888,332,2018
Morrison,MN,54962,350,2018
Mower,MN,53665,329,2018
Murray,MN,57500,385,2018
Nicollet,MN,65027,450,2018
Nobles,MN,54149,337,2018
Norman,MN,55206,354,2018
Olmsted,MN,74880,480,2018
Otter Tail,MN,57131,382,2018
Pennington,MN,59036,401,2018
Pine,MN,49138,247,2018
Pipestone,MN,52309,308,2018
Polk,MN,57151,382,2018
Pope,MN,58132,392,2018
Ramsey,MN,62304,430,2018
Red Lake,MN,56588,375,2018
Redwood,MN,53230,324,2018
Renville,MN,57886,389,2018
Rice,MN,65758,454,2018
Rock,MN,59890,412,2018
Roseau,MN,59644,409,2018
St. Louis,MN,53344,326,2018
Scott,MN,97744,507,2018
Sherburne,MN,85818,499,2018
Sibley,MN,62761,434,2018
Stearns,MN,60606,417,2018
Steele,MN,62731,433,2018
Stevens,MN,58363,394,2018
Swift,MN,48577,237,2018
Todd,MN,52872,318,2018
Traverse,MN,48784,241,2018
Wabasha,MN,65138,451,2018
Wadena,MN,45860,192,2018
Waseca,MN,55612,361,2018
Washington,MN,92376,503,2018
Watonwan,MN,51097,284,2018
Wilkin,MN,54935,349,2018
Winona,MN,55529,359,2018
Wright,MN,81881,493,2018
Yellow Medicine,MN,56943,379,2018
Adams,MS,29203,19,2018
Alcorn,MS,40180,101,2018
Amite,MS,31854,28,2018
Attala,MS,34756,44,2018
Benton,MS,35974,53,2018
Bolivar,MS,29912,21,2018
Calhoun,MS,36440,58,2018
Carroll,MS,43060,147,2018
Chickasaw,MS,35939,52,2018
Choctaw,MS,37203,66,2018
Claiborne,MS,26732,15,2018
Clarke,MS,39246,89,2018
Clay,MS,35121,46,2018
Coahoma,MS,30009,21,2018
Copiah,MS,40361,104,2018
Covington,MS,35931,52,2018
DeSoto,MS,65169,451,2018
Forrest,MS,40675,108,2018
Franklin,MS,40810,111,2018
George,MS,48319,232,2018
Greene,MS,49447,255,2018
Grenada,MS,36877,62,2018
Hancock,MS,47543,220,2018
Harrison,MS,45566,187,2018
Hinds,MS,43005,146,2018
Holmes,MS,21093,10,2018
Humphreys,MS,28507,18,2018
Issaquena,MS,25776,14,2018
Itawamba,MS,40510,107,2018
Jackson,MS,51142,285,2018
Jasper,MS,35931,52,2018
Jefferson,MS,20188,9,2018
Jefferson Davis,MS,30083,21,2018
Jones,MS,41263,118,2018
Kemper,MS,28176,17,2018
Lafayette,MS,47132,214,2018
Lamar,MS,58188,393,2018
Lauderdale,MS,41704,124,2018
Lawrence,MS,42290,134,2018
Leake,MS,33482,37,2018
Lee,MS,47978,225,2018
Leflore,MS,26052,14,2018
Lincoln,MS,40355,104,2018
Lowndes,MS,45355,183,2018
Madison,MS,71690,475,2018
Marion,MS,31446,27,2018
Marshall,MS,41572,122,2018
Monroe,MS,40940,113,2018
Montgomery,MS,33667,37,2018
Neshoba,MS,36875,62,2018
Newton,MS,33831,38,2018
Noxubee,MS,36000,53,2018
Oktibbeha,MS,38800,83,2018
Panola,MS,36563,59,2018
Pearl River,MS,45820,191,2018
Perry,MS,39007,85,2018
Pike,MS,30910,24,2018
Pontotoc,MS,41379,120,2018
Prentiss,MS,37519,69,2018
Quitman,MS,25510,14,2018
Rankin,MS,64557,447,2018
Scott,MS,33735,38,2018
Sharkey,MS,28799,18,2018
Simpson,MS,37946,74,2018
Smith,MS,41657,124,2018
Stone,MS,44883,176,2018
Sunflower,MS,30029,21,2018
Tallahatchie,MS,30028,21,2018
Tate,MS,51056,283,2018
Tippah,MS,39839,96,2018
Tishomingo,MS,37312,67,2018
Tunica,MS,37822,73,2018
Union,MS,41287,118,2018
Walthall,MS,29804,20,2018
Warren,MS,43039,147,2018
Washington,MS,30834,24,2018
Wayne,MS,37970,75,2018
Webster,MS,40683,108,2018
Wilkinson,MS,26599,15,2018
Winston,MS,36214,56,2018
Yalobusha,MS,41864,127,2018
Yazoo,MS,31402,26,2018
Adair,MO,40046,99,2018
Andrew,MO,55683,362,2018
Atchison,MO,48385,233,2018
Audrain,MO,43761,157,2018
Barry,MO,41463,121,2018
Barton,MO,41625,123,2018
Bates,MO,46186,199,2018
Benton,MO,38028,75,2018
Bollinger,MO,42985,146,2018
Boone,MO,54043,334,2018
Buchanan,MO,50457,272,2018
Butler,MO,39058,86,2018
Caldwell,MO,48033,226,2018
Callaway,MO,55376,356,2018
Camden,MO,52087,303,2018
Cape Girardeau,MO,51730,296,2018
Carroll,MO,42149,131,2018
Carter,MO,39415,90,2018
Cass,MO,67659,462,2018
Cedar,MO,39412,90,2018
Chariton,MO,46992,211,2018
Christian,MO,57019,380,2018
Clark,MO,47955,224,2018
Clay,MO,68367,464,2018
Clinton,MO,58510,396,2018
Cole,MO,57587,387,2018
Cooper,MO,48750,241,2018
Crawford,MO,38036,76,2018
Dade,MO,39979,98,2018
Dallas,MO,41551,122,2018
Daviess,MO,50380,270,2018
DeKalb,MO,50000,264,2018
Dent,MO,39916,97,2018
Douglas,MO,34372,42,2018
Dunklin,MO,34186,40,2018
Franklin,MO,55312,355,2018
Gasconade,MO,53439,327,2018
Gentry,MO,42689,141,2018
Greene,MO,44808,174,2018
Grundy,MO,42574,138,2018
Harrison,MO,40168,101,2018
Henry,MO,43911,160,2018
Hickory,MO,36190,56,2018
Holt,MO,45610,188,2018
Howard,MO,50372,270,2018
Howell,MO,36143,54,2018
Iron,MO,37188,66,2018
Jackson,MO,52805,316,2018
Jasper,MO,46929,210,2018
Jefferson,MO,63030,436,2018
Johnson,MO,53056,321,2018
Knox,MO,40383,105,2018
Laclede,MO,46192,199,2018
Lafayette,MO,54661,345,2018
Lawrence,MO,43373,152,2018
Lewis,MO,47764,221,2018
Lincoln,MO,61628,424,2018
Linn,MO,43642,156,2018
Livingston,MO,47885,223,2018
McDonald,MO,42019,129,2018
Macon,MO,40007,99,2018
Madison,MO,41322,119,2018
Maries,MO,44436,169,2018
Marion,MO,46762,208,2018
Mercer,MO,44085,163,2018
Miller,MO,42718,141,2018
Mississippi,MO,32846,32,2018
Moniteau,MO,54828,347,2018
Monroe,MO,43973,162,2018
Montgomery,MO,45862,192,2018
Morgan,MO,37727,72,2018
New Madrid,MO,35399,48,2018
Newton,MO,49023,246,2018
Nodaway,MO,43349,151,2018
Oregon,MO,32534,32,2018
Osage,MO,58476,395,2018
Ozark,MO,32601,32,2018
Pemiscot,MO,33390,36,2018
Perry,MO,54964,350,2018
Pettis,MO,44382,168,2018
Phelps,MO,42846,143,2018
Pike,MO,45753,190,2018
Platte,MO,76912,484,2018
Polk,MO,44892,176,2018
Pulaski,MO,51665,294,2018
Putnam,MO,37367,68,2018
