county,state,medianAge,medianAgeBucket,year
Mineral,MT,52.6,499,2018
Missoula,MT,35.6,66,2018
Musselshell,MT,48.0,461,2018
Park,MT,46.2,433,2018
Petroleum,MT,52.1,496,2018
Phillips,MT,47.2,450,2018
Pondera,MT,40.5,223,2018
Powder River,MT,53.0,502,2018
Powell,MT,45.3,412,2018
Prairie,MT,51.8,494,2018
Ravalli,MT,48.8,469,2018
Richland,MT,38.9,157,2018
Roosevelt,MT,30.3,11,2018
Rosebud,MT,36.4,84,2018
Sanders,MT,53.2,502,2018
Sheridan,MT,44.9,402,2018
Silver Bow,MT,39.8,191,2018
Stillwater,MT,46.6,441,2018
Sweet Grass,MT,51.5,492,2018
Teton,MT,44.6,394,2018
Toole,MT,41.2,258,2018
Treasure,MT,52.1,496,2018
Valley,MT,44.4,387,2018
Wheatland,MT,40.4,220,2018
Wibaux,MT,46.0,426,2018
Yellowstone,MT,38.2,133,2018
Adams,NE,37.4,106,2018
Antelope,NE,45.3,412,2018
Arthur,NE,47.1,449,2018
Banner,NE,48.5,467,2018
Blaine,NE,46.6,441,2018
Boone,NE,44.6,394,2018
Box Butte,NE,40.7,233,2018
Boyd,NE,52.3,497,2018
Brown,NE,51.1,490,2018
Buffalo,NE,33.3,33,2018
Burt,NE,46.2,433,2018
Butler,NE,43.9,371,2018
Cass,NE,41.6,278,2018
Cedar,NE,43.6,361,2018
Chase,NE,45.6,418,2018
Cherry,NE,43.6,361,2018
Cheyenne,NE,41.0,250,2018
Clay,NE,42.5,317,2018
Colfax,NE,34.3,45,2018
Cuming,NE,43.6,361,2018
Custer,NE,43.2,348,2018
Dakota,NE,33.8,38,2018
Dawes,NE,34.9,52,2018
Dawson,NE,35.9,71,2018
Deuel,NE,47.0,448,2018
Dixon,NE,42.0,294,2018
Dodge,NE,39.0,161,2018
Douglas,NE,34.5,47,2018
Dundy,NE,42.3,308,2018
Fillmore,NE,47.7,457,2018
Franklin,NE,50.7,488,2018
Frontier,NE,45.5,417,2018
Furnas,NE,46.5,439,2018
Gage,NE,44.0,375,2018
Garden,NE,50.3,484,2018
Garfield,NE,51.4,491,2018
Gosper,NE,50.4,485,2018
Grant,NE,45.3,412,2018
Greeley,NE,45.7,420,2018
Hall,NE,36.0,74,2018
Hamilton,NE,41.5,272,2018
Harlan,NE,47.9,460,2018
Hayes,NE,44.4,387,2018
Hitchcock,NE,46.8,444,2018
Holt,NE,43.2,348,2018
Hooker,NE,55.9,508,2018
Howard,NE,43.1,343,2018
Jefferson,NE,45.7,420,2018
Johnson,NE,40.6,228,2018
Kearney,NE,40.1,205,2018
Keith,NE,49.5,476,2018
Keya Paha,NE,45.4,415,2018
Kimball,NE,45.6,418,2018
Knox,NE,46.9,445,2018
Lancaster,NE,33.3,33,2018
Lincoln,NE,40.3,214,2018
Logan,NE,38.9,157,2018
Loup,NE,56.9,509,2018
McPherson,NE,50.9,489,2018
Madison,NE,36.8,93,2018
Merrick,NE,43.6,361,2018
Morrill,NE,42.5,317,2018
Nance,NE,44.3,384,2018
Nemaha,NE,39.3,172,2018
Nuckolls,NE,49.3,475,2018
Otoe,NE,41.5,272,2018
Pawnee,NE,50.0,481,2018
Perkins,NE,42.7,326,2018
Phelps,NE,42.6,321,2018
Pierce,NE,41.5,272,2018
Platte,NE,38.5,143,2018
Polk,NE,45.2,410,2018
Red Willow,NE,41.1,253,2018
Richardson,NE,48.0,461,2018
Rock,NE,50.9,489,2018
Saline,NE,35.8,69,2018
Sarpy,NE,34.4,46,2018
Saunders,NE,40.8,239,2018
Scotts Bluff,NE,39.5,180,2018
Seward,NE,37.9,123,2018
Sheridan,NE,45.9,424,2018
Sherman,NE,49.9,480,2018
Sioux,NE,47.0,448,2018
Stanton,NE,41.2,258,2018
Thayer,NE,47.0,448,2018
Thomas,NE,41.1,253,2018
Thurston,NE,27.8,4,2018
Valley,NE,45.5,417,2018
Washington,NE,41.4,267,2018
Wayne,NE,31.8,22,2018
Webster,NE,45.2,410,2018
Wheeler,NE,49.8,479,2018
York,NE,40.2,209,2018
Churchill,NV,39.5,180,2018
Clark,NV,37.1,99,2018
Douglas,NV,51.5,492,2018
Elko,NV,33.9,41,2018
Esmeralda,NV,48.3,465,2018
Eureka,NV,47.3,452,2018
Humboldt,NV,35.6,66,2018
Lander,NV,37.2,102,2018
Lincoln,NV,45.2,410,2018
Lyon,NV,44.1,378,2018
Mineral,NV,50.1,482,2018
Nye,NV,52.7,500,2018
Pershing,NV,43.4,354,2018
Storey,NV,52.9,501,2018
Washoe,NV,38.1,129,2018
White Pine,NV,39.2,168,2018
Carson,NV,42.8,329,2018
Belknap,NH,47.1,449,2018
Carroll,NH,51.7,493,2018
Cheshire,NH,42.7,326,2018
Coos,NH,48.1,462,2018
Grafton,NH,42.9,334,2018
Hillsborough,NH,40.5,223,2018
Merrimack,NH,42.8,329,2018
Rockingham,NH,44.3,384,2018
Strafford,NH,36.9,95,2018
Sullivan,NH,46.1,431,2018
Atlantic,NJ,41.5,272,2018
Bergen,NJ,41.8,286,2018
Burlington,NJ,41.5,272,2018
Camden,NJ,38.7,149,2018
Cape May,NJ,49.3,475,2018
Cumberland,NJ,37.2,102,2018
Essex,NJ,37.5,109,2018
Gloucester,NJ,40.3,214,2018
Hudson,NJ,35.1,55,2018
Hunterdon,NJ,46.2,433,2018
Mercer,NJ,38.7,149,2018
Middlesex,NJ,38.4,139,2018
Monmouth,NJ,43.2,348,2018
Morris,NJ,42.6,321,2018
Ocean,NJ,42.9,334,2018
Passaic,NJ,37.0,97,2018
Salem,NJ,42.0,294,2018
Somerset,NJ,41.6,278,2018
Sussex,NJ,44.5,391,2018
Union,NJ,38.5,143,2018
Warren,NJ,44.0,375,2018
Bernalillo,NM,37.3,104,2018
Catron,NM,59.1,511,2018
Chaves,NM,35.6,66,2018
Cibola,NM,36.8,93,2018
Colfax,NM,49.0,471,2018
Curry,NM,31.1,17,2018
De Baca,NM,37.0,97,2018
Dona Ana,NM,32.9,30,2018
Eddy,NM,35.3,60,2018
Grant,NM,45.8,422,2018
Guadalupe,NM,42.6,321,2018
Harding,NM,60.1,511,2018
Hidalgo,NM,43.3,351,2018
Lea,NM,31.7,22,2018
Lincoln,NM,51.0,489,2018
Los Alamos,NM,42.5,317,2018
Luna,NM,37.8,119,2018
McKinley,NM,32.0,23,2018
Mora,NM,49.2,474,2018
Otero,NM,35.6,66,2018
Quay,NM,43.8,368,2018
Rio Arriba,NM,40.6,228,2018
Roosevelt,NM,29.8,9,2018
Sandoval,NM,39.9,196,2018
San Juan,NM,35.0,53,2018
San Miguel,NM,43.2,348,2018
Santa Fe,NM,45.8,422,2018
Sierra,NM,56.0,508,2018
Socorro,NM,39.2,168,2018
Taos,NM,48.2,464,2018
Torrance,NM,43.6,361,2018
Union,NM,40.6,228,2018
Valencia,NM,39.1,166,2018
Albany,NY,37.9,123,2018
Allegany,NY,38.8,153,2018
Bronx,NY,33.9,41,2018
Broome,NY,39.8,191,2018
Cattaraugus,NY,42.0,294,2018
Cayuga,NY,42.7,326,2018
Chautauqua,NY,42.5,317,2018
Chemung,NY,41.3,263,2018
Chenango,NY,44.7,396,2018
Clinton,NY,39.3,172,2018
Columbia,NY,47.8,458,2018
Cortland,NY,36.4,84,2018
Delaware,NY,47.5,454,2018
Dutchess,NY,42.0,294,2018
Erie,NY,40.4,220,2018
Essex,NY,47.0,448,2018
Franklin,NY,40.6,228,2018
Fulton,NY,43.8,368,2018
Genesee,NY,43.3,351,2018
Greene,NY,45.8,422,2018
Hamilton,NY,54.0,504,2018
Herkimer,NY,44.0,375,2018
Jefferson,NY,32.4,26,2018
Kings,NY,35.1,55,2018
Lewis,NY,42.0,294,2018
Livingston,NY,40.8,239,2018
Madison,NY,41.7,281,2018
Monroe,NY,38.9,157,2018
Montgomery,NY,41.4,267,2018
Nassau,NY,41.6,278,2018
New York,NY,37.3,104,2018
Niagara,NY,43.2,348,2018
Oneida,NY,41.2,258,2018
Onondaga,NY,39.0,161,2018
Ontario,NY,43.5,357,2018
Orange,NY,36.9,95,2018
Orleans,NY,43.2,348,2018
Oswego,NY,40.0,200,2018
Otsego,NY,42.0,294,2018
Putnam,NY,44.1,378,2018
Queens,NY,38.7,149,2018
Rensselaer,NY,39.9,196,2018
Richmond,NY,40.0,200,2018
Rockland,NY,36.1,76,2018
St. Lawrence,NY,38.9,157,2018
Saratoga,NY,42.6,321,2018
Schenectady,NY,39.9,196,2018
Schoharie,NY,45.1,408,2018
Schuyler,NY,46.2,433,2018
Seneca,NY,42.2,304,2018
Steuben,NY,42.6,321,2018
Suffolk,NY,41.3,263,2018
Sullivan,NY,42.9,334,2018
Tioga,NY,44.0,375,2018
Tompkins,NY,30.9,16,2018
Ulster,NY,43.7,364,2018
Warren,NY,46.4,437,2018
Washington,NY,44.0,375,2018
Wayne,NY,43.6,361,2018
Westchester,NY,40.8,239,2018
Wyoming,NY,41.9,290,2018
Yates,NY,41.3,263,2018
Alamance,NC,39.5,180,2018
Alexander,NC,43.4,354,2018
Alleghany,NC,49.5,476,2018
Anson,NC,40.5,223,2018
Ashe,NC,47.7,457,2018
Avery,NC,44.4,387,2018
Beaufort,NC,45.7,420,2018
Bertie,NC,45.2,410,2018
Bladen,NC,43.6,361,2018
Brunswick,NC,52.8,500,2018
Buncombe,NC,42.1,300,2018
Burke,NC,43.6,361,2018
Cabarrus,NC,37.9,123,2018
Caldwell,NC,44.1,378,2018
Camden,NC,40.7,233,2018
Carteret,NC,47.9,460,2018
Caswell,NC,45.6,418,2018
Catawba,NC,41.4,267,2018
Chatham,NC,46.7,443,2018
Cherokee,NC,50.9,489,2018
Chowan,NC,44.7,396,2018
Clay,NC,52.0,495,2018
Cleveland,NC,41.9,290,2018
Columbus,NC,42.0,294,2018
Craven,NC,36.6,90,2018
Cumberland,NC,31.2,17,2018
Currituck,NC,42.9,334,2018
Dare,NC,46.1,431,2018
Davidson,NC,42.3,308,2018
Davie,NC,45.0,404,2018
Duplin,NC,40.6,228,2018
Durham,NC,35.2,57,2018
Edgecombe,NC,41.0,250,2018
Forsyth,NC,38.3,136,2018
Franklin,NC,41.3,263,2018
Gaston,NC,40.1,205,2018
Gates,NC,45.7,420,2018
Graham,NC,46.0,426,2018
Granville,NC,42.6,321,2018
Greene,NC,41.2,258,2018
Guilford,NC,37.1,99,2018
Halifax,NC,43.1,343,2018
Harnett,NC,34.2,43,2018
Haywood,NC,47.6,455,2018
Henderson,NC,47.1,449,2018
Hertford,NC,42.1,300,2018
Hoke,NC,32.5,27,2018
Hyde,NC,40.0,200,2018
Iredell,NC,40.4,220,2018
Jackson,NC,37.5,109,2018
Johnston,NC,38.1,129,2018
Jones,NC,47.2,450,2018
Lee,NC,38.2,133,2018
Lenoir,NC,42.2,304,2018
Lincoln,NC,43.2,348,2018
McDowell,NC,43.6,361,2018
Macon,NC,49.8,479,2018
Madison,NC,44.0,375,2018
Martin,NC,46.1,431,2018
Mecklenburg,NC,35.0,53,2018
Mitchell,NC,47.1,449,2018
Montgomery,NC,43.3,351,2018
Moore,NC,44.5,391,2018
Nash,NC,41.4,267,2018
New Hanover,NC,38.7,149,2018
Northampton,NC,49.0,471,2018
Onslow,NC,26.2,2,2018
Orange,NC,34.7,49,2018
Pamlico,NC,52.1,496,2018
Pasquotank,NC,38.2,133,2018
Pender,NC,42.9,334,2018
Perquimans,NC,49.6,478,2018
Person,NC,43.2,348,2018
Pitt,NC,32.2,24,2018
Polk,NC,52.4,498,2018
Randolph,NC,41.5,272,2018
Richmond,NC,40.5,223,2018
Robeson,NC,36.4,84,2018
Rockingham,NC,44.5,391,2018
Rowan,NC,40.2,209,2018
Rutherford,NC,44.7,396,2018
Sampson,NC,40.3,214,2018
Scotland,NC,39.4,176,2018
Stanly,NC,42.3,308,2018
Stokes,NC,46.0,426,2018
Surry,NC,43.8,368,2018
Swain,NC,41.4,267,2018
Transylvania,NC,50.7,488,2018
Tyrrell,NC,49.2,474,2018
Union,NC,38.0,126,2018
Vance,NC,40.7,233,2018
Wake,NC,36.0,74,2018
Warren,NC,47.6,455,2018
Washington,NC,45.5,417,2018
Watauga,NC,31.2,17,2018
Wayne,NC,37.6,113,2018
Wilkes,NC,44.5,391,2018
Wilson,NC,40.6,228,2018
Yadkin,NC,44.1,378,2018
Yancey,NC,47.4,453,2018
Adams,ND,46.1,431,2018
Barnes,ND,44.9,402,2018
Benson,ND,30.5,12,2018
Billings,ND,40.6,228,2018
Bottineau,ND,45.1,408,2018
Bowman,ND,41.4,267,2018
Burke,ND,34.6,48,2018
Burleigh,ND,36.9,95,2018
Cass,ND,32.2,24,2018
Cavalier,ND,49.9,480,2018
Dickey,ND,43.1,343,2018
Divide,ND,54.0,504,2018
Dunn,ND,38.8,153,2018
Eddy,ND,44.0,375,2018
Emmons,ND,52.6,499,2018
Foster,ND,45.6,418,2018
Golden Valley,ND,44.6,394,2018
Grand Forks,ND,29.5,8,2018
Grant,ND,51.9,494,2018
Griggs,ND,50.2,483,2018
Hettinger,ND,45.1,408,2018
Kidder,ND,45.2,410,2018
LaMoure,ND,48.4,466,2018
Logan,ND,52.6,499,2018
McHenry,ND,42.8,329,2018
McIntosh,ND,53.5,503,2018
McKenzie,ND,30.7,14,2018
McLean,ND,46.1,431,2018
Mercer,ND,43.9,371,2018
Morton,ND,37.7,115,2018
Mountrail,ND,33.5,35,2018
Nelson,ND,52.9,501,2018
Oliver,ND,50.0,481,2018
Pembina,ND,47.9,460,2018
Pierce,ND,45.8,422,2018
Ramsey,ND,41.6,278,2018
Ransom,ND,46.4,437,2018
Renville,ND,41.0,250,2018
Richland,ND,37.8,119,2018
Rolette,ND,30.8,15,2018
Sargent,ND,45.1,408,2018
Sheridan,ND,51.5,492,2018
Sioux,ND,28.2,6,2018
Slope,ND,50.8,488,2018
Stark,ND,33.9,41,2018
Steele,ND,50.5,486,2018
Stutsman,ND,40.2,209,2018
Towner,ND,47.8,458,2018
Traill,ND,41.3,263,2018
Walsh,ND,44.4,387,2018
Ward,ND,31.4,19,2018
Wells,ND,52.1,496,2018
Williams,ND,31.5,20,2018
Adams,OH,42.0,294,2018
Allen,OH,39.0,161,2018
Ashland,OH,40.3,214,2018
Ashtabula,OH,42.4,313,2018
Athens,OH,28.9,7,2018
Auglaize,OH,41.3,263,2018
Belmont,OH,44.5,391,2018
Brown,OH,41.8,286,2018
Butler,OH,36.5,87,2018
Carroll,OH,45.3,412,2018
Champaign,OH,42.4,313,2018
Clark,OH,41.1,253,2018
Clermont,OH,39.8,191,2018
Clinton,OH,39.9,196,2018
Columbiana,OH,44.0,375,2018
Coshocton,OH,41.4,267,2018
Crawford,OH,43.0,339,2018
Cuyahoga,OH,40.3,214,2018
Darke,OH,41.8,286,2018
Defiance,OH,40.6,228,2018
Delaware,OH,38.6,146,2018
Erie,OH,44.8,399,2018
Fairfield,OH,39.3,172,2018
Fayette,OH,40.7,233,2018
Franklin,OH,34.0,41,2018
Fulton,OH,40.8,239,2018
Gallia,OH,40.6,228,2018
Geauga,OH,44.6,394,2018
Greene,OH,38.1,129,2018
Guernsey,OH,42.5,317,2018
Hamilton,OH,36.8,93,2018
Hancock,OH,39.2,168,2018
Hardin,OH,35.5,64,2018
Harrison,OH,46.0,426,2018
Henry,OH,41.3,263,2018
Highland,OH,40.4,220,2018
Hocking,OH,42.9,334,2018
Holmes,OH,31.3,18,2018
Huron,OH,39.6,183,2018
Jackson,OH,40.1,205,2018
Jefferson,OH,44.8,399,2018
Knox,OH,38.9,157,2018
Lake,OH,43.7,364,2018
Lawrence,OH,41.6,278,2018
Licking,OH,39.7,188,2018
Logan,OH,40.8,239,2018
Lorain,OH,41.8,286,2018
Lucas,OH,37.9,123,2018
Madison,OH,40.7,233,2018
Mahoning,OH,43.5,357,2018
Marion,OH,41.3,263,2018
Medina,OH,41.9,290,2018
Meigs,OH,43.6,361,2018
Mercer,OH,39.9,196,2018
Miami,OH,41.6,278,2018
Monroe,OH,46.3,435,2018
Montgomery,OH,39.3,172,2018
Morgan,OH,44.3,384,2018
Morrow,OH,41.7,281,2018
Muskingum,OH,40.2,209,2018
Noble,OH,49.7,479,2018
Ottawa,OH,49.0,471,2018
Paulding,OH,42.0,294,2018
Perry,OH,39.9,196,2018
Pickaway,OH,39.4,176,2018
Pike,OH,40.8,239,2018
Portage,OH,37.9,123,2018
Preble,OH,42.6,321,2018
Putnam,OH,40.0,200,2018
Richland,OH,41.3,263,2018
Ross,OH,40.9,244,2018
Sandusky,OH,41.8,286,2018
Scioto,OH,39.9,196,2018
Seneca,OH,39.4,176,2018
Shelby,OH,39.4,176,2018
Stark,OH,41.9,290,2018
Summit,OH,40.9,244,2018
Trumbull,OH,44.2,380,2018
Tuscarawas,OH,41.0,250,2018
Union,OH,38.4,139,2018
Van Wert,OH,40.9,244,2018
Vinton,OH,42.2,304,2018
Warren,OH,39.3,172,2018
Washington,OH,44.1,378,2018
Wayne,OH,38.5,143,2018
Williams,OH,41.2,258,2018
Wood,OH,34.8,50,2018
Wyandot,OH,42.1,300,2018
Adair,OK,37.6,113,2018
Alfalfa,OK,42.9,334,2018
Atoka,OK,40.6,228,2018
Beaver,OK,40.3,214,2018
Beckham,OK,35.7,67,2018
Blaine,OK,42.4,313,2018
Bryan,OK,37.5,109,2018
Caddo,OK,37.3,104,2018
Canadian,OK,35.9,71,2018
Carter,OK,38.2,133,2018
Cherokee,OK,35.1,55,2018
Choctaw,OK,42.0,294,2018
Cimarron,OK,43.0,339,2018
Cleveland,OK,33.9,41,2018
Coal,OK,41.6,278,2018
Comanche,OK,33.0,30,2018
Cotton,OK,42.9,334,2018
Craig,OK,42.3,308,2018
Creek,OK,40.2,209,2018
Custer,OK,31.0,16,2018
Delaware,OK,46.7,443,2018
Dewey,OK,40.2,209,2018
Ellis,OK,44.1,378,2018
Garfield,OK,36.0,74,2018
Garvin,OK,39.2,168,2018
Grady,OK,38.9,157,2018
Grant,OK,43.3,351,2018
Greer,OK,41.2,258,2018
Harmon,OK,41.0,250,2018
Harper,OK,38.0,126,2018
Haskell,OK,40.6,228,2018
Hughes,OK,39.0,161,2018
Jackson,OK,34.2,43,2018
Jefferson,OK,41.9,290,2018
Johnston,OK,39.8,191,2018
Kay,OK,38.6,146,2018
Kingfisher,OK,36.2,79,2018
Kiowa,OK,43.1,343,2018
Latimer,OK,41.3,263,2018
Le Flore,OK,39.4,176,2018
Lincoln,OK,41.2,258,2018
Logan,OK,37.8,119,2018
Love,OK,40.1,205,2018
McClain,OK,38.4,139,2018
McCurtain,OK,38.8,153,2018
McIntosh,OK,47.3,452,2018
Major,OK,41.1,253,2018
Marshall,OK,42.6,321,2018
Mayes,OK,40.3,214,2018
Murray,OK,43.0,339,2018
Muskogee,OK,37.9,123,2018
Noble,OK,41.6,278,2018
Nowata,OK,42.3,308,2018
Okfuskee,OK,40.0,200,2018
Oklahoma,OK,34.5,47,2018
Okmulgee,OK,39.1,166,2018
Osage,OK,42.1,300,2018
Ottawa,OK,38.1,129,2018
Pawnee,OK,41.9,290,2018
Payne,OK,27.1,3,2018
Pittsburg,OK,40.6,228,2018
Pontotoc,OK,35.6,66,2018
Pottawatomie,OK,37.5,109,2018
Pushmataha,OK,44.6,394,2018
Roger Mills,OK,40.5,223,2018
Rogers,OK,39.0,161,2018
Seminole,OK,39.2,168,2018
Sequoyah,OK,41.0,250,2018
Stephens,OK,40.5,223,2018
Texas,OK,32.1,24,2018
Tillman,OK,41.2,258,2018
Tulsa,OK,35.5,64,2018
Wagoner,OK,38.7,149,2018
Washington,OK,40.2,209,2018
Washita,OK,38.9,157,2018
Woods,OK,33.9,41,2018
Woodward,OK,36.3,82,2018
Baker,OR,48.2,464,2018
Benton,OR,32.9,30,2018
Clackamas,OR,41.4,267,2018
Clatsop,OR,43.9,371,2018
Columbia,OR,43.3,351,2018
Coos,OR,48.5,467,2018
Crook,OR,47.8,458,2018
Curry,OR,56.1,508,2018
Deschutes,OR,42.3,308,2018
Douglas,OR,47.0,448,2018
Gilliam,OR,49.6,478,2018
Grant,OR,52.6,499,2018
Harney,OR,46.1,431,2018
Hood River,OR,39.1,166,2018
Jackson,OR,42.7,326,2018
Jefferson,OR,40.5,223,2018
Josephine,OR,47.5,454,2018
Klamath,OR,42.4,313,2018
Lake,OR,49.1,473,2018
Lane,OR,39.4,176,2018
Lincoln,OR,51.3,491,2018
Linn,OR,39.7,188,2018
Malheur,OR,35.9,71,2018
Marion,OR,36.4,84,2018
Morrow,OR,38.4,139,2018
Multnomah,OR,37.0,97,2018
Polk,OR,37.1,99,2018
Sherman,OR,51.5,492,2018
Tillamook,OR,48.0,461,2018
Umatilla,OR,36.3,82,2018
Union,OR,39.6,183,2018
Wallowa,OR,52.6,499,2018
Wasco,OR,40.9,244,2018
Washington,OR,36.5,87,2018
Wheeler,OR,58.7,511,2018
Yamhill,OR,38.1,129,2018
Adams,PA,43.6,361,2018
Allegheny,PA,40.8,239,2018
Armstrong,PA,46.3,435,2018
Beaver,PA,45.1,408,2018
Bedford,PA,46.2,433,2018
Berks,PA,39.9,196,2018
Blair,PA,43.4,354,2018
Bradford,PA,44.5,391,2018
Bucks,PA,43.8,368,2018
Butler,PA,43.2,348,2018
Cambria,PA,45.1,408,2018
Cameron,PA,52.2,497,2018
Carbon,PA,46.0,426,2018
Centre,PA,31.7,22,2018
Chester,PA,40.4,220,2018
Clarion,PA,41.2,258,2018
Clearfield,PA,44.7,396,2018
Clinton,PA,38.8,153,2018
Columbia,PA,40.8,239,2018
Crawford,PA,42.9,334,2018
Cumberland,PA,40.5,223,2018
Dauphin,PA,39.8,191,2018
Delaware,PA,39.0,161,2018
Elk,PA,46.9,445,2018
Erie,PA,39.4,176,2018
Fayette,PA,44.8,399,2018
Forest,PA,40.4,220,2018
Franklin,PA,41.4,267,2018
Fulton,PA,45.0,404,2018
Greene,PA,42.0,294,2018
Huntingdon,PA,43.5,357,2018
Indiana,PA,39.8,191,2018
Jefferson,PA,43.9,371,2018
Juniata,PA,42.7,326,2018
Lackawanna,PA,42.3,308,2018
Lancaster,PA,38.6,146,2018
Lawrence,PA,45.1,408,2018
Lebanon,PA,41.2,258,2018
Lehigh,PA,39.2,168,2018
Luzerne,PA,43.0,339,2018
Lycoming,PA,41.4,267,2018
McKean,PA,42.9,334,2018
Mercer,PA,44.6,394,2018
Mifflin,PA,43.8,368,2018
Monroe,PA,42.8,329,2018
Montgomery,PA,41.3,263,2018
Montour,PA,43.0,339,2018
Northampton,PA,42.1,300,2018
Northumberland,PA,44.4,387,2018
Perry,PA,43.0,339,2018
Philadelphia,PA,34.3,45,2018
Pike,PA,47.7,457,2018
Potter,PA,46.7,443,2018
Schuylkill,PA,44.2,380,2018
Snyder,PA,39.9,196,2018
Somerset,PA,45.9,424,2018
Sullivan,PA,53.1,502,2018
Susquehanna,PA,48.2,464,2018
Tioga,PA,44.3,384,2018
Union,PA,39.4,176,2018
Venango,PA,46.5,439,2018
Warren,PA,47.0,448,2018
Washington,PA,44.5,391,2018
Wayne,PA,48.1,462,2018
Westmoreland,PA,46.8,444,2018
Wyoming,PA,44.2,380,2018
York,PA,41.0,250,2018
Bristol,RI,44.2,380,2018
Kent,RI,43.8,368,2018
Newport,RI,45.0,404,2018
Providence,RI,37.3,104,2018
Washington,RI,44.5,391,2018
Abbeville,SC,43.8,368,2018
Aiken,SC,41.0,250,2018
Allendale,SC,40.2,209,2018
Anderson,SC,40.7,233,2018
Bamberg,SC,41.9,290,2018
Barnwell,SC,40.9,244,2018
Beaufort,SC,44.8,399,2018
Berkeley,SC,36.0,74,2018
Calhoun,SC,46.0,426,2018
Charleston,SC,37.6,113,2018
Cherokee,SC,38.7,149,2018
Chester,SC,41.5,272,2018
Chesterfield,SC,42.3,308,2018
Clarendon,SC,44.3,384,2018
Colleton,SC,42.2,304,2018
Darlington,SC,41.4,267,2018
Dillon,SC,37.5,109,2018
Dorchester,SC,36.5,87,2018
Edgefield,SC,42.7,326,2018
Fairfield,SC,46.4,437,2018
Florence,SC,39.0,161,2018
Georgetown,SC,49.2,474,2018
Greenville,SC,38.1,129,2018
Greenwood,SC,39.4,176,2018
Hampton,SC,39.7,188,2018
Horry,SC,45.2,410,2018
Jasper,SC,39.5,180,2018
Kershaw,SC,41.7,281,2018
Lancaster,SC,42.0,294,2018
Laurens,SC,41.1,253,2018
Lee,SC,41.9,290,2018
Lexington,SC,39.0,161,2018
McCormick,SC,53.9,504,2018
Marion,SC,40.4,220,2018
Marlboro,SC,40.3,214,2018
Newberry,SC,41.5,272,2018
Oconee,SC,45.3,412,2018
Orangeburg,SC,39.6,183,2018
Pickens,SC,36.2,79,2018
Richland,SC,33.2,32,2018
Saluda,SC,41.9,290,2018
Spartanburg,SC,38.2,133,2018
Sumter,SC,36.3,82,2018
Union,SC,43.8,368,2018
Williamsburg,SC,42.1,300,2018
York,SC,38.5,143,2018
Aurora,SD,38.3,136,2018
Beadle,SD,37.3,104,2018
Bennett,SD,29.0,7,2018
Bon Homme,SD,42.8,329,2018
Brookings,SD,26.7,3,2018
Brown,SD,36.9,95,2018
Brule,SD,41.0,250,2018
Buffalo,SD,25.8,2,2018
Butte,SD,40.5,223,2018
Campbell,SD,51.3,491,2018
Charles Mix,SD,35.9,71,2018
Clark,SD,41.3,263,2018
Clay,SD,25.0,1,2018
Codington,SD,38.8,153,2018
Corson,SD,28.7,7,2018
Custer,SD,54.3,505,2018
Davison,SD,38.8,153,2018
Day,SD,48.0,461,2018
Deuel,SD,44.4,387,2018
Dewey,SD,27.8,4,2018
Douglas,SD,47.3,452,2018
Edmunds,SD,43.1,343,2018
Fall River,SD,51.3,491,2018
Faulk,SD,48.1,462,2018
Grant,SD,43.5,357,2018
Gregory,SD,45.5,417,2018
Haakon,SD,46.5,439,2018
Hamlin,SD,35.2,57,2018
Hand,SD,47.3,452,2018
Hanson,SD,36.3,82,2018
Harding,SD,42.7,326,2018
Hughes,SD,38.0,126,2018
Hutchinson,SD,43.8,368,2018
Hyde,SD,51.0,489,2018
Jackson,SD,30.6,13,2018
Jerauld,SD,50.6,486,2018
Jones,SD,55.9,508,2018
Kingsbury,SD,45.6,418,2018
Lake,SD,43.2,348,2018
Lawrence,SD,41.9,290,2018
Lincoln,SD,34.6,48,2018
Lyman,SD,36.0,74,2018
McCook,SD,40.0,200,2018
McPherson,SD,50.0,481,2018
Marshall,SD,39.7,188,2018
Meade,SD,36.2,79,2018
Mellette,SD,33.0,30,2018
Miner,SD,44.1,378,2018
Minnehaha,SD,34.7,49,2018
Moody,SD,40.4,220,2018
Oglala Lakota,SD,25.3,2,2018
Pennington,SD,38.6,146,2018
Perkins,SD,47.0,448,2018
Potter,SD,51.3,491,2018
Roberts,SD,38.5,143,2018
Sanborn,SD,43.1,343,2018
Spink,SD,43.3,351,2018
Stanley,SD,41.2,258,2018
Sully,SD,45.5,417,2018
Todd,SD,24.3,0,2018
Tripp,SD,46.4,437,2018
Turner,SD,43.0,339,2018
Union,SD,40.6,228,2018
Walworth,SD,43.0,339,2018
Yankton,SD,41.8,286,2018
Ziebach,SD,31.6,21,2018
Anderson,TN,43.3,351,2018
Bedford,TN,37.5,109,2018
Benton,TN,47.4,453,2018
Bledsoe,TN,44.5,391,2018
Blount,TN,43.4,354,2018
Bradley,TN,39.5,180,2018
Campbell,TN,43.8,368,2018
Cannon,TN,42.0,294,2018
Carroll,TN,42.9,334,2018
Carter,TN,44.9,402,2018
Cheatham,TN,40.4,220,2018
Chester,TN,37.5,109,2018
Claiborne,TN,43.0,339,2018
Clay,TN,48.8,469,2018
Cocke,TN,44.9,402,2018
Coffee,TN,40.1,205,2018
Crockett,TN,40.4,220,2018
Cumberland,TN,50.7,488,2018
Davidson,TN,34.3,45,2018
