county,state,percentHealthInsurance,percentHealthInsuranceBucket,year
Cherry,NE,93.1,348,2018
Cheyenne,NE,92.7,330,2018
Clay,NE,90.1,222,2018
Colfax,NE,88.3,155,2018
Cuming,NE,92.4,316,2018
Custer,NE,90.6,242,2018
Dakota,NE,85.8,91,2018
Dawes,NE,89.3,195,2018
Dawson,NE,89.0,184,2018
Deuel,NE,85.4,84,2018
Dixon,NE,93.7,377,2018
Dodge,NE,90.1,222,2018
Douglas,NE,90.4,233,2018
Dundy,NE,80.7,24,2018
Fillmore,NE,92.1,304,2018
Franklin,NE,95.3,459,2018
Frontier,NE,91.8,291,2018
Furnas,NE,93.2,353,2018
Gage,NE,95.2,454,2018
Garden,NE,91.9,296,2018
Garfield,NE,96.2,490,2018
Gosper,NE,96.0,485,2018
Grant,NE,85.3,82,2018
Greeley,NE,94.2,402,2018
Hall,NE,86.9,116,2018
Hamilton,NE,94.0,389,2018
Harlan,NE,92.3,312,2018
Hayes,NE,89.5,202,2018
Hitchcock,NE,87.2,123,2018
Holt,NE,93.5,365,2018
Hooker,NE,92.5,320,2018
Howard,NE,94.2,402,2018
Jefferson,NE,94.3,408,2018
Johnson,NE,93.0,344,2018
Kearney,NE,93.6,372,2018
Keith,NE,91.4,276,2018
Keya Paha,NE,94.8,435,2018
Kimball,NE,88.2,153,2018
Knox,NE,90.8,251,2018
Lancaster,NE,92.7,330,2018
Lincoln,NE,90.5,237,2018
Logan,NE,93.5,365,2018
Loup,NE,96.2,490,2018
McPherson,NE,96.3,493,2018
Madison,NE,91.6,283,2018
Merrick,NE,92.6,325,2018
Morrill,NE,89.6,206,2018
Nance,NE,92.7,330,2018
Nemaha,NE,93.5,365,2018
Nuckolls,NE,93.1,348,2018
Otoe,NE,93.6,372,2018
Pawnee,NE,87.9,143,2018
Perkins,NE,93.4,361,2018
Phelps,NE,95.9,481,2018
Pierce,NE,96.3,493,2018
Platte,NE,91.2,268,2018
Polk,NE,89.2,192,2018
Red Willow,NE,92.7,330,2018
Richardson,NE,93.2,353,2018
Rock,NE,87.0,118,2018
Saline,NE,88.9,180,2018
Sarpy,NE,94.3,408,2018
Saunders,NE,95.3,459,2018
Scotts Bluff,NE,88.5,163,2018
Seward,NE,94.6,426,2018
Sheridan,NE,86.5,106,2018
Sherman,NE,90.9,255,2018
Sioux,NE,91.7,286,2018
Stanton,NE,92.9,340,2018
Thayer,NE,95.2,454,2018
Thomas,NE,92.9,340,2018
Thurston,NE,74.4,5,2018
Valley,NE,90.5,237,2018
Washington,NE,95.3,459,2018
Wayne,NE,96.4,495,2018
Webster,NE,91.8,291,2018
Wheeler,NE,88.1,150,2018
York,NE,93.2,353,2018
Churchill,NV,87.9,143,2018
Clark,NV,87.5,130,2018
Douglas,NV,90.3,230,2018
Elko,NV,90.1,222,2018
Esmeralda,NV,85.8,91,2018
Eureka,NV,90.4,233,2018
Humboldt,NV,86.8,113,2018
Lander,NV,92.4,316,2018
Lincoln,NV,92.8,334,2018
Lyon,NV,91.2,268,2018
Mineral,NV,86.9,116,2018
Nye,NV,89.1,187,2018
Pershing,NV,85.4,84,2018
Storey,NV,90.6,242,2018
Washoe,NV,89.8,214,2018
White Pine,NV,90.6,242,2018
Carson,NV,89.4,198,2018
Belknap,NH,91.8,291,2018
Carroll,NH,90.2,226,2018
Cheshire,NH,92.9,340,2018
Coos,NH,91.1,264,2018
Grafton,NH,92.1,304,2018
Hillsborough,NH,93.6,372,2018
Merrimack,NH,93.9,385,2018
Rockingham,NH,95.2,454,2018
Strafford,NH,93.0,344,2018
Sullivan,NH,92.8,334,2018
Atlantic,NJ,90.7,247,2018
Bergen,NJ,91.7,286,2018
Burlington,NJ,95.4,464,2018
Camden,NJ,92.5,320,2018
Cape May,NJ,94.0,389,2018
Cumberland,NJ,89.6,206,2018
Essex,NJ,87.7,138,2018
Gloucester,NJ,95.4,464,2018
Hudson,NJ,85.9,93,2018
Hunterdon,NJ,97.1,506,2018
Mercer,NJ,91.8,291,2018
Middlesex,NJ,92.4,316,2018
Monmouth,NJ,93.7,377,2018
Morris,NJ,94.9,440,2018
Ocean,NJ,93.3,357,2018
Passaic,NJ,87.6,133,2018
Salem,NJ,93.6,372,2018
Somerset,NJ,94.7,430,2018
Sussex,NJ,95.2,454,2018
Union,NJ,88.2,153,2018
Warren,NJ,93.8,382,2018
Bernalillo,NM,90.8,251,2018
Catron,NM,92.3,312,2018
Chaves,NM,88.3,155,2018
Cibola,NM,88.9,180,2018
Colfax,NM,91.9,296,2018
Curry,NM,87.7,138,2018
De Baca,NM,92.1,304,2018
Dona Ana,NM,88.7,172,2018
Eddy,NM,89.8,214,2018
Grant,NM,95.9,481,2018
Guadalupe,NM,97.7,510,2018
Harding,NM,97.6,509,2018
Hidalgo,NM,95.1,449,2018
Lea,NM,85.9,93,2018
Lincoln,NM,89.8,214,2018
Los Alamos,NM,96.2,490,2018
Luna,NM,90.2,226,2018
McKinley,NM,79.1,15,2018
Mora,NM,93.8,382,2018
Otero,NM,89.7,210,2018
Quay,NM,92.8,334,2018
Rio Arriba,NM,89.4,198,2018
Roosevelt,NM,86.4,103,2018
Sandoval,NM,90.2,226,2018
San Juan,NM,85.5,86,2018
San Miguel,NM,92.7,330,2018
Santa Fe,NM,87.7,138,2018
Sierra,NM,93.6,372,2018
Socorro,NM,88.0,147,2018
Taos,NM,89.2,192,2018
Torrance,NM,92.2,308,2018
Union,NM,84.8,73,2018
Valencia,NM,91.4,276,2018
Albany,NY,96.0,485,2018
Allegany,NY,93.1,348,2018
Bronx,NY,90.3,230,2018
Broome,NY,95.8,478,2018
Cattaraugus,NY,93.0,344,2018
Cayuga,NY,94.6,426,2018
Chautauqua,NY,94.5,420,2018
Chemung,NY,95.4,464,2018
Chenango,NY,95.3,459,2018
Clinton,NY,95.6,471,2018
Columbia,NY,95.3,459,2018
Cortland,NY,95.7,473,2018
Delaware,NY,94.0,389,2018
Dutchess,NY,95.0,444,2018
Erie,NY,96.3,493,2018
Essex,NY,96.1,487,2018
Franklin,NY,93.5,365,2018
Fulton,NY,93.7,377,2018
Genesee,NY,95.9,481,2018
Greene,NY,94.5,420,2018
Hamilton,NY,93.2,353,2018
Herkimer,NY,94.1,397,2018
Jefferson,NY,94.0,389,2018
Kings,NY,91.8,291,2018
Lewis,NY,93.4,361,2018
Livingston,NY,96.7,500,2018
Madison,NY,95.2,454,2018
Monroe,NY,96.2,490,2018
Montgomery,NY,93.4,361,2018
Nassau,NY,95.2,454,2018
New York,NY,94.2,402,2018
Niagara,NY,96.4,495,2018
Oneida,NY,95.8,478,2018
Onondaga,NY,95.9,481,2018
Ontario,NY,96.0,485,2018
Orange,NY,94.8,435,2018
Orleans,NY,94.5,420,2018
Oswego,NY,95.0,444,2018
Otsego,NY,94.3,408,2018
Putnam,NY,95.4,464,2018
Queens,NY,89.5,202,2018
Rensselaer,NY,95.7,473,2018
Richmond,NY,95.1,449,2018
Rockland,NY,93.9,385,2018
St. Lawrence,NY,94.1,397,2018
Saratoga,NY,96.5,497,2018
Schenectady,NY,95.2,454,2018
Schoharie,NY,95.8,478,2018
Schuyler,NY,94.4,414,2018
Seneca,NY,90.4,233,2018
Steuben,NY,94.2,402,2018
Suffolk,NY,94.6,426,2018
Sullivan,NY,93.9,385,2018
Tioga,NY,95.6,471,2018
Tompkins,NY,96.3,493,2018
Ulster,NY,94.1,397,2018
Warren,NY,95.0,444,2018
Washington,NY,93.6,372,2018
Wayne,NY,95.0,444,2018
Westchester,NY,93.2,353,2018
Wyoming,NY,95.8,478,2018
Yates,NY,81.2,30,2018
Alamance,NC,88.1,150,2018
Alexander,NC,89.2,192,2018
Alleghany,NC,88.8,177,2018
Anson,NC,87.8,140,2018
Ashe,NC,88.1,150,2018
Avery,NC,85.0,77,2018
Beaufort,NC,89.6,206,2018
Bertie,NC,89.6,206,2018
Bladen,NC,86.0,95,2018
Brunswick,NC,89.0,184,2018
Buncombe,NC,89.8,214,2018
Burke,NC,87.7,138,2018
Cabarrus,NC,92.2,308,2018
Caldwell,NC,87.4,127,2018
Camden,NC,91.9,296,2018
Carteret,NC,88.6,169,2018
Caswell,NC,91.0,258,2018
Catawba,NC,89.2,192,2018
Chatham,NC,88.1,150,2018
Cherokee,NC,86.0,95,2018
Chowan,NC,88.1,150,2018
Clay,NC,85.4,84,2018
Cleveland,NC,87.7,138,2018
Columbus,NC,86.3,100,2018
Craven,NC,88.6,169,2018
Cumberland,NC,89.8,214,2018
Currituck,NC,86.3,100,2018
Dare,NC,85.1,79,2018
Davidson,NC,88.6,169,2018
Davie,NC,89.2,192,2018
Duplin,NC,82.1,38,2018
Durham,NC,87.8,140,2018
Edgecombe,NC,88.8,177,2018
Forsyth,NC,89.0,184,2018
Franklin,NC,88.8,177,2018
Gaston,NC,89.2,192,2018
Gates,NC,91.5,280,2018
Graham,NC,82.9,47,2018
Granville,NC,90.9,255,2018
Greene,NC,83.4,53,2018
Guilford,NC,89.9,217,2018
Halifax,NC,88.6,169,2018
Harnett,NC,88.7,172,2018
Haywood,NC,89.2,192,2018
Henderson,NC,88.5,163,2018
Hertford,NC,87.7,138,2018
Hoke,NC,87.2,123,2018
Hyde,NC,84.2,63,2018
Iredell,NC,90.4,233,2018
Jackson,NC,87.0,118,2018
Johnston,NC,87.8,140,2018
Jones,NC,84.5,68,2018
Lee,NC,85.9,93,2018
Lenoir,NC,86.7,111,2018
Lincoln,NC,90.2,226,2018
McDowell,NC,88.6,169,2018
Macon,NC,85.8,91,2018
Madison,NC,89.8,214,2018
Martin,NC,89.6,206,2018
Mecklenburg,NC,88.1,150,2018
Mitchell,NC,87.4,127,2018
Montgomery,NC,86.5,106,2018
Moore,NC,90.6,242,2018
Nash,NC,89.9,217,2018
New Hanover,NC,89.8,214,2018
Northampton,NC,85.1,79,2018
Onslow,NC,91.4,276,2018
Orange,NC,92.8,334,2018
Pamlico,NC,87.7,138,2018
Pasquotank,NC,86.7,111,2018
Pender,NC,88.7,172,2018
Perquimans,NC,87.3,125,2018
Person,NC,90.8,251,2018
Pitt,NC,89.1,187,2018
Polk,NC,90.0,220,2018
Randolph,NC,86.4,103,2018
Richmond,NC,87.4,127,2018
Robeson,NC,85.0,77,2018
Rockingham,NC,89.8,214,2018
Rowan,NC,87.8,140,2018
Rutherford,NC,88.8,177,2018
Sampson,NC,84.5,68,2018
Scotland,NC,88.4,159,2018
Stanly,NC,89.5,202,2018
Stokes,NC,87.0,118,2018
Surry,NC,87.2,123,2018
Swain,NC,78.5,13,2018
Transylvania,NC,85.5,86,2018
Tyrrell,NC,83.6,55,2018
Union,NC,90.6,242,2018
Vance,NC,89.5,202,2018
Wake,NC,91.1,264,2018
Warren,NC,86.9,116,2018
Washington,NC,88.1,150,2018
Watauga,NC,91.2,268,2018
Wayne,NC,86.8,113,2018
Wilkes,NC,88.9,180,2018
Wilson,NC,87.2,123,2018
Yadkin,NC,87.8,140,2018
Yancey,NC,87.5,130,2018
Adams,ND,93.0,344,2018
Barnes,ND,94.1,397,2018
Benson,ND,88.3,155,2018
Billings,ND,95.6,471,2018
Bottineau,ND,96.2,490,2018
Bowman,ND,94.6,426,2018
Burke,ND,93.2,353,2018
Burleigh,ND,94.5,420,2018
Cass,ND,93.9,385,2018
Cavalier,ND,95.4,464,2018
Dickey,ND,95.8,478,2018
Divide,ND,92.4,316,2018
Dunn,ND,80.3,22,2018
Eddy,ND,93.6,372,2018
Emmons,ND,94.7,430,2018
Foster,ND,93.7,377,2018
Golden Valley,ND,89.5,202,2018
Grand Forks,ND,93.3,357,2018
Grant,ND,95.0,444,2018
Griggs,ND,95.9,481,2018
Hettinger,ND,91.2,268,2018
Kidder,ND,85.8,91,2018
LaMoure,ND,94.9,440,2018
Logan,ND,97.9,511,2018
McHenry,ND,95.1,449,2018
McIntosh,ND,96.3,493,2018
McKenzie,ND,83.2,50,2018
McLean,ND,95.0,444,2018
Mercer,ND,86.0,95,2018
Morton,ND,94.5,420,2018
Mountrail,ND,84.1,60,2018
Nelson,ND,91.8,291,2018
Oliver,ND,91.0,258,2018
Pembina,ND,93.4,361,2018
Pierce,ND,96.5,497,2018
Ramsey,ND,93.9,385,2018
Ransom,ND,97.4,508,2018
Renville,ND,96.1,487,2018
Richland,ND,96.5,497,2018
Rolette,ND,74.9,6,2018
Sargent,ND,95.9,481,2018
Sheridan,ND,93.7,377,2018
Sioux,ND,68.2,1,2018
Slope,ND,98.2,511,2018
Stark,ND,90.9,255,2018
Steele,ND,94.4,414,2018
Stutsman,ND,92.6,325,2018
Towner,ND,88.9,180,2018
Traill,ND,95.1,449,2018
Walsh,ND,94.4,414,2018
Ward,ND,93.6,372,2018
Wells,ND,97.3,507,2018
Williams,ND,88.3,155,2018
Adams,OH,91.3,272,2018
Allen,OH,93.3,357,2018
Ashland,OH,91.3,272,2018
Ashtabula,OH,90.8,251,2018
Athens,OH,93.7,377,2018
Auglaize,OH,95.9,481,2018
Belmont,OH,94.0,389,2018
Brown,OH,92.5,320,2018
Butler,OH,94.2,402,2018
Carroll,OH,90.8,251,2018
Champaign,OH,94.4,414,2018
Clark,OH,93.2,353,2018
Clermont,OH,94.3,408,2018
Clinton,OH,94.1,397,2018
Columbiana,OH,92.8,334,2018
Coshocton,OH,89.0,184,2018
Crawford,OH,93.8,382,2018
Cuyahoga,OH,94.0,389,2018
Darke,OH,94.1,397,2018
Defiance,OH,94.4,414,2018
Delaware,OH,96.1,487,2018
Erie,OH,95.0,444,2018
Fairfield,OH,94.9,440,2018
Fayette,OH,92.6,325,2018
Franklin,OH,91.9,296,2018
Fulton,OH,95.5,468,2018
Gallia,OH,89.4,198,2018
Geauga,OH,91.2,268,2018
Greene,OH,95.5,468,2018
Guernsey,OH,92.4,316,2018
Hamilton,OH,93.8,382,2018
Hancock,OH,95.2,454,2018
Hardin,OH,91.0,258,2018
Harrison,OH,90.8,251,2018
Henry,OH,96.4,495,2018
Highland,OH,91.4,276,2018
Hocking,OH,93.0,344,2018
Holmes,OH,60.5,0,2018
Huron,OH,92.4,316,2018
Jackson,OH,90.1,222,2018
Jefferson,OH,94.1,397,2018
Knox,OH,90.7,247,2018
Lake,OH,94.9,440,2018
Lawrence,OH,94.1,397,2018
Licking,OH,93.6,372,2018
Logan,OH,92.1,304,2018
Lorain,OH,94.9,440,2018
Lucas,OH,93.8,382,2018
Madison,OH,93.1,348,2018
Mahoning,OH,94.6,426,2018
Marion,OH,94.0,389,2018
Medina,OH,95.8,478,2018
Meigs,OH,92.3,312,2018
Mercer,OH,95.9,481,2018
Miami,OH,94.6,426,2018
Monroe,OH,93.2,353,2018
Montgomery,OH,93.0,344,2018
Morgan,OH,91.5,280,2018
Morrow,OH,93.6,372,2018
Muskingum,OH,93.8,382,2018
Noble,OH,93.0,344,2018
Ottawa,OH,95.8,478,2018
Paulding,OH,93.7,377,2018
Perry,OH,94.8,435,2018
Pickaway,OH,93.5,365,2018
Pike,OH,91.4,276,2018
Portage,OH,94.2,402,2018
Preble,OH,93.8,382,2018
Putnam,OH,96.9,503,2018
Richland,OH,92.1,304,2018
Ross,OH,93.5,365,2018
Sandusky,OH,94.6,426,2018
Scioto,OH,93.7,377,2018
Seneca,OH,95.3,459,2018
Shelby,OH,95.9,481,2018
Stark,OH,94.4,414,2018
Summit,OH,94.1,397,2018
Trumbull,OH,92.7,330,2018
Tuscarawas,OH,91.3,272,2018
Union,OH,95.4,464,2018
Van Wert,OH,94.3,408,2018
Vinton,OH,90.5,237,2018
Warren,OH,95.8,478,2018
Washington,OH,93.2,353,2018
Wayne,OH,87.1,121,2018
Williams,OH,94.5,420,2018
Wood,OH,95.6,471,2018
Wyandot,OH,94.2,402,2018
Adair,OK,73.3,4,2018
Alfalfa,OK,89.2,192,2018
Atoka,OK,82.5,42,2018
Beaver,OK,87.7,138,2018
Beckham,OK,85.4,84,2018
Blaine,OK,87.5,130,2018
Bryan,OK,83.2,50,2018
Caddo,OK,81.0,28,2018
Canadian,OK,89.9,217,2018
Carter,OK,84.6,70,2018
Cherokee,OK,77.1,9,2018
Choctaw,OK,75.2,7,2018
Cimarron,OK,86.3,100,2018
Cleveland,OK,90.2,226,2018
Coal,OK,77.4,10,2018
Comanche,OK,86.9,116,2018
Cotton,OK,84.4,65,2018
Craig,OK,83.7,56,2018
Creek,OK,87.4,127,2018
Custer,OK,85.0,77,2018
Delaware,OK,80.8,25,2018
Dewey,OK,81.6,33,2018
Ellis,OK,86.4,103,2018
Garfield,OK,86.9,116,2018
Garvin,OK,84.4,65,2018
Grady,OK,88.2,153,2018
Grant,OK,92.1,304,2018
Greer,OK,82.0,37,2018
Harmon,OK,86.7,111,2018
Harper,OK,86.5,106,2018
Haskell,OK,81.5,32,2018
Hughes,OK,79.6,18,2018
Jackson,OK,86.6,109,2018
Jefferson,OK,81.4,31,2018
Johnston,OK,81.8,35,2018
Kay,OK,86.3,100,2018
Kingfisher,OK,88.9,180,2018
Kiowa,OK,85.8,91,2018
Latimer,OK,81.1,28,2018
Le Flore,OK,82.0,37,2018
Lincoln,OK,86.5,106,2018
Logan,OK,88.0,147,2018
Love,OK,87.6,133,2018
McClain,OK,88.0,147,2018
McCurtain,OK,79.0,15,2018
McIntosh,OK,81.8,35,2018
Major,OK,89.6,206,2018
Marshall,OK,82.2,39,2018
Mayes,OK,84.5,68,2018
Murray,OK,85.9,93,2018
Muskogee,OK,82.3,40,2018
Noble,OK,91.9,296,2018
Nowata,OK,82.5,42,2018
Okfuskee,OK,76.3,8,2018
Oklahoma,OK,85.6,87,2018
Okmulgee,OK,84.0,59,2018
Osage,OK,87.6,133,2018
Ottawa,OK,83.3,51,2018
Pawnee,OK,84.8,73,2018
Payne,OK,87.9,143,2018
Pittsburg,OK,82.8,45,2018
Pontotoc,OK,83.2,50,2018
Pottawatomie,OK,85.7,89,2018
Pushmataha,OK,82.1,38,2018
Roger Mills,OK,85.4,84,2018
Rogers,OK,89.1,187,2018
Seminole,OK,80.4,23,2018
Sequoyah,OK,81.0,28,2018
Stephens,OK,86.3,100,2018
Texas,OK,84.3,64,2018
Tillman,OK,84.3,64,2018
Tulsa,OK,86.0,95,2018
Wagoner,OK,88.6,169,2018
Washington,OK,86.6,109,2018
Washita,OK,88.8,177,2018
Woods,OK,87.7,138,2018
Woodward,OK,89.1,187,2018
Baker,OR,91.8,291,2018
Benton,OR,94.4,414,2018
Clackamas,OR,94.4,414,2018
Clatsop,OR,91.3,272,2018
Columbia,OR,94.1,397,2018
Coos,OR,92.2,308,2018
Crook,OR,92.2,308,2018
Curry,OR,93.4,361,2018
Deschutes,OR,91.4,276,2018
Douglas,OR,93.5,365,2018
Gilliam,OR,90.7,247,2018
Grant,OR,93.8,382,2018
Harney,OR,93.2,353,2018
Hood River,OR,91.4,276,2018
Jackson,OR,92.2,308,2018
Jefferson,OR,89.8,214,2018
Josephine,OR,91.9,296,2018
Klamath,OR,91.5,280,2018
Lake,OR,91.8,291,2018
Lane,OR,92.4,316,2018
Lincoln,OR,90.1,222,2018
Linn,OR,92.9,340,2018
Malheur,OR,90.4,233,2018
Marion,OR,91.5,280,2018
Morrow,OR,90.2,226,2018
Multnomah,OR,92.9,340,2018
Polk,OR,93.7,377,2018
Sherman,OR,87.2,123,2018
Tillamook,OR,92.6,325,2018
Umatilla,OR,92.3,312,2018
Union,OR,92.1,304,2018
Wallowa,OR,93.8,382,2018
Wasco,OR,91.7,286,2018
Washington,OR,93.2,353,2018
Wheeler,OR,93.5,365,2018
Yamhill,OR,93.6,372,2018
Adams,PA,94.2,402,2018
Allegheny,PA,95.7,473,2018
Armstrong,PA,95.0,444,2018
Beaver,PA,95.6,471,2018
Bedford,PA,92.8,334,2018
Berks,PA,93.3,357,2018
Blair,PA,94.7,430,2018
Bradford,PA,93.2,353,2018
Bucks,PA,95.7,473,2018
Butler,PA,96.5,497,2018
Cambria,PA,95.4,464,2018
Cameron,PA,96.9,503,2018
Carbon,PA,94.8,435,2018
Centre,PA,94.5,420,2018
Chester,PA,94.1,397,2018
Clarion,PA,92.0,299,2018
Clearfield,PA,94.3,408,2018
Clinton,PA,92.1,304,2018
Columbia,PA,95.3,459,2018
Crawford,PA,90.6,242,2018
Cumberland,PA,94.2,402,2018
Dauphin,PA,94.1,397,2018
Delaware,PA,94.6,426,2018
Elk,PA,96.9,503,2018
Erie,PA,94.5,420,2018
Fayette,PA,94.7,430,2018
Forest,PA,96.6,498,2018
Franklin,PA,90.2,226,2018
Fulton,PA,93.1,348,2018
Greene,PA,94.8,435,2018
Huntingdon,PA,94.7,430,2018
Indiana,PA,91.3,272,2018
Jefferson,PA,92.5,320,2018
Juniata,PA,89.5,202,2018
Lackawanna,PA,95.0,444,2018
Lancaster,PA,88.0,147,2018
Lawrence,PA,94.9,440,2018
Lebanon,PA,90.6,242,2018
Lehigh,PA,93.0,344,2018
Luzerne,PA,94.5,420,2018
Lycoming,PA,94.1,397,2018
McKean,PA,95.2,454,2018
Mercer,PA,93.6,372,2018
Mifflin,PA,87.5,130,2018
Monroe,PA,92.9,340,2018
Montgomery,PA,96.2,490,2018
Montour,PA,94.6,426,2018
Northampton,PA,94.5,420,2018
Northumberland,PA,94.1,397,2018
Perry,PA,91.0,258,2018
Philadelphia,PA,90.9,255,2018
Pike,PA,94.0,389,2018
Potter,PA,92.8,334,2018
Schuylkill,PA,93.9,385,2018
Snyder,PA,88.1,150,2018
Somerset,PA,92.6,325,2018
Sullivan,PA,91.4,276,2018
Susquehanna,PA,92.8,334,2018
Tioga,PA,92.2,308,2018
Union,PA,89.7,210,2018
Venango,PA,93.4,361,2018
Warren,PA,94.7,430,2018
Washington,PA,96.0,485,2018
Wayne,PA,94.1,397,2018
Westmoreland,PA,96.2,490,2018
Wyoming,PA,95.2,454,2018
York,PA,94.4,414,2018
Bristol,RI,97.5,508,2018
Kent,RI,96.3,493,2018
Newport,RI,95.9,481,2018
Providence,RI,93.6,372,2018
Washington,RI,96.8,501,2018
Abbeville,SC,88.4,159,2018
Aiken,SC,88.7,172,2018
Allendale,SC,87.9,143,2018
Anderson,SC,89.4,198,2018
Bamberg,SC,87.4,127,2018
Barnwell,SC,86.7,111,2018
Beaufort,SC,88.6,169,2018
Berkeley,SC,88.9,180,2018
Calhoun,SC,88.4,159,2018
Charleston,SC,89.2,192,2018
Cherokee,SC,89.0,184,2018
Chester,SC,90.0,220,2018
Chesterfield,SC,87.6,133,2018
Clarendon,SC,88.7,172,2018
Colleton,SC,88.5,163,2018
Darlington,SC,88.7,172,2018
Dillon,SC,85.5,86,2018
Dorchester,SC,90.7,247,2018
Edgefield,SC,90.9,255,2018
Fairfield,SC,88.0,147,2018
Florence,SC,89.6,206,2018
Georgetown,SC,88.1,150,2018
Greenville,SC,88.6,169,2018
Greenwood,SC,87.1,121,2018
Hampton,SC,90.0,220,2018
Horry,SC,85.8,91,2018
Jasper,SC,82.4,41,2018
Kershaw,SC,89.4,198,2018
Lancaster,SC,89.9,217,2018
Laurens,SC,88.3,155,2018
Lee,SC,89.8,214,2018
Lexington,SC,89.9,217,2018
McCormick,SC,92.0,299,2018
Marion,SC,86.7,111,2018
Marlboro,SC,88.2,153,2018
Newberry,SC,91.0,258,2018
Oconee,SC,87.8,140,2018
Orangeburg,SC,87.6,133,2018
Pickens,SC,90.0,220,2018
Richland,SC,90.8,251,2018
Saluda,SC,86.5,106,2018
Spartanburg,SC,89.1,187,2018
Sumter,SC,87.8,140,2018
Union,SC,90.3,230,2018
Williamsburg,SC,90.2,226,2018
York,SC,91.3,272,2018
Aurora,SD,93.4,361,2018
Beadle,SD,93.4,361,2018
Bennett,SD,78.7,14,2018
Bon Homme,SD,95.5,468,2018
Brookings,SD,94.0,389,2018
Brown,SD,92.0,299,2018
Brule,SD,90.4,233,2018
Buffalo,SD,57.6,0,2018
Butte,SD,87.0,118,2018
Campbell,SD,98.3,511,2018
Charles Mix,SD,81.0,28,2018
Clark,SD,92.2,308,2018
Clay,SD,92.5,320,2018
Codington,SD,94.5,420,2018
Corson,SD,75.4,7,2018
Custer,SD,89.5,202,2018
Davison,SD,94.2,402,2018
Day,SD,88.5,163,2018
Deuel,SD,93.5,365,2018
Dewey,SD,71.2,3,2018
Douglas,SD,86.2,98,2018
Edmunds,SD,92.9,340,2018
Fall River,SD,90.5,237,2018
Faulk,SD,89.5,202,2018
Grant,SD,94.7,430,2018
Gregory,SD,89.0,184,2018
Haakon,SD,91.0,258,2018
Hamlin,SD,94.8,435,2018
Hand,SD,94.8,435,2018
Hanson,SD,94.3,408,2018
Harding,SD,93.1,348,2018
Hughes,SD,93.4,361,2018
Hutchinson,SD,94.4,414,2018
Hyde,SD,95.0,444,2018
Jackson,SD,73.6,4,2018
Jerauld,SD,93.7,377,2018
Jones,SD,86.8,113,2018
Kingsbury,SD,96.5,497,2018
Lake,SD,92.6,325,2018
Lawrence,SD,90.3,230,2018
Lincoln,SD,95.5,468,2018
Lyman,SD,82.9,47,2018
McCook,SD,91.1,264,2018
McPherson,SD,91.5,280,2018
Marshall,SD,91.8,291,2018
Meade,SD,89.8,214,2018
Mellette,SD,64.8,1,2018
Miner,SD,92.1,304,2018
Minnehaha,SD,92.6,325,2018
Moody,SD,89.3,195,2018
Oglala Lakota,SD,64.4,0,2018
Pennington,SD,88.8,177,2018
Perkins,SD,90.7,247,2018
Potter,SD,94.6,426,2018
Roberts,SD,80.6,23,2018
Sanborn,SD,92.7,330,2018
Spink,SD,93.3,357,2018
Stanley,SD,94.4,414,2018
Sully,SD,93.3,357,2018
Todd,SD,69.5,2,2018
Tripp,SD,92.4,316,2018
Turner,SD,94.0,389,2018
Union,SD,94.1,397,2018
Walworth,SD,89.6,206,2018
Yankton,SD,93.8,382,2018
Ziebach,SD,75.0,6,2018
Anderson,TN,90.8,251,2018
Bedford,TN,88.7,172,2018
Benton,TN,90.3,230,2018
Bledsoe,TN,87.0,118,2018
Blount,TN,91.2,268,2018
Bradley,TN,88.2,153,2018
Campbell,TN,88.7,172,2018
Cannon,TN,89.9,217,2018
Carroll,TN,91.9,296,2018
Carter,TN,88.1,150,2018
Cheatham,TN,90.5,237,2018
Chester,TN,88.0,147,2018
Claiborne,TN,92.2,308,2018
Clay,TN,88.9,180,2018
Cocke,TN,88.8,177,2018
Coffee,TN,90.3,230,2018
Crockett,TN,87.5,130,2018
Cumberland,TN,90.3,230,2018
Davidson,TN,87.4,127,2018
Decatur,TN,91.6,283,2018
DeKalb,TN,87.8,140,2018
Dickson,TN,88.3,155,2018
Dyer,TN,90.8,251,2018
Fayette,TN,92.4,316,2018
Fentress,TN,90.3,230,2018
Franklin,TN,92.9,340,2018
Gibson,TN,92.0,299,2018
Giles,TN,90.5,237,2018
Grainger,TN,89.4,198,2018
Greene,TN,90.5,237,2018
Grundy,TN,83.0,48,2018
Hamblen,TN,88.9,180,2018
Hamilton,TN,91.0,258,2018
Hancock,TN,88.3,155,2018
Hardeman,TN,89.1,187,2018
Hardin,TN,88.6,169,2018
Hawkins,TN,90.8,251,2018
Haywood,TN,89.7,210,2018
Henderson,TN,90.6,242,2018
Henry,TN,90.8,251,2018
Hickman,TN,91.1,264,2018
Houston,TN,90.3,230,2018
Humphreys,TN,90.3,230,2018
Jackson,TN,89.7,210,2018
Jefferson,TN,90.0,220,2018
Johnson,TN,89.3,195,2018
Knox,TN,91.6,283,2018
Lake,TN,89.8,214,2018
Lauderdale,TN,89.7,210,2018
Lawrence,TN,85.5,86,2018
Lewis,TN,89.7,210,2018
Lincoln,TN,91.6,283,2018
Loudon,TN,89.7,210,2018
McMinn,TN,90.6,242,2018
McNairy,TN,87.8,140,2018
Macon,TN,89.0,184,2018
Madison,TN,90.7,247,2018
Marion,TN,90.7,247,2018
Marshall,TN,91.3,272,2018
Maury,TN,90.7,247,2018
