county,state,percentCollege,percentCollegeBucket,year
Mineral,MT,17.3,197,2018
Missoula,MT,42.5,491,2018
Musselshell,MT,14.1,100,2018
Park,MT,32.4,451,2018
Petroleum,MT,29.0,422,2018
Phillips,MT,20.5,291,2018
Pondera,MT,24.8,376,2018
Powder River,MT,26.4,395,2018
Powell,MT,21.0,305,2018
Prairie,MT,20.9,302,2018
Ravalli,MT,27.1,401,2018
Richland,MT,19.0,248,2018
Roosevelt,MT,17.1,191,2018
Rosebud,MT,18.0,218,2018
Sanders,MT,17.1,191,2018
Sheridan,MT,23.6,358,2018
Silver Bow,MT,26.4,395,2018
Stillwater,MT,25.3,381,2018
Sweet Grass,MT,25.5,384,2018
Teton,MT,24.4,371,2018
Toole,MT,14.5,113,2018
Treasure,MT,23.5,355,2018
Valley,MT,20.9,302,2018
Wheatland,MT,19.8,270,2018
Wibaux,MT,20.8,299,2018
Yellowstone,MT,31.0,440,2018
Adams,NE,24.9,378,2018
Antelope,NE,19.1,252,2018
Arthur,NE,27.9,409,2018
Banner,NE,20.7,297,2018
Blaine,NE,22.7,339,2018
Boone,NE,20.6,294,2018
Box Butte,NE,18.2,225,2018
Boyd,NE,18.2,225,2018
Brown,NE,19.8,270,2018
Buffalo,NE,34.7,464,2018
Burt,NE,18.1,221,2018
Butler,NE,19.9,272,2018
Cass,NE,27.4,405,2018
Cedar,NE,19.4,259,2018
Chase,NE,20.8,299,2018
Cherry,NE,21.2,308,2018
Cheyenne,NE,26.2,392,2018
Clay,NE,18.4,232,2018
Colfax,NE,14.5,113,2018
Cuming,NE,23.2,350,2018
Custer,NE,20.9,302,2018
Dakota,NE,12.5,57,2018
Dawes,NE,37.0,475,2018
Dawson,NE,15.6,145,2018
Deuel,NE,15.8,151,2018
Dixon,NE,20.5,291,2018
Dodge,NE,18.6,238,2018
Douglas,NE,38.9,481,2018
Dundy,NE,19.4,259,2018
Fillmore,NE,19.9,272,2018
Franklin,NE,16.6,176,2018
Frontier,NE,20.0,275,2018
Furnas,NE,18.9,245,2018
Gage,NE,20.2,282,2018
Garden,NE,24.9,378,2018
Garfield,NE,22.2,327,2018
Gosper,NE,26.4,395,2018
Grant,NE,25.2,381,2018
Greeley,NE,17.4,200,2018
Hall,NE,20.9,302,2018
Hamilton,NE,26.0,389,2018
Harlan,NE,21.4,313,2018
Hayes,NE,18.1,221,2018
Hitchcock,NE,18.6,238,2018
Holt,NE,21.2,308,2018
Hooker,NE,23.9,363,2018
Howard,NE,20.5,291,2018
Jefferson,NE,15.3,136,2018
Johnson,NE,16.0,158,2018
Kearney,NE,22.7,339,2018
Keith,NE,20.7,297,2018
Keya Paha,NE,22.9,343,2018
Kimball,NE,18.2,225,2018
Knox,NE,21.7,318,2018
Lancaster,NE,38.8,480,2018
Lincoln,NE,22.1,325,2018
Logan,NE,19.7,266,2018
Loup,NE,23.2,350,2018
McPherson,NE,24.9,378,2018
Madison,NE,22.4,332,2018
Merrick,NE,17.4,200,2018
Morrill,NE,18.1,221,2018
Nance,NE,19.8,270,2018
Nemaha,NE,28.1,413,2018
Nuckolls,NE,19.1,252,2018
Otoe,NE,21.8,320,2018
Pawnee,NE,17.5,204,2018
Perkins,NE,25.8,387,2018
Phelps,NE,25.9,388,2018
Pierce,NE,22.3,330,2018
Platte,NE,22.2,327,2018
Polk,NE,21.1,306,2018
Red Willow,NE,18.8,243,2018
Richardson,NE,18.2,225,2018
Rock,NE,20.9,302,2018
Saline,NE,14.3,106,2018
Sarpy,NE,40.1,485,2018
Saunders,NE,25.4,382,2018
Scotts Bluff,NE,22.4,332,2018
Seward,NE,29.2,424,2018
Sheridan,NE,23.6,358,2018
Sherman,NE,18.2,225,2018
Sioux,NE,26.6,397,2018
Stanton,NE,16.6,176,2018
Thayer,NE,19.8,270,2018
Thomas,NE,24.0,365,2018
Thurston,NE,16.7,179,2018
Valley,NE,22.8,341,2018
Washington,NE,30.3,433,2018
Wayne,NE,34.5,463,2018
Webster,NE,22.6,336,2018
Wheeler,NE,17.3,197,2018
York,NE,28.1,413,2018
Churchill,NV,17.5,204,2018
Clark,NV,23.9,363,2018
Douglas,NV,28.9,421,2018
Elko,NV,18.2,225,2018
Esmeralda,NV,16.5,172,2018
Eureka,NV,11.7,40,2018
Humboldt,NV,16.3,166,2018
Lander,NV,11.6,38,2018
Lincoln,NV,17.7,210,2018
Lyon,NV,14.0,97,2018
Mineral,NV,14.4,110,2018
Nye,NV,11.5,36,2018
Pershing,NV,14.8,121,2018
Storey,NV,28.7,419,2018
Washoe,NV,30.5,436,2018
White Pine,NV,14.9,124,2018
Carson,NV,22.3,330,2018
Belknap,NH,32.4,451,2018
Carroll,NH,33.6,457,2018
Cheshire,NH,32.6,452,2018
Coos,NH,18.1,221,2018
Grafton,NH,40.5,486,2018
Hillsborough,NH,37.3,476,2018
Merrimack,NH,35.6,470,2018
Rockingham,NH,40.7,486,2018
Strafford,NH,35.6,470,2018
Sullivan,NH,26.8,399,2018
Atlantic,NJ,27.4,405,2018
Bergen,NJ,48.3,501,2018
Burlington,NJ,37.5,476,2018
Camden,NJ,31.8,446,2018
Cape May,NJ,31.5,443,2018
Cumberland,NJ,14.7,118,2018
Essex,NJ,34.8,465,2018
Gloucester,NJ,31.9,447,2018
Hudson,NJ,40.9,487,2018
Hunterdon,NJ,52.0,506,2018
Mercer,NJ,42.0,490,2018
Middlesex,NJ,42.7,492,2018
Monmouth,NJ,44.9,496,2018
Morris,NJ,53.6,507,2018
Ocean,NJ,29.2,424,2018
Passaic,NJ,28.1,413,2018
Salem,NJ,20.9,302,2018
Somerset,NJ,54.5,507,2018
Sussex,NJ,34.9,466,2018
Union,NJ,35.1,467,2018
Warren,NJ,31.8,446,2018
Bernalillo,NM,33.9,459,2018
Catron,NM,22.2,327,2018
Chaves,NM,17.8,213,2018
Cibola,NM,13.4,80,2018
Colfax,NM,20.5,291,2018
Curry,NM,19.8,270,2018
De Baca,NM,9.8,12,2018
Dona Ana,NM,27.5,406,2018
Eddy,NM,15.9,155,2018
Grant,NM,27.3,403,2018
Guadalupe,NM,11.6,38,2018
Harding,NM,24.3,369,2018
Hidalgo,NM,14.2,103,2018
Lea,NM,13.0,70,2018
Lincoln,NM,29.3,425,2018
Los Alamos,NM,66.5,511,2018
Luna,NM,12.2,49,2018
McKinley,NM,11.6,38,2018
Mora,NM,11.2,30,2018
Otero,NM,19.0,248,2018
Quay,NM,15.8,151,2018
Rio Arriba,NM,18.5,235,2018
Roosevelt,NM,25.1,380,2018
Sandoval,NM,30.0,431,2018
San Juan,NM,15.2,132,2018
San Miguel,NM,22.7,339,2018
Santa Fe,NM,40.9,487,2018
Sierra,NM,20.5,291,2018
Socorro,NM,21.2,308,2018
Taos,NM,28.0,411,2018
Torrance,NM,15.6,145,2018
Union,NM,12.7,63,2018
Valencia,NM,17.1,191,2018
Albany,NY,41.3,488,2018
Allegany,NY,20.2,282,2018
Bronx,NY,19.8,270,2018
Broome,NY,28.3,415,2018
Cattaraugus,NY,19.1,252,2018
Cayuga,NY,22.3,330,2018
Chautauqua,NY,21.7,318,2018
Chemung,NY,23.9,363,2018
Chenango,NY,18.3,228,2018
Clinton,NY,22.9,343,2018
Columbia,NY,31.3,441,2018
Cortland,NY,26.9,399,2018
Delaware,NY,21.9,322,2018
Dutchess,NY,35.2,468,2018
Erie,NY,33.7,458,2018
Essex,NY,27.6,407,2018
Franklin,NY,19.4,259,2018
Fulton,NY,17.8,213,2018
Genesee,NY,21.5,315,2018
Greene,NY,22.1,325,2018
Hamilton,NY,19.3,256,2018
Herkimer,NY,21.0,305,2018
Jefferson,NY,22.3,330,2018
Kings,NY,36.5,473,2018
Lewis,NY,16.3,166,2018
Livingston,NY,25.4,382,2018
Madison,NY,27.0,400,2018
Monroe,NY,37.7,477,2018
Montgomery,NY,17.5,204,2018
Nassau,NY,45.2,497,2018
New York,NY,60.8,510,2018
Niagara,NY,23.8,361,2018
Oneida,NY,24.7,375,2018
Onondaga,NY,35.5,469,2018
Ontario,NY,34.5,463,2018
Orange,NY,29.8,429,2018
Orleans,NY,15.9,155,2018
Oswego,NY,18.6,238,2018
Otsego,NY,30.9,439,2018
Putnam,NY,39.9,484,2018
Queens,NY,31.5,443,2018
Rensselaer,NY,30.1,432,2018
Richmond,NY,33.0,455,2018
Rockland,NY,40.6,486,2018
St. Lawrence,NY,23.6,358,2018
Saratoga,NY,41.4,488,2018
Schenectady,NY,31.4,442,2018
Schoharie,NY,22.3,330,2018
Schuyler,NY,22.3,330,2018
Seneca,NY,20.9,302,2018
Steuben,NY,23.1,347,2018
Suffolk,NY,35.6,470,2018
Sullivan,NY,23.2,350,2018
Tioga,NY,25.5,384,2018
Tompkins,NY,52.7,506,2018
Ulster,NY,32.2,449,2018
Warren,NY,30.0,431,2018
Washington,NY,20.4,286,2018
Wayne,NY,22.3,330,2018
Westchester,NY,48.2,501,2018
Wyoming,NY,16.5,172,2018
Yates,NY,24.4,371,2018
Alamance,NC,24.0,365,2018
Alexander,NC,14.7,118,2018
Alleghany,NC,16.7,179,2018
Anson,NC,9.6,10,2018
Ashe,NC,19.0,248,2018
Avery,NC,20.6,294,2018
Beaufort,NC,19.4,259,2018
Bertie,NC,13.4,80,2018
Bladen,NC,15.1,129,2018
Brunswick,NC,28.6,418,2018
Buncombe,NC,39.2,482,2018
Burke,NC,16.6,176,2018
Cabarrus,NC,31.2,441,2018
Caldwell,NC,15.3,136,2018
Camden,NC,17.9,216,2018
Carteret,NC,28.4,416,2018
Caswell,NC,15.5,143,2018
Catawba,NC,21.9,322,2018
Chatham,NC,41.3,488,2018
Cherokee,NC,19.2,254,2018
Chowan,NC,19.8,270,2018
Clay,NC,22.8,341,2018
Cleveland,NC,17.4,200,2018
Columbus,NC,13.1,73,2018
Craven,NC,25.7,386,2018
Cumberland,NC,25.0,379,2018
Currituck,NC,23.1,347,2018
Dare,NC,33.0,455,2018
Davidson,NC,18.5,235,2018
Davie,NC,22.9,343,2018
Duplin,NC,11.1,28,2018
Durham,NC,47.5,500,2018
Edgecombe,NC,12.7,63,2018
Forsyth,NC,33.8,459,2018
Franklin,NC,21.3,310,2018
Gaston,NC,20.6,294,2018
Gates,NC,14.4,110,2018
Graham,NC,13.5,83,2018
Granville,NC,22.3,330,2018
Greene,NC,10.5,21,2018
Guilford,NC,35.3,468,2018
Halifax,NC,14.4,110,2018
Harnett,NC,20.7,297,2018
Haywood,NC,25.0,379,2018
Henderson,NC,31.8,446,2018
Hertford,NC,14.6,115,2018
Hoke,NC,18.4,232,2018
Hyde,NC,9.4,9,2018
Iredell,NC,27.5,406,2018
Jackson,NC,30.5,436,2018
Johnston,NC,21.8,320,2018
Jones,NC,13.1,73,2018
Lee,NC,20.9,302,2018
Lenoir,NC,14.5,113,2018
Lincoln,NC,21.4,313,2018
McDowell,NC,16.9,186,2018
Macon,NC,24.2,368,2018
Madison,NC,27.6,407,2018
Martin,NC,16.8,182,2018
Mecklenburg,NC,44.8,496,2018
Mitchell,NC,18.8,243,2018
Montgomery,NC,14.7,118,2018
Moore,NC,36.9,475,2018
Nash,NC,20.9,302,2018
New Hanover,NC,39.3,482,2018
Northampton,NC,12.8,66,2018
Onslow,NC,21.4,313,2018
Orange,NC,57.6,509,2018
Pamlico,NC,19.4,259,2018
Pasquotank,NC,20.5,291,2018
Pender,NC,26.4,395,2018
Perquimans,NC,20.4,286,2018
Person,NC,15.3,136,2018
Pitt,NC,31.8,446,2018
Polk,NC,31.7,444,2018
Randolph,NC,15.8,151,2018
Richmond,NC,13.9,94,2018
Robeson,NC,13.2,75,2018
Rockingham,NC,15.0,126,2018
Rowan,NC,18.7,240,2018
Rutherford,NC,17.3,197,2018
Sampson,NC,12.8,66,2018
Scotland,NC,15.5,143,2018
Stanly,NC,15.8,151,2018
Stokes,NC,13.3,77,2018
Surry,NC,16.8,182,2018
Swain,NC,16.0,158,2018
Transylvania,NC,31.5,443,2018
Tyrrell,NC,9.7,11,2018
Union,NC,34.8,465,2018
Vance,NC,12.9,69,2018
Wake,NC,51.8,505,2018
Warren,NC,15.5,143,2018
Washington,NC,11.3,32,2018
Watauga,NC,41.6,489,2018
Wayne,NC,19.5,262,2018
Wilkes,NC,15.5,143,2018
Wilson,NC,19.6,264,2018
Yadkin,NC,11.3,32,2018
Yancey,NC,20.0,275,2018
Adams,ND,28.6,418,2018
Barnes,ND,27.2,402,2018
Benson,ND,15.6,145,2018
Billings,ND,26.3,393,2018
Bottineau,ND,23.7,359,2018
Bowman,ND,24.3,369,2018
Burke,ND,22.3,330,2018
Burleigh,ND,35.1,467,2018
Cass,ND,39.4,483,2018
Cavalier,ND,21.2,308,2018
Dickey,ND,26.7,397,2018
Divide,ND,18.4,232,2018
Dunn,ND,21.0,305,2018
Eddy,ND,24.3,369,2018
Emmons,ND,16.5,172,2018
Foster,ND,24.1,366,2018
Golden Valley,ND,28.1,413,2018
Grand Forks,ND,34.5,463,2018
Grant,ND,17.4,200,2018
Griggs,ND,25.9,388,2018
Hettinger,ND,14.4,110,2018
Kidder,ND,17.9,216,2018
LaMoure,ND,24.0,365,2018
Logan,ND,16.4,169,2018
McHenry,ND,19.8,270,2018
McIntosh,ND,16.8,182,2018
McKenzie,ND,26.1,390,2018
McLean,ND,20.5,291,2018
Mercer,ND,21.6,316,2018
Morton,ND,26.3,393,2018
Mountrail,ND,20.6,294,2018
Nelson,ND,22.7,339,2018
Oliver,ND,18.7,240,2018
Pembina,ND,20.4,286,2018
Pierce,ND,19.2,254,2018
Ramsey,ND,26.1,390,2018
Ransom,ND,19.7,266,2018
Renville,ND,17.8,213,2018
Richland,ND,21.6,316,2018
Rolette,ND,20.0,275,2018
Sargent,ND,17.5,204,2018
Sheridan,ND,10.9,25,2018
Sioux,ND,16.2,163,2018
Slope,ND,26.5,396,2018
Stark,ND,22.9,343,2018
Steele,ND,27.5,406,2018
Stutsman,ND,23.5,355,2018
Towner,ND,18.2,225,2018
Traill,ND,26.8,399,2018
Walsh,ND,16.8,182,2018
Ward,ND,28.3,415,2018
Wells,ND,22.1,325,2018
Williams,ND,24.8,376,2018
Adams,OH,12.9,69,2018
Allen,OH,17.8,213,2018
Ashland,OH,21.1,306,2018
Ashtabula,OH,14.1,100,2018
Athens,OH,29.7,428,2018
Auglaize,OH,18.9,245,2018
Belmont,OH,16.2,163,2018
Brown,OH,14.2,103,2018
Butler,OH,29.8,429,2018
Carroll,OH,13.6,86,2018
Champaign,OH,14.9,124,2018
Clark,OH,18.6,238,2018
Clermont,OH,28.0,411,2018
Clinton,OH,18.7,240,2018
Columbiana,OH,14.8,121,2018
Coshocton,OH,12.5,57,2018
Crawford,OH,14.8,121,2018
Cuyahoga,OH,31.9,447,2018
Darke,OH,14.7,118,2018
Defiance,OH,16.7,179,2018
Delaware,OH,54.4,507,2018
Erie,OH,22.7,339,2018
Fairfield,OH,27.2,402,2018
Fayette,OH,16.1,161,2018
Franklin,OH,39.3,482,2018
Fulton,OH,17.2,195,2018
Gallia,OH,15.3,136,2018
Geauga,OH,38.1,478,2018
Greene,OH,39.0,481,2018
Guernsey,OH,14.2,103,2018
Hamilton,OH,37.1,475,2018
Hancock,OH,26.7,397,2018
Hardin,OH,16.6,176,2018
Harrison,OH,10.1,16,2018
Henry,OH,18.0,218,2018
Highland,OH,12.6,60,2018
Hocking,OH,14.8,121,2018
Holmes,OH,8.9,6,2018
Huron,OH,13.6,86,2018
Jackson,OH,15.3,136,2018
Jefferson,OH,15.3,136,2018
Knox,OH,22.8,341,2018
Lake,OH,27.9,409,2018
Lawrence,OH,14.3,106,2018
Licking,OH,26.2,392,2018
Logan,OH,16.0,158,2018
Lorain,OH,24.0,365,2018
Lucas,OH,26.3,393,2018
Madison,OH,16.9,186,2018
Mahoning,OH,24.1,366,2018
Marion,OH,13.1,73,2018
Medina,OH,33.3,456,2018
Meigs,OH,12.8,66,2018
Mercer,OH,16.7,179,2018
Miami,OH,22.6,336,2018
Monroe,OH,11.9,43,2018
Montgomery,OH,27.4,405,2018
Morgan,OH,11.3,32,2018
Morrow,OH,13.5,83,2018
Muskingum,OH,15.5,143,2018
Noble,OH,10.3,18,2018
Ottawa,OH,22.4,332,2018
Paulding,OH,14.1,100,2018
Perry,OH,12.3,51,2018
Pickaway,OH,18.6,238,2018
Pike,OH,13.8,91,2018
Portage,OH,28.7,419,2018
Preble,OH,15.8,151,2018
Putnam,OH,20.3,284,2018
Richland,OH,17.8,213,2018
Ross,OH,16.6,176,2018
Sandusky,OH,16.0,158,2018
Scioto,OH,15.0,126,2018
Seneca,OH,15.2,132,2018
Shelby,OH,17.4,200,2018
Stark,OH,22.8,341,2018
Summit,OH,32.1,449,2018
Trumbull,OH,18.5,235,2018
Tuscarawas,OH,15.8,151,2018
Union,OH,33.0,455,2018
Van Wert,OH,16.2,163,2018
Vinton,OH,11.5,36,2018
Warren,OH,42.3,491,2018
Washington,OH,19.2,254,2018
Wayne,OH,21.9,322,2018
Williams,OH,15.0,126,2018
Wood,OH,33.1,455,2018
Wyandot,OH,15.7,147,2018
Adair,OK,11.6,38,2018
Alfalfa,OK,20.2,282,2018
Atoka,OK,15.0,126,2018
Beaver,OK,19.7,266,2018
Beckham,OK,17.3,197,2018
Blaine,OK,16.6,176,2018
Bryan,OK,22.8,341,2018
Caddo,OK,16.3,166,2018
Canadian,OK,26.8,399,2018
Carter,OK,20.6,294,2018
Cherokee,OK,25.0,379,2018
Choctaw,OK,12.3,51,2018
Cimarron,OK,22.6,336,2018
Cleveland,OK,32.5,451,2018
Coal,OK,17.6,207,2018
Comanche,OK,22.5,334,2018
Cotton,OK,13.2,75,2018
Craig,OK,14.8,121,2018
Creek,OK,16.3,166,2018
Custer,OK,25.5,384,2018
Delaware,OK,17.6,207,2018
Dewey,OK,24.5,373,2018
Ellis,OK,20.0,275,2018
Garfield,OK,22.4,332,2018
Garvin,OK,14.5,113,2018
Grady,OK,19.7,266,2018
Grant,OK,23.1,347,2018
Greer,OK,13.5,83,2018
Harmon,OK,21.3,310,2018
Harper,OK,22.0,323,2018
Haskell,OK,14.7,118,2018
Hughes,OK,12.9,69,2018
Jackson,OK,20.9,302,2018
Jefferson,OK,13.9,94,2018
Johnston,OK,17.2,195,2018
Kay,OK,19.1,252,2018
Kingfisher,OK,23.6,358,2018
Kiowa,OK,17.4,200,2018
Latimer,OK,17.2,195,2018
Le Flore,OK,15.1,129,2018
Lincoln,OK,15.1,129,2018
Logan,OK,27.6,407,2018
Love,OK,14.5,113,2018
McClain,OK,24.2,368,2018
McCurtain,OK,13.2,75,2018
McIntosh,OK,14.2,103,2018
Major,OK,19.4,259,2018
Marshall,OK,15.7,147,2018
Mayes,OK,14.6,115,2018
Murray,OK,18.5,235,2018
Muskogee,OK,19.5,262,2018
Noble,OK,21.1,306,2018
Nowata,OK,10.7,23,2018
Okfuskee,OK,11.6,38,2018
Oklahoma,OK,31.8,446,2018
Okmulgee,OK,14.1,100,2018
Osage,OK,17.6,207,2018
Ottawa,OK,14.1,100,2018
Pawnee,OK,16.1,161,2018
Payne,OK,36.9,475,2018
Pittsburg,OK,15.5,143,2018
Pontotoc,OK,28.1,413,2018
Pottawatomie,OK,18.3,228,2018
Pushmataha,OK,15.0,126,2018
Roger Mills,OK,18.5,235,2018
Rogers,OK,24.3,369,2018
Seminole,OK,14.1,100,2018
Sequoyah,OK,13.3,77,2018
Stephens,OK,17.4,200,2018
Texas,OK,22.3,330,2018
Tillman,OK,17.7,210,2018
Tulsa,OK,31.2,441,2018
Wagoner,OK,23.3,351,2018
Washington,OK,28.6,418,2018
Washita,OK,20.4,286,2018
Woods,OK,30.6,437,2018
Woodward,OK,19.8,270,2018
Baker,OR,22.3,330,2018
Benton,OR,53.6,507,2018
Clackamas,OR,36.8,474,2018
Clatsop,OR,24.6,374,2018
Columbia,OR,17.8,213,2018
Coos,OR,17.9,216,2018
Crook,OR,16.6,176,2018
Curry,OR,24.0,365,2018
Deschutes,OR,34.2,461,2018
Douglas,OR,17.2,195,2018
Gilliam,OR,20.2,282,2018
Grant,OR,18.8,243,2018
Harney,OR,17.0,187,2018
Hood River,OR,31.6,444,2018
Jackson,OR,27.4,405,2018
Jefferson,OR,18.4,232,2018
Josephine,OR,17.2,195,2018
Klamath,OR,19.4,259,2018
Lake,OR,15.4,138,2018
Lane,OR,29.6,427,2018
Lincoln,OR,24.1,366,2018
Linn,OR,19.5,262,2018
Malheur,OR,13.8,91,2018
Marion,OR,22.8,341,2018
Morrow,OR,10.9,25,2018
Multnomah,OR,44.5,495,2018
Polk,OR,30.1,432,2018
Sherman,OR,19.5,262,2018
Tillamook,OR,21.0,305,2018
Umatilla,OR,16.2,163,2018
Union,OR,24.8,376,2018
Wallowa,OR,24.7,375,2018
Wasco,OR,20.5,291,2018
Washington,OR,43.7,494,2018
Wheeler,OR,14.0,97,2018
Yamhill,OR,26.5,396,2018
Adams,PA,22.4,332,2018
Allegheny,PA,40.7,486,2018
Armstrong,PA,16.2,163,2018
Beaver,PA,23.7,359,2018
Bedford,PA,14.2,103,2018
Berks,PA,24.5,373,2018
Blair,PA,20.8,299,2018
Bradford,PA,17.8,213,2018
Bucks,PA,40.5,486,2018
Butler,PA,35.4,469,2018
Cambria,PA,21.4,313,2018
Cameron,PA,15.9,155,2018
Carbon,PA,16.8,182,2018
Centre,PA,44.7,495,2018
Chester,PA,51.8,505,2018
Clarion,PA,22.7,339,2018
Clearfield,PA,14.3,106,2018
Clinton,PA,19.0,248,2018
Columbia,PA,22.5,334,2018
Crawford,PA,20.8,299,2018
Cumberland,PA,35.8,471,2018
Dauphin,PA,30.5,436,2018
Delaware,PA,38.3,479,2018
Elk,PA,18.6,238,2018
Erie,PA,27.7,408,2018
Fayette,PA,16.2,163,2018
Forest,PA,7.4,1,2018
Franklin,PA,21.0,305,2018
Fulton,PA,13.4,80,2018
Greene,PA,18.2,225,2018
Huntingdon,PA,16.9,186,2018
Indiana,PA,22.6,336,2018
Jefferson,PA,16.4,169,2018
Juniata,PA,14.2,103,2018
Lackawanna,PA,27.7,408,2018
Lancaster,PA,26.9,399,2018
Lawrence,PA,21.4,313,2018
Lebanon,PA,20.3,284,2018
Lehigh,PA,29.4,425,2018
Luzerne,PA,23.2,350,2018
Lycoming,PA,22.8,341,2018
McKean,PA,18.1,221,2018
Mercer,PA,22.6,336,2018
Mifflin,PA,12.5,57,2018
Monroe,PA,24.4,371,2018
Montgomery,PA,48.7,502,2018
Montour,PA,32.8,453,2018
Northampton,PA,29.2,424,2018
Northumberland,PA,16.0,158,2018
Perry,PA,16.4,169,2018
Philadelphia,PA,28.6,418,2018
Pike,PA,28.0,411,2018
Potter,PA,15.5,143,2018
Schuylkill,PA,16.2,163,2018
Snyder,PA,18.4,232,2018
Somerset,PA,15.5,143,2018
Sullivan,PA,17.3,197,2018
Susquehanna,PA,17.8,213,2018
Tioga,PA,19.1,252,2018
Union,PA,25.5,384,2018
Venango,PA,17.6,207,2018
Warren,PA,19.3,256,2018
Washington,PA,29.5,426,2018
Wayne,PA,20.4,286,2018
Westmoreland,PA,28.5,416,2018
Wyoming,PA,19.6,264,2018
York,PA,24.2,368,2018
Bristol,RI,47.1,499,2018
Kent,RI,32.1,449,2018
Newport,RI,47.9,500,2018
Providence,RI,28.1,413,2018
Washington,RI,45.0,496,2018
Abbeville,SC,15.9,155,2018
Aiken,SC,26.4,395,2018
Allendale,SC,9.4,9,2018
Anderson,SC,21.4,313,2018
Bamberg,SC,18.7,240,2018
Barnwell,SC,11.5,36,2018
Beaufort,SC,40.3,485,2018
Berkeley,SC,23.8,361,2018
Calhoun,SC,19.2,254,2018
Charleston,SC,42.8,492,2018
Cherokee,SC,13.8,91,2018
Chester,SC,13.7,89,2018
Chesterfield,SC,10.1,16,2018
Clarendon,SC,15.5,143,2018
Colleton,SC,15.2,132,2018
Darlington,SC,17.2,195,2018
Dillon,SC,11.1,28,2018
Dorchester,SC,27.9,409,2018
Edgefield,SC,17.8,213,2018
Fairfield,SC,17.0,187,2018
Florence,SC,23.1,347,2018
Georgetown,SC,27.2,402,2018
Greenville,SC,34.2,461,2018
Greenwood,SC,23.5,355,2018
Hampton,SC,11.4,34,2018
Horry,SC,23.6,358,2018
Jasper,SC,16.9,186,2018
Kershaw,SC,19.9,272,2018
Lancaster,SC,26.9,399,2018
Laurens,SC,15.4,138,2018
Lee,SC,12.3,51,2018
Lexington,SC,30.1,432,2018
McCormick,SC,20.2,282,2018
Marion,SC,14.4,110,2018
Marlboro,SC,9.4,9,2018
Newberry,SC,17.1,191,2018
Oconee,SC,24.6,374,2018
Orangeburg,SC,19.5,262,2018
Pickens,SC,24.5,373,2018
Richland,SC,37.7,477,2018
Saluda,SC,16.1,161,2018
Spartanburg,SC,23.8,361,2018
Sumter,SC,18.5,235,2018
Union,SC,12.1,46,2018
Williamsburg,SC,12.7,63,2018
York,SC,32.0,448,2018
Aurora,SD,20.6,294,2018
Beadle,SD,20.1,279,2018
Bennett,SD,18.4,232,2018
Bon Homme,SD,18.4,232,2018
Brookings,SD,39.2,482,2018
Brown,SD,29.3,425,2018
Brule,SD,24.8,376,2018
Buffalo,SD,9.4,9,2018
Butte,SD,20.6,294,2018
Campbell,SD,28.8,419,2018
Charles Mix,SD,17.5,204,2018
Clark,SD,18.6,238,2018
Clay,SD,48.4,501,2018
Codington,SD,21.6,316,2018
Corson,SD,17.0,187,2018
Custer,SD,25.0,379,2018
Davison,SD,23.9,363,2018
Day,SD,20.6,294,2018
Deuel,SD,23.6,358,2018
Dewey,SD,16.0,158,2018
Douglas,SD,16.9,186,2018
Edmunds,SD,25.5,384,2018
Fall River,SD,21.5,315,2018
Faulk,SD,28.9,421,2018
Grant,SD,17.4,200,2018
Gregory,SD,20.5,291,2018
Haakon,SD,15.1,129,2018
Hamlin,SD,20.3,284,2018
Hand,SD,23.3,351,2018
Hanson,SD,20.1,279,2018
Harding,SD,26.1,390,2018
Hughes,SD,35.5,469,2018
Hutchinson,SD,25.5,384,2018
Hyde,SD,22.5,334,2018
Jackson,SD,20.5,291,2018
Jerauld,SD,20.8,299,2018
Jones,SD,24.0,365,2018
Kingsbury,SD,22.7,339,2018
Lake,SD,32.9,454,2018
Lawrence,SD,34.7,464,2018
Lincoln,SD,39.4,483,2018
Lyman,SD,19.8,270,2018
McCook,SD,23.4,353,2018
McPherson,SD,16.4,169,2018
Marshall,SD,24.0,365,2018
Meade,SD,27.2,402,2018
Mellette,SD,13.7,89,2018
Miner,SD,20.2,282,2018
Minnehaha,SD,31.9,447,2018
Moody,SD,21.0,305,2018
Oglala Lakota,SD,11.8,42,2018
Pennington,SD,30.7,437,2018
Perkins,SD,20.0,275,2018
Potter,SD,21.8,320,2018
Roberts,SD,17.2,195,2018
Sanborn,SD,19.7,266,2018
Spink,SD,22.2,327,2018
Stanley,SD,31.3,441,2018
Sully,SD,25.5,384,2018
Todd,SD,15.8,151,2018
Tripp,SD,21.5,315,2018
Turner,SD,23.2,350,2018
Union,SD,30.4,434,2018
Walworth,SD,23.2,350,2018
Yankton,SD,28.2,414,2018
Ziebach,SD,16.3,166,2018
Anderson,TN,23.5,355,2018
Bedford,TN,16.3,166,2018
Benton,TN,12.6,60,2018
Bledsoe,TN,12.9,69,2018
Blount,TN,24.0,365,2018
Bradley,TN,21.9,322,2018
Campbell,TN,11.9,43,2018
Cannon,TN,13.8,91,2018
Carroll,TN,17.2,195,2018
Carter,TN,16.8,182,2018
Cheatham,TN,19.6,264,2018
Chester,TN,16.4,169,2018
Claiborne,TN,15.2,132,2018
Clay,TN,14.6,115,2018
Cocke,TN,10.8,24,2018
Coffee,TN,19.6,264,2018
Crockett,TN,13.0,70,2018
Cumberland,TN,18.3,228,2018
Davidson,TN,40.3,485,2018
