county,state,percentHighSchool,percentHighSchoolBucket,year
Meagher,MT,94.6,487,2018
Mineral,MT,89.2,307,2018
Missoula,MT,95.5,501,2018
Musselshell,MT,89.5,318,2018
Park,MT,95.4,499,2018
Petroleum,MT,98.8,511,2018
Phillips,MT,89.4,315,2018
Pondera,MT,92.6,435,2018
Powder River,MT,94.8,490,2018
Powell,MT,88.7,292,2018
Prairie,MT,92.8,444,2018
Ravalli,MT,91.0,378,2018
Richland,MT,92.3,424,2018
Roosevelt,MT,86.8,231,2018
Rosebud,MT,87.1,240,2018
Sanders,MT,89.3,312,2018
Sheridan,MT,92.4,427,2018
Silver Bow,MT,91.8,407,2018
Stillwater,MT,94.9,492,2018
Sweet Grass,MT,95.1,495,2018
Teton,MT,92.2,420,2018
Toole,MT,85.2,188,2018
Treasure,MT,94.2,481,2018
Valley,MT,93.8,471,2018
Wheatland,MT,79.8,83,2018
Wibaux,MT,87.4,248,2018
Yellowstone,MT,93.7,470,2018
Adams,NE,90.0,338,2018
Antelope,NE,92.4,427,2018
Arthur,NE,94.3,482,2018
Banner,NE,97.1,509,2018
Blaine,NE,96.3,507,2018
Boone,NE,94.2,481,2018
Box Butte,NE,91.7,404,2018
Boyd,NE,94.6,487,2018
Brown,NE,92.0,413,2018
Buffalo,NE,93.0,450,2018
Burt,NE,90.4,356,2018
Butler,NE,92.1,416,2018
Cass,NE,94.9,492,2018
Cedar,NE,92.6,435,2018
Chase,NE,88.6,288,2018
Cherry,NE,91.3,391,2018
Cheyenne,NE,93.3,459,2018
Clay,NE,90.7,366,2018
Colfax,NE,70.2,12,2018
Cuming,NE,87.4,248,2018
Custer,NE,92.9,447,2018
Dakota,NE,74.6,29,2018
Dawes,NE,95.3,498,2018
Dawson,NE,77.9,57,2018
Deuel,NE,89.8,330,2018
Dixon,NE,88.6,288,2018
Dodge,NE,89.3,312,2018
Douglas,NE,90.0,338,2018
Dundy,NE,81.9,122,2018
Fillmore,NE,91.9,410,2018
Franklin,NE,92.7,439,2018
Frontier,NE,95.4,499,2018
Furnas,NE,88.6,288,2018
Gage,NE,89.7,326,2018
Garden,NE,93.2,457,2018
Garfield,NE,96.1,506,2018
Gosper,NE,95.7,502,2018
Grant,NE,96.8,509,2018
Greeley,NE,93.7,470,2018
Hall,NE,84.7,176,2018
Hamilton,NE,94.7,488,2018
Harlan,NE,90.1,343,2018
Hayes,NE,88.2,274,2018
Hitchcock,NE,92.7,439,2018
Holt,NE,92.7,439,2018
Hooker,NE,93.5,464,2018
Howard,NE,92.8,444,2018
Jefferson,NE,91.2,387,2018
Johnson,NE,86.2,216,2018
Kearney,NE,96.1,506,2018
Keith,NE,91.2,387,2018
Keya Paha,NE,95.3,498,2018
Kimball,NE,88.5,284,2018
Knox,NE,91.2,387,2018
Lancaster,NE,93.5,464,2018
Lincoln,NE,93.2,457,2018
Logan,NE,92.6,435,2018
Loup,NE,97.8,510,2018
McPherson,NE,89.1,304,2018
Madison,NE,90.1,343,2018
Merrick,NE,94.0,476,2018
Morrill,NE,86.6,226,2018
Nance,NE,91.5,397,2018
Nemaha,NE,93.0,450,2018
Nuckolls,NE,92.4,427,2018
Otoe,NE,91.5,397,2018
Pawnee,NE,88.2,274,2018
Perkins,NE,89.3,312,2018
Phelps,NE,93.7,470,2018
Pierce,NE,94.8,490,2018
Platte,NE,88.7,292,2018
Polk,NE,92.0,413,2018
Red Willow,NE,92.1,416,2018
Richardson,NE,93.2,457,2018
Rock,NE,94.9,492,2018
Saline,NE,84.3,168,2018
Sarpy,NE,95.2,496,2018
Saunders,NE,92.8,444,2018
Scotts Bluff,NE,87.5,250,2018
Seward,NE,94.1,478,2018
Sheridan,NE,90.4,356,2018
Sherman,NE,93.0,450,2018
Sioux,NE,93.3,459,2018
Stanton,NE,93.0,450,2018
Thayer,NE,92.7,439,2018
Thomas,NE,92.5,431,2018
Thurston,NE,87.6,253,2018
Valley,NE,92.5,431,2018
Washington,NE,95.7,502,2018
Wayne,NE,95.8,503,2018
Webster,NE,92.2,420,2018
Wheeler,NE,95.2,496,2018
York,NE,93.7,470,2018
Churchill,NV,90.9,375,2018
Clark,NV,85.7,202,2018
Douglas,NV,93.7,470,2018
Elko,NV,85.2,188,2018
Esmeralda,NV,87.8,259,2018
Eureka,NV,93.2,457,2018
Humboldt,NV,83.6,152,2018
Lander,NV,84.9,181,2018
Lincoln,NV,85.6,200,2018
Lyon,NV,87.1,240,2018
Mineral,NV,87.1,240,2018
Nye,NV,85.8,205,2018
Pershing,NV,81.7,119,2018
Storey,NV,94.8,490,2018
Washoe,NV,88.3,276,2018
White Pine,NV,85.9,208,2018
Carson,NV,87.3,245,2018
Belknap,NH,92.6,435,2018
Carroll,NH,93.8,471,2018
Cheshire,NH,93.0,450,2018
Coos,NH,88.6,288,2018
Grafton,NH,92.8,444,2018
Hillsborough,NH,91.8,407,2018
Merrimack,NH,93.7,470,2018
Rockingham,NH,94.8,490,2018
Strafford,NH,92.5,431,2018
Sullivan,NH,91.1,381,2018
Atlantic,NJ,86.9,234,2018
Bergen,NJ,92.2,420,2018
Burlington,NJ,93.6,466,2018
Camden,NJ,88.4,280,2018
Cape May,NJ,91.2,387,2018
Cumberland,NJ,77.9,57,2018
Essex,NJ,85.7,202,2018
Gloucester,NJ,92.9,447,2018
Hudson,NJ,84.2,165,2018
Hunterdon,NJ,95.1,495,2018
Mercer,NJ,88.0,265,2018
Middlesex,NJ,89.8,330,2018
Monmouth,NJ,93.2,457,2018
Morris,NJ,94.3,482,2018
Ocean,NJ,91.8,407,2018
Passaic,NJ,83.4,148,2018
Salem,NJ,87.7,256,2018
Somerset,NJ,94.7,488,2018
Sussex,NJ,94.8,490,2018
Union,NJ,86.2,216,2018
Warren,NJ,91.2,387,2018
Bernalillo,NM,88.8,295,2018
Catron,NM,93.9,474,2018
Chaves,NM,78.0,58,2018
Cibola,NM,82.6,134,2018
Colfax,NM,89.2,307,2018
Curry,NM,83.0,140,2018
De Baca,NM,86.3,218,2018
Dona Ana,NM,79.4,78,2018
Eddy,NM,84.5,172,2018
Grant,NM,87.1,240,2018
Guadalupe,NM,79.9,85,2018
Harding,NM,88.0,265,2018
Hidalgo,NM,79.2,75,2018
Lea,NM,72.9,21,2018
Lincoln,NM,91.5,397,2018
Los Alamos,NM,97.8,510,2018
Luna,NM,68.6,7,2018
McKinley,NM,75.4,34,2018
Mora,NM,91.6,400,2018
Otero,NM,83.5,150,2018
Quay,NM,82.8,137,2018
Rio Arriba,NM,86.2,216,2018
Roosevelt,NM,80.9,103,2018
Sandoval,NM,89.7,326,2018
San Juan,NM,84.2,165,2018
San Miguel,NM,81.2,109,2018
Santa Fe,NM,88.9,298,2018
Sierra,NM,84.7,176,2018
Socorro,NM,79.1,73,2018
Taos,NM,89.1,304,2018
Torrance,NM,85.8,205,2018
Union,NM,80.0,87,2018
Valencia,NM,83.0,140,2018
Albany,NY,92.7,439,2018
Allegany,NY,90.0,338,2018
Bronx,NY,72.0,17,2018
Broome,NY,90.5,358,2018
Cattaraugus,NY,88.5,284,2018
Cayuga,NY,87.7,256,2018
Chautauqua,NY,88.9,298,2018
Chemung,NY,90.3,351,2018
Chenango,NY,88.2,274,2018
Clinton,NY,87.9,262,2018
Columbia,NY,90.4,356,2018
Cortland,NY,90.7,366,2018
Delaware,NY,88.2,274,2018
Dutchess,NY,90.5,358,2018
Erie,NY,91.4,394,2018
Essex,NY,91.1,381,2018
Franklin,NY,86.8,231,2018
Fulton,NY,87.4,248,2018
Genesee,NY,92.1,416,2018
Greene,NY,87.2,242,2018
Hamilton,NY,82.6,134,2018
Herkimer,NY,89.9,334,2018
Jefferson,NY,91.1,381,2018
Kings,NY,81.6,117,2018
Lewis,NY,89.8,330,2018
Livingston,NY,89.7,326,2018
Madison,NY,91.2,387,2018
Monroe,NY,90.3,351,2018
Montgomery,NY,85.8,205,2018
Nassau,NY,91.2,387,2018
New York,NY,87.0,237,2018
Niagara,NY,91.2,387,2018
Oneida,NY,88.6,288,2018
Onondaga,NY,90.7,366,2018
Ontario,NY,93.4,461,2018
Orange,NY,89.7,326,2018
Orleans,NY,87.1,240,2018
Oswego,NY,87.8,259,2018
Otsego,NY,91.2,387,2018
Putnam,NY,93.0,450,2018
Queens,NY,81.5,115,2018
Rensselaer,NY,91.6,400,2018
Richmond,NY,88.5,284,2018
Rockland,NY,87.9,262,2018
St. Lawrence,NY,88.7,292,2018
Saratoga,NY,94.1,478,2018
Schenectady,NY,90.3,351,2018
Schoharie,NY,89.6,322,2018
Schuyler,NY,89.3,312,2018
Seneca,NY,85.4,193,2018
Steuben,NY,90.0,338,2018
Suffolk,NY,90.4,356,2018
Sullivan,NY,86.2,216,2018
Tioga,NY,90.8,369,2018
Tompkins,NY,94.2,481,2018
Ulster,NY,90.5,358,2018
Warren,NY,91.7,404,2018
Washington,NY,87.7,256,2018
Wayne,NY,89.4,315,2018
Westchester,NY,87.8,259,2018
Wyoming,NY,89.6,322,2018
Yates,NY,86.2,216,2018
Alamance,NC,85.5,196,2018
Alexander,NC,81.6,117,2018
Alleghany,NC,76.6,45,2018
Anson,NC,80.5,95,2018
Ashe,NC,84.2,165,2018
Avery,NC,82.3,128,2018
Beaufort,NC,87.6,253,2018
Bertie,NC,78.7,68,2018
Bladen,NC,80.1,89,2018
Brunswick,NC,90.4,356,2018
Buncombe,NC,91.0,378,2018
Burke,NC,80.9,103,2018
Cabarrus,NC,90.0,338,2018
Caldwell,NC,79.7,82,2018
Camden,NC,85.6,200,2018
Carteret,NC,91.1,381,2018
Caswell,NC,79.5,79,2018
Catawba,NC,85.2,188,2018
Chatham,NC,88.2,274,2018
Cherokee,NC,86.3,218,2018
Chowan,NC,84.0,160,2018
Clay,NC,88.5,284,2018
Cleveland,NC,84.0,160,2018
Columbus,NC,81.6,117,2018
Craven,NC,88.2,274,2018
Cumberland,NC,90.7,366,2018
Currituck,NC,89.2,307,2018
Dare,NC,93.3,459,2018
Davidson,NC,83.4,148,2018
Davie,NC,86.7,229,2018
Duplin,NC,74.2,27,2018
Durham,NC,88.4,280,2018
Edgecombe,NC,79.7,82,2018
Forsyth,NC,88.8,295,2018
Franklin,NC,84.1,162,2018
Gaston,NC,84.7,176,2018
Gates,NC,86.3,218,2018
Graham,NC,81.0,106,2018
Granville,NC,84.2,165,2018
Greene,NC,74.1,26,2018
Guilford,NC,89.1,304,2018
Halifax,NC,77.5,53,2018
Harnett,NC,86.3,218,2018
Haywood,NC,88.1,269,2018
Henderson,NC,89.9,334,2018
Hertford,NC,79.2,75,2018
Hoke,NC,86.0,212,2018
Hyde,NC,81.6,117,2018
Iredell,NC,89.0,300,2018
Jackson,NC,88.4,280,2018
Johnston,NC,86.3,218,2018
Jones,NC,81.6,117,2018
Lee,NC,83.4,148,2018
Lenoir,NC,80.4,93,2018
Lincoln,NC,85.6,200,2018
McDowell,NC,83.8,156,2018
Macon,NC,88.6,288,2018
Madison,NC,85.4,193,2018
Martin,NC,83.3,146,2018
Mecklenburg,NC,90.1,343,2018
Mitchell,NC,84.5,172,2018
Montgomery,NC,79.3,76,2018
Moore,NC,90.4,356,2018
Nash,NC,85.4,193,2018
New Hanover,NC,92.9,447,2018
Northampton,NC,79.5,79,2018
Onslow,NC,91.2,387,2018
Orange,NC,92.7,439,2018
Pamlico,NC,88.0,265,2018
Pasquotank,NC,86.5,223,2018
Pender,NC,87.5,250,2018
Perquimans,NC,86.5,223,2018
Person,NC,86.3,218,2018
Pitt,NC,89.4,315,2018
Polk,NC,90.9,375,2018
Randolph,NC,81.4,113,2018
Richmond,NC,80.3,92,2018
Robeson,NC,77.1,49,2018
Rockingham,NC,82.6,134,2018
Rowan,NC,85.3,191,2018
Rutherford,NC,82.6,134,2018
Sampson,NC,77.7,55,2018
Scotland,NC,79.8,83,2018
Stanly,NC,85.1,186,2018
Stokes,NC,83.5,150,2018
Surry,NC,78.3,63,2018
Swain,NC,78.3,63,2018
Transylvania,NC,88.6,288,2018
Tyrrell,NC,75.5,36,2018
Union,NC,89.8,330,2018
Vance,NC,80.0,87,2018
Wake,NC,92.7,439,2018
Warren,NC,80.5,95,2018
Washington,NC,79.9,85,2018
Watauga,NC,89.5,318,2018
Wayne,NC,84.1,162,2018
Wilkes,NC,78.6,67,2018
Wilson,NC,80.3,92,2018
Yadkin,NC,81.0,106,2018
Yancey,NC,84.2,165,2018
Adams,ND,95.5,501,2018
Barnes,ND,91.4,394,2018
Benson,ND,84.5,172,2018
Billings,ND,88.8,295,2018
Bottineau,ND,91.2,387,2018
Bowman,ND,90.2,346,2018
Burke,ND,93.1,453,2018
Burleigh,ND,94.0,476,2018
Cass,ND,94.5,485,2018
Cavalier,ND,91.5,397,2018
Dickey,ND,90.1,343,2018
Divide,ND,94.2,481,2018
Dunn,ND,90.1,343,2018
Eddy,ND,90.0,338,2018
Emmons,ND,87.1,240,2018
Foster,ND,92.2,420,2018
Golden Valley,ND,92.3,424,2018
Grand Forks,ND,94.9,492,2018
Grant,ND,91.2,387,2018
Griggs,ND,90.4,356,2018
Hettinger,ND,86.6,226,2018
Kidder,ND,90.0,338,2018
LaMoure,ND,84.1,162,2018
Logan,ND,86.6,226,2018
McHenry,ND,89.9,334,2018
McIntosh,ND,80.1,89,2018
McKenzie,ND,91.8,407,2018
McLean,ND,91.8,407,2018
Mercer,ND,92.7,439,2018
Morton,ND,91.6,400,2018
Mountrail,ND,91.0,378,2018
Nelson,ND,91.7,404,2018
Oliver,ND,89.7,326,2018
Pembina,ND,88.6,288,2018
Pierce,ND,91.9,410,2018
Ramsey,ND,91.8,407,2018
Ransom,ND,92.7,439,2018
Renville,ND,94.0,476,2018
Richland,ND,90.6,364,2018
Rolette,ND,86.3,218,2018
Sargent,ND,91.7,404,2018
Sheridan,ND,85.6,200,2018
Sioux,ND,84.0,160,2018
Slope,ND,89.3,312,2018
Stark,ND,91.8,407,2018
Steele,ND,96.3,507,2018
Stutsman,ND,91.1,381,2018
Towner,ND,92.0,413,2018
Traill,ND,92.7,439,2018
Walsh,ND,85.9,208,2018
Ward,ND,93.4,461,2018
Wells,ND,85.0,183,2018
Williams,ND,92.1,416,2018
Adams,OH,79.2,75,2018
Allen,OH,89.6,322,2018
Ashland,OH,88.6,288,2018
Ashtabula,OH,86.0,212,2018
Athens,OH,89.6,322,2018
Auglaize,OH,93.2,457,2018
Belmont,OH,90.4,356,2018
Brown,OH,87.4,248,2018
Butler,OH,90.3,351,2018
Carroll,OH,88.7,292,2018
Champaign,OH,90.7,366,2018
Clark,OH,87.5,250,2018
Clermont,OH,90.2,346,2018
Clinton,OH,88.5,284,2018
Columbiana,OH,87.8,259,2018
Coshocton,OH,84.2,165,2018
Crawford,OH,90.3,351,2018
Cuyahoga,OH,89.3,312,2018
Darke,OH,90.7,366,2018
Defiance,OH,92.0,413,2018
Delaware,OH,96.7,508,2018
Erie,OH,91.9,410,2018
Fairfield,OH,92.4,427,2018
Fayette,OH,86.1,213,2018
Franklin,OH,91.0,378,2018
Fulton,OH,91.2,387,2018
Gallia,OH,81.8,120,2018
Geauga,OH,90.5,358,2018
Greene,OH,93.4,461,2018
Guernsey,OH,85.9,208,2018
Hamilton,OH,91.0,378,2018
Hancock,OH,92.3,424,2018
Hardin,OH,89.5,318,2018
Harrison,OH,85.8,205,2018
Henry,OH,93.1,453,2018
Highland,OH,84.2,165,2018
Hocking,OH,89.7,326,2018
Holmes,OH,57.6,0,2018
Huron,OH,88.2,274,2018
Jackson,OH,84.5,172,2018
Jefferson,OH,90.3,351,2018
Knox,OH,90.7,366,2018
Lake,OH,92.0,413,2018
Lawrence,OH,86.5,223,2018
Licking,OH,91.2,387,2018
Logan,OH,91.3,391,2018
Lorain,OH,89.7,326,2018
Lucas,OH,89.2,307,2018
Madison,OH,87.0,237,2018
Mahoning,OH,90.9,375,2018
Marion,OH,87.6,253,2018
Medina,OH,94.9,492,2018
Meigs,OH,82.8,137,2018
Mercer,OH,91.7,404,2018
Miami,OH,90.2,346,2018
Monroe,OH,88.1,269,2018
Montgomery,OH,90.1,343,2018
Morgan,OH,86.5,223,2018
Morrow,OH,86.6,226,2018
Muskingum,OH,87.3,245,2018
Noble,OH,85.1,186,2018
Ottawa,OH,92.0,413,2018
Paulding,OH,89.3,312,2018
Perry,OH,85.7,202,2018
Pickaway,OH,87.2,242,2018
Pike,OH,81.0,106,2018
Portage,OH,92.1,416,2018
Preble,OH,89.4,315,2018
Putnam,OH,93.2,457,2018
Richland,OH,86.8,231,2018
Ross,OH,86.7,229,2018
Sandusky,OH,90.2,346,2018
Scioto,OH,84.8,179,2018
Seneca,OH,91.2,387,2018
Shelby,OH,90.1,343,2018
Stark,OH,91.3,391,2018
Summit,OH,91.6,400,2018
Trumbull,OH,89.1,304,2018
Tuscarawas,OH,85.9,208,2018
Union,OH,92.6,435,2018
Van Wert,OH,91.0,378,2018
Vinton,OH,79.8,83,2018
Warren,OH,93.5,464,2018
Washington,OH,90.9,375,2018
Wayne,OH,86.0,212,2018
Williams,OH,89.5,318,2018
Wood,OH,94.1,478,2018
Wyandot,OH,90.9,375,2018
Adair,OK,80.2,91,2018
Alfalfa,OK,86.8,231,2018
Atoka,OK,82.7,135,2018
Beaver,OK,84.2,165,2018
Beckham,OK,87.0,237,2018
Blaine,OK,82.5,132,2018
Bryan,OK,86.0,212,2018
Caddo,OK,85.5,196,2018
Canadian,OK,92.3,424,2018
Carter,OK,87.4,248,2018
Cherokee,OK,85.2,188,2018
Choctaw,OK,81.4,113,2018
Cimarron,OK,86.4,220,2018
Cleveland,OK,92.0,413,2018
Coal,OK,83.4,148,2018
Comanche,OK,89.6,322,2018
Cotton,OK,85.8,205,2018
Craig,OK,86.6,226,2018
Creek,OK,86.8,231,2018
Custer,OK,85.9,208,2018
Delaware,OK,83.9,158,2018
Dewey,OK,92.8,444,2018
Ellis,OK,87.3,245,2018
Garfield,OK,88.2,274,2018
Garvin,OK,85.7,202,2018
Grady,OK,89.2,307,2018
Grant,OK,90.1,343,2018
Greer,OK,84.2,165,2018
Harmon,OK,76.9,47,2018
Harper,OK,82.2,127,2018
Haskell,OK,81.7,119,2018
Hughes,OK,81.6,117,2018
Jackson,OK,82.8,137,2018
Jefferson,OK,82.9,138,2018
Johnston,OK,83.9,158,2018
Kay,OK,86.6,226,2018
Kingfisher,OK,87.0,237,2018
Kiowa,OK,83.7,154,2018
Latimer,OK,87.8,259,2018
Le Flore,OK,82.5,132,2018
Lincoln,OK,86.3,218,2018
Logan,OK,90.2,346,2018
Love,OK,84.2,165,2018
McClain,OK,89.9,334,2018
McCurtain,OK,83.1,142,2018
McIntosh,OK,85.8,205,2018
Major,OK,88.3,276,2018
Marshall,OK,80.8,101,2018
Mayes,OK,86.6,226,2018
Murray,OK,83.5,150,2018
Muskogee,OK,85.1,186,2018
Noble,OK,89.8,330,2018
Nowata,OK,89.0,300,2018
Okfuskee,OK,79.2,75,2018
Oklahoma,OK,87.2,242,2018
Okmulgee,OK,86.0,212,2018
Osage,OK,87.7,256,2018
Ottawa,OK,84.9,181,2018
Pawnee,OK,88.3,276,2018
Payne,OK,91.8,407,2018
Pittsburg,OK,86.9,234,2018
Pontotoc,OK,88.7,292,2018
Pottawatomie,OK,87.6,253,2018
Pushmataha,OK,83.5,150,2018
Roger Mills,OK,89.7,326,2018
Rogers,OK,92.1,416,2018
Seminole,OK,84.6,174,2018
Sequoyah,OK,80.8,101,2018
Stephens,OK,87.4,248,2018
Texas,OK,73.2,22,2018
Tillman,OK,77.5,53,2018
Tulsa,OK,89.2,307,2018
Wagoner,OK,90.4,356,2018
Washington,OK,90.7,366,2018
Washita,OK,89.6,322,2018
Woods,OK,89.2,307,2018
Woodward,OK,88.1,269,2018
Baker,OR,89.6,322,2018
Benton,OR,95.4,499,2018
Clackamas,OR,93.3,459,2018
Clatsop,OR,91.6,400,2018
Columbia,OR,90.4,356,2018
Coos,OR,88.8,295,2018
Crook,OR,87.6,253,2018
Curry,OR,89.1,304,2018
Deschutes,OR,93.5,464,2018
Douglas,OR,89.1,304,2018
Gilliam,OR,90.3,351,2018
Grant,OR,88.8,295,2018
Harney,OR,89.8,330,2018
Hood River,OR,81.1,108,2018
Jackson,OR,89.6,322,2018
Jefferson,OR,86.0,212,2018
Josephine,OR,90.2,346,2018
Klamath,OR,87.4,248,2018
Lake,OR,86.9,234,2018
Lane,OR,91.4,394,2018
Lincoln,OR,90.6,364,2018
Linn,OR,89.9,334,2018
Malheur,OR,80.9,103,2018
Marion,OR,85.3,191,2018
Morrow,OR,75.3,34,2018
Multnomah,OR,91.3,391,2018
Polk,OR,90.4,356,2018
Sherman,OR,91.4,394,2018
Tillamook,OR,90.3,351,2018
Umatilla,OR,82.2,127,2018
Union,OR,92.3,424,2018
Wallowa,OR,92.5,431,2018
Wasco,OR,85.8,205,2018
Washington,OR,91.6,400,2018
Wheeler,OR,92.1,416,2018
Yamhill,OR,88.3,276,2018
Adams,PA,88.6,288,2018
Allegheny,PA,94.3,482,2018
Armstrong,PA,89.5,318,2018
Beaver,PA,93.1,453,2018
Bedford,PA,87.5,250,2018
Berks,PA,86.5,223,2018
Blair,PA,90.9,375,2018
Bradford,PA,88.9,298,2018
Bucks,PA,93.9,474,2018
Butler,PA,94.6,487,2018
Cambria,PA,91.3,391,2018
Cameron,PA,91.0,378,2018
Carbon,PA,89.6,322,2018
Centre,PA,94.3,482,2018
Chester,PA,93.3,459,2018
Clarion,PA,89.6,322,2018
Clearfield,PA,86.9,234,2018
Clinton,PA,88.7,292,2018
Columbia,PA,90.0,338,2018
Crawford,PA,89.3,312,2018
Cumberland,PA,92.3,424,2018
Dauphin,PA,89.7,326,2018
Delaware,PA,92.8,444,2018
Elk,PA,92.3,424,2018
Erie,PA,91.3,391,2018
Fayette,PA,88.6,288,2018
Forest,PA,82.4,130,2018
Franklin,PA,87.4,248,2018
Fulton,PA,87.3,245,2018
Greene,PA,87.4,248,2018
Huntingdon,PA,89.1,304,2018
Indiana,PA,89.7,326,2018
Jefferson,PA,89.7,326,2018
Juniata,PA,83.0,140,2018
Lackawanna,PA,90.9,375,2018
Lancaster,PA,84.9,181,2018
Lawrence,PA,90.2,346,2018
Lebanon,PA,87.0,237,2018
Lehigh,PA,88.6,288,2018
Luzerne,PA,89.3,312,2018
Lycoming,PA,89.8,330,2018
McKean,PA,91.1,381,2018
Mercer,PA,89.8,330,2018
Mifflin,PA,85.2,188,2018
Monroe,PA,89.4,315,2018
Montgomery,PA,94.2,481,2018
Montour,PA,90.7,366,2018
Northampton,PA,90.6,364,2018
Northumberland,PA,87.1,240,2018
Perry,PA,87.5,250,2018
Philadelphia,PA,83.9,158,2018
Pike,PA,92.9,447,2018
Potter,PA,88.1,269,2018
Schuylkill,PA,88.6,288,2018
Snyder,PA,85.6,200,2018
Somerset,PA,88.1,269,2018
Sullivan,PA,89.7,326,2018
Susquehanna,PA,89.2,307,2018
Tioga,PA,89.8,330,2018
Union,PA,86.4,220,2018
Venango,PA,89.8,330,2018
Warren,PA,92.6,435,2018
Washington,PA,92.9,447,2018
Wayne,PA,89.8,330,2018
Westmoreland,PA,94.0,476,2018
Wyoming,PA,92.9,447,2018
York,PA,89.4,315,2018
Bristol,RI,90.1,343,2018
Kent,RI,91.6,400,2018
Newport,RI,93.6,466,2018
Providence,RI,84.8,179,2018
Washington,RI,94.1,478,2018
Abbeville,SC,80.2,91,2018
Aiken,SC,87.3,245,2018
Allendale,SC,77.7,55,2018
Anderson,SC,84.5,172,2018
Bamberg,SC,82.3,128,2018
Barnwell,SC,81.1,108,2018
Beaufort,SC,92.9,447,2018
Berkeley,SC,88.8,295,2018
Calhoun,SC,85.7,202,2018
Charleston,SC,91.5,397,2018
Cherokee,SC,79.6,80,2018
Chester,SC,82.2,127,2018
Chesterfield,SC,76.1,42,2018
Clarendon,SC,79.8,83,2018
Colleton,SC,86.7,229,2018
Darlington,SC,82.1,124,2018
Dillon,SC,74.9,31,2018
Dorchester,SC,90.1,343,2018
Edgefield,SC,82.4,130,2018
Fairfield,SC,82.5,132,2018
Florence,SC,84.6,174,2018
Georgetown,SC,87.1,240,2018
Greenville,SC,87.8,259,2018
Greenwood,SC,83.7,154,2018
Hampton,SC,82.4,130,2018
Horry,SC,89.8,330,2018
Jasper,SC,81.5,115,2018
Kershaw,SC,86.5,223,2018
Lancaster,SC,86.4,220,2018
Laurens,SC,80.5,95,2018
Lee,SC,78.7,68,2018
Lexington,SC,89.6,322,2018
McCormick,SC,81.3,111,2018
Marion,SC,80.8,101,2018
Marlboro,SC,75.9,39,2018
Newberry,SC,81.0,106,2018
Oconee,SC,83.9,158,2018
Orangeburg,SC,85.6,200,2018
Pickens,SC,84.9,181,2018
Richland,SC,91.1,381,2018
Saluda,SC,79.2,75,2018
Spartanburg,SC,85.3,191,2018
Sumter,SC,83.6,152,2018
Union,SC,81.4,113,2018
Williamsburg,SC,80.7,98,2018
York,SC,89.6,322,2018
Aurora,SD,86.8,231,2018
Beadle,SD,85.3,191,2018
Bennett,SD,82.0,123,2018
Bon Homme,SD,87.7,256,2018
Brookings,SD,95.4,499,2018
Brown,SD,93.2,457,2018
Brule,SD,87.5,250,2018
Buffalo,SD,79.6,80,2018
Butte,SD,90.6,364,2018
Campbell,SD,89.2,307,2018
Charles Mix,SD,87.9,262,2018
Clark,SD,91.0,378,2018
Clay,SD,95.9,504,2018
Codington,SD,92.0,413,2018
Corson,SD,83.1,142,2018
Custer,SD,94.1,478,2018
Davison,SD,91.7,404,2018
Day,SD,89.6,322,2018
Deuel,SD,90.8,369,2018
Dewey,SD,85.6,200,2018
Douglas,SD,87.6,253,2018
Edmunds,SD,90.3,351,2018
Fall River,SD,92.3,424,2018
Faulk,SD,92.8,444,2018
Grant,SD,90.8,369,2018
Gregory,SD,89.3,312,2018
Haakon,SD,90.4,356,2018
Hamlin,SD,91.3,391,2018
Hand,SD,93.7,470,2018
Hanson,SD,92.9,447,2018
Harding,SD,92.5,431,2018
Hughes,SD,92.3,424,2018
Hutchinson,SD,87.7,256,2018
Hyde,SD,92.2,420,2018
Jackson,SD,82.7,135,2018
Jerauld,SD,88.7,292,2018
Jones,SD,94.0,476,2018
Kingsbury,SD,91.3,391,2018
Lake,SD,92.3,424,2018
Lawrence,SD,93.6,466,2018
Lincoln,SD,94.8,490,2018
Lyman,SD,90.1,343,2018
McCook,SD,87.7,256,2018
McPherson,SD,83.5,150,2018
Marshall,SD,92.2,420,2018
Meade,SD,94.5,485,2018
Mellette,SD,81.1,108,2018
Miner,SD,88.1,269,2018
Minnehaha,SD,92.2,420,2018
Moody,SD,90.6,364,2018
Oglala Lakota,SD,76.0,40,2018
Pennington,SD,93.8,471,2018
Perkins,SD,93.8,471,2018
Potter,SD,91.4,394,2018
Roberts,SD,88.5,284,2018
Sanborn,SD,91.6,400,2018
Spink,SD,91.0,378,2018
Stanley,SD,94.1,478,2018
Sully,SD,95.3,498,2018
Todd,SD,77.9,57,2018
Tripp,SD,90.6,364,2018
Turner,SD,93.4,461,2018
Union,SD,91.8,407,2018
Walworth,SD,90.1,343,2018
Yankton,SD,90.9,375,2018
Ziebach,SD,84.1,162,2018
Anderson,TN,86.8,231,2018
Bedford,TN,80.8,101,2018
Benton,TN,80.9,103,2018
Bledsoe,TN,74.9,31,2018
Blount,TN,89.1,304,2018
Bradley,TN,84.3,168,2018
Campbell,TN,75.5,36,2018
Cannon,TN,84.1,162,2018
Carroll,TN,82.1,124,2018
Carter,TN,82.8,137,2018
Cheatham,TN,85.0,183,2018
Chester,TN,86.3,218,2018
Claiborne,TN,80.4,93,2018
Clay,TN,80.6,96,2018
Cocke,TN,78.6,67,2018
Coffee,TN,86.3,218,2018
Crockett,TN,81.1,108,2018
Cumberland,TN,86.0,212,2018
