county,state,medianHomeValue,medianHomeValueBucket,year
Sarpy,NE,183700,412,2018
Saunders,NE,161800,370,2018
Scotts Bluff,NE,121900,258,2018
Seward,NE,162600,372,2018
Sheridan,NE,72300,30,2018
Sherman,NE,89400,106,2018
Sioux,NE,113900,225,2018
Stanton,NE,115100,230,2018
Thayer,NE,66800,19,2018
Thomas,NE,120300,252,2018
Thurston,NE,81900,66,2018
Valley,NE,107800,198,2018
Washington,NE,185800,415,2018
Wayne,NE,135900,303,2018
Webster,NE,78300,51,2018
Wheeler,NE,89000,105,2018
York,NE,127500,281,2018
Churchill,NV,174100,399,2018
Clark,NV,238300,461,2018
Douglas,NV,346500,496,2018
Elko,NV,200800,431,2018
Esmeralda,NV,74000,35,2018
Eureka,NV,84400,80,2018
Humboldt,NV,173300,397,2018
Lander,NV,185300,414,2018
Lincoln,NV,134700,300,2018
Lyon,NV,183900,412,2018
Mineral,NV,85900,88,2018
Nye,NV,139100,312,2018
Pershing,NV,100800,166,2018
Storey,NV,222900,451,2018
Washoe,NV,299400,487,2018
White Pine,NV,151900,344,2018
Carson,NV,242200,463,2018
Belknap,NH,222300,450,2018
Carroll,NH,236500,459,2018
Cheshire,NH,190600,420,2018
Coos,NH,124900,271,2018
Grafton,NH,220400,449,2018
Hillsborough,NH,265000,475,2018
Merrimack,NH,232100,457,2018
Rockingham,NH,310200,489,2018
Strafford,NH,226600,453,2018
Sullivan,NH,174000,399,2018
Atlantic,NJ,218300,447,2018
Bergen,NJ,459200,504,2018
Burlington,NJ,247600,467,2018
Camden,NJ,195800,425,2018
Cape May,NJ,296600,487,2018
Cumberland,NJ,162500,372,2018
Essex,NJ,372600,499,2018
Gloucester,NJ,216700,445,2018
Hudson,NJ,364100,498,2018
Hunterdon,NJ,402800,501,2018
Mercer,NJ,284200,482,2018
Middlesex,NJ,336200,493,2018
Monmouth,NJ,408400,502,2018
Morris,NJ,448800,503,2018
Ocean,NJ,272900,478,2018
Passaic,NJ,336600,494,2018
Salem,NJ,185300,414,2018
Somerset,NJ,420500,502,2018
Sussex,NJ,266000,475,2018
Union,NJ,357300,498,2018
Warren,NJ,260000,472,2018
Bernalillo,NM,194300,424,2018
Catron,NM,161800,370,2018
Chaves,NM,108700,201,2018
Cibola,NM,86800,92,2018
Colfax,NM,107400,195,2018
Curry,NM,127700,281,2018
De Baca,NM,95600,140,2018
Dona Ana,NM,141700,319,2018
Eddy,NM,148300,334,2018
Grant,NM,126700,277,2018
Guadalupe,NM,85400,85,2018
Harding,NM,83000,72,2018
Hidalgo,NM,83400,75,2018
Lea,NM,123900,267,2018
Lincoln,NM,206600,435,2018
Los Alamos,NM,292200,485,2018
Luna,NM,84500,80,2018
McKinley,NM,64500,14,2018
Mora,NM,103300,178,2018
Otero,NM,108300,200,2018
Quay,NM,72200,30,2018
Rio Arriba,NM,164800,377,2018
Roosevelt,NM,113800,224,2018
Sandoval,NM,191300,421,2018
San Juan,NM,150400,341,2018
San Miguel,NM,127200,280,2018
Santa Fe,NM,282600,482,2018
Sierra,NM,111900,214,2018
Socorro,NM,97200,146,2018
Taos,NM,236600,459,2018
Torrance,NM,112600,217,2018
Union,NM,81300,64,2018
Valencia,NM,136000,303,2018
Albany,NY,218100,446,2018
Allegany,NY,73900,35,2018
Bronx,NY,382900,500,2018
Broome,NY,115600,232,2018
Cattaraugus,NY,86200,89,2018
Cayuga,NY,123000,263,2018
Chautauqua,NY,86300,90,2018
Chemung,NY,106500,193,2018
Chenango,NY,97000,145,2018
Clinton,NY,132000,293,2018
Columbia,NY,231100,456,2018
Cortland,NY,118100,243,2018
Delaware,NY,136300,304,2018
Dutchess,NY,278100,481,2018
Erie,NY,146500,332,2018
Essex,NY,151900,344,2018
Franklin,NY,105500,188,2018
Fulton,NY,108700,201,2018
Genesee,NY,117600,241,2018
Greene,NY,174700,401,2018
Hamilton,NY,164900,377,2018
Herkimer,NY,97200,146,2018
Jefferson,NY,149500,339,2018
Kings,NY,665300,509,2018
Lewis,NY,120000,250,2018
Livingston,NY,126700,277,2018
Madison,NY,131800,292,2018
Monroe,NY,144700,327,2018
Montgomery,NY,101000,167,2018
Nassau,NY,474800,504,2018
New York,NY,944600,511,2018
Niagara,NY,119300,248,2018
Oneida,NY,123100,263,2018
Onondaga,NY,142300,321,2018
Ontario,NY,160000,366,2018
Orange,NY,263700,474,2018
Orleans,NY,95600,140,2018
Oswego,NY,102000,172,2018
Otsego,NY,144000,326,2018
Putnam,NY,356300,497,2018
Queens,NY,504900,506,2018
Rensselaer,NY,185100,414,2018
Richmond,NY,478600,505,2018
Rockland,NY,434000,503,2018
St. Lawrence,NY,91600,119,2018
Saratoga,NY,251200,468,2018
Schenectady,NY,165400,379,2018
Schoharie,NY,143500,324,2018
Schuyler,NY,121300,256,2018
Seneca,NY,101400,169,2018
Steuben,NY,98200,152,2018
Suffolk,NY,386800,501,2018
Sullivan,NY,169500,389,2018
Tioga,NY,117100,239,2018
Tompkins,NY,199400,429,2018
Ulster,NY,225500,453,2018
Warren,NY,193800,423,2018
Washington,NY,145900,330,2018
Wayne,NY,121700,257,2018
Westchester,NY,528300,506,2018
Wyoming,NY,112200,215,2018
Yates,NY,128800,283,2018
Alamance,NC,147800,333,2018
Alexander,NC,130600,288,2018
Alleghany,NC,126000,275,2018
Anson,NC,89300,106,2018
Ashe,NC,152500,347,2018
Avery,NC,150600,341,2018
Beaufort,NC,128300,282,2018
Bertie,NC,80900,62,2018
Bladen,NC,90000,111,2018
Brunswick,NC,199900,429,2018
Buncombe,NC,222300,450,2018
Burke,NC,116400,235,2018
Cabarrus,NC,189100,419,2018
Caldwell,NC,115700,232,2018
Camden,NC,210300,439,2018
Carteret,NC,207900,437,2018
Caswell,NC,109100,202,2018
Catawba,NC,141900,319,2018
Chatham,NC,265900,475,2018
Cherokee,NC,152200,345,2018
Chowan,NC,124700,270,2018
Clay,NC,165900,381,2018
Cleveland,NC,114300,227,2018
Columbus,NC,87300,95,2018
Craven,NC,158300,363,2018
Cumberland,NC,132500,294,2018
Currituck,NC,251800,469,2018
Dare,NC,287600,484,2018
Davidson,NC,137000,306,2018
Davie,NC,172700,396,2018
Duplin,NC,87000,93,2018
Durham,NC,209300,438,2018
Edgecombe,NC,85200,83,2018
Forsyth,NC,154500,352,2018
Franklin,NC,143700,324,2018
Gaston,NC,136500,304,2018
Gates,NC,144000,326,2018
Graham,NC,119200,247,2018
Granville,NC,149400,338,2018
Greene,NC,85900,88,2018
Guilford,NC,162400,372,2018
Halifax,NC,86100,88,2018
Harnett,NC,148400,335,2018
Haywood,NC,175600,402,2018
Henderson,NC,203400,433,2018
Hertford,NC,85400,85,2018
Hoke,NC,139000,311,2018
Hyde,NC,108300,200,2018
Iredell,NC,180700,409,2018
Jackson,NC,192300,423,2018
Johnston,NC,156800,357,2018
Jones,NC,88700,102,2018
Lee,NC,138300,309,2018
Lenoir,NC,95700,141,2018
Lincoln,NC,160800,367,2018
McDowell,NC,113900,225,2018
Macon,NC,165800,381,2018
Madison,NC,180400,408,2018
Martin,NC,88400,101,2018
Mecklenburg,NC,219800,448,2018
Mitchell,NC,150100,340,2018
Montgomery,NC,108300,200,2018
Moore,NC,210200,439,2018
Nash,NC,126200,275,2018
New Hanover,NC,233700,457,2018
Northampton,NC,83100,73,2018
Onslow,NC,153900,350,2018
Orange,NC,292500,485,2018
Pamlico,NC,154500,352,2018
Pasquotank,NC,158700,363,2018
Pender,NC,179500,406,2018
Perquimans,NC,169900,390,2018
Person,NC,117100,239,2018
Pitt,NC,141100,317,2018
Polk,NC,212300,441,2018
Randolph,NC,120800,254,2018
Richmond,NC,80100,60,2018
Robeson,NC,74600,38,2018
Rockingham,NC,111400,212,2018
Rowan,NC,130700,288,2018
Rutherford,NC,114800,228,2018
Sampson,NC,88800,104,2018
Scotland,NC,84500,80,2018
Stanly,NC,134100,298,2018
Stokes,NC,128600,283,2018
Surry,NC,121000,255,2018
Swain,NC,123200,264,2018
Transylvania,NC,211300,440,2018
Tyrrell,NC,109900,206,2018
Union,NC,229200,454,2018
Vance,NC,97700,149,2018
Wake,NC,265800,475,2018
Warren,NC,95000,137,2018
Washington,NC,85000,82,2018
Watauga,NC,239400,462,2018
Wayne,NC,121900,258,2018
Wilkes,NC,124000,267,2018
Wilson,NC,121300,256,2018
Yadkin,NC,125800,275,2018
Yancey,NC,149800,339,2018
Adams,ND,148800,336,2018
Barnes,ND,118800,246,2018
Benson,ND,73600,33,2018
Billings,ND,181600,410,2018
Bottineau,ND,149400,338,2018
Bowman,ND,149300,337,2018
Burke,ND,114500,228,2018
Burleigh,ND,250600,468,2018
Cass,ND,211500,440,2018
Cavalier,ND,98600,155,2018
Dickey,ND,105300,187,2018
Divide,ND,159300,364,2018
Dunn,ND,189100,419,2018
Eddy,ND,83500,75,2018
Emmons,ND,101700,170,2018
Foster,ND,127800,281,2018
Golden Valley,ND,120000,250,2018
Grand Forks,ND,193300,423,2018
Grant,ND,77700,49,2018
Griggs,ND,98200,152,2018
Hettinger,ND,111000,211,2018
Kidder,ND,104900,185,2018
LaMoure,ND,103200,177,2018
Logan,ND,84300,79,2018
McHenry,ND,123200,264,2018
McIntosh,ND,76600,45,2018
McKenzie,ND,211900,441,2018
McLean,ND,163000,374,2018
Mercer,ND,175200,401,2018
Morton,ND,199800,429,2018
Mountrail,ND,167900,386,2018
Nelson,ND,85200,83,2018
Oliver,ND,177600,404,2018
Pembina,ND,89700,109,2018
Pierce,ND,114800,228,2018
Ramsey,ND,152100,345,2018
Ransom,ND,123200,264,2018
Renville,ND,140400,315,2018
Richland,ND,124300,268,2018
Rolette,ND,81400,64,2018
Sargent,ND,105400,187,2018
Sheridan,ND,83400,75,2018
Sioux,ND,83000,72,2018
Slope,ND,89500,107,2018
Stark,ND,238100,461,2018
Steele,ND,78300,51,2018
Stutsman,ND,146100,331,2018
Towner,ND,74100,36,2018
Traill,ND,139400,312,2018
Walsh,ND,85600,86,2018
Ward,ND,209400,438,2018
Wells,ND,97900,151,2018
Williams,ND,256000,471,2018
Adams,OH,100200,164,2018
Allen,OH,113500,223,2018
Ashland,OH,124900,271,2018
Ashtabula,OH,108300,200,2018
Athens,OH,122000,259,2018
Auglaize,OH,143800,325,2018
Belmont,OH,98500,155,2018
Brown,OH,124500,269,2018
Butler,OH,165900,381,2018
Carroll,OH,123900,267,2018
Champaign,OH,126200,275,2018
Clark,OH,111600,213,2018
Clermont,OH,164200,376,2018
Clinton,OH,125300,272,2018
Columbiana,OH,106700,193,2018
Coshocton,OH,100000,162,2018
Crawford,OH,87200,95,2018
Cuyahoga,OH,128000,282,2018
Darke,OH,114900,229,2018
Defiance,OH,117700,242,2018
Delaware,OH,293900,486,2018
Erie,OH,136700,305,2018
Fairfield,OH,173600,398,2018
Fayette,OH,112700,218,2018
Franklin,OH,165800,381,2018
Fulton,OH,137000,306,2018
Gallia,OH,106200,191,2018
Geauga,OH,230200,455,2018
Greene,OH,168200,387,2018
Guernsey,OH,106600,193,2018
Hamilton,OH,149300,337,2018
Hancock,OH,139900,314,2018
Hardin,OH,98400,154,2018
Harrison,OH,89800,110,2018
Henry,OH,121900,258,2018
Highland,OH,111700,213,2018
Hocking,OH,126700,277,2018
Holmes,OH,200700,431,2018
Huron,OH,120800,254,2018
Jackson,OH,94600,134,2018
Jefferson,OH,90000,111,2018
Knox,OH,147900,333,2018
Lake,OH,153100,348,2018
Lawrence,OH,103000,176,2018
Licking,OH,164100,375,2018
Logan,OH,129100,284,2018
Lorain,OH,145100,328,2018
Lucas,OH,113100,220,2018
Madison,OH,162200,371,2018
Mahoning,OH,103400,178,2018
Marion,OH,97500,148,2018
Medina,OH,189700,419,2018
Meigs,OH,92900,125,2018
Mercer,OH,144100,326,2018
Miami,OH,145800,330,2018
Monroe,OH,104700,183,2018
Montgomery,OH,115400,232,2018
Morgan,OH,96500,143,2018
Morrow,OH,144900,328,2018
Muskingum,OH,116200,235,2018
Noble,OH,98400,154,2018
Ottawa,OH,148400,335,2018
Paulding,OH,94300,133,2018
Perry,OH,107600,197,2018
Pickaway,OH,157800,360,2018
Pike,OH,106500,193,2018
Portage,OH,157300,358,2018
Preble,OH,119300,248,2018
Putnam,OH,151600,343,2018
Richland,OH,105600,188,2018
Ross,OH,120900,254,2018
Sandusky,OH,113100,220,2018
Scioto,OH,94500,133,2018
Seneca,OH,101800,171,2018
Shelby,OH,139100,312,2018
Stark,OH,130700,288,2018
Summit,OH,140700,316,2018
Trumbull,OH,102500,174,2018
Tuscarawas,OH,121900,258,2018
Union,OH,196500,426,2018
Van Wert,OH,102400,174,2018
Vinton,OH,90600,114,2018
Warren,OH,210900,440,2018
Washington,OH,125600,273,2018
Wayne,OH,145700,329,2018
Williams,OH,98300,153,2018
Wood,OH,157900,361,2018
Wyandot,OH,115800,233,2018
Adair,OK,83500,75,2018
Alfalfa,OK,78900,54,2018
Atoka,OK,98800,156,2018
Beaver,OK,101800,171,2018
Beckham,OK,120100,251,2018
Blaine,OK,82900,71,2018
Bryan,OK,107700,197,2018
Caddo,OK,82500,69,2018
Canadian,OK,160200,366,2018
Carter,OK,112400,216,2018
Cherokee,OK,115900,234,2018
Choctaw,OK,95500,139,2018
Cimarron,OK,55800,5,2018
Cleveland,OK,159500,365,2018
Coal,OK,84900,81,2018
Comanche,OK,125400,273,2018
Cotton,OK,75400,41,2018
Craig,OK,104700,183,2018
Creek,OK,116200,235,2018
Custer,OK,135500,301,2018
Delaware,OK,114900,229,2018
Dewey,OK,93700,130,2018
Ellis,OK,84700,81,2018
Garfield,OK,106800,194,2018
Garvin,OK,95200,137,2018
Grady,OK,125800,275,2018
Grant,OK,78500,52,2018
Greer,OK,71700,29,2018
Harmon,OK,62600,10,2018
Harper,OK,79500,56,2018
Haskell,OK,89600,108,2018
Hughes,OK,70800,26,2018
Jackson,OK,99000,158,2018
Jefferson,OK,62500,10,2018
Johnston,OK,79100,55,2018
Kay,OK,88800,104,2018
Kingfisher,OK,140500,316,2018
Kiowa,OK,62100,9,2018
Latimer,OK,86200,89,2018
Le Flore,OK,88400,101,2018
Lincoln,OK,107700,197,2018
Logan,OK,160700,367,2018
Love,OK,106400,192,2018
McClain,OK,171700,393,2018
McCurtain,OK,81600,65,2018
McIntosh,OK,96000,142,2018
Major,OK,94700,134,2018
Marshall,OK,88000,98,2018
Mayes,OK,109900,206,2018
Murray,OK,120000,250,2018
Muskogee,OK,101900,171,2018
Noble,OK,95800,141,2018
Nowata,OK,83500,75,2018
Okfuskee,OK,75900,43,2018
Oklahoma,OK,148000,334,2018
Okmulgee,OK,82600,70,2018
Osage,OK,113400,221,2018
Ottawa,OK,85100,82,2018
Pawnee,OK,91500,118,2018
Payne,OK,154000,351,2018
Pittsburg,OK,102200,173,2018
Pontotoc,OK,125700,274,2018
Pottawatomie,OK,115900,234,2018
Pushmataha,OK,78500,52,2018
Roger Mills,OK,113400,221,2018
Rogers,OK,157300,358,2018
Seminole,OK,72900,32,2018
Sequoyah,OK,94600,134,2018
Stephens,OK,105500,188,2018
Texas,OK,105900,190,2018
Tillman,OK,53100,4,2018
Tulsa,OK,150500,341,2018
Wagoner,OK,154400,352,2018
Washington,OK,117100,239,2018
Washita,OK,82600,70,2018
Woods,OK,98400,154,2018
Woodward,OK,119500,248,2018
Baker,OR,160900,368,2018
Benton,OR,303200,488,2018
Clackamas,OR,369100,499,2018
Clatsop,OR,268100,476,2018
Columbia,OR,240500,463,2018
Coos,OR,188300,418,2018
Crook,OR,213000,442,2018
Curry,OR,251500,469,2018
Deschutes,OR,336400,493,2018
Douglas,OR,186700,417,2018
Gilliam,OR,112900,219,2018
Grant,OR,143100,323,2018
Harney,OR,117600,241,2018
Hood River,OR,355100,497,2018
Jackson,OR,261700,473,2018
Jefferson,OR,204100,434,2018
Josephine,OR,251000,468,2018
Klamath,OR,162100,371,2018
Lake,OR,125300,272,2018
Lane,OR,246500,466,2018
Lincoln,OR,233400,457,2018
Linn,OR,200900,431,2018
Malheur,OR,135500,301,2018
Marion,OR,225800,453,2018
Morrow,OR,133900,298,2018
Multnomah,OR,361300,498,2018
Polk,OR,242600,464,2018
Sherman,OR,148300,334,2018
Tillamook,OR,240400,462,2018
Umatilla,OR,158200,362,2018
Union,OR,181800,410,2018
Wallowa,OR,227700,453,2018
Wasco,OR,199700,429,2018
Washington,OR,360400,498,2018
Wheeler,OR,143500,324,2018
Yamhill,OR,274900,479,2018
Adams,PA,201900,432,2018
Allegheny,PA,147700,333,2018
Armstrong,PA,103600,179,2018
Beaver,PA,133600,297,2018
Bedford,PA,128200,282,2018
Berks,PA,174200,399,2018
Blair,PA,120300,252,2018
Bradford,PA,146200,331,2018
Bucks,PA,323300,490,2018
Butler,PA,197600,427,2018
Cambria,PA,90900,116,2018
Cameron,PA,75800,43,2018
Carbon,PA,141600,318,2018
Centre,PA,220500,449,2018
Chester,PA,347000,496,2018
Clarion,PA,114300,227,2018
Clearfield,PA,94000,130,2018
Clinton,PA,130900,290,2018
Columbia,PA,149100,337,2018
Crawford,PA,110900,210,2018
Cumberland,PA,197900,427,2018
Dauphin,PA,165200,378,2018
Delaware,PA,239600,462,2018
Elk,PA,99000,158,2018
Erie,PA,130000,286,2018
Fayette,PA,97200,146,2018
Forest,PA,89500,107,2018
Franklin,PA,175600,402,2018
Fulton,PA,156800,357,2018
Greene,PA,114400,227,2018
Huntingdon,PA,126800,278,2018
Indiana,PA,115500,232,2018
Jefferson,PA,99800,161,2018
Juniata,PA,145300,329,2018
Lackawanna,PA,149700,339,2018
Lancaster,PA,200400,430,2018
Lawrence,PA,106500,193,2018
Lebanon,PA,169200,389,2018
Lehigh,PA,200100,430,2018
Luzerne,PA,125400,273,2018
Lycoming,PA,152400,346,2018
McKean,PA,79800,58,2018
Mercer,PA,119600,249,2018
Mifflin,PA,109900,206,2018
Monroe,PA,167000,384,2018
Montgomery,PA,305800,489,2018
Montour,PA,181500,410,2018
Northampton,PA,214200,443,2018
Northumberland,PA,115200,231,2018
Perry,PA,166200,382,2018
Philadelphia,PA,156800,357,2018
Pike,PA,187000,417,2018
Potter,PA,105500,188,2018
Schuylkill,PA,97400,148,2018
Snyder,PA,161400,369,2018
Somerset,PA,104300,181,2018
Sullivan,PA,151800,344,2018
Susquehanna,PA,162500,372,2018
Tioga,PA,138700,310,2018
Union,PA,180200,407,2018
Venango,PA,85700,87,2018
Warren,PA,95400,139,2018
Washington,PA,162600,372,2018
Wayne,PA,181000,409,2018
Westmoreland,PA,148900,336,2018
Wyoming,PA,164000,375,2018
York,PA,173200,397,2018
Bristol,RI,345200,495,2018
Kent,RI,224600,452,2018
Newport,RI,375000,499,2018
Providence,RI,223600,451,2018
Washington,RI,328300,491,2018
Abbeville,SC,89000,105,2018
Aiken,SC,142200,320,2018
Allendale,SC,52100,3,2018
Anderson,SC,137200,307,2018
Bamberg,SC,71400,28,2018
Barnwell,SC,79900,58,2018
Beaufort,SC,288900,485,2018
Berkeley,SC,174000,399,2018
Calhoun,SC,104000,180,2018
Charleston,SC,295600,486,2018
Cherokee,SC,95300,138,2018
Chester,SC,90500,114,2018
Chesterfield,SC,82400,69,2018
Clarendon,SC,93800,130,2018
Colleton,SC,85100,82,2018
Darlington,SC,87800,97,2018
Dillon,SC,72800,32,2018
Dorchester,SC,186300,416,2018
Edgefield,SC,126500,276,2018
Fairfield,SC,102700,175,2018
Florence,SC,130400,287,2018
Georgetown,SC,187200,417,2018
Greenville,SC,172100,394,2018
Greenwood,SC,117300,239,2018
Hampton,SC,73000,32,2018
Horry,SC,172500,395,2018
Jasper,SC,154400,352,2018
Kershaw,SC,124700,270,2018
Lancaster,SC,182400,410,2018
Laurens,SC,91300,117,2018
Lee,SC,73300,33,2018
Lexington,SC,151900,344,2018
McCormick,SC,117700,242,2018
Marion,SC,76700,46,2018
Marlboro,SC,64000,14,2018
Newberry,SC,100000,162,2018
Oconee,SC,155200,354,2018
Orangeburg,SC,93200,127,2018
Pickens,SC,138900,311,2018
Richland,SC,158200,362,2018
Saluda,SC,107700,197,2018
Spartanburg,SC,133700,297,2018
Sumter,SC,113900,225,2018
Union,SC,77300,47,2018
Williamsburg,SC,66700,18,2018
York,SC,186000,415,2018
Aurora,SD,78300,51,2018
Beadle,SD,101000,167,2018
Bennett,SD,75700,43,2018
Bon Homme,SD,82300,68,2018
Brookings,SD,172300,395,2018
Brown,SD,157900,361,2018
Brule,SD,140600,316,2018
Buffalo,SD,49600,2,2018
Butte,SD,130900,290,2018
Campbell,SD,65300,15,2018
Charles Mix,SD,102200,173,2018
Clark,SD,88700,102,2018
Clay,SD,157600,360,2018
Codington,SD,168500,388,2018
Corson,SD,57500,6,2018
Custer,SD,216800,445,2018
Davison,SD,150100,340,2018
Day,SD,92900,125,2018
Deuel,SD,118500,244,2018
Dewey,SD,63600,13,2018
Douglas,SD,84500,80,2018
Edmunds,SD,103100,177,2018
Fall River,SD,121100,256,2018
Faulk,SD,86400,90,2018
Grant,SD,125700,274,2018
Gregory,SD,74300,36,2018
Haakon,SD,86900,92,2018
Hamlin,SD,129800,286,2018
Hand,SD,118700,245,2018
Hanson,SD,118600,245,2018
Harding,SD,97100,145,2018
Hughes,SD,174900,401,2018
Hutchinson,SD,84700,81,2018
Hyde,SD,78000,50,2018
Jackson,SD,54900,4,2018
Jerauld,SD,79600,57,2018
Jones,SD,78600,53,2018
Kingsbury,SD,105800,189,2018
Lake,SD,157200,358,2018
Lawrence,SD,203000,432,2018
Lincoln,SD,218400,447,2018
Lyman,SD,86600,91,2018
McCook,SD,124200,268,2018
McPherson,SD,56300,5,2018
Marshall,SD,113900,225,2018
Meade,SD,180500,408,2018
Mellette,SD,44500,1,2018
Miner,SD,75000,39,2018
Minnehaha,SD,173400,397,2018
Moody,SD,125300,272,2018
Oglala Lakota,SD,20700,0,2018
Pennington,SD,179900,407,2018
Perkins,SD,91200,116,2018
Potter,SD,89800,110,2018
Roberts,SD,102300,173,2018
Sanborn,SD,76700,46,2018
Spink,SD,79800,58,2018
Stanley,SD,165800,381,2018
Sully,SD,150400,341,2018
Todd,SD,33500,0,2018
Tripp,SD,89400,106,2018
Turner,SD,115000,229,2018
Union,SD,172400,395,2018
Walworth,SD,82900,71,2018
Yankton,SD,142700,321,2018
Ziebach,SD,56900,5,2018
Anderson,TN,139800,313,2018
Bedford,TN,140500,316,2018
Benton,TN,85800,87,2018
Bledsoe,TN,129400,285,2018
Blount,TN,174600,400,2018
Bradley,TN,154100,351,2018
Campbell,TN,97200,146,2018
Cannon,TN,155300,355,2018
Carroll,TN,87100,93,2018
Carter,TN,119600,249,2018
Cheatham,TN,176400,402,2018
Chester,TN,114400,227,2018
Claiborne,TN,107500,196,2018
Clay,TN,88700,102,2018
Cocke,TN,111000,211,2018
Coffee,TN,127200,280,2018
Crockett,TN,98900,157,2018
Cumberland,TN,143000,322,2018
Davidson,TN,219900,448,2018
Decatur,TN,94700,134,2018
DeKalb,TN,137800,308,2018
Dickson,TN,156600,357,2018
Dyer,TN,99100,158,2018
Fayette,TN,191200,421,2018
Fentress,TN,100400,164,2018
Franklin,TN,128900,284,2018
Gibson,TN,94900,136,2018
Giles,TN,123300,264,2018
Grainger,TN,113500,223,2018
Greene,TN,118500,244,2018
Grundy,TN,83100,73,2018
Hamblen,TN,132200,294,2018
Hamilton,TN,171400,393,2018
Hancock,TN,88800,104,2018
Hardeman,TN,86200,89,2018
Hardin,TN,115800,233,2018
Hawkins,TN,118600,245,2018
Haywood,TN,102200,173,2018
Henderson,TN,93500,129,2018
Henry,TN,101200,168,2018
Hickman,TN,111300,212,2018
Houston,TN,98300,153,2018
Humphreys,TN,104200,181,2018
Jackson,TN,107000,194,2018
Jefferson,TN,142200,320,2018
Johnson,TN,118700,245,2018
Knox,TN,174700,401,2018
Lake,TN,74500,37,2018
Lauderdale,TN,84100,78,2018
Lawrence,TN,103200,177,2018
Lewis,TN,89700,109,2018
Lincoln,TN,124000,267,2018
Loudon,TN,199400,429,2018
McMinn,TN,125300,272,2018
McNairy,TN,93600,129,2018
Macon,TN,112500,217,2018
Madison,TN,127100,279,2018
Marion,TN,123500,265,2018
Marshall,TN,124700,270,2018
Maury,TN,170400,391,2018
Meigs,TN,123400,264,2018
Monroe,TN,122600,261,2018
Montgomery,TN,159500,365,2018
Moore,TN,168300,387,2018
Morgan,TN,98400,154,2018
Obion,TN,89200,105,2018
Overton,TN,115300,231,2018
Perry,TN,83400,75,2018
Pickett,TN,151900,344,2018
Polk,TN,113800,224,2018
Putnam,TN,155700,355,2018
Rhea,TN,113500,223,2018
Roane,TN,138100,309,2018
Robertson,TN,176300,402,2018
Rutherford,TN,190200,420,2018
Scott,TN,90400,113,2018
Sequatchie,TN,141500,318,2018
Sevier,TN,168600,388,2018
Shelby,TN,142300,321,2018
Smith,TN,132100,294,2018
Stewart,TN,125500,273,2018
Sullivan,TN,133900,298,2018
Sumner,TN,212100,441,2018
Tipton,TN,145800,330,2018
Trousdale,TN,133200,296,2018
Unicoi,TN,131000,290,2018
Union,TN,120000,250,2018
Van Buren,TN,92800,124,2018
Warren,TN,108200,199,2018
Washington,TN,159400,365,2018
Wayne,TN,105600,188,2018
Weakley,TN,96000,142,2018
White,TN,110300,208,2018
Williamson,TN,417700,502,2018
Wilson,TN,243400,464,2018
Anderson,TX,92900,125,2018
Andrews,TX,135600,302,2018
Angelina,TX,100600,165,2018
Aransas,TX,158400,363,2018
Archer,TX,133500,297,2018
Armstrong,TX,137700,308,2018
Atascosa,TX,100200,164,2018
Austin,TX,188900,418,2018
Bailey,TX,68600,23,2018
Bandera,TX,167600,384,2018
Bastrop,TX,160100,366,2018
Baylor,TX,70500,26,2018
Bee,TX,88200,100,2018
Bell,TX,141200,318,2018
Bexar,TX,152400,346,2018
Blanco,TX,235700,459,2018
Borden,TX,113100,220,2018
Bosque,TX,110600,209,2018
Bowie,TX,113300,221,2018
Brazoria,TX,173900,398,2018
Brazos,TX,186000,415,2018
Brewster,TX,134300,299,2018
Briscoe,TX,65400,16,2018
Brooks,TX,64000,14,2018
Brown,TX,97500,148,2018
Burleson,TX,109800,205,2018
Burnet,TX,182600,411,2018
Caldwell,TX,127800,281,2018
Calhoun,TX,115000,229,2018
Callahan,TX,89000,105,2018
Cameron,TX,83300,74,2018
Camp,TX,87500,96,2018
Carson,TX,111100,211,2018
Cass,TX,86200,89,2018
Castro,TX,81900,66,2018
Chambers,TX,185700,414,2018
Cherokee,TX,100700,165,2018
Childress,TX,80000,59,2018
Clay,TX,90200,112,2018
Cochran,TX,34100,0,2018
Coke,TX,79100,55,2018
Coleman,TX,70000,25,2018
Collin,TX,288900,485,2018
Collingsworth,TX,51800,3,2018
Colorado,TX,116300,235,2018
Comal,TX,262400,474,2018
Comanche,TX,101400,169,2018
Concho,TX,93500,129,2018
Cooke,TX,145700,329,2018
Coryell,TX,110100,207,2018
Cottle,TX,41500,1,2018
Crane,TX,91900,120,2018
Crockett,TX,79900,58,2018
Crosby,TX,57800,7,2018
Culberson,TX,56900,5,2018
Dallam,TX,82800,71,2018
Dallas,TX,161500,369,2018
Dawson,TX,67300,20,2018
Deaf Smith,TX,91800,119,2018
Delta,TX,78400,52,2018
Denton,TX,255300,470,2018
DeWitt,TX,106200,191,2018
Dickens,TX,54100,4,2018
Dimmit,TX,73800,34,2018
Donley,TX,69500,24,2018
Duval,TX,49800,2,2018
Eastland,TX,68500,22,2018
Ector,TX,133900,298,2018
Edwards,TX,75300,40,2018
Ellis,TX,172900,396,2018
El Paso,TX,119100,247,2018
Erath,TX,146000,330,2018
Falls,TX,66200,17,2018
Fannin,TX,113200,221,2018
Fayette,TX,165000,378,2018
Fisher,TX,60100,8,2018
Floyd,TX,63900,13,2018
Foard,TX,45200,1,2018
