county,state,sexRatio,sexRatioBucket,year
Mineral,MT,102.8,395,2018
Missoula,MT,101.3,361,2018
Musselshell,MT,99.6,304,2018
Park,MT,101.0,354,2018
Petroleum,MT,112.8,473,2018
Phillips,MT,103.9,411,2018
Pondera,MT,98.8,274,2018
Powder River,MT,102.6,390,2018
Powell,MT,169.0,509,2018
Prairie,MT,100.6,341,2018
Ravalli,MT,98.8,274,2018
Richland,MT,102.1,381,2018
Roosevelt,MT,98.1,245,2018
Rosebud,MT,99.3,293,2018
Sanders,MT,106.2,437,2018
Sheridan,MT,100.8,347,2018
Silver Bow,MT,102.1,381,2018
Stillwater,MT,99.5,301,2018
Sweet Grass,MT,94.0,81,2018
Teton,MT,97.0,192,2018
Toole,MT,131.2,499,2018
Treasure,MT,97.7,226,2018
Valley,MT,98.1,245,2018
Wheatland,MT,100.8,347,2018
Wibaux,MT,91.4,33,2018
Yellowstone,MT,97.2,203,2018
Adams,NE,102.0,379,2018
Antelope,NE,101.1,356,2018
Arthur,NE,96.2,156,2018
Banner,NE,98.9,278,2018
Blaine,NE,105.1,427,2018
Boone,NE,98.8,274,2018
Box Butte,NE,97.4,212,2018
Boyd,NE,101.4,364,2018
Brown,NE,91.8,39,2018
Buffalo,NE,100.6,341,2018
Burt,NE,96.7,179,2018
Butler,NE,101.1,356,2018
Cass,NE,101.2,359,2018
Cedar,NE,103.2,402,2018
Chase,NE,99.8,313,2018
Cherry,NE,96.7,179,2018
Cheyenne,NE,99.1,287,2018
Clay,NE,103.2,402,2018
Colfax,NE,120.0,489,2018
Cuming,NE,100.4,335,2018
Custer,NE,98.2,251,2018
Dakota,NE,101.2,359,2018
Dawes,NE,105.7,433,2018
Dawson,NE,105.9,434,2018
Deuel,NE,89.0,14,2018
Dixon,NE,100.8,347,2018
Dodge,NE,97.7,226,2018
Douglas,NE,97.3,207,2018
Dundy,NE,100.3,331,2018
Fillmore,NE,99.6,304,2018
Franklin,NE,98.3,255,2018
Frontier,NE,103.4,404,2018
Furnas,NE,96.4,166,2018
Gage,NE,100.5,337,2018
Garden,NE,101.5,367,2018
Garfield,NE,96.3,161,2018
Gosper,NE,98.5,263,2018
Grant,NE,112.4,472,2018
Greeley,NE,100.3,331,2018
Hall,NE,101.0,354,2018
Hamilton,NE,98.9,278,2018
Harlan,NE,107.5,447,2018
Hayes,NE,110.5,465,2018
Hitchcock,NE,99.0,282,2018
Holt,NE,100.8,347,2018
Hooker,NE,88.3,11,2018
Howard,NE,101.5,367,2018
Jefferson,NE,94.2,86,2018
Johnson,NE,147.5,506,2018
Kearney,NE,97.8,231,2018
Keith,NE,104.6,421,2018
Keya Paha,NE,110.6,466,2018
Kimball,NE,102.4,386,2018
Knox,NE,96.3,161,2018
Lancaster,NE,100.8,347,2018
Lincoln,NE,97.6,221,2018
Logan,NE,109.0,456,2018
Loup,NE,99.0,282,2018
McPherson,NE,113.1,474,2018
Madison,NE,99.0,282,2018
Merrick,NE,100.9,350,2018
Morrill,NE,102.0,379,2018
Nance,NE,99.1,287,2018
Nemaha,NE,97.9,236,2018
Nuckolls,NE,100.2,328,2018
Otoe,NE,94.9,110,2018
Pawnee,NE,91.3,32,2018
Perkins,NE,106.5,440,2018
Phelps,NE,100.8,347,2018
Pierce,NE,99.3,293,2018
Platte,NE,104.1,414,2018
Polk,NE,93.6,70,2018
Red Willow,NE,99.9,317,2018
Richardson,NE,98.5,263,2018
Rock,NE,99.7,309,2018
Saline,NE,103.2,402,2018
Sarpy,NE,100.0,321,2018
Saunders,NE,102.2,383,2018
Scotts Bluff,NE,94.1,84,2018
Seward,NE,103.9,411,2018
Sheridan,NE,96.2,156,2018
Sherman,NE,100.8,347,2018
Sioux,NE,103.2,402,2018
Stanton,NE,100.4,335,2018
Thayer,NE,99.7,309,2018
Thomas,NE,99.1,287,2018
Thurston,NE,98.6,266,2018
Valley,NE,96.4,166,2018
Washington,NE,96.1,151,2018
Wayne,NE,101.4,364,2018
Webster,NE,98.2,251,2018
Wheeler,NE,112.4,472,2018
York,NE,94.2,86,2018
Churchill,NV,102.2,383,2018
Clark,NV,99.8,313,2018
Douglas,NV,101.6,370,2018
Elko,NV,108.6,454,2018
Esmeralda,NV,70.6,0,2018
Eureka,NV,101.3,361,2018
Humboldt,NV,108.0,451,2018
Lander,NV,139.5,503,2018
Lincoln,NV,106.9,443,2018
Lyon,NV,101.4,364,2018
Mineral,NV,98.3,255,2018
Nye,NV,103.6,407,2018
Pershing,NV,184.3,510,2018
Storey,NV,99.2,289,2018
Washoe,NV,101.3,361,2018
White Pine,NV,141.4,504,2018
Carson,NV,105.1,427,2018
Belknap,NH,96.2,156,2018
Carroll,NH,99.4,297,2018
Cheshire,NH,95.3,122,2018
Coos,NH,111.3,469,2018
Grafton,NH,96.7,179,2018
Hillsborough,NH,98.8,274,2018
Merrimack,NH,96.9,188,2018
Rockingham,NH,98.2,251,2018
Strafford,NH,95.7,137,2018
Sullivan,NH,98.6,266,2018
Atlantic,NJ,93.9,78,2018
Bergen,NJ,94.1,84,2018
Burlington,NJ,96.8,183,2018
Camden,NJ,93.4,64,2018
Cape May,NJ,95.7,137,2018
Cumberland,NJ,105.3,429,2018
Essex,NJ,92.6,48,2018
Gloucester,NJ,94.4,93,2018
Hudson,NJ,98.8,274,2018
Hunterdon,NJ,99.7,309,2018
Mercer,NJ,95.7,137,2018
Middlesex,NJ,97.1,197,2018
Monmouth,NJ,94.7,103,2018
Morris,NJ,96.3,161,2018
Ocean,NJ,93.1,57,2018
Passaic,NJ,94.9,110,2018
Salem,NJ,95.8,142,2018
Somerset,NJ,95.5,130,2018
Sussex,NJ,98.8,274,2018
Union,NJ,95.0,113,2018
Warren,NJ,95.5,130,2018
Bernalillo,NM,96.2,156,2018
Catron,NM,120.0,489,2018
Chaves,NM,99.2,289,2018
Cibola,NM,102.4,386,2018
Colfax,NM,104.4,418,2018
Curry,NM,108.4,453,2018
De Baca,NM,104.4,418,2018
Dona Ana,NM,96.5,170,2018
Eddy,NM,101.9,376,2018
Grant,NM,97.7,226,2018
Guadalupe,NM,133.7,501,2018
Harding,NM,137.8,502,2018
Hidalgo,NM,96.7,179,2018
Lea,NM,106.3,438,2018
Lincoln,NM,90.0,21,2018
Los Alamos,NM,103.9,411,2018
Luna,NM,98.2,251,2018
McKinley,NM,93.3,62,2018
Mora,NM,95.6,134,2018
Otero,NM,106.4,439,2018
Quay,NM,86.4,7,2018
Rio Arriba,NM,96.0,149,2018
Roosevelt,NM,99.3,293,2018
Sandoval,NM,96.0,149,2018
San Juan,NM,98.1,245,2018
San Miguel,NM,101.3,361,2018
Santa Fe,NM,94.5,97,2018
Sierra,NM,98.2,251,2018
Socorro,NM,107.3,446,2018
Taos,NM,95.6,134,2018
Torrance,NM,115.5,481,2018
Union,NM,122.9,494,2018
Valencia,NM,100.8,347,2018
Albany,NY,93.9,78,2018
Allegany,NY,102.1,381,2018
Bronx,NY,89.0,14,2018
Broome,NY,96.8,183,2018
Cattaraugus,NY,98.2,251,2018
Cayuga,NY,105.5,431,2018
Chautauqua,NY,97.4,212,2018
Chemung,NY,98.5,263,2018
Chenango,NY,100.4,335,2018
Clinton,NY,105.6,432,2018
Columbia,NY,100.2,328,2018
Cortland,NY,95.8,142,2018
Delaware,NY,101.7,373,2018
Dutchess,NY,99.0,282,2018
Erie,NY,93.7,72,2018
Essex,NY,108.2,452,2018
Franklin,NY,121.6,491,2018
Fulton,NY,99.8,313,2018
Genesee,NY,99.8,313,2018
Greene,NY,109.6,460,2018
Hamilton,NY,105.3,429,2018
Herkimer,NY,97.9,236,2018
Jefferson,NY,109.9,461,2018
Kings,NY,90.0,21,2018
Lewis,NY,101.4,364,2018
Livingston,NY,100.6,341,2018
Madison,NY,97.6,221,2018
Monroe,NY,93.4,64,2018
Montgomery,NY,96.4,166,2018
Nassau,NY,94.6,100,2018
New York,NY,89.7,18,2018
Niagara,NY,95.0,113,2018
Oneida,NY,99.5,301,2018
Onondaga,NY,93.2,60,2018
Ontario,NY,96.3,161,2018
Orange,NY,100.4,335,2018
Orleans,NY,99.5,301,2018
Oswego,NY,100.3,331,2018
Otsego,NY,93.6,70,2018
Putnam,NY,99.0,282,2018
Queens,NY,94.2,86,2018
Rensselaer,NY,97.3,207,2018
Richmond,NY,93.8,75,2018
Rockland,NY,96.2,156,2018
St. Lawrence,NY,103.7,409,2018
Saratoga,NY,97.9,236,2018
Schenectady,NY,95.0,113,2018
Schoharie,NY,99.2,289,2018
Schuyler,NY,99.6,304,2018
Seneca,NY,109.6,460,2018
Steuben,NY,99.7,309,2018
Suffolk,NY,96.9,188,2018
Sullivan,NY,105.4,430,2018
Tioga,NY,97.9,236,2018
Tompkins,NY,97.5,216,2018
Ulster,NY,98.1,245,2018
Warren,NY,96.7,179,2018
Washington,NY,107.3,446,2018
Wayne,NY,98.0,240,2018
Westchester,NY,93.8,75,2018
Wyoming,NY,115.4,481,2018
Yates,NY,92.2,43,2018
Alamance,NC,90.4,24,2018
Alexander,NC,104.2,416,2018
Alleghany,NC,96.4,166,2018
Anson,NC,110.5,465,2018
Ashe,NC,96.7,179,2018
Avery,NC,118.4,487,2018
Beaufort,NC,92.6,48,2018
Bertie,NC,101.5,367,2018
Bladen,NC,90.6,26,2018
Brunswick,NC,93.4,64,2018
Buncombe,NC,92.5,47,2018
Burke,NC,99.7,309,2018
Cabarrus,NC,94.9,110,2018
Caldwell,NC,97.4,212,2018
Camden,NC,101.5,367,2018
Carteret,NC,96.5,170,2018
Caswell,NC,100.4,335,2018
Catawba,NC,95.8,142,2018
Chatham,NC,92.2,43,2018
Cherokee,NC,96.4,166,2018
Chowan,NC,88.1,10,2018
Clay,NC,90.1,22,2018
Cleveland,NC,93.1,57,2018
Columbus,NC,98.8,274,2018
Craven,NC,102.8,395,2018
Cumberland,NC,98.9,278,2018
Currituck,NC,98.8,274,2018
Dare,NC,97.2,203,2018
Davidson,NC,95.7,137,2018
Davie,NC,94.2,86,2018
Duplin,NC,95.0,113,2018
Durham,NC,91.6,36,2018
Edgecombe,NC,87.3,8,2018
Forsyth,NC,90.3,23,2018
Franklin,NC,99.0,282,2018
Gaston,NC,93.0,55,2018
Gates,NC,94.8,105,2018
Graham,NC,96.8,183,2018
Granville,NC,104.2,416,2018
Greene,NC,123.1,495,2018
Guilford,NC,90.0,21,2018
Halifax,NC,93.2,60,2018
Harnett,NC,98.2,251,2018
Haywood,NC,93.6,70,2018
Henderson,NC,92.9,53,2018
Hertford,NC,97.9,236,2018
Hoke,NC,97.8,231,2018
Hyde,NC,110.6,466,2018
Iredell,NC,97.0,192,2018
Jackson,NC,97.3,207,2018
Johnston,NC,96.5,170,2018
Jones,NC,99.2,289,2018
Lee,NC,94.6,100,2018
Lenoir,NC,91.8,39,2018
Lincoln,NC,98.3,255,2018
McDowell,NC,102.5,388,2018
Macon,NC,93.5,67,2018
Madison,NC,96.3,161,2018
Martin,NC,88.2,11,2018
Mecklenburg,NC,92.5,47,2018
Mitchell,NC,96.9,188,2018
Montgomery,NC,98.2,251,2018
Moore,NC,92.7,50,2018
Nash,NC,92.3,45,2018
New Hanover,NC,91.7,38,2018
Northampton,NC,95.2,118,2018
Onslow,NC,124.9,497,2018
Orange,NC,91.2,31,2018
Pamlico,NC,106.2,437,2018
Pasquotank,NC,94.2,86,2018
Pender,NC,98.2,251,2018
Perquimans,NC,93.2,60,2018
Person,NC,93.5,67,2018
Pitt,NC,89.2,15,2018
Polk,NC,89.8,19,2018
Randolph,NC,97.1,197,2018
Richmond,NC,95.9,145,2018
Robeson,NC,93.2,60,2018
Rockingham,NC,93.0,55,2018
Rowan,NC,98.2,251,2018
Rutherford,NC,94.1,84,2018
Sampson,NC,96.6,174,2018
Scotland,NC,97.4,212,2018
Stanly,NC,99.3,293,2018
Stokes,NC,96.0,149,2018
Surry,NC,93.6,70,2018
Swain,NC,91.2,31,2018
Transylvania,NC,91.9,40,2018
Tyrrell,NC,134.8,501,2018
Union,NC,97.1,197,2018
Vance,NC,88.0,10,2018
Wake,NC,94.6,100,2018
Warren,NC,99.4,297,2018
Washington,NC,89.1,14,2018
Watauga,NC,100.6,341,2018
Wayne,NC,95.7,137,2018
Wilkes,NC,97.1,197,2018
Wilson,NC,89.3,16,2018
Yadkin,NC,98.2,251,2018
Yancey,NC,95.9,145,2018
Adams,ND,90.2,22,2018
Barnes,ND,100.4,335,2018
Benson,ND,105.1,427,2018
Billings,ND,142.6,504,2018
Bottineau,ND,110.4,464,2018
Bowman,ND,99.1,287,2018
Burke,ND,114.9,479,2018
Burleigh,ND,101.2,359,2018
Cass,ND,102.9,398,2018
Cavalier,ND,105.0,425,2018
Dickey,ND,97.2,203,2018
Divide,ND,98.2,251,2018
Dunn,ND,110.0,462,2018
Eddy,ND,88.4,12,2018
Emmons,ND,103.4,404,2018
Foster,ND,96.5,170,2018
Golden Valley,ND,90.1,22,2018
Grand Forks,ND,107.9,450,2018
Grant,ND,102.6,390,2018
Griggs,ND,101.6,370,2018
Hettinger,ND,94.3,90,2018
Kidder,ND,112.3,471,2018
LaMoure,ND,110.0,462,2018
Logan,ND,107.9,450,2018
McHenry,ND,104.9,425,2018
McIntosh,ND,99.4,297,2018
McKenzie,ND,119.4,488,2018
McLean,ND,106.6,440,2018
Mercer,ND,105.8,434,2018
Morton,ND,106.5,440,2018
Mountrail,ND,117.7,486,2018
Nelson,ND,103.5,406,2018
Oliver,ND,103.7,409,2018
Pembina,ND,108.4,453,2018
Pierce,ND,101.0,354,2018
Ramsey,ND,103.8,410,2018
Ransom,ND,99.7,309,2018
Renville,ND,101.7,373,2018
Richland,ND,109.9,461,2018
Rolette,ND,97.7,226,2018
Sargent,ND,112.1,470,2018
Sheridan,ND,106.0,435,2018
Sioux,ND,100.2,328,2018
Slope,ND,100.6,341,2018
Stark,ND,105.7,433,2018
Steele,ND,110.1,462,2018
Stutsman,ND,106.7,441,2018
Towner,ND,114.1,476,2018
Traill,ND,103.4,404,2018
Walsh,ND,105.4,430,2018
Ward,ND,108.2,452,2018
Wells,ND,97.6,221,2018
Williams,ND,122.5,494,2018
Adams,OH,100.2,328,2018
Allen,OH,102.1,381,2018
Ashland,OH,95.3,122,2018
Ashtabula,OH,101.1,356,2018
Athens,OH,99.3,293,2018
Auglaize,OH,98.4,259,2018
Belmont,OH,104.5,420,2018
Brown,OH,98.3,255,2018
Butler,OH,96.3,161,2018
Carroll,OH,99.5,301,2018
Champaign,OH,99.3,293,2018
Clark,OH,93.7,72,2018
Clermont,OH,97.1,197,2018
Clinton,OH,98.3,255,2018
Columbiana,OH,101.6,370,2018
Coshocton,OH,98.1,245,2018
Crawford,OH,96.3,161,2018
Cuyahoga,OH,91.1,30,2018
Darke,OH,97.6,221,2018
Defiance,OH,98.7,269,2018
Delaware,OH,98.0,240,2018
Erie,OH,96.3,161,2018
Fairfield,OH,99.5,301,2018
Fayette,OH,95.1,116,2018
Franklin,OH,95.3,122,2018
Fulton,OH,98.0,240,2018
Gallia,OH,96.2,156,2018
Geauga,OH,97.7,226,2018
Greene,OH,96.9,188,2018
Guernsey,OH,98.8,274,2018
Hamilton,OH,93.2,60,2018
Hancock,OH,97.2,203,2018
Hardin,OH,98.3,255,2018
Harrison,OH,97.7,226,2018
Henry,OH,96.9,188,2018
Highland,OH,96.6,174,2018
Hocking,OH,98.4,259,2018
Holmes,OH,99.5,301,2018
Huron,OH,96.9,188,2018
Jackson,OH,95.5,130,2018
Jefferson,OH,94.5,97,2018
Knox,OH,95.9,145,2018
Lake,OH,95.5,130,2018
Lawrence,OH,96.2,156,2018
Licking,OH,96.0,149,2018
Logan,OH,97.2,203,2018
Lorain,OH,97.0,192,2018
Lucas,OH,94.1,84,2018
Madison,OH,120.5,490,2018
Mahoning,OH,95.3,122,2018
Marion,OH,113.2,474,2018
Medina,OH,97.9,236,2018
Meigs,OH,98.2,251,2018
Mercer,OH,101.7,373,2018
Miami,OH,97.9,236,2018
Monroe,OH,99.1,287,2018
Montgomery,OH,92.8,51,2018
Morgan,OH,99.9,317,2018
Morrow,OH,99.7,309,2018
Muskingum,OH,94.1,84,2018
Noble,OH,147.9,506,2018
Ottawa,OH,98.6,266,2018
Paulding,OH,99.5,301,2018
Perry,OH,100.3,331,2018
Pickaway,OH,111.0,467,2018
Pike,OH,97.7,226,2018
Portage,OH,96.2,156,2018
Preble,OH,98.0,240,2018
Putnam,OH,99.7,309,2018
Richland,OH,103.1,400,2018
Ross,OH,111.1,468,2018
Sandusky,OH,98.3,255,2018
Scioto,OH,97.0,192,2018
Seneca,OH,99.4,297,2018
Shelby,OH,102.1,381,2018
Stark,OH,94.5,97,2018
Summit,OH,94.2,86,2018
Trumbull,OH,95.3,122,2018
Tuscarawas,OH,96.4,166,2018
Union,OH,93.2,60,2018
Van Wert,OH,96.5,170,2018
Vinton,OH,100.9,350,2018
Warren,OH,101.3,361,2018
Washington,OH,97.5,216,2018
Wayne,OH,98.6,266,2018
Williams,OH,97.8,231,2018
Wood,OH,97.0,192,2018
Wyandot,OH,97.7,226,2018
Adair,OK,98.4,259,2018
Alfalfa,OK,146.1,505,2018
Atoka,OK,111.2,468,2018
Beaver,OK,103.6,407,2018
Beckham,OK,117.5,486,2018
Blaine,OK,109.6,460,2018
Bryan,OK,94.5,97,2018
Caddo,OK,109.9,461,2018
Canadian,OK,98.7,269,2018
Carter,OK,94.3,90,2018
Cherokee,OK,96.5,170,2018
Choctaw,OK,92.9,53,2018
Cimarron,OK,100.1,324,2018
Cleveland,OK,99.7,309,2018
Coal,OK,100.6,341,2018
Comanche,OK,107.8,449,2018
Cotton,OK,101.3,361,2018
Craig,OK,104.2,416,2018
Creek,OK,97.8,231,2018
Custer,OK,97.4,212,2018
Delaware,OK,97.2,203,2018
Dewey,OK,99.2,289,2018
Ellis,OK,92.3,45,2018
Garfield,OK,99.4,297,2018
Garvin,OK,98.5,263,2018
Grady,OK,99.9,317,2018
Grant,OK,102.8,395,2018
Greer,OK,135.5,501,2018
Harmon,OK,91.4,33,2018
Harper,OK,96.3,161,2018
Haskell,OK,98.7,269,2018
Hughes,OK,114.5,478,2018
Jackson,OK,98.2,251,2018
Jefferson,OK,99.5,301,2018
Johnston,OK,97.8,231,2018
Kay,OK,98.5,263,2018
Kingfisher,OK,99.8,313,2018
Kiowa,OK,98.3,255,2018
Latimer,OK,102.5,388,2018
Le Flore,OK,100.9,350,2018
Lincoln,OK,98.8,274,2018
Logan,OK,98.5,263,2018
Love,OK,99.7,309,2018
McClain,OK,98.7,269,2018
McCurtain,OK,96.8,183,2018
McIntosh,OK,97.5,216,2018
Major,OK,96.7,179,2018
Marshall,OK,98.3,255,2018
Mayes,OK,99.5,301,2018
Murray,OK,100.5,337,2018
Muskogee,OK,95.3,122,2018
Noble,OK,97.2,203,2018
Nowata,OK,97.5,216,2018
Okfuskee,OK,115.2,480,2018
Oklahoma,OK,95.9,145,2018
Okmulgee,OK,97.1,197,2018
Osage,OK,100.2,328,2018
Ottawa,OK,96.7,179,2018
Pawnee,OK,100.0,321,2018
Payne,OK,105.7,433,2018
Pittsburg,OK,103.6,407,2018
Pontotoc,OK,95.8,142,2018
Pottawatomie,OK,91.5,35,2018
Pushmataha,OK,95.8,142,2018
Roger Mills,OK,95.8,142,2018
Rogers,OK,99.3,293,2018
Seminole,OK,96.0,149,2018
Sequoyah,OK,97.2,203,2018
Stephens,OK,94.1,84,2018
Texas,OK,115.3,480,2018
Tillman,OK,105.6,432,2018
Tulsa,OK,95.3,122,2018
Wagoner,OK,98.0,240,2018
Washington,OK,94.4,93,2018
Washita,OK,100.8,347,2018
Woods,OK,117.2,485,2018
Woodward,OK,113.0,473,2018
Baker,OR,106.2,437,2018
Benton,OR,101.9,376,2018
Clackamas,OR,97.0,192,2018
Clatsop,OR,98.8,274,2018
Columbia,OR,100.6,341,2018
Coos,OR,96.2,156,2018
Crook,OR,95.6,134,2018
Curry,OR,96.3,161,2018
Deschutes,OR,97.6,221,2018
Douglas,OR,97.5,216,2018
Gilliam,OR,91.7,38,2018
Grant,OR,102.2,383,2018
Harney,OR,102.4,386,2018
Hood River,OR,99.4,297,2018
Jackson,OR,95.1,116,2018
Jefferson,OR,107.9,450,2018
Josephine,OR,96.5,170,2018
Klamath,OR,99.9,317,2018
Lake,OR,114.8,479,2018
Lane,OR,97.2,203,2018
Lincoln,OR,92.8,51,2018
Linn,OR,97.4,212,2018
Malheur,OR,119.7,489,2018
Marion,OR,99.5,301,2018
Morrow,OR,102.7,392,2018
Multnomah,OR,98.2,251,2018
Polk,OR,94.5,97,2018
Sherman,OR,118.7,487,2018
Tillamook,OR,101.6,370,2018
Umatilla,OR,109.0,456,2018
Union,OR,98.4,259,2018
Wallowa,OR,96.6,174,2018
Wasco,OR,99.8,313,2018
Washington,OR,97.7,226,2018
Wheeler,OR,104.3,417,2018
Yamhill,OR,99.9,317,2018
Adams,PA,97.0,192,2018
Allegheny,PA,93.3,62,2018
Armstrong,PA,99.0,282,2018
Beaver,PA,94.2,86,2018
Bedford,PA,99.1,287,2018
Berks,PA,96.8,183,2018
Blair,PA,95.9,145,2018
Bradford,PA,97.1,197,2018
Bucks,PA,96.4,166,2018
Butler,PA,97.9,236,2018
Cambria,PA,96.8,183,2018
Cameron,PA,102.2,383,2018
Carbon,PA,98.9,278,2018
Centre,PA,111.1,468,2018
Chester,PA,97.1,197,2018
Clarion,PA,95.5,130,2018
Clearfield,PA,109.4,459,2018
Clinton,PA,97.4,212,2018
Columbia,PA,93.0,55,2018
Crawford,PA,96.0,149,2018
Cumberland,PA,97.8,231,2018
Dauphin,PA,93.8,75,2018
Delaware,PA,92.7,50,2018
Elk,PA,101.6,370,2018
Erie,PA,97.5,216,2018
Fayette,PA,97.6,221,2018
Forest,PA,376.1,511,2018
Franklin,PA,96.5,170,2018
Fulton,PA,103.0,399,2018
Greene,PA,108.2,452,2018
Huntingdon,PA,112.6,472,2018
Indiana,PA,99.8,313,2018
Jefferson,PA,98.6,266,2018
Juniata,PA,99.3,293,2018
Lackawanna,PA,94.0,81,2018
Lancaster,PA,96.0,149,2018
Lawrence,PA,93.9,78,2018
Lebanon,PA,96.2,156,2018
Lehigh,PA,95.4,125,2018
Luzerne,PA,97.6,221,2018
Lycoming,PA,96.7,179,2018
McKean,PA,106.2,437,2018
Mercer,PA,97.3,207,2018
Mifflin,PA,96.3,161,2018
Monroe,PA,97.9,236,2018
Montgomery,PA,94.6,100,2018
Montour,PA,93.6,70,2018
Northampton,PA,96.7,179,2018
Northumberland,PA,101.7,373,2018
Perry,PA,102.0,379,2018
Philadelphia,PA,89.8,19,2018
Pike,PA,102.4,386,2018
Potter,PA,100.2,328,2018
Schuylkill,PA,104.4,418,2018
Snyder,PA,98.3,255,2018
Somerset,PA,108.7,455,2018
Sullivan,PA,111.3,469,2018
Susquehanna,PA,101.2,359,2018
Tioga,PA,99.1,287,2018
Union,PA,122.1,493,2018
Venango,PA,97.4,212,2018
Warren,PA,100.0,321,2018
Washington,PA,96.1,151,2018
Wayne,PA,112.4,472,2018
Westmoreland,PA,95.5,130,2018
Wyoming,PA,101.4,364,2018
York,PA,97.7,226,2018
Bristol,RI,93.1,57,2018
Kent,RI,93.6,70,2018
Newport,RI,97.2,203,2018
Providence,RI,94.6,100,2018
Washington,RI,93.8,75,2018
Abbeville,SC,94.3,90,2018
Aiken,SC,93.7,72,2018
Allendale,SC,114.2,477,2018
Anderson,SC,93.2,60,2018
Bamberg,SC,95.0,113,2018
Barnwell,SC,91.3,32,2018
Beaufort,SC,97.1,197,2018
Berkeley,SC,99.0,282,2018
Calhoun,SC,91.1,30,2018
Charleston,SC,93.9,78,2018
Cherokee,SC,94.3,90,2018
Chester,SC,95.0,113,2018
Chesterfield,SC,96.8,183,2018
Clarendon,SC,96.9,188,2018
Colleton,SC,91.6,36,2018
Darlington,SC,89.1,14,2018
Dillon,SC,89.3,16,2018
Dorchester,SC,94.7,103,2018
Edgefield,SC,115.8,482,2018
Fairfield,SC,91.5,35,2018
Florence,SC,87.3,8,2018
Georgetown,SC,89.7,18,2018
Greenville,SC,94.3,90,2018
Greenwood,SC,86.3,6,2018
Hampton,SC,107.2,444,2018
Horry,SC,93.5,67,2018
Jasper,SC,101.7,373,2018
Kershaw,SC,94.4,93,2018
Lancaster,SC,94.9,110,2018
Laurens,SC,94.7,103,2018
Lee,SC,108.6,454,2018
Lexington,SC,95.0,113,2018
McCormick,SC,124.9,497,2018
Marion,SC,86.7,7,2018
Marlboro,SC,110.4,464,2018
Newberry,SC,94.9,110,2018
Oconee,SC,97.2,203,2018
Orangeburg,SC,88.5,12,2018
Pickens,SC,99.4,297,2018
Richland,SC,94.0,81,2018
Saluda,SC,101.0,354,2018
Spartanburg,SC,94.1,84,2018
Sumter,SC,92.7,50,2018
Union,SC,91.8,39,2018
Williamsburg,SC,92.8,51,2018
York,SC,93.3,62,2018
Aurora,SD,110.5,465,2018
Beadle,SD,106.1,436,2018
Bennett,SD,89.2,15,2018
Bon Homme,SD,140.5,503,2018
Brookings,SD,105.0,425,2018
Brown,SD,96.4,166,2018
Brule,SD,97.7,226,2018
Buffalo,SD,98.4,259,2018
Butte,SD,99.8,313,2018
Campbell,SD,110.4,464,2018
Charles Mix,SD,100.9,350,2018
Clark,SD,104.4,418,2018
Clay,SD,97.6,221,2018
Codington,SD,101.2,359,2018
Corson,SD,102.8,395,2018
Custer,SD,100.0,321,2018
Davison,SD,100.3,331,2018
Day,SD,107.9,450,2018
Deuel,SD,109.9,461,2018
Dewey,SD,98.6,266,2018
Douglas,SD,93.7,72,2018
Edmunds,SD,103.9,411,2018
Fall River,SD,101.0,354,2018
Faulk,SD,100.7,344,2018
Grant,SD,108.5,454,2018
Gregory,SD,104.2,416,2018
Haakon,SD,94.6,100,2018
Hamlin,SD,106.3,438,2018
Hand,SD,102.9,398,2018
Hanson,SD,101.2,359,2018
Harding,SD,112.8,473,2018
Hughes,SD,95.6,134,2018
Hutchinson,SD,97.2,203,2018
Hyde,SD,100.2,328,2018
Jackson,SD,96.1,151,2018
Jerauld,SD,96.4,166,2018
Jones,SD,98.1,245,2018
Kingsbury,SD,104.4,418,2018
Lake,SD,109.4,459,2018
Lawrence,SD,99.7,309,2018
Lincoln,SD,97.8,231,2018
Lyman,SD,108.9,456,2018
McCook,SD,101.1,356,2018
McPherson,SD,101.7,373,2018
Marshall,SD,106.7,441,2018
Meade,SD,109.7,460,2018
Mellette,SD,99.7,309,2018
Miner,SD,107.0,443,2018
Minnehaha,SD,101.5,367,2018
Moody,SD,103.1,400,2018
Oglala Lakota,SD,95.1,116,2018
Pennington,SD,101.3,361,2018
Perkins,SD,102.9,398,2018
Potter,SD,102.8,395,2018
Roberts,SD,105.9,434,2018
Sanborn,SD,106.8,442,2018
Spink,SD,100.5,337,2018
Stanley,SD,107.0,443,2018
Sully,SD,110.3,463,2018
Todd,SD,96.4,166,2018
Tripp,SD,98.9,278,2018
Turner,SD,100.3,331,2018
Union,SD,102.8,395,2018
Walworth,SD,97.9,236,2018
Yankton,SD,106.3,438,2018
Ziebach,SD,98.7,269,2018
Anderson,TN,94.9,110,2018
Bedford,TN,96.9,188,2018
Benton,TN,95.9,145,2018
Bledsoe,TN,140.0,503,2018
Blount,TN,94.2,86,2018
Bradley,TN,94.9,110,2018
Campbell,TN,94.7,103,2018
Cannon,TN,97.5,216,2018
Carroll,TN,95.6,134,2018
Carter,TN,96.0,149,2018
Cheatham,TN,98.5,263,2018
Chester,TN,91.8,39,2018
Claiborne,TN,94.5,97,2018
Clay,TN,96.3,161,2018
Cocke,TN,93.8,75,2018
Coffee,TN,95.5,130,2018
Crockett,TN,91.0,29,2018
Cumberland,TN,96.2,156,2018
Davidson,TN,93.2,60,2018
