county,state,percentCollege,percentCollegeBucket,year
Silver Bow,MT,28,392,2021
Stillwater,MT,28,392,2021
Sweet Grass,MT,22.1,292,2021
Teton,MT,25.2,354,2021
Toole,MT,26.1,370,2021
Treasure,MT,29.3,406,2021
Valley,MT,19.1,212,2021
Wheatland,MT,17.8,171,2021
Wibaux,MT,24.2,335,2021
Yellowstone,MT,33.7,446,2021
Adams,NE,25.8,364,2021
Antelope,NE,18.4,192,2021
Arthur,NE,28.1,393,2021
Banner,NE,27.3,385,2021
Blaine,NE,22.8,308,2021
Boone,NE,19.5,227,2021
Box Butte,NE,18.7,200,2021
Boyd,NE,16.8,146,2021
Brown,NE,22.5,301,2021
Buffalo,NE,34.5,451,2021
Burt,NE,23.1,315,2021
Butler,NE,23.8,327,2021
Cass,NE,29.8,411,2021
Cedar,NE,21.7,283,2021
Chase,NE,22.4,300,2021
Cherry,NE,25.8,364,2021
Cheyenne,NE,22.6,304,2021
Clay,NE,20,240,2021
Colfax,NE,15.1,98,2021
Cuming,NE,23.6,324,2021
Custer,NE,23.5,322,2021
Dakota,NE,13.8,66,2021
Dawes,NE,36.4,462,2021
Dawson,NE,16.1,126,2021
Deuel,NE,19.5,227,2021
Dixon,NE,21.2,270,2021
Dodge,NE,19.7,233,2021
Douglas,NE,40.7,480,2021
Dundy,NE,30.4,417,2021
Fillmore,NE,22.2,294,2021
Franklin,NE,16.5,138,2021
Frontier,NE,24.5,342,2021
Furnas,NE,21,265,2021
Gage,NE,20.2,245,2021
Garden,NE,26.5,376,2021
Garfield,NE,29.4,407,2021
Gosper,NE,31,421,2021
Grant,NE,28.3,396,2021
Greeley,NE,16.5,138,2021
Hall,NE,21.7,283,2021
Hamilton,NE,26.3,372,2021
Harlan,NE,25.3,356,2021
Hayes,NE,18.8,204,2021
Hitchcock,NE,18.3,189,2021
Holt,NE,26.3,372,2021
Hooker,NE,26.4,374,2021
Howard,NE,20.2,245,2021
Jefferson,NE,16.9,149,2021
Johnson,NE,18.7,200,2021
Kearney,NE,26.9,381,2021
Keith,NE,20.2,245,2021
Keya Paha,NE,27.8,390,2021
Kimball,NE,12.7,45,2021
Knox,NE,18.8,204,2021
Lancaster,NE,40.1,477,2021
Lincoln,NE,21.3,272,2021
Logan,NE,26.4,374,2021
Loup,NE,18,178,2021
McPherson,NE,23.9,330,2021
Madison,NE,24.3,338,2021
Merrick,NE,16.3,133,2021
Morrill,NE,19.6,231,2021
Nance,NE,18,178,2021
Nemaha,NE,29.4,407,2021
Nuckolls,NE,22.7,306,2021
Otoe,NE,26.4,374,2021
Pawnee,NE,16,123,2021
Perkins,NE,24.2,335,2021
Phelps,NE,25.8,364,2021
Pierce,NE,22.7,306,2021
Platte,NE,23.5,322,2021
Polk,NE,18.1,182,2021
Red Willow,NE,23.6,324,2021
Richardson,NE,19.4,223,2021
Rock,NE,29.6,410,2021
Saline,NE,18.2,186,2021
Sarpy,NE,41.1,480,2021
Saunders,NE,29.1,404,2021
Scotts Bluff,NE,25,351,2021
Seward,NE,30.5,418,2021
Sheridan,NE,20.1,242,2021
Sherman,NE,20.5,253,2021
Sioux,NE,25.5,359,2021
Stanton,NE,20.5,253,2021
Thayer,NE,22.7,306,2021
Thomas,NE,24.5,342,2021
Thurston,NE,18.9,206,2021
Valley,NE,26.3,372,2021
Washington,NE,33.7,446,2021
Wayne,NE,33.4,443,2021
Webster,NE,19.6,231,2021
Wheeler,NE,25.8,364,2021
York,NE,25.2,354,2021
Churchill,NV,18.9,206,2021
Clark,NV,25.8,364,2021
Douglas,NV,31.8,428,2021
Elko,NV,16.3,133,2021
Esmeralda,NV,19.1,212,2021
Eureka,NV,11.1,21,2021
Humboldt,NV,19.6,231,2021
Lander,NV,8.2,2,2021
Lincoln,NV,15.2,101,2021
Lyon,NV,15.9,118,2021
Mineral,NV,13.8,66,2021
Nye,NV,12.7,45,2021
Pershing,NV,10.4,13,2021
Storey,NV,28.3,396,2021
Washoe,NV,32.3,432,2021
White Pine,NV,13.4,58,2021
Carson,NV,23.1,315,2021
Belknap,NH,31.2,423,2021
Carroll,NH,37.4,466,2021
Cheshire,NH,33.1,440,2021
Coos,NH,20,240,2021
Grafton,NH,42.6,485,2021
Hillsborough,NH,39.6,476,2021
Merrimack,NH,35.8,458,2021
Rockingham,NH,42.8,486,2021
Strafford,NH,36.9,464,2021
Sullivan,NH,29.6,410,2021
Atlantic,NJ,29.4,407,2021
Bergen,NJ,51.2,502,2021
Burlington,NJ,40,477,2021
Camden,NJ,33.6,445,2021
Cape May,NJ,35,454,2021
Cumberland,NJ,17,151,2021
Essex,NJ,36.7,463,2021
Gloucester,NJ,34.5,451,2021
Hudson,NJ,45.7,492,2021
Hunterdon,NJ,54.3,505,2021
Mercer,NJ,43.6,487,2021
Middlesex,NJ,44.8,490,2021
Monmouth,NJ,48.5,498,2021
Morris,NJ,55.8,506,2021
Ocean,NJ,32.2,431,2021
Passaic,NJ,29.8,411,2021
Salem,NJ,23.3,318,2021
Somerset,NJ,56.1,506,2021
Sussex,NJ,38.1,470,2021
Union,NJ,37.6,467,2021
Warren,NJ,34.5,451,2021
Bernalillo,NM,36.3,461,2021
Catron,NM,16.9,149,2021
Chaves,NM,16.9,149,2021
Cibola,NM,15.6,111,2021
Colfax,NM,21.8,285,2021
Curry,NM,21.3,272,2021
De Baca,NM,10.7,16,2021
Dona Ana,NM,30,414,2021
Eddy,NM,16.9,149,2021
Grant,NM,26.7,378,2021
Guadalupe,NM,8.5,3,2021
Harding,NM,25.1,352,2021
Hidalgo,NM,18,178,2021
Lea,NM,14.8,90,2021
Lincoln,NM,24.4,340,2021
Los Alamos,NM,68.5,511,2021
Luna,NM,12,33,2021
McKinley,NM,12.2,37,2021
Mora,NM,17.1,153,2021
Otero,NM,20.1,242,2021
Quay,NM,15.5,109,2021
Rio Arriba,NM,17.7,169,2021
Roosevelt,NM,21.8,285,2021
Sandoval,NM,31,421,2021
San Juan,NM,14.9,93,2021
San Miguel,NM,23.9,330,2021
Santa Fe,NM,41.1,480,2021
Sierra,NM,19.8,236,2021
Socorro,NM,18.2,186,2021
Taos,NM,32.5,434,2021
Torrance,NM,15.2,101,2021
Union,NM,16.2,129,2021
Valencia,NM,19.4,223,2021
Albany,NY,44.3,489,2021
Allegany,NY,22.4,300,2021
Bronx,NY,20.9,262,2021
Broome,NY,28.9,402,2021
Cattaraugus,NY,20,240,2021
Cayuga,NY,22.2,294,2021
Chautauqua,NY,23.3,318,2021
Chemung,NY,23.9,330,2021
Chenango,NY,18.3,189,2021
Clinton,NY,25.4,357,2021
Columbia,NY,34.9,453,2021
Cortland,NY,28.1,393,2021
Delaware,NY,23,312,2021
Dutchess,NY,37.7,468,2021
Erie,NY,35.9,459,2021
Essex,NY,30.5,418,2021
Franklin,NY,21.6,280,2021
Fulton,NY,18.2,186,2021
Genesee,NY,22,289,2021
Greene,NY,25.6,360,2021
Hamilton,NY,20.5,253,2021
Herkimer,NY,21.4,275,2021
Jefferson,NY,24.3,338,2021
Kings,NY,39.5,475,2021
Lewis,NY,18.8,204,2021
Livingston,NY,28.9,402,2021
Madison,NY,26.2,371,2021
Monroe,NY,40,477,2021
Montgomery,NY,19.2,216,2021
Nassau,NY,47.5,497,2021
New York,NY,62.6,510,2021
Niagara,NY,26.3,372,2021
Oneida,NY,26.2,371,2021
Onondaga,NY,36.5,462,2021
Ontario,NY,37.5,466,2021
Orange,NY,31.4,424,2021
Orleans,NY,17.2,156,2021
Oswego,NY,20.8,259,2021
Otsego,NY,33.3,442,2021
Putnam,NY,41.5,481,2021
Queens,NY,33.9,447,2021
Rensselaer,NY,34.3,449,2021
Richmond,NY,34.9,453,2021
Rockland,NY,42,482,2021
St. Lawrence,NY,23.6,324,2021
Saratoga,NY,42.7,485,2021
Schenectady,NY,33.3,442,2021
Schoharie,NY,23.2,316,2021
Schuyler,NY,24.3,338,2021
Seneca,NY,21.5,278,2021
Steuben,NY,25.5,359,2021
Suffolk,NY,38.3,471,2021
Sullivan,NY,27,382,2021
Tioga,NY,25.8,364,2021
Tompkins,NY,55.3,506,2021
Ulster,NY,34.5,451,2021
Warren,NY,33.1,440,2021
Washington,NY,20.6,255,2021
Wayne,NY,24.4,340,2021
Westchester,NY,50.6,501,2021
Wyoming,NY,18.1,182,2021
Yates,NY,24.5,342,2021
Alamance,NC,26.3,372,2021
Alexander,NC,14.9,93,2021
Alleghany,NC,20.4,251,2021
Anson,NC,11.8,31,2021
Ashe,NC,19.6,231,2021
Avery,NC,23.9,330,2021
Beaufort,NC,20.4,251,2021
Bertie,NC,15,95,2021
Bladen,NC,17.7,169,2021
Brunswick,NC,31.7,427,2021
Buncombe,NC,42.3,484,2021
Burke,NC,18.7,200,2021
Cabarrus,NC,34.8,452,2021
Caldwell,NC,16.6,140,2021
Camden,NC,23.8,327,2021
Carteret,NC,30.1,414,2021
Caswell,NC,15.1,98,2021
Catawba,NC,24,332,2021
Chatham,NC,45,491,2021
Cherokee,NC,22.5,301,2021
Chowan,NC,22.6,304,2021
Clay,NC,27,382,2021
Cleveland,NC,18.9,206,2021
Columbus,NC,14.1,71,2021
Craven,NC,25.6,360,2021
Cumberland,NC,25.9,367,2021
Currituck,NC,26.1,370,2021
Dare,NC,40.2,478,2021
Davidson,NC,19.3,219,2021
Davie,NC,26.2,371,2021
Duplin,NC,15.6,111,2021
Durham,NC,50.7,501,2021
Edgecombe,NC,17.4,161,2021
Forsyth,NC,34.5,451,2021
Franklin,NC,22.6,304,2021
Gaston,NC,23.3,318,2021
Gates,NC,11,20,2021
Graham,NC,13.5,60,2021
Granville,NC,23.4,320,2021
Greene,NC,10.8,17,2021
Guilford,NC,37.2,465,2021
Halifax,NC,14.8,90,2021
Harnett,NC,23,312,2021
Haywood,NC,27.7,388,2021
Henderson,NC,33,439,2021
Hertford,NC,16.3,133,2021
Hoke,NC,19.8,236,2021
Hyde,NC,11.1,21,2021
Iredell,NC,31.6,426,2021
Jackson,NC,28.8,400,2021
Johnston,NC,24.6,344,2021
Jones,NC,14.7,87,2021
Lee,NC,20.8,259,2021
Lenoir,NC,14,70,2021
Lincoln,NC,24.3,338,2021
McDowell,NC,18.3,189,2021
Macon,NC,24,332,2021
Madison,NC,31.7,427,2021
Martin,NC,14.5,80,2021
Mecklenburg,NC,46.9,495,2021
Mitchell,NC,22.3,296,2021
Montgomery,NC,16.5,138,2021
Moore,NC,40.1,477,2021
Nash,NC,21.8,285,2021
New Hanover,NC,42.8,486,2021
Northampton,NC,16.7,144,2021
Onslow,NC,24.8,348,2021
Orange,NC,61.3,509,2021
Pamlico,NC,23.5,322,2021
Pasquotank,NC,25.7,362,2021
Pender,NC,29,403,2021
Perquimans,NC,20.3,248,2021
Person,NC,17.6,166,2021
Pitt,NC,32.6,435,2021
Polk,NC,33.8,446,2021
Randolph,NC,16.1,126,2021
Richmond,NC,17.5,164,2021
Robeson,NC,14.2,74,2021
Rockingham,NC,15.6,111,2021
Rowan,NC,19.9,238,2021
Rutherford,NC,19.3,219,2021
Sampson,NC,14.7,87,2021
Scotland,NC,15.3,104,2021
Stanly,NC,17.9,174,2021
Stokes,NC,14,70,2021
Surry,NC,19,209,2021
Swain,NC,21.4,275,2021
Transylvania,NC,35.9,459,2021
Tyrrell,NC,11.2,22,2021
Union,NC,37.7,468,2021
Vance,NC,17.1,153,2021
Wake,NC,54.7,505,2021
Warren,NC,15.2,101,2021
Washington,NC,12.5,41,2021
Watauga,NC,44.4,490,2021
Wayne,NC,20.4,251,2021
Wilkes,NC,16.7,144,2021
Wilson,NC,19.7,233,2021
Yadkin,NC,14,70,2021
Yancey,NC,20.3,248,2021
Adams,ND,19.1,212,2021
Barnes,ND,29.3,406,2021
Benson,ND,19.4,223,2021
Billings,ND,26.7,378,2021
Bottineau,ND,24.6,344,2021
Bowman,ND,18.8,204,2021
Burke,ND,21.8,285,2021
Burleigh,ND,37.2,465,2021
Cass,ND,41.8,482,2021
Cavalier,ND,24.9,350,2021
Dickey,ND,25.2,354,2021
Divide,ND,23.4,320,2021
Dunn,ND,19.6,231,2021
Eddy,ND,24.6,344,2021
Emmons,ND,18,178,2021
Foster,ND,22.9,309,2021
Golden Valley,ND,23.5,322,2021
Grand Forks,ND,36.1,460,2021
Grant,ND,21,265,2021
Griggs,ND,29.9,412,2021
Hettinger,ND,16.8,146,2021
Kidder,ND,19.1,212,2021
LaMoure,ND,23.3,318,2021
Logan,ND,22.7,306,2021
McHenry,ND,20.9,262,2021
McIntosh,ND,16.2,129,2021
McKenzie,ND,24,332,2021
McLean,ND,21.4,275,2021
Mercer,ND,21.1,268,2021
Morton,ND,27.3,385,2021
Mountrail,ND,21.4,275,2021
Nelson,ND,24.6,344,2021
Oliver,ND,20.6,255,2021
Pembina,ND,21.6,280,2021
Pierce,ND,28.9,402,2021
Ramsey,ND,25.5,359,2021
Ransom,ND,21.2,270,2021
Renville,ND,23.3,318,2021
Richland,ND,22.6,304,2021
Rolette,ND,17.3,159,2021
Sargent,ND,20,240,2021
Sheridan,ND,13.9,67,2021
Sioux,ND,13.6,62,2021
Slope,ND,26.2,371,2021
Stark,ND,25.9,367,2021
Steele,ND,29.6,410,2021
Stutsman,ND,23.9,330,2021
Towner,ND,15,95,2021
Traill,ND,30.4,417,2021
Walsh,ND,18.1,182,2021
Ward,ND,29.4,407,2021
Wells,ND,21.9,288,2021
Williams,ND,24.4,340,2021
Adams,OH,16,123,2021
Allen,OH,19.1,212,2021
Ashland,OH,22.2,294,2021
Ashtabula,OH,15.1,98,2021
Athens,OH,34.1,448,2021
Auglaize,OH,20.1,242,2021
Belmont,OH,16,123,2021
Brown,OH,14.6,82,2021
Butler,OH,31.8,428,2021
Carroll,OH,14.1,71,2021
Champaign,OH,16.7,144,2021
Clark,OH,18.9,206,2021
Clermont,OH,29.5,408,2021
Clinton,OH,20.1,242,2021
Columbiana,OH,15.7,113,2021
Coshocton,OH,17.1,153,2021
Crawford,OH,15.7,113,2021
Cuyahoga,OH,34.4,450,2021
Darke,OH,16.7,144,2021
Defiance,OH,19.2,216,2021
Delaware,OH,57.1,507,2021
Erie,OH,25.2,354,2021
Fairfield,OH,30.2,415,2021
Fayette,OH,14.7,87,2021
Franklin,OH,41.2,481,2021
Fulton,OH,17.6,166,2021
Gallia,OH,17.2,156,2021
Geauga,OH,38.4,472,2021
Greene,OH,41.1,480,2021
Guernsey,OH,14.8,90,2021
Hamilton,OH,39.6,476,2021
Hancock,OH,28,392,2021
Hardin,OH,16.4,135,2021
Harrison,OH,12.2,37,2021
Henry,OH,17.7,169,2021
Highland,OH,14.1,71,2021
Hocking,OH,14.8,90,2021
Holmes,OH,10.5,14,2021
Huron,OH,15,95,2021
Jackson,OH,15.1,98,2021
Jefferson,OH,18.3,189,2021
Knox,OH,22.7,306,2021
Lake,OH,28.9,402,2021
Lawrence,OH,16.9,149,2021
Licking,OH,28.6,398,2021
Logan,OH,17.9,174,2021
Lorain,OH,26,368,2021
Lucas,OH,27.5,387,2021
Madison,OH,20,240,2021
Mahoning,OH,24.9,350,2021
Marion,OH,13.1,52,2021
Medina,OH,35,454,2021
Meigs,OH,12.4,39,2021
Mercer,OH,20.4,251,2021
Miami,OH,24.3,338,2021
Monroe,OH,12.6,43,2021
Montgomery,OH,29.2,405,2021
Morgan,OH,10.9,19,2021
Morrow,OH,15,95,2021
Muskingum,OH,18.2,186,2021
Noble,OH,12.1,35,2021
Ottawa,OH,26,368,2021
Paulding,OH,16.2,129,2021
Perry,OH,13.4,58,2021
Pickaway,OH,19.6,231,2021
Pike,OH,14.7,87,2021
Portage,OH,30.1,414,2021
Preble,OH,18.4,192,2021
Putnam,OH,24.8,348,2021
Richland,OH,17.8,171,2021
Ross,OH,16.9,149,2021
Sandusky,OH,18.1,182,2021
Scioto,OH,16.4,135,2021
Seneca,OH,17.9,174,2021
Shelby,OH,19.1,212,2021
Stark,OH,23.6,324,2021
Summit,OH,33.9,447,2021
Trumbull,OH,19.3,219,2021
Tuscarawas,OH,18.4,192,2021
Union,OH,37.8,468,2021
Van Wert,OH,16.7,144,2021
Vinton,OH,13.1,52,2021
Warren,OH,44.1,488,2021
Washington,OH,19.8,236,2021
Wayne,OH,23.4,320,2021
Williams,OH,14.6,82,2021
Wood,OH,36.3,461,2021
Wyandot,OH,19.4,223,2021
Adair,OK,10.6,15,2021
Alfalfa,OK,21,265,2021
Atoka,OK,14.7,87,2021
Beaver,OK,21.5,278,2021
Beckham,OK,14.7,87,2021
Blaine,OK,16.9,149,2021
Bryan,OK,23.7,326,2021
Caddo,OK,14.8,90,2021
Canadian,OK,31.4,424,2021
Carter,OK,20.1,242,2021
Cherokee,OK,27,382,2021
Choctaw,OK,14.2,74,2021
Cimarron,OK,29,403,2021
Cleveland,OK,34.7,452,2021
Coal,OK,17.5,164,2021
Comanche,OK,23.9,330,2021
Cotton,OK,16.7,144,2021
Craig,OK,14.6,82,2021
Creek,OK,17.1,153,2021
Custer,OK,29.6,410,2021
Delaware,OK,18.2,186,2021
Dewey,OK,20,240,2021
Ellis,OK,18.4,192,2021
Garfield,OK,23.4,320,2021
Garvin,OK,16.7,144,2021
Grady,OK,22.2,294,2021
Grant,OK,23.7,326,2021
Greer,OK,10.6,15,2021
Harmon,OK,15.9,118,2021
Harper,OK,22.4,300,2021
Haskell,OK,15.8,116,2021
Hughes,OK,15.3,104,2021
Jackson,OK,24.5,342,2021
Jefferson,OK,15.2,101,2021
Johnston,OK,23,312,2021
Kay,OK,17.6,166,2021
Kingfisher,OK,22.5,301,2021
Kiowa,OK,18.6,197,2021
Latimer,OK,12.9,49,2021
Le Flore,OK,15.3,104,2021
Lincoln,OK,15,95,2021
Logan,OK,30.3,416,2021
Love,OK,15,95,2021
McClain,OK,26.1,370,2021
McCurtain,OK,14.6,82,2021
McIntosh,OK,12.7,45,2021
Major,OK,18.6,197,2021
Marshall,OK,15.8,116,2021
Mayes,OK,14.8,90,2021
Murray,OK,17.8,171,2021
Muskogee,OK,20,240,2021
Noble,OK,21.4,275,2021
Nowata,OK,16,123,2021
Okfuskee,OK,10.7,16,2021
Oklahoma,OK,33.7,446,2021
Okmulgee,OK,15.1,98,2021
Osage,OK,19,209,2021
Ottawa,OK,15.4,107,2021
Pawnee,OK,17.4,161,2021
Payne,OK,38.3,471,2021
Pittsburg,OK,18.7,200,2021
Pontotoc,OK,29.3,406,2021
Pottawatomie,OK,20.4,251,2021
Pushmataha,OK,15.1,98,2021
Roger Mills,OK,20,240,2021
Rogers,OK,25,351,2021
Seminole,OK,14.2,74,2021
Sequoyah,OK,14.3,76,2021
Stephens,OK,18.1,182,2021
Texas,OK,26,368,2021
Tillman,OK,17.6,166,2021
Tulsa,OK,32.7,435,2021
Wagoner,OK,25.3,356,2021
Washington,OK,29.3,406,2021
Washita,OK,19.2,216,2021
Woods,OK,32.3,432,2021
Woodward,OK,19.6,231,2021
Baker,OR,24.2,335,2021
Benton,OR,53.4,504,2021
Clackamas,OR,38.9,474,2021
Clatsop,OR,25.8,364,2021
Columbia,OR,18,178,2021
Coos,OR,20,240,2021
Crook,OR,20.4,251,2021
Curry,OR,24.1,334,2021
Deschutes,OR,38.7,473,2021
Douglas,OR,18.8,204,2021
Gilliam,OR,22.2,294,2021
Grant,OR,17.4,161,2021
Harney,OR,15.4,107,2021
Hood River,OR,38.4,472,2021
Jackson,OR,30,414,2021
Jefferson,OR,20.9,262,2021
Josephine,OR,18.1,182,2021
Klamath,OR,21.1,268,2021
Lake,OR,19,209,2021
Lane,OR,32.5,434,2021
Lincoln,OR,28.6,398,2021
Linn,OR,19.8,236,2021
Malheur,OR,14.1,71,2021
Marion,OR,24.5,342,2021
Morrow,OR,10.4,13,2021
Multnomah,OR,47.2,496,2021
Polk,OR,30.8,420,2021
Sherman,OR,18,178,2021
Tillamook,OR,22.4,300,2021
Umatilla,OR,18.2,186,2021
Union,OR,24.2,335,2021
Wallowa,OR,27.6,387,2021
Wasco,OR,21,265,2021
Washington,OR,45.6,492,2021
Wheeler,OR,19.6,231,2021
Yamhill,OR,28.4,397,2021
Adams,PA,24,332,2021
Allegheny,PA,43.3,487,2021
Armstrong,PA,18.5,194,2021
Beaver,PA,25.9,367,2021
Bedford,PA,15.8,116,2021
Berks,PA,25.9,367,2021
Blair,PA,23.2,316,2021
Bradford,PA,19.5,227,2021
Bucks,PA,42.9,486,2021
Butler,PA,38.2,470,2021
Cambria,PA,22.4,300,2021
Cameron,PA,10.6,15,2021
Carbon,PA,17.7,169,2021
Centre,PA,45.9,492,2021
Chester,PA,55.2,505,2021
Clarion,PA,22.1,292,2021
Clearfield,PA,18.4,192,2021
Clinton,PA,19.3,219,2021
Columbia,PA,24.8,348,2021
Crawford,PA,20.2,245,2021
Cumberland,PA,38.2,470,2021
Dauphin,PA,32.3,432,2021
Delaware,PA,40.5,479,2021
Elk,PA,18.8,204,2021
Erie,PA,28.8,400,2021
Fayette,PA,17.9,174,2021
Forest,PA,11.2,22,2021
Franklin,PA,23,312,2021
Fulton,PA,15.7,113,2021
Greene,PA,18,178,2021
Huntingdon,PA,17.5,164,2021
Indiana,PA,25.7,362,2021
Jefferson,PA,16.4,135,2021
Juniata,PA,14.5,80,2021
Lackawanna,PA,29.4,407,2021
Lancaster,PA,29.7,410,2021
Lawrence,PA,21.5,278,2021
Lebanon,PA,22.1,292,2021
Lehigh,PA,31.5,426,2021
Luzerne,PA,24,332,2021
Lycoming,PA,24.3,338,2021
McKean,PA,19.5,227,2021
Mercer,PA,23.1,315,2021
Mifflin,PA,13.3,56,2021
Monroe,PA,26.1,370,2021
Montgomery,PA,50.7,501,2021
Montour,PA,35.6,457,2021
Northampton,PA,32.8,437,2021
Northumberland,PA,17.8,171,2021
Perry,PA,17.9,174,2021
Philadelphia,PA,32.5,434,2021
Pike,PA,26.8,380,2021
Potter,PA,16.3,133,2021
Schuylkill,PA,17.8,171,2021
Snyder,PA,21.6,280,2021
Somerset,PA,16.9,149,2021
Sullivan,PA,17.9,174,2021
Susquehanna,PA,19.4,223,2021
Tioga,PA,20.7,258,2021
Union,PA,26.1,370,2021
Venango,PA,19.4,223,2021
Warren,PA,19.5,227,2021
Washington,PA,31.7,427,2021
Wayne,PA,19.6,231,2021
Westmoreland,PA,30.8,420,2021
Wyoming,PA,20.9,262,2021
York,PA,25.8,364,2021
Bristol,RI,49.5,499,2021
Kent,RI,32.9,438,2021
Newport,RI,50.7,501,2021
Providence,RI,30.6,419,2021
Washington,RI,46.1,493,2021
Abbeville,SC,18.2,186,2021
Aiken,SC,28.8,400,2021
Allendale,SC,10.4,13,2021
Anderson,SC,24.7,347,2021
Bamberg,SC,17.5,164,2021
Barnwell,SC,14,70,2021
Beaufort,SC,42.4,484,2021
Berkeley,SC,27.3,385,2021
Calhoun,SC,18.1,182,2021
Charleston,SC,46.7,494,2021
Cherokee,SC,14.6,82,2021
Chester,SC,13,50,2021
Chesterfield,SC,12.6,43,2021
Clarendon,SC,15.6,111,2021
Colleton,SC,16.2,129,2021
Darlington,SC,18.6,197,2021
Dillon,SC,12.2,37,2021
Dorchester,SC,29.5,408,2021
Edgefield,SC,19.4,223,2021
Fairfield,SC,15.7,113,2021
Florence,SC,24.3,338,2021
Georgetown,SC,30.7,419,2021
Greenville,SC,37.9,468,2021
Greenwood,SC,24.2,335,2021
Hampton,SC,11,20,2021
Horry,SC,24.5,342,2021
Jasper,SC,23.5,322,2021
Kershaw,SC,21.2,270,2021
Lancaster,SC,30,414,2021
Laurens,SC,17.2,156,2021
Lee,SC,15.9,118,2021
Lexington,SC,31.5,426,2021
McCormick,SC,20.7,258,2021
Marion,SC,12.3,38,2021
Marlboro,SC,8,2,2021
Newberry,SC,21,265,2021
Oconee,SC,27.9,391,2021
Orangeburg,SC,19,209,2021
Pickens,SC,27.1,382,2021
Richland,SC,39.7,476,2021
Saluda,SC,19.3,219,2021
Spartanburg,SC,24.9,350,2021
Sumter,SC,22.4,300,2021
Union,SC,13.6,62,2021
Williamsburg,SC,15.6,111,2021
York,SC,35.9,459,2021
Aurora,SD,18.3,189,2021
Beadle,SD,23.9,330,2021
Bennett,SD,20.2,245,2021
Bon Homme,SD,22.8,308,2021
Brookings,SD,43,486,2021
Brown,SD,32.4,433,2021
Brule,SD,24.6,344,2021
Buffalo,SD,6.9,1,2021
Butte,SD,20.3,248,2021
Campbell,SD,27.2,384,2021
Charles Mix,SD,22.4,300,2021
Clark,SD,19.2,216,2021
Clay,SD,45.9,492,2021
Codington,SD,20.3,248,2021
Corson,SD,15.5,109,2021
Custer,SD,26.7,378,2021
Davison,SD,22.8,308,2021
Day,SD,21.2,270,2021
Deuel,SD,23.2,316,2021
Dewey,SD,17.1,153,2021
Douglas,SD,19.8,236,2021
Edmunds,SD,24.6,344,2021
Fall River,SD,22.1,292,2021
Faulk,SD,25.3,356,2021
Grant,SD,24.7,347,2021
Gregory,SD,19.1,212,2021
Haakon,SD,16,123,2021
Hamlin,SD,21.2,270,2021
Hand,SD,25,351,2021
Hanson,SD,18.2,186,2021
Harding,SD,23.1,315,2021
Hughes,SD,34.5,451,2021
Hutchinson,SD,25.3,356,2021
Hyde,SD,16.7,144,2021
Jackson,SD,14.2,74,2021
Jerauld,SD,19.4,223,2021
Jones,SD,38.6,472,2021
Kingsbury,SD,24,332,2021
Lake,SD,33,439,2021
Lawrence,SD,34.5,451,2021
Lincoln,SD,41.3,481,2021
Lyman,SD,25.8,364,2021
McCook,SD,25.7,362,2021
McPherson,SD,21.6,280,2021
Marshall,SD,28.1,393,2021
Meade,SD,27.9,391,2021
Mellette,SD,14.6,82,2021
Miner,SD,17.3,159,2021
Minnehaha,SD,33.5,444,2021
Moody,SD,26.7,378,2021
Oglala Lakota,SD,10.4,13,2021
Pennington,SD,33.2,441,2021
Perkins,SD,20.9,262,2021
Potter,SD,24.4,340,2021
Roberts,SD,16.1,126,2021
Sanborn,SD,17.2,156,2021
Spink,SD,26.4,374,2021
Stanley,SD,29,403,2021
Sully,SD,20.8,259,2021
Todd,SD,13.3,56,2021
Tripp,SD,19.2,216,2021
Turner,SD,25.9,367,2021
Union,SD,34.4,450,2021
Walworth,SD,25.1,352,2021
Yankton,SD,26.5,376,2021
Ziebach,SD,14.6,82,2021
Anderson,TN,24.4,340,2021
Bedford,TN,18,178,2021
Benton,TN,12.1,35,2021
Bledsoe,TN,11.1,21,2021
Blount,TN,25.4,357,2021
Bradley,TN,22.9,309,2021
Campbell,TN,13.2,54,2021
Cannon,TN,15,95,2021
Carroll,TN,20.3,248,2021
Carter,TN,19.5,227,2021
Cheatham,TN,22,289,2021
Chester,TN,17,151,2021
Claiborne,TN,18.3,189,2021
Clay,TN,13.1,52,2021
Cocke,TN,12.3,38,2021
Coffee,TN,22.8,308,2021
Crockett,TN,15.5,109,2021
Cumberland,TN,17.3,159,2021
Davidson,TN,44.4,490,2021
Decatur,TN,15.8,116,2021
DeKalb,TN,19.5,227,2021
Dickson,TN,18.5,194,2021
Dyer,TN,20.2,245,2021
Fayette,TN,23.6,324,2021
Fentress,TN,16,123,2021
Franklin,TN,21.7,283,2021
Gibson,TN,18.2,186,2021
Giles,TN,18.3,189,2021
Grainger,TN,14,70,2021
Greene,TN,17,151,2021
Grundy,TN,14.8,90,2021
Hamblen,TN,18,178,2021
Hamilton,TN,34.1,448,2021
Hancock,TN,11.1,21,2021
Hardeman,TN,11.4,25,2021
Hardin,TN,16.2,129,2021
Hawkins,TN,16.2,129,2021
Haywood,TN,11.8,31,2021
Henderson,TN,13.6,62,2021
Henry,TN,18.1,182,2021
Hickman,TN,10.1,10,2021
Houston,TN,13.2,54,2021
Humphreys,TN,15.8,116,2021
Jackson,TN,13.2,54,2021
Jefferson,TN,19.2,216,2021
Johnson,TN,13.6,62,2021
