county,state,percentHealthInsurance,percentHealthInsuranceBucket,year
Madison,MT,90.8,229,2021
Meagher,MT,95.5,459,2021
Mineral,MT,91.4,251,2021
Missoula,MT,93.6,355,2021
Musselshell,MT,95.3,451,2021
Park,MT,89.3,170,2021
Petroleum,MT,96.1,482,2021
Phillips,MT,90.6,220,2021
Pondera,MT,92.1,282,2021
Powder River,MT,90.1,200,2021
Powell,MT,93.0,324,2021
Prairie,MT,95.7,467,2021
Ravalli,MT,89.9,194,2021
Richland,MT,92.1,282,2021
Roosevelt,MT,70.3,2,2021
Rosebud,MT,80.2,21,2021
Sanders,MT,88.7,153,2021
Sheridan,MT,90.4,215,2021
Silver Bow,MT,93.6,355,2021
Stillwater,MT,94.9,430,2021
Sweet Grass,MT,92.9,319,2021
Teton,MT,91.0,235,2021
Toole,MT,87.9,129,2021
Treasure,MT,96.2,485,2021
Valley,MT,91.0,235,2021
Wheatland,MT,84.0,57,2021
Wibaux,MT,91.8,269,2021
Yellowstone,MT,93.9,370,2021
Adams,NE,94.2,387,2021
Antelope,NE,93.2,333,2021
Arthur,NE,91.3,246,2021
Banner,NE,96.7,498,2021
Blaine,NE,91.6,259,2021
Boone,NE,94.5,405,2021
Box Butte,NE,91.1,239,2021
Boyd,NE,91.0,235,2021
Brown,NE,89.6,182,2021
Buffalo,NE,92.6,305,2021
Burt,NE,89.4,174,2021
Butler,NE,94.8,425,2021
Cass,NE,92.6,305,2021
Cedar,NE,94.5,405,2021
Chase,NE,90.8,229,2021
Cherry,NE,92.7,309,2021
Cheyenne,NE,92.4,297,2021
Clay,NE,92.1,282,2021
Colfax,NE,88.8,155,2021
Cuming,NE,91.7,263,2021
Custer,NE,91.8,269,2021
Dakota,NE,90.8,229,2021
Dawes,NE,90.3,209,2021
Dawson,NE,90.3,209,2021
Deuel,NE,86.5,97,2021
Dixon,NE,93.3,338,2021
Dodge,NE,92.1,282,2021
Douglas,NE,90.8,229,2021
Dundy,NE,90.4,215,2021
Fillmore,NE,94.6,412,2021
Franklin,NE,93.3,338,2021
Frontier,NE,91.7,263,2021
Furnas,NE,92.1,282,2021
Gage,NE,93.3,338,2021
Garden,NE,86.6,99,2021
Garfield,NE,96.0,479,2021
Gosper,NE,93.0,324,2021
Grant,NE,85.9,84,2021
Greeley,NE,94.4,398,2021
Hall,NE,88.1,135,2021
Hamilton,NE,93.9,370,2021
Harlan,NE,93.0,324,2021
Hayes,NE,93.7,360,2021
Hitchcock,NE,91.9,274,2021
Holt,NE,93.2,333,2021
Hooker,NE,94.7,418,2021
Howard,NE,92.0,277,2021
Jefferson,NE,90.3,209,2021
Johnson,NE,93.9,370,2021
Kearney,NE,94.5,405,2021
Keith,NE,91.8,269,2021
Keya Paha,NE,94.0,377,2021
Kimball,NE,85.4,75,2021
Knox,NE,94.2,387,2021
Lancaster,NE,93.0,324,2021
Lincoln,NE,91.1,239,2021
Logan,NE,90.2,204,2021
Loup,NE,93.5,350,2021
McPherson,NE,96.4,491,2021
Madison,NE,91.7,263,2021
Merrick,NE,91.8,269,2021
Morrill,NE,91.8,269,2021
Nance,NE,95.1,441,2021
Nemaha,NE,91.4,251,2021
Nuckolls,NE,90.3,209,2021
Otoe,NE,94.6,412,2021
Pawnee,NE,86.8,103,2021
Perkins,NE,94.5,405,2021
Phelps,NE,94.0,377,2021
Pierce,NE,93.4,345,2021
Platte,NE,89.6,182,2021
Polk,NE,89.5,178,2021
Red Willow,NE,90.5,217,2021
Richardson,NE,89.4,174,2021
Rock,NE,89.9,194,2021
Saline,NE,89.9,194,2021
Sarpy,NE,94.6,412,2021
Saunders,NE,95.3,451,2021
Scotts Bluff,NE,90.1,200,2021
Seward,NE,94.7,418,2021
Sheridan,NE,87.1,109,2021
Sherman,NE,91.9,274,2021
Sioux,NE,88.3,141,2021
Stanton,NE,95.1,441,2021
Thayer,NE,93.9,370,2021
Thomas,NE,95.4,454,2021
Thurston,NE,82.0,34,2021
Valley,NE,90.0,197,2021
Washington,NE,95.2,445,2021
Wayne,NE,96.6,496,2021
Webster,NE,94.0,377,2021
Wheeler,NE,89.7,186,2021
York,NE,94.5,405,2021
Churchill,NV,90.6,220,2021
Clark,NV,88.1,135,2021
Douglas,NV,92.9,319,2021
Elko,NV,91.0,235,2021
Esmeralda,NV,88.9,159,2021
Eureka,NV,90.9,233,2021
Humboldt,NV,89.0,161,2021
Lander,NV,94.9,430,2021
Lincoln,NV,89.0,161,2021
Lyon,NV,90.9,233,2021
Mineral,NV,90.2,204,2021
Nye,NV,89.2,167,2021
Pershing,NV,87.5,119,2021
Storey,NV,92.2,287,2021
Washoe,NV,90.2,204,2021
White Pine,NV,95.6,462,2021
Carson,NV,89.5,178,2021
Belknap,NH,93.4,345,2021
Carroll,NH,92.5,301,2021
Cheshire,NH,94.0,377,2021
Coos,NH,92.2,287,2021
Grafton,NH,93.5,350,2021
Hillsborough,NH,93.8,365,2021
Merrimack,NH,94.3,393,2021
Rockingham,NH,95.2,445,2021
Strafford,NH,94.3,393,2021
Sullivan,NH,93.0,324,2021
Atlantic,NJ,92.1,282,2021
Bergen,NJ,93.0,324,2021
Burlington,NJ,95.8,471,2021
Camden,NJ,93.7,360,2021
Cape May,NJ,94.5,405,2021
Cumberland,NJ,90.5,217,2021
Essex,NJ,88.4,145,2021
Gloucester,NJ,95.5,459,2021
Hudson,NJ,88.0,131,2021
Hunterdon,NJ,97.1,505,2021
Mercer,NJ,93.1,328,2021
Middlesex,NJ,93.2,333,2021
Monmouth,NJ,94.8,425,2021
Morris,NJ,95.3,451,2021
Ocean,NJ,95.2,445,2021
Passaic,NJ,87.6,122,2021
Salem,NJ,95.5,459,2021
Somerset,NJ,94.3,393,2021
Sussex,NJ,96.4,491,2021
Union,NJ,88.6,150,2021
Warren,NJ,94.3,393,2021
Bernalillo,NM,91.7,263,2021
Catron,NM,89.8,189,2021
Chaves,NM,89.7,186,2021
Cibola,NM,88.6,150,2021
Colfax,NM,94.0,377,2021
Curry,NM,91.2,243,2021
De Baca,NM,93.8,365,2021
Dona Ana,NM,89.4,174,2021
Eddy,NM,89.9,194,2021
Grant,NM,95.5,459,2021
Guadalupe,NM,92.6,305,2021
Harding,NM,90.7,223,2021
Hidalgo,NM,92.5,301,2021
Lea,NM,86.2,91,2021
Lincoln,NM,87.8,127,2021
Los Alamos,NM,97.0,503,2021
Luna,NM,90.9,233,2021
McKinley,NM,78.9,16,2021
Mora,NM,96.7,498,2021
Otero,NM,91.0,235,2021
Quay,NM,91.6,259,2021
Rio Arriba,NM,90.2,204,2021
Roosevelt,NM,85.5,76,2021
Sandoval,NM,92.9,319,2021
San Juan,NM,86.9,105,2021
San Miguel,NM,94.6,412,2021
Santa Fe,NM,89.4,174,2021
Sierra,NM,95.4,454,2021
Socorro,NM,92.4,297,2021
Taos,NM,91.6,259,2021
Torrance,NM,92.2,287,2021
Union,NM,89.5,178,2021
Valencia,NM,92.4,297,2021
Albany,NY,97.0,503,2021
Allegany,NY,93.9,370,2021
Bronx,NY,92.2,287,2021
Broome,NY,96.1,482,2021
Cattaraugus,NY,93.7,360,2021
Cayuga,NY,95.8,471,2021
Chautauqua,NY,94.8,425,2021
Chemung,NY,95.7,467,2021
Chenango,NY,96.7,498,2021
Clinton,NY,96.8,500,2021
Columbia,NY,95.8,471,2021
Cortland,NY,96.5,493,2021
Delaware,NY,95.1,441,2021
Dutchess,NY,95.6,462,2021
Erie,NY,97.1,505,2021
Essex,NY,95.8,471,2021
Franklin,NY,93.3,338,2021
Fulton,NY,95.9,474,2021
Genesee,NY,96.8,500,2021
Greene,NY,96.0,479,2021
Hamilton,NY,95.3,451,2021
Herkimer,NY,95.3,451,2021
Jefferson,NY,95.1,441,2021
Kings,NY,93.4,345,2021
Lewis,NY,95.1,441,2021
Livingston,NY,96.9,501,2021
Madison,NY,96.2,485,2021
Monroe,NY,96.8,500,2021
Montgomery,NY,93.9,370,2021
Nassau,NY,95.9,474,2021
New York,NY,95.3,451,2021
Niagara,NY,97.3,507,2021
Oneida,NY,96.1,482,2021
Onondaga,NY,96.6,496,2021
Ontario,NY,96.6,496,2021
Orange,NY,95.3,451,2021
Orleans,NY,95.3,451,2021
Oswego,NY,95.8,471,2021
Otsego,NY,95.0,435,2021
Putnam,NY,95.9,474,2021
Queens,NY,91.1,239,2021
Rensselaer,NY,96.6,496,2021
Richmond,NY,95.9,474,2021
Rockland,NY,95.7,467,2021
St. Lawrence,NY,94.4,398,2021
Saratoga,NY,97.3,507,2021
Schenectady,NY,96.1,482,2021
Schoharie,NY,96.0,479,2021
Schuyler,NY,95.4,454,2021
Seneca,NY,91.1,239,2021
Steuben,NY,94.5,405,2021
Suffolk,NY,95.8,471,2021
Sullivan,NY,94.6,412,2021
Tioga,NY,96.9,501,2021
Tompkins,NY,96.4,491,2021
Ulster,NY,94.6,412,2021
Warren,NY,96.0,479,2021
Washington,NY,94.8,425,2021
Wayne,NY,94.8,425,2021
Westchester,NY,94.9,430,2021
Wyoming,NY,96.2,485,2021
Yates,NY,82.7,42,2021
Alamance,NC,89.5,178,2021
Alexander,NC,90.3,209,2021
Alleghany,NC,87.4,116,2021
Anson,NC,89.1,164,2021
Ashe,NC,88.6,150,2021
Avery,NC,84.1,59,2021
Beaufort,NC,87.7,124,2021
Bertie,NC,88.4,145,2021
Bladen,NC,89.3,170,2021
Brunswick,NC,91.1,239,2021
Buncombe,NC,88.7,153,2021
Burke,NC,88.2,138,2021
Cabarrus,NC,91.5,255,2021
Caldwell,NC,88.7,153,2021
Camden,NC,94.0,377,2021
Carteret,NC,89.5,178,2021
Caswell,NC,91.0,235,2021
Catawba,NC,88.3,141,2021
Chatham,NC,90.4,215,2021
Cherokee,NC,84.3,61,2021
Chowan,NC,92.4,297,2021
Clay,NC,85.3,73,2021
Cleveland,NC,88.6,150,2021
Columbus,NC,85.5,76,2021
Craven,NC,89.9,194,2021
Cumberland,NC,89.3,170,2021
Currituck,NC,87.3,113,2021
Dare,NC,88.7,153,2021
Davidson,NC,88.6,150,2021
Davie,NC,89.0,161,2021
Duplin,NC,83.6,51,2021
Durham,NC,88.1,135,2021
Edgecombe,NC,89.8,189,2021
Forsyth,NC,89.3,170,2021
Franklin,NC,89.6,182,2021
Gaston,NC,89.6,182,2021
Gates,NC,91.7,263,2021
Graham,NC,83.7,53,2021
Granville,NC,90.0,197,2021
Greene,NC,82.8,43,2021
Guilford,NC,90.7,223,2021
Halifax,NC,87.9,129,2021
Harnett,NC,89.1,164,2021
Haywood,NC,87.8,127,2021
Henderson,NC,87.4,116,2021
Hertford,NC,90.3,209,2021
Hoke,NC,88.1,135,2021
Hyde,NC,80.5,23,2021
Iredell,NC,90.6,220,2021
Jackson,NC,84.8,66,2021
Johnston,NC,88.1,135,2021
Jones,NC,85.9,84,2021
Lee,NC,86.6,99,2021
Lenoir,NC,88.6,150,2021
Lincoln,NC,90.4,215,2021
McDowell,NC,88.1,135,2021
Macon,NC,85.6,78,2021
Madison,NC,90.4,215,2021
Martin,NC,91.4,251,2021
Mecklenburg,NC,88.4,145,2021
Mitchell,NC,88.7,153,2021
Montgomery,NC,86.7,101,2021
Moore,NC,91.4,251,2021
Nash,NC,88.5,147,2021
New Hanover,NC,89.5,178,2021
Northampton,NC,87.9,129,2021
Onslow,NC,89.7,186,2021
Orange,NC,93.6,355,2021
Pamlico,NC,90.7,223,2021
Pasquotank,NC,89.4,174,2021
Pender,NC,90.4,215,2021
Perquimans,NC,90.1,200,2021
Person,NC,90.6,220,2021
Pitt,NC,90.1,200,2021
Polk,NC,89.6,182,2021
Randolph,NC,86.7,101,2021
Richmond,NC,89.5,178,2021
Robeson,NC,85.4,75,2021
Rockingham,NC,90.2,204,2021
Rowan,NC,88.3,141,2021
Rutherford,NC,87.1,109,2021
Sampson,NC,85.3,73,2021
Scotland,NC,87.2,111,2021
Stanly,NC,88.2,138,2021
Stokes,NC,88.9,159,2021
Surry,NC,87.4,116,2021
Swain,NC,78.8,15,2021
Transylvania,NC,85.7,80,2021
Tyrrell,NC,88.3,141,2021
Union,NC,91.3,246,2021
Vance,NC,89.3,170,2021
Wake,NC,91.4,251,2021
Warren,NC,89.9,194,2021
Washington,NC,88.6,150,2021
Watauga,NC,91.0,235,2021
Wayne,NC,87.7,124,2021
Wilkes,NC,87.4,116,2021
Wilson,NC,87.4,116,2021
Yadkin,NC,87.5,119,2021
Yancey,NC,87.6,122,2021
Adams,ND,90.6,220,2021
Barnes,ND,94.1,382,2021
Benson,ND,92.4,297,2021
Billings,ND,94.4,398,2021
Bottineau,ND,93.5,350,2021
Bowman,ND,92.4,297,2021
Burke,ND,94.9,430,2021
Burleigh,ND,94.9,430,2021
Cass,ND,94.0,377,2021
Cavalier,ND,92.6,305,2021
Dickey,ND,95.1,441,2021
Divide,ND,91.8,269,2021
Dunn,ND,80.4,23,2021
Eddy,ND,92.5,301,2021
Emmons,ND,93.4,345,2021
Foster,ND,96.6,496,2021
Golden Valley,ND,97.8,510,2021
Grand Forks,ND,93.7,360,2021
Grant,ND,94.9,430,2021
Griggs,ND,95.9,474,2021
Hettinger,ND,90.2,204,2021
Kidder,ND,88.2,138,2021
LaMoure,ND,94.8,425,2021
Logan,ND,97.5,509,2021
McHenry,ND,95.8,471,2021
McIntosh,ND,93.2,333,2021
McKenzie,ND,82.1,35,2021
McLean,ND,95.3,451,2021
Mercer,ND,87.3,113,2021
Morton,ND,94.7,418,2021
Mountrail,ND,83.0,45,2021
Nelson,ND,92.7,309,2021
Oliver,ND,93.7,360,2021
Pembina,ND,93.2,333,2021
Pierce,ND,93.9,370,2021
Ramsey,ND,91.1,239,2021
Ransom,ND,95.4,454,2021
Renville,ND,94.8,425,2021
Richland,ND,94.2,387,2021
Rolette,ND,72.2,3,2021
Sargent,ND,97.2,506,2021
Sheridan,ND,90.5,217,2021
Sioux,ND,66.8,1,2021
Slope,ND,97.7,510,2021
Stark,ND,91.0,235,2021
Steele,ND,94.5,405,2021
Stutsman,ND,91.9,274,2021
Towner,ND,90.4,215,2021
Traill,ND,93.6,355,2021
Walsh,ND,93.3,338,2021
Ward,ND,93.4,345,2021
Wells,ND,94.3,393,2021
Williams,ND,86.7,101,2021
Adams,OH,91.4,251,2021
Allen,OH,93.4,345,2021
Ashland,OH,91.4,251,2021
Ashtabula,OH,90.4,215,2021
Athens,OH,94.0,377,2021
Auglaize,OH,96.0,479,2021
Belmont,OH,94.0,377,2021
Brown,OH,93.0,324,2021
Butler,OH,93.8,365,2021
Carroll,OH,90.6,220,2021
Champaign,OH,95.1,441,2021
Clark,OH,93.5,350,2021
Clermont,OH,94.4,398,2021
Clinton,OH,93.8,365,2021
Columbiana,OH,93.6,355,2021
Coshocton,OH,88.8,155,2021
Crawford,OH,93.5,350,2021
Cuyahoga,OH,94.5,405,2021
Darke,OH,93.0,324,2021
Defiance,OH,93.7,360,2021
Delaware,OH,95.7,467,2021
Erie,OH,94.2,387,2021
Fairfield,OH,93.8,365,2021
Fayette,OH,92.8,313,2021
Franklin,OH,92.2,287,2021
Fulton,OH,94.6,412,2021
Gallia,OH,89.4,174,2021
Geauga,OH,91.6,259,2021
Greene,OH,95.1,441,2021
Guernsey,OH,89.6,182,2021
Hamilton,OH,94.3,393,2021
Hancock,OH,95.3,451,2021
Hardin,OH,89.1,164,2021
Harrison,OH,87.7,124,2021
Henry,OH,94.6,412,2021
Highland,OH,89.5,178,2021
Hocking,OH,93.6,355,2021
Holmes,OH,58.1,0,2021
Huron,OH,93.7,360,2021
Jackson,OH,93.4,345,2021
Jefferson,OH,94.6,412,2021
Knox,OH,90.4,215,2021
Lake,OH,94.9,430,2021
Lawrence,OH,94.8,425,2021
Licking,OH,94.3,393,2021
Logan,OH,95.1,441,2021
Lorain,OH,94.7,418,2021
Lucas,OH,94.0,377,2021
Madison,OH,93.8,365,2021
Mahoning,OH,95.0,435,2021
Marion,OH,94.4,398,2021
Medina,OH,96.5,493,2021
Meigs,OH,92.1,282,2021
Mercer,OH,95.9,474,2021
Miami,OH,95.1,441,2021
Monroe,OH,91.8,269,2021
Montgomery,OH,93.2,333,2021
Morgan,OH,93.1,328,2021
Morrow,OH,89.0,161,2021
Muskingum,OH,93.7,360,2021
Noble,OH,92.5,301,2021
Ottawa,OH,96.0,479,2021
Paulding,OH,94.5,405,2021
Perry,OH,93.3,338,2021
Pickaway,OH,94.1,382,2021
Pike,OH,95.9,474,2021
Portage,OH,94.3,393,2021
Preble,OH,94.9,430,2021
Putnam,OH,97.3,507,2021
Richland,OH,92.3,290,2021
Ross,OH,94.0,377,2021
Sandusky,OH,94.0,377,2021
Scioto,OH,93.7,360,2021
Seneca,OH,94.7,418,2021
Shelby,OH,95.1,441,2021
Stark,OH,93.8,365,2021
Summit,OH,94.5,405,2021
Trumbull,OH,93.0,324,2021
Tuscarawas,OH,91.7,263,2021
Union,OH,95.3,451,2021
Van Wert,OH,96.0,479,2021
Vinton,OH,91.2,243,2021
Warren,OH,96.4,491,2021
Washington,OH,93.0,324,2021
Wayne,OH,85.9,84,2021
Williams,OH,94.7,418,2021
Wood,OH,95.7,467,2021
Wyandot,OH,96.0,479,2021
Adair,OK,74.8,6,2021
Alfalfa,OK,88.9,159,2021
Atoka,OK,79.6,19,2021
Beaver,OK,86.2,91,2021
Beckham,OK,83.8,54,2021
Blaine,OK,88.3,141,2021
Bryan,OK,80.1,20,2021
Caddo,OK,81.5,30,2021
Canadian,OK,90.0,197,2021
Carter,OK,83.7,53,2021
Cherokee,OK,78.2,13,2021
Choctaw,OK,80.9,25,2021
Cimarron,OK,81.4,29,2021
Cleveland,OK,89.7,186,2021
Coal,OK,76.2,8,2021
Comanche,OK,86.8,103,2021
Cotton,OK,87.1,109,2021
Craig,OK,83.0,45,2021
Creek,OK,87.7,124,2021
Custer,OK,89.2,167,2021
Delaware,OK,81.8,33,2021
Dewey,OK,82.0,34,2021
Ellis,OK,84.9,68,2021
Garfield,OK,84.0,57,2021
Garvin,OK,82.4,37,2021
Grady,OK,87.5,119,2021
Grant,OK,88.7,153,2021
Greer,OK,85.1,71,2021
Harmon,OK,80.2,21,2021
Harper,OK,86.1,88,2021
Haskell,OK,81.5,30,2021
Hughes,OK,80.3,22,2021
Jackson,OK,86.3,93,2021
Jefferson,OK,84.8,66,2021
Johnston,OK,83.3,48,2021
Kay,OK,87.3,113,2021
Kingfisher,OK,85.4,75,2021
Kiowa,OK,86.3,93,2021
Latimer,OK,78.8,15,2021
Le Flore,OK,81.0,26,2021
Lincoln,OK,86.5,97,2021
Logan,OK,87.5,119,2021
Love,OK,85.0,69,2021
McClain,OK,89.5,178,2021
McCurtain,OK,78.2,13,2021
McIntosh,OK,76.3,8,2021
Major,OK,87.4,116,2021
Marshall,OK,81.5,30,2021
Mayes,OK,82.4,37,2021
Murray,OK,85.9,84,2021
Muskogee,OK,83.9,56,2021
Noble,OK,90.0,197,2021
Nowata,OK,81.7,32,2021
Okfuskee,OK,79.7,20,2021
Oklahoma,OK,86.0,85,2021
Okmulgee,OK,84.4,61,2021
Osage,OK,87.1,109,2021
Ottawa,OK,82.2,36,2021
Pawnee,OK,84.7,65,2021
Payne,OK,87.9,129,2021
Pittsburg,OK,82.4,37,2021
Pontotoc,OK,82.8,43,2021
Pottawatomie,OK,86.5,97,2021
Pushmataha,OK,79.0,17,2021
Roger Mills,OK,85.9,84,2021
Rogers,OK,88.1,135,2021
Seminole,OK,78.6,14,2021
Sequoyah,OK,80.2,21,2021
Stephens,OK,85.5,76,2021
Texas,OK,82.7,42,2021
Tillman,OK,86.0,85,2021
Tulsa,OK,85.8,82,2021
Wagoner,OK,87.5,119,2021
Washington,OK,87.0,107,2021
Washita,OK,85.4,75,2021
Woods,OK,91.1,239,2021
Woodward,OK,84.3,61,2021
Baker,OR,93.1,328,2021
Benton,OR,94.8,425,2021
Clackamas,OR,94.5,405,2021
Clatsop,OR,91.4,251,2021
Columbia,OR,94.7,418,2021
Coos,OR,93.0,324,2021
Crook,OR,92.4,297,2021
Curry,OR,93.5,350,2021
Deschutes,OR,92.7,309,2021
Douglas,OR,93.8,365,2021
Gilliam,OR,95.9,474,2021
Grant,OR,92.0,277,2021
Harney,OR,93.7,360,2021
Hood River,OR,90.8,229,2021
Jackson,OR,93.0,324,2021
Jefferson,OR,89.7,186,2021
Josephine,OR,92.1,282,2021
Klamath,OR,91.7,263,2021
Lake,OR,91.9,274,2021
Lane,OR,93.2,333,2021
Lincoln,OR,90.7,223,2021
Linn,OR,92.6,305,2021
Malheur,OR,89.4,174,2021
Marion,OR,91.6,259,2021
Morrow,OR,91.6,259,2021
Multnomah,OR,93.6,355,2021
Polk,OR,94.8,425,2021
Sherman,OR,95.8,471,2021
Tillamook,OR,93.8,365,2021
Umatilla,OR,93.6,355,2021
Union,OR,92.8,313,2021
Wallowa,OR,92.6,305,2021
Wasco,OR,91.6,259,2021
Washington,OR,94.3,393,2021
Wheeler,OR,94.3,393,2021
Yamhill,OR,93.9,370,2021
Adams,PA,93.9,370,2021
Allegheny,PA,96.1,482,2021
Armstrong,PA,96.0,479,2021
Beaver,PA,96.1,482,2021
Bedford,PA,92.6,305,2021
Berks,PA,93.7,360,2021
Blair,PA,94.7,418,2021
Bradford,PA,92.9,319,2021
Bucks,PA,96.0,479,2021
Butler,PA,96.5,493,2021
Cambria,PA,96.2,485,2021
Cameron,PA,96.8,500,2021
Carbon,PA,95.5,459,2021
Centre,PA,94.4,398,2021
Chester,PA,95.2,445,2021
Clarion,PA,93.0,324,2021
Clearfield,PA,94.7,418,2021
Clinton,PA,90.3,209,2021
Columbia,PA,95.9,474,2021
Crawford,PA,91.6,259,2021
Cumberland,PA,94.5,405,2021
Dauphin,PA,94.3,393,2021
Delaware,PA,95.1,441,2021
Elk,PA,97.1,505,2021
Erie,PA,95.6,462,2021
Fayette,PA,95.6,462,2021
Forest,PA,93.6,355,2021
Franklin,PA,90.7,223,2021
Fulton,PA,94.9,430,2021
Greene,PA,95.8,471,2021
Huntingdon,PA,94.7,418,2021
Indiana,PA,92.9,319,2021
Jefferson,PA,92.4,297,2021
Juniata,PA,87.0,107,2021
Lackawanna,PA,95.4,454,2021
Lancaster,PA,88.3,141,2021
Lawrence,PA,94.3,393,2021
Lebanon,PA,91.3,246,2021
Lehigh,PA,93.6,355,2021
Luzerne,PA,94.2,387,2021
Lycoming,PA,94.3,393,2021
McKean,PA,95.7,467,2021
Mercer,PA,94.5,405,2021
Mifflin,PA,87.4,116,2021
Monroe,PA,92.9,319,2021
Montgomery,PA,96.3,488,2021
Montour,PA,94.1,382,2021
Northampton,PA,95.7,467,2021
Northumberland,PA,95.3,451,2021
Perry,PA,90.6,220,2021
Philadelphia,PA,92.6,305,2021
Pike,PA,95.0,435,2021
Potter,PA,92.8,313,2021
Schuylkill,PA,94.4,398,2021
Snyder,PA,89.7,186,2021
Somerset,PA,93.9,370,2021
Sullivan,PA,93.6,355,2021
Susquehanna,PA,93.7,360,2021
Tioga,PA,93.5,350,2021
Union,PA,89.8,189,2021
Venango,PA,95.1,441,2021
Warren,PA,95.2,445,2021
Washington,PA,96.6,496,2021
Wayne,PA,93.2,333,2021
Westmoreland,PA,96.8,500,2021
Wyoming,PA,95.4,454,2021
York,PA,95.1,441,2021
Bristol,RI,98.4,511,2021
Kent,RI,96.7,498,2021
Newport,RI,96.6,496,2021
Providence,RI,94.6,412,2021
Washington,RI,97.5,509,2021
Abbeville,SC,88.4,145,2021
Aiken,SC,90.3,209,2021
Allendale,SC,88.6,150,2021
Anderson,SC,89.2,167,2021
Bamberg,SC,85.3,73,2021
Barnwell,SC,86.9,105,2021
Beaufort,SC,90.4,215,2021
Berkeley,SC,89.5,178,2021
Calhoun,SC,90.6,220,2021
Charleston,SC,90.2,204,2021
Cherokee,SC,87.9,129,2021
Chester,SC,88.7,153,2021
Chesterfield,SC,87.9,129,2021
Clarendon,SC,89.6,182,2021
Colleton,SC,86.0,85,2021
Darlington,SC,91.3,246,2021
Dillon,SC,86.5,97,2021
Dorchester,SC,88.9,159,2021
Edgefield,SC,91.0,235,2021
Fairfield,SC,92.4,297,2021
Florence,SC,89.7,186,2021
Georgetown,SC,89.2,167,2021
Greenville,SC,89.6,182,2021
Greenwood,SC,91.2,243,2021
Hampton,SC,89.7,186,2021
Horry,SC,85.8,82,2021
Jasper,SC,86.1,88,2021
Kershaw,SC,89.9,194,2021
Lancaster,SC,91.5,255,2021
Laurens,SC,86.4,95,2021
Lee,SC,88.7,153,2021
Lexington,SC,90.4,215,2021
McCormick,SC,94.6,412,2021
Marion,SC,86.1,88,2021
Marlboro,SC,86.8,103,2021
Newberry,SC,90.6,220,2021
Oconee,SC,89.7,186,2021
Orangeburg,SC,89.4,174,2021
Pickens,SC,90.9,233,2021
Richland,SC,90.8,229,2021
Saluda,SC,82.4,37,2021
Spartanburg,SC,89.8,189,2021
Sumter,SC,88.6,150,2021
Union,SC,88.8,155,2021
Williamsburg,SC,90.2,204,2021
York,SC,91.5,255,2021
Aurora,SD,91.2,243,2021
Beadle,SD,95.1,441,2021
Bennett,SD,77.1,10,2021
Bon Homme,SD,92.7,309,2021
Brookings,SD,94.8,425,2021
Brown,SD,92.5,301,2021
Brule,SD,91.3,246,2021
Buffalo,SD,58.4,0,2021
Butte,SD,86.3,93,2021
Campbell,SD,96.2,485,2021
Charles Mix,SD,82.1,35,2021
Clark,SD,93.0,324,2021
Clay,SD,93.6,355,2021
Codington,SD,93.2,333,2021
Corson,SD,76.2,8,2021
Custer,SD,89.5,178,2021
Davison,SD,92.4,297,2021
Day,SD,90.8,229,2021
Deuel,SD,92.4,297,2021
Dewey,SD,75.8,7,2021
Douglas,SD,84.6,63,2021
Edmunds,SD,94.7,418,2021
Fall River,SD,88.4,145,2021
Faulk,SD,96.1,482,2021
Grant,SD,89.9,194,2021
Gregory,SD,92.3,290,2021
Haakon,SD,87.0,107,2021
Hamlin,SD,90.1,200,2021
Hand,SD,97.0,503,2021
Hanson,SD,95.0,435,2021
Harding,SD,92.8,313,2021
Hughes,SD,93.0,324,2021
Hutchinson,SD,95.6,462,2021
Hyde,SD,95.8,471,2021
Jackson,SD,73.1,4,2021
Jerauld,SD,94.8,425,2021
Jones,SD,91.2,243,2021
Kingsbury,SD,94.6,412,2021
Lake,SD,95.8,471,2021
Lawrence,SD,89.4,174,2021
Lincoln,SD,95.9,474,2021
Lyman,SD,80.1,20,2021
McCook,SD,92.1,282,2021
McPherson,SD,92.5,301,2021
Marshall,SD,93.2,333,2021
Meade,SD,88.6,150,2021
Mellette,SD,61.9,0,2021
Miner,SD,92.9,319,2021
Minnehaha,SD,91.8,269,2021
Moody,SD,92.6,305,2021
Oglala Lakota,SD,58.1,0,2021
Pennington,SD,88.7,153,2021
Perkins,SD,90.9,233,2021
Potter,SD,92.2,287,2021
Roberts,SD,78.9,16,2021
Sanborn,SD,91.1,239,2021
Spink,SD,92.1,282,2021
Stanley,SD,93.6,355,2021
Sully,SD,94.8,425,2021
Todd,SD,72.5,3,2021
Tripp,SD,90.1,200,2021
Turner,SD,93.2,333,2021
Union,SD,94.0,377,2021
Walworth,SD,89.3,170,2021
Yankton,SD,92.3,290,2021
Ziebach,SD,69.1,1,2021
Anderson,TN,90.4,215,2021
Bedford,TN,87.3,113,2021
Benton,TN,88.5,147,2021
Bledsoe,TN,81.9,33,2021
Blount,TN,90.6,220,2021
Bradley,TN,89.0,161,2021
Campbell,TN,88.2,138,2021
Cannon,TN,88.7,153,2021
Carroll,TN,88.9,159,2021
Carter,TN,87.8,127,2021
Cheatham,TN,89.6,182,2021
Chester,TN,87.4,116,2021
Claiborne,TN,91.1,239,2021
Clay,TN,89.7,186,2021
Cocke,TN,88.0,131,2021
Coffee,TN,89.8,189,2021
Crockett,TN,87.7,124,2021
