county,state,percentNeedOpioidTreatment,percentNeedOpioidTreatmentBucket,year
Meagher,MT,90.8,383,2021
Mineral,MT,89.83,343,2021
Missoula,MT,89.83,343,2021
Musselshell,MT,89.52,323,2021
Park,MT,90.8,383,2021
Petroleum,MT,89.52,323,2021
Phillips,MT,86.4,130,2021
Pondera,MT,93.33,485,2021
Powder River,MT,86.4,130,2021
Powell,MT,90.8,383,2021
Prairie,MT,86.4,130,2021
Ravalli,MT,89.83,343,2021
Richland,MT,86.4,130,2021
Roosevelt,MT,86.4,130,2021
Rosebud,MT,86.4,130,2021
Sanders,MT,89.83,343,2021
Sheridan,MT,86.4,130,2021
Silver Bow,MT,90.8,383,2021
Stillwater,MT,89.52,323,2021
Sweet Grass,MT,89.52,323,2021
Teton,MT,93.33,485,2021
Toole,MT,93.33,485,2021
Treasure,MT,86.4,130,2021
Valley,MT,86.4,130,2021
Wheatland,MT,89.52,323,2021
Wibaux,MT,86.4,130,2021
Yellowstone,MT,89.52,323,2021
Adams,NE,90.83,391,2021
Antelope,NE,89.55,327,2021
Arthur,NE,84.8,71,2021
Banner,NE,85.23,85,2021
Blaine,NE,90.83,391,2021
Boone,NE,89.55,327,2021
Box Butte,NE,85.23,85,2021
Boyd,NE,89.55,327,2021
Brown,NE,89.55,327,2021
Buffalo,NE,90.83,391,2021
Burt,NE,89.55,327,2021
Butler,NE,92.15,437,2021
Cass,NE,87.22,173,2021
Cedar,NE,89.55,327,2021
Chase,NE,84.8,71,2021
Cherry,NE,89.55,327,2021
Cheyenne,NE,85.23,85,2021
Clay,NE,90.83,391,2021
Colfax,NE,89.55,327,2021
Cuming,NE,89.55,327,2021
Custer,NE,90.83,391,2021
Dakota,NE,89.55,327,2021
Dawes,NE,85.23,85,2021
Dawson,NE,84.8,71,2021
Deuel,NE,85.23,85,2021
Dixon,NE,89.55,327,2021
Dodge,NE,87.22,173,2021
Douglas,NE,87.22,173,2021
Dundy,NE,84.8,71,2021
Fillmore,NE,92.15,437,2021
Franklin,NE,90.83,391,2021
Frontier,NE,84.8,71,2021
Furnas,NE,90.83,391,2021
Gage,NE,92.15,437,2021
Garden,NE,85.23,85,2021
Garfield,NE,90.83,391,2021
Gosper,NE,84.8,71,2021
Grant,NE,84.8,71,2021
Greeley,NE,90.83,391,2021
Hall,NE,90.83,391,2021
Hamilton,NE,90.83,391,2021
Harlan,NE,90.83,391,2021
Hayes,NE,84.8,71,2021
Hitchcock,NE,84.8,71,2021
Holt,NE,89.55,327,2021
Hooker,NE,84.8,71,2021
Howard,NE,90.83,391,2021
Jefferson,NE,92.15,437,2021
Johnson,NE,92.15,437,2021
Kearney,NE,90.83,391,2021
Keith,NE,84.8,71,2021
Keya Paha,NE,89.55,327,2021
Kimball,NE,85.23,85,2021
Knox,NE,89.55,327,2021
Lancaster,NE,92.15,437,2021
Lincoln,NE,84.8,71,2021
Logan,NE,84.8,71,2021
Loup,NE,90.83,391,2021
McPherson,NE,84.8,71,2021
Madison,NE,89.55,327,2021
Merrick,NE,90.83,391,2021
Morrill,NE,85.23,85,2021
Nance,NE,89.55,327,2021
Nemaha,NE,92.15,437,2021
Nuckolls,NE,90.83,391,2021
Otoe,NE,92.15,437,2021
Pawnee,NE,92.15,437,2021
Perkins,NE,84.8,71,2021
Phelps,NE,90.83,391,2021
Pierce,NE,89.55,327,2021
Platte,NE,89.55,327,2021
Polk,NE,92.15,437,2021
Red Willow,NE,84.8,71,2021
Richardson,NE,92.15,437,2021
Rock,NE,89.55,327,2021
Saline,NE,92.15,437,2021
Sarpy,NE,87.22,173,2021
Saunders,NE,92.15,437,2021
Scotts Bluff,NE,85.23,85,2021
Seward,NE,92.15,437,2021
Sheridan,NE,85.23,85,2021
Sherman,NE,90.83,391,2021
Sioux,NE,85.23,85,2021
Stanton,NE,89.55,327,2021
Thayer,NE,92.15,437,2021
Thomas,NE,84.8,71,2021
Thurston,NE,89.55,327,2021
Valley,NE,90.83,391,2021
Washington,NE,87.22,173,2021
Wayne,NE,89.55,327,2021
Webster,NE,90.83,391,2021
Wheeler,NE,90.83,391,2021
York,NE,92.15,437,2021
Churchill,NV,86.75,158,2021
Clark,NV,89.51,322,2021
Douglas,NV,84.91,77,2021
Elko,NV,86.75,158,2021
Esmeralda,NV,86.75,158,2021
Eureka,NV,86.75,158,2021
Humboldt,NV,86.75,158,2021
Lander,NV,86.75,158,2021
Lincoln,NV,86.75,158,2021
Lyon,NV,84.91,77,2021
Mineral,NV,86.75,158,2021
Nye,NV,86.75,158,2021
Pershing,NV,86.75,158,2021
Storey,NV,86.75,158,2021
Washoe,NV,88.81,267,2021
White Pine,NV,86.75,158,2021
Carson,NV,84.91,77,2021
Belknap,NH,91.58,416,2021
Carroll,NH,86.91,163,2021
Cheshire,NH,87.21,173,2021
Coos,NH,86.91,163,2021
Grafton,NH,86.91,163,2021
Hillsborough,NH,87.21,173,2021
Merrimack,NH,85.87,104,2021
Rockingham,NH,89.22,300,2021
Strafford,NH,91.58,416,2021
Sullivan,NH,85.87,104,2021
Atlantic,NJ,86.69,154,2021
Bergen,NJ,88.56,247,2021
Burlington,NJ,86.69,154,2021
Camden,NJ,86.69,154,2021
Cape May,NJ,86.69,154,2021
Cumberland,NJ,86.69,154,2021
Essex,NJ,87.06,166,2021
Gloucester,NJ,86.69,154,2021
Hudson,NJ,88.56,247,2021
Hunterdon,NJ,85.14,80,2021
Mercer,NJ,85.14,80,2021
Middlesex,NJ,87.06,166,2021
Monmouth,NJ,85.14,80,2021
Morris,NJ,88.56,247,2021
Ocean,NJ,85.14,80,2021
Passaic,NJ,88.56,247,2021
Salem,NJ,86.69,154,2021
Somerset,NJ,85.14,80,2021
Sussex,NJ,88.56,247,2021
Union,NJ,87.06,166,2021
Warren,NJ,88.56,247,2021
Bernalillo,NM,86.06,109,2021
Catron,NM,83.85,44,2021
Chaves,NM,86.85,161,2021
Cibola,NM,87.06,166,2021
Colfax,NM,82.66,27,2021
Curry,NM,86.85,161,2021
De Baca,NM,86.85,161,2021
Dona Ana,NM,83.85,44,2021
Eddy,NM,86.85,161,2021
Grant,NM,83.85,44,2021
Guadalupe,NM,82.66,27,2021
Harding,NM,86.85,161,2021
Hidalgo,NM,83.85,44,2021
Lea,NM,86.85,161,2021
Lincoln,NM,83.85,44,2021
Los Alamos,NM,82.66,27,2021
Luna,NM,83.85,44,2021
McKinley,NM,87.06,166,2021
Mora,NM,82.66,27,2021
Otero,NM,83.85,44,2021
Quay,NM,86.85,161,2021
Rio Arriba,NM,82.66,27,2021
Roosevelt,NM,86.85,161,2021
Sandoval,NM,87.06,166,2021
San Juan,NM,87.06,166,2021
San Miguel,NM,82.66,27,2021
Santa Fe,NM,82.66,27,2021
Sierra,NM,83.85,44,2021
Socorro,NM,83.85,44,2021
Taos,NM,82.66,27,2021
Torrance,NM,83.85,44,2021
Union,NM,82.66,27,2021
Valencia,NM,87.06,166,2021
Albany,NY,83.99,55,2021
Allegany,NY,83.5,40,2021
Bronx,NY,90.23,354,2021
Broome,NY,88.85,268,2021
Cattaraugus,NY,83.5,40,2021
Cayuga,NY,84.1,60,2021
Chautauqua,NY,83.5,40,2021
Chemung,NY,88.85,268,2021
Chenango,NY,84.1,60,2021
Clinton,NY,87.04,164,2021
Columbia,NY,84.1,60,2021
Cortland,NY,84.1,60,2021
Delaware,NY,84.1,60,2021
Dutchess,NY,86.64,147,2021
Erie,NY,84.52,63,2021
Essex,NY,87.04,164,2021
Franklin,NY,87.04,164,2021
Fulton,NY,87.04,164,2021
Genesee,NY,83.5,40,2021
Greene,NY,84.1,60,2021
Hamilton,NY,87.04,164,2021
Herkimer,NY,83.45,39,2021
Jefferson,NY,87.04,164,2021
Kings,NY,93.31,483,2021
Lewis,NY,87.04,164,2021
Livingston,NY,84.9,74,2021
Madison,NY,83.45,39,2021
Monroe,NY,84.9,74,2021
Montgomery,NY,87.04,164,2021
Nassau,NY,87.69,193,2021
New York,NY,95.38,498,2021
Niagara,NY,84.52,63,2021
Oneida,NY,83.45,39,2021
Onondaga,NY,83.45,39,2021
Ontario,NY,84.9,74,2021
Orange,NY,86.64,147,2021
Orleans,NY,84.9,74,2021
Oswego,NY,83.45,39,2021
Otsego,NY,84.1,60,2021
Putnam,NY,87.88,212,2021
Queens,NY,97.98,511,2021
Rensselaer,NY,83.99,55,2021
Richmond,NY,93.31,483,2021
Rockland,NY,87.88,212,2021
St. Lawrence,NY,87.04,164,2021
Saratoga,NY,83.99,55,2021
Schenectady,NY,83.99,55,2021
Schoharie,NY,83.99,55,2021
Schuyler,NY,83.5,40,2021
Seneca,NY,83.5,40,2021
Steuben,NY,83.5,40,2021
Suffolk,NY,87.69,193,2021
Sullivan,NY,84.1,60,2021
Tioga,NY,88.85,268,2021
Tompkins,NY,88.85,268,2021
Ulster,NY,86.64,147,2021
Warren,NY,83.99,55,2021
Washington,NY,83.99,55,2021
Wayne,NY,84.9,74,2021
Westchester,NY,87.88,212,2021
Wyoming,NY,83.5,40,2021
Yates,NY,83.5,40,2021
Alamance,NC,92.33,449,2021
Alexander,NC,90.53,366,2021
Alleghany,NC,90.53,366,2021
Anson,NC,88.2,219,2021
Ashe,NC,90.53,366,2021
Avery,NC,90.53,366,2021
Beaufort,NC,90.83,391,2021
Bertie,NC,90.83,391,2021
Bladen,NC,90.26,356,2021
Brunswick,NC,90.83,391,2021
Buncombe,NC,85.44,86,2021
Burke,NC,86.65,148,2021
Cabarrus,NC,86.78,159,2021
Caldwell,NC,90.53,366,2021
Camden,NC,90.83,391,2021
Carteret,NC,90.83,391,2021
Caswell,NC,92.33,449,2021
Catawba,NC,86.65,148,2021
Chatham,NC,92.33,449,2021
Cherokee,NC,90.53,366,2021
Chowan,NC,90.83,391,2021
Clay,NC,90.53,366,2021
Cleveland,NC,86.65,148,2021
Columbus,NC,90.26,356,2021
Craven,NC,90.83,391,2021
Cumberland,NC,86.19,116,2021
Currituck,NC,90.83,391,2021
Dare,NC,90.83,391,2021
Davidson,NC,86.78,159,2021
Davie,NC,90.49,364,2021
Duplin,NC,90.26,356,2021
Durham,NC,86.19,116,2021
Edgecombe,NC,90.26,356,2021
Forsyth,NC,90.49,364,2021
Franklin,NC,92.33,449,2021
Gaston,NC,86.65,148,2021
Gates,NC,90.83,391,2021
Graham,NC,90.53,366,2021
Granville,NC,92.33,449,2021
Greene,NC,90.26,356,2021
Guilford,NC,89.38,319,2021
Halifax,NC,92.33,449,2021
Harnett,NC,88.2,219,2021
Haywood,NC,90.53,366,2021
Henderson,NC,85.44,86,2021
Hertford,NC,90.83,391,2021
Hoke,NC,88.2,219,2021
Hyde,NC,90.83,391,2021
Iredell,NC,86.65,148,2021
Jackson,NC,90.53,366,2021
Johnston,NC,86.19,116,2021
Jones,NC,90.83,391,2021
Lee,NC,88.2,219,2021
Lenoir,NC,90.26,356,2021
Lincoln,NC,86.65,148,2021
McDowell,NC,90.53,366,2021
Macon,NC,90.53,366,2021
Madison,NC,85.44,86,2021
Martin,NC,90.83,391,2021
Mecklenburg,NC,88.68,257,2021
Mitchell,NC,85.44,86,2021
Montgomery,NC,88.2,219,2021
Moore,NC,88.2,219,2021
Nash,NC,90.26,356,2021
New Hanover,NC,90.83,391,2021
Northampton,NC,90.83,391,2021
Onslow,NC,90.83,391,2021
Orange,NC,92.33,449,2021
Pamlico,NC,90.83,391,2021
Pasquotank,NC,90.83,391,2021
Pender,NC,90.83,391,2021
Perquimans,NC,90.83,391,2021
Person,NC,92.33,449,2021
Pitt,NC,90.83,391,2021
Polk,NC,85.44,86,2021
Randolph,NC,88.2,219,2021
Richmond,NC,88.2,219,2021
Robeson,NC,90.26,356,2021
Rockingham,NC,90.49,364,2021
Rowan,NC,86.78,159,2021
Rutherford,NC,85.44,86,2021
Sampson,NC,90.26,356,2021
Scotland,NC,90.26,356,2021
Stanly,NC,86.78,159,2021
Stokes,NC,90.49,364,2021
Surry,NC,86.65,148,2021
Swain,NC,90.53,366,2021
Transylvania,NC,85.44,86,2021
Tyrrell,NC,90.83,391,2021
Union,NC,86.78,159,2021
Vance,NC,92.33,449,2021
Wake,NC,89.82,340,2021
Warren,NC,92.33,449,2021
Washington,NC,90.83,391,2021
Watauga,NC,90.53,366,2021
Wayne,NC,90.26,356,2021
Wilkes,NC,90.53,366,2021
Wilson,NC,90.26,356,2021
Yadkin,NC,86.65,148,2021
Yancey,NC,85.44,86,2021
Adams,ND,84.91,77,2021
Barnes,ND,84.72,65,2021
Benson,ND,83.8,43,2021
Billings,ND,84.91,77,2021
Bottineau,ND,87.65,191,2021
Bowman,ND,84.91,77,2021
Burke,ND,87.65,191,2021
Burleigh,ND,84.91,77,2021
Cass,ND,88.71,258,2021
Cavalier,ND,83.8,43,2021
Dickey,ND,84.72,65,2021
Divide,ND,81.78,18,2021
Dunn,ND,84.91,77,2021
Eddy,ND,83.8,43,2021
Emmons,ND,84.91,77,2021
Foster,ND,84.72,65,2021
Golden Valley,ND,84.91,77,2021
Grand Forks,ND,84.54,63,2021
Grant,ND,84.91,77,2021
Griggs,ND,84.72,65,2021
Hettinger,ND,84.91,77,2021
Kidder,ND,84.91,77,2021
LaMoure,ND,84.72,65,2021
Logan,ND,84.72,65,2021
McHenry,ND,87.65,191,2021
McIntosh,ND,84.72,65,2021
McKenzie,ND,81.78,18,2021
McLean,ND,84.91,77,2021
Mercer,ND,84.91,77,2021
Morton,ND,84.91,77,2021
Mountrail,ND,87.65,191,2021
Nelson,ND,84.54,63,2021
Oliver,ND,84.91,77,2021
Pembina,ND,84.54,63,2021
Pierce,ND,87.65,191,2021
Ramsey,ND,83.8,43,2021
Ransom,ND,88.71,258,2021
Renville,ND,87.65,191,2021
Richland,ND,88.71,258,2021
Rolette,ND,83.8,43,2021
Sargent,ND,88.71,258,2021
Sheridan,ND,84.91,77,2021
Sioux,ND,84.91,77,2021
Slope,ND,84.91,77,2021
Stark,ND,84.91,77,2021
Steele,ND,88.71,258,2021
Stutsman,ND,84.72,65,2021
Towner,ND,83.8,43,2021
Traill,ND,88.71,258,2021
Walsh,ND,84.54,63,2021
Ward,ND,87.65,191,2021
Wells,ND,84.72,65,2021
Williams,ND,81.78,18,2021
Adams,OH,81.43,17,2021
Allen,OH,82.9,35,2021
Ashland,OH,91.18,395,2021
Ashtabula,OH,88.46,242,2021
Athens,OH,86.2,120,2021
Auglaize,OH,82.9,35,2021
Belmont,OH,84.03,59,2021
Brown,OH,83.98,53,2021
Butler,OH,87.83,205,2021
Carroll,OH,84.03,59,2021
Champaign,OH,82.9,35,2021
Clark,OH,86.81,160,2021
Clermont,OH,83.98,53,2021
Clinton,OH,83.98,53,2021
Columbiana,OH,84.03,59,2021
Coshocton,OH,86.2,120,2021
Crawford,OH,84.29,62,2021
Cuyahoga,OH,90.87,391,2021
Darke,OH,82.9,35,2021
Defiance,OH,84.87,72,2021
Delaware,OH,84.29,62,2021
Erie,OH,84.8,71,2021
Fairfield,OH,85.83,99,2021
Fayette,OH,81.43,17,2021
Franklin,OH,86.3,128,2021
Fulton,OH,84.87,72,2021
Gallia,OH,81.43,17,2021
Geauga,OH,85.77,97,2021
Greene,OH,86.81,160,2021
Guernsey,OH,86.2,120,2021
Hamilton,OH,86.2,120,2021
Hancock,OH,84.87,72,2021
Hardin,OH,82.9,35,2021
Harrison,OH,84.03,59,2021
Henry,OH,84.87,72,2021
Highland,OH,81.43,17,2021
Hocking,OH,86.2,120,2021
Holmes,OH,91.18,395,2021
Huron,OH,84.29,62,2021
Jackson,OH,81.43,17,2021
Jefferson,OH,84.03,59,2021
Knox,OH,85.83,99,2021
Lake,OH,85.77,97,2021
Lawrence,OH,81.43,17,2021
Licking,OH,85.83,99,2021
Logan,OH,82.9,35,2021
Lorain,OH,90.87,391,2021
Lucas,OH,88.29,229,2021
Madison,OH,86.81,160,2021
Mahoning,OH,85.5,89,2021
Marion,OH,84.29,62,2021
Medina,OH,91.18,395,2021
Meigs,OH,81.43,17,2021
Mercer,OH,84.87,72,2021
Miami,OH,82.9,35,2021
Monroe,OH,84.03,59,2021
Montgomery,OH,84.96,78,2021
Morgan,OH,86.2,120,2021
Morrow,OH,84.29,62,2021
Muskingum,OH,86.2,120,2021
Noble,OH,86.2,120,2021
Ottawa,OH,84.8,71,2021
Paulding,OH,84.87,72,2021
Perry,OH,86.2,120,2021
Pickaway,OH,81.43,17,2021
Pike,OH,81.43,17,2021
Portage,OH,85.77,97,2021
Preble,OH,82.9,35,2021
Putnam,OH,84.87,72,2021
Richland,OH,84.29,62,2021
Ross,OH,81.43,17,2021
Sandusky,OH,84.8,71,2021
Scioto,OH,81.43,17,2021
Seneca,OH,84.8,71,2021
Shelby,OH,82.9,35,2021
Stark,OH,85.5,89,2021
Summit,OH,87.5,184,2021
Trumbull,OH,88.46,242,2021
Tuscarawas,OH,84.03,59,2021
Union,OH,84.29,62,2021
Van Wert,OH,84.87,72,2021
Vinton,OH,86.2,120,2021
Warren,OH,83.98,53,2021
Washington,OH,84.03,59,2021
Wayne,OH,91.18,395,2021
Williams,OH,84.87,72,2021
Wood,OH,84.8,71,2021
Wyandot,OH,84.8,71,2021
Adair,OK,85.78,99,2021
Alfalfa,OK,82.88,33,2021
Atoka,OK,86.26,126,2021
Beaver,OK,82.88,33,2021
Beckham,OK,82.88,33,2021
Blaine,OK,82.88,33,2021
Bryan,OK,86.26,126,2021
Caddo,OK,82.88,33,2021
Canadian,OK,84.12,61,2021
Carter,OK,86.26,126,2021
Cherokee,OK,85.78,99,2021
Choctaw,OK,86.26,126,2021
Cimarron,OK,82.88,33,2021
Cleveland,OK,84.12,61,2021
Coal,OK,86.26,126,2021
Comanche,OK,82.88,33,2021
Cotton,OK,82.88,33,2021
Craig,OK,86.49,139,2021
Creek,OK,85.78,99,2021
Custer,OK,82.88,33,2021
Delaware,OK,86.49,139,2021
Dewey,OK,82.88,33,2021
Ellis,OK,82.88,33,2021
Garfield,OK,82.88,33,2021
Garvin,OK,86.26,126,2021
Grady,OK,84.12,61,2021
Grant,OK,82.88,33,2021
Greer,OK,82.88,33,2021
Harmon,OK,82.88,33,2021
Harper,OK,82.88,33,2021
Haskell,OK,86.26,126,2021
Hughes,OK,86.26,126,2021
Jackson,OK,82.88,33,2021
Jefferson,OK,82.88,33,2021
Johnston,OK,86.26,126,2021
Kay,OK,86.49,139,2021
Kingfisher,OK,82.88,33,2021
Kiowa,OK,82.88,33,2021
Latimer,OK,86.26,126,2021
Le Flore,OK,86.26,126,2021
Lincoln,OK,85.78,99,2021
Logan,OK,82.88,33,2021
Love,OK,86.26,126,2021
McClain,OK,84.12,61,2021
McCurtain,OK,86.26,126,2021
McIntosh,OK,85.78,99,2021
Major,OK,82.88,33,2021
Marshall,OK,86.26,126,2021
Mayes,OK,86.49,139,2021
Murray,OK,86.26,126,2021
Muskogee,OK,85.78,99,2021
Noble,OK,86.49,139,2021
Nowata,OK,86.49,139,2021
Okfuskee,OK,85.78,99,2021
Oklahoma,OK,88.03,213,2021
Okmulgee,OK,85.78,99,2021
Osage,OK,86.49,139,2021
Ottawa,OK,86.49,139,2021
Pawnee,OK,86.49,139,2021
Payne,OK,86.49,139,2021
Pittsburg,OK,86.26,126,2021
Pontotoc,OK,86.26,126,2021
Pottawatomie,OK,86.26,126,2021
Pushmataha,OK,86.26,126,2021
Roger Mills,OK,82.88,33,2021
Rogers,OK,86.49,139,2021
Seminole,OK,86.26,126,2021
Sequoyah,OK,85.78,99,2021
Stephens,OK,82.88,33,2021
Texas,OK,82.88,33,2021
Tillman,OK,82.88,33,2021
Tulsa,OK,82.57,22,2021
Wagoner,OK,85.78,99,2021
Washington,OK,86.49,139,2021
Washita,OK,82.88,33,2021
Woods,OK,82.88,33,2021
Woodward,OK,82.88,33,2021
Baker,OR,86.2,120,2021
Benton,OR,90.72,379,2021
Clackamas,OR,92.53,454,2021
Clatsop,OR,90.72,379,2021
Columbia,OR,90.72,379,2021
Coos,OR,90,349,2021
Crook,OR,88.51,245,2021
Curry,OR,90,349,2021
Deschutes,OR,88.51,245,2021
Douglas,OR,90,349,2021
Gilliam,OR,86.2,120,2021
Grant,OR,86.2,120,2021
Harney,OR,86.2,120,2021
Hood River,OR,86.2,120,2021
Jackson,OR,90,349,2021
Jefferson,OR,88.51,245,2021
Josephine,OR,90,349,2021
Klamath,OR,90,349,2021
Lake,OR,86.2,120,2021
Lane,OR,90.72,379,2021
Lincoln,OR,90.72,379,2021
Linn,OR,90.72,379,2021
Malheur,OR,86.2,120,2021
Marion,OR,90.72,379,2021
Morrow,OR,86.2,120,2021
Multnomah,OR,95.21,497,2021
Polk,OR,90.72,379,2021
Sherman,OR,86.2,120,2021
Tillamook,OR,90.72,379,2021
Umatilla,OR,86.2,120,2021
Union,OR,86.2,120,2021
Wallowa,OR,86.2,120,2021
Wasco,OR,86.2,120,2021
Washington,OR,92.53,454,2021
Wheeler,OR,86.2,120,2021
Yamhill,OR,90.72,379,2021
Adams,PA,87.5,184,2021
Allegheny,PA,84.5,62,2021
Armstrong,PA,82.8,28,2021
Beaver,PA,82.8,28,2021
Bedford,PA,89.81,338,2021
Berks,PA,86.23,121,2021
Blair,PA,89.81,338,2021
Bradford,PA,90.57,368,2021
Bucks,PA,79.4,13,2021
Butler,PA,82.8,28,2021
Cambria,PA,82.8,28,2021
Cameron,PA,84.98,79,2021
Carbon,PA,86.23,121,2021
Centre,PA,90.57,368,2021
Chester,PA,79.4,13,2021
Clarion,PA,82.8,28,2021
Clearfield,PA,84.98,79,2021
Clinton,PA,90.57,368,2021
Columbia,PA,90.57,368,2021
Crawford,PA,87.41,180,2021
Cumberland,PA,89.81,338,2021
Dauphin,PA,87.5,184,2021
Delaware,PA,79.4,13,2021
Elk,PA,84.98,79,2021
Erie,PA,87.41,180,2021
Fayette,PA,82.95,35,2021
Forest,PA,84.98,79,2021
Franklin,PA,89.81,338,2021
Fulton,PA,89.81,338,2021
Greene,PA,82.95,35,2021
Huntingdon,PA,89.81,338,2021
Indiana,PA,82.8,28,2021
Jefferson,PA,84.98,79,2021
Juniata,PA,89.81,338,2021
Lackawanna,PA,86.62,146,2021
Lancaster,PA,87.5,184,2021
Lawrence,PA,84.98,79,2021
Lebanon,PA,87.5,184,2021
Lehigh,PA,87.69,193,2021
Luzerne,PA,86.62,146,2021
Lycoming,PA,90.57,368,2021
McKean,PA,84.98,79,2021
Mercer,PA,84.98,79,2021
Mifflin,PA,89.81,338,2021
Monroe,PA,86.23,121,2021
Montgomery,PA,79.4,13,2021
Montour,PA,90.57,368,2021
Northampton,PA,87.69,193,2021
Northumberland,PA,90.57,368,2021
Perry,PA,89.81,338,2021
Philadelphia,PA,84.85,71,2021
Pike,PA,86.23,121,2021
Potter,PA,90.57,368,2021
Schuylkill,PA,86.23,121,2021
Snyder,PA,90.57,368,2021
Somerset,PA,82.95,35,2021
Sullivan,PA,90.57,368,2021
Susquehanna,PA,86.62,146,2021
Tioga,PA,90.57,368,2021
Union,PA,90.57,368,2021
Venango,PA,84.98,79,2021
Warren,PA,84.98,79,2021
Washington,PA,82.95,35,2021
Wayne,PA,86.23,121,2021
Westmoreland,PA,82.95,35,2021
Wyoming,PA,86.62,146,2021
York,PA,87.5,184,2021
Bristol,RI,85.62,90,2021
Kent,RI,77.02,12,2021
Newport,RI,85.62,90,2021
Providence,RI,82.11,21,2021
Washington,RI,81.25,16,2021
Abbeville,SC,84.01,58,2021
Aiken,SC,89.09,283,2021
Allendale,SC,89.09,283,2021
Anderson,SC,84.01,58,2021
Bamberg,SC,89.09,283,2021
Barnwell,SC,89.09,283,2021
Beaufort,SC,89.09,283,2021
Berkeley,SC,89.09,283,2021
Calhoun,SC,89.09,283,2021
Charleston,SC,89.09,283,2021
Cherokee,SC,84.01,58,2021
Chester,SC,87.81,200,2021
Chesterfield,SC,87.81,200,2021
Clarendon,SC,87.59,190,2021
Colleton,SC,89.09,283,2021
Darlington,SC,87.59,190,2021
Dillon,SC,87.59,190,2021
Dorchester,SC,89.09,283,2021
Edgefield,SC,84.01,58,2021
Fairfield,SC,87.81,200,2021
Florence,SC,87.59,190,2021
Georgetown,SC,87.59,190,2021
Greenville,SC,84.01,58,2021
Greenwood,SC,84.01,58,2021
Hampton,SC,89.09,283,2021
Horry,SC,87.59,190,2021
Jasper,SC,89.09,283,2021
Kershaw,SC,87.81,200,2021
Lancaster,SC,87.81,200,2021
Laurens,SC,84.01,58,2021
Lee,SC,87.81,200,2021
Lexington,SC,87.81,200,2021
McCormick,SC,84.01,58,2021
Marion,SC,87.59,190,2021
Marlboro,SC,87.59,190,2021
Newberry,SC,84.01,58,2021
Oconee,SC,84.01,58,2021
Orangeburg,SC,89.09,283,2021
Pickens,SC,84.01,58,2021
Richland,SC,87.81,200,2021
Saluda,SC,84.01,58,2021
Spartanburg,SC,84.01,58,2021
Sumter,SC,87.59,190,2021
Union,SC,84.01,58,2021
Williamsburg,SC,87.59,190,2021
York,SC,87.81,200,2021
Aurora,SD,87.5,184,2021
Beadle,SD,88.94,280,2021
Bennett,SD,84.75,67,2021
Bon Homme,SD,87.5,184,2021
Brookings,SD,88.94,280,2021
Brown,SD,88.94,280,2021
Brule,SD,87.5,184,2021
Buffalo,SD,89.62,331,2021
Butte,SD,84.75,67,2021
Campbell,SD,89.62,331,2021
Charles Mix,SD,87.5,184,2021
Clark,SD,88.94,280,2021
Clay,SD,87.5,184,2021
Codington,SD,88.94,280,2021
Corson,SD,89.62,331,2021
Custer,SD,84.75,67,2021
Davison,SD,87.5,184,2021
Day,SD,88.94,280,2021
Deuel,SD,88.94,280,2021
Dewey,SD,89.62,331,2021
Douglas,SD,87.5,184,2021
Edmunds,SD,88.94,280,2021
Fall River,SD,84.75,67,2021
Faulk,SD,88.94,280,2021
Grant,SD,88.94,280,2021
Gregory,SD,89.62,331,2021
Haakon,SD,89.62,331,2021
Hamlin,SD,88.94,280,2021
Hand,SD,89.62,331,2021
Hanson,SD,87.5,184,2021
Harding,SD,84.75,67,2021
Hughes,SD,89.62,331,2021
Hutchinson,SD,87.5,184,2021
Hyde,SD,89.62,331,2021
Jackson,SD,84.75,67,2021
Jerauld,SD,87.5,184,2021
Jones,SD,89.62,331,2021
Kingsbury,SD,88.94,280,2021
Lake,SD,88.94,280,2021
Lawrence,SD,84.75,67,2021
Lincoln,SD,88.74,259,2021
Lyman,SD,89.62,331,2021
McCook,SD,88.74,259,2021
McPherson,SD,88.94,280,2021
Marshall,SD,88.94,280,2021
Meade,SD,84.75,67,2021
Mellette,SD,89.62,331,2021
Miner,SD,87.5,184,2021
Minnehaha,SD,88.74,259,2021
Moody,SD,88.94,280,2021
Oglala Lakota,SD,84.75,67,2021
Pennington,SD,84.75,67,2021
Perkins,SD,84.75,67,2021
Potter,SD,89.62,331,2021
Roberts,SD,88.94,280,2021
Sanborn,SD,87.5,184,2021
Spink,SD,88.94,280,2021
Stanley,SD,89.62,331,2021
Sully,SD,89.62,331,2021
Todd,SD,89.62,331,2021
Tripp,SD,89.62,331,2021
Turner,SD,88.74,259,2021
Union,SD,87.5,184,2021
Walworth,SD,89.62,331,2021
Yankton,SD,87.5,184,2021
Ziebach,SD,89.62,331,2021
Anderson,TN,88.8,267,2021
Bedford,TN,88.66,255,2021
Benton,TN,93.01,465,2021
Bledsoe,TN,90.68,377,2021
Blount,TN,88.8,267,2021
Bradley,TN,90.68,377,2021
Campbell,TN,88.8,267,2021
Cannon,TN,88.66,255,2021
Carroll,TN,93.01,465,2021
Carter,TN,88.43,242,2021
Cheatham,TN,88.66,255,2021
Chester,TN,93.01,465,2021
Claiborne,TN,88.8,267,2021
Clay,TN,90.68,377,2021
Cocke,TN,88.8,267,2021
Coffee,TN,88.66,255,2021
Crockett,TN,93.01,465,2021
Cumberland,TN,90.68,377,2021
