county,state,medianHouseholdIncome,medianHouseholdIncomeBucket,year
Richardson,NE,46085,111,2021
Rock,NE,55129,248,2021
Saline,NE,58011,294,2021
Sarpy,NE,88408,487,2021
Saunders,NE,76485,460,2021
Scotts Bluff,NE,56588,273,2021
Seward,NE,73892,450,2021
Sheridan,NE,47901,135,2021
Sherman,NE,57579,286,2021
Sioux,NE,46769,121,2021
Stanton,NE,70583,432,2021
Thayer,NE,56111,265,2021
Thomas,NE,51696,182,2021
Thurston,NE,56223,267,2021
Valley,NE,58015,294,2021
Washington,NE,83491,479,2021
Wayne,NE,60971,336,2021
Webster,NE,56786,276,2021
Wheeler,NE,51875,185,2021
York,NE,66337,400,2021
Churchill,NV,61776,347,2021
Clark,NV,64210,379,2021
Douglas,NV,75688,457,2021
Elko,NV,82462,477,2021
Esmeralda,NV,31667,17,2021
Eureka,NV,68307,416,2021
Humboldt,NV,70315,430,2021
Lander,NV,92543,493,2021
Lincoln,NV,62164,351,2021
Lyon,NV,63952,375,2021
Mineral,NV,43009,75,2021
Nye,NV,52570,199,2021
Pershing,NV,62841,360,2021
Storey,NV,66713,403,2021
Washoe,NV,74292,452,2021
White Pine,NV,63590,371,2021
Carson,NV,62217,352,2021
Belknap,NH,75035,454,2021
Carroll,NH,70873,434,2021
Cheshire,NH,69360,425,2021
Coos,NH,52054,189,2021
Grafton,NH,73755,450,2021
Hillsborough,NH,86930,485,2021
Merrimack,NH,82457,477,2021
Rockingham,NH,101683,502,2021
Strafford,NH,76560,461,2021
Sullivan,NH,64587,383,2021
Atlantic,NJ,66473,401,2021
Bergen,NJ,109497,505,2021
Burlington,NJ,95935,497,2021
Camden,NJ,75485,456,2021
Cape May,NJ,76237,459,2021
Cumberland,NJ,58397,302,2021
Essex,NJ,67826,413,2021
Gloucester,NJ,93208,494,2021
Hudson,NJ,79795,472,2021
Hunterdon,NJ,123373,509,2021
Mercer,NJ,85687,483,2021
Middlesex,NJ,96883,499,2021
Monmouth,NJ,110356,506,2021
Morris,NJ,123727,510,2021
Ocean,NJ,76644,461,2021
Passaic,NJ,78386,468,2021
Salem,NJ,67898,414,2021
Somerset,NJ,121695,509,2021
Sussex,NJ,101645,502,2021
Union,NJ,87369,485,2021
Warren,NJ,85163,482,2021
Bernalillo,NM,56920,278,2021
Catron,NM,37623,36,2021
Chaves,NM,47620,132,2021
Cibola,NM,47300,128,2021
Colfax,NM,39483,46,2021
Curry,NM,51199,177,2021
De Baca,NM,32750,20,2021
Dona Ana,NM,47151,125,2021
Eddy,NM,67759,412,2021
Grant,NM,39429,45,2021
Guadalupe,NM,35409,28,2021
Harding,NM,35900,29,2021
Hidalgo,NM,46097,111,2021
Lea,NM,62319,354,2021
Lincoln,NM,47247,127,2021
Los Alamos,NM,123677,510,2021
Luna,NM,33914,23,2021
McKinley,NM,40262,53,2021
Mora,NM,37549,35,2021
Otero,NM,46949,123,2021
Quay,NM,33067,20,2021
Rio Arriba,NM,46994,124,2021
Roosevelt,NM,47897,135,2021
Sandoval,NM,68947,422,2021
San Juan,NM,47485,130,2021
San Miguel,NM,36492,32,2021
Santa Fe,NM,64423,381,2021
Sierra,NM,35939,30,2021
Socorro,NM,38242,39,2021
Taos,NM,49481,151,2021
Torrance,NM,44819,95,2021
Union,NM,37443,35,2021
Valencia,NM,53752,222,2021
Albany,NY,73810,450,2021
Allegany,NY,54375,233,2021
Bronx,NY,43726,84,2021
Broome,NY,53982,225,2021
Cattaraugus,NY,53537,218,2021
Cayuga,NY,59602,318,2021
Chautauqua,NY,50408,163,2021
Chemung,NY,58175,297,2021
Chenango,NY,55690,257,2021
Clinton,NY,62470,355,2021
Columbia,NY,73065,446,2021
Cortland,NY,62163,351,2021
Delaware,NY,52757,202,2021
Dutchess,NY,87112,485,2021
Erie,NY,62578,357,2021
Essex,NY,61563,344,2021
Franklin,NY,55279,250,2021
Fulton,NY,55240,250,2021
Genesee,NY,63734,372,2021
Greene,NY,62810,359,2021
Hamilton,NY,62841,360,2021
Herkimer,NY,60561,331,2021
Jefferson,NY,58271,298,2021
Kings,NY,67753,412,2021
Lewis,NY,60049,326,2021
Livingston,NY,64467,382,2021
Madison,NY,63312,367,2021
Monroe,NY,66317,399,2021
Montgomery,NY,53533,218,2021
Nassau,NY,126576,510,2021
New York,NY,93956,495,2021
Niagara,NY,60834,336,2021
Oneida,NY,61733,347,2021
Onondaga,NY,66012,397,2021
Ontario,NY,70694,433,2021
Orange,NY,85640,483,2021
Orleans,NY,54882,242,2021
Oswego,NY,61983,349,2021
Otsego,NY,60523,331,2021
Putnam,NY,111617,506,2021
Queens,NY,75886,458,2021
Rensselaer,NY,76731,462,2021
Richmond,NY,89427,489,2021
Rockland,NY,99707,501,2021
St. Lawrence,NY,54351,232,2021
Saratoga,NY,90800,491,2021
Schenectady,NY,69891,428,2021
Schoharie,NY,64220,379,2021
Schuyler,NY,56437,270,2021
Seneca,NY,59086,310,2021
Steuben,NY,58652,306,2021
Suffolk,NY,111660,507,2021
Sullivan,NY,63393,368,2021
Tioga,NY,64987,387,2021
Tompkins,NY,64260,380,2021
Ulster,NY,71040,435,2021
Warren,NY,68765,420,2021
Washington,NY,63869,375,2021
Wayne,NY,64152,378,2021
Westchester,NY,105387,504,2021
Wyoming,NY,60013,325,2021
Yates,NY,57635,287,2021
Alamance,NC,55078,247,2021
Alexander,NC,55041,246,2021
Alleghany,NC,38930,43,2021
Anson,NC,39862,50,2021
Ashe,NC,43938,86,2021
Avery,NC,46383,115,2021
Beaufort,NC,51894,186,2021
Bertie,NC,37571,35,2021
Bladen,NC,39259,44,2021
Brunswick,NC,64400,381,2021
Buncombe,NC,59699,320,2021
Burke,NC,48142,137,2021
Cabarrus,NC,75765,457,2021
Caldwell,NC,48549,141,2021
Camden,NC,68560,418,2021
Carteret,NC,61805,347,2021
Caswell,NC,53279,213,2021
Catawba,NC,57840,290,2021
Chatham,NC,76791,463,2021
Cherokee,NC,43319,78,2021
Chowan,NC,46288,114,2021
Clay,NC,47155,125,2021
Cleveland,NC,45646,105,2021
Columbus,NC,40562,54,2021
Craven,NC,56325,268,2021
Cumberland,NC,50746,169,2021
Currituck,NC,79416,471,2021
Dare,NC,69500,426,2021
Davidson,NC,53083,208,2021
Davie,NC,64657,384,2021
Duplin,NC,45744,108,2021
Durham,NC,67000,404,2021
Edgecombe,NC,41974,66,2021
Forsyth,NC,56830,277,2021
Franklin,NC,62332,354,2021
Gaston,NC,56819,276,2021
Gates,NC,51599,182,2021
Graham,NC,41977,66,2021
Granville,NC,60606,332,2021
Greene,NC,45766,108,2021
Guilford,NC,58646,305,2021
Halifax,NC,37832,36,2021
Harnett,NC,59676,319,2021
Haywood,NC,52063,189,2021
Henderson,NC,59928,323,2021
Hertford,NC,43523,81,2021
Hoke,NC,53456,217,2021
Hyde,NC,48577,141,2021
Iredell,NC,66824,404,2021
Jackson,NC,47989,135,2021
Johnston,NC,66026,397,2021
Jones,NC,42401,70,2021
Lee,NC,57674,288,2021
Lenoir,NC,41092,58,2021
Lincoln,NC,65399,392,2021
McDowell,NC,50615,166,2021
Macon,NC,48169,137,2021
Madison,NC,51396,179,2021
Martin,NC,41798,64,2021
Mecklenburg,NC,73124,447,2021
Mitchell,NC,48320,138,2021
Montgomery,NC,50618,167,2021
Moore,NC,67440,409,2021
Nash,NC,52837,204,2021
New Hanover,NC,62362,354,2021
Northampton,NC,39764,49,2021
Onslow,NC,54732,239,2021
Orange,NC,79205,470,2021
Pamlico,NC,52124,191,2021
Pasquotank,NC,56510,272,2021
Pender,NC,65681,394,2021
Perquimans,NC,53138,210,2021
Person,NC,55759,259,2021
Pitt,NC,50422,164,2021
Polk,NC,55058,246,2021
Randolph,NC,51598,182,2021
Richmond,NC,38926,43,2021
Robeson,NC,36736,32,2021
Rockingham,NC,46993,124,2021
Rowan,NC,53600,219,2021
Rutherford,NC,45500,104,2021
Sampson,NC,45127,100,2021
Scotland,NC,39866,50,2021
Stanly,NC,56462,271,2021
Stokes,NC,52637,200,2021
Surry,NC,50881,171,2021
Swain,NC,48608,142,2021
Transylvania,NC,57830,290,2021
Tyrrell,NC,40938,57,2021
Union,NC,88465,487,2021
Vance,NC,45243,101,2021
Wake,NC,88471,487,2021
Warren,NC,39588,47,2021
Washington,NC,32937,20,2021
Watauga,NC,48786,144,2021
Wayne,NC,49488,152,2021
Wilkes,NC,46079,111,2021
Wilson,NC,47348,128,2021
Yadkin,NC,51348,178,2021
Yancey,NC,45324,102,2021
Adams,ND,52896,205,2021
Barnes,ND,64016,376,2021
Benson,ND,54375,233,2021
Billings,ND,71375,437,2021
Bottineau,ND,68095,415,2021
Bowman,ND,76447,460,2021
Burke,ND,97802,499,2021
Burleigh,ND,76043,458,2021
Cass,ND,68718,419,2021
Cavalier,ND,60284,328,2021
Dickey,ND,58267,298,2021
Divide,ND,83438,478,2021
Dunn,ND,84459,480,2021
Eddy,ND,44958,97,2021
Emmons,ND,56713,275,2021
Foster,ND,71250,436,2021
Golden Valley,ND,83295,478,2021
Grand Forks,ND,57213,281,2021
Grant,ND,57200,281,2021
Griggs,ND,64196,379,2021
Hettinger,ND,62865,361,2021
Kidder,ND,52419,196,2021
LaMoure,ND,63594,371,2021
Logan,ND,53929,225,2021
McHenry,ND,71612,438,2021
McIntosh,ND,58056,295,2021
McKenzie,ND,78442,468,2021
McLean,ND,72324,442,2021
Mercer,ND,78547,469,2021
Morton,ND,75177,455,2021
Mountrail,ND,76520,461,2021
Nelson,ND,56724,275,2021
Oliver,ND,64148,378,2021
Pembina,ND,61795,347,2021
Pierce,ND,59803,321,2021
Ramsey,ND,55534,254,2021
Ransom,ND,67480,409,2021
Renville,ND,71218,436,2021
Richland,ND,62481,355,2021
Rolette,ND,49434,150,2021
Sargent,ND,67467,409,2021
Sheridan,ND,61125,339,2021
Sioux,ND,39755,49,2021
Slope,ND,67614,410,2021
Stark,ND,70364,431,2021
Steele,ND,81354,474,2021
Stutsman,ND,54652,238,2021
Towner,ND,51912,186,2021
Traill,ND,73113,447,2021
Walsh,ND,59368,314,2021
Ward,ND,72227,440,2021
Wells,ND,58932,309,2021
Williams,ND,80142,472,2021
Adams,OH,44467,92,2021
Allen,OH,55114,248,2021
Ashland,OH,58168,297,2021
Ashtabula,OH,49680,155,2021
Athens,OH,47061,125,2021
Auglaize,OH,69315,424,2021
Belmont,OH,54191,229,2021
Brown,OH,59766,320,2021
Butler,OH,72281,441,2021
Carroll,OH,55954,263,2021
Champaign,OH,62865,361,2021
Clark,OH,54869,242,2021
Clermont,OH,73013,446,2021
Clinton,OH,57409,283,2021
Columbiana,OH,51664,182,2021
Coshocton,OH,49297,149,2021
Crawford,OH,48449,139,2021
Cuyahoga,OH,55109,248,2021
Darke,OH,57440,284,2021
Defiance,OH,65779,395,2021
Delaware,OH,116284,508,2021
Erie,OH,60149,326,2021
Fairfield,OH,77241,464,2021
Fayette,OH,52964,206,2021
Franklin,OH,65999,396,2021
Fulton,OH,65418,392,2021
Gallia,OH,50773,169,2021
Geauga,OH,90285,490,2021
Greene,OH,75901,458,2021
Guernsey,OH,48434,139,2021
Hamilton,OH,63080,363,2021
Hancock,OH,60828,336,2021
Hardin,OH,52112,191,2021
Harrison,OH,51993,188,2021
Henry,OH,64513,383,2021
Highland,OH,52376,195,2021
Hocking,OH,56755,275,2021
Holmes,OH,69454,426,2021
Huron,OH,59049,310,2021
Jackson,OH,50983,174,2021
Jefferson,OH,49211,148,2021
Knox,OH,64439,382,2021
Lake,OH,70168,429,2021
Lawrence,OH,48947,146,2021
Licking,OH,72771,444,2021
Logan,OH,64196,379,2021
Lorain,OH,62390,354,2021
Lucas,OH,53176,211,2021
Madison,OH,72811,444,2021
Mahoning,OH,50750,169,2021
Marion,OH,51144,176,2021
Medina,OH,82894,478,2021
Meigs,OH,44113,89,2021
Mercer,OH,68692,419,2021
Miami,OH,66284,399,2021
Monroe,OH,50503,164,2021
Montgomery,OH,56543,272,2021
Morgan,OH,44848,96,2021
Morrow,OH,63411,369,2021
Muskingum,OH,52224,193,2021
Noble,OH,46144,112,2021
Ottawa,OH,64463,382,2021
Paulding,OH,59987,324,2021
Perry,OH,58616,305,2021
Pickaway,OH,63629,372,2021
Pike,OH,44961,97,2021
Portage,OH,64163,378,2021
Preble,OH,60527,331,2021
Putnam,OH,73122,447,2021
Richland,OH,52605,199,2021
Ross,OH,54004,225,2021
Sandusky,OH,56414,270,2021
Scioto,OH,43266,78,2021
Seneca,OH,56043,264,2021
Shelby,OH,66536,402,2021
Stark,OH,58170,297,2021
Summit,OH,63111,364,2021
Trumbull,OH,50258,162,2021
Tuscarawas,OH,57545,285,2021
Union,OH,96634,498,2021
Van Wert,OH,59210,311,2021
Vinton,OH,46653,119,2021
Warren,OH,95709,497,2021
Washington,OH,54167,229,2021
Wayne,OH,64594,384,2021
Williams,OH,55030,245,2021
Wood,OH,66337,400,2021
Wyandot,OH,61626,345,2021
Adair,OK,37940,37,2021
Alfalfa,OK,66552,402,2021
Atoka,OK,45148,100,2021
Beaver,OK,60152,326,2021
Beckham,OK,50365,163,2021
Blaine,OK,52538,198,2021
Bryan,OK,49225,148,2021
Caddo,OK,47566,131,2021
Canadian,OK,76973,463,2021
Carter,OK,52906,205,2021
Cherokee,OK,47421,130,2021
Choctaw,OK,38854,42,2021
Cimarron,OK,50350,163,2021
Cleveland,OK,67068,405,2021
Coal,OK,43697,84,2021
Comanche,OK,54483,235,2021
Cotton,OK,54787,240,2021
Craig,OK,45094,99,2021
Creek,OK,56384,270,2021
Custer,OK,55074,247,2021
Delaware,OK,46588,118,2021
Dewey,OK,53672,221,2021
Ellis,OK,52250,193,2021
Garfield,OK,60732,334,2021
Garvin,OK,50441,164,2021
Grady,OK,68925,422,2021
Grant,OK,54150,228,2021
Greer,OK,49203,148,2021
Harmon,OK,55369,251,2021
Harper,OK,51481,180,2021
Haskell,OK,43622,82,2021
Hughes,OK,42425,70,2021
Jackson,OK,55551,254,2021
Jefferson,OK,43438,80,2021
Johnston,OK,46754,121,2021
Kay,OK,50391,163,2021
Kingfisher,OK,61657,345,2021
Kiowa,OK,36985,33,2021
Latimer,OK,39939,50,2021
Le Flore,OK,43049,75,2021
Lincoln,OK,54578,236,2021
Logan,OK,74744,453,2021
Love,OK,55568,255,2021
McClain,OK,73914,451,2021
McCurtain,OK,43435,80,2021
McIntosh,OK,40792,56,2021
Major,OK,60025,325,2021
Marshall,OK,51345,178,2021
Mayes,OK,52956,206,2021
Murray,OK,54160,229,2021
Muskogee,OK,44166,89,2021
Noble,OK,62910,361,2021
Nowata,OK,46786,122,2021
Okfuskee,OK,43000,74,2021
Oklahoma,OK,58239,298,2021
Okmulgee,OK,48689,143,2021
Osage,OK,54036,226,2021
Ottawa,OK,42311,68,2021
Pawnee,OK,53084,209,2021
Payne,OK,43686,83,2021
Pittsburg,OK,49669,155,2021
Pontotoc,OK,55862,261,2021
Pottawatomie,OK,54896,243,2021
Pushmataha,OK,40721,56,2021
Roger Mills,OK,58385,301,2021
Rogers,OK,69322,425,2021
Seminole,OK,40190,53,2021
Sequoyah,OK,43496,81,2021
Stephens,OK,53470,217,2021
Texas,OK,50781,170,2021
Tillman,OK,41138,59,2021
Tulsa,OK,60382,329,2021
Wagoner,OK,68906,421,2021
Washington,OK,55216,249,2021
Washita,OK,55750,258,2021
Woods,OK,55933,262,2021
Woodward,OK,55700,257,2021
Baker,OR,46922,123,2021
Benton,OR,68732,419,2021
Clackamas,OR,88517,488,2021
Clatsop,OR,61846,348,2021
Columbia,OR,73909,451,2021
Coos,OR,52548,199,2021
Crook,OR,64820,385,2021
Curry,OR,57553,286,2021
Deschutes,OR,74082,451,2021
Douglas,OR,52479,197,2021
Gilliam,OR,51705,183,2021
Grant,OR,51100,176,2021
Harney,OR,42095,66,2021
Hood River,OR,77815,466,2021
Jackson,OR,61020,337,2021
Jefferson,OR,59748,320,2021
Josephine,OR,51733,183,2021
Klamath,OR,50790,170,2021
Lake,OR,50685,168,2021
Lane,OR,59016,309,2021
Lincoln,OR,54961,244,2021
Linn,OR,63313,367,2021
Malheur,OR,47906,135,2021
Marion,OR,64880,386,2021
Morrow,OR,61659,346,2021
Multnomah,OR,76290,459,2021
Polk,OR,70238,430,2021
Sherman,OR,53606,219,2021
Tillamook,OR,55730,258,2021
Umatilla,OR,63123,364,2021
Union,OR,55227,250,2021
Wallowa,OR,57891,292,2021
Wasco,OR,57853,291,2021
Washington,OR,92025,492,2021
Wheeler,OR,46648,119,2021
Yamhill,OR,73409,448,2021
Adams,PA,72492,443,2021
Allegheny,PA,66659,403,2021
Armstrong,PA,56838,277,2021
Beaver,PA,62152,351,2021
Bedford,PA,54596,237,2021
Berks,PA,69272,424,2021
Blair,PA,54368,232,2021
Bradford,PA,54383,233,2021
Bucks,PA,99302,500,2021
Butler,PA,77065,464,2021
Cambria,PA,51018,175,2021
Cameron,PA,43615,82,2021
Carbon,PA,59289,312,2021
Centre,PA,64995,388,2021
Chester,PA,109969,506,2021
Clarion,PA,53096,209,2021
Clearfield,PA,52826,204,2021
Clinton,PA,53792,222,2021
Columbia,PA,55572,255,2021
Crawford,PA,55042,246,2021
Cumberland,PA,77001,463,2021
Dauphin,PA,66480,401,2021
Delaware,PA,80398,473,2021
Elk,PA,57551,286,2021
Erie,PA,55949,263,2021
Fayette,PA,51321,178,2021
Forest,PA,43958,87,2021
Franklin,PA,66329,399,2021
Fulton,PA,58343,300,2021
Greene,PA,57497,285,2021
Huntingdon,PA,57055,279,2021
Indiana,PA,52546,198,2021
Jefferson,PA,52815,203,2021
Juniata,PA,56382,269,2021
Lackawanna,PA,58366,301,2021
Lancaster,PA,73688,449,2021
Lawrence,PA,53106,209,2021
Lebanon,PA,66164,398,2021
Lehigh,PA,69440,426,2021
Luzerne,PA,56534,272,2021
Lycoming,PA,58177,297,2021
McKean,PA,52350,195,2021
Mercer,PA,52810,203,2021
Mifflin,PA,54738,240,2021
Monroe,PA,72679,443,2021
Montgomery,PA,99361,500,2021
Montour,PA,64858,386,2021
Northampton,PA,77103,464,2021
Northumberland,PA,51005,174,2021
Perry,PA,72922,445,2021
Philadelphia,PA,52649,200,2021
Pike,PA,71360,437,2021
Potter,PA,50944,172,2021
Schuylkill,PA,57785,290,2021
Snyder,PA,62951,362,2021
Somerset,PA,54332,232,2021
Sullivan,PA,54074,227,2021
Susquehanna,PA,59391,314,2021
Tioga,PA,54671,238,2021
Union,PA,61807,348,2021
Venango,PA,55899,262,2021
Warren,PA,55796,259,2021
Washington,PA,68787,420,2021
Wayne,PA,56744,275,2021
Westmoreland,PA,64708,384,2021
Wyoming,PA,62795,359,2021
York,PA,72543,443,2021
Bristol,RI,95102,497,2021
Kent,RI,79880,472,2021
Newport,RI,90435,490,2021
Providence,RI,65797,395,2021
Washington,RI,92001,492,2021
Abbeville,SC,45710,107,2021
Aiken,SC,57572,286,2021
Allendale,SC,31800,17,2021
Anderson,SC,56796,276,2021
Bamberg,SC,44408,91,2021
Barnwell,SC,38237,39,2021
Beaufort,SC,74199,451,2021
Berkeley,SC,70786,433,2021
Calhoun,SC,52491,197,2021
Charleston,SC,70807,433,2021
Cherokee,SC,41330,61,2021
Chester,SC,46441,116,2021
Chesterfield,SC,45046,98,2021
Clarendon,SC,45542,104,2021
Colleton,SC,41419,61,2021
Darlington,SC,40704,55,2021
Dillon,SC,39780,49,2021
Dorchester,SC,68046,415,2021
Edgefield,SC,55183,249,2021
Fairfield,SC,41755,64,2021
Florence,SC,51902,186,2021
Georgetown,SC,55719,258,2021
Greenville,SC,65513,392,2021
Greenwood,SC,44513,93,2021
Hampton,SC,38298,39,2021
Horry,SC,54688,239,2021
Jasper,SC,47811,134,2021
Kershaw,SC,56449,271,2021
Lancaster,SC,67407,408,2021
Laurens,SC,46754,121,2021
Lee,SC,36195,31,2021
Lexington,SC,65623,394,2021
McCormick,SC,53193,212,2021
Marion,SC,34465,25,2021
Marlboro,SC,32136,18,2021
Newberry,SC,50950,173,2021
Oconee,SC,52842,204,2021
Orangeburg,SC,38052,38,2021
Pickens,SC,53188,211,2021
Richland,SC,56137,265,2021
Saluda,SC,46451,116,2021
Spartanburg,SC,57627,287,2021
Sumter,SC,49040,147,2021
Union,SC,40048,52,2021
Williamsburg,SC,40124,52,2021
York,SC,72234,441,2021
Aurora,SD,64960,387,2021
Beadle,SD,56692,275,2021
Bennett,SD,40664,55,2021
Bon Homme,SD,53575,219,2021
Brookings,SD,59178,311,2021
Brown,SD,63805,374,2021
Brule,SD,60857,336,2021
Buffalo,SD,38523,40,2021
Butte,SD,48941,146,2021
Campbell,SD,58026,295,2021
Charles Mix,SD,52981,206,2021
Clark,SD,54473,235,2021
Clay,SD,56077,264,2021
Codington,SD,61496,343,2021
Corson,SD,38281,39,2021
Custer,SD,68736,420,2021
Davison,SD,50900,172,2021
Day,SD,52775,202,2021
Deuel,SD,70808,433,2021
Dewey,SD,46087,111,2021
Douglas,SD,66750,403,2021
Edmunds,SD,69732,427,2021
Fall River,SD,51007,174,2021
Faulk,SD,53056,207,2021
Grant,SD,70483,431,2021
Gregory,SD,44654,94,2021
Haakon,SD,51016,174,2021
Hamlin,SD,71923,440,2021
Hand,SD,61121,339,2021
Hanson,SD,75132,455,2021
Harding,SD,64250,380,2021
Hughes,SD,77725,465,2021
Hutchinson,SD,62448,355,2021
Hyde,SD,66328,399,2021
Jackson,SD,25357,11,2021
Jerauld,SD,58375,301,2021
Jones,SD,52321,194,2021
Kingsbury,SD,62634,357,2021
Lake,SD,67297,407,2021
Lawrence,SD,56166,266,2021
Lincoln,SD,87560,486,2021
Lyman,SD,55977,263,2021
McCook,SD,72063,440,2021
McPherson,SD,54324,232,2021
Marshall,SD,69236,424,2021
Meade,SD,68242,416,2021
Mellette,SD,35726,28,2021
Miner,SD,56351,269,2021
Minnehaha,SD,66502,402,2021
Moody,SD,66000,396,2021
Oglala Lakota,SD,33192,21,2021
Pennington,SD,62546,356,2021
Perkins,SD,59432,315,2021
Potter,SD,59408,315,2021
Roberts,SD,53618,220,2021
Sanborn,SD,58409,302,2021
Spink,SD,63802,374,2021
Stanley,SD,76402,460,2021
Sully,SD,59688,319,2021
Todd,SD,26250,12,2021
Tripp,SD,52274,193,2021
Turner,SD,66199,398,2021
Union,SD,80238,472,2021
Walworth,SD,51746,184,2021
Yankton,SD,67052,405,2021
Ziebach,SD,38750,42,2021
Anderson,TN,55414,252,2021
Bedford,TN,55354,251,2021
Benton,TN,40258,53,2021
Bledsoe,TN,51884,186,2021
Blount,TN,64593,383,2021
Bradley,TN,55426,252,2021
Campbell,TN,46110,112,2021
Cannon,TN,54223,230,2021
Carroll,TN,44794,95,2021
Carter,TN,44280,90,2021
Cheatham,TN,69132,423,2021
Chester,TN,52692,201,2021
Claiborne,TN,41938,65,2021
Clay,TN,38709,42,2021
Cocke,TN,41558,63,2021
Coffee,TN,52626,200,2021
Crockett,TN,52136,191,2021
Cumberland,TN,52630,200,2021
Davidson,TN,66047,397,2021
Decatur,TN,43817,85,2021
DeKalb,TN,45728,107,2021
Dickson,TN,61388,342,2021
Dyer,TN,50245,161,2021
Fayette,TN,69729,427,2021
Fentress,TN,43464,80,2021
Franklin,TN,52189,192,2021
Gibson,TN,49615,153,2021
Giles,TN,54061,227,2021
Grainger,TN,44917,96,2021
Greene,TN,47361,129,2021
Grundy,TN,45150,100,2021
Hamblen,TN,45275,102,2021
Hamilton,TN,61050,337,2021
Hancock,TN,29650,15,2021
Hardeman,TN,41138,59,2021
Hardin,TN,45092,98,2021
Hawkins,TN,49101,148,2021
Haywood,TN,39952,51,2021
Henderson,TN,47885,135,2021
Henry,TN,43444,80,2021
Hickman,TN,48527,141,2021
Houston,TN,46535,117,2021
Humphreys,TN,49745,156,2021
Jackson,TN,41890,65,2021
Jefferson,TN,54371,232,2021
Johnson,TN,42552,71,2021
Knox,TN,62911,361,2021
Lake,TN,34923,26,2021
Lauderdale,TN,43025,75,2021
Lawrence,TN,45721,107,2021
Lewis,TN,38664,41,2021
Lincoln,TN,57455,284,2021
Loudon,TN,66151,398,2021
McMinn,TN,51253,177,2021
McNairy,TN,42691,72,2021
Macon,TN,43605,82,2021
Madison,TN,51526,181,2021
Marion,TN,53148,211,2021
Marshall,TN,60036,325,2021
Maury,TN,66353,400,2021
Meigs,TN,54420,234,2021
Monroe,TN,48488,140,2021
Montgomery,TN,63768,372,2021
Moore,TN,64926,386,2021
Morgan,TN,45133,100,2021
Obion,TN,45606,105,2021
Overton,TN,39737,48,2021
Perry,TN,51786,184,2021
Pickett,TN,42931,73,2021
Polk,TN,49446,151,2021
Putnam,TN,49228,148,2021
Rhea,TN,48872,145,2021
Roane,TN,60044,326,2021
Robertson,TN,67597,410,2021
Rutherford,TN,72985,446,2021
Scott,TN,38409,40,2021
Sequatchie,TN,47835,134,2021
Sevier,TN,54363,232,2021
Shelby,TN,55015,245,2021
Smith,TN,52018,189,2021
Stewart,TN,51460,180,2021
Sullivan,TN,49661,154,2021
Sumner,TN,73517,449,2021
Tipton,TN,63783,373,2021
Trousdale,TN,58274,299,2021
Unicoi,TN,47610,131,2021
Union,TN,50868,171,2021
Van Buren,TN,44444,92,2021
Warren,TN,46189,114,2021
Washington,TN,52503,197,2021
Wayne,TN,45402,103,2021
Weakley,TN,43773,85,2021
White,TN,44777,95,2021
Williamson,TN,116492,508,2021
Wilson,TN,82224,476,2021
Anderson,TX,49736,156,2021
Andrews,TX,80518,473,2021
Angelina,TX,52377,195,2021
Aransas,TX,51509,180,2021
Archer,TX,67083,406,2021
Armstrong,TX,71136,435,2021
Atascosa,TX,63391,368,2021
Austin,TX,68400,417,2021
Bailey,TX,64044,376,2021
Bandera,TX,64495,383,2021
Bastrop,TX,78339,467,2021
Baylor,TX,43705,84,2021
Bee,TX,48822,145,2021
Bell,TX,57932,292,2021
Bexar,TX,62169,351,2021
Blanco,TX,71201,436,2021
Borden,TX,68500,417,2021
Bosque,TX,59328,313,2021
Bowie,TX,54949,243,2021
Brazoria,TX,87958,486,2021
Brazos,TX,52658,200,2021
Brewster,TX,48679,143,2021
Briscoe,TX,38469,40,2021
Brooks,TX,26827,12,2021
Brown,TX,49232,149,2021
Burleson,TX,64109,377,2021
Burnet,TX,65363,391,2021
Caldwell,TX,63380,368,2021
Calhoun,TX,61887,349,2021
Callahan,TX,55820,260,2021
Cameron,TX,43057,75,2021
Camp,TX,50947,173,2021
Carson,TX,76786,462,2021
Cass,TX,49626,153,2021
Castro,TX,53551,218,2021
Chambers,TX,93707,494,2021
Cherokee,TX,54222,229,2021
Childress,TX,53092,209,2021
Clay,TX,69967,428,2021
Cochran,TX,38203,39,2021
Coke,TX,42639,71,2021
Coleman,TX,47216,126,2021
Collin,TX,104327,503,2021
Collingsworth,TX,42446,70,2021
Colorado,TX,55945,263,2021
Comal,TX,85912,483,2021
Comanche,TX,55743,258,2021
Concho,TX,46719,121,2021
Cooke,TX,63338,367,2021
Coryell,TX,58414,302,2021
Cottle,TX,43654,83,2021
Crane,TX,67804,413,2021
Crockett,TX,52731,201,2021
Crosby,TX,44304,90,2021
Culberson,TX,34239,24,2021
Dallam,TX,61069,338,2021
Dallas,TX,65011,388,2021
Dawson,TX,42778,72,2021
Deaf Smith,TX,49611,153,2021
Delta,TX,58705,306,2021
Denton,TX,96265,498,2021
DeWitt,TX,57873,291,2021
Dickens,TX,42241,68,2021
Dimmit,TX,25000,11,2021
Donley,TX,52888,205,2021
Duval,TX,43836,85,2021
Eastland,TX,43953,87,2021
Ector,TX,64975,387,2021
Edwards,TX,40000,51,2021
Ellis,TX,85272,482,2021
El Paso,TX,50919,172,2021
Erath,TX,56691,274,2021
Falls,TX,35317,27,2021
Fannin,TX,59686,319,2021
Fayette,TX,66624,403,2021
