county,state,sexRatio,sexRatioBucket,year
Meagher,MT,124.4,493,2021
Mineral,MT,109.6,449,2021
Missoula,MT,100.9,308,2021
Musselshell,MT,103.4,380,2021
Park,MT,101.6,332,2021
Petroleum,MT,107.7,437,2021
Phillips,MT,103.8,387,2021
Pondera,MT,100.9,308,2021
Powder River,MT,92.9,48,2021
Powell,MT,169.3,509,2021
Prairie,MT,109.7,451,2021
Ravalli,MT,100.5,293,2021
Richland,MT,100.1,277,2021
Roosevelt,MT,100.0,273,2021
Rosebud,MT,104.1,393,2021
Sanders,MT,107.9,438,2021
Sheridan,MT,107.7,437,2021
Silver Bow,MT,106.0,420,2021
Stillwater,MT,103.0,372,2021
Sweet Grass,MT,107.4,435,2021
Teton,MT,97.2,155,2021
Toole,MT,130.4,497,2021
Treasure,MT,111.3,459,2021
Valley,MT,108.1,439,2021
Wheatland,MT,82.5,2,2021
Wibaux,MT,92.4,43,2021
Yellowstone,MT,98.2,196,2021
Adams,NE,98.7,216,2021
Antelope,NE,101.9,341,2021
Arthur,NE,94.2,72,2021
Banner,NE,107.2,433,2021
Blaine,NE,114.9,473,2021
Boone,NE,103.5,383,2021
Box Butte,NE,101.7,336,2021
Boyd,NE,100.9,308,2021
Brown,NE,93.8,64,2021
Buffalo,NE,100.5,293,2021
Burt,NE,98.8,224,2021
Butler,NE,100.3,285,2021
Cass,NE,102.8,366,2021
Cedar,NE,103.0,372,2021
Chase,NE,90.4,23,2021
Cherry,NE,104.8,406,2021
Cheyenne,NE,98.6,212,2021
Clay,NE,103.6,384,2021
Colfax,NE,127.2,496,2021
Cuming,NE,101.6,332,2021
Custer,NE,101.4,326,2021
Dakota,NE,100.5,293,2021
Dawes,NE,93.7,62,2021
Dawson,NE,106.3,424,2021
Deuel,NE,90.5,24,2021
Dixon,NE,103.9,390,2021
Dodge,NE,99.1,237,2021
Douglas,NE,98.3,200,2021
Dundy,NE,112.3,465,2021
Fillmore,NE,96.5,132,2021
Franklin,NE,101.5,329,2021
Frontier,NE,113.8,469,2021
Furnas,NE,99.4,251,2021
Gage,NE,102.9,369,2021
Garden,NE,98.4,204,2021
Garfield,NE,100.5,293,2021
Gosper,NE,109.1,446,2021
Grant,NE,127.9,496,2021
Greeley,NE,100.1,277,2021
Hall,NE,103.8,387,2021
Hamilton,NE,103.4,380,2021
Harlan,NE,103.3,378,2021
Hayes,NE,99.3,246,2021
Hitchcock,NE,111.1,458,2021
Holt,NE,100.3,285,2021
Hooker,NE,89.4,17,2021
Howard,NE,104.1,393,2021
Jefferson,NE,93.5,58,2021
Johnson,NE,157.3,507,2021
Kearney,NE,99.8,267,2021
Keith,NE,102.3,354,2021
Keya Paha,NE,104.8,406,2021
Kimball,NE,108.6,442,2021
Knox,NE,99.4,251,2021
Lancaster,NE,101.6,332,2021
Lincoln,NE,98.8,224,2021
Logan,NE,117.9,482,2021
Loup,NE,115.9,475,2021
McPherson,NE,103.9,390,2021
Madison,NE,99.2,240,2021
Merrick,NE,102.9,369,2021
Morrill,NE,111.6,461,2021
Nance,NE,101.5,329,2021
Nemaha,NE,102.0,344,2021
Nuckolls,NE,99.1,237,2021
Otoe,NE,104.9,407,2021
Pawnee,NE,94.1,71,2021
Perkins,NE,107.0,432,2021
Phelps,NE,101.8,340,2021
Pierce,NE,101.0,312,2021
Platte,NE,103.5,383,2021
Polk,NE,96.6,134,2021
Red Willow,NE,99.7,263,2021
Richardson,NE,105.2,412,2021
Rock,NE,109.4,448,2021
Saline,NE,106.7,429,2021
Sarpy,NE,101.2,320,2021
Saunders,NE,104.1,393,2021
Scotts Bluff,NE,94.5,78,2021
Seward,NE,106.0,420,2021
Sheridan,NE,97.2,155,2021
Sherman,NE,102.6,361,2021
Sioux,NE,104.7,404,2021
Stanton,NE,105.3,413,2021
Thayer,NE,99.3,246,2021
Thomas,NE,80.1,1,2021
Thurston,NE,97.5,168,2021
Valley,NE,97.4,163,2021
Washington,NE,98.5,208,2021
Wayne,NE,101.5,329,2021
Webster,NE,102.8,366,2021
Wheeler,NE,101.4,326,2021
York,NE,100.2,281,2021
Churchill,NV,106.6,427,2021
Clark,NV,100.3,285,2021
Douglas,NV,102.8,366,2021
Elko,NV,110.5,455,2021
Esmeralda,NV,97.0,148,2021
Eureka,NV,97.4,163,2021
Humboldt,NV,109.9,452,2021
Lander,NV,126.9,495,2021
Lincoln,NV,134.7,501,2021
Lyon,NV,105.2,412,2021
Mineral,NV,83.5,2,2021
Nye,NV,103.5,383,2021
Pershing,NV,187.3,510,2021
Storey,NV,112.2,464,2021
Washoe,NV,102.7,363,2021
White Pine,NV,152.5,506,2021
Carson,NV,106.6,427,2021
Belknap,NH,97.1,152,2021
Carroll,NH,101.5,329,2021
Cheshire,NH,97.3,159,2021
Coos,NH,117.1,479,2021
Grafton,NH,96.8,141,2021
Hillsborough,NH,100.1,277,2021
Merrimack,NH,98.4,204,2021
Rockingham,NH,99.3,246,2021
Strafford,NH,97.3,159,2021
Sullivan,NH,100.2,281,2021
Atlantic,NJ,95.0,88,2021
Bergen,NJ,95.6,106,2021
Burlington,NJ,98.0,187,2021
Camden,NJ,94.3,74,2021
Cape May,NJ,96.4,129,2021
Cumberland,NJ,104.8,406,2021
Essex,NJ,93.8,64,2021
Gloucester,NJ,95.6,106,2021
Hudson,NJ,99.9,270,2021
Hunterdon,NJ,99.0,232,2021
Mercer,NJ,96.8,141,2021
Middlesex,NJ,98.6,212,2021
Monmouth,NJ,95.9,114,2021
Morris,NJ,97.9,184,2021
Ocean,NJ,94.5,78,2021
Passaic,NJ,96.5,132,2021
Salem,NJ,97.5,168,2021
Somerset,NJ,96.9,144,2021
Sussex,NJ,100.9,308,2021
Union,NJ,96.8,141,2021
Warren,NJ,97.7,176,2021
Bernalillo,NM,97.0,148,2021
Catron,NM,109.4,448,2021
Chaves,NM,100.7,301,2021
Cibola,NM,100.9,308,2021
Colfax,NM,101.7,336,2021
Curry,NM,106.4,425,2021
De Baca,NM,122.2,489,2021
Dona Ana,NM,97.5,168,2021
Eddy,NM,104.7,404,2021
Grant,NM,100.6,298,2021
Guadalupe,NM,145.9,504,2021
Harding,NM,89.7,18,2021
Hidalgo,NM,96.1,121,2021
Lea,NM,106.7,429,2021
Lincoln,NM,90.6,25,2021
Los Alamos,NM,104.8,406,2021
Luna,NM,104.4,398,2021
McKinley,NM,94.1,71,2021
Mora,NM,78.3,0,2021
Otero,NM,107.7,437,2021
Quay,NM,89.2,16,2021
Rio Arriba,NM,97.6,172,2021
Roosevelt,NM,101.2,320,2021
Sandoval,NM,97.4,163,2021
San Juan,NM,98.7,216,2021
San Miguel,NM,99.3,246,2021
Santa Fe,NM,94.9,87,2021
Sierra,NM,99.5,256,2021
Socorro,NM,108.8,444,2021
Taos,NM,96.7,137,2021
Torrance,NM,107.5,435,2021
Union,NM,117.3,480,2021
Valencia,NM,102.0,344,2021
Albany,NY,94.6,81,2021
Allegany,NY,102.4,357,2021
Bronx,NY,90.1,21,2021
Broome,NY,98.1,191,2021
Cattaraugus,NY,100.4,289,2021
Cayuga,NY,106.6,427,2021
Chautauqua,NY,98.8,224,2021
Chemung,NY,99.8,267,2021
Chenango,NY,101.0,312,2021
Clinton,NY,107.1,433,2021
Columbia,NY,101.3,323,2021
Cortland,NY,97.2,155,2021
Delaware,NY,102.9,369,2021
Dutchess,NY,99.9,270,2021
Erie,NY,94.9,87,2021
Essex,NY,109.1,446,2021
Franklin,NY,120.0,485,2021
Fulton,NY,100.4,289,2021
Genesee,NY,101.6,332,2021
Greene,NY,111.6,461,2021
Hamilton,NY,102.2,351,2021
Herkimer,NY,99.5,256,2021
Jefferson,NY,110.8,457,2021
Kings,NY,91.0,29,2021
Lewis,NY,101.7,336,2021
Livingston,NY,103.2,376,2021
Madison,NY,98.4,204,2021
Monroe,NY,94.2,72,2021
Montgomery,NY,98.5,208,2021
Nassau,NY,96.4,129,2021
New York,NY,90.9,28,2021
Niagara,NY,96.1,121,2021
Oneida,NY,100.6,298,2021
Onondaga,NY,94.3,74,2021
Ontario,NY,97.0,148,2021
Orange,NY,101.4,326,2021
Orleans,NY,101.2,320,2021
Oswego,NY,101.2,320,2021
Otsego,NY,95.4,100,2021
Putnam,NY,101.0,312,2021
Queens,NY,95.5,103,2021
Rensselaer,NY,98.7,216,2021
Richmond,NY,95.4,100,2021
Rockland,NY,97.5,168,2021
St. Lawrence,NY,105.3,413,2021
Saratoga,NY,98.5,208,2021
Schenectady,NY,96.2,124,2021
Schoharie,NY,99.8,267,2021
Schuyler,NY,101.8,340,2021
Seneca,NY,111.5,460,2021
Steuben,NY,100.8,305,2021
Suffolk,NY,98.0,187,2021
Sullivan,NY,105.9,419,2021
Tioga,NY,99.8,267,2021
Tompkins,NY,98.8,224,2021
Ulster,NY,99.5,256,2021
Warren,NY,97.9,184,2021
Washington,NY,109.0,445,2021
Wayne,NY,99.9,270,2021
Westchester,NY,95.1,91,2021
Wyoming,NY,114.8,472,2021
Yates,NY,93.4,57,2021
Alamance,NC,91.2,31,2021
Alexander,NC,103.6,384,2021
Alleghany,NC,97.0,148,2021
Anson,NC,101.9,341,2021
Ashe,NC,97.0,148,2021
Avery,NC,123.5,491,2021
Beaufort,NC,91.2,31,2021
Bertie,NC,103.3,378,2021
Bladen,NC,92.0,39,2021
Brunswick,NC,93.2,52,2021
Buncombe,NC,93.0,49,2021
Burke,NC,101.0,312,2021
Cabarrus,NC,96.2,124,2021
Caldwell,NC,98.2,196,2021
Camden,NC,105.7,417,2021
Carteret,NC,97.6,172,2021
Caswell,NC,104.0,391,2021
Catawba,NC,96.9,144,2021
Chatham,NC,91.2,31,2021
Cherokee,NC,96.6,134,2021
Chowan,NC,90.5,24,2021
Clay,NC,92.3,42,2021
Cleveland,NC,93.2,52,2021
Columbus,NC,99.3,246,2021
Craven,NC,100.8,305,2021
Cumberland,NC,99.0,232,2021
Currituck,NC,99.9,270,2021
Dare,NC,101.1,316,2021
Davidson,NC,96.4,129,2021
Davie,NC,95.3,97,2021
Duplin,NC,97.0,148,2021
Durham,NC,92.2,41,2021
Edgecombe,NC,87.3,9,2021
Forsyth,NC,90.9,28,2021
Franklin,NC,99.1,237,2021
Gaston,NC,94.2,72,2021
Gates,NC,93.8,64,2021
Graham,NC,90.6,25,2021
Granville,NC,104.2,396,2021
Greene,NC,125.4,494,2021
Guilford,NC,90.8,27,2021
Halifax,NC,94.2,72,2021
Harnett,NC,99.1,237,2021
Haywood,NC,94.8,84,2021
Henderson,NC,93.3,54,2021
Hertford,NC,99.4,251,2021
Hoke,NC,98.2,196,2021
Hyde,NC,117.1,479,2021
Iredell,NC,98.2,196,2021
Jackson,NC,97.4,163,2021
Johnston,NC,97.3,159,2021
Jones,NC,99.9,270,2021
Lee,NC,95.3,97,2021
Lenoir,NC,93.4,57,2021
Lincoln,NC,99.2,240,2021
McDowell,NC,100.1,277,2021
Macon,NC,96.1,121,2021
Madison,NC,97.1,152,2021
Martin,NC,88.7,14,2021
Mecklenburg,NC,93.4,57,2021
Mitchell,NC,98.8,224,2021
Montgomery,NC,92.9,48,2021
Moore,NC,95.3,97,2021
Nash,NC,92.7,45,2021
New Hanover,NC,91.6,35,2021
Northampton,NC,97.8,179,2021
Onslow,NC,125.4,494,2021
Orange,NC,91.3,32,2021
Pamlico,NC,103.4,380,2021
Pasquotank,NC,96.5,132,2021
Pender,NC,102.1,348,2021
Perquimans,NC,91.5,34,2021
Person,NC,94.0,68,2021
Pitt,NC,89.5,17,2021
Polk,NC,89.1,15,2021
Randolph,NC,98.4,204,2021
Richmond,NC,95.3,97,2021
Robeson,NC,93.8,64,2021
Rockingham,NC,94.0,68,2021
Rowan,NC,98.4,204,2021
Rutherford,NC,94.4,76,2021
Sampson,NC,97.7,176,2021
Scotland,NC,97.8,179,2021
Stanly,NC,102.4,357,2021
Stokes,NC,95.8,112,2021
Surry,NC,95.6,106,2021
Swain,NC,93.8,64,2021
Transylvania,NC,94.2,72,2021
Tyrrell,NC,129.2,497,2021
Union,NC,98.2,196,2021
Vance,NC,88.2,11,2021
Wake,NC,95.7,108,2021
Warren,NC,98.9,228,2021
Washington,NC,97.6,172,2021
Watauga,NC,97.6,172,2021
Wayne,NC,97.0,148,2021
Wilkes,NC,99.7,263,2021
Wilson,NC,90.6,25,2021
Yadkin,NC,100.4,289,2021
Yancey,NC,97.9,184,2021
Adams,ND,105.6,416,2021
Barnes,ND,102.3,354,2021
Benson,ND,104.2,396,2021
Billings,ND,110.3,454,2021
Bottineau,ND,109.1,446,2021
Bowman,ND,101.3,323,2021
Burke,ND,115.5,474,2021
Burleigh,ND,100.6,298,2021
Cass,ND,102.6,361,2021
Cavalier,ND,110.1,453,2021
Dickey,ND,100.3,285,2021
Divide,ND,102.4,357,2021
Dunn,ND,118.1,482,2021
Eddy,ND,109.9,452,2021
Emmons,ND,102.4,357,2021
Foster,ND,100.6,298,2021
Golden Valley,ND,88.8,14,2021
Grand Forks,ND,108.0,438,2021
Grant,ND,109.2,447,2021
Griggs,ND,97.5,168,2021
Hettinger,ND,86.7,7,2021
Kidder,ND,123.2,491,2021
LaMoure,ND,109.5,449,2021
Logan,ND,100.2,281,2021
McHenry,ND,106.3,424,2021
McIntosh,ND,98.5,208,2021
McKenzie,ND,117.2,479,2021
McLean,ND,106.5,426,2021
Mercer,ND,105.2,412,2021
Morton,ND,101.4,326,2021
Mountrail,ND,117.4,480,2021
Nelson,ND,98.1,191,2021
Oliver,ND,112.9,467,2021
Pembina,ND,108.5,441,2021
Pierce,ND,101.8,340,2021
Ramsey,ND,101.9,341,2021
Ransom,ND,106.5,426,2021
Renville,ND,111.1,458,2021
Richland,ND,106.5,426,2021
Rolette,ND,97.4,163,2021
Sargent,ND,118.5,483,2021
Sheridan,ND,105.6,416,2021
Sioux,ND,99.8,267,2021
Slope,ND,118.3,482,2021
Stark,ND,109.2,447,2021
Steele,ND,113.5,468,2021
Stutsman,ND,104.5,400,2021
Towner,ND,103.0,372,2021
Traill,ND,104.5,400,2021
Walsh,ND,105.5,415,2021
Ward,ND,110.2,453,2021
Wells,ND,92.9,48,2021
Williams,ND,120.5,485,2021
Adams,OH,100.3,285,2021
Allen,OH,103.2,376,2021
Ashland,OH,97.2,155,2021
Ashtabula,OH,102.3,354,2021
Athens,OH,98.9,228,2021
Auglaize,OH,98.0,187,2021
Belmont,OH,106.2,423,2021
Brown,OH,99.8,267,2021
Butler,OH,97.1,152,2021
Carroll,OH,104.3,397,2021
Champaign,OH,99.6,259,2021
Clark,OH,94.9,87,2021
Clermont,OH,98.2,196,2021
Clinton,OH,99.1,237,2021
Columbiana,OH,102.2,351,2021
Coshocton,OH,97.9,184,2021
Crawford,OH,98.2,196,2021
Cuyahoga,OH,92.2,41,2021
Darke,OH,99.4,251,2021
Defiance,OH,100.4,289,2021
Delaware,OH,99.8,267,2021
Erie,OH,95.5,103,2021
Fairfield,OH,100.5,293,2021
Fayette,OH,95.6,106,2021
Franklin,OH,96.3,126,2021
Fulton,OH,99.2,240,2021
Gallia,OH,97.5,168,2021
Geauga,OH,99.9,270,2021
Greene,OH,98.4,204,2021
Guernsey,OH,100.0,273,2021
Hamilton,OH,94.5,78,2021
Hancock,OH,98.2,196,2021
Hardin,OH,99.3,246,2021
Harrison,OH,96.2,124,2021
Henry,OH,99.3,246,2021
Highland,OH,96.0,117,2021
Hocking,OH,101.6,332,2021
Holmes,OH,101.7,336,2021
Huron,OH,98.4,204,2021
Jackson,OH,96.8,141,2021
Jefferson,OH,96.1,121,2021
Knox,OH,95.5,103,2021
Lake,OH,96.6,134,2021
Lawrence,OH,95.4,100,2021
Licking,OH,97.4,163,2021
Logan,OH,100.8,305,2021
Lorain,OH,98.0,187,2021
Lucas,OH,94.7,82,2021
Madison,OH,122.0,488,2021
Mahoning,OH,97.3,159,2021
Marion,OH,114.0,470,2021
Medina,OH,98.7,216,2021
Meigs,OH,100.8,305,2021
Mercer,OH,103.3,378,2021
Miami,OH,99.3,246,2021
Monroe,OH,102.3,354,2021
Montgomery,OH,93.8,64,2021
Morgan,OH,100.4,289,2021
Morrow,OH,102.4,357,2021
Muskingum,OH,96.2,124,2021
Noble,OH,144.2,503,2021
Ottawa,OH,101.6,332,2021
Paulding,OH,100.3,285,2021
Perry,OH,101.5,329,2021
Pickaway,OH,111.9,462,2021
Pike,OH,97.1,152,2021
Portage,OH,97.3,159,2021
Preble,OH,99.7,263,2021
Putnam,OH,101.2,320,2021
Richland,OH,103.9,390,2021
Ross,OH,110.6,456,2021
Sandusky,OH,100.1,277,2021
Scioto,OH,97.8,179,2021
Seneca,OH,101.4,326,2021
Shelby,OH,102.1,348,2021
Stark,OH,95.7,108,2021
Summit,OH,95.1,91,2021
Trumbull,OH,95.8,112,2021
Tuscarawas,OH,98.2,196,2021
Union,OH,93.7,62,2021
Van Wert,OH,98.1,191,2021
Vinton,OH,102.2,351,2021
Warren,OH,102.8,366,2021
Washington,OH,99.5,256,2021
Wayne,OH,99.4,251,2021
Williams,OH,99.3,246,2021
Wood,OH,97.7,176,2021
Wyandot,OH,99.3,246,2021
Adair,OK,101.0,312,2021
Alfalfa,OK,150.2,505,2021
Atoka,OK,113.2,467,2021
Beaver,OK,101.5,329,2021
Beckham,OK,123.3,491,2021
Blaine,OK,123.6,492,2021
Bryan,OK,95.5,103,2021
Caddo,OK,112.5,465,2021
Canadian,OK,99.2,240,2021
Carter,OK,95.8,112,2021
Cherokee,OK,95.2,94,2021
Choctaw,OK,93.0,49,2021
Cimarron,OK,101.9,341,2021
Cleveland,OK,100.3,285,2021
Coal,OK,102.9,369,2021
Comanche,OK,107.8,438,2021
Cotton,OK,100.3,285,2021
Craig,OK,105.0,410,2021
Creek,OK,99.0,232,2021
Custer,OK,95.8,112,2021
Delaware,OK,97.8,179,2021
Dewey,OK,99.2,240,2021
Ellis,OK,96.1,121,2021
Garfield,OK,102.0,344,2021
Garvin,OK,99.7,263,2021
Grady,OK,100.1,277,2021
Grant,OK,100.9,308,2021
Greer,OK,136.7,501,2021
Harmon,OK,103.0,372,2021
Harper,OK,98.6,212,2021
Haskell,OK,98.9,228,2021
Hughes,OK,113.8,469,2021
Jackson,OK,100.3,285,2021
Jefferson,OK,97.5,168,2021
Johnston,OK,99.5,256,2021
Kay,OK,99.2,240,2021
Kingfisher,OK,100.1,277,2021
Kiowa,OK,92.1,39,2021
Latimer,OK,103.8,387,2021
Le Flore,OK,100.8,305,2021
Lincoln,OK,99.8,267,2021
Logan,OK,98.9,228,2021
Love,OK,100.7,301,2021
McClain,OK,99.7,263,2021
McCurtain,OK,97.7,176,2021
McIntosh,OK,99.4,251,2021
Major,OK,102.1,348,2021
Marshall,OK,100.5,293,2021
Mayes,OK,100.9,308,2021
Murray,OK,104.2,396,2021
Muskogee,OK,96.2,124,2021
Noble,OK,97.7,176,2021
Nowata,OK,97.9,184,2021
Okfuskee,OK,116.9,478,2021
Oklahoma,OK,96.7,137,2021
Okmulgee,OK,99.2,240,2021
Osage,OK,101.3,323,2021
Ottawa,OK,97.3,159,2021
Pawnee,OK,103.3,378,2021
Payne,OK,104.6,401,2021
Pittsburg,OK,104.8,406,2021
Pontotoc,OK,95.4,100,2021
Pottawatomie,OK,92.7,45,2021
Pushmataha,OK,94.9,87,2021
Roger Mills,OK,110.6,456,2021
Rogers,OK,99.9,270,2021
Seminole,OK,96.9,144,2021
Sequoyah,OK,98.0,187,2021
Stephens,OK,96.1,121,2021
Texas,OK,117.9,482,2021
Tillman,OK,102.1,348,2021
Tulsa,OK,96.3,126,2021
Wagoner,OK,98.7,216,2021
Washington,OK,96.1,121,2021
Washita,OK,99.1,237,2021
Woods,OK,112.8,466,2021
Woodward,OK,115.2,474,2021
Baker,OR,104.7,404,2021
Benton,OR,101.5,329,2021
Clackamas,OR,98.5,208,2021
Clatsop,OR,98.7,216,2021
Columbia,OR,101.4,326,2021
Coos,OR,97.2,155,2021
Crook,OR,101.5,329,2021
Curry,OR,99.3,246,2021
Deschutes,OR,99.2,240,2021
Douglas,OR,98.5,208,2021
Gilliam,OR,103.8,387,2021
Grant,OR,107.1,433,2021
Harney,OR,100.9,308,2021
Hood River,OR,101.1,316,2021
Jackson,OR,96.5,132,2021
Jefferson,OR,107.3,434,2021
Josephine,OR,96.7,137,2021
Klamath,OR,99.5,256,2021
Lake,OR,117.0,478,2021
Lane,OR,97.6,172,2021
Lincoln,OR,95.1,91,2021
Linn,OR,98.7,216,2021
Malheur,OR,124.2,492,2021
Marion,OR,100.4,289,2021
Morrow,OR,102.8,366,2021
Multnomah,OR,98.9,228,2021
Polk,OR,96.4,129,2021
Sherman,OR,100.9,308,2021
Tillamook,OR,100.4,289,2021
Umatilla,OR,109.4,448,2021
Union,OR,98.3,200,2021
Wallowa,OR,96.1,121,2021
Wasco,OR,102.7,363,2021
Washington,OR,99.2,240,2021
Wheeler,OR,104.6,401,2021
Yamhill,OR,101.7,336,2021
Adams,PA,98.2,196,2021
Allegheny,PA,94.8,84,2021
Armstrong,PA,100.4,289,2021
Beaver,PA,95.6,106,2021
Bedford,PA,99.3,246,2021
Berks,PA,98.2,196,2021
Blair,PA,96.9,144,2021
Bradford,PA,99.5,256,2021
Bucks,PA,97.7,176,2021
Butler,PA,99.9,270,2021
Cambria,PA,98.2,196,2021
Cameron,PA,98.5,208,2021
Carbon,PA,99.5,256,2021
Centre,PA,112.0,463,2021
Chester,PA,98.3,200,2021
Clarion,PA,98.0,187,2021
Clearfield,PA,113.3,467,2021
Clinton,PA,99.5,256,2021
Columbia,PA,94.5,78,2021
Crawford,PA,96.5,132,2021
Cumberland,PA,99.5,256,2021
Dauphin,PA,95.4,100,2021
Delaware,PA,93.8,64,2021
Elk,PA,103.9,390,2021
Erie,PA,98.7,216,2021
Fayette,PA,99.7,263,2021
Forest,PA,211.9,511,2021
Franklin,PA,97.2,155,2021
Fulton,PA,104.3,397,2021
Greene,PA,110.4,455,2021
Huntingdon,PA,116.7,477,2021
Indiana,PA,100.7,301,2021
Jefferson,PA,100.5,293,2021
Juniata,PA,99.4,251,2021
Lackawanna,PA,95.6,106,2021
Lancaster,PA,97.1,152,2021
Lawrence,PA,94.7,82,2021
Lebanon,PA,97.7,176,2021
Lehigh,PA,96.9,144,2021
Luzerne,PA,99.1,237,2021
Lycoming,PA,97.0,148,2021
McKean,PA,108.7,443,2021
Mercer,PA,98.9,228,2021
Mifflin,PA,97.0,148,2021
Monroe,PA,99.3,246,2021
Montgomery,PA,95.9,114,2021
Montour,PA,95.4,100,2021
Northampton,PA,98.0,187,2021
Northumberland,PA,103.0,372,2021
Perry,PA,103.7,385,2021
Philadelphia,PA,90.7,26,2021
Pike,PA,104.3,397,2021
Potter,PA,100.1,277,2021
Schuylkill,PA,106.5,426,2021
Snyder,PA,99.8,267,2021
Somerset,PA,110.5,455,2021
Sullivan,PA,111.6,461,2021
Susquehanna,PA,101.5,329,2021
Tioga,PA,100.4,289,2021
Union,PA,124.0,492,2021
Venango,PA,98.9,228,2021
Warren,PA,101.8,340,2021
Washington,PA,97.7,176,2021
Wayne,PA,115.6,474,2021
Westmoreland,PA,97.1,152,2021
Wyoming,PA,102.5,359,2021
York,PA,98.8,224,2021
Bristol,RI,94.2,72,2021
Kent,RI,95.1,91,2021
Newport,RI,98.1,191,2021
Providence,RI,96.1,121,2021
Washington,RI,94.5,78,2021
Abbeville,SC,93.2,52,2021
Aiken,SC,93.7,62,2021
Allendale,SC,117.8,481,2021
Anderson,SC,93.8,64,2021
Bamberg,SC,92.7,45,2021
Barnwell,SC,95.1,91,2021
Beaufort,SC,97.0,148,2021
Berkeley,SC,99.4,251,2021
Calhoun,SC,97.3,159,2021
Charleston,SC,94.5,78,2021
Cherokee,SC,94.8,84,2021
Chester,SC,95.1,91,2021
Chesterfield,SC,95.6,106,2021
Clarendon,SC,97.6,172,2021
Colleton,SC,91.9,37,2021
Darlington,SC,90.7,26,2021
Dillon,SC,90.4,23,2021
Dorchester,SC,95.9,114,2021
Edgefield,SC,116.4,476,2021
Fairfield,SC,92.2,41,2021
Florence,SC,88.8,14,2021
Georgetown,SC,91.4,33,2021
Greenville,SC,95.1,91,2021
Greenwood,SC,88.3,12,2021
Hampton,SC,106.0,420,2021
Horry,SC,94.0,68,2021
Jasper,SC,99.7,263,2021
Kershaw,SC,96.1,121,2021
Lancaster,SC,95.3,97,2021
Laurens,SC,96.2,124,2021
Lee,SC,106.5,426,2021
Lexington,SC,95.8,112,2021
McCormick,SC,121.9,488,2021
Marion,SC,84.1,3,2021
Marlboro,SC,111.7,461,2021
Newberry,SC,95.7,108,2021
Oconee,SC,97.5,168,2021
Orangeburg,SC,88.2,11,2021
Pickens,SC,100.5,293,2021
Richland,SC,93.7,62,2021
Saluda,SC,104.9,407,2021
Spartanburg,SC,95.4,100,2021
Sumter,SC,95.0,88,2021
Union,SC,90.0,20,2021
Williamsburg,SC,90.7,26,2021
York,SC,94.1,71,2021
Aurora,SD,116.4,476,2021
Beadle,SD,101.9,341,2021
Bennett,SD,92.8,46,2021
Bon Homme,SD,150.2,505,2021
Brookings,SD,104.4,398,2021
Brown,SD,98.1,191,2021
Brule,SD,102.7,363,2021
Buffalo,SD,108.2,440,2021
Butte,SD,99.4,251,2021
Campbell,SD,115.0,473,2021
Charles Mix,SD,100.5,293,2021
Clark,SD,102.7,363,2021
Clay,SD,97.2,155,2021
Codington,SD,101.8,340,2021
Corson,SD,98.9,228,2021
Custer,SD,99.2,240,2021
Davison,SD,97.8,179,2021
Day,SD,104.2,396,2021
Deuel,SD,107.4,435,2021
Dewey,SD,101.7,336,2021
Douglas,SD,97.9,184,2021
Edmunds,SD,110.7,456,2021
Fall River,SD,109.5,449,2021
Faulk,SD,86.9,8,2021
Grant,SD,111.8,462,2021
Gregory,SD,109.7,451,2021
Haakon,SD,78.9,1,2021
Hamlin,SD,107.2,433,2021
Hand,SD,106.1,421,2021
Hanson,SD,101.9,341,2021
Harding,SD,122.0,488,2021
Hughes,SD,97.3,159,2021
Hutchinson,SD,98.3,200,2021
Hyde,SD,106.4,425,2021
Jackson,SD,96.7,137,2021
Jerauld,SD,96.6,134,2021
Jones,SD,80.3,1,2021
Kingsbury,SD,104.1,393,2021
Lake,SD,107.5,435,2021
Lawrence,SD,98.3,200,2021
Lincoln,SD,97.6,172,2021
Lyman,SD,113.6,469,2021
McCook,SD,106.8,429,2021
McPherson,SD,94.0,68,2021
Marshall,SD,109.1,446,2021
Meade,SD,108.1,439,2021
Mellette,SD,96.7,137,2021
Miner,SD,99.4,251,2021
Minnehaha,SD,103.0,372,2021
Moody,SD,104.8,406,2021
Oglala Lakota,SD,96.0,117,2021
Pennington,SD,103.2,376,2021
Perkins,SD,102.9,369,2021
Potter,SD,96.8,141,2021
Roberts,SD,102.6,361,2021
Sanborn,SD,109.5,449,2021
Spink,SD,106.2,423,2021
Stanley,SD,142.3,503,2021
Sully,SD,132.5,500,2021
Todd,SD,97.7,176,2021
Tripp,SD,102.3,354,2021
Turner,SD,101.1,316,2021
Union,SD,104.1,393,2021
Walworth,SD,94.2,72,2021
Yankton,SD,110.1,453,2021
Ziebach,SD,99.1,237,2021
Anderson,TN,96.2,124,2021
Bedford,TN,100.8,305,2021
Benton,TN,95.2,94,2021
Bledsoe,TN,152.3,506,2021
Blount,TN,95.2,94,2021
Bradley,TN,95.7,108,2021
Campbell,TN,97.9,184,2021
Cannon,TN,99.3,246,2021
Carroll,TN,98.8,224,2021
Carter,TN,96.4,129,2021
Cheatham,TN,101.4,326,2021
Chester,TN,93.4,57,2021
Claiborne,TN,97.8,179,2021
Clay,TN,93.0,49,2021
Cocke,TN,96.0,117,2021
Coffee,TN,97.4,163,2021
Crockett,TN,95.7,108,2021
Cumberland,TN,95.9,114,2021
